actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
273,PT08M01.00S,2020-07-29T00:50:55.5Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,44,38,2020-07-29T00:50:55Z,2710000,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,271.0,4.0,3.0,1.0,,,,,,,,,,
274,PT07M56.00S,2020-07-29T00:51:01.0Z,2,REGULAR,3pt,jumpshot,['fastbreak'],1629750,4.5499342969776615,94.18658088235294,1610612738,44,41,2020-07-29T00:51:08Z,2720000,-221.0,-10.0,1,left,J. Green 22' 3PT  (8 PTS) (T. Waters 1 AST),"[1629750, 1629682]",1610612738.0,BOS,,,,Green,J. Green,,,,,22.09,Made,8.0,T. Waters,1629682.0,1.0,,,,,,,,,,,,,,
276,PT07M46.00S,2020-07-29T00:51:10.5Z,2,REGULAR,2pt,jumpshot,"['fastbreak', 'pointsinthepaint']",201566,81.15965834428384,35.60814950980392,1610612745,46,41,2020-07-29T00:53:21Z,2740000,-72.0,125.0,1,right,R. Westbrook 15' jumpshot (13 PTS),[201566],1610612745.0,HOU,pullupbank,,,Westbrook,R. Westbrook,,,,,14.87,Made,13.0,,,,,,,,,,,,,,,,,
277,PT07M31.00S,2020-07-29T00:51:25.4Z,2,REGULAR,3pt,jumpshot,[],1629682,27.94021024967148,82.66697303921569,1610612738,46,44,2020-07-29T00:51:30Z,2750000,-163.0,210.0,1,left,T. Waters 27' 3PT  (3 PTS),[1629682],1610612738.0,BOS,stepback,,,Waters,T. Waters,,,,,27.05,Made,3.0,,,,,,,,,,,,,,,,,
278,PT07M15.00S,2020-07-29T00:51:41.5Z,2,REGULAR,3pt,jumpshot,[],201569,81.02825229960578,92.9610906862745,1610612745,46,44,2020-07-29T00:51:48Z,2760000,215.0,126.0,1,right,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,stepback,,,Gordon,E. Gordon,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,
279,PT07M11.00S,2020-07-29T00:51:45.5Z,2,REGULAR,rebound,offensive,[],201566,,,1610612745,46,44,2020-07-29T00:51:48Z,2770000,,,0,,R. Westbrook REBOUND (Off:3 Def:2),[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,278.0,5.0,2.0,3.0,,,,,,,,,,
280,PT07M09.00S,2020-07-29T00:51:47.4Z,2,REGULAR,3pt,jumpshot,['2ndchance'],201566,81.42247043363994,5.951286764705882,1610612745,46,44,2020-07-29T00:51:51Z,2780000,-220.0,122.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
281,PT07M06.00S,2020-07-29T00:51:50.4Z,2,REGULAR,rebound,defensive,[],1629682,,,1610612738,46,44,2020-07-29T00:51:51Z,2790000,,,0,,T. Waters REBOUND (Off:0 Def:3),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,280.0,3.0,3.0,0.0,,,,,,,,,,
282,PT07M03.00S,2020-07-29T00:51:53.8Z,2,REGULAR,turnover,badpass,[],1629682,,,1610612738,46,44,2020-07-29T00:51:57Z,2800000,,,0,,T. Waters TURNOVER badpass (1 TOV) Stolen,"[1629682, 201935]",1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,1.0,Harden,201935.0,,,,,,,
283,PT07M03.00S,2020-07-29T00:51:53.8Z,2,REGULAR,steal,,[],201935,,,1610612745,46,44,2020-07-29T00:51:55Z,2810000,,,0,,J. Harden STEAL (1 STL),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M54.00S,2020-07-29T00:52:05.5Z,2,REGULAR,foul,personal,[],1629641,,,1610612745,46,44,2020-07-29T00:52:12Z,2820000,,,0,,R. Langford FOUL personal (1 PF),"[1629641, 201935]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Harden,201935.0,,
286,PT06M54.00S,2020-07-29T00:52:14.8Z,2,REGULAR,substitution,out,[],201566,,,1610612745,46,44,2020-07-29T00:52:25Z,2840000,,,0,,substitution out Westbrook,[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M54.00S,2020-07-29T00:52:14.8Z,2,REGULAR,substitution,in,[],203463,,,1610612745,46,44,2020-07-29T00:52:25Z,2850000,,,0,,substitution in McLemore,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
288,PT06M42.00S,2020-07-29T00:52:43.9Z,2,REGULAR,3pt,jumpshot,['fromturnover'],201935,82.21090670170827,6.441482843137254,1610612745,49,44,2020-07-29T00:52:50Z,2860000,-218.0,115.0,1,right,J. Harden 25' 3PT  (16 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,24.88,Made,16.0,,,,,,,,,,,,,,,,,
289,PT06M20.00S,2020-07-29T00:53:05.6Z,2,REGULAR,3pt,jumpshot,[],1629641,27.414586070959263,15.019914215686276,1610612738,49,44,2020-07-29T00:53:10Z,2870000,175.0,205.0,1,left,MISS R. Langford 27' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,27.38,Missed,,,,,,,,,,,,,,,,,,
290,PT06M17.00S,2020-07-29T00:53:08.6Z,2,REGULAR,rebound,defensive,[],203496,,,1610612745,49,44,2020-07-29T00:53:10Z,2880000,,,0,,R. Covington REBOUND (Off:0 Def:6),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,289.0,6.0,6.0,0.0,,,,,,,,,,
291,PT06M12.00S,2020-07-29T00:53:17.6Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612745,49,44,2020-07-29T00:53:31Z,2890000,,,0,,G. Williams FOUL personal (1 PF) (Gordon 2freethrow),"[1629684, 201569]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Gordon,201569.0,,
293,PT06M12.00S,2020-07-29T00:53:41.3Z,2,REGULAR,freethrow,1of2,[],201569,,,1610612745,50,44,2020-07-29T00:53:41Z,2910000,,,0,,E. Gordon freethrow 1of2 (8 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
294,PT06M12.00S,2020-07-29T00:53:51.7Z,2,REGULAR,substitution,out,[],1629641,,,1610612745,50,44,2020-07-29T00:53:56Z,2920000,,,0,,substitution out Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
295,PT06M12.00S,2020-07-29T00:53:51.7Z,2,REGULAR,substitution,in,[],1629035,,,1610612745,50,44,2020-07-29T00:53:56Z,2930000,,,0,,substitution in Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
296,PT06M12.00S,2020-07-29T00:54:10.3Z,2,REGULAR,freethrow,2of2,[],201569,,,1610612745,51,44,2020-07-29T00:54:10Z,2940000,,,0,,E. Gordon freethrow 2of2 (9 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
297,PT05M57.00S,2020-07-29T00:54:26.9Z,2,REGULAR,turnover,badpass,[],1629750,,,1610612738,51,44,2020-07-29T00:54:31Z,2950000,,,0,,J. Green TURNOVER badpass (2 TOV) Stolen,"[1629750, 203496]",1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,2.0,Covington,203496.0,,,,,,,
298,PT05M57.00S,2020-07-29T00:54:26.9Z,2,REGULAR,steal,,[],203496,,,1610612745,51,44,2020-07-29T00:54:29Z,2960000,,,0,,R. Covington STEAL (1 STL),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M55.00S,2020-07-29T00:54:30.9Z,2,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203496,94.1688567674113,49.82383578431372,1610612745,53,44,2020-07-29T00:54:37Z,2970000,-1.0,2.0,1,right,R. Covington dunk (8 PTS),[203496],1610612745.0,HOU,running,,,Covington,R. Covington,,,,,0.79,Made,8.0,,,,,,,,,,,,,,,,,
300,PT05M55.00S,2020-07-29T00:54:37.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,53,44,2020-07-29T00:54:37Z,2980000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M55.00S,2020-07-29T00:56:10.7Z,2,REGULAR,substitution,out,[],201569,,,1610612738,53,44,2020-07-29T00:56:58Z,2990000,,,0,,substitution out Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
302,PT05M55.00S,2020-07-29T00:56:10.7Z,2,REGULAR,substitution,out,[],1629682,,,1610612738,53,44,2020-07-29T00:56:58Z,3000000,,,0,,substitution out Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,
303,PT05M55.00S,2020-07-29T00:56:10.7Z,2,REGULAR,substitution,in,[],1627863,,,1610612738,53,44,2020-07-29T00:56:58Z,3010000,,,0,,substitution in House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
304,PT05M55.00S,2020-07-29T00:56:10.7Z,2,REGULAR,substitution,in,[],202954,,,1610612738,53,44,2020-07-29T00:56:58Z,3020000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
305,PT05M42.00S,2020-07-29T00:57:42.5Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629684,6.389618922470433,53.01011029411765,1610612738,53,46,2020-07-29T00:57:47Z,3030000,-15.0,8.0,1,left,G. Williams layup (8 PTS) (R. Williams III 1 AST),"[1629684, 1629057]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,2.0,Made,8.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,,,,
307,PT05M26.00S,2020-07-29T00:57:57.5Z,2,REGULAR,3pt,jumpshot,[],203496,70.51576872536137,25.314031862745097,1610612745,53,46,2020-07-29T00:58:02Z,3050000,-123.0,225.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,
308,PT05M22.00S,2020-07-29T00:58:01.5Z,2,REGULAR,rebound,defensive,[],1629035,,,1610612738,53,46,2020-07-29T00:58:02Z,3060000,,,0,,C. Edwards REBOUND (Off:0 Def:3),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,307.0,3.0,3.0,0.0,,,,,,,,,,
309,PT05M21.00S,2020-07-29T00:58:04.3Z,2,REGULAR,foul,personal,['2freethrow'],201935,,,1610612738,53,46,2020-07-29T00:58:14Z,3070000,,,0,,J. Harden FOUL personal (2 PF) (Williams 2freethrow),"[201935, 1629684]",1610612745.0,HOU,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Williams,1629684.0,,
311,PT05M21.00S,2020-07-29T00:58:29.5Z,2,REGULAR,freethrow,1of2,['fastbreak'],1629684,,,1610612738,53,47,2020-07-29T00:58:49Z,3090000,,,0,,G. Williams freethrow 1of2 (9 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
312,PT05M21.00S,2020-07-29T00:58:29.5Z,2,REGULAR,freethrow,2of2,['fastbreak'],1629684,,,1610612738,53,47,2020-07-29T00:58:49Z,3100000,,,0,,MISS G. Williams freethrow 2of2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,
313,PT05M19.00S,2020-07-29T00:58:31.5Z,2,REGULAR,rebound,defensive,[],201935,,,1610612745,53,47,2020-07-29T00:58:49Z,3110000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,312.0,4.0,4.0,0.0,,,,,,,,,,
314,PT04M58.00S,2020-07-29T00:59:09.3Z,2,REGULAR,3pt,jumpshot,[],1627863,71.82982917214193,78.74540441176471,1610612745,53,47,2020-07-29T00:59:14Z,3120000,144.0,212.0,1,right,MISS D. House Jr. 26' 3PT,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,
315,PT04M53.00S,2020-07-29T00:59:14.3Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612738,53,47,2020-07-29T00:59:14Z,3130000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,314.0,1.0,1.0,0.0,,,,,,,,,,
316,PT04M45.00S,2020-07-29T00:59:22.2Z,2,REGULAR,2pt,jumpshot,[],1629057,6.521024967148489,79.48069852941177,1610612738,53,47,2020-07-29T00:59:47Z,3140000,-147.0,9.0,1,left,MISS R. Williams III 15' jumpshot,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,14.81,Missed,,,,,,,,,,,,,,,,,,
317,PT04M41.00S,2020-07-29T00:59:26.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612745,53,47,2020-07-29T00:59:28Z,3150000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,316.0,5.0,5.0,0.0,,,,,,,,,,
318,PT04M39.00S,2020-07-29T00:59:36.6Z,2,REGULAR,foul,personal,[],1629750,,,1610612745,53,47,2020-07-29T00:59:43Z,3160000,,,0,,J. Green FOUL personal (1 PF),"[1629750, 1627863]",1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,House Jr.,1627863.0,,
320,PT04M31.00S,2020-07-29T01:00:01.2Z,2,REGULAR,3pt,jumpshot,[],203463,95.0886990801577,2.2748161764705883,1610612745,56,47,2020-07-29T01:00:06Z,3180000,-239.0,-6.0,1,right,B. McLemore 24' 3PT  (3 PTS) (J. Harden 2 AST),"[203463, 201935]",1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,23.86,Made,3.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
322,PT04M13.00S,2020-07-29T01:00:19.0Z,2,REGULAR,turnover,lostball,[],202954,,,1610612738,56,47,2020-07-29T01:00:23Z,3200000,,,0,,B. Wanamaker TURNOVER lostball (3 TOV) Stolen,"[202954, 1627863]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,3.0,House Jr.,1627863.0,,,,,,,
323,PT04M13.00S,2020-07-29T01:00:19.0Z,2,REGULAR,steal,,[],1627863,,,1610612745,56,47,2020-07-29T01:00:20Z,3210000,,,0,,D. House Jr. STEAL (1 STL),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
324,PT04M08.00S,2020-07-29T01:00:23.4Z,2,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627863,93.9060446780552,51.294424019607845,1610612745,58,47,2020-07-29T01:03:06Z,3220000,6.0,5.0,1,right,D. House Jr. layup (4 PTS),[1627863],1610612745.0,HOU,running,,,House Jr.,D. House Jr.,,,,,1.22,Made,4.0,,,,,,,,,,,,,,,,,
326,PT04M01.00S,2020-07-29T01:00:32.0Z,2,REGULAR,2pt,hook,['pointsinthepaint'],1629057,8.09789750328515,63.794424019607845,1610612738,58,47,2020-07-29T01:00:38Z,3240000,-69.0,24.0,1,left,MISS R. Williams III 7' hook,[1629057],1610612738.0,BOS,turnaround,,,Williams III,R. Williams III,,,,,7.49,Missed,,,,,,,,,,,,,,,,,,
327,PT03M58.00S,2020-07-29T01:00:35.0Z,2,REGULAR,rebound,defensive,[],201935,,,1610612745,58,47,2020-07-29T01:00:38Z,3250000,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,,,326.0,6.0,6.0,0.0,,,,,,,,,,
328,PT03M50.00S,2020-07-29T01:00:43.9Z,2,REGULAR,2pt,layup,['pointsinthepaint'],201935,93.77463863337714,44.18658088235294,1610612745,60,47,2020-07-29T01:00:48Z,3260000,-29.0,6.0,1,right,J. Harden layup (18 PTS),[201935],1610612745.0,HOU,driving,,,Harden,J. Harden,,,,,3.13,Made,18.0,,,,,,,,,,,,,,,,,
329,PT03M50.00S,2020-07-29T01:00:48.5Z,2,REGULAR,foul,personal,['1freethrow'],202954,,,1610612745,60,47,2020-07-29T01:01:11Z,3270000,,,0,,B. Wanamaker FOUL personal (1 PF) (Harden 1freethrow),"[202954, 201935]",1610612738.0,BOS,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Harden,201935.0,,
331,PT03M50.00S,2020-07-29T01:00:57.0Z,2,REGULAR,substitution,out,[],203463,,,1610612745,60,47,2020-07-29T01:01:06Z,3290000,,,0,,substitution out McLemore,[203463],1610612745.0,HOU,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
332,PT03M50.00S,2020-07-29T01:00:57.0Z,2,REGULAR,substitution,out,[],1627863,,,1610612745,60,47,2020-07-29T01:01:06Z,3300000,,,0,,substitution out House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
333,PT03M50.00S,2020-07-29T01:00:57.0Z,2,REGULAR,substitution,out,[],1629750,,,1610612745,60,47,2020-07-29T01:01:06Z,3310000,,,0,,substitution out Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
334,PT03M50.00S,2020-07-29T01:00:57.0Z,2,REGULAR,substitution,in,[],201569,,,1610612745,60,47,2020-07-29T01:01:06Z,3320000,,,0,,substitution in Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
335,PT03M50.00S,2020-07-29T01:00:57.0Z,2,REGULAR,substitution,in,[],201566,,,1610612745,60,47,2020-07-29T01:01:06Z,3330000,,,0,,substitution in Westbrook,[201566],1610612745.0,HOU,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M50.00S,2020-07-29T01:00:57.0Z,2,REGULAR,substitution,in,[],1628400,,,1610612745,60,47,2020-07-29T01:01:06Z,3340000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
337,PT03M50.00S,2020-07-29T01:01:23.3Z,2,REGULAR,freethrow,1of1,[],201935,,,1610612745,61,47,2020-07-29T01:01:23Z,3350000,,,0,,J. Harden freethrow 1of1 (19 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
338,PT03M35.00S,2020-07-29T01:01:40.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1629057,5.995400788436268,53.255208333333336,1610612738,61,47,2020-07-29T01:01:44Z,3360000,-16.0,4.0,1,left,MISS R. Williams III layup,[1629057],1610612738.0,BOS,driving,,,Williams III,R. Williams III,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,
339,PT03M32.00S,2020-07-29T01:01:43.0Z,2,REGULAR,rebound,defensive,[],203496,,,1610612745,61,47,2020-07-29T01:03:21Z,3370000,,,0,,R. Covington REBOUND (Off:0 Def:7),[203496],1610612745.0,HOU,,,,Covington,R. Covington,,,,,,,,,,,338.0,7.0,7.0,0.0,,,,,,,,,,
340,PT03M28.00S,2020-07-29T01:01:47.3Z,2,REGULAR,3pt,jumpshot,['fastbreak'],201935,74.98357424441524,85.60814950980392,1610612745,61,47,2020-07-29T01:01:58Z,3380000,178.0,183.0,1,right,MISS J. Harden 26' 3PT,[201935],1610612745.0,HOU,runningpullup,,,Harden,J. Harden,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
341,PT03M26.00S,2020-07-29T01:01:49.3Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,61,47,2020-07-29T01:01:58Z,3390000,,,0,,G. Williams REBOUND (Off:1 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,340.0,5.0,4.0,1.0,,,,,,,,,,
342,PT03M26.00S,2020-07-29T01:01:57.2Z,2,REGULAR,turnover,outofbounds,[],1629684,,,1610612738,61,47,2020-07-29T01:02:05Z,3400000,,,0,,G. Williams TURNOVER outofbounds (1 TOV),[1629684],1610612738.0,BOS,lostball,,,Williams,G. Williams,,,,,,,,,,,,,,,1.0,,,101284.0,,,,,,
343,PT03M20.00S,2020-07-29T01:02:14.9Z,2,REGULAR,3pt,jumpshot,['fromturnover'],203496,72.88107752956637,17.715992647058822,1610612745,64,47,2020-07-29T01:02:19Z,3410000,-161.0,202.0,1,right,R. Covington 26' 3PT  (11 PTS) (E. Gordon 1 AST),"[203496, 201569]",1610612745.0,HOU,,,,Covington,R. Covington,,,,,26.32,Made,11.0,E. Gordon,201569.0,1.0,,,,,,,,,,,,,,
345,PT03M02.00S,2020-07-29T01:02:34.8Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,64,47,2020-07-29T01:02:34Z,3430000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M53.00S,2020-07-29T01:02:55.2Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628400,6.1268068331143235,53.01011029411765,1610612738,64,49,2020-07-29T01:03:00Z,3440000,-15.0,5.0,1,left,S. Ojeleye layup (6 PTS),[1628400],1610612738.0,BOS,drivingreverse,,,Ojeleye,S. Ojeleye,,,,,1.84,Made,6.0,,,,,,,,,,,,,,,,,
347,PT02M45.00S,2020-07-29T01:03:06.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612745,64,49,2020-07-29T01:03:15Z,3450000,,,0,,B. Wanamaker FOUL personal (2 PF) (Harden inpenalty),"[202954, 201935]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Harden,201935.0,,
349,PT02M45.00S,2020-07-29T01:03:30.7Z,2,REGULAR,freethrow,1of2,[],201935,,,1610612745,65,49,2020-07-29T01:03:30Z,3470000,,,0,,J. Harden freethrow 1of2 (20 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
350,PT02M45.00S,2020-07-29T01:03:31.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612745,65,49,2020-07-29T01:03:42Z,3480000,,,0,,substitution out Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
351,PT02M45.00S,2020-07-29T01:03:31.5Z,2,REGULAR,substitution,in,[],1629738,,,1610612745,65,49,2020-07-29T01:03:42Z,3490000,,,0,,substitution in Poirier,[1629738],1610612738.0,BOS,,,,Poirier,V. Poirier,,,,,,,,,,,,,,,,,,,,,,,,
352,PT02M45.00S,2020-07-29T01:03:51.1Z,2,REGULAR,freethrow,2of2,[],201935,,,1610612745,66,49,2020-07-29T01:03:51Z,3500000,,,0,,J. Harden freethrow 2of2 (21 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
353,PT02M36.00S,2020-07-29T01:04:04.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612738,66,49,2020-07-29T01:04:18Z,3510000,,,0,,E. Gordon FOUL personal (1 PF) (Williams inpenalty),"[201569, 1629684]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Williams,1629684.0,,
355,PT02M36.00S,2020-07-29T01:04:23.5Z,2,REGULAR,freethrow,1of2,[],1629684,,,1610612738,66,50,2020-07-29T01:04:23Z,3530000,,,0,,G. Williams freethrow 1of2 (10 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
356,PT02M36.00S,2020-07-29T01:04:34.6Z,2,REGULAR,freethrow,2of2,[],1629684,,,1610612738,66,51,2020-07-29T01:04:34Z,3540000,,,0,,G. Williams freethrow 2of2 (11 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
357,PT02M23.00S,2020-07-29T01:04:48.5Z,2,REGULAR,2pt,jumpshot,[],201566,86.41590013140605,81.68658088235294,1610612745,66,51,2020-07-29T01:04:53Z,3550000,158.0,75.0,1,right,MISS R. Westbrook 18' jumpshot,[201566],1610612745.0,HOU,pullup,,,Westbrook,R. Westbrook,,,,,17.78,Missed,,,,,,,,,,,,,,,,,,
358,PT02M19.00S,2020-07-29T01:04:52.5Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,66,51,2020-07-29T01:04:53Z,3560000,,,0,,G. Williams REBOUND (Off:1 Def:5),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,357.0,6.0,5.0,1.0,,,,,,,,,,
359,PT02M13.00S,2020-07-29T01:04:58.3Z,2,REGULAR,3pt,jumpshot,[],1629035,31.750985545335087,35.11795343137255,1610612738,66,51,2020-07-29T01:05:02Z,3570000,74.0,246.0,1,left,MISS C. Edwards 26' 3PT,[1629035],1610612738.0,BOS,pullup,,,Edwards,C. Edwards,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
360,PT02M10.00S,2020-07-29T01:05:01.3Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,66,51,2020-07-29T01:05:02Z,3580000,,,0,,E. Gordon REBOUND (Off:1 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,359.0,2.0,1.0,1.0,,,,,,,,,,
361,PT02M05.00S,2020-07-29T01:05:06.5Z,2,REGULAR,3pt,jumpshot,['fastbreak'],201935,91.93495400788436,95.41207107843137,1610612745,69,51,2020-07-29T01:05:12Z,3590000,227.0,23.0,1,right,J. Harden 23' 3PT  (24 PTS) (R. Westbrook 5 AST),"[201935, 201566]",1610612745.0,HOU,,,,Harden,J. Harden,,,,,22.89,Made,24.0,R. Westbrook,201566.0,5.0,,,,,,,,,,,,,,
