actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
540,PT10M14.00S,2019-12-21T02:22:12.4Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,93,73,2019-12-21T02:22:17Z,5210000,,,0,,K. Walker REBOUND (Off:0 Def:3),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,539.0,3.0,3.0,0.0,,,,,,,
541,PT10M05.00S,2019-12-21T02:22:20.9Z,4,REGULAR,3pt,jumpshot,[],1629684,79.28712220762155,6.793811274509807,1610612738,96,73,2019-12-21T02:22:26Z,5220000,-216.0,142.0,1,right,G. Williams 26' 3PT  (14 PTS) (K. Walker 9 AST),"[1629684, 202689]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,26.17,Made,14.0,K. Walker,202689.0,9.0,,,,,,,,,,,,,,,
543,PT09M56.00S,2019-12-21T02:22:31.2Z,4,REGULAR,3pt,jumpshot,[],204038,21.337056504599218,11.205575980392155,1610612765,96,73,2019-12-21T02:22:38Z,5240000,194.0,148.0,1,left,MISS L. Galloway 25' 3PT,[204038],1610612765.0,DET,,,,Galloway,L. Galloway,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
544,PT09M55.00S,2019-12-21T02:22:32.2Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,96,73,2019-12-21T02:22:42Z,5250000,,,0,,E. Kanter REBOUND (Off:5 Def:8),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,543.0,13.0,8.0,5.0,,,,,,,
545,PT09M37.00S,2019-12-21T02:22:52.7Z,4,REGULAR,violation,kickedball,[],1627748,,,1610612738,96,73,2019-12-21T02:23:11Z,5260000,,,0,,T. Maker violation kickedball,[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,,,,,,,202058.0,,,,,,,,,,,,,,
546,PT09M25.00S,2019-12-21T02:23:18.3Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629641,89.6681997371879,37.67616421568627,1610612738,96,73,2019-12-21T02:23:22Z,5270000,-62.0,45.0,1,right,MISS R. Langford 8' jumpshot,[1629641],1610612738.0,BOS,drivingfloating,,,Langford,R. Langford,,,,,7.94,Missed,,,,,,,,,,,,,,,,,,,
547,PT09M23.00S,2019-12-21T02:23:20.3Z,4,REGULAR,rebound,defensive,[],1627748,,,1610612765,96,73,2019-12-21T02:23:22Z,5280000,,,0,,T. Maker REBOUND (Off:2 Def:1),[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,,,,,,,,,,,546.0,3.0,1.0,2.0,,,,,,,
548,PT09M23.00S,2019-12-21T02:23:24.0Z,4,REGULAR,turnover,discontinuedribble,[],1627748,,,1610612765,96,73,2019-12-21T02:23:31Z,5290000,,,0,,T. Maker TURNOVER discontinuedribble (2 TOV),[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,,,,,,,1626301.0,2.0,,,,,,,,,,,,,
549,PT09M13.00S,2019-12-21T02:23:48.6Z,4,REGULAR,3pt,jumpshot,['fromturnover'],202689,69.82588699080158,31.303615196078425,1610612738,96,73,2019-12-21T02:23:56Z,5300000,-93.0,231.0,1,right,MISS K. Walker 25' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
550,PT09M12.00S,2019-12-21T02:23:49.6Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,96,73,2019-12-21T02:23:56Z,5310000,,,0,,G. Williams REBOUND (Off:3 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,549.0,3.0,0.0,3.0,,,,,,,
551,PT09M12.00S,2019-12-21T02:23:52.7Z,4,REGULAR,2pt,dunk,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629684,95.0,50.0,1610612738,98,73,2019-12-21T02:24:01Z,5320000,0.0,-6.0,1,right,G. Williams dunk (16 PTS),[1629684],1610612738.0,BOS,tip,,,Williams,G. Williams,,,,,0.0,Made,16.0,,,,,,,,,,,,,,,,,,
552,PT09M10.00S,2019-12-21T02:24:02.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,98,73,2019-12-21T02:24:02Z,5330000,,,0,,timeout full,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M56.00S,2019-12-21T02:26:58.5Z,4,REGULAR,2pt,jumpshot,[],202693,11.087385019710908,23.215379901960787,1610612765,98,73,2019-12-21T02:27:07Z,5340000,134.0,52.0,1,left,MISS M. Morris 15' jumpshot,[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,14.56,Missed,,,,,,,,,,,,,,,,,,,
554,PT08M50.00S,2019-12-21T02:27:04.5Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,98,73,2019-12-21T02:27:07Z,5350000,,,0,,E. Kanter REBOUND (Off:5 Def:9),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,553.0,14.0,9.0,5.0,,,,,,,
555,PT08M37.00S,2019-12-21T02:27:17.6Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629684,92.69053876478318,42.08792892156863,1610612738,100,73,2019-12-21T02:27:22Z,5360000,-40.0,16.0,1,right,G. Williams layup (18 PTS) (K. Walker 10 AST),"[1629684, 202689]",1610612738.0,BOS,cuttingfingerroll,,,Williams,G. Williams,,,,,4.52,Made,18.0,K. Walker,202689.0,10.0,,,,,,,,,,,,,,,
557,PT08M19.00S,2019-12-21T02:27:35.3Z,4,REGULAR,2pt,jumpshot,[],201565,18.446123521681997,26.40165441176471,1610612765,100,73,2019-12-21T02:29:39Z,5380000,118.0,121.0,1,left,MISS D. Rose 17' jumpshot,[201565],1610612765.0,DET,pullup,,,Rose,D. Rose,,,,,17.29,Missed,,,,,,,,,,,,,,,,,,,
558,PT08M15.00S,2019-12-21T02:27:39.3Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,100,73,2019-12-21T02:27:41Z,5390000,,,0,,E. Kanter REBOUND (Off:5 Def:10),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,557.0,15.0,10.0,5.0,,,,,,,
559,PT08M06.00S,2019-12-21T02:27:48.1Z,4,REGULAR,3pt,jumpshot,[],1629684,94.26741130091985,3.8526348039215748,1610612738,100,73,2019-12-21T02:27:53Z,5400000,-231.0,1.0,1,right,MISS G. Williams 23' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,,
560,PT08M04.00S,2019-12-21T02:27:50.1Z,4,REGULAR,rebound,defensive,[],203503,,,1610612765,100,73,2019-12-21T02:27:53Z,5410000,,,0,,T. Snell REBOUND (Off:0 Def:2),[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,,,,,,,,,,,559.0,2.0,2.0,0.0,,,,,,,
561,PT07M57.00S,2019-12-21T02:27:57.2Z,4,REGULAR,3pt,jumpshot,[],202693,34.477660972404735,62.92126225490196,1610612765,100,73,2019-12-21T02:28:01Z,5420000,-65.0,272.0,1,left,MISS M. Morris 28' 3PT,[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,28.45,Missed,,,,,,,,,,,,,,,,,,,
562,PT07M55.00S,2019-12-21T02:27:59.2Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,100,73,2019-12-21T02:28:01Z,5430000,,,0,,E. Kanter REBOUND (Off:5 Def:11),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,561.0,16.0,11.0,5.0,,,,,,,
563,PT07M35.00S,2019-12-21T02:28:21.2Z,4,REGULAR,2pt,hook,['pointsinthepaint'],202683,91.90210249671485,53.11734068627451,1610612738,100,73,2019-12-21T02:28:43Z,5440000,16.0,24.0,1,right,MISS E. Kanter hook,[202683],1610612738.0,BOS,driving,,,Kanter,E. Kanter,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,,
564,PT07M34.00S,2019-12-21T02:28:22.2Z,4,REGULAR,rebound,offensive,[],1629750,,,1610612738,100,73,2019-12-21T02:28:43Z,5450000,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,563.0,2.0,1.0,1.0,,,,,,,
565,PT07M34.00S,2019-12-21T02:28:23.5Z,4,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1629750,95.0,50.0,1610612738,100,73,2019-12-21T02:28:47Z,5460000,0.0,-6.0,1,right,MISS J. Green layup,[1629750],1610612738.0,BOS,tip,,,Green,J. Green,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
566,PT07M33.00S,2019-12-21T02:28:24.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,100,73,2019-12-21T02:29:04Z,5470000,,,0,,Team defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,565.0,,,,,,,,,,
567,PT07M30.00S,2019-12-21T02:28:49.8Z,4,REGULAR,jumpball,recovered,[],201565,,,1610612765,100,73,2019-12-21T02:29:04Z,5480000,,,0,,Jump Ball T. Maker vs. E. Kanter: Tip to D. Rose,"[201565, 1627748, 202683]",1610612765.0,DET,heldball,D. Rose,201565.0,Rose,D. Rose,Maker,1627748.0,Kanter,202683.0,,,,,,,,,,,,,,,,,,,,,
572,PT07M17.00S,2019-12-21T02:29:02.2Z,4,REGULAR,2pt,jumpshot,[],204038,21.468462549277262,35.96047794117648,1610612765,100,73,2019-12-21T02:29:15Z,5530000,70.0,149.0,1,left,MISS L. Galloway 17' jumpshot Blocked,"[204038, 202683]",1610612765.0,DET,,,,Galloway,L. Galloway,,,,,17.0,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0,
579,PT07M17.00S,2019-12-21T02:29:02.2Z,4,REGULAR,block,,[],202683,,,1610612765,100,73,2019-12-21T02:31:52Z,5535000,,,0,,E. Kanter BLOCK (1 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M17.00S,2019-12-21T02:29:02.2Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612738,100,73,2019-12-21T02:29:08Z,5540000,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,572.0,3.0,2.0,1.0,,,,,,,
574,PT07M14.00S,2019-12-21T02:29:06.0Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1629750,92.82194480946123,48.21537990196079,1610612738,100,73,2019-12-21T02:29:12Z,5550000,-9.0,15.0,1,right,MISS J. Green layup,[1629750],1610612738.0,BOS,running,,,Green,J. Green,,,,,2.23,Missed,,,,,,,,,,,,,,,,,,,
575,PT07M11.00S,2019-12-21T02:29:09.0Z,4,REGULAR,rebound,defensive,[],1627748,,,1610612765,100,73,2019-12-21T02:29:12Z,5560000,,,0,,T. Maker REBOUND (Off:2 Def:2),[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,,,,,,,,,,,574.0,4.0,2.0,2.0,,,,,,,
576,PT07M08.00S,2019-12-21T02:29:13.2Z,4,REGULAR,foul,personal,[],1629641,,,1610612765,100,73,2019-12-21T02:29:28Z,5570000,,,0,,R. Langford FOUL personal (2 PF),"[1629641, 201565]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,1626301.0,,,,,,,,2.0,0.0,Rose,201565.0,,,
578,PT07M08.00S,2019-12-21T02:29:35.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,100,73,2019-12-21T02:29:35Z,5590000,,,0,,timeout full,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M08.00S,2019-12-21T02:31:34.5Z,4,REGULAR,substitution,out,[],203503,,,1610612765,100,73,2019-12-21T02:31:54Z,5600000,,,0,,substitution out Snell,[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M08.00S,2019-12-21T02:31:34.5Z,4,REGULAR,substitution,out,[],201565,,,1610612765,100,73,2019-12-21T02:31:54Z,5610000,,,0,,substitution out Rose,[201565],1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M08.00S,2019-12-21T02:31:34.5Z,4,REGULAR,substitution,out,[],202693,,,1610612765,100,73,2019-12-21T02:31:54Z,5620000,,,0,,substitution out Morris,[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M08.00S,2019-12-21T02:31:34.5Z,4,REGULAR,substitution,in,[],1628971,,,1610612765,100,73,2019-12-21T02:31:54Z,5630000,,,0,,substitution in Brown,[1628971],1610612765.0,DET,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M08.00S,2019-12-21T02:31:34.5Z,4,REGULAR,substitution,in,[],204025,,,1610612765,100,73,2019-12-21T02:31:54Z,5640000,,,0,,substitution in Frazier,[204025],1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M08.00S,2019-12-21T02:31:34.5Z,4,REGULAR,substitution,in,[],1629635,,,1610612765,100,73,2019-12-21T02:31:54Z,5650000,,,0,,substitution in Doumbouya,[1629635],1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M59.00S,2019-12-21T02:32:32.1Z,4,REGULAR,3pt,jumpshot,[],204038,29.61563731931669,81.7938112745098,1610612765,100,76,2019-12-21T02:32:47Z,5660000,-159.0,226.0,1,left,L. Galloway 28' 3PT  (10 PTS) (T. Frazier 1 AST),"[204038, 204025]",1610612765.0,DET,,,,Galloway,L. Galloway,,,,,28.08,Made,10.0,T. Frazier,204025.0,1.0,,,,,,,,,,,,,,,
588,PT06M41.00S,2019-12-21T02:32:49.9Z,4,REGULAR,2pt,jumpshot,[],1629641,77.71024967148489,52.627144607843135,1610612738,102,76,2019-12-21T02:41:01Z,5680000,13.0,157.0,1,right,R. Langford 16' jumpshot (4 PTS) (K. Walker 11 AST),"[1629641, 202689]",1610612738.0,BOS,drivingfloating,,,Langford,R. Langford,,,,,16.3,Made,4.0,K. Walker,202689.0,11.0,,,,,,,,,,,,,,,
590,PT06M33.00S,2019-12-21T02:32:58.1Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1628971,5.831143232588701,43.55851715686274,1610612765,102,78,2019-12-21T02:33:06Z,5700000,32.0,2.0,1,left,B. Brown layup (7 PTS) (T. Frazier 2 AST),"[1628971, 204025]",1610612765.0,DET,running,,,Brown,B. Brown,,,,,3.31,Made,7.0,T. Frazier,204025.0,2.0,,,,,,,,,,,,,,,
592,PT06M23.00S,2019-12-21T02:33:10.0Z,4,REGULAR,foul,personal,['2freethrow'],204025,,,1610612738,102,78,2019-12-21T02:33:18Z,5720000,,,0,,T. Frazier FOUL personal (1 PF) (Kanter 2freethrow),"[204025, 202683]",1610612765.0,DET,shooting,,,Frazier,T. Frazier,,,,,,,,,,,1626301.0,,,,,,,,1.0,0.0,Kanter,202683.0,,,
594,PT06M23.00S,2019-12-21T02:33:31.6Z,4,REGULAR,foul,technical,['1freethrow'],202693,,,1610612738,102,78,2019-12-21T02:33:45Z,5740000,,,0,,M. Morris FOUL technical (1 Tech),[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,,,,,,,1626301.0,,,,,,,,3.0,1.0,,,,,
595,PT06M23.00S,2019-12-21T02:33:52.8Z,4,REGULAR,freethrow,1of1,[],202689,,,1610612738,103,78,2019-12-21T02:33:52Z,5750000,,,0,,K. Walker technical freethrow 1of1 (2 PTS),[202689],1610612738.0,BOS,technical,,,Walker,K. Walker,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
596,PT06M23.00S,2019-12-21T02:34:22.1Z,4,REGULAR,freethrow,1of2,[],202683,,,1610612738,103,78,2019-12-21T02:34:55Z,5760000,,,0,,MISS E. Kanter freethrow 1of2,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
597,PT06M23.00S,2019-12-21T02:34:22.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,103,78,2019-12-21T02:34:55Z,5770000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,596.0,,,,,,,,,,
598,PT06M23.00S,2019-12-21T02:34:24.2Z,4,REGULAR,substitution,out,[],202689,,,1610612738,103,78,2019-12-21T02:34:26Z,5780000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M23.00S,2019-12-21T02:34:24.2Z,4,REGULAR,substitution,in,[],202954,,,1610612738,103,78,2019-12-21T02:34:26Z,5790000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M23.00S,2019-12-21T02:34:22.1Z,4,REGULAR,freethrow,2of2,[],202683,,,1610612738,103,78,2019-12-21T02:34:55Z,5800000,,,0,,MISS E. Kanter freethrow 2of2,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
601,PT06M23.00S,2019-12-21T02:34:22.1Z,4,REGULAR,rebound,defensive,[],1629635,,,1610612765,103,78,2019-12-21T02:35:26Z,5810000,,,0,,S. Doumbouya REBOUND (Off:0 Def:1),[1629635],1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,,,,,,,,,,,600.0,1.0,1.0,0.0,,,,,,,
602,PT06M03.00S,2019-12-21T02:35:00.4Z,4,REGULAR,2pt,layup,[],1628971,10.036136662286467,66.10753676470588,1610612765,103,78,2019-12-21T02:35:07Z,5820000,-81.0,42.0,1,left,MISS B. Brown 9' layup,[1628971],1610612765.0,DET,driving,,,Brown,B. Brown,,,,,9.34,Missed,,,,,,,,,,,,,,,,,,,
603,PT06M02.00S,2019-12-21T02:35:01.4Z,4,REGULAR,rebound,offensive,[],1627748,,,1610612765,103,78,2019-12-21T02:35:07Z,5830000,,,0,,T. Maker REBOUND (Off:3 Def:2),[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,,,,,,,,,,,602.0,5.0,2.0,3.0,,,,,,,
604,PT05M54.00S,2019-12-21T02:35:09.3Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629635,6.4881734559789805,57.77420343137255,1610612765,103,80,2019-12-21T02:35:14Z,5840000,-39.0,8.0,1,left,S. Doumbouya layup (2 PTS) (T. Frazier 3 AST),"[1629635, 204025]",1610612765.0,DET,driving,,,Doumbouya,S. Doumbouya,,,,,4.13,Made,2.0,T. Frazier,204025.0,3.0,,,,,,,,,,,,,,,
606,PT05M36.00S,2019-12-21T02:35:27.4Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],202683,87.30289093298292,62.43106617647059,1610612738,105,80,2019-12-21T02:35:35Z,5860000,62.0,67.0,1,right,E. Kanter 10' jumpshot (6 PTS),[202683],1610612738.0,BOS,drivingfloating,,,Kanter,E. Kanter,,,,,9.54,Made,6.0,,,,,,,,,,,,,,,,,,
607,PT05M26.00S,2019-12-21T02:35:36.5Z,4,REGULAR,3pt,jumpshot,[],204038,27.644546649145866,23.950674019607845,1610612765,105,80,2019-12-21T02:35:43Z,5870000,130.0,207.0,1,left,MISS L. Galloway 25' 3PT,[204038],1610612765.0,DET,,,,Galloway,L. Galloway,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
608,PT05M25.00S,2019-12-21T02:35:37.5Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,105,80,2019-12-21T02:35:43Z,5880000,,,0,,E. Kanter REBOUND (Off:5 Def:12),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,607.0,17.0,12.0,5.0,,,,,,,
609,PT05M13.00S,2019-12-21T02:35:50.3Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202683,93.34756898817345,53.607536764705884,1610612738,107,80,2019-12-21T02:35:54Z,5890000,18.0,10.0,1,right,E. Kanter layup (8 PTS) (J. Green 1 AST),"[202683, 1629750]",1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,2.38,Made,8.0,J. Green,1629750.0,1.0,,,,,,,,,,,,,,,
611,PT04M48.00S,2019-12-21T02:36:14.7Z,4,REGULAR,2pt,jumpshot,[],1627748,22.78252299605782,33.75459558823529,1610612765,107,80,2019-12-21T02:36:20Z,5910000,81.0,162.0,1,left,MISS T. Maker 19' jumpshot,[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,18.59,Missed,,,,,,,,,,,,,,,,,,,
612,PT04M47.00S,2019-12-21T02:36:15.7Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,107,80,2019-12-21T02:36:24Z,5920000,,,0,,E. Kanter REBOUND (Off:5 Def:13),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,611.0,18.0,13.0,5.0,,,,,,,
613,PT04M36.00S,2019-12-21T02:36:26.8Z,4,REGULAR,3pt,jumpshot,[],1629641,85.46320630749014,95.27420343137256,1610612738,107,80,2019-12-21T02:36:33Z,5930000,226.0,84.0,1,right,MISS R. Langford 24' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,,
614,PT04M33.00S,2019-12-21T02:36:29.8Z,4,REGULAR,rebound,defensive,[],1627748,,,1610612765,107,80,2019-12-21T02:36:33Z,5940000,,,0,,T. Maker REBOUND (Off:3 Def:3),[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,,,,,,,,,,,613.0,6.0,3.0,3.0,,,,,,,
615,PT04M31.00S,2019-12-21T02:36:34.7Z,4,REGULAR,foul,personal,[],202954,,,1610612765,107,80,2019-12-21T02:36:45Z,5950000,,,0,,B. Wanamaker FOUL personal (4 PF),"[202954, 1628971]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,1626302.0,,,,,,,,4.0,0.0,Brown,1628971.0,,,
617,PT04M31.00S,2019-12-21T02:36:44.5Z,4,REGULAR,substitution,out,[],202683,,,1610612765,107,80,2019-12-21T02:36:47Z,5970000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M31.00S,2019-12-21T02:36:44.5Z,4,REGULAR,substitution,in,[],1629605,,,1610612765,107,80,2019-12-21T02:36:47Z,5980000,,,0,,substitution in Fall,[1629605],1610612738.0,BOS,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M31.00S,2019-12-21T02:36:48.9Z,4,REGULAR,substitution,out,[],204038,,,1610612765,107,80,2019-12-21T02:36:50Z,5990000,,,0,,substitution out Galloway,[204038],1610612765.0,DET,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M31.00S,2019-12-21T02:36:48.9Z,4,REGULAR,substitution,in,[],1629004,,,1610612765,107,80,2019-12-21T02:36:50Z,6000000,,,0,,substitution in Mykhailiuk,[1629004],1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M23.00S,2019-12-21T02:37:06.1Z,4,REGULAR,foul,personal,['2freethrow'],1629605,,,1610612765,107,80,2019-12-21T02:37:15Z,6010000,,,0,,T. Fall FOUL personal (1 PF) (Maker 2freethrow),"[1629605, 1627748]",1610612738.0,BOS,shooting,,,Fall,T. Fall,,,,,,,,,,,202058.0,,,,,,,,1.0,0.0,Maker,1627748.0,,,
623,PT04M23.00S,2019-12-21T02:37:26.1Z,4,REGULAR,freethrow,1of2,[],1627748,,,1610612765,107,81,2019-12-21T02:37:26Z,6030000,,,0,,T. Maker freethrow 1of2 (10 PTS),[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
624,PT04M23.00S,2019-12-21T02:37:41.5Z,4,REGULAR,freethrow,2of2,[],1627748,,,1610612765,107,82,2019-12-21T02:37:41Z,6040000,,,0,,T. Maker freethrow 2of2 (11 PTS),[1627748],1610612765.0,DET,,,,Maker,T. Maker,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
625,PT04M09.00S,2019-12-21T02:37:56.7Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629641,84.67477003942182,43.31341911764706,1610612738,109,82,2019-12-21T02:38:00Z,6050000,-33.0,92.0,1,right,R. Langford 10' jumpshot (6 PTS),[1629641],1610612738.0,BOS,drivingfloating,,,Langford,R. Langford,,,,,10.27,Made,6.0,,,,,,,,,,,,,,,,,,
626,PT03M53.00S,2019-12-21T02:38:12.7Z,4,REGULAR,turnover,lostball,[],1629635,,,1610612765,109,82,2019-12-21T02:38:16Z,6060000,,,0,,S. Doumbouya TURNOVER lostball (1 TOV) Stolen,"[1629635, 1629641]",1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,,,,,,,,1.0,Langford,1629641.0,,,,,,,,,,,
627,PT03M53.00S,2019-12-21T02:38:12.7Z,4,REGULAR,steal,,[],1629641,,,1610612738,109,82,2019-12-21T02:38:14Z,6070000,,,0,,R. Langford STEAL (2 STL),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M50.00S,2019-12-21T02:38:16.7Z,4,REGULAR,turnover,lostball,[],1629641,,,1610612738,109,82,2019-12-21T02:38:21Z,6080000,,,0,,R. Langford TURNOVER lostball (1 TOV) Stolen,"[1629641, 1629004]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,1.0,Mykhailiuk,1629004.0,,,,,,,,,,,
629,PT03M50.00S,2019-12-21T02:38:16.7Z,4,REGULAR,steal,,[],1629004,,,1610612765,109,82,2019-12-21T02:38:19Z,6090000,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M35.00S,2019-12-21T02:38:31.5Z,4,REGULAR,turnover,outofbounds,[],1627748,,,1610612765,109,82,2019-12-21T02:38:40Z,6100000,,,0,,T. Maker TURNOVER outofbounds (3 TOV),[1627748],1610612765.0,DET,badpass,,,Maker,T. Maker,,,,,,,,,,,1626302.0,3.0,,,,,,,,,,,,,
631,PT03M24.00S,2019-12-21T02:38:51.4Z,4,REGULAR,turnover,outofbounds,[],202954,,,1610612738,109,82,2019-12-21T02:38:57Z,6110000,,,0,,B. Wanamaker TURNOVER outofbounds (2 TOV),[202954],1610612738.0,BOS,badpass,,,Wanamaker,B. Wanamaker,,,,,,,,,,,1626302.0,2.0,,,,,,,,,,,,,
