actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
633,PT01M44.00S,2020-08-09T23:17:14.2Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1628464,93.64323258869908,47.127757352941174,1610612738,107,110,2020-08-09T23:17:18Z,6190000,-14.0,7.0,1,right,D. Theis layup (4 PTS) (K. Walker 5 AST),"[1628464, 202689]",1610612738.0,BOS,cutting,,,Theis,D. Theis,,,,,1.93,Made,,,,,4.0,K. Walker,202689.0,5.0,,,,,,,,,,
635,PT01M35.00S,2020-08-09T23:17:28.0Z,4,REGULAR,foul,personal,[],1628369,,,1610612753,107,110,2020-08-09T23:17:37Z,6210000,,,0,,J. Tatum FOUL personal (2 PF),"[1628369, 1628365]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Fultz,1628365.0,,,
637,PT01M29.00S,2020-08-09T23:17:55.9Z,4,REGULAR,3pt,jumpshot,[],1629109,28.465834428383708,18.45128676470588,1610612753,107,110,2020-08-09T23:18:00Z,6230000,158.0,215.0,1,left,MISS G. Clark 27' 3PT,[1629109],1610612753.0,ORL,,,,Clark,G. Clark,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,
638,PT01M26.00S,2020-08-09T23:17:58.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,107,110,2020-08-09T23:18:00Z,6240000,,,0,,J. Brown REBOUND (Off:1 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,637.0,10.0,9.0,1.0,,,,,,,,,,,,,,
639,PT01M11.00S,2020-08-09T23:18:14.1Z,4,REGULAR,3pt,jumpshot,[],202689,67.7562417871222,57.421875,1610612738,107,110,2020-08-09T23:18:20Z,6250000,37.0,251.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
640,PT01M06.00S,2020-08-09T23:18:19.1Z,4,REGULAR,rebound,defensive,[],1628365,,,1610612753,107,110,2020-08-09T23:18:20Z,6260000,,,0,,M. Fultz REBOUND (Off:0 Def:4),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,639.0,4.0,4.0,0.0,,,,,,,,,,,,,,
641,PT00M48.10S,2020-08-09T23:18:38.6Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],202696,12.434296977660972,35.853247549019606,1610612753,107,112,2020-08-09T23:18:43Z,6270000,71.0,64.0,1,left,N. Vucevic 10' jumpshot (26 PTS),[202696],1610612753.0,ORL,turnaround,,,Vucevic,N. Vucevic,,,,,9.94,Made,,,,,26.0,,,,,,,,,,,,,
642,PT00M48.10S,2020-08-09T23:18:44.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,107,112,2020-08-09T23:18:44Z,6280000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M41.80S,2020-08-09T23:20:35.2Z,4,REGULAR,3pt,jumpshot,[],1627759,74.19513797634691,82.17677696078431,1610612738,107,112,2020-08-09T23:20:40Z,6290000,161.0,190.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,
644,PT00M38.70S,2020-08-09T23:20:38.3Z,4,REGULAR,rebound,offensive,[],202689,,,1610612738,107,112,2020-08-09T23:20:38Z,6300000,,,0,,K. Walker REBOUND (Off:1 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,643.0,3.0,2.0,1.0,,,,,,,,,,,,,,
645,PT00M37.10S,2020-08-09T23:20:39.9Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1628369,81.02825229960578,4.4806985294117645,1610612738,110,112,2020-08-09T23:20:46Z,6310000,-228.0,126.0,1,right,J. Tatum 26' 3PT  (22 PTS) (K. Walker 6 AST),"[1628369, 202689]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.28,Made,,,,,22.0,K. Walker,202689.0,6.0,,,,,,,,,,
647,PT00M21.90S,2020-08-09T23:20:59.6Z,4,REGULAR,2pt,layup,['pointsinthepaint'],201571,6.1268068331143235,46.63756127450981,1610612753,110,112,2020-08-09T23:21:05Z,6330000,17.0,5.0,1,left,MISS D. Augustin layup Blocked,"[201571, 1628464]",1610612753.0,ORL,driving,,,Augustin,D. Augustin,,,,,1.99,Missed,,,,,,,,,Theis,1628464.0,,,,,,,,
648,PT00M21.90S,2020-08-09T23:20:59.6Z,4,REGULAR,block,,[],1628464,,,1610612753,110,112,2020-08-09T23:21:01Z,6340000,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M19.20S,2020-08-09T23:21:02.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,110,112,2020-08-09T23:21:02Z,6350000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,647.0,8.0,7.0,1.0,,,,,,,,,,,,,,
650,PT00M04.20S,2020-08-09T23:21:17.3Z,4,REGULAR,2pt,jumpshot,[],1628369,95.0886990801577,74.33363970588235,1610612738,112,112,2020-08-09T23:21:23Z,6360000,122.0,-6.0,1,right,J. Tatum 12' jumpshot (24 PTS),[1628369],1610612738.0,BOS,turnaroundfadeaway,,,Tatum,J. Tatum,,,,,12.17,Made,,,,,24.0,,,,,,,,,,,,,
651,PT00M03.80S,2020-08-09T23:21:23.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,112,112,2020-08-09T23:21:23Z,6370000,,,0,,timeout full,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M03.80S,2020-08-09T23:22:42.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,112,112,2020-08-09T23:22:42Z,6380000,,,0,,timeout full,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M03.80S,2020-08-09T23:23:38.2Z,4,REGULAR,substitution,out,[],202689,,,1610612753,112,112,2020-08-09T23:23:53Z,6390000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M03.80S,2020-08-09T23:23:38.2Z,4,REGULAR,substitution,in,[],203935,,,1610612753,112,112,2020-08-09T23:23:53Z,6400000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M02.10S,2020-08-09T23:24:16.4Z,4,REGULAR,3pt,jumpshot,[],203082,30.305519053876477,74.08854166666666,1610612753,112,112,2020-08-09T23:24:33Z,6410000,-120.0,232.0,1,left,MISS T. Ross 27' 3PT Blocked,"[203082, 1628369]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,26.66,Missed,,,,,,,,,Tatum,1628369.0,,,,,,,,
656,PT00M02.10S,2020-08-09T23:24:16.4Z,4,REGULAR,block,,[],1628369,,,1610612753,112,112,2020-08-09T23:24:18Z,6420000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M01.40S,2020-08-09T23:24:17.1Z,4,REGULAR,rebound,defensive,[],202330,,,1610612738,112,112,2020-08-09T23:24:33Z,6430000,,,0,,G. Hayward REBOUND (Off:2 Def:7),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,655.0,9.0,7.0,2.0,,,,,,,,,,,,,,
661,PT00M00.10S,2020-08-09T23:24:21.4Z,4,REGULAR,3pt,jumpshot,[],202330,30.305519053876477,50.06893382352941,1610612738,112,112,2020-08-09T23:26:43Z,6445000,0.0,603.0,1,right,MISS G. Hayward 61' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,60.81,Missed,,,,,,,,,,,,,,,,,,
662,PT00M00.10S,2020-08-09T23:24:21.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,112,112,2020-08-09T23:26:43Z,6452500,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2020-08-09T23:24:26.4Z,4,REGULAR,period,end,[],0,,,1610612738,112,112,2020-08-09T23:24:26Z,6460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M00.00S,2020-08-09T23:27:17.5Z,5,OVERTIME,period,start,[],0,,,0,112,112,2020-08-09T23:27:17Z,6470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M53.00S,2020-08-09T23:27:23.2Z,5,OVERTIME,jumpball,recovered,[],1628365,,,1610612753,112,112,2020-08-09T23:27:23Z,6490000,,,0,,Jump Ball N. Vucevic vs. D. Theis: Tip to M. Fultz,"[1628365, 202696, 1628464]",1610612753.0,ORL,startperiod,M. Fultz,1628365.0,Fultz,M. Fultz,Vucevic,202696.0,Theis,1628464.0,,,,,,,,,,,,,,,,,,,,
668,PT04M42.00S,2020-08-09T23:27:34.1Z,5,OVERTIME,turnover,badpass,[],203082,,,1610612753,112,112,2020-08-09T23:27:38Z,6520000,,,0,,T. Ross TURNOVER badpass (2 TOV) Stolen,"[203082, 1628369]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,2.0,Tatum,1628369.0
669,PT04M42.00S,2020-08-09T23:27:34.1Z,5,OVERTIME,steal,,[],1628369,,,1610612738,112,112,2020-08-09T23:27:35Z,6530000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M30.00S,2020-08-09T23:27:46.9Z,5,OVERTIME,2pt,layup,"['pointsinthepaint', 'fromturnover']",203935,94.82588699080158,51.53952205882353,1610612738,112,112,2020-08-09T23:27:51Z,6540000,8.0,-4.0,1,right,MISS M. Smart layup,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,0.79,Missed,,,,,,,,,,,,,,,,,,
671,PT04M27.00S,2020-08-09T23:27:49.9Z,5,OVERTIME,rebound,defensive,[],202696,,,1610612753,112,112,2020-08-09T23:29:12Z,6550000,,,0,,N. Vucevic REBOUND (Off:2 Def:8),[202696],1610612753.0,ORL,,,,Vucevic,N. Vucevic,,,,,,,670.0,10.0,8.0,2.0,,,,,,,,,,,,,,
672,PT04M10.00S,2020-08-09T23:28:07.3Z,5,OVERTIME,2pt,layup,['pointsinthepaint'],201571,6.389618922470433,48.84344362745098,1610612753,112,112,2020-08-09T23:28:12Z,6560000,6.0,8.0,1,left,MISS D. Augustin layup,[201571],1610612753.0,ORL,,,,Augustin,D. Augustin,,,,,1.43,Missed,,,,,,,,,,,,,,,,,,
674,PT04M08.00S,2020-08-09T23:28:09.3Z,5,OVERTIME,rebound,offensive,[],1628365,,,1610612753,112,112,2020-08-09T23:28:42Z,6580000,,,0,,M. Fultz REBOUND (Off:1 Def:4),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,672.0,5.0,4.0,1.0,,,,,,,,,,,,,,
675,PT04M07.00S,2020-08-09T23:28:11.7Z,5,OVERTIME,3pt,jumpshot,['2ndchance'],1628365,15.982260183968464,95.90226715686273,1610612753,112,112,2020-08-09T23:32:46Z,6590000,-230.0,98.0,1,left,MISS M. Fultz 25' 3PT,[1628365],1610612753.0,ORL,fadeaway,,,Fultz,M. Fultz,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,
676,PT04M06.00S,2020-08-09T23:28:12.7Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612753,112,112,2020-08-09T23:28:39Z,6600000,,,0,,Team offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,675.0,,,,,,,,,,,,,,,,,
677,PT04M06.00S,2020-08-09T23:28:15.3Z,5,OVERTIME,turnover,shotclock,['team'],0,,,1610612753,112,112,2020-08-09T23:28:29Z,6610000,,,0,,Team TURNOVER shotclock,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,
678,PT03M52.00S,2020-08-09T23:28:45.3Z,5,OVERTIME,3pt,jumpshot,['fromturnover'],1628369,67.09921156373193,48.10814950980392,1610612738,112,112,2020-08-09T23:28:49Z,6620000,-9.0,257.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
679,PT03M49.00S,2020-08-09T23:28:48.3Z,5,OVERTIME,rebound,defensive,[],203082,,,1610612753,112,112,2020-08-09T23:28:49Z,6630000,,,0,,T. Ross REBOUND (Off:0 Def:7),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,678.0,7.0,7.0,0.0,,,,,,,,,,,,,,
680,PT03M39.00S,2020-08-09T23:28:57.6Z,5,OVERTIME,2pt,jumpshot,['pointsinthepaint'],1628365,18.347568988173457,55.4610906862745,1610612753,112,114,2020-08-09T23:29:02Z,6640000,-27.0,120.0,1,left,M. Fultz 13' jumpshot (14 PTS),[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,12.84,Made,,,,,14.0,,,,,,,,,,,,,
681,PT03M18.00S,2020-08-09T23:29:18.4Z,5,OVERTIME,3pt,jumpshot,[],1628369,68.01905387647832,16.980698529411764,1610612738,112,114,2020-08-09T23:29:26Z,6650000,-165.0,248.0,1,right,MISS J. Tatum 30' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,30.26,Missed,,,,,,,,,,,,,,,,,,
682,PT03M13.00S,2020-08-09T23:29:23.4Z,5,OVERTIME,rebound,defensive,[],1629109,,,1610612753,112,114,2020-08-09T23:30:26Z,6660000,,,0,,G. Clark REBOUND (Off:3 Def:4),[1629109],1610612753.0,ORL,,,,Clark,G. Clark,,,,,,,681.0,7.0,4.0,3.0,,,,,,,,,,,,,,
683,PT03M01.00S,2020-08-09T23:29:36.1Z,5,OVERTIME,3pt,jumpshot,[],202696,32.14520367936925,45.90226715686275,1610612753,112,114,2020-08-09T23:29:41Z,6670000,20.0,250.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612753.0,ORL,,,,Vucevic,N. Vucevic,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
684,PT02M59.00S,2020-08-09T23:29:38.1Z,5,OVERTIME,rebound,defensive,[],1627759,,,1610612738,112,114,2020-08-09T23:29:41Z,6680000,,,0,,J. Brown REBOUND (Off:1 Def:10),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,683.0,11.0,10.0,1.0,,,,,,,,,,,,,,
685,PT02M43.00S,2020-08-09T23:29:53.9Z,5,OVERTIME,2pt,jumpshot,['pointsinthepaint'],203935,91.93495400788436,63.30422794117647,1610612738,112,114,2020-08-09T23:30:06Z,6690000,67.0,23.0,1,right,MISS M. Smart 7' jumpshot,[203935],1610612738.0,BOS,turnaroundbank,,,Smart,M. Smart,,,,,7.25,Missed,,,,,,,,,,,,,,,,,,
686,PT02M41.00S,2020-08-09T23:29:55.9Z,5,OVERTIME,rebound,defensive,[],202696,,,1610612753,112,114,2020-08-09T23:38:15Z,6700000,,,0,,N. Vucevic REBOUND (Off:2 Def:9),[202696],1610612753.0,ORL,,,,Vucevic,N. Vucevic,,,,,,,685.0,11.0,9.0,2.0,,,,,,,,,,,,,,
726,PT02M41.00S,2020-08-09T23:29:58.2Z,5,OVERTIME,turnover,lostball,[],202696,,,1610612753,112,114,2020-08-09T23:38:49Z,6705000,,,0,,N. Vucevic TURNOVER lostball (2 TOV) Stolen,"[202696, 203935]",1610612753.0,ORL,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,2.0,Smart,203935.0
727,PT02M41.00S,2020-08-09T23:29:58.2Z,5,OVERTIME,steal,,[],203935,,,1610612738,112,114,2020-08-09T23:38:37Z,6707500,,,0,,M. Smart STEAL (3 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
687,PT02M41.00S,2020-08-09T23:30:02.6Z,5,OVERTIME,foul,personal,[],202696,,,1610612738,112,114,2020-08-09T23:38:37Z,6710000,,,0,,N. Vucevic FOUL personal (1 PF),"[202696, 203935]",1610612753.0,ORL,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,202049.0,1.0,1.0,Smart,203935.0,,,
689,PT02M29.00S,2020-08-09T23:30:34.6Z,5,OVERTIME,foul,personal,['3freethrow'],202696,,,1610612738,112,114,2020-08-09T23:30:46Z,6730000,,,0,,N. Vucevic FOUL personal (2 PF) (Hayward 3freethrow),"[202696, 202330]",1610612753.0,ORL,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,2005.0,2.0,1.0,Hayward,202330.0,,,
691,PT02M29.00S,2020-08-09T23:30:57.4Z,5,OVERTIME,freethrow,1of3,['fromturnover'],202330,,,1610612738,113,114,2020-08-09T23:38:37Z,6750000,,,0,,G. Hayward freethrow 1of3 (29 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
692,PT02M29.00S,2020-08-09T23:31:09.5Z,5,OVERTIME,freethrow,2of3,['fromturnover'],202330,,,1610612738,114,114,2020-08-09T23:38:37Z,6760000,,,0,,G. Hayward freethrow 2of3 (30 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
693,PT02M29.00S,2020-08-09T23:31:24.8Z,5,OVERTIME,freethrow,3of3,['fromturnover'],202330,,,1610612738,115,114,2020-08-09T23:38:37Z,6770000,,,0,,G. Hayward freethrow 3of3 (31 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,,,,,31.0,,,,,,,,,,,,,
694,PT02M18.00S,2020-08-09T23:31:37.5Z,5,OVERTIME,2pt,layup,['pointsinthepaint'],1628365,8.360709592641262,48.84344362745098,1610612753,115,114,2020-08-09T23:31:43Z,6780000,6.0,26.0,1,left,MISS M. Fultz layup,[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,
695,PT02M16.00S,2020-08-09T23:31:39.5Z,5,OVERTIME,rebound,defensive,[],1628369,,,1610612738,115,114,2020-08-09T23:31:43Z,6790000,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,694.0,9.0,8.0,1.0,,,,,,,,,,,,,,
696,PT02M14.00S,2020-08-09T23:31:43.1Z,5,OVERTIME,foul,personal,['2freethrow'],201571,,,1610612738,115,114,2020-08-09T23:31:54Z,6800000,,,0,,D. Augustin FOUL personal (5 PF) (Tatum 2freethrow),"[201571, 1628369]",1610612753.0,ORL,shooting,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,202049.0,5.0,0.0,Tatum,1628369.0,,,
698,PT02M14.00S,2020-08-09T23:32:21.7Z,5,OVERTIME,freethrow,1of2,['fastbreak'],1628369,,,1610612738,115,114,2020-08-09T23:32:21Z,6820000,,,0,,MISS J. Tatum freethrow 1of2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,
699,PT02M14.00S,2020-08-09T23:32:21.7Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612738,115,114,2020-08-09T23:32:21Z,6830000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,698.0,,,,,,,,,,,,,,,,,
700,PT02M14.00S,2020-08-09T23:32:36.9Z,5,OVERTIME,freethrow,2of2,['fastbreak'],1628369,,,1610612738,116,114,2020-08-09T23:32:36Z,6840000,,,0,,J. Tatum freethrow 2of2 (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
701,PT01M50.00S,2020-08-09T23:33:03.1Z,5,OVERTIME,2pt,jumpshot,[],202696,22.158344283837057,19.431678921568626,1610612753,116,114,2020-08-09T23:33:10Z,6850000,153.0,156.0,1,left,MISS N. Vucevic 22' jumpshot,[202696],1610612753.0,ORL,turnaroundfadeaway,,,Vucevic,N. Vucevic,,,,,22.22,Missed,,,,,,,,,,,,,,,,,,
702,PT01M48.00S,2020-08-09T23:33:05.1Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612738,116,114,2020-08-09T23:33:10Z,6860000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,701.0,,,,,,,,,,,,,,,,,
703,PT01M48.00S,2020-08-09T23:33:09.4Z,5,OVERTIME,stoppage,outofbounds,[],0,,,1610612738,116,114,2020-08-09T23:33:09Z,6870000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT01M38.00S,2020-08-09T23:33:27.9Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1628365,,,1610612738,116,114,2020-08-09T23:33:49Z,6880000,,,0,,M. Fultz FOUL personal (2 PF) (Tatum inpenalty),"[1628365, 1628369]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,2529.0,2.0,0.0,Tatum,1628369.0,,,
706,PT01M38.00S,2020-08-09T23:33:51.0Z,5,OVERTIME,freethrow,1of2,[],1628369,,,1610612738,117,114,2020-08-09T23:33:51Z,6900000,,,0,,J. Tatum freethrow 1of2 (26 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
707,PT01M38.00S,2020-08-09T23:34:03.8Z,5,OVERTIME,freethrow,2of2,[],1628369,,,1610612738,118,114,2020-08-09T23:34:03Z,6910000,,,0,,J. Tatum freethrow 2of2 (27 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
708,PT01M23.00S,2020-08-09T23:34:24.0Z,5,OVERTIME,2pt,layup,['pointsinthepaint'],1629109,9.411957950065702,46.14736519607843,1610612753,118,116,2020-08-09T23:34:32Z,6920000,19.0,36.0,1,left,G. Clark layup (14 PTS) (M. Fultz 10 AST),"[1629109, 1628365]",1610612753.0,ORL,driving,,,Clark,G. Clark,,,,,4.58,Made,,,,,14.0,M. Fultz,1628365.0,10.0,,,,,,,,,,
710,PT01M23.00S,2020-08-09T23:34:26.9Z,5,OVERTIME,foul,personal,['1freethrow'],1628464,,,1610612753,118,116,2020-08-09T23:34:46Z,6940000,,,0,,D. Theis FOUL personal (2 PF) (Clark 1freethrow),"[1628464, 1629109]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Clark,1629109.0,,,
712,PT01M23.00S,2020-08-09T23:34:50.5Z,5,OVERTIME,freethrow,1of1,[],1629109,,,1610612753,118,117,2020-08-09T23:34:58Z,6960000,,,0,,G. Clark freethrow 1of1 (15 PTS),[1629109],1610612753.0,ORL,,,,Clark,G. Clark,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
713,PT01M12.00S,2020-08-09T23:35:05.7Z,5,OVERTIME,2pt,jumpshot,[],1628369,71.69842312746385,60.36305147058824,1610612738,120,117,2020-08-09T23:35:10Z,6970000,52.0,214.0,1,right,J. Tatum 22' jumpshot (29 PTS) (M. Smart 8 AST),"[1628369, 203935]",1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,22.5,Made,,,,,29.0,M. Smart,203935.0,8.0,,,,,,,,,,
715,PT00M56.60S,2020-08-09T23:35:25.2Z,5,OVERTIME,2pt,layup,['pointsinthepaint'],203082,5.601182654402102,53.74540441176471,1610612753,120,117,2020-08-09T23:35:31Z,6990000,-19.0,0.0,1,left,MISS T. Ross layup Blocked,"[203082, 1628464]",1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,1.95,Missed,,,,,,,,,Theis,1628464.0,,,,,,,,
716,PT00M56.60S,2020-08-09T23:35:25.2Z,5,OVERTIME,block,,[],1628464,,,1610612753,120,117,2020-08-09T23:35:27Z,7000000,,,0,,D. Theis BLOCK (3 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M53.70S,2020-08-09T23:35:28.1Z,5,OVERTIME,rebound,defensive,[],1627759,,,1610612738,120,117,2020-08-09T23:35:31Z,7010000,,,0,,J. Brown REBOUND (Off:1 Def:11),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,715.0,12.0,11.0,1.0,,,,,,,,,,,,,,
718,PT00M47.10S,2020-08-09T23:35:34.7Z,5,OVERTIME,3pt,jumpshot,[],203935,70.38436268068331,71.8826593137255,1610612738,120,117,2020-08-09T23:35:39Z,7020000,109.0,226.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
719,PT00M44.10S,2020-08-09T23:35:37.7Z,5,OVERTIME,rebound,offensive,[],1628464,,,1610612738,120,117,2020-08-09T23:35:37Z,7030000,,,0,,D. Theis REBOUND (Off:2 Def:5),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,718.0,7.0,5.0,2.0,,,,,,,,,,,,,,
720,PT00M33.30S,2020-08-09T23:35:49.1Z,5,OVERTIME,2pt,layup,"['pointsinthepaint', '2ndchance']",1628464,94.69448094612353,50.80422794117647,1610612738,122,117,2020-08-09T23:35:56Z,7040000,4.0,-3.0,1,right,D. Theis layup (6 PTS) (M. Smart 9 AST),"[1628464, 203935]",1610612738.0,BOS,cutting,,,Theis,D. Theis,,,,,0.49,Made,,,,,6.0,M. Smart,203935.0,9.0,,,,,,,,,,
722,PT00M33.30S,2020-08-09T23:35:56.3Z,5,OVERTIME,timeout,full,"['team', 'mandatory']",0,,,1610612753,122,117,2020-08-09T23:35:56Z,7060000,,,0,,timeout full,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M30.80S,2020-08-09T23:37:54.5Z,5,OVERTIME,2pt,dunk,['pointsinthepaint'],1628365,5.863994743758213,50.314031862745104,1610612753,122,119,2020-08-09T23:38:00Z,7070000,-2.0,3.0,1,left,M. Fultz dunk (16 PTS) (T. Ross 2 AST),"[1628365, 203082]",1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,0.83,Made,,,,,16.0,T. Ross,203082.0,2.0,,,,,,,,,,
725,PT00M30.80S,2020-08-09T23:38:12.5Z,5,OVERTIME,timeout,full,"['team', 'mandatory']",0,,,1610612738,122,119,2020-08-09T23:38:35Z,7090000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
