actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerName,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,stealTotal,subsInPlayerName,subsInPersonId,blockPlayerName,blockPersonId,blockTotal,value
202,PT08M44.00S,2020-02-23T21:17:21.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,35,26,2020-02-23T21:18:14Z,1970000,,[BOS] Team offensive rebound,[],1610612738.0,BOS,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,,,,
203,PT08M44.00S,2020-02-23T21:17:27.7Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,35,26,2020-02-23T21:17:27Z,1980000,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M30.00S,2020-02-23T21:17:48.0Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1628369,92.55913272010513,49.19577205882353,1610612738,35,28,2020-02-23T21:17:51Z,1990000,right,[BOS] Tatum layup: Made (7 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.32,: Made,7.0,,,,,,,,,,,,,,,,,,,,,,
205,PT08M19.00S,2020-02-23T21:18:00.7Z,2,REGULAR,foul,personal,[],1629684,,,1610612747,35,28,2020-02-23T21:18:20Z,2000000,,[BOS] Williams foul personal (1 PF),"[1629684, 2730]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,2529.0,1.0,0.0,Howard,2730.0,,,,,,,,,,
207,PT08M05.00S,2020-02-23T21:18:30.5Z,2,REGULAR,2pt,layup,['pointsinthepaint'],2544,8.196452036793687,49.44087009803921,1610612747,37,28,2020-02-23T21:18:33Z,2020000,left,[LAL] James layup: Made (8 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,3.01,: Made,8.0,,,,,,,,,,,,,,,,,,,,,,
208,PT07M41.00S,2020-02-23T21:18:58.0Z,2,REGULAR,turnover,lostball,[],1627759,,,1610612738,37,28,2020-02-23T21:19:04Z,2030000,,[BOS] Brown lostball turnover (1 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
209,PT07M41.00S,2020-02-23T21:19:01.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612747,37,28,2020-02-23T21:19:08Z,2040000,,[BOS] Brown foul personal (2 PF) (Rondo inpenalty),"[1627759, 200765]",1610612738.0,BOS,looseball,,,Brown,J. Brown,,,,,,,,,,,,,,,1830.0,2.0,0.0,Rondo,200765.0,,,,,,,,,,
211,PT07M41.00S,2020-02-23T21:19:26.6Z,2,REGULAR,freethrow,1of2,['fromturnover'],200765,,,1610612747,38,28,2020-02-23T21:19:26Z,2060000,,[LAL] Rondo freethrow 1of2: Made (3 PTS),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,: Made,3.0,,,,,,,,,,,,,,,,,,,,,,
212,PT07M41.00S,2020-02-23T21:19:27.5Z,2,REGULAR,substitution,out,[],1628398,,,1610612747,38,28,2020-02-23T21:19:39Z,2070000,,[LAL] substitution Kuzma replaced by Green,"[1628398, 201980]",1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,Green,201980.0,,,,
213,PT07M41.00S,2020-02-23T21:19:27.5Z,2,REGULAR,substitution,out,[],203484,,,1610612747,38,28,2020-02-23T21:19:39Z,2080000,,[LAL] substitution Caldwell-Pope replaced by Caruso,"[203484, 1627936]",1610612747.0,LAL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,Caruso,1627936.0,,,,
214,PT07M41.00S,2020-02-23T21:19:27.5Z,2,REGULAR,substitution,out,[],2544,,,1610612747,38,28,2020-02-23T21:19:39Z,2090000,,[LAL] substitution James replaced by Davis,"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,Davis,203076.0,,,,
218,PT07M41.00S,2020-02-23T21:19:47.6Z,2,REGULAR,freethrow,2of2,['fromturnover'],200765,,,1610612747,39,28,2020-02-23T21:19:47Z,2130000,,[LAL] Rondo freethrow 2of2: Made (4 PTS),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,: Made,4.0,,,,,,,,,,,,,,,,,,,,,,
219,PT07M32.00S,2020-02-23T21:20:01.2Z,2,REGULAR,foul,personal,['2freethrow'],2730,,,1610612738,39,28,2020-02-23T21:20:06Z,2140000,,[LAL] Howard foul personal (2 PF) (Wanamaker 2freethrow),"[2730, 202954]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,,,,,2529.0,2.0,0.0,Wanamaker,202954.0,,,,,,,,,,
221,PT07M32.00S,2020-02-23T21:20:28.2Z,2,REGULAR,freethrow,1of2,[],202954,,,1610612738,39,29,2020-02-23T21:20:28Z,2160000,,[BOS] Wanamaker freethrow 1of2: Made (1 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,: Made,1.0,,,,,,,,,,,,,,,,,,,,,,
222,PT07M32.00S,2020-02-23T21:20:30.3Z,2,REGULAR,substitution,out,[],200765,,,1610612738,39,29,2020-02-23T21:20:32Z,2170000,,[LAL] substitution Rondo replaced by Caldwell-Pope,"[200765, 203484]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0,,,,
224,PT07M32.00S,2020-02-23T21:20:58.1Z,2,REGULAR,freethrow,2of2,[],202954,,,1610612738,39,30,2020-02-23T21:20:58Z,2190000,,[BOS] Wanamaker freethrow 2of2: Made (2 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,: Made,2.0,,,,,,,,,,,,,,,,,,,,,,
225,PT07M19.00S,2020-02-23T21:21:10.3Z,2,REGULAR,turnover,lostball,[],203076,,,1610612747,39,30,2020-02-25T22:12:45Z,2200000,,[LAL] Davis lostball turnover (2 TO) Steal: Wanamaker (1 STL),"[203076, 202954]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,2.0,Wanamaker,202954.0,1.0,,,,,,
227,PT07M15.00S,2020-02-23T21:21:14.3Z,2,REGULAR,3pt,jumpshot,"['fastbreak', 'fromturnover']",1629641,75.21353482260184,9.98008578431373,1610612738,39,33,2020-02-23T21:23:26Z,2220000,right,[BOS] Langford 3pt shot: Made (3 PTS) assist: Wanamaker (1 AST),"[1629641, 202954]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,27.32,: Made,3.0,Wanamaker,202954.0,1.0,,,,,,,,,,,,,,,,,,,
229,PT06M56.00S,2020-02-23T21:21:33.3Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627936,7.539421813403408,49.93106617647059,1610612747,41,33,2020-02-23T21:21:36Z,2240000,left,[LAL] Caruso layup: Made (2 PTS),[1627936],1610612747.0,LAL,driving,,,Caruso,A. Caruso,,,,,2.39,: Made,2.0,,,,,,,,,,,,,,,,,,,,,,
230,PT06M38.00S,2020-02-23T21:21:54.5Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612738,41,33,2020-02-23T21:22:04Z,2250000,,[LAL] Caruso foul personal (1 PF) (Tatum 2freethrow),"[1627936, 1628369]",1610612747.0,LAL,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,1830.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,
232,PT06M38.00S,2020-02-23T21:22:22.7Z,2,REGULAR,freethrow,1of2,[],1628369,,,1610612738,41,34,2020-02-23T21:22:22Z,2270000,,[BOS] Tatum freethrow 1of2: Made (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,: Made,8.0,,,,,,,,,,,,,,,,,,,,,,
233,PT06M38.00S,2020-02-23T21:22:24.2Z,2,REGULAR,substitution,out,[],1627759,,,1610612738,41,34,2020-02-23T21:22:30Z,2280000,,[BOS] substitution Brown replaced by Smart,"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,Smart,203935.0,,,,
234,PT06M38.00S,2020-02-23T21:22:24.2Z,2,REGULAR,substitution,out,[],202954,,,1610612738,41,34,2020-02-23T21:22:30Z,2290000,,[BOS] substitution Wanamaker replaced by Hayward,"[202954, 202330]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,Hayward,202330.0,,,,
237,PT06M38.00S,2020-02-23T21:22:45.8Z,2,REGULAR,freethrow,2of2,[],1628369,,,1610612738,41,35,2020-02-23T21:22:45Z,2320000,,[BOS] Tatum freethrow 2of2: Made (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,: Made,9.0,,,,,,,,,,,,,,,,,,,,,,
238,PT06M33.00S,2020-02-23T21:22:51.9Z,2,REGULAR,turnover,badpass,[],203484,,,1610612747,41,35,2020-02-23T21:22:55Z,2330000,,[LAL] Caldwell-Pope badpass turnover (1 TO) Steal: Smart (1 STL),"[203484, 203935]",1610612747.0,LAL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,1.0,,,,,,
241,PT06M33.00S,2020-02-23T21:22:59.7Z,2,REGULAR,foul,personal,[],203484,,,1610612738,41,35,2020-02-23T21:23:41Z,2360000,,[LAL] Caldwell-Pope foul personal (1 PF),"[203484, 203935]",1610612747.0,LAL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,2529.0,1.0,0.0,Smart,203935.0,,,,,,,,,,
243,PT06M16.00S,2020-02-23T21:23:40.2Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1628369,89.53679369250986,51.646752450980394,1610612738,41,37,2020-02-23T21:26:23Z,2380000,right,[BOS] Tatum layup: Made (11 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,5.2,: Made,11.0,,,,,,,,,,,,,,,,,,,,,,
244,PT06M15.00S,2020-02-23T21:23:46.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,41,37,2020-02-23T21:23:46Z,2390000,,[LAL] timeout full,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M54.00S,2020-02-23T21:27:27.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627936,8.722076215505908,52.627144607843135,1610612747,43,37,2020-02-23T21:27:36Z,2410000,left,[LAL] Caruso layup: Made (4 PTS) assist: Davis (2 AST),"[1627936, 203076]",1610612747.0,LAL,fingerroll,,,Caruso,A. Caruso,,,,,3.74,: Made,4.0,Davis,203076.0,2.0,,,,,,,,,,,,,,,,,,,
248,PT05M44.00S,2020-02-23T21:27:36.8Z,2,REGULAR,3pt,jumpshot,[],202330,72.58541392904074,18.558517156862735,1610612738,43,37,2020-02-23T21:28:47Z,2430000,right,[BOS] Hayward 3pt jumpshot: Missed,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,26.29,: Missed,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M41.00S,2020-02-23T21:27:39.8Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,43,37,2020-02-23T21:29:08Z,2440000,,[BOS] Tatum offensive rebound (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,248.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
250,PT05M40.00S,2020-02-23T21:27:43.0Z,2,REGULAR,3pt,jumpshot,['2ndchance'],203935,71.40275952693824,80.32322303921569,1610612738,43,37,2020-02-23T21:29:15Z,2450000,right,[BOS] Smart 3pt jumpshot: Missed,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.87,: Missed,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M39.00S,2020-02-23T21:27:44.0Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,43,37,2020-02-23T21:29:15Z,2460000,,[LAL] Howard defensive rebound (Off:1 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,250.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
252,PT05M27.00S,2020-02-23T21:27:54.1Z,2,REGULAR,3pt,jumpshot,[],1627936,29.61563731931669,17.82322303921569,1610612747,43,37,2020-02-23T21:28:00Z,2470000,left,[LAL] Caruso 3pt jumpshot: Missed,[1627936],1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,28.18,: Missed,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M25.00S,2020-02-23T21:27:56.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,43,37,2020-02-23T21:28:00Z,2480000,,[BOS] Tatum defensive rebound (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,252.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
254,PT05M17.00S,2020-02-23T21:28:04.6Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629641,89.01116951379764,62.1859681372549,1610612738,43,37,2020-02-23T21:29:49Z,2490000,right,[BOS] Langford jumpshot: Missed,[1629641],1610612738.0,BOS,turnaroundfadeaway,,,Langford,R. Langford,,,,,8.29,: Missed,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M17.00S,2020-02-23T21:28:04.6Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,43,37,2020-02-23T21:28:09Z,2500000,,[LAL] Howard defensive rebound (Off:1 Def:4),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,254.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
256,PT05M09.00S,2020-02-23T21:28:13.0Z,2,REGULAR,turnover,badpass,[],203076,,,1610612747,43,37,2020-02-23T21:28:19Z,2510000,,[LAL] Davis badpass turnover (3 TO) Steal: Williams (1 STL),"[203076, 1629684]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,3.0,Williams,1629684.0,1.0,,,,,,
258,PT05M02.00S,2020-02-23T21:28:21.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203076,,,1610612738,43,37,2020-02-23T21:29:30Z,2530000,,[LAL] Davis foul personal (1 PF) (Smart inpenalty),"[203076, 203935]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,1830.0,1.0,0.0,Smart,203935.0,,,,,,,,,,
260,PT05M02.00S,2020-02-23T21:28:49.0Z,2,REGULAR,freethrow,1of2,['fromturnover'],203935,,,1610612738,43,38,2020-02-23T21:29:11Z,2550000,,[BOS] Smart freethrow 1of2: Made (6 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,: Made,6.0,,,,,,,,,,,,,,,,,,,,,,
261,PT05M02.00S,2020-02-23T21:28:50.4Z,2,REGULAR,substitution,out,[],1629641,,,1610612738,43,38,2020-02-23T21:28:53Z,2560000,,[BOS] substitution Langford replaced by Theis,"[1629641, 1628464]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,Theis,1628464.0,,,,
263,PT05M02.00S,2020-02-23T21:28:49.0Z,2,REGULAR,freethrow,2of2,['fromturnover'],203935,,,1610612738,43,38,2020-02-23T21:29:11Z,2580000,,[BOS] Smart freethrow 2of2: Missed,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M01.00S,2020-02-23T21:28:50.0Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,43,38,2020-02-23T21:29:11Z,2590000,,[LAL] Howard defensive rebound (Off:1 Def:5),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,263.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
265,PT04M51.00S,2020-02-23T21:29:19.7Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203076,10.430354796320628,52.13694852941176,1610612747,43,38,2020-02-23T21:29:24Z,2600000,left,[LAL] Davis layup: Missed,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,5.21,: Missed,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M49.00S,2020-02-23T21:29:21.7Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,43,38,2020-02-23T21:29:24Z,2610000,,[BOS] Smart defensive rebound (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,265.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
267,PT04M33.00S,2020-02-23T21:29:37.8Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,93.34756898817345,47.72518382352941,1610612738,43,40,2020-02-23T21:29:41Z,2620000,right,[BOS] Tatum layup: Made (13 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.92,: Made,13.0,,,,,,,,,,,,,,,,,,,,,,
268,PT04M23.00S,2020-02-23T21:29:48.3Z,2,REGULAR,3pt,jumpshot,[],201980,6.356767411300922,95.51930147058823,1610612747,46,40,2020-02-23T21:29:52Z,2630000,left,[LAL] Green 3pt shot: Made (3 PTS) assist: Caldwell-Pope (1 AST),"[201980, 203484]",1610612747.0,LAL,,,,Green,D. Green,,,,,22.8,: Made,3.0,Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,,,,,,
270,PT04M02.00S,2020-02-23T21:30:15.9Z,2,REGULAR,3pt,jumpshot,[],1628369,72.84822601839684,19.048713235294116,1610612738,46,43,2020-02-23T21:34:18Z,2650000,right,[BOS] Tatum 3pt shot: Made (16 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.94,: Made,16.0,,,,,,,,,,,,,,,,,,,,,,
271,PT03M47.00S,2020-02-23T21:30:31.2Z,2,REGULAR,3pt,jumpshot,[],1627936,9.773324572930349,97.7251838235294,1610612747,46,43,2020-02-23T21:30:35Z,2660000,left,[LAL] Caruso 3pt jumpshot: Missed,[1627936],1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,24.28,: Missed,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M44.00S,2020-02-23T21:30:34.2Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,46,43,2020-02-23T21:30:35Z,2670000,,[BOS] Hayward defensive rebound (Off:0 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,271.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
273,PT03M33.00S,2020-02-23T21:30:47.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612738,46,43,2020-02-23T21:30:53Z,2680000,,[LAL] Caruso foul personal (2 PF) (Theis inpenalty),"[1627936, 1628464]",1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,203592.0,2.0,0.0,Theis,1628464.0,,,,,,,,,,
275,PT03M33.00S,2020-02-23T21:31:12.9Z,2,REGULAR,freethrow,1of2,[],1628464,,,1610612738,46,44,2020-02-23T21:31:12Z,2700000,,[BOS] Theis freethrow 1of2: Made (6 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,: Made,6.0,,,,,,,,,,,,,,,,,,,,,,
276,PT03M33.00S,2020-02-23T21:31:13.8Z,2,REGULAR,substitution,out,[],203484,,,1610612738,46,44,2020-02-23T21:31:28Z,2710000,,[LAL] substitution Caldwell-Pope replaced by Kuzma,"[203484, 1628398]",1610612747.0,LAL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,Kuzma,1628398.0,,,,
277,PT03M33.00S,2020-02-23T21:31:13.8Z,2,REGULAR,substitution,out,[],1627936,,,1610612738,46,44,2020-02-23T21:31:28Z,2720000,,[LAL] substitution Caruso replaced by Bradley,"[1627936, 202340]",1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,Bradley,202340.0,,,,
278,PT03M33.00S,2020-02-23T21:31:13.8Z,2,REGULAR,substitution,out,[],2730,,,1610612738,46,44,2020-02-23T21:31:28Z,2730000,,[LAL] substitution Howard replaced by James,"[2730, 2544]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,James,2544.0,,,,
279,PT03M33.00S,2020-02-23T21:31:13.8Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,46,44,2020-02-23T21:31:28Z,2740000,,[BOS] substitution Williams replaced by Brown,"[1629684, 1627759]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,Brown,1627759.0,,,,
284,PT03M33.00S,2020-02-23T21:31:12.9Z,2,REGULAR,freethrow,2of2,[],1628464,,,1610612738,46,44,2020-02-23T21:31:55Z,2790000,,[BOS] Theis freethrow 2of2: Missed,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M31.00S,2020-02-23T21:31:14.9Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,46,44,2020-02-23T21:31:55Z,2800000,,[LAL] James defensive rebound (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,284.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
286,PT03M18.00S,2020-02-23T21:31:52.4Z,2,REGULAR,3pt,jumpshot,[],1628398,32.637976346911955,66.35263480392157,1610612747,49,44,2020-02-23T21:31:57Z,2810000,left,[LAL] Kuzma 3pt shot: Made (11 PTS) assist: Bradley (1 AST),"[1628398, 202340]",1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,27.24,: Made,11.0,Bradley,202340.0,1.0,,,,,,,,,,,,,,,,,,,
287,PT03M08.00S,2020-02-23T21:32:05.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202340,,,1610612738,49,44,2020-02-23T21:32:11Z,2820000,,[LAL] Bradley foul personal (1 PF) (Smart inpenalty),"[202340, 203935]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,2529.0,1.0,0.0,Smart,203935.0,,,,,,,,,,
289,PT03M08.00S,2020-02-23T21:32:34.8Z,2,REGULAR,freethrow,1of2,[],203935,,,1610612738,49,45,2020-02-23T21:32:34Z,2840000,,[BOS] Smart freethrow 1of2: Made (7 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,: Made,7.0,,,,,,,,,,,,,,,,,,,,,,
290,PT03M08.00S,2020-02-23T21:32:45.5Z,2,REGULAR,freethrow,2of2,[],203935,,,1610612738,49,46,2020-02-23T21:32:45Z,2850000,,[BOS] Smart freethrow 2of2: Made (8 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,: Made,8.0,,,,,,,,,,,,,,,,,,,,,,
291,PT02M50.00S,2020-02-23T21:33:04.4Z,2,REGULAR,2pt,hook,['pointsinthepaint'],203076,12.66425755584757,48.46047794117647,1610612747,51,46,2020-02-23T21:33:08Z,2860000,left,[LAL] Davis hook: Made (8 PTS) assist: James (4 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,7.24,: Made,8.0,James,2544.0,4.0,,,,,,,,,,,,,,,,,,,
293,PT02M31.00S,2020-02-23T21:33:23.3Z,2,REGULAR,3pt,jumpshot,[],1628369,71.66557161629436,79.58792892156862,1610612738,51,49,2020-02-23T21:36:37Z,2880000,right,[BOS] Tatum 3pt shot: Made (19 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.45,: Made,19.0,,,,,,,,,,,,,,,,,,,,,,
294,PT02M21.00S,2020-02-23T21:33:34.1Z,2,REGULAR,turnover,lostball,[],203076,,,1610612747,51,49,2020-02-23T21:33:37Z,2890000,,[LAL] Davis lostball turnover (4 TO) Steal: Brown (2 STL),"[203076, 1627759]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,4.0,Brown,1627759.0,2.0,,,,,,
296,PT02M18.00S,2020-02-23T21:33:37.8Z,2,REGULAR,3pt,jumpshot,"['fastbreak', 'fromturnover']",202330,92.55913272010513,97.48008578431373,1610612738,51,49,2020-02-23T21:46:49Z,2910000,right,[BOS] Hayward 3pt jumpshot: Missed,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,23.85,: Missed,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M16.00S,2020-02-23T21:33:39.8Z,2,REGULAR,rebound,defensive,[],201980,,,1610612747,51,49,2020-02-23T21:46:49Z,2920000,,[LAL] Green defensive rebound (Off:0 Def:1),[201980],1610612747.0,LAL,,,,Green,D. Green,,,,,,,,,,,296.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
298,PT02M08.00S,2020-02-23T21:33:52.4Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612747,51,49,2020-02-23T21:33:52Z,2930000,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M03.00S,2020-02-23T21:34:35.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612747,51,49,2020-02-23T21:34:48Z,2940000,,[BOS] Smart foul personal (2 PF) (James inpenalty),"[203935, 2544]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,203592.0,2.0,0.0,James,2544.0,,,,,,,,,,
301,PT02M03.00S,2020-02-23T21:34:59.9Z,2,REGULAR,freethrow,1of2,[],2544,,,1610612747,51,49,2020-02-23T21:34:59Z,2960000,,[LAL] James freethrow 1of2: Missed,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M03.00S,2020-02-23T21:34:59.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,51,49,2020-02-23T21:34:59Z,2970000,,[LAL] Team offensive rebound,[],1610612747.0,LAL,,,,,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,
303,PT02M03.00S,2020-02-23T21:34:59.9Z,2,REGULAR,freethrow,2of2,[],2544,,,1610612747,51,49,2020-02-23T21:35:22Z,2980000,,[LAL] James freethrow 2of2: Missed,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,: Missed,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M58.00S,2020-02-23T21:35:04.9Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612747,51,49,2020-02-23T21:35:22Z,2990000,,[LAL] Kuzma offensive rebound (Off:1 Def:2),[1628398],1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,,,,,,303.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
305,PT01M58.00S,2020-02-23T21:35:20.5Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1628398,5.0,50.0,1610612747,51,49,2020-02-23T21:35:20Z,3000000,left,[LAL] Kuzma layup: Missed,[1628398],1610612747.0,LAL,tip,,,Kuzma,K. Kuzma,,,,,0.0,: Missed,,,,,,,,,,,,,,,,,,,,,,,
