actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
496,PT01M58.00S,2019-12-27T22:41:04.1Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612739,88,75,2019-12-27T22:50:01Z,4332500,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,495.0,4.0,3.0,1.0,,,,,,,,,,,
456,PT01M56.00S,2019-12-27T22:41:07.4Z,3,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612739,88,75,2019-12-27T22:41:18Z,4340000,,,0,,J. Green FOUL personal (2 PF) (Porter Jr. 2freethrow),"[1629750, 1629645]",1610612738.0,BOS,shooting,,,Green,J. Green,,,,,,,,,,,,,,,202035.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,
458,PT01M56.00S,2019-12-27T22:41:28.6Z,3,REGULAR,freethrow,1of2,['fastbreak'],1629645,,,1610612739,88,76,2019-12-27T22:41:28Z,4360000,,,0,,K. Porter Jr. freethrow 1of2 (1 PTS),[1629645],1610612739.0,CLE,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
459,PT01M56.00S,2019-12-27T22:41:29.4Z,3,REGULAR,substitution,out,[],1627759,,,1610612739,88,76,2019-12-27T22:41:42Z,4370000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M56.00S,2019-12-27T22:41:29.4Z,3,REGULAR,substitution,out,[],202683,,,1610612739,88,76,2019-12-27T22:41:42Z,4380000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M56.00S,2019-12-27T22:41:29.4Z,3,REGULAR,substitution,out,[],1629750,,,1610612739,88,76,2019-12-27T22:41:42Z,4390000,,,0,,substitution out Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M56.00S,2019-12-27T22:41:29.4Z,3,REGULAR,substitution,in,[],1628464,,,1610612739,88,76,2019-12-27T22:41:42Z,4400000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M56.00S,2019-12-27T22:41:29.4Z,3,REGULAR,substitution,in,[],1628369,,,1610612739,88,76,2019-12-27T22:41:42Z,4410000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M56.00S,2019-12-27T22:41:29.4Z,3,REGULAR,substitution,in,[],1629684,,,1610612739,88,76,2019-12-27T22:41:42Z,4420000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M56.00S,2019-12-27T22:41:53.1Z,3,REGULAR,freethrow,2of2,['fastbreak'],1629645,,,1610612739,88,77,2019-12-27T22:41:53Z,4430000,,,0,,K. Porter Jr. freethrow 2of2 (2 PTS),[1629645],1610612739.0,CLE,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
466,PT01M45.00S,2019-12-27T22:42:08.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201567,,,1610612738,88,77,2019-12-27T22:42:16Z,4440000,,,0,,K. Love FOUL personal (1 PF) (Theis inpenalty),"[201567, 1628464]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Theis,1628464.0,,,,,,
469,PT01M45.00S,2019-12-27T22:42:28.9Z,3,REGULAR,freethrow,1of2,[],1628464,,,1610612738,89,77,2019-12-27T22:42:28Z,4460000,,,0,,D. Theis freethrow 1of2 (3 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
470,PT01M45.00S,2019-12-27T22:42:43.6Z,3,REGULAR,freethrow,2of2,[],1628464,,,1610612738,90,77,2019-12-27T22:42:43Z,4470000,,,0,,D. Theis freethrow 2of2 (4 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
471,PT01M34.00S,2019-12-27T22:42:56.2Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],201567,6.389618922470433,49.57873774509804,1610612739,90,79,2019-12-27T22:43:01Z,4480000,2.0,8.0,1,left,K. Love dunk (29 PTS) (K. Porter Jr. 2 AST),"[201567, 1629645]",1610612739.0,CLE,cutting,,,Love,K. Love,,,,,1.33,Made,29.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,,
473,PT01M09.00S,2019-12-27T22:43:20.8Z,3,REGULAR,3pt,jumpshot,[],1628369,69.33311432325887,27.76501225490196,1610612738,90,79,2019-12-27T22:43:27Z,4500000,-111.0,236.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
474,PT01M07.00S,2019-12-27T22:43:22.8Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612739,90,79,2019-12-27T22:43:27Z,4510000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612739.0,CLE,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,473.0,2.0,2.0,0.0,,,,,,,,,,,
475,PT00M53.90S,2019-12-27T22:43:38.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612739,90,79,2019-12-27T22:43:49Z,4520000,,,0,,B. Wanamaker FOUL personal (1 PF) (Porter Jr. inpenalty),"[202954, 1629645]",1610612738.0,BOS,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,
477,PT00M53.90S,2019-12-27T22:44:02.5Z,3,REGULAR,freethrow,1of2,[],1629645,,,1610612739,90,80,2019-12-27T22:44:02Z,4540000,,,0,,K. Porter Jr. freethrow 1of2 (3 PTS),[1629645],1610612739.0,CLE,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
478,PT00M53.90S,2019-12-27T22:44:15.0Z,3,REGULAR,freethrow,2of2,[],1629645,,,1610612739,90,81,2019-12-27T22:44:15Z,4550000,,,0,,K. Porter Jr. freethrow 2of2 (4 PTS),[1629645],1610612739.0,CLE,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
479,PT00M40.40S,2019-12-27T22:44:33.9Z,3,REGULAR,2pt,hook,['pointsinthepaint'],1628464,91.14651773981603,48.10814950980392,1610612738,92,81,2019-12-27T22:44:46Z,4560000,-9.0,31.0,1,right,D. Theis hook (6 PTS) (G. Hayward 6 AST),"[1628464, 202330]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,3.74,Made,6.0,G. Hayward,202330.0,6.0,,,,,,,,,,,,,,,
481,PT00M39.60S,2019-12-27T22:44:46.0Z,3,REGULAR,stoppage,equipmentmalfunction,[],0,,,1610612739,92,81,2019-12-27T22:44:46Z,4580000,,,0,,stoppage equipmentmalfunction,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M30.50S,2019-12-27T22:45:06.2Z,3,REGULAR,foul,offensive,['inpenalty'],1629645,,,1610612739,92,81,2019-12-27T22:47:07Z,4590000,,,0,,K. Porter Jr. FOUL offensive (3 PF) (Theis inpenalty),"[1629645, 1628464]",1610612739.0,CLE,charge,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,201640.0,3.0,0.0,Theis,1628464.0,,,,,,
487,PT00M30.50S,2019-12-27T22:45:06.2Z,3,REGULAR,turnover,offensivefoul,[],1629645,,,1610612739,92,81,2019-12-27T22:45:06Z,4610000,,,0,,K. Porter Jr. TURNOVER offensivefoul (2 TOV),[1629645],1610612739.0,CLE,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,201640.0,,,,,2.0,,,,,
485,PT00M30.50S,2019-12-27T22:45:34.9Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612738,92,81,2019-12-27T22:46:57Z,4620000,,,0,,timeout challenge,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M30.50S,2019-12-27T22:45:56.3Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612738,92,81,2019-12-27T22:45:06Z,4630000,,,0,,,[],1610612738.0,BOS,overturned,,,,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,Corrected to Offensive Foul on K. Porter Jr.
488,PT00M10.80S,2019-12-27T22:47:28.9Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1628369,85.49605781865965,97.86305147058823,1610612738,92,81,2019-12-27T22:47:34Z,4640000,239.0,84.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
489,PT00M07.90S,2019-12-27T22:47:31.8Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612739,92,81,2019-12-27T22:47:31Z,4650000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612739.0,CLE,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,488.0,3.0,3.0,0.0,,,,,,,,,,,
490,PT00M04.50S,2019-12-27T22:47:35.2Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1629636,24.129434954007884,89.03952205882352,1610612739,92,81,2019-12-27T22:47:50Z,4660000,-195.0,174.0,1,left,MISS D. Garland 27' 3PT,[1629636],1610612739.0,CLE,stepback,,,Garland,D. Garland,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
491,PT00M03.40S,2019-12-27T22:47:36.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,92,81,2019-12-27T22:47:59Z,4670000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,490.0,5.0,4.0,1.0,,,,,,,,,,,
492,PT00M01.00S,2019-12-27T22:47:42.0Z,3,REGULAR,3pt,jumpshot,[],1628369,39.37253613666228,71.6375612745098,1610612738,92,81,2019-12-27T22:48:06Z,4680000,108.0,517.0,1,right,MISS J. Tatum 53' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,53.4,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M01.00S,2019-12-27T22:47:42.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,92,81,2019-12-27T22:48:06Z,4690000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,492.0,,,,,,,,,,,,,,
494,PT00M00.00S,2019-12-27T22:47:47.2Z,3,REGULAR,period,end,[],0,,,1610612738,92,81,2019-12-27T22:47:47Z,4700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2019-12-27T22:49:50.0Z,4,REGULAR,substitution,out,['startperiod'],201567,,,1610612738,92,81,2019-12-27T22:50:08Z,4710000,,,0,,substitution out Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2019-12-27T22:49:50.0Z,4,REGULAR,substitution,out,['startperiod'],203521,,,1610612738,92,81,2019-12-27T22:50:08Z,4720000,,,0,,substitution out Dellavedova,[203521],1610612739.0,CLE,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2019-12-27T22:49:50.0Z,4,REGULAR,substitution,in,['startperiod'],202684,,,1610612738,92,81,2019-12-27T22:50:08Z,4730000,,,0,,substitution in Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2019-12-27T22:49:50.0Z,4,REGULAR,substitution,in,['startperiod'],203957,,,1610612738,92,81,2019-12-27T22:50:08Z,4740000,,,0,,substitution in Exum,[203957],1610612739.0,CLE,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2019-12-27T22:50:20.2Z,4,REGULAR,period,start,[],0,,,1610612738,92,81,2019-12-27T22:50:20Z,4750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M46.00S,2019-12-27T22:50:33.2Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202330,93.38042049934296,44.43167892156863,1610612738,92,81,2019-12-27T22:50:37Z,4760000,-28.0,10.0,1,right,MISS G. Hayward layup,[202330],1610612738.0,BOS,drivingfingerroll,,,Hayward,G. Hayward,,,,,3.17,Missed,,,,,,,,,,,,,,,,,,,
503,PT11M44.00S,2019-12-27T22:50:35.2Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,92,81,2019-12-27T22:50:37Z,4770000,,,0,,T. Thompson REBOUND (Off:0 Def:5),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,502.0,5.0,5.0,0.0,,,,,,,,,,,
504,PT11M30.00S,2019-12-27T22:50:49.3Z,4,REGULAR,3pt,jumpshot,[],203957,30.17411300919842,24.088541666666664,1610612739,92,84,2019-12-27T22:50:53Z,4780000,130.0,231.0,1,left,D. Exum 27' 3PT  (6 PTS) (L. Nance Jr. 1 AST),"[203957, 1626204]",1610612739.0,CLE,,,,Exum,D. Exum,,,,,26.98,Made,6.0,L. Nance Jr.,1626204.0,1.0,,,,,,,,,,,,,,,
506,PT11M14.00S,2019-12-27T22:51:07.7Z,4,REGULAR,foul,personal,[],203957,,,1610612738,92,84,2019-12-27T22:51:20Z,4800000,,,0,,D. Exum FOUL personal (1 PF),"[203957, 202330]",1610612739.0,CLE,,,,Exum,D. Exum,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Hayward,202330.0,,,,,,
508,PT11M07.00S,2019-12-27T22:51:30.4Z,4,REGULAR,3pt,jumpshot,[],1628369,91.27792378449409,3.990502450980392,1610612738,95,84,2019-12-27T22:51:35Z,4820000,-230.0,29.0,1,right,J. Tatum 23' 3PT  (30 PTS) (G. Hayward 7 AST),"[1628369, 202330]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,23.26,Made,30.0,G. Hayward,202330.0,7.0,,,,,,,,,,,,,,,
510,PT10M52.00S,2019-12-27T22:51:47.5Z,4,REGULAR,turnover,outofbounds,[],1629636,,,1610612739,95,84,2019-12-27T22:51:56Z,4840000,,,0,,D. Garland TURNOVER outofbounds (3 TOV),[1629636],1610612739.0,CLE,lostball,,,Garland,D. Garland,,,,,,,,,,,,,,,1626300.0,,,,,3.0,,,,,
511,PT10M40.00S,2019-12-27T22:52:05.7Z,4,REGULAR,3pt,jumpshot,['fromturnover'],202330,66.17936925098554,44.921875,1610612738,95,84,2019-12-27T22:52:10Z,4850000,-25.0,265.0,1,right,MISS G. Hayward 27' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
512,PT10M38.00S,2019-12-27T22:52:08.0Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,95,84,2019-12-27T22:52:08Z,4860000,,,0,,T. Thompson REBOUND (Off:0 Def:6),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,511.0,6.0,6.0,0.0,,,,,,,,,,,
513,PT10M19.00S,2019-12-27T22:52:26.1Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202684,8.360709592641262,49.82383578431372,1610612739,95,86,2019-12-27T22:52:30Z,4870000,1.0,26.0,1,left,T. Thompson layup (9 PTS) (K. Porter Jr. 3 AST),"[202684, 1629645]",1610612739.0,CLE,cutting,,,Thompson,T. Thompson,,,,,3.16,Made,9.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,,,
515,PT10M02.00S,2019-12-27T22:52:42.4Z,4,REGULAR,3pt,jumpshot,[],1628464,66.17936925098554,49.333639705882355,1610612738,98,86,2019-12-27T22:52:47Z,4890000,-3.0,265.0,1,right,D. Theis 27' 3PT  (9 PTS) (B. Wanamaker 1 AST),"[1628464, 202954]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,27.09,Made,9.0,B. Wanamaker,202954.0,1.0,,,,,,,,,,,,,,,
517,PT09M52.00S,2019-12-27T22:52:55.1Z,4,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612739,98,86,2019-12-27T22:53:07Z,4910000,,,0,,D. Theis FOUL personal (5 PF) (Thompson 2freethrow),"[1628464, 202684]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,1626300.0,5.0,0.0,Thompson,202684.0,,,,,,
519,PT09M52.00S,2019-12-27T22:53:33.1Z,4,REGULAR,freethrow,1of2,[],202684,,,1610612739,98,86,2019-12-27T22:53:33Z,4930000,,,0,,MISS T. Thompson freethrow 1of2,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
520,PT09M52.00S,2019-12-27T22:53:33.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,98,86,2019-12-27T22:53:33Z,4940000,,,0,,Team offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,519.0,,,,,,,,,,,,,,
521,PT09M52.00S,2019-12-27T22:53:34.2Z,4,REGULAR,substitution,out,[],1628464,,,1610612739,98,86,2019-12-27T22:53:39Z,4950000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M52.00S,2019-12-27T22:53:34.2Z,4,REGULAR,substitution,in,[],202683,,,1610612739,98,86,2019-12-27T22:53:39Z,4960000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M52.00S,2019-12-27T22:53:53.1Z,4,REGULAR,freethrow,2of2,[],202684,,,1610612739,98,87,2019-12-27T22:53:53Z,4970000,,,0,,T. Thompson freethrow 2of2 (10 PTS),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
524,PT09M36.00S,2019-12-27T22:54:12.1Z,4,REGULAR,3pt,jumpshot,[],1629684,74.72076215505913,85.36305147058823,1610612738,98,87,2019-12-27T22:54:20Z,4980000,177.0,185.0,1,right,MISS G. Williams 26' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
525,PT09M33.00S,2019-12-27T22:54:15.1Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,98,87,2019-12-27T22:54:20Z,4990000,,,0,,D. Garland REBOUND (Off:0 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,524.0,4.0,4.0,0.0,,,,,,,,,,,
526,PT09M32.00S,2019-12-27T22:54:19.2Z,4,REGULAR,turnover,outofbounds,[],1629636,,,1610612739,98,87,2019-12-27T22:54:28Z,5000000,,,0,,D. Garland TURNOVER outofbounds (4 TOV),[1629636],1610612739.0,CLE,badpass,,,Garland,D. Garland,,,,,,,,,,,,,,,201640.0,,,,,4.0,,,,,
527,PT09M15.00S,2019-12-27T22:54:47.6Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1629684,92.72339027595268,48.353247549019606,1610612738,100,87,2019-12-27T22:54:52Z,5010000,-8.0,16.0,1,right,G. Williams layup (2 PTS) (G. Hayward 8 AST),"[1629684, 202330]",1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,2.29,Made,2.0,G. Hayward,202330.0,8.0,,,,,,,,,,,,,,,
529,PT08M56.00S,2019-12-27T22:55:06.5Z,4,REGULAR,2pt,hook,['pointsinthepaint'],202684,11.514454664914586,47.61795343137255,1610612739,100,87,2019-12-27T22:55:11Z,5030000,12.0,56.0,1,left,MISS T. Thompson 6' hook,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,6.23,Missed,,,,,,,,,,,,,,,,,,,
530,PT08M53.00S,2019-12-27T22:55:09.5Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,100,87,2019-12-27T22:55:11Z,5040000,,,0,,E. Kanter REBOUND (Off:4 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,529.0,7.0,3.0,4.0,,,,,,,,,,,
531,PT08M45.00S,2019-12-27T22:55:17.5Z,4,REGULAR,turnover,badpass,[],202330,,,1610612738,100,87,2019-12-27T22:55:21Z,5050000,,,0,,G. Hayward TURNOVER badpass (1 TOV) Stolen,"[202330, 203957]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1.0,Exum,203957.0,,,
532,PT08M45.00S,2019-12-27T22:55:17.5Z,4,REGULAR,steal,,[],203957,,,1610612739,100,87,2019-12-27T22:55:19Z,5060000,,,0,,D. Exum STEAL (2 STL),[203957],1610612739.0,CLE,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M42.00S,2019-12-27T22:55:20.9Z,4,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203957,7.440867279894875,48.59834558823529,1610612739,100,89,2019-12-27T22:55:40Z,5070000,7.0,17.0,1,left,D. Exum layup (8 PTS),[203957],1610612739.0,CLE,running,,,Exum,D. Exum,,,,,2.39,Made,8.0,,,,,,,,,,,,,,,,,,
534,PT08M23.00S,2019-12-27T22:55:40.2Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202954,92.85479632063075,43.20618872549019,1610612738,100,89,2019-12-27T22:55:51Z,5080000,-34.0,15.0,1,right,MISS B. Wanamaker layup,[202954],1610612738.0,BOS,driving,,,Wanamaker,B. Wanamaker,,,,,3.95,Missed,,,,,,,,,,,,,,,,,,,
535,PT08M21.00S,2019-12-27T22:55:42.2Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,100,89,2019-12-27T22:55:51Z,5090000,,,0,,E. Kanter REBOUND (Off:5 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,534.0,8.0,3.0,5.0,,,,,,,,,,,
536,PT08M20.00S,2019-12-27T22:55:43.9Z,4,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202683,95.0,50.0,1610612738,102,89,2019-12-27T22:55:56Z,5100000,0.0,-6.0,1,right,E. Kanter layup (12 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,,
538,PT08M10.00S,2019-12-27T22:55:54.5Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612739,102,89,2019-12-27T22:56:01Z,5110000,,,0,,G. Williams FOUL personal (2 PF) (Exum 2freethrow),"[1629684, 203957]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Exum,203957.0,,,,,,
540,PT08M10.00S,2019-12-27T22:56:27.2Z,4,REGULAR,freethrow,1of2,[],203957,,,1610612739,102,90,2019-12-27T22:56:58Z,5130000,,,0,,D. Exum freethrow 1of2 (9 PTS),[203957],1610612739.0,CLE,,,,Exum,D. Exum,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
541,PT08M10.00S,2019-12-27T22:56:27.7Z,4,REGULAR,substitution,out,[],1628369,,,1610612739,102,90,2019-12-27T22:56:38Z,5140000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M10.00S,2019-12-27T22:56:27.7Z,4,REGULAR,substitution,out,[],1629684,,,1610612739,102,90,2019-12-27T22:56:38Z,5150000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M10.00S,2019-12-27T22:56:27.7Z,4,REGULAR,substitution,out,[],202330,,,1610612739,102,90,2019-12-27T22:56:38Z,5160000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M10.00S,2019-12-27T22:56:27.7Z,4,REGULAR,substitution,in,[],1627759,,,1610612739,102,90,2019-12-27T22:56:38Z,5170000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M10.00S,2019-12-27T22:56:27.7Z,4,REGULAR,substitution,in,[],1629641,,,1610612739,102,90,2019-12-27T22:56:38Z,5180000,,,0,,substitution in Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M10.00S,2019-12-27T22:56:27.7Z,4,REGULAR,substitution,in,[],202689,,,1610612739,102,90,2019-12-27T22:56:38Z,5190000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M10.00S,2019-12-27T22:56:27.2Z,4,REGULAR,freethrow,2of2,[],203957,,,1610612739,102,90,2019-12-27T22:56:58Z,5200000,,,0,,MISS D. Exum freethrow 2of2,[203957],1610612739.0,CLE,,,,Exum,D. Exum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
548,PT08M10.00S,2019-12-27T22:56:27.2Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,102,90,2019-12-27T22:56:58Z,5210000,,,0,,J. Brown REBOUND (Off:0 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,547.0,7.0,7.0,0.0,,,,,,,,,,,
549,PT07M51.00S,2019-12-27T22:57:08.4Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202689,92.9862023653088,57.91207107843137,1610612738,102,90,2019-12-27T22:57:13Z,5220000,40.0,13.0,1,right,MISS K. Walker layup,[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,4.39,Missed,,,,,,,,,,,,,,,,,,,
550,PT07M49.00S,2019-12-27T22:57:10.4Z,4,REGULAR,rebound,offensive,[],202689,,,1610612738,102,90,2019-12-27T22:57:13Z,5230000,,,0,,K. Walker REBOUND (Off:1 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,549.0,3.0,2.0,1.0,,,,,,,,,,,
