actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
275,PT04M28.00S,2020-08-02T20:24:05.6Z,2,REGULAR,freethrow,2of2,[],1627759,,,1610612738,55,34,2020-08-02T20:24:26Z,2680000,,,0,,MISS J. Brown freethrow 2of2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
276,PT04M26.00S,2020-08-02T20:24:07.6Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,55,34,2020-08-02T20:24:26Z,2690000,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,275.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
277,PT04M14.00S,2020-08-02T20:24:33.7Z,2,REGULAR,3pt,jumpshot,[],1629018,73.14388961892247,79.48069852941177,1610612757,55,34,2020-08-02T20:24:39Z,2700000,147.0,200.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612757.0,POR,,,,Trent Jr.,G. Trent Jr.,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
278,PT04M11.00S,2020-08-02T20:24:36.7Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,55,34,2020-08-02T20:24:39Z,2710000,,,0,,G. Hayward REBOUND (Off:0 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,277.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
279,PT03M58.00S,2020-08-02T20:24:49.4Z,2,REGULAR,3pt,jumpshot,[],1628400,8.623521681997373,2.5199142156862746,1610612738,58,34,2020-08-02T20:24:54Z,2720000,237.0,29.0,1,left,S. Ojeleye 24' 3PT  (3 PTS) (M. Smart 2 AST),"[1628400, 203935]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,23.98,Made,,,,,3.0,M. Smart,203935.0,2.0,,,,,,,,,,,
281,PT03M37.00S,2020-08-02T20:25:10.3Z,2,REGULAR,2pt,hook,['pointsinthepaint'],203994,89.56964520367937,50.06893382352941,1610612757,58,36,2020-08-02T20:25:12Z,2740000,0.0,46.0,1,right,J. Nurkic hook (10 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,5.1,Made,,,,,10.0,,,,,,,,,,,,,,
282,PT03M25.00S,2020-08-02T20:25:25.2Z,2,REGULAR,foul,offensive,[],1628464,,,1610612738,58,36,2020-08-02T20:25:33Z,2750000,,,0,,D. Theis FOUL offensive (2 PF),"[1628464, 203994]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,2004.0,2.0,0.0,Nurkic,203994.0,,,,,,
284,PT03M25.00S,2020-08-02T20:25:25.2Z,2,REGULAR,turnover,offensivefoul,[],1628464,,,1610612738,58,36,2020-08-02T20:25:25Z,2770000,,,0,,D. Theis TURNOVER offensivefoul (1 TOV),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,2004.0,,,,,1.0,,,,,
285,PT03M25.00S,2020-08-02T20:25:35.8Z,2,REGULAR,substitution,out,[],1628400,,,1610612757,58,36,2020-08-02T20:25:41Z,2780000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M25.00S,2020-08-02T20:25:35.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612757,58,36,2020-08-02T20:25:41Z,2790000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M10.00S,2020-08-02T20:26:02.0Z,2,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover']",203081,94.56307490144546,49.57873774509804,1610612757,58,38,2020-08-02T20:28:30Z,2800000,-2.0,-1.0,1,right,D. Lillard dunk (6 PTS) (J. Nurkic 2 AST),"[203081, 203994]",1610612757.0,POR,cutting,,,Lillard,D. Lillard,,,,,0.46,Made,,,,,6.0,J. Nurkic,203994.0,2.0,,,,,,,,,,,
288,PT03M03.00S,2020-08-02T20:26:15.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,58,38,2020-08-02T20:26:15Z,2810000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M56.00S,2020-08-02T20:29:46.8Z,2,REGULAR,turnover,lostball,[],202330,,,1610612738,58,38,2020-08-02T20:29:52Z,2820000,,,0,,G. Hayward TURNOVER lostball (2 TOV) Stolen,"[202330, 203468]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,2.0,McCollum,203468.0,,,
291,PT02M56.00S,2020-08-02T20:29:46.8Z,2,REGULAR,steal,,[],203468,,,1610612757,58,38,2020-08-02T20:29:48Z,2830000,,,0,,C. McCollum STEAL (2 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M49.00S,2020-08-02T20:29:53.2Z,2,REGULAR,2pt,jumpshot,"['fromturnover', 'fastbreak']",203081,93.24901445466492,70.16697303921569,1610612757,58,38,2020-08-02T20:29:57Z,2840000,101.0,11.0,1,right,MISS D. Lillard 10' jumpshot,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,10.21,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M48.00S,2020-08-02T20:29:54.2Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,58,38,2020-08-02T20:29:57Z,2850000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,292.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
294,PT02M40.00S,2020-08-02T20:30:02.6Z,2,REGULAR,2pt,jumpshot,[],1628369,19.398817345597898,29.725796568627448,1610612738,60,38,2020-08-02T20:30:06Z,2860000,101.0,130.0,1,left,J. Tatum 17' jumpshot (19 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,16.91,Made,,,,,19.0,,,,,,,,,,,,,,
295,PT02M23.00S,2020-08-02T20:30:25.0Z,2,REGULAR,foul,personal,[],203935,,,1610612757,60,38,2020-08-02T20:30:34Z,2870000,,,0,,M. Smart FOUL personal (1 PF),"[203935, 2546]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,202053.0,1.0,0.0,Anthony,2546.0,,,,,,
297,PT02M14.00S,2020-08-02T20:30:47.7Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612757,60,38,2020-08-02T20:30:57Z,2890000,,,0,,D. Theis FOUL personal (3 PF) (Nurkic 2freethrow),"[1628464, 203994]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,1830.0,3.0,0.0,Nurkic,203994.0,,,,,,
299,PT02M14.00S,2020-08-02T20:31:14.5Z,2,REGULAR,freethrow,1of2,[],203994,,,1610612757,60,39,2020-08-02T20:31:14Z,2910000,,,0,,J. Nurkic freethrow 1of2 (11 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
300,PT02M14.00S,2020-08-02T20:31:15.4Z,2,REGULAR,substitution,out,[],1628464,,,1610612757,60,39,2020-08-02T20:31:18Z,2920000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M14.00S,2020-08-02T20:31:15.4Z,2,REGULAR,substitution,in,[],202683,,,1610612757,60,39,2020-08-02T20:31:18Z,2930000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M14.00S,2020-08-02T20:31:29.6Z,2,REGULAR,freethrow,2of2,[],203994,,,1610612757,60,40,2020-08-02T20:31:29Z,2940000,,,0,,J. Nurkic freethrow 2of2 (12 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
303,PT01M54.00S,2020-08-02T20:31:51.7Z,2,REGULAR,2pt,jumpshot,[],1628369,16.245072273324574,89.77481617647058,1610612738,60,40,2020-08-02T20:32:01Z,2950000,-199.0,100.0,1,left,MISS J. Tatum 23' jumpshot,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,22.52,Missed,,,,,,,,,,,,,,,,,,,
304,PT01M51.00S,2020-08-02T20:31:54.7Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,60,40,2020-08-02T20:32:23Z,2960000,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,303.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
305,PT01M36.00S,2020-08-02T20:32:09.2Z,2,REGULAR,3pt,jumpshot,[],203468,74.45795006570303,13.549325980392158,1610612757,60,40,2020-08-02T20:32:14Z,2970000,-182.0,188.0,1,right,MISS C. McCollum 27' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,26.56,Missed,,,,,,,,,,,,,,,,,,,
306,PT01M33.00S,2020-08-02T20:32:12.2Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,60,40,2020-08-02T20:32:14Z,2980000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,305.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
307,PT01M27.00S,2020-08-02T20:32:22.9Z,2,REGULAR,foul,personal,[],203468,,,1610612738,60,40,2020-08-02T20:32:36Z,2990000,,,0,,C. McCollum FOUL personal (1 PF),"[203468, 1627759]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,1830.0,1.0,0.0,Brown,1627759.0,,,,,,
309,PT01M21.00S,2020-08-02T20:32:46.9Z,2,REGULAR,2pt,jumpshot,[],1627759,1.6590013140604467,73.35324754901961,1610612738,62,40,2020-08-02T20:35:00Z,3010000,-117.0,-37.0,1,left,J. Brown 12' jumpshot (7 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,12.09,Made,,,,,7.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,
311,PT01M21.00S,2020-08-02T20:32:49.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",2546,,,1610612738,62,40,2020-08-02T20:33:00Z,3030000,,,0,,C. Anthony FOUL personal (1 PF) (Brown inpenalty),"[2546, 1627759]",1610612757.0,POR,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,1830.0,1.0,0.0,Brown,1627759.0,,,,,,
313,PT01M21.00S,2020-08-02T20:33:27.4Z,2,REGULAR,freethrow,1of1,[],1627759,,,1610612738,63,40,2020-08-02T20:33:27Z,3050000,,,0,,J. Brown freethrow 1of1 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
314,PT01M08.00S,2020-08-02T20:33:42.6Z,2,REGULAR,3pt,jumpshot,[],203994,71.82982917214193,74.08854166666666,1610612757,63,43,2020-08-02T20:34:04Z,3060000,120.0,212.0,1,right,J. Nurkic 25' 3PT  (15 PTS) (G. Trent Jr. 1 AST),"[203994, 1629018]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,24.89,Made,,,,,15.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,
330,PT00M41.50S,2020-08-02T20:34:15.9Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627759,9.247700394218143,50.42126225490196,1610612738,63,43,2020-08-02T20:36:20Z,3095000,-2.0,34.0,1,left,MISS J. Brown layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,4.0,Missed,,,,,,,,,,,,,,,,,,,
331,PT00M41.50S,2020-08-02T20:34:15.9Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,63,43,2020-08-02T20:36:20Z,3097500,,,0,,E. Kanter REBOUND (Off:4 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,330.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
338,PT00M41.50S,2020-08-02T20:34:18.6Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,9.510512483574246,48.705575980392155,1610612738,65,43,2020-08-02T20:37:14Z,3098750,6.0,37.0,1,left,E. Kanter layup (10 PTS),[202683],1610612738.0,BOS,putback,,,Kanter,E. Kanter,,,,,4.29,Made,,,,,10.0,,,,,,,,,,,,,,
318,PT00M32.90S,2020-08-02T20:34:21.3Z,2,REGULAR,3pt,jumpshot,[],203994,67.23061760840999,48.84344362745098,1610612757,65,43,2020-08-02T20:34:25Z,3100000,-6.0,256.0,1,right,MISS J. Nurkic 26' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
319,PT00M29.50S,2020-08-02T20:34:24.6Z,2,REGULAR,rebound,offensive,[],1629018,,,1610612757,65,43,2020-08-02T20:34:24Z,3110000,,,0,,G. Trent Jr. REBOUND (Off:1 Def:0),[1629018],1610612757.0,POR,,,,Trent Jr.,G. Trent Jr.,,,,,,,318.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
320,PT00M27.90S,2020-08-02T20:34:26.2Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1629018,87.33574244415243,2.7650122549019605,1610612757,65,46,2020-08-02T20:34:32Z,3120000,-236.0,67.0,1,right,G. Trent Jr. 25' 3PT  (9 PTS),[1629018],1610612757.0,POR,stepback,,,Trent Jr.,G. Trent Jr.,,,,,24.69,Made,,,,,9.0,,,,,,,,,,,,,,
321,PT00M11.00S,2020-08-02T20:34:52.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612738,65,46,2020-08-02T20:35:04Z,3130000,,,0,,C. McCollum FOUL personal (2 PF) (Tatum inpenalty),"[203468, 1628369]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,1830.0,2.0,0.0,Tatum,1628369.0,,,,,,
323,PT00M11.00S,2020-08-02T20:35:19.4Z,2,REGULAR,freethrow,1of2,[],1628369,,,1610612738,66,46,2020-08-02T20:42:35Z,3150000,,,0,,J. Tatum freethrow 1of2 (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
326,PT00M11.00S,2020-08-02T20:35:19.4Z,2,REGULAR,freethrow,2of2,[],1628369,,,1610612738,67,46,2020-08-02T20:42:35Z,3155000,,,0,,J. Tatum freethrow 2of2 (21 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
324,PT00M11.00S,2020-08-02T20:35:21.0Z,2,REGULAR,substitution,out,[],202683,,,1610612757,67,46,2020-08-02T20:42:35Z,3160000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M11.00S,2020-08-02T20:35:21.0Z,2,REGULAR,substitution,in,[],1629684,,,1610612757,67,46,2020-08-02T20:42:35Z,3170000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M01.40S,2020-08-02T20:35:54.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612757,67,46,2020-08-02T20:43:25Z,3178750,,,0,,G. Williams FOUL personal (1 PF) (Lillard inpenalty),"[1629684, 203081]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,202053.0,1.0,0.0,Lillard,203081.0,,,,,,
329,PT00M01.40S,2020-08-02T20:36:19.9Z,2,REGULAR,freethrow,1of2,[],203081,,,1610612757,67,47,2020-08-02T20:43:25Z,3199843,,,0,,D. Lillard freethrow 1of2 (7 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
334,PT00M01.40S,2020-08-02T20:36:19.9Z,2,REGULAR,freethrow,2of2,[],203081,,,1610612757,67,48,2020-08-02T20:43:25Z,3209921,,,0,,D. Lillard freethrow 2of2 (8 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
332,PT00M01.30S,2020-08-02T20:36:22.4Z,2,REGULAR,substitution,out,[],203468,,,1610612738,67,48,2020-08-02T20:44:27Z,3222460,,,0,,substitution out McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M01.30S,2020-08-02T20:36:22.4Z,2,REGULAR,substitution,in,[],1626209,,,1610612738,67,48,2020-08-02T20:44:27Z,3228730,,,0,,substitution in Hezonja,[1626209],1610612757.0,POR,,,,Hezonja,M. Hezonja,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M00.40S,2020-08-02T20:36:56.0Z,2,REGULAR,turnover,badpass,[],203935,,,1610612738,67,48,2020-08-02T20:39:30Z,3235000,,,0,,M. Smart TURNOVER badpass (1 TOV) Stolen,"[203935, 1626209]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1.0,Hezonja,1626209.0,,,
336,PT00M00.40S,2020-08-02T20:36:56.0Z,2,REGULAR,steal,,[],1626209,,,1610612757,67,48,2020-08-02T20:36:58Z,3237500,,,0,,M. Hezonja STEAL (2 STL),[1626209],1610612757.0,POR,,,,Hezonja,M. Hezonja,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M00.00S,2020-08-02T20:37:00.1Z,2,REGULAR,period,end,[],0,,,1610612757,67,48,2020-08-02T20:38:58Z,3270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2020-08-02T20:51:15.7Z,3,REGULAR,substitution,out,['startperiod'],203935,,,1610612757,67,48,2020-08-02T20:52:13Z,3280000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2020-08-02T20:51:15.7Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612757,67,48,2020-08-02T20:52:13Z,3290000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2020-08-02T20:51:15.7Z,3,REGULAR,substitution,out,['startperiod'],1629018,,,1610612757,67,48,2020-08-02T20:52:13Z,3300000,,,0,,substitution out Trent Jr.,[1629018],1610612757.0,POR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2020-08-02T20:51:15.7Z,3,REGULAR,substitution,out,['startperiod'],1626209,,,1610612757,67,48,2020-08-02T20:52:13Z,3310000,,,0,,substitution out Hezonja,[1626209],1610612757.0,POR,,,,Hezonja,M. Hezonja,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2020-08-02T20:51:15.7Z,3,REGULAR,substitution,in,['startperiod'],202689,,,1610612757,67,48,2020-08-02T20:52:13Z,3320000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2020-08-02T20:51:15.7Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612757,67,48,2020-08-02T20:52:13Z,3330000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2020-08-02T20:51:15.7Z,3,REGULAR,substitution,in,['startperiod'],1628380,,,1610612757,67,48,2020-08-02T20:52:13Z,3340000,,,0,,substitution in Collins,[1628380],1610612757.0,POR,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2020-08-02T20:51:15.7Z,3,REGULAR,substitution,in,['startperiod'],203468,,,1610612757,67,48,2020-08-02T20:52:13Z,3350000,,,0,,substitution in McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2020-08-02T20:52:18.3Z,3,REGULAR,period,start,[],0,,,1610612738,67,48,2020-08-02T20:52:18Z,3360000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M49.00S,2020-08-02T20:52:28.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628369,94.56307490144546,47.61795343137255,1610612738,69,48,2020-08-02T20:52:35Z,3370000,-12.0,-1.0,1,right,J. Tatum layup (23 PTS) (D. Theis 2 AST),"[1628369, 1628464]",1610612738.0,BOS,reverse,,,Tatum,J. Tatum,,,,,1.26,Made,,,,,23.0,D. Theis,1628464.0,2.0,,,,,,,,,,,
351,PT11M31.00S,2020-08-02T20:52:46.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],2546,7.178055190538765,47.86305147058824,1610612757,69,50,2020-08-02T20:52:50Z,3390000,11.0,15.0,1,left,C. Anthony layup (8 PTS) (C. McCollum 2 AST),"[2546, 203468]",1610612757.0,POR,cutting,,,Anthony,C. Anthony,,,,,2.31,Made,,,,,8.0,C. McCollum,203468.0,2.0,,,,,,,,,,,
353,PT11M01.00S,2020-08-02T20:53:15.8Z,3,REGULAR,3pt,jumpshot,[],1627759,70.12155059132719,17.96109068627451,1610612738,69,50,2020-08-02T20:53:26Z,3410000,-160.0,228.0,1,right,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,stepback,,,Brown,J. Brown,,,,,28.35,Missed,,,,,,,,,,,,,,,,,,,
354,PT11M00.00S,2020-08-02T20:53:16.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,69,50,2020-08-02T20:53:26Z,3420000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,353.0,,,,,,,,,,,,,,,,,,
355,PT11M00.00S,2020-08-02T20:53:21.3Z,3,REGULAR,foul,personal,[],203081,,,1610612738,69,50,2020-08-02T20:53:29Z,3430000,,,0,,D. Lillard FOUL personal (2 PF),"[203081, 1628464]",1610612757.0,POR,looseball,,,Lillard,D. Lillard,,,,,,,,,,,,,,,2004.0,2.0,0.0,Theis,1628464.0,,,,,,
357,PT10M53.00S,2020-08-02T20:53:46.7Z,3,REGULAR,foul,personal,[],2546,,,1610612738,69,50,2020-08-02T20:53:54Z,3450000,,,0,,C. Anthony FOUL personal (2 PF),"[2546, 1628369]",1610612757.0,POR,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,1830.0,2.0,0.0,Tatum,1628369.0,,,,,,
359,PT10M43.00S,2020-08-02T20:54:13.1Z,3,REGULAR,2pt,jumpshot,['2ndchance'],1628369,97.19119579500656,79.97089460784314,1610612738,69,50,2020-08-02T20:54:20Z,3470000,150.0,-26.0,1,right,MISS J. Tatum 15' jumpshot,[1628369],1610612738.0,BOS,turnaroundfadeaway,,,Tatum,J. Tatum,,,,,15.13,Missed,,,,,,,,,,,,,,,,,,,
360,PT10M40.00S,2020-08-02T20:54:16.1Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612757,69,50,2020-08-02T20:54:20Z,3480000,,,0,,Z. Collins REBOUND (Off:0 Def:3),[1628380],1610612757.0,POR,,,,Collins,Z. Collins,,,,,,,359.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
361,PT10M29.00S,2020-08-02T20:54:27.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203994,6.915243101182654,48.59834558823529,1610612757,69,52,2020-08-02T20:54:31Z,3490000,7.0,13.0,1,left,J. Nurkic layup (17 PTS) (C. McCollum 3 AST),"[203994, 203468]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,1.93,Made,,,,,17.0,C. McCollum,203468.0,3.0,,,,,,,,,,,
363,PT10M17.00S,2020-08-02T20:54:43.1Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612738,69,52,2020-08-02T20:54:48Z,3510000,,,0,,J. Nurkic FOUL personal (3 PF) (Walker 2freethrow),"[203994, 202689]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,2004.0,3.0,0.0,Walker,202689.0,,,,,,
365,PT10M17.00S,2020-08-02T20:55:09.2Z,3,REGULAR,freethrow,1of2,[],202689,,,1610612738,70,52,2020-08-02T20:55:09Z,3530000,,,0,,K. Walker freethrow 1of2 (11 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
366,PT10M17.00S,2020-08-02T20:55:25.4Z,3,REGULAR,freethrow,2of2,[],202689,,,1610612738,71,52,2020-08-02T20:55:25Z,3540000,,,0,,K. Walker freethrow 2of2 (12 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
367,PT10M10.00S,2020-08-02T20:55:38.3Z,3,REGULAR,foul,personal,[],202330,,,1610612757,71,52,2020-08-02T20:55:52Z,3550000,,,0,,G. Hayward FOUL personal (2 PF),"[202330, 1628380]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1830.0,2.0,0.0,Collins,1628380.0,,,,,,
369,PT10M06.00S,2020-08-02T20:55:54.7Z,3,REGULAR,3pt,jumpshot,[],203468,32.40801576872536,47.61795343137255,1610612757,71,52,2020-08-02T20:55:59Z,3570000,12.0,252.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
370,PT10M03.00S,2020-08-02T20:55:57.7Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,71,52,2020-08-02T20:55:59Z,3580000,,,0,,G. Hayward REBOUND (Off:0 Def:6),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,369.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
371,PT09M57.00S,2020-08-02T20:56:03.5Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],202330,81.2910643889619,36.09834558823529,1610612738,71,52,2020-08-02T20:56:08Z,3590000,-70.0,123.0,1,right,MISS G. Hayward 15' jumpshot,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,14.64,Missed,,,,,,,,,,,,,,,,,,,
372,PT09M53.00S,2020-08-02T20:56:07.5Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,71,52,2020-08-02T20:56:08Z,3600000,,,0,,C. McCollum REBOUND (Off:0 Def:6),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,371.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
