actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
547,PT08M42.00S,2019-12-12T01:57:03.3Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,94,98,2019-12-12T01:57:05Z,5420000,,,0,,D. Theis REBOUND (Off:2 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,546.0,6.0,4.0,2.0,,,,,,,,,,,
548,PT08M31.00S,2019-12-12T01:57:15.4Z,4,REGULAR,turnover,traveling,[],202954,,,1610612738,94,98,2019-12-12T01:57:19Z,5430000,,,0,,B. Wanamaker TURNOVER traveling (3 TOV),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,3.0,,,,,2003.0,,,,,
549,PT08M23.00S,2019-12-12T01:57:36.6Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1628988,94.69448094612353,51.049325980392155,1610612754,96,98,2019-12-12T01:57:39Z,5440000,5.0,-3.0,1,right,A. Holiday layup (11 PTS),[1628988],1610612754.0,IND,drivingfingerroll,,,Holiday,A. Holiday,,,,,0.6,Made,11.0,,,,,,,,,,,,,,,,,,
550,PT07M58.00S,2019-12-12T01:58:01.1Z,4,REGULAR,3pt,jumpshot,[],1628369,33.459264126149804,35.11795343137255,1610612738,96,98,2019-12-12T01:58:06Z,5450000,74.0,262.0,1,left,MISS J. Tatum 28' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,,
551,PT07M53.00S,2019-12-12T01:58:06.1Z,4,REGULAR,rebound,offensive,[],202954,,,1610612738,96,98,2019-12-12T01:58:06Z,5460000,,,0,,B. Wanamaker REBOUND (Off:2 Def:3),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,550.0,5.0,3.0,2.0,,,,,,,,,,,
552,PT07M51.00S,2019-12-12T01:58:08.3Z,4,REGULAR,2pt,hook,"['pointsinthepaint', '2ndchance']",1628464,9.806176084099869,52.76501225490197,1610612738,96,100,2019-12-12T01:58:12Z,5470000,-14.0,40.0,1,left,D. Theis hook (11 PTS) (G. Hayward 3 AST),"[1628464, 202330]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,4.73,Made,11.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,,
554,PT07M33.00S,2019-12-12T01:58:26.4Z,4,REGULAR,2pt,hook,['pointsinthepaint'],1627734,90.3580814717477,47.372855392156865,1610612754,96,100,2019-12-12T01:58:30Z,5490000,-13.0,38.0,1,right,MISS D. Sabonis hook,[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,4.55,Missed,,,,,,,,,,,,,,,,,,,
555,PT07M32.00S,2019-12-12T01:58:27.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,96,100,2019-12-12T01:58:30Z,5500000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,554.0,,,,,,,,,,,,,,
556,PT07M32.00S,2019-12-12T01:58:31.0Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,96,100,2019-12-12T01:58:31Z,5510000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M19.00S,2019-12-12T01:58:51.0Z,4,REGULAR,foul,offensive,[],1627759,,,1610612738,96,100,2019-12-12T01:58:59Z,5520000,,,0,,J. Brown FOUL offensive (5 PF),"[1627759, 1628988]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,1193.0,5.0,0.0,Holiday,1628988.0,
559,PT07M19.00S,2019-12-12T01:58:51.0Z,4,REGULAR,turnover,offensivefoul,[],1627759,,,1610612738,96,100,2019-12-12T01:58:51Z,5540000,,,0,,J. Brown TURNOVER offensivefoul (4 TOV),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,4.0,,,,,1193.0,,,,,
560,PT07M19.00S,2019-12-12T01:59:07.8Z,4,REGULAR,substitution,out,[],1627759,,,1610612754,96,100,2019-12-12T01:59:11Z,5550000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M19.00S,2019-12-12T01:59:07.8Z,4,REGULAR,substitution,in,[],202689,,,1610612754,96,100,2019-12-12T01:59:11Z,5560000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M00.00S,2019-12-12T01:59:39.7Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1627734,94.30026281208936,45.90226715686275,1610612754,96,100,2019-12-12T01:59:44Z,5570000,-20.0,1.0,1,right,MISS D. Sabonis layup,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,2.15,Missed,,,,,,,,,,,,,,,,,,,
563,PT06M58.00S,2019-12-12T01:59:41.7Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,96,100,2019-12-12T01:59:44Z,5580000,,,0,,K. Walker REBOUND (Off:0 Def:3),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,562.0,3.0,3.0,0.0,,,,,,,,,,,
564,PT06M55.00S,2019-12-12T01:59:45.1Z,4,REGULAR,3pt,jumpshot,['fastbreak'],202330,20.97568988173456,92.22579656862744,1610612738,96,100,2019-12-12T01:59:50Z,5590000,-211.0,145.0,1,left,MISS G. Hayward 26' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
565,PT06M51.00S,2019-12-12T01:59:49.1Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,96,100,2019-12-12T01:59:50Z,5600000,,,0,,D. Sabonis REBOUND (Off:2 Def:11),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,564.0,13.0,11.0,2.0,,,,,,,,,,,
566,PT06M43.00S,2019-12-12T01:59:56.7Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203200,94.43166885676742,50.55912990196079,1610612754,96,100,2019-12-12T02:00:01Z,5610000,3.0,0.0,1,right,MISS J. Holiday layup,[203200],1610612754.0,IND,drivingreverse,,,Holiday,J. Holiday,,,,,0.6,Missed,,,,,,,,,,,,,,,,,,,
567,PT06M42.00S,2019-12-12T01:59:59.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,96,100,2019-12-12T01:59:59Z,5620000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,
568,PT06M42.00S,2019-12-12T02:00:00.7Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,96,100,2019-12-12T02:00:00Z,5630000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M28.00S,2019-12-12T02:00:23.2Z,4,REGULAR,foul,personal,[],203926,,,1610612738,96,100,2019-12-12T02:00:29Z,5640000,,,0,,D. McDermott FOUL personal (3 PF),"[203926, 202330]",1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,2003.0,3.0,0.0,Hayward,202330.0,
571,PT06M28.00S,2019-12-12T02:01:37.1Z,4,REGULAR,substitution,out,[],202330,,,1610612738,96,100,2019-12-12T02:01:39Z,5660000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M28.00S,2019-12-12T02:01:37.1Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,96,100,2019-12-12T02:01:39Z,5670000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M14.00S,2019-12-12T02:02:04.9Z,4,REGULAR,turnover,badpass,[],202689,,,1610612738,96,100,2019-12-12T02:02:09Z,5680000,,,0,,K. Walker TURNOVER badpass (2 TOV) Stolen,"[202689, 203200]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,2.0,Holiday,203200.0,,,,,,,,
574,PT06M14.00S,2019-12-12T02:02:04.9Z,4,REGULAR,steal,,[],203200,,,1610612754,96,100,2019-12-12T02:02:06Z,5690000,,,0,,J. Holiday STEAL (3 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M07.00S,2019-12-12T02:02:12.0Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1628988,94.43166885676742,51.53952205882353,1610612754,98,100,2019-12-12T02:02:16Z,5700000,8.0,0.0,1,right,A. Holiday layup (13 PTS),[1628988],1610612754.0,IND,driving,,,Holiday,A. Holiday,,,,,0.93,Made,13.0,,,,,,,,,,,,,,,,,,
576,PT05M52.00S,2019-12-12T02:02:27.1Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1627759,8.623521681997373,48.84344362745098,1610612738,98,102,2019-12-12T02:02:31Z,5710000,6.0,29.0,1,left,J. Brown layup (16 PTS),[1627759],1610612738.0,BOS,drivingfingerroll,,,Brown,J. Brown,,,,,3.46,Made,16.0,,,,,,,,,,,,,,,,,,
577,PT05M27.00S,2019-12-12T02:02:51.6Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628988,93.24901445466492,57.91207107843137,1610612754,100,102,2019-12-12T02:03:39Z,5720000,40.0,11.0,1,right,A. Holiday jumpshot (15 PTS) (D. Sabonis 8 AST),"[1628988, 1627734]",1610612754.0,IND,drivingfloatingbank,,,Holiday,A. Holiday,,,,,4.29,Made,15.0,D. Sabonis,1627734.0,8.0,,,,,,,,,,,,,,,
579,PT05M15.00S,2019-12-12T02:03:03.5Z,4,REGULAR,3pt,jumpshot,[],202689,30.436925098554536,20.166973039215684,1610612738,100,102,2019-12-12T02:03:07Z,5740000,149.0,234.0,1,left,MISS K. Walker 28' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,28.18,Missed,,,,,,,,,,,,,,,,,,,
580,PT05M13.00S,2019-12-12T02:03:05.5Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,100,102,2019-12-12T02:03:07Z,5750000,,,0,,D. Sabonis REBOUND (Off:2 Def:12),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,579.0,14.0,12.0,2.0,,,,,,,,,,,
581,PT05M07.00S,2019-12-12T02:03:21.1Z,4,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612754,100,102,2019-12-12T02:03:29Z,5760000,,,0,,D. Theis FOUL personal (5 PF) (McDermott 2freethrow),"[1628464, 203926]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,1193.0,5.0,1.0,McDermott,203926.0,
583,PT05M07.00S,2019-12-12T02:03:31.2Z,4,REGULAR,instantreplay,request,[],0,,,1610612754,100,102,2019-12-12T02:04:24Z,5780000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,Common Foul Upheld
584,PT05M07.00S,2019-12-12T02:05:04.6Z,4,REGULAR,freethrow,1of2,['fastbreak'],203926,,,1610612754,101,102,2019-12-12T02:05:04Z,5790000,,,0,,D. McDermott freethrow 1of2 (7 PTS),[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
585,PT05M07.00S,2019-12-12T02:05:18.5Z,4,REGULAR,freethrow,2of2,['fastbreak'],203926,,,1610612754,102,102,2019-12-12T02:05:18Z,5800000,,,0,,D. McDermott freethrow 2of2 (8 PTS),[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
586,PT04M50.00S,2019-12-12T02:05:37.9Z,4,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612738,102,102,2019-12-12T02:06:10Z,5810000,,,0,,A. Holiday FOUL personal (1 PF) (Tatum 2freethrow),"[1628988, 1628369]",1610612754.0,IND,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Tatum,1628369.0,
588,PT04M50.00S,2019-12-12T02:06:03.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,102,102,2019-12-12T02:06:03Z,5830000,,,0,,timeout full,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M50.00S,2019-12-12T02:06:14.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,102,102,2019-12-12T02:08:28Z,5840000,,,0,,,[],1610612754.0,IND,support,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,
590,PT04M50.00S,2019-12-12T02:08:46.4Z,4,REGULAR,substitution,out,[],204456,,,1610612738,102,102,2019-12-12T02:09:10Z,5850000,,,0,,substitution out McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M50.00S,2019-12-12T02:08:46.4Z,4,REGULAR,substitution,out,[],203926,,,1610612738,102,102,2019-12-12T02:09:10Z,5860000,,,0,,substitution out McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M50.00S,2019-12-12T02:08:46.4Z,4,REGULAR,substitution,out,[],202954,,,1610612738,102,102,2019-12-12T02:09:10Z,5870000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M50.00S,2019-12-12T02:08:46.4Z,4,REGULAR,substitution,out,[],1628464,,,1610612738,102,102,2019-12-12T02:09:10Z,5880000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M50.00S,2019-12-12T02:08:46.4Z,4,REGULAR,substitution,in,[],1627763,,,1610612738,102,102,2019-12-12T02:09:10Z,5890000,,,0,,substitution in Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M50.00S,2019-12-12T02:08:46.4Z,4,REGULAR,substitution,in,[],203933,,,1610612738,102,102,2019-12-12T02:09:10Z,5900000,,,0,,substitution in Warren,[203933],1610612754.0,IND,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M50.00S,2019-12-12T02:08:46.4Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,102,102,2019-12-12T02:09:10Z,5910000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M50.00S,2019-12-12T02:08:46.4Z,4,REGULAR,substitution,in,[],1628400,,,1610612738,102,102,2019-12-12T02:09:10Z,5920000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M50.00S,2019-12-12T02:09:12.2Z,4,REGULAR,freethrow,1of2,[],1628369,,,1610612738,102,103,2019-12-12T02:09:12Z,5930000,,,0,,J. Tatum freethrow 1of2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
599,PT04M50.00S,2019-12-12T02:09:24.7Z,4,REGULAR,freethrow,2of2,[],1628369,,,1610612738,102,104,2019-12-12T02:09:24Z,5940000,,,0,,J. Tatum freethrow 2of2 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
600,PT04M42.00S,2019-12-12T02:09:35.6Z,4,REGULAR,3pt,jumpshot,[],203200,66.96780551905388,45.41207107843137,1610612754,102,104,2019-12-12T02:09:39Z,5950000,-23.0,258.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
601,PT04M39.00S,2019-12-12T02:09:38.6Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,102,104,2019-12-12T02:09:39Z,5960000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,600.0,6.0,6.0,0.0,,,,,,,,,,,
602,PT04M28.00S,2019-12-12T02:09:49.4Z,4,REGULAR,3pt,jumpshot,[],1628369,27.414586070959263,80.4610906862745,1610612738,102,104,2019-12-12T02:09:53Z,5970000,-152.0,205.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
603,PT04M24.00S,2019-12-12T02:09:53.4Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,102,104,2019-12-12T02:09:53Z,5980000,,,0,,J. Holiday REBOUND (Off:0 Def:5),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,602.0,5.0,5.0,0.0,,,,,,,,,,,
604,PT04M16.00S,2019-12-12T02:10:01.3Z,4,REGULAR,3pt,jumpshot,[],1628988,93.64323258869908,97.12775735294117,1610612754,105,104,2019-12-12T02:10:05Z,5990000,236.0,7.0,1,right,A. Holiday 24' 3PT  (18 PTS) (M. Brogdon 7 AST),"[1628988, 1627763]",1610612754.0,IND,,,,Holiday,A. Holiday,,,,,23.59,Made,18.0,M. Brogdon,1627763.0,7.0,,,,,,,,,,,,,,,
606,PT04M00.00S,2019-12-12T02:10:17.4Z,4,REGULAR,2pt,jumpshot,[],202689,18.74178712220762,25.80422794117647,1610612738,105,104,2019-12-12T02:10:21Z,6010000,121.0,124.0,1,left,MISS K. Walker 18' jumpshot,[202689],1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,17.7,Missed,,,,,,,,,,,,,,,,,,,
607,PT03M57.00S,2019-12-12T02:10:20.4Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,105,104,2019-12-12T02:10:21Z,6020000,,,0,,J. Holiday REBOUND (Off:0 Def:6),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,606.0,6.0,6.0,0.0,,,,,,,,,,,
608,PT03M50.00S,2019-12-12T02:10:28.0Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612754,105,104,2019-12-12T02:10:41Z,6030000,,,0,,G. Williams FOUL personal (4 PF) (Brogdon 2freethrow),"[1629684, 1627763]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,1193.0,4.0,0.0,Brogdon,1627763.0,
610,PT03M50.00S,2019-12-12T02:10:56.8Z,4,REGULAR,freethrow,1of2,[],1627763,,,1610612754,106,104,2019-12-12T02:10:56Z,6050000,,,0,,M. Brogdon freethrow 1of2 (18 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
611,PT03M50.00S,2019-12-12T02:10:57.4Z,4,REGULAR,substitution,out,[],1629684,,,1610612754,106,104,2019-12-12T02:11:00Z,6060000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M50.00S,2019-12-12T02:10:57.4Z,4,REGULAR,substitution,in,[],1628464,,,1610612754,106,104,2019-12-12T02:11:00Z,6070000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M50.00S,2019-12-12T02:11:13.2Z,4,REGULAR,freethrow,2of2,[],1627763,,,1610612754,107,104,2019-12-12T02:11:13Z,6080000,,,0,,M. Brogdon freethrow 2of2 (19 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
614,PT03M36.00S,2019-12-12T02:11:32.7Z,4,REGULAR,3pt,jumpshot,[],202689,33.459264126149804,67.47089460784314,1610612738,107,107,2019-12-12T02:11:37Z,6090000,-87.0,262.0,1,left,K. Walker 28' 3PT  (42 PTS) (J. Tatum 3 AST),"[202689, 1628369]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,28.14,Made,42.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,,
616,PT03M23.00S,2019-12-12T02:12:02.6Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1627763,93.77463863337714,49.08854166666667,1610612754,109,107,2019-12-12T02:12:06Z,6110000,-5.0,6.0,1,right,M. Brogdon layup (21 PTS),[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,1.24,Made,21.0,,,,,,,,,,,,,,,,,,
617,PT02M53.00S,2019-12-12T02:12:33.7Z,4,REGULAR,3pt,jumpshot,[],1627759,36.21879106438896,76.53952205882352,1610612738,109,107,2019-12-12T02:13:01Z,6120000,-133.0,288.0,1,left,MISS J. Brown 32' 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,32.21,Missed,,,,,,,,,,,,,,,,,,,
618,PT02M48.00S,2019-12-12T02:12:38.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,109,107,2019-12-12T02:13:01Z,6130000,,,0,,Team defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,617.0,,,,,,,,,,,,,,
619,PT02M48.00S,2019-12-12T02:12:40.4Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612754,109,107,2019-12-12T02:12:40Z,6140000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M36.00S,2019-12-12T02:13:04.3Z,4,REGULAR,2pt,hook,['pointsinthepaint'],1627734,91.01511169513797,51.78462009803921,1610612754,109,107,2019-12-12T02:13:08Z,6150000,9.0,32.0,1,right,MISS D. Sabonis hook,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,3.85,Missed,,,,,,,,,,,,,,,,,,,
621,PT02M33.00S,2019-12-12T02:13:07.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,109,107,2019-12-12T02:13:08Z,6160000,,,0,,J. Brown REBOUND (Off:0 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,620.0,8.0,8.0,0.0,,,,,,,,,,,
622,PT02M22.00S,2019-12-12T02:13:18.5Z,4,REGULAR,2pt,jumpshot,[],1627759,8.754927726675426,31.44148284313725,1610612738,109,109,2019-12-12T02:13:22Z,6170000,93.0,30.0,1,left,J. Brown 10' jumpshot (18 PTS),[1627759],1610612738.0,BOS,drivingbank,,,Brown,J. Brown,,,,,9.93,Made,18.0,,,,,,,,,,,,,,,,,,
624,PT01M59.00S,2019-12-12T02:13:46.0Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612754,109,109,2019-12-12T02:13:54Z,6190000,,,0,,J. Brown FOUL personal (6 PF) (Brogdon 2freethrow),"[1627759, 1627763]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,1193.0,6.0,0.0,Brogdon,1627763.0,
626,PT01M59.00S,2019-12-12T02:14:07.1Z,4,REGULAR,substitution,out,[],1627734,,,1610612754,109,109,2019-12-12T02:14:16Z,6210000,,,0,,substitution out Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M59.00S,2019-12-12T02:14:07.1Z,4,REGULAR,substitution,out,[],1627759,,,1610612754,109,109,2019-12-12T02:14:16Z,6220000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M59.00S,2019-12-12T02:14:07.1Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,109,109,2019-12-12T02:14:16Z,6230000,,,0,,substitution in Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M59.00S,2019-12-12T02:14:07.1Z,4,REGULAR,substitution,in,[],202954,,,1610612754,109,109,2019-12-12T02:14:16Z,6240000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M59.00S,2019-12-12T02:14:41.5Z,4,REGULAR,freethrow,1of2,[],1627763,,,1610612754,110,109,2019-12-12T02:14:41Z,6250000,,,0,,M. Brogdon freethrow 1of2 (22 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
631,PT01M59.00S,2019-12-12T02:14:54.9Z,4,REGULAR,freethrow,2of2,[],1627763,,,1610612754,111,109,2019-12-12T02:14:54Z,6260000,,,0,,M. Brogdon freethrow 2of2 (23 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
632,PT01M44.00S,2019-12-12T02:15:13.1Z,4,REGULAR,3pt,jumpshot,[],202689,31.225361366622867,72.37285539215686,1610612738,111,109,2019-12-12T02:15:17Z,6270000,-112.0,241.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,,
633,PT01M41.00S,2019-12-12T02:15:16.1Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612754,111,109,2019-12-12T02:15:17Z,6280000,,,0,,A. Holiday REBOUND (Off:0 Def:3),[1628988],1610612754.0,IND,,,,Holiday,A. Holiday,,,,,,,,,,,632.0,3.0,3.0,0.0,,,,,,,,,,,
634,PT01M26.00S,2019-12-12T02:15:31.1Z,4,REGULAR,3pt,jumpshot,[],203200,94.30026281208936,97.61795343137256,1610612754,114,109,2019-12-12T02:15:34Z,6290000,238.0,1.0,1,right,J. Holiday 24' 3PT  (17 PTS) (M. Brogdon 8 AST),"[203200, 1627763]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.82,Made,17.0,M. Brogdon,1627763.0,8.0,,,,,,,,,,,,,,,
636,PT01M25.00S,2019-12-12T02:15:35.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,114,109,2019-12-12T02:15:35Z,6310000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M25.00S,2019-12-12T02:17:06.3Z,4,REGULAR,substitution,out,[],1628400,,,1610612738,114,109,2019-12-12T02:17:10Z,6320000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
