actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
254,PT05M52.00S,2020-01-07T00:51:54.9Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,35,29,2020-01-07T00:51:57Z,2500000,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,253.0,2.0,1.0,1.0,,,,,,,,,,,,,
255,PT05M40.00S,2020-01-07T00:52:07.6Z,2,REGULAR,3pt,jumpshot,[],203935,65.25952693823915,46.88265931372549,1610612738,35,29,2020-01-07T00:52:12Z,2510000,-16.0,274.0,1,right,MISS M. Smart 28' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,28.0,Missed,,,,,,,,,,,,,,,,,,,
256,PT05M37.00S,2020-01-07T00:52:10.6Z,2,REGULAR,rebound,defensive,[],203895,,,1610612764,35,29,2020-01-07T00:52:12Z,2520000,,,0,,J. McRae REBOUND (Off:0 Def:5),[203895],1610612764.0,WAS,,,,McRae,J. McRae,,,,,,,,,255.0,5.0,5.0,0.0,,,,,,,,,,,,,
257,PT05M30.00S,2020-01-07T00:52:19.6Z,2,REGULAR,foul,personal,['2freethrow'],202330,,,1610612764,35,29,2020-01-07T00:52:34Z,2530000,,,0,,G. Hayward FOUL personal (2 PF) (Thomas 2freethrow),"[202330, 202738]",1610612738.0,BOS,shooting,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Thomas,202738.0,
259,PT05M30.00S,2020-01-07T00:52:48.2Z,2,REGULAR,freethrow,1of2,[],202738,,,1610612764,35,29,2020-01-07T00:52:48Z,2550000,,,0,,MISS I. Thomas freethrow 1of2,[202738],1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
260,PT05M30.00S,2020-01-07T00:52:48.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,35,29,2020-01-07T00:52:48Z,2560000,,,0,,Team offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,259.0,,,,,,,,,,,,,,,,
261,PT05M30.00S,2020-01-07T00:52:48.9Z,2,REGULAR,substitution,out,[],1628464,,,1610612764,35,29,2020-01-07T00:52:52Z,2570000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M30.00S,2020-01-07T00:52:48.9Z,2,REGULAR,substitution,in,[],202683,,,1610612764,35,29,2020-01-07T00:52:52Z,2580000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M30.00S,2020-01-07T00:53:04.2Z,2,REGULAR,freethrow,2of2,[],202738,,,1610612764,36,29,2020-01-07T00:53:04Z,2590000,,,0,,I. Thomas freethrow 2of2 (6 PTS),[202738],1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
264,PT05M20.00S,2020-01-07T00:53:16.2Z,2,REGULAR,3pt,jumpshot,[],202330,79.84559789750328,92.22579656862744,1610612738,36,29,2020-01-07T00:53:21Z,2600000,211.0,137.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
265,PT05M16.00S,2020-01-07T00:53:20.2Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612764,36,29,2020-01-07T00:53:21Z,2610000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:2),[1628972],1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,264.0,3.0,2.0,1.0,,,,,,,,,,,,,
266,PT05M12.00S,2020-01-07T00:53:22.9Z,2,REGULAR,2pt,jumpshot,[],203895,8.492115637319317,23.84344362745098,1610612764,36,29,2020-01-07T00:53:28Z,2620000,131.0,27.0,1,left,MISS J. McRae 13' jumpshot,[203895],1610612764.0,WAS,pullup,,,McRae,J. McRae,,,,,13.48,Missed,,,,,,,,,,,,,,,,,,,
267,PT05M10.00S,2020-01-07T00:53:24.9Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,36,29,2020-01-07T00:53:28Z,2630000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,266.0,4.0,4.0,0.0,,,,,,,,,,,,,
268,PT04M59.00S,2020-01-07T00:53:35.8Z,2,REGULAR,2pt,jumpshot,[],1627759,77.34888304862024,31.196384803921568,1610612738,36,29,2020-01-07T00:53:42Z,2640000,-94.0,160.0,1,right,MISS J. Brown 19' jumpshot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,19.07,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M55.00S,2020-01-07T00:53:39.8Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612764,36,29,2020-01-07T00:53:42Z,2650000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:3),[1628972],1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,268.0,4.0,3.0,1.0,,,,,,,,,,,,,
270,PT04M50.00S,2020-01-07T00:53:45.1Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",202397,11.514454664914586,44.921875,1610612764,36,29,2020-01-07T00:53:53Z,2660000,25.0,56.0,1,left,MISS I. Smith 7' layup,[202397],1610612764.0,WAS,drivingfingerroll,,,Smith,I. Smith,,,,,6.63,Missed,,,,,,,,,,,,,,,,,,,
272,PT04M48.00S,2020-01-07T00:53:47.1Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,36,29,2020-01-07T00:53:53Z,2680000,,,0,,E. Kanter REBOUND (Off:0 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,270.0,5.0,5.0,0.0,,,,,,,,,,,,,
273,PT04M29.00S,2020-01-07T00:54:05.7Z,2,REGULAR,3pt,jumpshot,[],203935,67.36202365308804,41.490502450980394,1610612738,36,32,2020-01-07T00:54:10Z,2690000,-43.0,254.0,1,right,M. Smart 26' 3PT  (9 PTS) (J. Brown 1 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.33,Made,,,,,,,9.0,J. Brown,1627759.0,1.0,,,,,,,,,
275,PT04M20.00S,2020-01-07T00:54:18.1Z,2,REGULAR,foul,personal,[],1627759,,,1610612764,36,32,2020-01-07T00:54:29Z,2710000,,,0,,J. Brown FOUL personal (1 PF),"[1627759, 202738]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Thomas,202738.0,
277,PT04M12.00S,2020-01-07T00:54:40.9Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628972,9.543363994743759,44.676776960784316,1610612764,38,32,2020-01-07T00:54:45Z,2730000,27.0,37.0,1,left,T. Brown Jr. jumpshot (5 PTS),[1628972],1610612764.0,WAS,drivingbank,,,Brown Jr.,T. Brown Jr.,,,,,5.03,Made,,,,,,,5.0,,,,,,,,,,,,
278,PT03M58.00S,2020-01-07T00:54:57.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202738,,,1610612738,38,32,2020-01-07T00:55:04Z,2740000,,,0,,I. Thomas FOUL personal (1 PF) (Brown inpenalty),"[202738, 1627759]",1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Brown,1627759.0,
280,PT03M58.00S,2020-01-07T00:55:25.1Z,2,REGULAR,freethrow,1of2,[],1627759,,,1610612738,38,33,2020-01-07T00:55:25Z,2760000,,,0,,J. Brown freethrow 1of2 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
281,PT03M58.00S,2020-01-07T00:55:37.7Z,2,REGULAR,freethrow,2of2,[],1627759,,,1610612738,38,34,2020-01-07T00:55:37Z,2770000,,,0,,J. Brown freethrow 2of2 (9 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
282,PT03M38.00S,2020-01-07T00:55:59.1Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202397,8.492115637319317,49.333639705882355,1610612764,40,34,2020-01-07T00:56:03Z,2780000,3.0,27.0,1,left,I. Smith layup (11 PTS),[202397],1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,3.3,Made,,,,,,,11.0,,,,,,,,,,,,
283,PT03M22.00S,2020-01-07T00:56:15.2Z,2,REGULAR,3pt,jumpshot,[],1627759,80.1084099868594,6.441482843137254,1610612738,40,34,2020-01-07T00:56:20Z,2790000,-218.0,134.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M17.00S,2020-01-07T00:56:20.2Z,2,REGULAR,rebound,defensive,[],101133,,,1610612764,40,34,2020-01-07T00:56:20Z,2800000,,,0,,I. Mahinmi REBOUND (Off:2 Def:3),[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,283.0,5.0,3.0,2.0,,,,,,,,,,,,,
285,PT03M14.00S,2020-01-07T00:56:24.1Z,2,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",203895,8.886333771353483,46.14736519607843,1610612764,42,34,2020-01-07T00:57:48Z,2810000,19.0,31.0,1,left,J. McRae layup (8 PTS) (I. Smith 2 AST),"[203895, 202397]",1610612764.0,WAS,runningfingerroll,,,McRae,J. McRae,,,,,4.13,Made,,,,,,,8.0,I. Smith,202397.0,2.0,,,,,,,,,
287,PT03M13.00S,2020-01-07T00:56:30.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,42,34,2020-01-07T00:56:30Z,2830000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M13.00S,2020-01-07T00:56:34.3Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203895,,,1610612738,42,34,2020-01-07T00:59:36Z,2840000,,,0,,J. McRae FOUL technical (1 Tech),[203895],1610612764.0,WAS,,,,McRae,J. McRae,,,,,,,,,,,,,,,,,,,,101283.0,0.0,1.0,,,
289,PT03M13.00S,2020-01-07T00:58:55.8Z,2,REGULAR,substitution,out,[],1628400,,,1610612738,42,34,2020-01-07T00:59:10Z,2850000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M13.00S,2020-01-07T00:58:55.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,42,34,2020-01-07T00:59:10Z,2860000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M13.00S,2020-01-07T00:59:41.8Z,2,REGULAR,freethrow,1of1,[],203935,,,1610612738,42,35,2020-01-07T00:59:41Z,2870000,,,0,,M. Smart technical freethrow 1of1 (10 PTS),[203935],1610612738.0,BOS,technical,,,Smart,M. Smart,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
292,PT02M58.00S,2020-01-07T01:00:13.1Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,80.3712220762155,60.60814950980392,1610612738,42,35,2020-01-07T01:00:18Z,2880000,53.0,132.0,1,right,MISS M. Smart 15' jumpshot,[203935],1610612738.0,BOS,turnaroundfadeaway,,,Smart,M. Smart,,,,,14.74,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M54.00S,2020-01-07T01:00:17.1Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612764,42,35,2020-01-07T01:00:18Z,2890000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:4),[1628972],1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,292.0,5.0,4.0,1.0,,,,,,,,,,,,,
294,PT02M41.00S,2020-01-07T01:00:29.0Z,2,REGULAR,2pt,jumpshot,[],202738,8.754927726675426,74.33363970588235,1610612764,44,35,2020-01-07T01:00:32Z,2900000,-122.0,30.0,1,left,I. Thomas 13' jumpshot (8 PTS),[202738],1610612764.0,WAS,pullup,,,Thomas,I. Thomas,,,,,12.67,Made,,,,,,,8.0,,,,,,,,,,,,
295,PT02M25.00S,2020-01-07T01:00:44.4Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,92.19776609724047,52.029718137254896,1610612738,44,35,2020-01-07T01:00:52Z,2910000,10.0,21.0,1,right,MISS J. Tatum layup Blocked,"[1628369, 101133]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.82,Missed,Mahinmi,101133.0,,,,,,,,,,,,,,,,,
296,PT02M25.00S,2020-01-07T01:00:44.4Z,2,REGULAR,block,,[],101133,,,1610612738,44,35,2020-01-07T01:00:46Z,2920000,,,0,,I. Mahinmi BLOCK (3 BLK),[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M23.00S,2020-01-07T01:00:46.4Z,2,REGULAR,rebound,defensive,[],101133,,,1610612764,44,35,2020-01-07T01:00:52Z,2930000,,,0,,I. Mahinmi REBOUND (Off:2 Def:4),[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,295.0,6.0,4.0,2.0,,,,,,,,,,,,,
298,PT02M17.00S,2020-01-07T01:00:54.7Z,2,REGULAR,turnover,outofbounds,[],1628972,,,1610612764,44,35,2020-01-07T01:01:06Z,2940000,,,0,,T. Brown Jr. TURNOVER outofbounds (1 TOV),[1628972],1610612764.0,WAS,lostball,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,1.0,,,201638.0,,,,,
299,PT02M04.00S,2020-01-07T01:01:16.2Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1627759,94.56307490144546,53.74540441176471,1610612738,44,35,2020-01-07T01:01:20Z,2950000,19.0,-1.0,1,right,MISS J. Brown layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,,
300,PT02M02.00S,2020-01-07T01:01:18.0Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,44,35,2020-01-07T01:01:18Z,2960000,,,0,,E. Kanter REBOUND (Off:1 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,299.0,6.0,5.0,1.0,,,,,,,,,,,,,
301,PT02M01.00S,2020-01-07T01:01:18.8Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202683,91.40932982917214,51.049325980392155,1610612738,44,37,2020-01-07T01:01:22Z,2970000,5.0,28.0,1,right,E. Kanter layup (2 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,3.42,Made,,,,,,,2.0,,,,,,,,,,,,
303,PT01M35.00S,2020-01-07T01:01:44.0Z,2,REGULAR,3pt,jumpshot,[],202738,29.77989487516426,20.166973039215684,1610612764,47,37,2020-01-07T01:01:48Z,2990000,149.0,227.0,1,left,I. Thomas 28' 3PT  (11 PTS) (I. Smith 3 AST),"[202738, 202397]",1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,27.66,Made,,,,,,,11.0,I. Smith,202397.0,3.0,,,,,,,,,
305,PT01M18.00S,2020-01-07T01:02:01.6Z,2,REGULAR,3pt,jumpshot,[],1627759,95.3515111695138,4.4806985294117645,1610612738,47,37,2020-01-07T01:02:07Z,3010000,-228.0,-9.0,1,right,MISS J. Brown 23' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,22.76,Missed,,,,,,,,,,,,,,,,,,,
306,PT01M16.00S,2020-01-07T01:02:03.6Z,2,REGULAR,rebound,defensive,[],101133,,,1610612764,47,37,2020-01-07T01:02:07Z,3020000,,,0,,I. Mahinmi REBOUND (Off:2 Def:5),[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,305.0,7.0,5.0,2.0,,,,,,,,,,,,,
307,PT01M06.00S,2020-01-07T01:02:13.5Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],202738,16.245072273324574,51.78462009803921,1610612764,47,37,2020-01-07T01:02:17Z,3030000,-9.0,100.0,1,left,MISS I. Thomas 11' jumpshot,[202738],1610612764.0,WAS,drivingfloating,,,Thomas,I. Thomas,,,,,10.61,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M04.00S,2020-01-07T01:02:15.5Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,47,37,2020-01-07T01:02:17Z,3040000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,307.0,1.0,1.0,0.0,,,,,,,,,,,,,
309,PT01M03.00S,2020-01-07T01:02:19.3Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1627759,94.03745072273325,50.314031862745104,1610612738,47,39,2020-01-07T01:02:23Z,3050000,2.0,4.0,1,right,J. Brown layup (11 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,0.91,Made,,,,,,,11.0,M. Smart,203935.0,1.0,,,,,,,,,
311,PT01M03.00S,2020-01-07T01:02:21.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202397,,,1610612738,47,39,2020-01-07T01:02:32Z,3070000,,,0,,I. Smith FOUL personal (2 PF) (Brown inpenalty),"[202397, 1627759]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Brown,1627759.0,
313,PT01M03.00S,2020-01-07T01:02:35.5Z,2,REGULAR,substitution,out,[],1628972,,,1610612738,47,39,2020-01-07T01:03:31Z,3090000,,,0,,substitution out Brown Jr.,[1628972],1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M03.00S,2020-01-07T01:02:35.5Z,2,REGULAR,substitution,in,[],1629067,,,1610612738,47,39,2020-01-07T01:03:31Z,3100000,,,0,,substitution in Bonga,[1629067],1610612764.0,WAS,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M03.00S,2020-01-07T01:02:51.7Z,2,REGULAR,freethrow,1of1,['fastbreak'],1627759,,,1610612738,47,40,2020-01-07T01:02:51Z,3110000,,,0,,J. Brown freethrow 1of1 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
316,PT00M40.20S,2020-01-07T01:03:16.9Z,2,REGULAR,3pt,jumpshot,[],203895,37.79566360052563,66.73560049019608,1610612764,50,40,2020-01-07T01:03:30Z,3120000,-84.0,303.0,1,left,J. McRae 32' 3PT  (11 PTS) (I. Mahinmi 3 AST),"[203895, 101133]",1610612764.0,WAS,stepback,,,McRae,J. McRae,,,,,31.95,Made,,,,,,,11.0,I. Mahinmi,101133.0,3.0,,,,,,,,,
317,PT00M35.40S,2020-01-07T01:03:28.1Z,2,REGULAR,3pt,jumpshot,[],203935,69.99014454664915,79.97089460784314,1610612738,50,40,2020-01-07T01:03:35Z,3130000,150.0,230.0,1,right,MISS M. Smart 28' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.88,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M35.40S,2020-01-07T01:03:28.1Z,2,REGULAR,rebound,defensive,[],101133,,,1610612764,50,40,2020-01-07T01:03:35Z,3140000,,,0,,I. Mahinmi REBOUND (Off:2 Def:6),[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,,,,317.0,8.0,6.0,2.0,,,,,,,,,,,,,
319,PT00M24.90S,2020-01-07T01:03:40.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612764,50,40,2020-01-07T01:03:53Z,3150000,,,0,,M. Smart FOUL personal (1 PF) (Mahinmi inpenalty),"[203935, 101133]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Mahinmi,101133.0,
322,PT00M24.90S,2020-01-07T01:04:16.4Z,2,REGULAR,freethrow,1of2,[],101133,,,1610612764,50,40,2020-01-07T01:04:16Z,3170000,,,0,,MISS I. Mahinmi freethrow 1of2,[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,Missed,,,,,,,,,,,,,,,,,,,
323,PT00M24.90S,2020-01-07T01:04:16.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,50,40,2020-01-07T01:04:16Z,3180000,,,0,,Team offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,322.0,,,,,,,,,,,,,,,,
324,PT00M24.90S,2020-01-07T01:04:17.0Z,2,REGULAR,substitution,out,[],202738,,,1610612764,50,40,2020-01-07T01:04:28Z,3190000,,,0,,substitution out Thomas,[202738],1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M24.90S,2020-01-07T01:04:17.0Z,2,REGULAR,substitution,out,[],202397,,,1610612764,50,40,2020-01-07T01:04:28Z,3200000,,,0,,substitution out Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M24.90S,2020-01-07T01:04:17.0Z,2,REGULAR,substitution,in,[],1627780,,,1610612764,50,40,2020-01-07T01:04:28Z,3210000,,,0,,substitution in Payton II,[1627780],1610612764.0,WAS,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M24.90S,2020-01-07T01:04:17.0Z,2,REGULAR,substitution,in,[],1628972,,,1610612764,50,40,2020-01-07T01:04:28Z,3220000,,,0,,substitution in Brown Jr.,[1628972],1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M24.90S,2020-01-07T01:04:43.5Z,2,REGULAR,freethrow,2of2,[],101133,,,1610612764,51,40,2020-01-07T01:04:43Z,3230000,,,0,,I. Mahinmi freethrow 2of2 (4 PTS),[101133],1610612764.0,WAS,,,,Mahinmi,I. Mahinmi,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
329,PT00M04.10S,2020-01-07T01:05:07.8Z,2,REGULAR,2pt,layup,[],203935,89.96386333771353,66.24540441176471,1610612738,51,40,2020-01-07T01:05:13Z,3240000,81.0,42.0,1,right,MISS M. Smart 9' layup Blocked,"[203935, 203895]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,9.4,Missed,McRae,203895.0,,,,,,,,,,,,,,,,,
330,PT00M04.10S,2020-01-07T01:05:07.8Z,2,REGULAR,block,,[],203895,,,1610612738,51,40,2020-01-07T01:05:09Z,3250000,,,0,,J. McRae BLOCK (2 BLK),[203895],1610612764.0,WAS,,,,McRae,J. McRae,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M01.10S,2020-01-07T01:05:10.8Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,51,40,2020-01-07T01:05:10Z,3260000,,,0,,E. Kanter REBOUND (Off:2 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,329.0,7.0,5.0,2.0,,,,,,,,,,,,,
332,PT00M00.20S,2020-01-07T01:05:11.7Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,90.62089356110381,49.57873774509804,1610612738,51,40,2020-01-07T01:05:17Z,3270000,-2.0,36.0,1,right,MISS E. Kanter layup,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,4.13,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M00.20S,2020-01-07T01:05:11.7Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,51,40,2020-01-07T01:05:17Z,3280000,,,0,,E. Kanter REBOUND (Off:3 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,332.0,8.0,5.0,3.0,,,,,,,,,,,,,
334,PT00M00.00S,2020-01-07T01:05:27.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612738,51,40,2020-01-07T01:05:43Z,3290000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,101283.0,,,,,End Period - No Basket
335,PT00M00.00S,2020-01-07T01:05:52.0Z,2,REGULAR,period,end,[],0,,,1610612738,51,40,2020-01-07T01:05:52Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2020-01-07T01:20:25.3Z,3,REGULAR,substitution,out,['startperiod'],1628972,,,1610612738,51,40,2020-01-07T01:20:55Z,3310000,,,0,,substitution out Brown Jr.,[1628972],1610612764.0,WAS,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2020-01-07T01:20:25.3Z,3,REGULAR,substitution,out,['startperiod'],202683,,,1610612738,51,40,2020-01-07T01:20:55Z,3320000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2020-01-07T01:20:25.3Z,3,REGULAR,substitution,in,['startperiod'],202738,,,1610612738,51,40,2020-01-07T01:20:55Z,3330000,,,0,,substitution in Thomas,[202738],1610612764.0,WAS,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2020-01-07T01:20:25.3Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612738,51,40,2020-01-07T01:20:55Z,3340000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2020-01-07T01:21:06.9Z,3,REGULAR,period,start,[],0,,,1610612764,51,40,2020-01-07T01:21:06Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M51.00S,2020-01-07T01:21:15.0Z,3,REGULAR,turnover,badpass,[],203895,,,1610612764,51,40,2020-01-07T01:21:21Z,3360000,,,0,,J. McRae TURNOVER badpass (1 TOV) Stolen,"[203895, 203935]",1610612764.0,WAS,,,,McRae,J. McRae,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,,,,,,
342,PT11M51.00S,2020-01-07T01:21:15.0Z,3,REGULAR,steal,,[],203935,,,1610612738,51,40,2020-01-07T01:21:55Z,3370000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
