actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
346,PT07M27.00S,2019-12-31T21:18:38.2Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612738,53,59,2019-12-31T21:18:41Z,3450000,,,0,,D. Theis REBOUND (Off:2 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,345.0,5.0,3.0,2.0,,,,,,,,,,
347,PT07M26.00S,2019-12-31T21:18:39.2Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1628464,5.995400788436268,50.06893382352941,1610612738,53,59,2019-12-31T21:18:44Z,3460000,0.0,4.0,1,left,MISS D. Theis layup,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,0.94,Missed,,,,,,,,,,,,,,,,,,
348,PT07M24.00S,2019-12-31T21:18:41.2Z,3,REGULAR,rebound,defensive,[],202687,,,1610612766,53,59,2019-12-31T21:18:44Z,3470000,,,0,,B. Biyombo REBOUND (Off:1 Def:2),[202687],1610612766.0,CHA,,,,Biyombo,B. Biyombo,,,,,,,,,,,347.0,3.0,2.0,1.0,,,,,,,,,,
349,PT07M20.00S,2019-12-31T21:18:46.0Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",202687,91.5407358738502,49.57873774509804,1610612766,55,59,2019-12-31T21:18:55Z,3480000,-2.0,27.0,1,right,B. Biyombo layup (6 PTS) (D. Graham 5 AST),"[202687, 1628984]",1610612766.0,CHA,cutting,,,Biyombo,B. Biyombo,,,,,3.26,Made,6.0,D. Graham,1628984.0,5.0,,,,,,,,,,,,,,
351,PT07M11.00S,2019-12-31T21:18:57.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,55,59,2019-12-31T21:18:57Z,3500000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT06M58.00S,2019-12-31T21:22:13.5Z,3,REGULAR,3pt,jumpshot,[],202330,9.017739816031538,96.39246323529412,1610612738,55,62,2019-12-31T21:22:20Z,3510000,-232.0,32.0,1,left,G. Hayward 24' 3PT  (17 PTS) (J. Tatum 1 AST),"[202330, 1628369]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,23.51,Made,17.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
356,PT06M40.00S,2019-12-31T21:22:30.5Z,3,REGULAR,2pt,hook,['pointsinthepaint'],202687,91.67214191852825,52.029718137254896,1610612766,57,62,2019-12-31T21:22:34Z,3530000,10.0,26.0,1,right,B. Biyombo hook (8 PTS) (M. Bridges 3 AST),"[202687, 1628970]",1610612766.0,CHA,,,,Biyombo,B. Biyombo,,,,,3.29,Made,8.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,
358,PT06M23.00S,2019-12-31T21:22:48.2Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628369,6.783837056504599,49.82383578431372,1610612738,57,64,2019-12-31T21:22:53Z,3550000,1.0,11.0,1,left,J. Tatum layup (19 PTS) (K. Walker 4 AST),"[1628369, 202689]",1610612738.0,BOS,reverse,,,Tatum,J. Tatum,,,,,1.68,Made,19.0,K. Walker,202689.0,4.0,,,,,,,,,,,,,,
360,PT06M06.00S,2019-12-31T21:23:05.6Z,3,REGULAR,turnover,badpass,[],1626179,,,1610612766,57,64,2019-12-31T21:23:12Z,3570000,,,0,,T. Rozier TURNOVER badpass (2 TOV) Stolen,"[1626179, 1628464]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,2.0,Theis,1628464.0,,
361,PT06M06.00S,2019-12-31T21:23:05.6Z,3,REGULAR,steal,,[],1628464,,,1610612738,57,64,2019-12-31T21:29:20Z,3580000,,,0,,D. Theis STEAL (2 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M05.00S,2019-12-31T21:23:12.9Z,3,REGULAR,foul,personal,[],1628984,,,1610612738,57,64,2019-12-31T21:28:37Z,3590000,,,0,,D. Graham FOUL personal (1 PF),"[1628984, 202330]",1610612766.0,CHA,take,,,Graham,D. Graham,,,,,,,,,,,,,,,204058.0,1.0,0.0,Hayward,202330.0,,,,,
364,PT06M05.00S,2019-12-31T21:23:22.3Z,3,REGULAR,substitution,out,[],202687,,,1610612738,57,64,2019-12-31T21:23:27Z,3610000,,,0,,substitution out Biyombo,[202687],1610612766.0,CHA,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
365,PT06M05.00S,2019-12-31T21:23:22.3Z,3,REGULAR,substitution,in,[],203469,,,1610612738,57,64,2019-12-31T21:23:27Z,3620000,,,0,,substitution in Zeller,[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,
366,PT05M55.00S,2019-12-31T21:23:44.2Z,3,REGULAR,3pt,jumpshot,['fromturnover'],202689,27.677398160315374,22.863051470588236,1610612738,57,64,2019-12-31T21:23:48Z,3630000,136.0,208.0,1,left,MISS K. Walker 25' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,
367,PT05M51.00S,2019-12-31T21:23:46.8Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,57,64,2019-12-31T21:23:46Z,3640000,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,366.0,8.0,8.0,0.0,,,,,,,,,,
368,PT05M48.00S,2019-12-31T21:23:51.2Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fastbreak']",203469,93.51182654402102,48.84344362745098,1610612766,59,64,2019-12-31T21:23:55Z,3650000,-6.0,8.0,1,right,C. Zeller dunk (4 PTS) (M. Bridges 4 AST),"[203469, 1628970]",1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,1.52,Made,4.0,M. Bridges,1628970.0,4.0,,,,,,,,,,,,,,
370,PT05M30.00S,2019-12-31T21:24:09.4Z,3,REGULAR,3pt,jumpshot,[],203935,19.136005256241788,6.441482843137254,1610612738,59,67,2019-12-31T21:24:13Z,3670000,218.0,127.0,1,left,M. Smart 26' 3PT  (3 PTS) (K. Walker 5 AST),"[203935, 202689]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.51,Made,3.0,K. Walker,202689.0,5.0,,,,,,,,,,,,,,
372,PT05M11.00S,2019-12-31T21:24:27.9Z,3,REGULAR,3pt,jumpshot,[],1626179,73.01248357424441,77.76501225490196,1610612766,62,67,2019-12-31T21:24:31Z,3690000,139.0,201.0,1,right,T. Rozier 25' 3PT  (10 PTS) (C. Zeller 1 AST),"[1626179, 203469]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.9,Made,10.0,C. Zeller,203469.0,1.0,,,,,,,,,,,,,,
374,PT04M56.00S,2019-12-31T21:24:42.8Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202689,6.258212877792378,48.10814950980392,1610612738,62,69,2019-12-31T21:24:47Z,3710000,9.0,6.0,1,left,K. Walker layup (15 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,1.51,Made,15.0,,,,,,,,,,,,,,,,,
375,PT04M45.00S,2019-12-31T21:24:53.6Z,3,REGULAR,turnover,badpass,[],1628984,,,1610612766,62,69,2019-12-31T21:24:59Z,3720000,,,0,,D. Graham TURNOVER badpass (3 TOV) Stolen,"[1628984, 202689]",1610612766.0,CHA,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,3.0,Walker,202689.0,,
376,PT04M45.00S,2019-12-31T21:24:53.6Z,3,REGULAR,steal,,[],202689,,,1610612738,62,69,2019-12-31T21:24:55Z,3730000,,,0,,K. Walker STEAL (3 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
377,PT04M40.00S,2019-12-31T21:24:58.4Z,3,REGULAR,3pt,jumpshot,"['fromturnover', 'fastbreak']",203935,19.267411300919843,93.69638480392157,1610612738,62,69,2019-12-31T21:25:06Z,3740000,-218.0,129.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
378,PT04M34.00S,2019-12-31T21:25:04.7Z,3,REGULAR,rebound,offensive,[],202330,,,1610612738,62,69,2019-12-31T21:25:04Z,3750000,,,0,,G. Hayward REBOUND (Off:2 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,377.0,6.0,4.0,2.0,,,,,,,,,,
379,PT04M34.00S,2019-12-31T21:25:04.7Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202330,5.0,50.0,1610612738,62,69,2019-12-31T21:25:04Z,3760000,0.0,-6.0,1,left,MISS G. Hayward layup,[202330],1610612738.0,BOS,tip,,,Hayward,G. Hayward,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
380,PT04M32.00S,2019-12-31T21:25:06.2Z,3,REGULAR,rebound,offensive,[],202330,,,1610612738,62,69,2019-12-31T21:25:06Z,3770000,,,0,,G. Hayward REBOUND (Off:3 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,379.0,7.0,4.0,3.0,,,,,,,,,,
381,PT04M31.00S,2019-12-31T21:25:07.2Z,3,REGULAR,turnover,lostball,[],202689,,,1610612738,62,69,2019-12-31T21:25:17Z,3780000,,,0,,K. Walker TURNOVER lostball (1 TOV) Stolen,"[202689, 1629023]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,1.0,Washington,1629023.0,,
382,PT04M31.00S,2019-12-31T21:25:07.2Z,3,REGULAR,steal,,[],1629023,,,1610612766,62,69,2019-12-31T21:25:16Z,3790000,,,0,,P. Washington STEAL (3 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M29.00S,2019-12-31T21:25:18.8Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612766,62,69,2019-12-31T21:25:29Z,3800000,,,0,,M. Smart FOUL personal (3 PF) (Washington 2freethrow),"[203935, 1629023]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,2148.0,3.0,0.0,Washington,1629023.0,,,,,
385,PT04M29.00S,2019-12-31T21:25:55.5Z,3,REGULAR,freethrow,1of2,"['fromturnover', 'fastbreak']",1629023,,,1610612766,62,69,2019-12-31T21:25:55Z,3820000,,,0,,MISS P. Washington freethrow 1of2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Missed,,,,,,,,,,,,,,,,,,
386,PT04M29.00S,2019-12-31T21:25:55.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,62,69,2019-12-31T21:25:55Z,3830000,,,0,,Team offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,
387,PT04M29.00S,2019-12-31T21:25:56.9Z,3,REGULAR,substitution,out,[],1628369,,,1610612766,62,69,2019-12-31T21:26:23Z,3840000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M29.00S,2019-12-31T21:25:56.9Z,3,REGULAR,substitution,out,[],202330,,,1610612766,62,69,2019-12-31T21:26:23Z,3850000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M29.00S,2019-12-31T21:25:56.9Z,3,REGULAR,substitution,out,[],1628464,,,1610612766,62,69,2019-12-31T21:26:23Z,3860000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M29.00S,2019-12-31T21:25:56.9Z,3,REGULAR,substitution,in,[],1628400,,,1610612766,62,69,2019-12-31T21:26:23Z,3870000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M29.00S,2019-12-31T21:25:56.9Z,3,REGULAR,substitution,in,[],1629750,,,1610612766,62,69,2019-12-31T21:26:23Z,3880000,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M29.00S,2019-12-31T21:25:56.9Z,3,REGULAR,substitution,in,[],202683,,,1610612766,62,69,2019-12-31T21:26:23Z,3890000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M29.00S,2019-12-31T21:25:55.5Z,3,REGULAR,freethrow,2of2,"['fastbreak', 'fromturnover']",1629023,,,1610612766,62,69,2019-12-31T21:26:34Z,3900000,,,0,,MISS P. Washington freethrow 2of2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Missed,,,,,,,,,,,,,,,,,,
394,PT04M26.00S,2019-12-31T21:25:58.5Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,62,69,2019-12-31T21:26:34Z,3910000,,,0,,E. Kanter REBOUND (Off:0 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,393.0,5.0,5.0,0.0,,,,,,,,,,
395,PT04M15.00S,2019-12-31T21:26:39.1Z,3,REGULAR,3pt,jumpshot,[],1628400,32.40801576872536,38.05912990196079,1610612738,62,69,2019-12-31T21:26:44Z,3920000,60.0,252.0,1,left,MISS S. Ojeleye 26' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,
396,PT04M12.00S,2019-12-31T21:26:42.1Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,62,69,2019-12-31T21:26:44Z,3930000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,395.0,1.0,1.0,0.0,,,,,,,,,,
397,PT04M09.00S,2019-12-31T21:26:46.6Z,3,REGULAR,foul,personal,[],1628400,,,1610612766,62,69,2019-12-31T21:26:59Z,3940000,,,0,,S. Ojeleye FOUL personal (1 PF),"[1628400, 1628970]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,1628953.0,1.0,0.0,Bridges,1628970.0,,,,,
399,PT04M09.00S,2019-12-31T21:27:13.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,62,69,2019-12-31T21:27:13Z,3960000,,,0,,timeout full,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M09.00S,2019-12-31T21:28:56.1Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,62,69,2019-12-31T21:29:51Z,3970000,,,0,,substitution out Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M09.00S,2019-12-31T21:28:56.1Z,3,REGULAR,substitution,in,[],1628370,,,1610612766,62,69,2019-12-31T21:29:51Z,3980000,,,0,,substitution in Monk,[1628370],1610612766.0,CHA,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M56.00S,2019-12-31T21:30:09.9Z,3,REGULAR,2pt,hook,['pointsinthepaint'],203469,91.01511169513797,49.82383578431372,1610612766,64,69,2019-12-31T21:30:15Z,3990000,-1.0,32.0,1,right,C. Zeller hook (6 PTS) (D. Graham 6 AST),"[203469, 1628984]",1610612766.0,CHA,turnaround,,,Zeller,C. Zeller,,,,,3.75,Made,6.0,D. Graham,1628984.0,6.0,,,,,,,,,,,,,,
404,PT03M43.00S,2019-12-31T21:30:22.7Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202689,6.389618922470433,48.353247549019606,1610612738,64,71,2019-12-31T21:32:14Z,4010000,8.0,8.0,1,left,K. Walker layup (17 PTS) (E. Kanter 2 AST),"[202689, 202683]",1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,1.55,Made,17.0,E. Kanter,202683.0,2.0,,,,,,,,,,,,,,
405,PT03M20.00S,2019-12-31T21:30:45.7Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203469,92.19776609724047,50.06893382352941,1610612766,66,71,2019-12-31T21:30:53Z,4020000,0.0,21.0,1,right,C. Zeller layup (8 PTS) (D. Graham 7 AST),"[203469, 1628984]",1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,2.63,Made,8.0,D. Graham,1628984.0,7.0,,,,,,,,,,,,,,
408,PT03M07.00S,2019-12-31T21:31:01.9Z,3,REGULAR,foul,personal,[],1628984,,,1610612738,66,71,2019-12-31T21:31:20Z,4040000,,,0,,D. Graham FOUL personal (2 PF),"[1628984, 202689]",1610612766.0,CHA,,,,Graham,D. Graham,,,,,,,,,,,,,,,2148.0,2.0,0.0,Walker,202689.0,,,,,
410,PT03M07.00S,2019-12-31T21:31:19.3Z,3,REGULAR,substitution,out,[],1628970,,,1610612738,66,71,2019-12-31T21:31:26Z,4060000,,,0,,substitution out Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M07.00S,2019-12-31T21:31:19.3Z,3,REGULAR,substitution,out,[],1629023,,,1610612738,66,71,2019-12-31T21:31:26Z,4070000,,,0,,substitution out Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M07.00S,2019-12-31T21:31:19.3Z,3,REGULAR,substitution,in,[],1628407,,,1610612738,66,71,2019-12-31T21:31:26Z,4080000,,,0,,substitution in Bacon,[1628407],1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M07.00S,2019-12-31T21:31:19.3Z,3,REGULAR,substitution,in,[],101107,,,1610612738,66,71,2019-12-31T21:31:26Z,4090000,,,0,,substitution in Williams,[101107],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M53.00S,2019-12-31T21:31:43.8Z,3,REGULAR,2pt,jumpshot,[],202689,21.50131406044678,34.38265931372549,1610612738,66,71,2019-12-31T21:31:47Z,4100000,78.0,150.0,1,left,MISS K. Walker 17' jumpshot,[202689],1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,17.37,Missed,,,,,,,,,,,,,,,,,,
415,PT02M51.00S,2019-12-31T21:31:45.8Z,3,REGULAR,rebound,defensive,[],203469,,,1610612766,66,71,2019-12-31T21:31:47Z,4110000,,,0,,C. Zeller REBOUND (Off:0 Def:1),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,414.0,1.0,1.0,0.0,,,,,,,,,,
416,PT02M35.00S,2019-12-31T21:32:01.8Z,3,REGULAR,3pt,jumpshot,[],1628984,93.38042049934296,94.921875,1610612766,66,71,2019-12-31T21:32:05Z,4120000,225.0,10.0,1,right,MISS D. Graham 23' 3PT,[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,22.51,Missed,,,,,,,,,,,,,,,,,,
417,PT02M32.00S,2019-12-31T21:32:04.8Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,66,71,2019-12-31T21:32:05Z,4130000,,,0,,E. Kanter REBOUND (Off:0 Def:6),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,416.0,6.0,6.0,0.0,,,,,,,,,,
418,PT02M21.00S,2019-12-31T21:32:18.4Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],203935,17.95335085413929,34.872855392156865,1610612738,66,73,2019-12-31T21:32:23Z,4140000,76.0,116.0,1,left,M. Smart 14' jumpshot (5 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,14.34,Made,5.0,,,,,,,,,,,,,,,,,
419,PT02M21.00S,2019-12-31T21:32:21.7Z,3,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612738,66,73,2019-12-31T21:32:43Z,4150000,,,0,,M. Monk FOUL personal (1 PF) (Smart 1freethrow),"[1628370, 203935]",1610612766.0,CHA,shooting,,,Monk,M. Monk,,,,,,,,,,,,,,,204058.0,1.0,0.0,Smart,203935.0,,,,,
421,PT02M21.00S,2019-12-31T21:32:36.0Z,3,REGULAR,substitution,out,[],202689,,,1610612738,66,73,2019-12-31T21:32:41Z,4170000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M21.00S,2019-12-31T21:32:36.0Z,3,REGULAR,substitution,out,[],1628400,,,1610612738,66,73,2019-12-31T21:32:41Z,4180000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M21.00S,2019-12-31T21:32:36.0Z,3,REGULAR,substitution,in,[],202954,,,1610612738,66,73,2019-12-31T21:32:41Z,4190000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M21.00S,2019-12-31T21:32:36.0Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,66,73,2019-12-31T21:32:41Z,4200000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M21.00S,2019-12-31T21:32:56.2Z,3,REGULAR,freethrow,1of1,[],203935,,,1610612738,66,73,2019-12-31T21:32:59Z,4210000,,,0,,MISS M. Smart freethrow 1of1,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,
426,PT02M18.00S,2019-12-31T21:32:59.2Z,3,REGULAR,rebound,defensive,[],1628407,,,1610612766,66,73,2019-12-31T21:32:59Z,4220000,,,0,,D. Bacon REBOUND (Off:0 Def:3),[1628407],1610612766.0,CHA,,,,Bacon,D. Bacon,,,,,,,,,,,425.0,3.0,3.0,0.0,,,,,,,,,,
427,PT02M08.00S,2019-12-31T21:33:07.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203469,91.5407358738502,52.27481617647059,1610612766,66,73,2019-12-31T21:33:15Z,4230000,11.0,27.0,1,right,MISS C. Zeller layup Blocked,"[203469, 202683]",1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,3.44,Missed,,,,,,,,,,,,,,,,,Kanter,202683.0
428,PT02M08.00S,2019-12-31T21:33:07.3Z,3,REGULAR,block,,[],202683,,,1610612766,66,73,2019-12-31T21:33:09Z,4240000,,,0,,E. Kanter BLOCK (2 BLK),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M08.00S,2019-12-31T21:33:07.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,66,73,2019-12-31T21:33:15Z,4250000,,,0,,Team offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,
430,PT02M08.00S,2019-12-31T21:33:11.9Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612766,66,73,2019-12-31T21:33:11Z,4260000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M08.00S,2019-12-31T21:33:13.0Z,3,REGULAR,substitution,out,[],203935,,,1610612766,66,73,2019-12-31T21:33:20Z,4270000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M08.00S,2019-12-31T21:33:13.0Z,3,REGULAR,substitution,out,[],1629750,,,1610612766,66,73,2019-12-31T21:33:20Z,4280000,,,0,,substitution out Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M08.00S,2019-12-31T21:33:13.0Z,3,REGULAR,substitution,in,[],1628400,,,1610612766,66,73,2019-12-31T21:33:20Z,4290000,,,0,,substitution in Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M08.00S,2019-12-31T21:33:13.0Z,3,REGULAR,substitution,in,[],202330,,,1610612766,66,73,2019-12-31T21:33:20Z,4300000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M00.00S,2019-12-31T21:33:38.2Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1628370,93.24901445466492,48.59834558823529,1610612766,66,73,2019-12-31T21:33:43Z,4310000,-7.0,11.0,1,right,MISS M. Monk layup,[1628370],1610612766.0,CHA,driving,,,Monk,M. Monk,,,,,1.79,Missed,,,,,,,,,,,,,,,,,,
436,PT01M56.00S,2019-12-31T21:33:42.2Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,66,73,2019-12-31T21:33:43Z,4320000,,,0,,E. Kanter REBOUND (Off:0 Def:7),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,435.0,7.0,7.0,0.0,,,,,,,,,,
437,PT01M50.00S,2019-12-31T21:33:47.5Z,3,REGULAR,3pt,jumpshot,[],1628369,32.802233902759525,48.353247549019606,1610612738,66,73,2019-12-31T21:33:51Z,4330000,8.0,256.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
438,PT01M48.00S,2019-12-31T21:33:50.2Z,3,REGULAR,rebound,offensive,[],202330,,,1610612738,66,73,2019-12-31T21:33:50Z,4340000,,,0,,G. Hayward REBOUND (Off:4 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,437.0,8.0,4.0,4.0,,,,,,,,,,
439,PT01M38.00S,2019-12-31T21:34:00.3Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",202954,12.697109067017081,60.60814950980392,1610612738,66,73,2019-12-31T21:35:22Z,4350000,-53.0,67.0,1,left,MISS B. Wanamaker 9' jumpshot,[202954],1610612738.0,BOS,drivingfloating,,,Wanamaker,B. Wanamaker,,,,,8.97,Missed,,,,,,,,,,,,,,,,,,
440,PT01M35.00S,2019-12-31T21:34:03.3Z,3,REGULAR,rebound,defensive,[],101107,,,1610612766,66,73,2019-12-31T21:34:04Z,4360000,,,0,,M. Williams REBOUND (Off:0 Def:3),[101107],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,439.0,3.0,3.0,0.0,,,,,,,,,,
