actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
369,PT04M34.00S,2020-01-16T01:29:38.2Z,3,REGULAR,substitution,out,[],201565,,,1610612765,73,76,2020-01-16T01:30:46Z,3525000,,,0,,substitution out Rose,[201565],1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT04M34.00S,2020-01-16T01:29:38.2Z,3,REGULAR,substitution,in,[],204025,,,1610612765,73,76,2020-01-16T01:30:46Z,3527500,,,0,,substitution in Frazier,[204025],1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT04M34.00S,2020-01-16T01:30:10.5Z,3,REGULAR,freethrow,1of1,[],203083,,,1610612765,73,76,2020-01-16T01:30:19Z,3530000,,,0,,MISS A. Drummond freethrow 1of1,[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
362,PT04M34.00S,2020-01-16T01:30:10.5Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,73,76,2020-01-16T01:30:19Z,3540000,,,0,,D. Theis REBOUND (Off:3 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,361.0,5.0,2.0,3.0,,,,,,
363,PT04M22.00S,2020-01-16T01:30:15.4Z,3,REGULAR,3pt,jumpshot,[],202689,31.09395532194481,27.27481617647059,1610612738,73,76,2020-01-16T01:37:34Z,3550000,114.0,240.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,,
364,PT04M20.00S,2020-01-16T01:30:17.4Z,3,REGULAR,rebound,defensive,[],203083,,,1610612765,73,76,2020-01-16T01:37:34Z,3560000,,,0,,A. Drummond REBOUND (Off:0 Def:7),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,363.0,7.0,7.0,0.0,,,,,,
365,PT04M17.00S,2020-01-16T01:30:19.7Z,3,REGULAR,foul,personal,['2freethrow'],202954,,,1610612765,73,76,2020-01-16T01:30:36Z,3570000,,,0,,B. Wanamaker FOUL personal (2 PF) (Doumbouya 2freethrow),"[202954, 1629635]",1610612738.0,BOS,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,2003.0,2.0,0.0,Doumbouya,1629635.0,,,,,,,,,,
367,PT04M17.00S,2020-01-16T01:30:44.9Z,3,REGULAR,freethrow,1of2,['fastbreak'],1629635,,,1610612765,73,76,2020-01-16T01:30:44Z,3590000,,,0,,MISS S. Doumbouya freethrow 1of2,[1629635],1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,,Missed,,,,,,,,,,,,,,,,,,,
368,PT04M17.00S,2020-01-16T01:30:44.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,73,76,2020-01-16T01:30:44Z,3600000,,,0,,Team offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,367.0,,,,,,,,,
371,PT04M17.00S,2020-01-16T01:30:48.7Z,3,REGULAR,substitution,out,[],1628464,,,1610612765,73,76,2020-01-16T01:30:55Z,3610000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT04M17.00S,2020-01-16T01:30:48.7Z,3,REGULAR,substitution,out,[],203503,,,1610612765,73,76,2020-01-16T01:30:55Z,3620000,,,0,,substitution out Snell,[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT04M17.00S,2020-01-16T01:30:48.7Z,3,REGULAR,substitution,in,[],202683,,,1610612765,73,76,2020-01-16T01:30:55Z,3630000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT04M17.00S,2020-01-16T01:30:48.7Z,3,REGULAR,substitution,in,[],1629004,,,1610612765,73,76,2020-01-16T01:30:55Z,3640000,,,0,,substitution in Mykhailiuk,[1629004],1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT04M17.00S,2020-01-16T01:31:08.0Z,3,REGULAR,freethrow,2of2,['fastbreak'],1629635,,,1610612765,73,77,2020-01-16T01:31:08Z,3650000,,,0,,S. Doumbouya freethrow 2of2 (18 PTS),[1629635],1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
376,PT03M55.00S,2020-01-16T01:31:32.6Z,3,REGULAR,3pt,jumpshot,[],1628400,27.40842641261498,23.131127450980394,1610612738,73,77,2020-01-16T01:31:39Z,3660000,134.0,205.0,1,left,MISS S. Ojeleye 25' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
377,PT03M53.00S,2020-01-16T01:31:34.6Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612765,73,77,2020-01-16T01:31:39Z,3670000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612765.0,DET,,,,Brown,B. Brown,,,,,,,,,,,,,,,,376.0,3.0,2.0,1.0,,,,,,
378,PT03M48.00S,2020-01-16T01:31:40.2Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fastbreak']",1629635,94.82588699080158,44.676776960784316,1610612765,73,79,2020-01-16T01:31:47Z,3680000,-27.0,-4.0,1,right,S. Doumbouya dunk (20 PTS) (B. Brown 3 AST),"[1629635, 1628971]",1610612765.0,DET,alleyoop,,,Doumbouya,S. Doumbouya,,,,,2.66,Made,20.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,,,
380,PT03M45.00S,2020-01-16T01:32:02.5Z,3,REGULAR,turnover,inbound,[],1628400,,,1610612738,73,79,2020-01-16T01:33:43Z,3700000,,,0,,S. Ojeleye TURNOVER inbound (1 TOV),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,1188.0,,,,,,,,,1.0,,,,,
381,PT03M45.00S,2020-01-16T01:32:11.4Z,3,REGULAR,substitution,out,[],1629635,,,1610612765,73,79,2020-01-16T01:32:19Z,3710000,,,0,,substitution out Doumbouya,[1629635],1610612765.0,DET,,,,Doumbouya,S. Doumbouya,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT03M45.00S,2020-01-16T01:32:11.4Z,3,REGULAR,substitution,in,[],202693,,,1610612765,73,79,2020-01-16T01:32:19Z,3720000,,,0,,substitution in Morris,[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT03M29.00S,2020-01-16T01:32:21.9Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",202693,82.21090670170827,40.01991421568628,1610612765,73,79,2020-01-16T01:38:52Z,3730000,-50.0,115.0,1,right,MISS M. Morris 13' jumpshot,[202693],1610612765.0,DET,pullup,,,Morris,M. Morris,,,,,13.01,Missed,,,,,,,,,,,,,,,,,,,
384,PT03M27.00S,2020-01-16T01:32:24.3Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,73,79,2020-01-16T01:32:24Z,3740000,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,383.0,5.0,4.0,1.0,,,,,,
385,PT03M15.00S,2020-01-16T01:32:35.9Z,3,REGULAR,3pt,jumpshot,[],202689,33.459264126149804,58.892463235294116,1610612738,73,79,2020-01-16T01:32:54Z,3750000,-44.0,262.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,,
386,PT03M13.00S,2020-01-16T01:32:37.9Z,3,REGULAR,rebound,defensive,[],204025,,,1610612765,73,79,2020-01-16T01:32:54Z,3760000,,,0,,T. Frazier REBOUND (Off:0 Def:2),[204025],1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,385.0,2.0,2.0,0.0,,,,,,
387,PT03M05.00S,2020-01-16T01:32:45.3Z,3,REGULAR,3pt,jumpshot,[],1629004,92.9862023653088,95.65716911764706,1610612765,73,82,2020-01-16T01:32:58Z,3770000,228.0,13.0,1,right,S. Mykhailiuk 23' 3PT  (10 PTS) (T. Frazier 3 AST),"[1629004, 204025]",1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,22.91,Made,10.0,T. Frazier,204025.0,3.0,,,,,,,,,,,,,,,
389,PT02M44.00S,2020-01-16T01:33:06.6Z,3,REGULAR,3pt,jumpshot,[],202330,21.50131406044678,92.71599264705883,1610612738,76,82,2020-01-16T01:33:48Z,3790000,-214.0,150.0,1,left,G. Hayward 26' 3PT  (23 PTS) (K. Walker 2 AST),"[202330, 202689]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,26.4,Made,23.0,K. Walker,202689.0,2.0,,,,,,,,,,,,,,,
391,PT02M31.00S,2020-01-16T01:33:21.5Z,3,REGULAR,foul,personal,[],1628400,,,1610612765,76,82,2020-01-16T01:33:34Z,3810000,,,0,,S. Ojeleye FOUL personal (1 PF),"[1628400, 202693]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,1188.0,1.0,0.0,Morris,202693.0,,,,,,,,,,
393,PT02M31.00S,2020-01-16T01:33:37.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,76,82,2020-01-16T01:33:37Z,3830000,,,0,,timeout full,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT02M31.00S,2020-01-16T01:35:55.6Z,3,REGULAR,substitution,out,[],202689,,,1610612765,76,82,2020-01-16T01:36:11Z,3840000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT02M31.00S,2020-01-16T01:35:55.6Z,3,REGULAR,substitution,in,[],203935,,,1610612765,76,82,2020-01-16T01:36:11Z,3850000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT02M21.00S,2020-01-16T01:36:32.3Z,3,REGULAR,2pt,jumpshot,[],202693,78.3180026281209,51.317401960784316,1610612765,76,84,2020-01-16T01:36:41Z,3860000,7.0,151.0,1,right,M. Morris 16' jumpshot (19 PTS) (A. Drummond 3 AST),"[202693, 203083]",1610612765.0,DET,turnaroundfadeaway,,,Morris,M. Morris,,,,,15.69,Made,19.0,A. Drummond,203083.0,3.0,,,,,,,,,,,,,,,
399,PT02M21.00S,2020-01-16T01:36:36.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628400,,,1610612765,76,84,2020-01-16T01:36:43Z,3880000,,,0,,S. Ojeleye FOUL personal (2 PF) (Morris inpenalty),"[1628400, 202693]",1610612738.0,BOS,shooting,,,Ojeleye,S. Ojeleye,,,,,,,,,,,2002.0,2.0,0.0,Morris,202693.0,,,,,,,,,,
401,PT02M21.00S,2020-01-16T01:36:54.7Z,3,REGULAR,freethrow,1of1,[],202693,,,1610612765,76,84,2020-01-16T01:36:58Z,3900000,,,0,,MISS M. Morris freethrow 1of1,[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,,Missed,,,,,,,,,,,,,,,,,,,
402,PT02M21.00S,2020-01-16T01:36:54.7Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,76,84,2020-01-16T01:36:58Z,3910000,,,0,,G. Hayward REBOUND (Off:1 Def:5),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,401.0,6.0,5.0,1.0,,,,,,
403,PT02M08.00S,2020-01-16T01:37:06.3Z,3,REGULAR,turnover,badpass,[],202330,,,1610612738,76,84,2020-01-16T01:37:11Z,3920000,,,0,,G. Hayward TURNOVER badpass (1 TOV) Stolen,"[202330, 202693]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1.0,Morris,202693.0,,,
404,PT02M08.00S,2020-01-16T01:37:06.3Z,3,REGULAR,steal,,[],202693,,,1610612765,76,84,2020-01-16T01:37:07Z,3930000,,,0,,M. Morris STEAL (1 STL),[202693],1610612765.0,DET,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT02M03.00S,2020-01-16T01:37:17.0Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612765,76,84,2020-01-16T01:37:17Z,3940000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT02M03.00S,2020-01-16T01:37:17.9Z,3,REGULAR,substitution,out,[],1628971,,,1610612765,76,84,2020-01-16T01:37:23Z,3950000,,,0,,substitution out Brown,[1628971],1610612765.0,DET,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT02M03.00S,2020-01-16T01:37:17.9Z,3,REGULAR,substitution,in,[],204038,,,1610612765,76,84,2020-01-16T01:37:23Z,3960000,,,0,,substitution in Galloway,[204038],1610612765.0,DET,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT01M53.00S,2020-01-16T01:37:46.9Z,3,REGULAR,turnover,badpass,[],204025,,,1610612765,76,84,2020-01-16T01:41:16Z,3970000,,,0,,T. Frazier TURNOVER badpass (1 TOV) Stolen,"[204025, 203935]",1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,,,
409,PT01M53.00S,2020-01-16T01:37:46.9Z,3,REGULAR,steal,,[],203935,,,1610612738,76,84,2020-01-16T01:37:48Z,3980000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT01M50.00S,2020-01-16T01:37:50.7Z,3,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612738,76,84,2020-01-16T01:38:01Z,3990000,,,0,,S. Mykhailiuk FOUL personal (1 PF) (Wanamaker 2freethrow),"[1629004, 202954]",1610612765.0,DET,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,2002.0,1.0,0.0,Wanamaker,202954.0,,,,,,,,,,
412,PT01M50.00S,2020-01-16T01:38:13.6Z,3,REGULAR,freethrow,1of2,"['fromturnover', 'fastbreak']",202954,,,1610612738,77,84,2020-01-16T01:38:13Z,4010000,,,0,,B. Wanamaker freethrow 1of2 (8 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
413,PT01M50.00S,2020-01-16T01:38:30.2Z,3,REGULAR,freethrow,2of2,"['fastbreak', 'fromturnover']",202954,,,1610612738,78,84,2020-01-16T01:38:30Z,4020000,,,0,,B. Wanamaker freethrow 2of2 (9 PTS),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
414,PT01M36.00S,2020-01-16T01:38:48.2Z,3,REGULAR,3pt,jumpshot,[],202693,88.78120893561103,96.39246323529412,1610612765,78,84,2020-01-16T01:41:40Z,4030000,232.0,53.0,1,right,MISS M. Morris 24' 3PT,[202693],1610612765.0,DET,pullup,,,Morris,M. Morris,,,,,23.93,Missed,,,,,,,,,,,,,,,,,,,
415,PT01M33.00S,2020-01-16T01:38:51.2Z,3,REGULAR,rebound,defensive,[],202954,,,1610612738,78,84,2020-01-16T01:39:00Z,4040000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,414.0,1.0,1.0,0.0,,,,,,
416,PT01M29.00S,2020-01-16T01:38:54.0Z,3,REGULAR,2pt,jumpshot,['fastbreak'],202330,24.64889947437582,24.846813725490197,1610612738,80,84,2020-01-16T01:40:02Z,4050000,126.0,179.0,1,left,G. Hayward 22' jumpshot (25 PTS) (B. Wanamaker 4 AST),"[202330, 202954]",1610612738.0,BOS,runningpullup,,,Hayward,G. Hayward,,,,,22.35,Made,25.0,B. Wanamaker,202954.0,4.0,,,,,,,,,,,,,,,
419,PT01M11.00S,2020-01-16T01:39:14.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612765,80,84,2020-01-16T01:39:21Z,4070000,,,0,,B. Wanamaker FOUL personal (3 PF) (Frazier inpenalty),"[202954, 204025]",1610612738.0,BOS,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,,,2002.0,3.0,0.0,Frazier,204025.0,,,,,,,,,,
421,PT01M11.00S,2020-01-16T01:39:43.5Z,3,REGULAR,freethrow,1of2,[],204025,,,1610612765,80,85,2020-01-16T01:40:22Z,4090000,,,0,,T. Frazier freethrow 1of2 (1 PTS),[204025],1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
422,PT01M11.00S,2020-01-16T01:39:43.5Z,3,REGULAR,freethrow,2of2,[],204025,,,1610612765,80,85,2020-01-16T01:40:22Z,4100000,,,0,,MISS T. Frazier freethrow 2of2,[204025],1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
423,PT01M11.00S,2020-01-16T01:39:43.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,80,85,2020-01-16T01:40:43Z,4110000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,422.0,,,,,,,,,
424,PT01M10.00S,2020-01-16T01:40:14.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202693,,,1610612738,80,85,2020-01-16T01:40:31Z,4120000,,,0,,M. Morris FOUL personal (2 PF) (Ojeleye inpenalty),"[202693, 1628400]",1610612765.0,DET,looseball,,,Morris,M. Morris,,,,,,,,,,,2003.0,2.0,0.0,Ojeleye,1628400.0,,,,,,,,,,
426,PT01M10.00S,2020-01-16T01:40:47.5Z,3,REGULAR,freethrow,1of2,[],1628400,,,1610612738,81,85,2020-01-16T01:40:47Z,4140000,,,0,,S. Ojeleye freethrow 1of2 (1 PTS),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
427,PT01M10.00S,2020-01-16T01:41:01.8Z,3,REGULAR,freethrow,2of2,[],1628400,,,1610612738,82,85,2020-01-16T01:41:01Z,4150000,,,0,,S. Ojeleye freethrow 2of2 (2 PTS),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
428,PT00M58.00S,2020-01-16T01:41:20.0Z,3,REGULAR,3pt,jumpshot,[],1629004,71.30420499342969,78.50030637254902,1610612765,82,88,2020-01-16T01:41:25Z,4160000,143.0,217.0,1,right,S. Mykhailiuk 26' 3PT  (13 PTS) (M. Morris 2 AST),"[1629004, 202693]",1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,26.44,Made,13.0,M. Morris,202693.0,2.0,,,,,,,,,,,,,,,
430,PT00M33.10S,2020-01-16T01:41:48.7Z,3,REGULAR,turnover,lostball,[],202954,,,1610612738,82,88,2020-01-16T01:41:56Z,4180000,,,0,,B. Wanamaker TURNOVER lostball (2 TOV) Stolen,"[202954, 203083]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,2.0,Drummond,203083.0,,,
431,PT00M33.10S,2020-01-16T01:41:48.7Z,3,REGULAR,steal,,[],203083,,,1610612765,82,88,2020-01-16T01:41:51Z,4190000,,,0,,A. Drummond STEAL (3 STL),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT00M16.10S,2020-01-16T01:42:05.7Z,3,REGULAR,3pt,jumpshot,['fromturnover'],204038,70.51576872536137,79.72579656862744,1610612765,82,88,2020-01-16T01:42:11Z,4200000,149.0,225.0,1,right,MISS L. Galloway 27' 3PT,[204038],1610612765.0,DET,,,,Galloway,L. Galloway,,,,,27.4,Missed,,,,,,,,,,,,,,,,,,,
433,PT00M13.40S,2020-01-16T01:42:08.4Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,82,88,2020-01-16T01:42:11Z,4210000,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,432.0,2.0,1.0,1.0,,,,,,
434,PT00M03.80S,2020-01-16T01:42:18.0Z,3,REGULAR,2pt,jumpshot,[],202330,25.677562417871226,29.013480392156865,1610612738,82,88,2020-01-16T01:42:43Z,4220000,105.0,189.0,1,left,MISS G. Hayward 22' jumpshot,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,22.09,Missed,,,,,,,,,,,,,,,,,,,
435,PT00M01.80S,2020-01-16T01:42:20.0Z,3,REGULAR,rebound,defensive,[],203083,,,1610612765,82,88,2020-01-16T01:42:29Z,4230000,,,0,,A. Drummond REBOUND (Off:0 Def:8),[203083],1610612765.0,DET,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,434.0,8.0,8.0,0.0,,,,,,
436,PT00M01.00S,2020-01-16T01:42:23.4Z,3,REGULAR,3pt,jumpshot,[],1629004,30.962549277266753,73.59834558823529,1610612765,82,91,2020-01-16T01:42:56Z,4240000,118.0,596.0,1,right,S. Mykhailiuk 61' 3PT  (16 PTS) (A. Drummond 4 AST),"[1629004, 203083]",1610612765.0,DET,,,,Mykhailiuk,S. Mykhailiuk,,,,,61.35,Made,16.0,A. Drummond,203083.0,4.0,,,,,,,,,,,,,,,
438,PT00M00.00S,2020-01-16T01:42:40.7Z,3,REGULAR,period,end,[],0,,,1610612738,82,91,2020-01-16T01:42:40Z,4260000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT00M00.00S,2020-01-16T01:42:57.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612738,82,91,2020-01-16T01:43:14Z,4270000,,,0,,,[],,,support,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,,Support 3pt FG
440,PT12M00.00S,2020-01-16T01:44:34.2Z,4,REGULAR,substitution,out,['startperiod'],202683,,,1610612738,82,91,2020-01-16T01:45:03Z,4280000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT12M00.00S,2020-01-16T01:44:34.2Z,4,REGULAR,substitution,out,['startperiod'],202330,,,1610612738,82,91,2020-01-16T01:45:03Z,4290000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2020-01-16T01:44:34.2Z,4,REGULAR,substitution,out,['startperiod'],1628400,,,1610612738,82,91,2020-01-16T01:45:03Z,4300000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2020-01-16T01:44:34.2Z,4,REGULAR,substitution,out,['startperiod'],204025,,,1610612738,82,91,2020-01-16T01:45:03Z,4310000,,,0,,substitution out Frazier,[204025],1610612765.0,DET,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT12M00.00S,2020-01-16T01:44:34.2Z,4,REGULAR,substitution,out,['startperiod'],204038,,,1610612738,82,91,2020-01-16T01:45:03Z,4320000,,,0,,substitution out Galloway,[204038],1610612765.0,DET,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2020-01-16T01:44:34.2Z,4,REGULAR,substitution,in,['startperiod'],1629684,,,1610612738,82,91,2020-01-16T01:45:03Z,4330000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2020-01-16T01:44:34.2Z,4,REGULAR,substitution,in,['startperiod'],202689,,,1610612738,82,91,2020-01-16T01:45:03Z,4340000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2020-01-16T01:44:34.2Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,82,91,2020-01-16T01:45:03Z,4350000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2020-01-16T01:44:34.2Z,4,REGULAR,substitution,in,['startperiod'],203503,,,1610612738,82,91,2020-01-16T01:45:03Z,4360000,,,0,,substitution in Snell,[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2020-01-16T01:44:34.2Z,4,REGULAR,substitution,in,['startperiod'],201565,,,1610612738,82,91,2020-01-16T01:45:03Z,4370000,,,0,,substitution in Rose,[201565],1610612765.0,DET,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2020-01-16T01:45:02.5Z,4,REGULAR,period,start,[],0,,,1610612738,82,91,2020-01-16T01:45:04Z,4380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT11M47.00S,2020-01-16T01:45:14.5Z,4,REGULAR,3pt,jumpshot,[],202689,31.61957950065703,63.30422794117647,1610612738,82,91,2020-01-16T01:45:22Z,4390000,-67.0,245.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
452,PT11M45.00S,2020-01-16T01:45:16.5Z,4,REGULAR,rebound,defensive,[],203503,,,1610612765,82,91,2020-01-16T01:45:22Z,4400000,,,0,,T. Snell REBOUND (Off:0 Def:3),[203503],1610612765.0,DET,,,,Snell,T. Snell,,,,,,,,,,,,,,,,451.0,3.0,3.0,0.0,,,,,,
453,PT11M25.00S,2020-01-16T01:45:36.8Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],202693,89.83245729303549,54.72579656862745,1610612765,82,93,2020-01-16T01:45:43Z,4410000,24.0,43.0,1,right,M. Morris jumpshot (21 PTS) (T. Snell 3 AST),"[202693, 203503]",1610612765.0,DET,drivingfloating,,,Morris,M. Morris,,,,,5.4,Made,21.0,T. Snell,203503.0,3.0,,,,,,,,,,,,,,,
455,PT11M08.00S,2020-01-16T01:45:56.0Z,4,REGULAR,turnover,outofbounds,[],1627759,,,1610612738,82,93,2020-01-16T01:46:01Z,4430000,,,0,,J. Brown TURNOVER outofbounds (3 TOV),[1627759],1610612738.0,BOS,lostball,,,Brown,J. Brown,,,,,,,,,,,2002.0,,,,,,,,,3.0,,,,,
