actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
280,PT05M56.00S,2020-08-06T02:12:01.3Z,2,REGULAR,2pt,dunk,['pointsinthepaint'],1628386,93.38042049934296,49.08854166666667,1610612751,58,39,2020-08-06T02:12:04Z,2780000,-5.0,10.0,1,right,J. Allen dunk (7 PTS) (C. LeVert 1 AST),"[1628386, 1627747]",1610612751.0,BKN,,,,Allen,J. Allen,,,,,1.59,Made,7.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,,
282,PT05M46.00S,2020-08-06T02:12:14.4Z,2,REGULAR,foul,personal,['3freethrow'],203925,,,1610612738,58,39,2020-08-06T02:12:22Z,2800000,,,0,,J. Harris FOUL personal (2 PF) (Edwards 3freethrow),"[203925, 1629035]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,,,,,,,,,,,1201.0,2.0,0.0,Edwards,1629035.0,,,,,,
284,PT05M46.00S,2020-08-06T02:12:37.7Z,2,REGULAR,freethrow,1of3,[],1629035,,,1610612738,58,39,2020-08-06T02:13:21Z,2820000,,,0,,MISS C. Edwards freethrow 1of3,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,,
285,PT05M46.00S,2020-08-06T02:12:37.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,58,39,2020-08-06T02:13:21Z,2830000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,284.0,,,,,,,,,,,,,,
286,PT05M46.00S,2020-08-06T02:12:37.7Z,2,REGULAR,freethrow,2of3,[],1629035,,,1610612738,59,39,2020-08-06T02:13:21Z,2840000,,,0,,C. Edwards freethrow 2of3 (1 PTS),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
287,PT05M46.00S,2020-08-06T02:12:37.7Z,2,REGULAR,freethrow,3of3,[],1629035,,,1610612738,59,39,2020-08-06T02:13:21Z,2850000,,,0,,MISS C. Edwards freethrow 3of3,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,,
288,PT05M43.00S,2020-08-06T02:12:40.7Z,2,REGULAR,rebound,defensive,[],203925,,,1610612751,59,39,2020-08-06T02:13:21Z,2860000,,,0,,J. Harris REBOUND (Off:1 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,287.0,4.0,3.0,1.0,,,,,,,,,,,
289,PT05M30.00S,2020-08-06T02:13:16.9Z,2,REGULAR,3pt,jumpshot,[],1627747,69.46452036793693,33.40226715686275,1610612751,59,39,2020-08-06T02:13:25Z,2870000,-83.0,235.0,1,right,MISS C. LeVert 25' 3PT,[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
290,PT05M25.00S,2020-08-06T02:13:21.4Z,2,REGULAR,rebound,offensive,[],1627789,,,1610612751,59,39,2020-08-06T02:13:21Z,2880000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:1 Def:0),[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,289.0,1.0,0.0,1.0,,,,,,,,,,,
291,PT05M25.00S,2020-08-06T02:13:21.4Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1627789,95.0,50.0,1610612751,59,41,2020-08-06T02:13:21Z,2890000,0.0,-6.0,1,right,T. Luwawu-Cabarrot layup (4 PTS),[1627789],1610612751.0,BKN,tip,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
292,PT05M16.00S,2020-08-06T02:13:31.0Z,2,REGULAR,3pt,jumpshot,[],1627759,14.4053876478318,3.990502450980392,1610612738,62,41,2020-08-06T02:13:35Z,2900000,230.0,83.0,1,left,J. Brown 25' 3PT  (11 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.64,Made,11.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
294,PT05M01.00S,2020-08-06T02:13:45.8Z,2,REGULAR,3pt,jumpshot,[],203925,78.9257555847569,89.03952205882352,1610612751,62,41,2020-08-06T02:14:32Z,2920000,195.0,146.0,1,right,MISS J. Harris 25' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
295,PT05M00.00S,2020-08-06T02:13:48.7Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612738,62,41,2020-08-06T02:13:48Z,2930000,,,0,,S. Ojeleye REBOUND (Off:0 Def:3),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,294.0,3.0,3.0,0.0,,,,,,,,,,,
296,PT05M00.00S,2020-08-06T02:13:51.0Z,2,REGULAR,turnover,traveling,[],1628400,,,1610612738,62,41,2020-08-06T02:14:48Z,2940000,,,0,,S. Ojeleye TURNOVER traveling (1 TOV),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,1151.0,,,,,1.0,,,,,
297,PT05M00.00S,2020-08-06T02:13:53.7Z,2,REGULAR,substitution,out,[],202683,,,1610612751,62,41,2020-08-06T02:14:01Z,2950000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M00.00S,2020-08-06T02:13:53.7Z,2,REGULAR,substitution,out,[],203925,,,1610612751,62,41,2020-08-06T02:14:01Z,2960000,,,0,,substitution out Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M00.00S,2020-08-06T02:13:53.7Z,2,REGULAR,substitution,in,[],1628464,,,1610612751,62,41,2020-08-06T02:14:01Z,2970000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT05M00.00S,2020-08-06T02:13:53.7Z,2,REGULAR,substitution,in,[],1629066,,,1610612751,62,41,2020-08-06T02:14:01Z,2980000,,,0,,substitution in Kurucs,[1629066],1610612751.0,BKN,,,,Kurucs,R. Kurucs,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M53.00S,2020-08-06T02:14:20.4Z,2,REGULAR,3pt,jumpshot,['fromturnover'],1627789,65.39093298291722,46.88265931372549,1610612751,62,41,2020-08-06T02:14:52Z,2990000,-16.0,273.0,1,right,MISS T. Luwawu-Cabarrot 28' 3PT,[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,27.87,Missed,,,,,,,,,,,,,,,,,,,
302,PT04M49.00S,2020-08-06T02:14:24.4Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,62,41,2020-08-06T02:14:24Z,3000000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,301.0,3.0,3.0,0.0,,,,,,,,,,,
303,PT04M47.00S,2020-08-06T02:14:29.5Z,2,REGULAR,foul,offensive,[],1628400,,,1610612738,62,41,2020-08-06T02:14:39Z,3010000,,,0,,S. Ojeleye FOUL offensive (3 PF),"[1628400, 204020]",1610612738.0,BOS,charge,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,1151.0,3.0,0.0,Johnson,204020.0,,,,,,
305,PT04M47.00S,2020-08-06T02:14:29.5Z,2,REGULAR,turnover,offensivefoul,[],1628400,,,1610612738,62,41,2020-08-06T02:14:29Z,3030000,,,0,,S. Ojeleye TURNOVER offensivefoul (2 TOV),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,1151.0,,,,,2.0,,,,,
306,PT04M31.00S,2020-08-06T02:15:09.2Z,2,REGULAR,turnover,badpass,[],204020,,,1610612751,62,41,2020-08-06T02:15:15Z,3040000,,,0,,T. Johnson TURNOVER badpass (2 TOV) Stolen,"[204020, 1629035]",1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,2.0,Edwards,1629035.0,,,
307,PT04M31.00S,2020-08-06T02:15:09.2Z,2,REGULAR,steal,,[],1629035,,,1610612738,62,41,2020-08-06T02:15:13Z,3050000,,,0,,C. Edwards STEAL (1 STL),[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M26.00S,2020-08-06T02:15:14.2Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629035,4.944152431011826,46.392463235294116,1610612738,62,41,2020-08-06T02:15:22Z,3060000,18.0,-6.0,1,left,MISS C. Edwards layup Blocked,"[1629035, 1627747]",1610612738.0,BOS,driving,,,Edwards,C. Edwards,,,,,1.8,Missed,,,,,,,,,,,,,,,,,LeVert,1627747.0,
309,PT04M26.00S,2020-08-06T02:15:14.2Z,2,REGULAR,block,,[],1627747,,,1610612738,62,41,2020-08-06T02:15:18Z,3070000,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M21.00S,2020-08-06T02:15:19.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612751,62,41,2020-08-06T02:15:22Z,3080000,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612751.0,BKN,,,,Allen,J. Allen,,,,,,,,,,,308.0,3.0,3.0,0.0,,,,,,,,,,,
311,PT04M19.00S,2020-08-06T02:15:24.1Z,2,REGULAR,turnover,outofbounds,[],1629066,,,1610612751,62,41,2020-08-06T02:15:29Z,3090000,,,0,,R. Kurucs TURNOVER outofbounds (2 TOV),[1629066],1610612751.0,BKN,lostball,,,Kurucs,R. Kurucs,,,,,,,,,,,,,,,1201.0,,,,,2.0,,,,,
312,PT04M19.00S,2020-08-06T02:15:28.6Z,2,REGULAR,substitution,out,[],1627789,,,1610612738,62,41,2020-08-06T02:15:32Z,3100000,,,0,,substitution out Luwawu-Cabarrot,[1627789],1610612751.0,BKN,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT04M19.00S,2020-08-06T02:15:28.6Z,2,REGULAR,substitution,in,[],1629185,,,1610612738,62,41,2020-08-06T02:15:32Z,3110000,,,0,,substitution in Chiozza,[1629185],1610612751.0,BKN,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M56.00S,2020-08-06T02:16:03.9Z,2,REGULAR,2pt,jumpshot,['fromturnover'],1628464,11.251642575558476,30.95128676470588,1610612738,62,41,2020-08-06T02:16:09Z,3120000,95.0,53.0,1,left,MISS D. Theis 11' jumpshot,[1628464],1610612738.0,BOS,pullup,,,Theis,D. Theis,,,,,11.19,Missed,,,,,,,,,,,,,,,,,,,
315,PT03M52.00S,2020-08-06T02:16:07.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612751,62,41,2020-08-06T02:16:09Z,3130000,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612751.0,BKN,,,,Allen,J. Allen,,,,,,,,,,,314.0,4.0,4.0,0.0,,,,,,,,,,,
316,PT03M45.00S,2020-08-06T02:16:16.2Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627747,92.9862023653088,53.50030637254902,1610612751,62,41,2020-08-06T02:16:22Z,3140000,18.0,13.0,1,right,MISS C. LeVert layup Blocked,"[1627747, 1627759]",1610612751.0,BKN,drivingfingerroll,,,LeVert,C. LeVert,,,,,2.58,Missed,,,,,,,,,,,,,,,,,Brown,1627759.0,
317,PT03M45.00S,2020-08-06T02:16:16.2Z,2,REGULAR,block,,[],1627759,,,1610612751,62,41,2020-08-06T02:16:18Z,3150000,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M45.00S,2020-08-06T02:16:16.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,62,41,2020-08-06T02:16:22Z,3160000,,,0,,Team offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,,,,
319,PT03M45.00S,2020-08-06T02:16:20.0Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612751,62,41,2020-08-06T02:16:20Z,3170000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M34.00S,2020-08-06T02:16:44.1Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1629185,90.22667542706965,50.80422794117647,1610612751,62,43,2020-08-06T02:16:48Z,3180000,4.0,39.0,1,right,C. Chiozza layup (4 PTS),[1629185],1610612751.0,BKN,fingerroll,,,Chiozza,C. Chiozza,,,,,4.51,Made,4.0,,,,,,,,,,,,,,,,,,
321,PT03M22.00S,2020-08-06T02:16:56.6Z,2,REGULAR,turnover,outofbounds,[],203935,,,1610612738,62,43,2020-08-06T02:17:03Z,3190000,,,0,,M. Smart TURNOVER outofbounds (1 TOV),[203935],1610612738.0,BOS,badpass,,,Smart,M. Smart,,,,,,,,,,,,,,,1201.0,,,,,1.0,,,,,
322,PT03M13.00S,2020-08-06T02:17:11.7Z,2,REGULAR,2pt,jumpshot,['fromturnover'],204020,72.48685939553219,50.06893382352941,1610612751,62,45,2020-08-06T02:17:16Z,3200000,0.0,206.0,1,right,T. Johnson 21' jumpshot (5 PTS),[204020],1610612751.0,BKN,pullup,,,Johnson,T. Johnson,,,,,21.16,Made,5.0,,,,,,,,,,,,,,,,,,
323,PT03M12.00S,2020-08-06T02:17:17.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,62,45,2020-08-06T02:17:17Z,3210000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M12.00S,2020-08-06T02:19:34.0Z,2,REGULAR,substitution,out,[],1629035,,,1610612738,62,45,2020-08-06T02:19:59Z,3220000,,,0,,substitution out Edwards,[1629035],1610612738.0,BOS,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M12.00S,2020-08-06T02:19:34.0Z,2,REGULAR,substitution,out,[],1628400,,,1610612738,62,45,2020-08-06T02:19:59Z,3230000,,,0,,substitution out Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M12.00S,2020-08-06T02:19:34.0Z,2,REGULAR,substitution,in,[],202330,,,1610612738,62,45,2020-08-06T02:19:59Z,3240000,,,0,,substitution in Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M12.00S,2020-08-06T02:19:34.0Z,2,REGULAR,substitution,in,[],1629641,,,1610612738,62,45,2020-08-06T02:19:59Z,3250000,,,0,,substitution in Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M59.00S,2020-08-06T02:20:48.7Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1627759,6.652431011826544,46.392463235294116,1610612738,62,45,2020-08-06T02:20:56Z,3260000,18.0,10.0,1,left,MISS J. Brown layup Blocked,"[1627759, 1627747]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,2.38,Missed,,,,,,,,,,,,,,,,,LeVert,1627747.0,
330,PT02M59.00S,2020-08-06T02:20:48.7Z,2,REGULAR,block,,[],1627747,,,1610612738,62,45,2020-08-06T02:20:51Z,3270000,,,0,,C. LeVert BLOCK (2 BLK),[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M59.00S,2020-08-06T02:20:48.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,62,45,2020-08-06T02:20:56Z,3280000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,329.0,,,,,,,,,,,,,,
332,PT02M59.00S,2020-08-06T02:20:53.5Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,62,45,2020-08-06T02:20:53Z,3290000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M56.00S,2020-08-06T02:21:14.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629066,,,1610612738,62,45,2020-08-06T02:21:19Z,3300000,,,0,,R. Kurucs FOUL personal (3 PF) (Theis inpenalty),"[1629066, 1628464]",1610612751.0,BKN,,,,Kurucs,R. Kurucs,,,,,,,,,,,,,,,2714.0,3.0,0.0,Theis,1628464.0,,,,,,
335,PT02M56.00S,2020-08-06T02:21:50.1Z,2,REGULAR,freethrow,1of2,['2ndchance'],1628464,,,1610612738,63,45,2020-08-06T02:22:01Z,3320000,,,0,,D. Theis freethrow 1of2 (4 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
336,PT02M56.00S,2020-08-06T02:21:50.1Z,2,REGULAR,freethrow,2of2,['2ndchance'],1628464,,,1610612738,63,45,2020-08-06T02:22:01Z,3330000,,,0,,MISS D. Theis freethrow 2of2,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
337,PT02M54.00S,2020-08-06T02:21:52.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612751,63,45,2020-08-06T02:22:01Z,3340000,,,0,,J. Allen REBOUND (Off:0 Def:5),[1628386],1610612751.0,BKN,,,,Allen,J. Allen,,,,,,,,,,,336.0,5.0,5.0,0.0,,,,,,,,,,,
338,PT02M45.00S,2020-08-06T02:22:11.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612751,63,45,2020-08-06T02:22:37Z,3350000,,,0,,J. Brown FOUL personal (1 PF) (LeVert inpenalty),"[1627759, 1627747]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,1151.0,1.0,0.0,LeVert,1627747.0,,,,,,
340,PT02M45.00S,2020-08-06T02:22:33.6Z,2,REGULAR,freethrow,1of2,[],1627747,,,1610612751,63,45,2020-08-06T02:22:33Z,3370000,,,0,,MISS C. LeVert freethrow 1of2,[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
341,PT02M45.00S,2020-08-06T02:22:33.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,63,45,2020-08-06T02:22:33Z,3380000,,,0,,Team offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,
342,PT02M45.00S,2020-08-06T02:22:46.2Z,2,REGULAR,freethrow,2of2,[],1627747,,,1610612751,63,46,2020-08-06T02:22:46Z,3390000,,,0,,C. LeVert freethrow 2of2 (11 PTS),[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
343,PT02M35.00S,2020-08-06T02:22:58.7Z,2,REGULAR,turnover,badpass,[],203935,,,1610612738,63,46,2020-08-06T02:23:03Z,3400000,,,0,,M. Smart TURNOVER badpass (2 TOV) Stolen,"[203935, 1627747]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0,,,
344,PT02M35.00S,2020-08-06T02:22:58.7Z,2,REGULAR,steal,,[],1627747,,,1610612751,63,46,2020-08-06T02:23:01Z,3410000,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M32.00S,2020-08-06T02:23:01.7Z,2,REGULAR,turnover,lostball,[],1627747,,,1610612751,63,46,2020-08-06T02:23:05Z,3420000,,,0,,C. LeVert TURNOVER lostball (4 TOV) Stolen,"[1627747, 203935]",1610612751.0,BKN,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,4.0,Smart,203935.0,,,
346,PT02M32.00S,2020-08-06T02:23:01.7Z,2,REGULAR,steal,,[],203935,,,1610612738,63,46,2020-08-06T02:23:03Z,3430000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT02M28.00S,2020-08-06T02:23:05.1Z,2,REGULAR,2pt,jumpshot,['fromturnover'],1627759,10.068988173455978,30.215992647058826,1610612738,65,46,2020-08-06T02:23:08Z,3440000,99.0,42.0,1,left,J. Brown 11' jumpshot (13 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,10.98,Made,13.0,,,,,,,,,,,,,,,,,,
348,PT02M16.00S,2020-08-06T02:23:17.5Z,2,REGULAR,2pt,jumpshot,[],204020,90.48948751642575,21.147365196078432,1610612751,65,46,2020-08-06T02:23:22Z,3450000,-144.0,37.0,1,right,MISS T. Johnson 15' jumpshot,[204020],1610612751.0,BKN,pullup,,,Johnson,T. Johnson,,,,,15.04,Missed,,,,,,,,,,,,,,,,,,,
349,PT02M12.00S,2020-08-06T02:23:21.5Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,65,46,2020-08-06T02:23:22Z,3460000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,348.0,3.0,3.0,0.0,,,,,,,,,,,
350,PT02M11.00S,2020-08-06T02:23:23.6Z,2,REGULAR,turnover,lostball,[],202330,,,1610612738,65,46,2020-08-06T02:23:30Z,3470000,,,0,,G. Hayward TURNOVER lostball (1 TOV) Stolen,"[202330, 1629066]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1.0,Kurucs,1629066.0,,,
351,PT02M11.00S,2020-08-06T02:23:23.6Z,2,REGULAR,steal,,[],1629066,,,1610612751,65,46,2020-08-06T02:23:26Z,3480000,,,0,,R. Kurucs STEAL (1 STL),[1629066],1610612751.0,BKN,,,,Kurucs,R. Kurucs,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT02M06.00S,2020-08-06T02:23:27.1Z,2,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover']",1629066,93.24901445466492,48.353247549019606,1610612751,65,48,2020-08-06T02:23:33Z,3490000,-8.0,11.0,1,right,R. Kurucs dunk (5 PTS) (T. Johnson 1 AST),"[1629066, 204020]",1610612751.0,BKN,,,,Kurucs,R. Kurucs,,,,,1.84,Made,5.0,T. Johnson,204020.0,1.0,,,,,,,,,,,,,,,
354,PT01M58.00S,2020-08-06T02:23:35.1Z,2,REGULAR,2pt,jumpshot,[],202330,29.488337713534822,62.34681372549019,1610612738,67,48,2020-08-06T02:29:05Z,3510000,-62.0,225.0,1,left,G. Hayward 24' jumpshot (12 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,23.83,Made,12.0,,,,,,,,,,,,,,,,,,
355,PT01M41.00S,2020-08-06T02:23:52.1Z,2,REGULAR,3pt,jumpshot,[],1629066,68.54467805519053,28.500306372549016,1610612751,67,51,2020-08-06T02:23:57Z,3520000,-107.0,243.0,1,right,R. Kurucs 27' 3PT  (8 PTS) (C. Chiozza 2 AST),"[1629066, 1629185]",1610612751.0,BKN,,,,Kurucs,R. Kurucs,,,,,27.09,Made,8.0,C. Chiozza,1629185.0,2.0,,,,,,,,,,,,,,,
358,PT01M21.00S,2020-08-06T02:24:17.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628386,,,1610612738,67,51,2020-08-06T02:24:21Z,3550000,,,0,,J. Allen FOUL personal (3 PF) (Langford inpenalty),"[1628386, 1629641]",1610612751.0,BKN,shooting,,,Allen,J. Allen,,,,,,,,,,,,,,,1151.0,3.0,0.0,Langford,1629641.0,,,,,,
360,PT01M21.00S,2020-08-06T02:24:39.8Z,2,REGULAR,freethrow,1of2,[],1629641,,,1610612738,68,51,2020-08-06T02:24:39Z,3570000,,,0,,R. Langford freethrow 1of2 (3 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
361,PT01M21.00S,2020-08-06T02:24:53.7Z,2,REGULAR,freethrow,2of2,[],1629641,,,1610612738,69,51,2020-08-06T02:24:53Z,3580000,,,0,,R. Langford freethrow 2of2 (4 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
362,PT01M21.00S,2020-08-06T02:25:00.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612751,69,51,2020-08-06T02:25:09Z,3590000,,,0,,J. Brown FOUL personal (2 PF) (Kurucs inpenalty),"[1627759, 1629066]",1610612738.0,BOS,looseball,,,Brown,J. Brown,,,,,,,,,,,,,,,1201.0,2.0,0.0,Kurucs,1629066.0,,,,,,
364,PT01M21.00S,2020-08-06T02:25:34.7Z,2,REGULAR,freethrow,1of2,[],1629066,,,1610612751,69,52,2020-08-06T02:25:34Z,3610000,,,0,,R. Kurucs freethrow 1of2 (9 PTS),[1629066],1610612751.0,BKN,,,,Kurucs,R. Kurucs,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
365,PT01M21.00S,2020-08-06T02:25:34.7Z,2,REGULAR,freethrow,2of2,[],1629066,,,1610612751,69,52,2020-08-06T02:26:01Z,3620000,,,0,,MISS R. Kurucs freethrow 2of2,[1629066],1610612751.0,BKN,,,,Kurucs,R. Kurucs,,,,,,Missed,,,,,,,,,,,,,,,,,,,
366,PT01M19.00S,2020-08-06T02:25:36.7Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,69,52,2020-08-06T02:26:01Z,3630000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,365.0,4.0,4.0,0.0,,,,,,,,,,,
367,PT01M10.00S,2020-08-06T02:25:58.0Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202330,6.783837056504599,49.08854166666667,1610612738,69,52,2020-08-06T02:26:05Z,3640000,5.0,11.0,1,left,MISS G. Hayward layup,[202330],1610612738.0,BOS,drivingfingerroll,,,Hayward,G. Hayward,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,,
368,PT01M07.00S,2020-08-06T02:26:00.9Z,2,REGULAR,rebound,offensive,[],202330,,,1610612738,69,52,2020-08-06T02:26:00Z,3650000,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,367.0,4.0,3.0,1.0,,,,,,,,,,,
