actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
278,PT05M27.00S,2020-01-04T00:55:43.7Z,2,REGULAR,3pt,jumpshot,['2ndchance'],202330,67.88764783180025,49.57873774509804,1610612738,41,44,2020-01-04T00:55:57Z,2710000,-2.0,249.0,1,right,G. Hayward 25' 3PT  (5 PTS) (G. Williams 2 AST),"[202330, 1629684]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,25.49,Made,5.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,,,
280,PT05M14.00S,2020-01-04T00:56:04.4Z,2,REGULAR,2pt,jumpshot,[],1629631,24.392247043363994,29.480698529411764,1610612737,41,44,2020-01-04T00:56:13Z,2730000,103.0,177.0,1,left,MISS D. Hunter 21' jumpshot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,20.92,Missed,,,,,,,,,,,,,,,,,,
281,PT05M10.00S,2020-01-04T00:56:08.4Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,41,44,2020-01-04T00:56:13Z,2740000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,280.0,1.0,1.0,0.0,,,,,,,,,,
282,PT05M08.00S,2020-01-04T00:56:12.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612738,41,44,2020-01-04T00:56:26Z,2750000,,,0,,D. Hunter FOUL personal (3 PF) (Tatum inpenalty),"[1629631, 1628369]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Tatum,1628369.0,,,
284,PT05M08.00S,2020-01-04T00:56:39.4Z,2,REGULAR,freethrow,1of2,['fastbreak'],1628369,,,1610612738,42,44,2020-01-04T00:56:39Z,2770000,,,0,,J. Tatum freethrow 1of2 (4 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
285,PT05M08.00S,2020-01-04T00:56:40.2Z,2,REGULAR,substitution,out,[],1629631,,,1610612738,42,44,2020-01-04T00:56:47Z,2780000,,,0,,substitution out Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M08.00S,2020-01-04T00:56:40.2Z,2,REGULAR,substitution,in,[],203953,,,1610612738,42,44,2020-01-04T00:56:47Z,2790000,,,0,,substitution in Parker,[203953],1610612737.0,ATL,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M08.00S,2020-01-04T00:56:58.8Z,2,REGULAR,freethrow,2of2,['fastbreak'],1628369,,,1610612738,43,44,2020-01-04T00:56:58Z,2800000,,,0,,J. Tatum freethrow 2of2 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
288,PT04M56.00S,2020-01-04T00:57:12.1Z,2,REGULAR,3pt,jumpshot,[],203953,23.73521681997372,87.07873774509804,1610612737,43,44,2020-01-04T00:57:20Z,2810000,-185.0,171.0,1,left,MISS J. Parker 26' 3PT,[203953],1610612737.0,ATL,,,,Parker,J. Parker,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
289,PT04M54.00S,2020-01-04T00:57:14.1Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,43,44,2020-01-04T00:57:20Z,2820000,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,288.0,5.0,4.0,1.0,,,,,,,,,,
290,PT04M48.00S,2020-01-04T00:57:22.4Z,2,REGULAR,2pt,jumpshot,[],202330,85.62746386333771,74.08854166666666,1610612738,43,44,2020-01-04T01:15:01Z,2830000,120.0,83.0,1,right,MISS G. Hayward 15' jumpshot,[202330],1610612738.0,BOS,pullup,,,Hayward,G. Hayward,,,,,14.92,Missed,,,,,,,,,,,,,,,,,,
291,PT04M44.00S,2020-01-04T00:57:26.4Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,43,44,2020-01-04T01:15:01Z,2840000,,,0,,D. Theis REBOUND (Off:3 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,290.0,5.0,2.0,3.0,,,,,,,,,,
338,PT04M43.00S,2020-01-04T00:57:27.0Z,2,REGULAR,turnover,badpass,[],1628464,,,1610612738,43,44,2020-01-04T01:15:08Z,2845000,,,0,,D. Theis TURNOVER badpass (2 TOV) Stolen,"[1628464, 203953]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,2.0,Parker,203953.0
339,PT04M43.00S,2020-01-04T00:57:27.0Z,2,REGULAR,steal,,[],203953,,,1610612737,43,44,2020-01-04T01:05:34Z,2847500,,,0,,J. Parker STEAL (1 STL),[203953],1610612737.0,ATL,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M37.00S,2020-01-04T00:57:31.6Z,2,REGULAR,3pt,jumpshot,"['fastbreak', 'fromturnover']",1628989,29.911300919842315,22.127757352941178,1610612737,43,47,2020-01-04T01:05:34Z,2850000,139.0,229.0,1,left,K. Huerter 27' 3PT  (8 PTS) (T. Young 7 AST),"[1628989, 1629027]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,27.25,Made,8.0,T. Young,1629027.0,7.0,,,,,,,,,,,,,,
294,PT04M16.00S,2020-01-04T00:57:51.9Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629682,95.6143232588699,58.15716911764706,1610612738,43,47,2020-01-04T00:58:14Z,2870000,41.0,-11.0,1,right,MISS T. Waters jumpshot,[1629682],1610612738.0,BOS,drivingfloating,,,Waters,T. Waters,,,,,4.12,Missed,,,,,,,,,,,,,,,,,,
295,PT04M14.00S,2020-01-04T00:57:53.9Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612738,43,47,2020-01-04T00:58:03Z,2880000,,,0,,D. Theis REBOUND (Off:4 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,294.0,6.0,2.0,4.0,,,,,,,,,,
296,PT04M13.00S,2020-01-04T00:57:55.0Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1628464,95.0,50.0,1610612738,45,47,2020-01-04T00:57:55Z,2890000,0.0,-6.0,1,right,D. Theis layup (8 PTS),[1628464],1610612738.0,BOS,tip,,,Theis,D. Theis,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,
297,PT04M10.00S,2020-01-04T00:58:10.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,45,47,2020-01-04T00:58:10Z,2900000,,,0,,timeout full,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M10.00S,2020-01-04T01:00:14.7Z,2,REGULAR,substitution,out,[],1629684,,,1610612737,45,47,2020-01-04T01:00:52Z,2910000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M10.00S,2020-01-04T01:00:14.7Z,2,REGULAR,substitution,out,[],1629027,,,1610612737,45,47,2020-01-04T01:00:52Z,2920000,,,0,,substitution out Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M10.00S,2020-01-04T01:00:14.7Z,2,REGULAR,substitution,in,[],1627759,,,1610612737,45,47,2020-01-04T01:00:52Z,2930000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M10.00S,2020-01-04T01:00:14.7Z,2,REGULAR,substitution,in,[],1629164,,,1610612737,45,47,2020-01-04T01:00:52Z,2940000,,,0,,substitution in Goodwin,[1629164],1610612737.0,ATL,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M59.00S,2020-01-04T01:01:02.4Z,2,REGULAR,turnover,lostball,[],1628381,,,1610612737,45,47,2020-01-04T01:03:17Z,2950000,,,0,,J. Collins TURNOVER lostball (3 TOV) Stolen,"[1628381, 1628464]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,3.0,Theis,1628464.0
303,PT03M59.00S,2020-01-04T01:01:02.4Z,2,REGULAR,steal,,[],1628464,,,1610612738,45,47,2020-01-04T01:01:04Z,2960000,,,0,,D. Theis STEAL (1 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M55.00S,2020-01-04T01:01:06.7Z,2,REGULAR,turnover,badpass,[],1627759,,,1610612738,45,47,2020-01-04T01:01:15Z,2970000,,,0,,J. Brown TURNOVER badpass (1 TOV) Stolen,"[1627759, 1629164]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,1.0,Goodwin,1629164.0
305,PT03M55.00S,2020-01-04T01:01:06.7Z,2,REGULAR,steal,,[],1629164,,,1610612737,45,47,2020-01-04T01:01:09Z,2980000,,,0,,B. Goodwin STEAL (1 STL),[1629164],1610612737.0,ATL,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M47.00S,2020-01-04T01:01:15.4Z,2,REGULAR,turnover,lostball,[],1628381,,,1610612737,45,47,2020-01-04T01:01:19Z,2990000,,,0,,J. Collins TURNOVER lostball (4 TOV) Stolen,"[1628381, 1629682]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,4.0,Waters,1629682.0
307,PT03M47.00S,2020-01-04T01:01:15.4Z,2,REGULAR,steal,,[],1629682,,,1610612738,45,47,2020-01-04T01:01:17Z,3000000,,,0,,T. Waters STEAL (1 STL),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M42.00S,2020-01-04T01:01:20.0Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,94.1688567674113,52.76501225490197,1610612738,45,47,2020-01-04T01:01:29Z,3010000,14.0,2.0,1,right,MISS J. Tatum layup,[1628369],1610612738.0,BOS,runningfingerroll,,,Tatum,J. Tatum,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
309,PT03M40.00S,2020-01-04T01:01:22.0Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,45,47,2020-01-04T01:01:47Z,3020000,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,308.0,3.0,2.0,1.0,,,,,,,,,,
310,PT03M33.00S,2020-01-04T01:01:28.6Z,2,REGULAR,3pt,jumpshot,['fastbreak'],203459,31.882391590013142,47.61795343137255,1610612737,45,47,2020-01-04T01:01:37Z,3030000,12.0,247.0,1,left,MISS A. Crabbe 25' 3PT,[203459],1610612737.0,ATL,pullup,,,Crabbe,A. Crabbe,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,
311,PT03M31.00S,2020-01-04T01:01:30.6Z,2,REGULAR,rebound,defensive,[],1629682,,,1610612738,45,47,2020-01-04T01:01:37Z,3040000,,,0,,T. Waters REBOUND (Off:0 Def:1),[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,310.0,1.0,1.0,0.0,,,,,,,,,,
312,PT03M14.00S,2020-01-04T01:01:48.7Z,2,REGULAR,3pt,jumpshot,[],1629682,74.19513797634691,85.85324754901961,1610612738,45,47,2020-01-04T01:01:56Z,3050000,179.0,190.0,1,right,MISS T. Waters 27' 3PT,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
313,PT03M12.00S,2020-01-04T01:01:50.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,45,47,2020-01-04T01:01:56Z,3060000,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,312.0,4.0,3.0,1.0,,,,,,,,,,
314,PT02M52.00S,2020-01-04T01:02:10.1Z,2,REGULAR,3pt,jumpshot,[],1628381,35.955978975032856,51.049325980392155,1610612737,45,50,2020-01-04T01:02:15Z,3070000,-5.0,285.0,1,left,J. Collins 29' 3PT  (12 PTS) (K. Huerter 1 AST),"[1628381, 1628989]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,29.1,Made,12.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
316,PT02M36.00S,2020-01-04T01:02:25.3Z,2,REGULAR,2pt,jumpshot,[],202330,77.7431011826544,35.853247549019606,1610612738,47,50,2020-01-04T01:02:32Z,3090000,-71.0,157.0,1,right,G. Hayward 18' jumpshot (7 PTS) (T. Waters 1 AST),"[202330, 1629682]",1610612738.0,BOS,turnaroundfadeaway,,,Hayward,G. Hayward,,,,,17.69,Made,7.0,T. Waters,1629682.0,1.0,,,,,,,,,,,,,,
318,PT02M20.00S,2020-01-04T01:02:44.5Z,2,REGULAR,foul,personal,[],1628369,,,1610612737,47,50,2020-01-04T01:02:51Z,3110000,,,0,,J. Tatum FOUL personal (1 PF),"[1628369, 1628989]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Huerter,1628989.0,,,
320,PT02M20.00S,2020-01-04T01:02:55.2Z,2,REGULAR,substitution,out,[],1629682,,,1610612737,47,50,2020-01-04T01:03:01Z,3130000,,,0,,substitution out Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M20.00S,2020-01-04T01:02:55.2Z,2,REGULAR,substitution,in,[],203935,,,1610612737,47,50,2020-01-04T01:03:01Z,3140000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M14.00S,2020-01-04T01:03:09.5Z,2,REGULAR,3pt,jumpshot,[],1628989,39.50394218134034,28.990502450980394,1610612737,47,50,2020-01-04T01:03:18Z,3150000,105.0,319.0,1,left,MISS K. Huerter 34' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,34.09,Missed,,,,,,,,,,,,,,,,,,
323,PT02M10.00S,2020-01-04T01:03:13.5Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,47,50,2020-01-04T01:03:18Z,3160000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,322.0,4.0,3.0,1.0,,,,,,,,,,
324,PT01M59.00S,2020-01-04T01:03:24.2Z,2,REGULAR,2pt,hook,['pointsinthepaint'],1627759,86.94152431011827,39.77481617647059,1610612738,49,50,2020-01-04T01:03:36Z,3170000,-51.0,70.0,1,right,J. Brown 9' hook (11 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,9.13,Made,11.0,,,,,,,,,,,,,,,,,
325,PT01M44.00S,2020-01-04T01:03:38.7Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],203459,14.011169513797633,49.333639705882355,1610612737,49,50,2020-01-04T01:03:52Z,3180000,3.0,79.0,1,left,MISS A. Crabbe 8' jumpshot,[203459],1610612737.0,ATL,,,,Crabbe,A. Crabbe,,,,,8.48,Missed,,,,,,,,,,,,,,,,,,
326,PT01M40.00S,2020-01-04T01:03:42.7Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,49,50,2020-01-04T01:03:52Z,3190000,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,325.0,5.0,4.0,1.0,,,,,,,,,,
327,PT01M37.00S,2020-01-04T01:03:45.6Z,2,REGULAR,turnover,lostball,[],1627759,,,1610612738,49,50,2020-01-04T01:04:00Z,3200000,,,0,,J. Brown TURNOVER lostball (2 TOV) Stolen,"[1627759, 1629164]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,2.0,Goodwin,1629164.0
328,PT01M37.00S,2020-01-04T01:03:45.6Z,2,REGULAR,steal,,[],1629164,,,1610612737,49,50,2020-01-04T01:03:47Z,3210000,,,0,,B. Goodwin STEAL (2 STL),[1629164],1610612737.0,ATL,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M31.00S,2020-01-04T01:03:51.9Z,2,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover']",1628381,9.411957950065702,49.82383578431372,1610612737,49,52,2020-01-04T01:04:15Z,3220000,1.0,36.0,1,left,J. Collins dunk (14 PTS) (B. Goodwin 3 AST),"[1628381, 1629164]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,4.15,Made,14.0,B. Goodwin,1629164.0,3.0,,,,,,,,,,,,,,
331,PT01M14.00S,2020-01-04T01:04:11.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629164,,,1610612738,49,52,2020-01-04T01:09:01Z,3240000,,,0,,B. Goodwin FOUL personal (1 PF) (Tatum inpenalty),"[1629164, 1628369]",1610612737.0,ATL,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Tatum,1628369.0,,,
333,PT01M14.00S,2020-01-04T01:04:42.6Z,2,REGULAR,freethrow,1of2,[],1628369,,,1610612738,50,52,2020-01-04T01:04:42Z,3260000,,,0,,J. Tatum freethrow 1of2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
334,PT01M14.00S,2020-01-04T01:04:43.3Z,2,REGULAR,substitution,out,[],203953,,,1610612738,50,52,2020-01-04T01:04:55Z,3270000,,,0,,substitution out Parker,[203953],1610612737.0,ATL,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M14.00S,2020-01-04T01:04:43.3Z,2,REGULAR,substitution,in,[],1629027,,,1610612738,50,52,2020-01-04T01:04:55Z,3280000,,,0,,substitution in Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M14.00S,2020-01-04T01:05:03.9Z,2,REGULAR,freethrow,2of2,[],1628369,,,1610612738,51,52,2020-01-04T01:05:04Z,3290000,,,0,,J. Tatum freethrow 2of2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
337,PT00M59.60S,2020-01-04T01:05:24.3Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612737,51,52,2020-01-04T01:05:24Z,3300000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M55.30S,2020-01-04T01:05:44.5Z,2,REGULAR,3pt,jumpshot,[],1628989,29.911300919842315,76.78462009803921,1610612737,51,52,2020-01-04T01:05:52Z,3310000,-134.0,229.0,1,left,MISS K. Huerter 27' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,
341,PT00M53.60S,2020-01-04T01:05:46.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,51,52,2020-01-04T01:05:52Z,3320000,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,340.0,3.0,2.0,1.0,,,,,,,,,,
342,PT00M38.50S,2020-01-04T01:06:01.5Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628369,92.46057818659659,48.59834558823529,1610612738,51,52,2020-01-04T01:06:11Z,3330000,-7.0,18.0,1,right,MISS J. Tatum layup,[1628369],1610612738.0,BOS,drivingfingerroll,,,Tatum,J. Tatum,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,
343,PT00M35.40S,2020-01-04T01:06:04.6Z,2,REGULAR,rebound,defensive,[],203459,,,1610612737,51,52,2020-01-04T01:06:11Z,3340000,,,0,,A. Crabbe REBOUND (Off:0 Def:1),[203459],1610612737.0,ATL,,,,Crabbe,A. Crabbe,,,,,,,,,,,342.0,1.0,1.0,0.0,,,,,,,,,,
344,PT00M33.50S,2020-01-04T01:06:08.2Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1629164,7.703679369250986,51.78462009803921,1610612737,51,54,2020-01-04T01:06:33Z,3350000,-9.0,20.0,1,left,B. Goodwin layup (5 PTS),[1629164],1610612737.0,ATL,runningfingerroll,,,Goodwin,B. Goodwin,,,,,2.69,Made,5.0,,,,,,,,,,,,,,,,,
345,PT00M33.50S,2020-01-04T01:06:19.0Z,2,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612737,51,54,2020-01-04T01:06:35Z,3360000,,,0,,D. Theis FOUL personal (3 PF) (Goodwin 1freethrow),"[1628464, 1629164]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Goodwin,1629164.0,,,
348,PT00M33.50S,2020-01-04T01:06:36.8Z,2,REGULAR,freethrow,1of1,[],1629164,,,1610612737,51,55,2020-01-04T01:06:36Z,3380000,,,0,,B. Goodwin freethrow 1of1 (6 PTS),[1629164],1610612737.0,ATL,,,,Goodwin,B. Goodwin,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
349,PT00M13.00S,2020-01-04T01:06:59.4Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],202330,85.49605781865965,47.127757352941174,1610612738,53,55,2020-01-04T01:07:09Z,3390000,-14.0,84.0,1,right,G. Hayward 9' jumpshot (9 PTS) (M. Smart 3 AST),"[202330, 203935]",1610612738.0,BOS,turnaround,,,Hayward,G. Hayward,,,,,9.05,Made,9.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,
356,PT00M05.00S,2020-01-04T01:07:08.4Z,2,REGULAR,2pt,layup,[],1629027,12.171484888304862,78.01011029411765,1610612737,53,55,2020-01-04T01:13:15Z,3401250,-140.0,62.0,1,left,MISS T. Young 16' layup Blocked,"[1629027, 203935]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,15.55,Missed,,,,,,,,,Smart,203935.0,,,,,,,,
357,PT00M05.00S,2020-01-04T01:07:08.4Z,2,REGULAR,block,,[],203935,,,1610612737,53,55,2020-01-04T01:13:15Z,3401875,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M03.00S,2020-01-04T01:07:10.4Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,53,55,2020-01-04T01:13:15Z,3402187,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,356.0,4.0,4.0,0.0,,,,,,,,,,
353,PT00M01.00S,2020-01-04T01:07:23.9Z,2,REGULAR,3pt,jumpshot,[],203935,14.536793692509855,73.10814950980392,1610612738,53,55,2020-01-04T01:13:20Z,3405000,116.0,751.0,1,right,MISS M. Smart 77' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,76.52,Missed,,,,,,,,,,,,,,,,,,
354,PT00M00.90S,2020-01-04T01:07:24.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,53,55,2020-01-04T01:08:33Z,3407500,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,353.0,,,,,,,,,,,,,
355,PT00M00.00S,2020-01-04T01:07:26.9Z,2,REGULAR,period,end,[],0,,,1610612738,53,55,2020-01-04T01:07:26Z,3450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2020-01-04T01:22:15.3Z,3,REGULAR,substitution,out,['startperiod'],1629164,,,1610612738,53,55,2020-01-04T01:22:50Z,3460000,,,0,,substitution out Goodwin,[1629164],1610612737.0,ATL,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2020-01-04T01:22:15.3Z,3,REGULAR,substitution,out,['startperiod'],203459,,,1610612738,53,55,2020-01-04T01:22:50Z,3470000,,,0,,substitution out Crabbe,[203459],1610612737.0,ATL,,,,Crabbe,A. Crabbe,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2020-01-04T01:22:15.3Z,3,REGULAR,substitution,in,['startperiod'],1629631,,,1610612738,53,55,2020-01-04T01:22:50Z,3480000,,,0,,substitution in Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2020-01-04T01:22:15.3Z,3,REGULAR,substitution,in,['startperiod'],1629629,,,1610612738,53,55,2020-01-04T01:22:50Z,3490000,,,0,,substitution in Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2020-01-04T01:22:50.3Z,3,REGULAR,period,start,[],0,,,1610612737,53,55,2020-01-04T01:22:50Z,3500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M46.00S,2020-01-04T01:23:03.3Z,3,REGULAR,turnover,badpass,[],1629027,,,1610612737,53,55,2020-01-04T01:23:10Z,3510000,,,0,,T. Young TURNOVER badpass (2 TOV) Stolen,"[1629027, 202330]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,2.0,Hayward,202330.0
365,PT11M46.00S,2020-01-04T01:23:03.3Z,3,REGULAR,steal,,[],202330,,,1610612738,53,55,2020-01-04T01:23:05Z,3520000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M42.00S,2020-01-04T01:23:06.9Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202330,7.5722733245729295,47.86305147058824,1610612738,55,55,2020-01-04T01:23:18Z,3530000,11.0,19.0,1,left,G. Hayward dunk (11 PTS),[202330],1610612738.0,BOS,running,,,Hayward,G. Hayward,,,,,2.65,Made,11.0,,,,,,,,,,,,,,,,,
367,PT11M28.00S,2020-01-04T01:23:20.6Z,3,REGULAR,2pt,jumpshot,[],1629629,78.9257555847569,24.333639705882355,1610612737,55,55,2020-01-04T01:23:27Z,3540000,-128.0,146.0,1,right,MISS C. Reddish 20' jumpshot,[1629629],1610612737.0,ATL,fadeaway,,,Reddish,C. Reddish,,,,,19.82,Missed,,,,,,,,,,,,,,,,,,
368,PT11M26.00S,2020-01-04T01:23:22.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,55,55,2020-01-04T01:23:27Z,3550000,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,367.0,4.0,3.0,1.0,,,,,,,,,,
