actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
261,PT03M33.00S,2020-09-07T23:34:49.1Z,2,REGULAR,2pt,jumpshot,[],1627832,20.45006570302234,23.353247549019606,1610612761,27,50,2020-09-07T23:34:52Z,2560000,133.0,140.0,1,left,MISS F. VanVleet 20' jumpshot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,19.7,Missed,,,,,,,,,,,,,,,,,,,
262,PT03M30.00S,2020-09-07T23:34:52.1Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,27,50,2020-09-07T23:34:52Z,2570000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,,,
263,PT03M23.00S,2020-09-07T23:34:59.5Z,2,REGULAR,3pt,jumpshot,[],202954,67.49342969776609,28.990502450980394,1610612738,27,50,2020-09-07T23:35:03Z,2580000,-105.0,253.0,1,right,MISS B. Wanamaker 28' 3PT,[202954],1610612738.0,BOS,pullup,,,Wanamaker,B. Wanamaker,,,,,27.91,Missed,,,,,,,,,,,,,,,,,,,
264,PT03M21.00S,2020-09-07T23:35:01.5Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,27,50,2020-09-07T23:35:03Z,2590000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,263.0,2.0,2.0,0.0,,,,,,,,,,,
265,PT03M11.00S,2020-09-07T23:35:10.7Z,2,REGULAR,2pt,layup,['pointsinthepaint'],1628384,7.835085413929041,51.53952205882353,1610612761,27,50,2020-09-07T23:35:15Z,2600000,-8.0,21.0,1,left,MISS O. Anunoby layup Blocked,"[1628384, 1628464]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,2.77,Missed,,,,,,,,,,,,,,,Theis,1628464.0,,,
266,PT03M11.00S,2020-09-07T23:35:10.7Z,2,REGULAR,block,,[],1628464,,,1610612761,27,50,2020-09-07T23:35:13Z,2610000,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M09.00S,2020-09-07T23:35:12.7Z,2,REGULAR,rebound,defensive,[],202954,,,1610612738,27,50,2020-09-07T23:35:14Z,2620000,,,0,,B. Wanamaker REBOUND (Off:0 Def:2),[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,,,,
268,PT03M05.00S,2020-09-07T23:35:17.0Z,2,REGULAR,3pt,jumpshot,['fastbreak'],203935,91.40932982917214,96.8826593137255,1610612738,27,53,2020-09-07T23:35:23Z,2630000,234.0,28.0,1,right,M. Smart 24' 3PT  (10 PTS) (B. Wanamaker 2 AST),"[203935, 202954]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.68,Made,10.0,B. Wanamaker,202954.0,2.0,,,,,,,,,,,,,,,
270,PT03M02.00S,2020-09-07T23:35:25.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,27,53,2020-09-07T23:35:25Z,2650000,,,0,,timeout full,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M02.00S,2020-09-07T23:38:37.5Z,2,REGULAR,substitution,out,[],1628384,,,1610612761,27,53,2020-09-07T23:38:53Z,2660000,,,0,,substitution out Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M02.00S,2020-09-07T23:38:37.5Z,2,REGULAR,substitution,out,[],1627832,,,1610612761,27,53,2020-09-07T23:38:53Z,2670000,,,0,,substitution out VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M02.00S,2020-09-07T23:38:37.5Z,2,REGULAR,substitution,out,[],201188,,,1610612761,27,53,2020-09-07T23:38:53Z,2680000,,,0,,substitution out Gasol,[201188],1610612761.0,TOR,,,,Gasol,M. Gasol,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M02.00S,2020-09-07T23:38:37.5Z,2,REGULAR,substitution,in,[],1629744,,,1610612761,27,53,2020-09-07T23:38:53Z,2690000,,,0,,substitution in Thomas,[1629744],1610612761.0,TOR,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M02.00S,2020-09-07T23:38:37.5Z,2,REGULAR,substitution,in,[],1628449,,,1610612761,27,53,2020-09-07T23:38:53Z,2700000,,,0,,substitution in Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M02.00S,2020-09-07T23:38:37.5Z,2,REGULAR,substitution,in,[],1626181,,,1610612761,27,53,2020-09-07T23:38:53Z,2710000,,,0,,substitution in Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M48.00S,2020-09-07T23:39:19.8Z,2,REGULAR,violation,kickedball,[],1628464,,,1610612761,27,53,2020-09-07T23:40:19Z,2720000,,,0,,D. Theis violation kickedball,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,2004.0,,,,,,,,,,
278,PT02M42.00S,2020-09-07T23:39:42.7Z,2,REGULAR,foul,personal,[],203935,,,1610612761,27,53,2020-09-07T23:39:45Z,2730000,,,0,,M. Smart FOUL personal (1 PF),"[203935, 200768]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,2715.0,,1.0,0.0,Lowry,200768.0,,,,,
280,PT02M33.00S,2020-09-07T23:40:09.4Z,2,REGULAR,2pt,hook,['pointsinthepaint'],1627783,14.931011826544022,48.84344362745098,1610612761,29,53,2020-09-07T23:40:12Z,2750000,6.0,88.0,1,left,P. Siakam 9' hook (4 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,9.36,Made,4.0,,,,,,,,,,,,,,,,,,
281,PT02M17.00S,2020-09-07T23:40:24.3Z,2,REGULAR,3pt,jumpshot,[],202954,71.43561103810775,18.941482843137255,1610612738,29,56,2020-09-07T23:40:28Z,2760000,-155.0,216.0,1,right,B. Wanamaker 27' 3PT  (10 PTS) (M. Smart 4 AST),"[202954, 203935]",1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,27.05,Made,10.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,,
283,PT02M00.00S,2020-09-07T23:40:42.1Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],200768,18.00262812089356,48.17325367647059,1610612761,31,56,2020-09-07T23:40:54Z,2780000,9.0,117.0,1,left,K. Lowry 12' jumpshot (6 PTS),[200768],1610612761.0,TOR,turnaround,,,Lowry,K. Lowry,,,,,12.25,Made,6.0,,,,,,,,,,,,,,,,,,
284,PT01M35.00S,2020-09-07T23:41:07.2Z,2,REGULAR,turnover,lostball,[],203935,,,1610612738,31,56,2020-09-07T23:41:10Z,2790000,,,0,,M. Smart TURNOVER lostball (2 TOV) Stolen,"[203935, 200768]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,2.0,,,,,,,Lowry,200768.0,
285,PT01M35.00S,2020-09-07T23:41:07.2Z,2,REGULAR,steal,,[],200768,,,1610612761,31,56,2020-09-07T23:41:08Z,2800000,,,0,,K. Lowry STEAL (2 STL),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M30.00S,2020-09-07T23:41:12.9Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,6.1268068331143235,49.82383578431372,1610612761,31,56,2020-09-07T23:41:16Z,2810000,1.0,5.0,1,left,MISS N. Powell layup,[1626181],1610612761.0,TOR,running,,,Powell,N. Powell,,,,,1.06,Missed,,,,,,,,,,,,,,,,,,,
287,PT01M27.00S,2020-09-07T23:41:15.9Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,31,56,2020-09-07T23:41:16Z,2820000,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,286.0,3.0,3.0,0.0,,,,,,,,,,,
288,PT01M23.00S,2020-09-07T23:41:20.2Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1627759,93.24901445466492,50.55912990196079,1610612738,31,58,2020-09-07T23:41:24Z,2830000,3.0,11.0,1,right,J. Brown layup (14 PTS),[1627759],1610612738.0,BOS,runningfingerroll,,,Brown,J. Brown,,,,,1.67,Made,14.0,,,,,,,,,,,,,,,,,,
289,PT01M09.00S,2020-09-07T23:41:38.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612761,31,58,2020-09-07T23:41:57Z,2840000,,,0,,D. Theis FOUL personal (3 PF) (Lowry inpenalty),"[1628464, 200768]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,2004.0,,3.0,0.0,Lowry,200768.0,,,,,
291,PT01M09.00S,2020-09-07T23:42:12.4Z,2,REGULAR,freethrow,1of2,[],200768,,,1610612761,32,58,2020-09-07T23:42:35Z,2860000,,,0,,K. Lowry freethrow 1of2 (7 PTS),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
292,PT01M09.00S,2020-09-07T23:42:13.2Z,2,REGULAR,substitution,out,[],1628464,,,1610612761,32,58,2020-09-07T23:42:21Z,2870000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M09.00S,2020-09-07T23:42:13.2Z,2,REGULAR,substitution,in,[],1629684,,,1610612761,32,58,2020-09-07T23:42:21Z,2880000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M09.00S,2020-09-07T23:42:12.4Z,2,REGULAR,freethrow,2of2,[],200768,,,1610612761,32,58,2020-09-07T23:42:35Z,2890000,,,0,,MISS K. Lowry freethrow 2of2,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
295,PT01M07.00S,2020-09-07T23:42:14.4Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,32,58,2020-09-07T23:42:35Z,2900000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,294.0,4.0,4.0,0.0,,,,,,,,,,,
296,PT00M55.80S,2020-09-07T23:42:45.9Z,2,REGULAR,2pt,jumpshot,[],1627759,76.5604467805519,28.990502450980394,1610612738,32,60,2020-09-07T23:42:49Z,2910000,-105.0,168.0,1,right,J. Brown 20' jumpshot (16 PTS) (K. Walker 4 AST),"[1627759, 202689]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,20.26,Made,16.0,K. Walker,202689.0,4.0,,,,,,,,,,,,,,,
298,PT00M50.70S,2020-09-07T23:42:57.6Z,2,REGULAR,2pt,layup,['pointsinthepaint'],200768,7.178055190538765,51.294424019607845,1610612761,32,60,2020-09-07T23:44:22Z,2930000,-6.0,15.0,1,left,MISS K. Lowry layup,[200768],1610612761.0,TOR,drivingfingerroll,,,Lowry,K. Lowry,,,,,2.15,Missed,,,,,,,,,,,,,,,,,,,
299,PT00M48.80S,2020-09-07T23:42:59.5Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,32,60,2020-09-07T23:44:22Z,2940000,,,0,,C. Boucher REBOUND (Off:1 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,298.0,1.0,0.0,1.0,,,,,,,,,,,
300,PT00M48.50S,2020-09-07T23:43:00.4Z,2,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1628449,5.0,50.0,1610612761,32,60,2020-09-07T23:44:34Z,2950000,0.0,-6.0,1,left,MISS C. Boucher layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
301,PT00M47.10S,2020-09-07T23:43:01.8Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,32,60,2020-09-07T23:44:34Z,2960000,,,0,,M. Smart REBOUND (Off:0 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,300.0,5.0,5.0,0.0,,,,,,,,,,,
302,PT00M34.90S,2020-09-07T23:43:11.4Z,2,REGULAR,3pt,jumpshot,[],1627759,71.69842312746385,75.80422794117648,1610612738,32,60,2020-09-07T23:43:18Z,2970000,129.0,214.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
303,PT00M32.40S,2020-09-07T23:43:13.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,32,60,2020-09-07T23:43:18Z,2980000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,302.0,,,,,,,,,,,,,,
304,PT00M32.40S,2020-09-07T23:43:17.7Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,32,60,2020-09-07T23:43:17Z,2990000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M32.40S,2020-09-07T23:43:25.8Z,2,REGULAR,substitution,out,[],1627783,,,1610612738,32,60,2020-09-07T23:43:38Z,3000000,,,0,,substitution out Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M32.40S,2020-09-07T23:43:25.8Z,2,REGULAR,substitution,in,[],1628384,,,1610612738,32,60,2020-09-07T23:43:38Z,3010000,,,0,,substitution in Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M18.80S,2020-09-07T23:43:56.7Z,2,REGULAR,2pt,jumpshot,['2ndchance'],202689,91.40932982917214,22.127757352941178,1610612738,32,60,2020-09-07T23:44:00Z,3020000,-139.0,28.0,1,right,MISS K. Walker 14' jumpshot Blocked,"[202689, 1628449]",1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,14.34,Missed,,,,,,,,,,,,,,,Boucher,1628449.0,,,
308,PT00M18.80S,2020-09-07T23:43:56.7Z,2,REGULAR,block,,[],1628449,,,1610612738,32,60,2020-09-07T23:43:59Z,3030000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M15.60S,2020-09-07T23:43:59.9Z,2,REGULAR,rebound,defensive,[],200768,,,1610612761,32,60,2020-09-07T23:44:00Z,3040000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,307.0,1.0,1.0,0.0,,,,,,,,,,,
310,PT00M12.20S,2020-09-07T23:44:03.3Z,2,REGULAR,3pt,jumpshot,['fastbreak'],1629744,21.369908015768726,91.24540441176471,1610612761,35,60,2020-09-07T23:44:11Z,3050000,-206.0,148.0,1,left,M. Thomas 26' 3PT  (3 PTS) (K. Lowry 3 AST),"[1629744, 200768]",1610612761.0,TOR,pullup,,,Thomas,M. Thomas,,,,,25.73,Made,3.0,K. Lowry,200768.0,3.0,,,,,,,,,,,,,,,
312,PT00M00.00S,2020-09-07T23:44:24.8Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],202689,84.44480946123521,35.853247549019606,1610612738,35,62,2020-09-07T23:44:28Z,3070000,-71.0,94.0,1,right,K. Walker 12' jumpshot (8 PTS),[202689],1610612738.0,BOS,drivingfloating,,,Walker,K. Walker,,,,,12.18,Made,8.0,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2020-09-07T23:44:28.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612761,35,62,2020-09-07T23:44:57Z,3080000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,End Period - Good Basket
314,PT00M00.00S,2020-09-07T23:44:59.6Z,2,REGULAR,period,end,[],0,,,1610612761,35,62,2020-09-07T23:44:59Z,3090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2020-09-08T00:00:53.9Z,3,REGULAR,substitution,out,['startperiod'],1629744,,,1610612761,35,62,2020-09-08T00:01:31Z,3100000,,,0,,substitution out Thomas,[1629744],1610612761.0,TOR,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2020-09-08T00:00:53.9Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612761,35,62,2020-09-08T00:01:31Z,3110000,,,0,,substitution out Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2020-09-08T00:00:53.9Z,3,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,35,62,2020-09-08T00:01:31Z,3120000,,,0,,substitution out Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2020-09-08T00:00:53.9Z,3,REGULAR,substitution,out,['startperiod'],202954,,,1610612761,35,62,2020-09-08T00:01:31Z,3130000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2020-09-08T00:00:53.9Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612761,35,62,2020-09-08T00:01:31Z,3140000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2020-09-08T00:00:53.9Z,3,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,35,62,2020-09-08T00:01:31Z,3150000,,,0,,substitution in Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2020-09-08T00:00:53.9Z,3,REGULAR,substitution,in,['startperiod'],201188,,,1610612761,35,62,2020-09-08T00:01:31Z,3160000,,,0,,substitution in Gasol,[201188],1610612761.0,TOR,,,,Gasol,M. Gasol,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2020-09-08T00:00:53.9Z,3,REGULAR,substitution,in,['startperiod'],1627832,,,1610612761,35,62,2020-09-08T00:01:31Z,3170000,,,0,,substitution in VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2020-09-08T00:00:53.9Z,3,REGULAR,substitution,in,['startperiod'],1628369,,,1610612761,35,62,2020-09-08T00:01:31Z,3180000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2020-09-08T00:00:53.9Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612761,35,62,2020-09-08T00:01:31Z,3190000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2020-09-08T00:01:50.6Z,3,REGULAR,period,start,[],0,,,1610612761,35,62,2020-09-08T00:01:50Z,3200000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M40.00S,2020-09-08T00:02:09.4Z,3,REGULAR,2pt,jumpshot,[],1627783,85.3646517739816,76.78462009803921,1610612761,37,62,2020-09-08T00:02:16Z,3210000,134.0,85.0,1,right,P. Siakam 16' jumpshot (6 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,16.17,Made,6.0,,,,,,,,,,,,,,,,,,
327,PT11M21.00S,2020-09-08T00:02:28.0Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,15.325229960578188,37.32383578431372,1610612738,37,62,2020-09-08T00:02:36Z,3220000,63.0,92.0,1,left,MISS J. Tatum 12' jumpshot Blocked,"[1628369, 1628384]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,11.6,Missed,,,,,,,,,,,,,,,Anunoby,1628384.0,,,
328,PT11M21.00S,2020-09-08T00:02:28.0Z,3,REGULAR,block,,[],1628384,,,1610612738,37,62,2020-09-08T00:02:29Z,3230000,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M20.00S,2020-09-08T00:02:29.0Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,37,62,2020-09-08T00:02:36Z,3240000,,,0,,O. Anunoby REBOUND (Off:4 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,327.0,6.0,2.0,4.0,,,,,,,,,,,
330,PT11M17.00S,2020-09-08T00:02:33.0Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1627832,94.56307490144546,96.39246323529412,1610612761,37,62,2020-09-08T00:02:38Z,3250000,232.0,-1.0,1,right,MISS F. VanVleet 23' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
331,PT11M17.00S,2020-09-08T00:02:33.0Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,37,62,2020-09-08T00:02:38Z,3260000,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,330.0,3.0,3.0,0.0,,,,,,,,,,,
332,PT10M58.00S,2020-09-08T00:02:51.7Z,3,REGULAR,3pt,jumpshot,[],202689,25.837713534822605,11.588541666666668,1610612738,37,62,2020-09-08T00:02:56Z,3270000,192.0,190.0,1,left,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,,
333,PT10M56.00S,2020-09-08T00:02:53.7Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,37,62,2020-09-08T00:02:56Z,3280000,,,0,,O. Anunoby REBOUND (Off:4 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,332.0,7.0,3.0,4.0,,,,,,,,,,,
335,PT10M47.00S,2020-09-08T00:03:20.3Z,3,REGULAR,foul,personal,[],203935,,,1610612761,37,62,2020-09-08T00:04:11Z,3300000,,,0,,M. Smart FOUL personal (2 PF),"[203935, 1627783]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,201640.0,,2.0,0.0,Siakam,1627783.0,,,,,
337,PT10M34.00S,2020-09-08T00:03:55.8Z,3,REGULAR,3pt,jumpshot,[],1628384,90.62089356110381,3.2552083333333335,1610612761,37,62,2020-09-08T00:04:00Z,3320000,-234.0,36.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.73,Missed,,,,,,,,,,,,,,,,,,,
338,PT10M31.00S,2020-09-08T00:03:58.8Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,37,62,2020-09-08T00:04:00Z,3330000,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,337.0,3.0,2.0,1.0,,,,,,,,,,,
339,PT10M30.00S,2020-09-08T00:03:59.2Z,3,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1627783,93.38042049934296,49.57873774509804,1610612761,39,62,2020-09-08T00:04:02Z,3340000,-2.0,10.0,1,right,P. Siakam layup (8 PTS),[1627783],1610612761.0,TOR,putback,,,Siakam,P. Siakam,,,,,1.53,Made,8.0,,,,,,,,,,,,,,,,,,
340,PT10M07.00S,2020-09-08T00:04:23.3Z,3,REGULAR,3pt,jumpshot,[],203935,18.478975032851512,4.725796568627451,1610612738,39,62,2020-09-08T00:04:35Z,3350000,226.0,121.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
341,PT10M04.00S,2020-09-08T00:04:26.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,39,62,2020-09-08T00:04:35Z,3360000,,,0,,Team defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,
342,PT10M04.00S,2020-09-08T00:04:28.6Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612761,39,62,2020-09-08T00:04:28Z,3370000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT09M45.00S,2020-09-08T00:04:54.3Z,3,REGULAR,foul,personal,[],203935,,,1610612761,39,62,2020-09-08T00:05:01Z,3380000,,,0,,M. Smart FOUL personal (3 PF),"[203935, 1627832]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,2715.0,,3.0,0.0,VanVleet,1627832.0,,,,,
345,PT09M38.00S,2020-09-08T00:05:19.9Z,3,REGULAR,foul,personal,[],1627759,,,1610612761,39,62,2020-09-08T00:05:28Z,3400000,,,0,,J. Brown FOUL personal (1 PF),"[1627759, 1627783]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,2715.0,,1.0,0.0,Siakam,1627783.0,,,,,
347,PT09M30.00S,2020-09-08T00:05:49.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1627783,93.64323258869908,51.049325980392155,1610612761,41,62,2020-09-08T00:05:53Z,3420000,5.0,7.0,1,right,P. Siakam layup (10 PTS),[1627783],1610612761.0,TOR,drivingreverse,,,Siakam,P. Siakam,,,,,1.38,Made,10.0,,,,,,,,,,,,,,,,,,
348,PT09M17.00S,2020-09-08T00:06:02.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],202689,6.389618922470433,48.84344362745098,1610612738,41,64,2020-09-08T00:06:05Z,3430000,6.0,8.0,1,left,K. Walker layup (10 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,1.43,Made,10.0,,,,,,,,,,,,,,,,,,
349,PT08M54.00S,2020-09-08T00:06:24.8Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627783,89.04402102496715,49.82383578431372,1610612761,41,64,2020-09-08T00:06:27Z,3440000,-1.0,50.0,1,right,MISS P. Siakam 6' jumpshot,[1627783],1610612761.0,TOR,turnaroundbank,,,Siakam,P. Siakam,,,,,5.6,Missed,,,,,,,,,,,,,,,,,,,
