actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
352,PT09M48.00S,2020-08-08T02:38:08.4Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",1627832,92.19776609724047,41.490502450980394,1610612761,45,55,2020-08-08T03:05:27Z,3500000,-43.0,21.0,1,right,MISS F. VanVleet layup,[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,5.0,Missed,,,,,,,,,,,,,,,,,,,
353,PT09M48.00S,2020-08-08T02:38:08.4Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,45,55,2020-08-08T02:38:16Z,3510000,,,0,,D. Theis REBOUND (Off:1 Def:6),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,352.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
354,PT09M39.00S,2020-08-08T02:38:16.9Z,3,REGULAR,3pt,jumpshot,[],202689,5.863994743758213,95.16697303921569,1610612738,45,58,2020-08-08T03:05:37Z,3520000,-226.0,3.0,1,left,K. Walker 23' 3PT  (9 PTS) (J. Tatum 1 AST),"[202689, 1628369]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,22.59,Made,,,,,,,,,,9.0,J. Tatum,1628369.0,1.0,,,,,,
356,PT09M24.00S,2020-08-08T02:38:31.2Z,3,REGULAR,3pt,jumpshot,[],1627783,69.99014454664915,70.16697303921569,1610612761,45,58,2020-08-08T02:38:35Z,3540000,101.0,230.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
357,PT09M22.00S,2020-08-08T02:38:33.2Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,45,58,2020-08-08T02:38:35Z,3550000,,,0,,D. Theis REBOUND (Off:1 Def:7),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,356.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
358,PT09M14.00S,2020-08-08T02:38:42.4Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,16.770696452036795,50.06893382352941,1610612738,45,60,2020-08-08T02:38:51Z,3560000,0.0,105.0,1,left,J. Tatum 11' jumpshot (10 PTS) (K. Walker 3 AST),"[1628369, 202689]",1610612738.0,BOS,drivingfloating,,,Tatum,J. Tatum,,,,,11.06,Made,,,,,,,,,,10.0,K. Walker,202689.0,3.0,,,,,,
359,PT09M00.00S,2020-08-08T02:38:55.2Z,3,REGULAR,3pt,jumpshot,[],201188,74.45795006570303,14.529718137254902,1610612761,45,60,2020-08-08T02:39:00Z,3570000,-177.0,188.0,1,right,MISS M. Gasol 26' 3PT,[201188],1610612761.0,TOR,,,,Gasol,M. Gasol,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
360,PT08M59.00S,2020-08-08T02:38:56.2Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,45,60,2020-08-08T02:39:00Z,3580000,,,0,,G. Hayward REBOUND (Off:1 Def:7),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,359.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
361,PT08M50.00S,2020-08-08T02:39:06.6Z,3,REGULAR,3pt,jumpshot,[],1628369,25.18068331143233,12.814031862745098,1610612738,45,63,2020-08-08T02:39:11Z,3590000,186.0,184.0,1,left,J. Tatum 27' 3PT  (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.56,Made,,,,,,,,,,13.0,,,,,,,,,
362,PT08M21.00S,2020-08-08T02:39:34.7Z,3,REGULAR,3pt,jumpshot,[],1628384,96.5341655716163,3.7454044117647056,1610612761,48,63,2020-08-08T02:39:39Z,3600000,-231.0,-20.0,1,right,O. Anunoby 23' 3PT  (3 PTS) (F. VanVleet 1 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.17,Made,,,,,,,,,,3.0,F. VanVleet,1627832.0,1.0,,,,,,
364,PT07M55.00S,2020-08-08T02:40:00.8Z,3,REGULAR,3pt,jumpshot,[],202689,32.40801576872536,42.715992647058826,1610612738,48,63,2020-08-08T02:40:06Z,3620000,36.0,252.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
365,PT07M52.00S,2020-08-08T02:40:03.8Z,3,REGULAR,rebound,defensive,[],201188,,,1610612761,48,63,2020-08-08T02:40:06Z,3630000,,,0,,M. Gasol REBOUND (Off:1 Def:8),[201188],1610612761.0,TOR,,,,Gasol,M. Gasol,,,,,,,364.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
366,PT07M41.00S,2020-08-08T02:40:17.4Z,3,REGULAR,foul,personal,[],202689,,,1610612761,48,63,2020-08-08T02:40:23Z,3640000,,,0,,K. Walker FOUL personal (3 PF),"[202689, 1628384]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,201640.0,3.0,0.0,Anunoby,1628384.0,,,,,,,,,,
368,PT07M41.00S,2020-08-08T02:40:44.2Z,3,REGULAR,foul,personal,[],1628464,,,1610612761,48,63,2020-08-08T02:40:49Z,3660000,,,0,,D. Theis FOUL personal (2 PF),"[1628464, 201188]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,202041.0,2.0,0.0,Gasol,201188.0,,,,,,,,,,
370,PT07M41.00S,2020-08-08T02:41:07.6Z,3,REGULAR,instantreplay,request,[],0,,,1610612761,48,63,2020-08-08T02:42:02Z,3680000,,,0,,,[],,,support,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,Common Foul Upheld
371,PT07M34.00S,2020-08-08T02:42:26.6Z,3,REGULAR,3pt,jumpshot,[],200768,70.12155059132719,24.57873774509804,1610612761,48,63,2020-08-08T02:42:32Z,3690000,-127.0,228.0,1,right,MISS K. Lowry 27' 3PT,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
372,PT07M34.00S,2020-08-08T02:42:26.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,48,63,2020-08-08T02:42:32Z,3700000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,,,
373,PT07M34.00S,2020-08-08T02:42:31.7Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,48,63,2020-08-08T02:42:31Z,3710000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M19.00S,2020-08-08T02:42:53.3Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,17.821944809461236,47.372855392156865,1610612738,48,65,2020-08-08T02:42:58Z,3720000,13.0,115.0,1,left,J. Tatum 12' jumpshot (15 PTS),[1628369],1610612738.0,BOS,drivingfloating,,,Tatum,J. Tatum,,,,,12.12,Made,,,,,,,,,,15.0,,,,,,,,,
375,PT07M06.00S,2020-08-08T02:43:07.0Z,3,REGULAR,2pt,hook,['pointsinthepaint'],1627783,91.93495400788436,41.490502450980394,1610612761,50,65,2020-08-08T02:43:13Z,3730000,-43.0,23.0,1,right,P. Siakam hook (9 PTS) (M. Gasol 4 AST),"[1627783, 201188]",1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,5.13,Made,,,,,,,,,,9.0,M. Gasol,201188.0,4.0,,,,,,
377,PT06M52.00S,2020-08-08T02:43:19.8Z,3,REGULAR,3pt,jumpshot,[],202689,5.075558475689881,2.7650122549019605,1610612738,50,68,2020-08-08T02:43:25Z,3750000,236.0,-5.0,1,left,K. Walker 24' 3PT  (12 PTS) (J. Tatum 2 AST),"[202689, 1628369]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,23.62,Made,,,,,,,,,,12.0,J. Tatum,1628369.0,2.0,,,,,,
380,PT06M34.00S,2020-08-08T02:43:38.9Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],201188,86.41590013140605,48.84344362745098,1610612761,52,68,2020-08-08T02:43:45Z,3770000,-6.0,75.0,1,right,M. Gasol 8' jumpshot (6 PTS) (F. VanVleet 2 AST),"[201188, 1627832]",1610612761.0,TOR,turnaround,,,Gasol,M. Gasol,,,,,8.09,Made,,,,,,,,,,6.0,F. VanVleet,1627832.0,2.0,,,,,,
382,PT06M21.00S,2020-08-08T02:44:06.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1627759,7.046649145860711,53.255208333333336,1610612738,52,68,2020-08-08T02:44:11Z,3790000,-16.0,14.0,1,left,MISS J. Brown layup Blocked,"[1627759, 201188]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.52,Missed,,,,,,,,,,,,,,Gasol,201188.0,,,,
383,PT06M21.00S,2020-08-08T02:44:06.5Z,3,REGULAR,block,,[],201188,,,1610612738,52,68,2020-08-08T02:44:08Z,3800000,,,0,,M. Gasol BLOCK (1 BLK),[201188],1610612761.0,TOR,,,,Gasol,M. Gasol,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M19.00S,2020-08-08T02:44:08.5Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,52,68,2020-08-08T02:44:11Z,3810000,,,0,,J. Brown REBOUND (Off:2 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,382.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
385,PT06M18.00S,2020-08-08T02:44:10.7Z,3,REGULAR,turnover,lostball,[],1627759,,,1610612738,52,68,2020-08-08T02:44:18Z,3820000,,,0,,J. Brown TURNOVER lostball (1 TOV) Stolen,"[1627759, 200768]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,1.0,Lowry,200768.0,
386,PT06M18.00S,2020-08-08T02:44:10.7Z,3,REGULAR,steal,,[],200768,,,1610612761,52,68,2020-08-08T02:46:28Z,3830000,,,0,,K. Lowry STEAL (3 STL),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M18.00S,2020-08-08T02:44:14.7Z,3,REGULAR,foul,personal,[],202689,,,1610612761,52,68,2020-08-08T02:44:39Z,3840000,,,0,,K. Walker FOUL personal (4 PF),"[202689, 1627832]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,202041.0,4.0,0.0,VanVleet,1627832.0,,,,,,,,,,
389,PT05M57.00S,2020-08-08T02:44:47.6Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1627783,90.75229960578186,58.15716911764706,1610612761,52,68,2020-08-08T02:44:54Z,3860000,41.0,34.0,1,right,MISS P. Siakam 6' layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,5.71,Missed,,,,,,,,,,,,,,,,,,,
390,PT05M55.00S,2020-08-08T02:44:49.6Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,52,68,2020-08-08T02:44:54Z,3870000,,,0,,D. Theis REBOUND (Off:1 Def:8),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,389.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
391,PT05M50.00S,2020-08-08T02:44:53.9Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",202330,5.075558475689881,42.715992647058826,1610612738,52,70,2020-08-08T02:45:43Z,3880000,36.0,-5.0,1,left,G. Hayward layup (6 PTS) (J. Brown 2 AST),"[202330, 1627759]",1610612738.0,BOS,running,,,Hayward,G. Hayward,,,,,3.64,Made,,,,,,,,,,6.0,J. Brown,1627759.0,2.0,,,,,,
393,PT05M33.00S,2020-08-08T02:45:11.1Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628384,92.19776609724047,53.50030637254902,1610612761,52,70,2020-08-08T02:45:17Z,3900000,18.0,21.0,1,right,MISS O. Anunoby layup,[1628384],1610612761.0,TOR,cutting,,,Anunoby,O. Anunoby,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,,
394,PT05M31.00S,2020-08-08T02:45:12.8Z,3,REGULAR,rebound,defensive,[],202330,,,1610612738,52,70,2020-08-08T02:45:12Z,3910000,,,0,,G. Hayward REBOUND (Off:1 Def:8),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,393.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
395,PT05M26.00S,2020-08-08T02:45:18.1Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1628369,7.835085413929041,94.43167892156863,1610612738,52,73,2020-08-08T02:45:24Z,3920000,-222.0,21.0,1,left,J. Tatum 22' 3PT  (18 PTS) (D. Theis 3 AST),"[1628369, 1628464]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,22.38,Made,,,,,,,,,,18.0,D. Theis,1628464.0,3.0,,,,,,
397,PT05M24.00S,2020-08-08T02:45:28.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,52,73,2020-08-08T02:45:28Z,3940000,,,0,,timeout full,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M24.00S,2020-08-08T02:47:46.4Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,52,73,2020-08-08T02:48:29Z,3950000,,,0,,substitution out Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M24.00S,2020-08-08T02:47:46.4Z,3,REGULAR,substitution,out,[],200768,,,1610612761,52,73,2020-08-08T02:48:29Z,3960000,,,0,,substitution out Lowry,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M24.00S,2020-08-08T02:47:46.4Z,3,REGULAR,substitution,out,[],201188,,,1610612761,52,73,2020-08-08T02:48:29Z,3970000,,,0,,substitution out Gasol,[201188],1610612761.0,TOR,,,,Gasol,M. Gasol,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M24.00S,2020-08-08T02:47:46.4Z,3,REGULAR,substitution,out,[],202330,,,1610612761,52,73,2020-08-08T02:48:29Z,3990000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M24.00S,2020-08-08T02:47:46.4Z,3,REGULAR,substitution,in,[],1629056,,,1610612761,52,73,2020-08-08T02:48:29Z,4000000,,,0,,substitution in Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M24.00S,2020-08-08T02:47:46.4Z,3,REGULAR,substitution,in,[],201586,,,1610612761,52,73,2020-08-08T02:48:29Z,4010000,,,0,,substitution in Ibaka,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M24.00S,2020-08-08T02:47:46.4Z,3,REGULAR,substitution,in,[],1626181,,,1610612761,52,73,2020-08-08T02:48:29Z,4020000,,,0,,substitution in Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M24.00S,2020-08-08T02:47:46.4Z,3,REGULAR,substitution,in,[],203935,,,1610612761,52,73,2020-08-08T02:48:29Z,4040000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M24.00S,2020-08-08T02:47:46.4Z,3,REGULAR,substitution,out,[],202689,,,1610612761,52,73,2020-08-08T02:48:55Z,4050000,,,0,,substitution out Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M24.00S,2020-08-08T02:47:46.4Z,3,REGULAR,substitution,in,[],202954,,,1610612761,52,73,2020-08-08T02:48:55Z,4060000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M08.00S,2020-08-08T02:48:58.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1626181,93.24901445466492,44.43167892156863,1610612761,52,73,2020-08-08T02:49:09Z,4070000,-28.0,11.0,1,right,MISS N. Powell layup Blocked,"[1626181, 1628464]",1610612761.0,TOR,reverse,,,Powell,N. Powell,,,,,3.23,Missed,,,,,,,,,,,,,,Theis,1628464.0,,,,
411,PT05M08.00S,2020-08-08T02:48:58.5Z,3,REGULAR,block,,[],1628464,,,1610612761,52,73,2020-08-08T02:49:01Z,4080000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M04.00S,2020-08-08T02:49:02.5Z,3,REGULAR,rebound,offensive,[],1626181,,,1610612761,52,73,2020-08-08T02:49:05Z,4090000,,,0,,N. Powell REBOUND (Off:1 Def:3),[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,410.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
413,PT05M03.00S,2020-08-08T02:49:03.6Z,3,REGULAR,3pt,jumpshot,['2ndchance'],1629056,73.53810775295663,15.755208333333334,1610612761,52,73,2020-08-08T02:49:09Z,4100000,-171.0,196.0,1,right,MISS T. Davis 26' 3PT,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
414,PT05M03.00S,2020-08-08T02:49:03.6Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,52,73,2020-08-08T02:49:09Z,4110000,,,0,,D. Theis REBOUND (Off:1 Def:9),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,413.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
415,PT04M48.00S,2020-08-08T02:49:18.1Z,3,REGULAR,3pt,jumpshot,[],1627759,5.732588699080158,95.65716911764706,1610612738,52,76,2020-08-08T02:49:22Z,4120000,-228.0,1.0,1,left,J. Brown 23' 3PT  (14 PTS) (J. Tatum 3 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,22.84,Made,,,,,,,,,,14.0,J. Tatum,1628369.0,3.0,,,,,,
417,PT04M33.00S,2020-08-08T02:49:32.8Z,3,REGULAR,2pt,jumpshot,['pointsinthepaint'],1627783,91.93495400788436,35.60814950980392,1610612761,54,76,2020-08-08T02:49:41Z,4140000,-72.0,23.0,1,right,P. Siakam 8' jumpshot (11 PTS) (F. VanVleet 3 AST),"[1627783, 1627832]",1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,7.75,Made,,,,,,,,,,11.0,F. VanVleet,1627832.0,3.0,,,,,,
419,PT04M09.00S,2020-08-08T02:49:58.3Z,3,REGULAR,turnover,outofbounds,[],203935,,,1610612738,54,76,2020-08-08T02:50:06Z,4160000,,,0,,M. Smart TURNOVER outofbounds (1 TOV),[203935],1610612738.0,BOS,badpass,,,Smart,M. Smart,,,,,,,,,,,202041.0,,,,,,,,,,,1.0,,,
420,PT03M47.00S,2020-08-08T02:50:25.7Z,3,REGULAR,turnover,lostball,[],1627832,,,1610612761,54,76,2020-08-08T02:51:08Z,4170000,,,0,,F. VanVleet TURNOVER lostball (1 TOV) Stolen,"[1627832, 203935]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,
421,PT03M47.00S,2020-08-08T02:50:25.7Z,3,REGULAR,steal,,[],203935,,,1610612738,54,76,2020-08-08T02:50:28Z,4180000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M44.00S,2020-08-08T02:50:29.5Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202954,7.046649145860711,53.01011029411765,1610612738,54,78,2020-08-08T03:05:53Z,4190000,-15.0,14.0,1,left,B. Wanamaker layup (9 PTS),[202954],1610612738.0,BOS,running,,,Wanamaker,B. Wanamaker,,,,,2.44,Made,,,,,,,,,,9.0,,,,,,,,,
424,PT03M29.00S,2020-08-08T02:50:45.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612761,54,78,2020-08-08T02:50:55Z,4210000,,,0,,M. Smart FOUL personal (2 PF) (VanVleet inpenalty),"[203935, 1627832]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,201640.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,,
426,PT03M29.00S,2020-08-08T02:51:13.2Z,3,REGULAR,freethrow,1of2,[],1627832,,,1610612761,55,78,2020-08-08T02:51:28Z,4230000,,,0,,F. VanVleet freethrow 1of2 (13 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
427,PT03M29.00S,2020-08-08T02:51:13.2Z,3,REGULAR,freethrow,2of2,[],1627832,,,1610612761,55,78,2020-08-08T02:51:28Z,4240000,,,0,,MISS F. VanVleet freethrow 2of2,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
428,PT03M27.00S,2020-08-08T02:51:15.2Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,55,78,2020-08-08T02:51:28Z,4250000,,,0,,D. Theis REBOUND (Off:1 Def:10),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,427.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
429,PT03M13.00S,2020-08-08T02:51:40.8Z,3,REGULAR,3pt,jumpshot,[],1628369,26.49474375821288,78.50030637254902,1610612738,55,78,2020-08-08T02:51:45Z,4260000,-143.0,197.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
430,PT03M10.00S,2020-08-08T02:51:43.8Z,3,REGULAR,rebound,defensive,[],201586,,,1610612761,55,78,2020-08-08T02:51:45Z,4270000,,,0,,S. Ibaka REBOUND (Off:1 Def:4),[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,429.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
431,PT03M02.00S,2020-08-08T02:51:51.4Z,3,REGULAR,3pt,jumpshot,[],201586,67.7562417871222,55.70618872549019,1610612761,55,78,2020-08-08T02:51:57Z,4280000,29.0,251.0,1,right,MISS S. Ibaka 26' 3PT,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
432,PT02M59.00S,2020-08-08T02:51:54.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,55,78,2020-08-08T02:51:57Z,4290000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,431.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
433,PT02M45.00S,2020-08-08T02:52:07.8Z,3,REGULAR,2pt,jumpshot,[],1628369,10.5946123521682,23.108149509803923,1610612738,55,78,2020-08-08T02:52:23Z,4300000,134.0,47.0,1,left,MISS J. Tatum 14' jumpshot,[1628369],1610612738.0,BOS,drivingfloatingbank,,,Tatum,J. Tatum,,,,,14.44,Missed,,,,,,,,,,,,,,,,,,,
434,PT02M43.00S,2020-08-08T02:52:09.8Z,3,REGULAR,rebound,defensive,[],201586,,,1610612761,55,78,2020-08-08T02:52:23Z,4310000,,,0,,S. Ibaka REBOUND (Off:1 Def:5),[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,433.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
435,PT02M39.00S,2020-08-08T02:52:14.9Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",1629056,93.64323258869908,52.27481617647059,1610612761,57,78,2020-08-08T03:06:03Z,4320000,11.0,7.0,1,right,T. Davis layup (2 PTS) (F. VanVleet 4 AST),"[1629056, 1627832]",1610612761.0,TOR,driving,,,Davis,T. Davis,,,,,1.71,Made,,,,,,,,,,2.0,F. VanVleet,1627832.0,4.0,,,,,,
437,PT02M18.00S,2020-08-08T02:52:35.4Z,3,REGULAR,3pt,jumpshot,[],1627759,4.944152431011826,95.16697303921569,1610612738,57,81,2020-08-08T02:52:40Z,4340000,-226.0,-6.0,1,left,J. Brown 23' 3PT  (17 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,22.58,Made,,,,,,,,,,17.0,M. Smart,203935.0,3.0,,,,,,
439,PT01M56.00S,2020-08-08T02:52:57.5Z,3,REGULAR,3pt,jumpshot,[],1627832,70.64717477003943,26.294424019607842,1610612761,57,81,2020-08-08T02:53:04Z,4360000,-119.0,223.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612761.0,TOR,stepback,,,VanVleet,F. VanVleet,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
440,PT01M50.00S,2020-08-08T02:53:03.5Z,3,REGULAR,rebound,offensive,[],201586,,,1610612761,57,81,2020-08-08T02:54:21Z,4370000,,,0,,S. Ibaka REBOUND (Off:2 Def:5),[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,,,439.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
441,PT01M49.00S,2020-08-08T02:53:04.3Z,3,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",201586,84.57621550591328,57.91207107843137,1610612761,57,81,2020-08-08T02:54:21Z,4380000,40.0,92.0,1,right,MISS S. Ibaka 11' jumpshot,[201586],1610612761.0,TOR,,,,Ibaka,S. Ibaka,,,,,10.57,Missed,,,,,,,,,,,,,,,,,,,
442,PT01M46.00S,2020-08-08T02:53:07.3Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,57,81,2020-08-08T02:53:10Z,4390000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,441.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
443,PT01M43.00S,2020-08-08T02:53:09.5Z,3,REGULAR,3pt,jumpshot,['fastbreak'],1627759,24.78646517739816,12.568933823529413,1610612738,57,84,2020-08-08T03:06:11Z,4400000,187.0,180.0,1,left,J. Brown 26' 3PT  (20 PTS) (M. Smart 4 AST),"[1627759, 203935]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,26.39,Made,,,,,,,,,,20.0,M. Smart,203935.0,4.0,,,,,,
446,PT01M26.00S,2020-08-08T02:53:27.6Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1627783,90.48948751642575,39.03952205882353,1610612761,57,84,2020-08-08T02:53:32Z,4430000,-55.0,37.0,1,right,MISS P. Siakam 7' layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,6.93,Missed,,,,,,,,,,,,,,,,,,,
