actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
343,PT09M25.00S,2020-01-05T02:25:28.5Z,3,REGULAR,freethrow,1of2,[],1627739,,,1610612741,54,60,2020-01-05T02:25:28Z,3360000,,,0,,K. Dunn freethrow 1of2 (7 PTS),[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
344,PT09M25.00S,2020-01-05T02:25:48.5Z,3,REGULAR,freethrow,2of2,[],1627739,,,1610612741,55,60,2020-01-05T02:25:48Z,3370000,,,0,,K. Dunn freethrow 2of2 (8 PTS),[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
345,PT09M07.00S,2020-01-05T02:26:09.0Z,3,REGULAR,2pt,jumpshot,[],202330,89.96386333771353,21.88265931372549,1610612738,55,60,2020-01-05T02:26:17Z,3380000,-141.0,42.0,1,right,MISS G. Hayward 15' jumpshot,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,14.83,Missed,,,,,,,,,,,,,,,
346,PT09M04.00S,2020-01-05T02:26:12.0Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612741,55,60,2020-01-05T02:26:22Z,3390000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:8),[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,345.0,10.0,8.0,2.0,,,,,,,
347,PT09M04.00S,2020-01-05T02:26:15.6Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612741,55,60,2020-01-05T02:26:15Z,3400000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M43.00S,2020-01-05T02:26:54.9Z,3,REGULAR,3pt,jumpshot,[],1628976,32.40801576872536,53.255208333333336,1610612741,55,60,2020-01-05T02:27:04Z,3410000,-16.0,252.0,1,left,MISS W. Carter Jr. 26' 3PT,[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,25.81,Missed,,,,,,,,,,,,,,,
349,PT08M42.00S,2020-01-05T02:26:55.9Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612741,55,60,2020-01-05T02:27:04Z,3420000,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,348.0,2.0,1.0,1.0,,,,,,,
350,PT08M42.00S,2020-01-05T02:27:03.2Z,3,REGULAR,turnover,shotclock,['team'],0,,,1610612741,55,60,2020-01-05T02:27:23Z,3430000,,,0,,Team TURNOVER shotclock,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,202041.0,,,,,,
351,PT08M23.00S,2020-01-05T02:27:30.0Z,3,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",202330,93.9060446780552,46.392463235294116,1610612738,55,62,2020-01-05T02:27:34Z,3440000,-18.0,5.0,1,right,G. Hayward layup (14 PTS) (J. Brown 2 AST),"[202330, 1627759]",1610612738.0,BOS,driving,,,Hayward,G. Hayward,,,,,,,,2.07,Made,14.0,J. Brown,1627759.0,2.0,,,,,,,,,,,
353,PT08M23.00S,2020-01-05T02:27:36.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,55,62,2020-01-05T02:27:36Z,3460000,,,0,,timeout full,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT08M12.00S,2020-01-05T02:30:37.4Z,3,REGULAR,foul,offensive,[],1627739,,,1610612741,55,62,2020-01-05T02:30:44Z,3470000,,,0,,K. Dunn FOUL offensive (2 PF),"[1627739, 203935]",1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Smart,203935.0,,
356,PT08M12.00S,2020-01-05T02:30:37.4Z,3,REGULAR,turnover,offensivefoul,[],1627739,,,1610612741,55,62,2020-01-05T02:30:37Z,3490000,,,0,,K. Dunn TURNOVER offensivefoul (2 TOV),[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,2.0,,,,,,,,,,,,,1626302.0,,,,,,
357,PT08M01.00S,2020-01-05T02:30:55.4Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1627759,73.01248357424441,17.96109068627451,1610612738,55,62,2020-01-05T02:31:07Z,3500000,-160.0,201.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,26.15,Missed,,,,,,,,,,,,,,,
358,PT07M59.00S,2020-01-05T02:30:57.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,55,62,2020-01-05T02:31:07Z,3510000,,,0,,Team defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,357.0,,,,,,,,,,
359,PT07M59.00S,2020-01-05T02:31:01.4Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612741,55,62,2020-01-05T02:31:01Z,3520000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M46.00S,2020-01-05T02:31:15.4Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1628374,6.1268068331143235,48.353247549019606,1610612741,57,62,2020-01-05T02:31:19Z,3530000,8.0,5.0,1,left,L. Markkanen dunk (11 PTS) (T. Satoransky 3 AST),"[1628374, 203107]",1610612741.0,CHI,cutting,,,Markkanen,L. Markkanen,,,,,,,,1.34,Made,11.0,T. Satoransky,203107.0,3.0,,,,,,,,,,,
362,PT07M24.00S,2020-01-05T02:31:37.0Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628369,93.64323258869908,48.59834558823529,1610612738,57,64,2020-01-05T02:31:42Z,3550000,-7.0,7.0,1,right,J. Tatum layup (14 PTS) (J. Brown 3 AST),"[1628369, 1627759]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,1.46,Made,14.0,J. Brown,1627759.0,3.0,,,,,,,,,,,
364,PT07M16.00S,2020-01-05T02:31:45.8Z,3,REGULAR,3pt,jumpshot,[],203897,31.488173455978973,67.71599264705883,1610612741,60,64,2020-01-05T02:31:52Z,3570000,-89.0,243.0,1,left,Z. LaVine 26' 3PT  (21 PTS) (K. Dunn 5 AST),"[203897, 1627739]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,26.43,Made,21.0,K. Dunn,1627739.0,5.0,,,,,,,,,,,
366,PT06M57.00S,2020-01-05T02:32:04.9Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1628464,93.64323258869908,54.48069852941176,1610612738,60,64,2020-01-05T02:32:09Z,3590000,22.0,7.0,1,right,MISS D. Theis layup,[1628464],1610612738.0,BOS,drivingfingerroll,,,Theis,D. Theis,,,,,,,,2.58,Missed,,,,,,,,,,,,,,,
367,PT06M55.00S,2020-01-05T02:32:06.9Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612741,60,64,2020-01-05T02:32:09Z,3600000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:9),[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,366.0,11.0,9.0,2.0,,,,,,,
368,PT06M47.00S,2020-01-05T02:32:18.7Z,3,REGULAR,foul,personal,['2freethrow'],202330,,,1610612741,60,64,2020-01-05T02:32:24Z,3610000,,,0,,G. Hayward FOUL personal (3 PF) (LaVine 2freethrow),"[202330, 203897]",1610612738.0,BOS,shooting,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,202041.0,3.0,0.0,LaVine,203897.0,,
370,PT06M47.00S,2020-01-05T02:32:41.4Z,3,REGULAR,freethrow,1of2,[],203897,,,1610612741,61,64,2020-01-05T02:32:41Z,3630000,,,0,,Z. LaVine freethrow 1of2 (22 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
371,PT06M47.00S,2020-01-05T02:32:55.8Z,3,REGULAR,freethrow,2of2,[],203897,,,1610612741,62,64,2020-01-05T02:32:55Z,3640000,,,0,,Z. LaVine freethrow 2of2 (23 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
372,PT06M32.00S,2020-01-05T02:33:13.6Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1627759,92.72339027595268,49.333639705882355,1610612738,62,64,2020-01-05T02:33:19Z,3650000,-3.0,16.0,1,right,MISS J. Brown layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,2.17,Missed,,,,,,,,,,,,,,,
373,PT06M30.00S,2020-01-05T02:33:15.6Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612741,62,64,2020-01-05T02:33:19Z,3660000,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,,,,,,372.0,2.0,2.0,0.0,,,,,,,
374,PT06M29.00S,2020-01-05T02:33:18.9Z,3,REGULAR,foul,personal,[],1628464,,,1610612741,62,64,2020-01-05T02:33:31Z,3670000,,,0,,D. Theis FOUL personal (3 PF),"[1628464, 1627739]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,203592.0,3.0,0.0,Dunn,1627739.0,,
376,PT06M29.00S,2020-01-05T02:33:36.0Z,3,REGULAR,substitution,out,[],1628464,,,1610612741,62,64,2020-01-05T02:33:38Z,3690000,,,0,,substitution out Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M29.00S,2020-01-05T02:33:36.0Z,3,REGULAR,substitution,in,[],202683,,,1610612741,62,64,2020-01-05T02:33:38Z,3700000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M21.00S,2020-01-05T02:33:53.7Z,3,REGULAR,3pt,jumpshot,[],1628374,3.7614980289093296,96.8826593137255,1610612741,62,64,2020-01-05T02:33:59Z,3710000,-234.0,-17.0,1,left,MISS L. Markkanen 23' 3PT,[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,23.47,Missed,,,,,,,,,,,,,,,
379,PT06M18.00S,2020-01-05T02:33:56.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,62,64,2020-01-05T02:33:59Z,3720000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,378.0,4.0,4.0,0.0,,,,,,,
380,PT06M04.00S,2020-01-05T02:34:10.3Z,3,REGULAR,3pt,jumpshot,[],1628369,67.88764783180025,40.01991421568628,1610612738,62,67,2020-01-05T02:34:15Z,3730000,-50.0,249.0,1,right,J. Tatum 26' 3PT  (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,25.97,Made,17.0,,,,,,,,,,,,,,
381,PT05M46.00S,2020-01-05T02:34:27.8Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1628976,6.1268068331143235,51.049325980392155,1610612741,64,67,2020-01-05T02:34:32Z,3740000,-5.0,5.0,1,left,W. Carter Jr. dunk (8 PTS) (T. Satoransky 4 AST),"[1628976, 203107]",1610612741.0,CHI,cutting,,,Carter Jr.,W. Carter Jr.,,,,,,,,1.18,Made,8.0,T. Satoransky,203107.0,4.0,,,,,,,,,,,
383,PT05M21.00S,2020-01-05T02:34:53.5Z,3,REGULAR,2pt,layup,['pointsinthepaint'],1627759,94.56307490144546,51.78462009803921,1610612738,64,67,2020-01-05T02:36:06Z,3760000,9.0,-1.0,1,right,MISS J. Brown layup,[1627759],1610612738.0,BOS,drivingfingerroll,,,Brown,J. Brown,,,,,,,,0.98,Missed,,,,,,,,,,,,,,,
384,PT05M19.00S,2020-01-05T02:34:55.5Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612741,64,67,2020-01-05T02:34:58Z,3770000,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,383.0,3.0,2.0,1.0,,,,,,,
385,PT05M16.00S,2020-01-05T02:34:58.9Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",1628976,7.178055190538765,50.314031862745104,1610612741,64,67,2020-01-05T02:36:01Z,3780000,-2.0,15.0,1,left,MISS W. Carter Jr. layup Blocked,"[1628976, 1628369]",1610612741.0,CHI,running,,,Carter Jr.,W. Carter Jr.,,,,,,,,2.06,Missed,,,,,,,,,,,,,,Tatum,1628369.0
386,PT05M16.00S,2020-01-05T02:34:58.9Z,3,REGULAR,block,,[],1628369,,,1610612741,64,67,2020-01-05T02:35:01Z,3790000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M12.00S,2020-01-05T02:35:02.9Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612741,64,67,2020-01-05T02:35:05Z,3800000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:9),[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,385.0,12.0,9.0,3.0,,,,,,,
388,PT05M10.00S,2020-01-05T02:35:03.8Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', '2ndchance']",1628374,5.601182654402102,49.57873774509804,1610612741,66,67,2020-01-05T02:35:18Z,3810000,2.0,0.0,1,left,L. Markkanen dunk (13 PTS) (W. Carter Jr. 2 AST),"[1628374, 1628976]",1610612741.0,CHI,driving,,,Markkanen,L. Markkanen,,,,,,,,0.61,Made,13.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,,
390,PT04M52.00S,2020-01-05T02:35:22.3Z,3,REGULAR,2pt,layup,['pointsinthepaint'],203935,92.59198423127464,50.55912990196079,1610612738,66,69,2020-01-05T02:35:31Z,3830000,3.0,17.0,1,right,M. Smart layup (6 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,,,,2.28,Made,6.0,,,,,,,,,,,,,,
392,PT04M33.00S,2020-01-05T02:35:41.5Z,3,REGULAR,2pt,hook,['pointsinthepaint'],203107,9.280551905387648,49.57873774509804,1610612741,66,69,2020-01-05T02:35:48Z,3850000,2.0,35.0,1,left,MISS T. Satoransky hook,[203107],1610612741.0,CHI,turnaround,,,Satoransky,T. Satoransky,,,,,,,,4.03,Missed,,,,,,,,,,,,,,,
393,PT04M29.00S,2020-01-05T02:35:45.5Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,66,69,2020-01-05T02:35:48Z,3860000,,,0,,E. Kanter REBOUND (Off:3 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,392.0,6.0,3.0,3.0,,,,,,,
394,PT04M24.00S,2020-01-05T02:35:50.6Z,3,REGULAR,3pt,jumpshot,['fastbreak'],202330,96.5341655716163,3.2552083333333335,1610612738,66,72,2020-01-05T02:35:56Z,3870000,-234.0,-20.0,1,right,G. Hayward 23' 3PT  (17 PTS) (M. Smart 5 AST),"[202330, 203935]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,23.41,Made,17.0,M. Smart,203935.0,5.0,,,,,,,,,,,
396,PT04M10.00S,2020-01-05T02:36:04.1Z,3,REGULAR,2pt,dunk,['pointsinthepaint'],1628976,6.389618922470433,48.59834558823529,1610612741,66,72,2020-01-05T02:37:23Z,3890000,7.0,8.0,1,left,MISS W. Carter Jr. dunk,[1628976],1610612741.0,CHI,alleyoop,,,Carter Jr.,W. Carter Jr.,,,,,,,,1.49,Missed,,,,,,,,,,,,,,,
397,PT04M03.00S,2020-01-05T02:36:11.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,66,72,2020-01-05T02:36:47Z,3900000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,396.0,5.0,5.0,0.0,,,,,,,
398,PT04M02.00S,2020-01-05T02:36:12.7Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fastbreak']",202330,94.03745072273325,51.049325980392155,1610612738,66,74,2020-01-05T02:36:17Z,3910000,5.0,4.0,1,right,G. Hayward dunk (19 PTS) (J. Tatum 2 AST),"[202330, 1628369]",1610612738.0,BOS,alleyoop,,,Hayward,G. Hayward,,,,,,,,1.04,Made,19.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,
400,PT03M52.00S,2020-01-05T02:36:37.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202683,,,1610612741,66,74,2020-01-05T02:36:49Z,3930000,,,0,,E. Kanter FOUL personal (1 PF) (LaVine inpenalty),"[202683, 203897]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,LaVine,203897.0,,
402,PT03M52.00S,2020-01-05T02:36:54.6Z,3,REGULAR,freethrow,1of2,[],203897,,,1610612741,67,74,2020-01-05T02:36:54Z,3950000,,,0,,Z. LaVine freethrow 1of2 (24 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
403,PT03M52.00S,2020-01-05T02:36:55.5Z,3,REGULAR,substitution,out,[],203107,,,1610612741,67,74,2020-01-05T02:37:10Z,3960000,,,0,,substitution out Satoransky,[203107],1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M52.00S,2020-01-05T02:36:55.5Z,3,REGULAR,substitution,out,[],1627739,,,1610612741,67,74,2020-01-05T02:37:10Z,3970000,,,0,,substitution out Dunn,[1627739],1610612741.0,CHI,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M52.00S,2020-01-05T02:36:55.5Z,3,REGULAR,substitution,out,[],1628976,,,1610612741,67,74,2020-01-05T02:37:10Z,3980000,,,0,,substitution out Carter Jr.,[1628976],1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M52.00S,2020-01-05T02:36:55.5Z,3,REGULAR,substitution,out,[],1627759,,,1610612741,67,74,2020-01-05T02:37:10Z,3990000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M52.00S,2020-01-05T02:36:55.5Z,3,REGULAR,substitution,out,[],203935,,,1610612741,67,74,2020-01-05T02:37:10Z,4000000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M52.00S,2020-01-05T02:36:55.5Z,3,REGULAR,substitution,in,[],1629655,,,1610612741,67,74,2020-01-05T02:37:10Z,4010000,,,0,,substitution in Gafford,[1629655],1610612741.0,CHI,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M52.00S,2020-01-05T02:36:55.5Z,3,REGULAR,substitution,in,[],201152,,,1610612741,67,74,2020-01-05T02:37:10Z,4020000,,,0,,substitution in Young,[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M52.00S,2020-01-05T02:36:55.5Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,67,74,2020-01-05T02:37:10Z,4030000,,,0,,substitution in White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M52.00S,2020-01-05T02:36:55.5Z,3,REGULAR,substitution,in,[],1629750,,,1610612741,67,74,2020-01-05T02:37:10Z,4040000,,,0,,substitution in Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M52.00S,2020-01-05T02:36:55.5Z,3,REGULAR,substitution,in,[],202954,,,1610612741,67,74,2020-01-05T02:37:10Z,4050000,,,0,,substitution in Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M52.00S,2020-01-05T02:37:18.5Z,3,REGULAR,freethrow,2of2,[],203897,,,1610612741,68,74,2020-01-05T02:37:18Z,4060000,,,0,,Z. LaVine freethrow 2of2 (25 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
414,PT03M33.00S,2020-01-05T02:37:40.9Z,3,REGULAR,2pt,hook,['pointsinthepaint'],202683,91.5407358738502,48.84344362745098,1610612738,68,74,2020-01-05T02:38:14Z,4070000,-6.0,27.0,1,right,MISS E. Kanter hook,[202683],1610612738.0,BOS,turnaround,,,Kanter,E. Kanter,,,,,,,,3.3,Missed,,,,,,,,,,,,,,,
415,PT03M33.00S,2020-01-05T02:37:40.9Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,68,74,2020-01-05T02:38:14Z,4080000,,,0,,E. Kanter REBOUND (Off:4 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,414.0,7.0,3.0,4.0,,,,,,,
416,PT03M33.00S,2020-01-05T02:37:44.6Z,3,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",202683,95.0,50.0,1610612738,68,74,2020-01-05T02:37:53Z,4090000,0.0,-6.0,1,right,MISS E. Kanter layup,[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
417,PT03M33.00S,2020-01-05T02:37:44.6Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,68,74,2020-01-05T02:37:53Z,4100000,,,0,,E. Kanter REBOUND (Off:5 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,416.0,8.0,3.0,5.0,,,,,,,
418,PT03M33.00S,2020-01-05T02:37:46.7Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612738,68,74,2020-01-05T02:37:55Z,4110000,,,0,,D. Gafford FOUL personal (2 PF) (Kanter 2freethrow),"[1629655, 202683]",1610612741.0,CHI,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Kanter,202683.0,,
420,PT03M33.00S,2020-01-05T02:38:10.1Z,3,REGULAR,freethrow,1of2,['2ndchance'],202683,,,1610612738,68,74,2020-01-05T02:38:10Z,4130000,,,0,,MISS E. Kanter freethrow 1of2,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,Missed,,,,,,,,,,,,,,,
421,PT03M33.00S,2020-01-05T02:38:10.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,68,74,2020-01-05T02:38:10Z,4140000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,420.0,,,,,,,,,,
422,PT03M33.00S,2020-01-05T02:38:12.4Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,68,74,2020-01-05T02:38:18Z,4150000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M33.00S,2020-01-05T02:38:12.4Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,68,74,2020-01-05T02:38:18Z,4160000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M33.00S,2020-01-05T02:38:35.4Z,3,REGULAR,freethrow,2of2,['2ndchance'],202683,,,1610612738,68,75,2020-01-05T02:38:35Z,4170000,,,0,,E. Kanter freethrow 2of2 (5 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
425,PT03M24.00S,2020-01-05T02:38:46.9Z,3,REGULAR,3pt,jumpshot,[],203897,19.793035479632064,92.22579656862744,1610612741,68,75,2020-01-05T02:38:51Z,4180000,-211.0,134.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,25.28,Missed,,,,,,,,,,,,,,,
426,PT03M22.00S,2020-01-05T02:38:48.9Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,68,75,2020-01-05T02:38:51Z,4190000,,,0,,E. Kanter REBOUND (Off:5 Def:4),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,425.0,9.0,4.0,5.0,,,,,,,
427,PT03M10.00S,2020-01-05T02:38:59.6Z,3,REGULAR,2pt,hook,['pointsinthepaint'],202683,92.85479632063075,58.15716911764706,1610612738,68,75,2020-01-05T02:39:04Z,4200000,41.0,15.0,1,right,MISS E. Kanter hook,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,4.55,Missed,,,,,,,,,,,,,,,
428,PT03M07.00S,2020-01-05T02:39:03.0Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612738,68,75,2020-01-05T02:39:03Z,4210000,,,0,,J. Green REBOUND (Off:2 Def:0),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,427.0,2.0,0.0,2.0,,,,,,,
429,PT03M07.00S,2020-01-05T02:39:03.0Z,3,REGULAR,2pt,layup,"['2ndchance', 'pointsinthepaint']",1629750,95.0,50.0,1610612738,68,75,2020-01-05T02:39:23Z,4220000,0.0,-6.0,1,right,MISS J. Green layup,[1629750],1610612738.0,BOS,putback,,,Green,J. Green,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
430,PT03M06.00S,2020-01-05T02:39:04.0Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612741,68,75,2020-01-05T02:39:23Z,4230000,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,429.0,4.0,3.0,1.0,,,,,,,
431,PT03M04.00S,2020-01-05T02:39:09.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202683,,,1610612741,68,75,2020-01-05T02:39:17Z,4240000,,,0,,E. Kanter FOUL personal (2 PF) (Markkanen inpenalty),"[202683, 1628374]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Markkanen,1628374.0,,
433,PT03M04.00S,2020-01-05T02:39:34.6Z,3,REGULAR,freethrow,1of2,[],1628374,,,1610612741,69,75,2020-01-05T02:39:34Z,4260000,,,0,,L. Markkanen freethrow 1of2 (14 PTS),[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
