actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
532,PT12M00.00S,2020-08-22T00:36:55.2Z,4,REGULAR,substitution,in,['startperiod'],202689,,,1610612738,72,76,2020-08-22T00:37:21Z,5260000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2020-08-22T00:36:55.2Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,72,76,2020-08-22T00:37:33Z,5270000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2020-08-22T00:36:55.2Z,4,REGULAR,substitution,in,['startperiod'],202683,,,1610612738,72,76,2020-08-22T00:37:33Z,5280000,,,0,,substitution in Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2020-08-22T00:37:38.5Z,4,REGULAR,period,start,[],0,,,1610612738,72,76,2020-08-22T00:37:38Z,5290000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M46.00S,2020-08-22T00:37:52.4Z,4,REGULAR,2pt,jumpshot,[],202689,3.892904073587385,72.61795343137256,1610612738,72,76,2020-08-22T00:37:56Z,5300000,-113.0,-16.0,1,left,MISS K. Walker 11' jumpshot,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,11.36,Missed,,,,,,,,,,,,,,,,,,,
537,PT11M42.00S,2020-08-22T00:37:56.4Z,4,REGULAR,rebound,defensive,[],203118,,,1610612755,72,76,2020-08-22T00:37:56Z,5310000,,,0,,M. Scott REBOUND (Off:1 Def:2),[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,,,,,,,536.0,3.0,2.0,1.0,,,,,,,,,,,
538,PT11M24.00S,2020-08-22T00:38:15.5Z,4,REGULAR,foul,personal,[],203935,,,1610612755,72,76,2020-08-22T00:38:45Z,5320000,,,0,,M. Smart FOUL personal (4 PF),"[203935, 203954]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,2882.0,,4.0,0.0,Embiid,203954.0,,,,,
540,PT11M13.00S,2020-08-22T00:38:53.9Z,4,REGULAR,2pt,jumpshot,[],203954,76.95466491458606,41.00030637254902,1610612755,72,76,2020-08-22T00:38:58Z,5340000,-45.0,164.0,1,right,MISS J. Embiid 18' jumpshot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,17.55,Missed,,,,,,,,,,,,,,,,,,,
541,PT11M10.00S,2020-08-22T00:38:56.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,72,76,2020-08-22T00:38:58Z,5350000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,540.0,6.0,5.0,1.0,,,,,,,,,,,
542,PT10M59.00S,2020-08-22T00:39:07.8Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,7.35873850197109,52.05269607843137,1610612738,72,76,2020-08-22T00:39:54Z,5360000,-10.0,17.0,1,left,MISS J. Tatum jumpshot,[1628369],1610612738.0,BOS,drivingfloating,,,Tatum,J. Tatum,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
543,PT10M59.00S,2020-08-22T00:39:07.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,72,76,2020-08-22T00:39:26Z,5370000,,,0,,Team defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,542.0,,,,,,,,,,,,,,
544,PT10M59.00S,2020-08-22T00:39:13.3Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612755,72,76,2020-08-22T00:39:13Z,5380000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M49.00S,2020-08-22T00:39:31.1Z,4,REGULAR,2pt,jumpshot,[],1629003,87.86136662286465,31.44148284313725,1610612755,72,76,2020-08-22T00:39:37Z,5390000,-93.0,62.0,1,right,MISS S. Milton 11' jumpshot,[1629003],1610612755.0,PHI,turnaroundbank,,,Milton,S. Milton,,,,,11.45,Missed,,,,,,,,,,,,,,,,,,,
546,PT10M47.00S,2020-08-22T00:39:33.1Z,4,REGULAR,rebound,defensive,[],202683,,,1610612738,72,76,2020-08-22T00:39:37Z,5400000,,,0,,E. Kanter REBOUND (Off:1 Def:5),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,545.0,6.0,5.0,1.0,,,,,,,,,,,
547,PT10M29.00S,2020-08-22T00:39:51.7Z,4,REGULAR,3pt,jumpshot,[],1628369,31.09395532194481,32.421875,1610612738,72,76,2020-08-22T00:39:56Z,5410000,88.0,240.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
548,PT10M25.00S,2020-08-22T00:39:55.7Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,72,76,2020-08-22T00:39:56Z,5420000,,,0,,J. Embiid REBOUND (Off:4 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,547.0,12.0,8.0,4.0,,,,,,,,,,,
549,PT10M16.00S,2020-08-22T00:40:03.9Z,4,REGULAR,2pt,layup,['pointsinthepaint'],202692,89.30683311432325,52.27481617647059,1610612755,74,76,2020-08-22T00:40:07Z,5430000,11.0,48.0,1,right,A. Burks layup (7 PTS),[202692],1610612755.0,PHI,driving,,,Burks,A. Burks,,,,,5.47,Made,7.0,,,,,,,,,,,,,,,,,,
550,PT10M00.00S,2020-08-22T00:40:19.6Z,4,REGULAR,2pt,jumpshot,[],202689,18.347568988173457,69.921875,1610612738,74,78,2020-08-22T00:40:24Z,5440000,-100.0,120.0,1,left,K. Walker 16' jumpshot (22 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,16.02,Made,22.0,,,,,,,,,,,,,,,,,,
551,PT09M45.00S,2020-08-22T00:40:37.0Z,4,REGULAR,foul,personal,['2freethrow'],202683,,,1610612755,74,78,2020-08-22T00:40:44Z,5450000,,,0,,E. Kanter FOUL personal (2 PF) (Burks 2freethrow),"[202683, 202692]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,1162.0,,2.0,0.0,Burks,202692.0,,,,,
553,PT09M45.00S,2020-08-22T00:41:06.9Z,4,REGULAR,freethrow,1of2,[],202692,,,1610612755,75,78,2020-08-22T00:41:06Z,5470000,,,0,,A. Burks freethrow 1of2 (8 PTS),[202692],1610612755.0,PHI,,,,Burks,A. Burks,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
554,PT09M45.00S,2020-08-22T00:41:09.7Z,4,REGULAR,substitution,out,[],202683,,,1610612755,75,78,2020-08-22T00:41:13Z,5480000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M45.00S,2020-08-22T00:41:09.7Z,4,REGULAR,substitution,in,[],1628464,,,1610612755,75,78,2020-08-22T00:41:13Z,5490000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M45.00S,2020-08-22T00:41:30.4Z,4,REGULAR,freethrow,2of2,[],202692,,,1610612755,76,78,2020-08-22T00:41:30Z,5500000,,,0,,A. Burks freethrow 2of2 (9 PTS),[202692],1610612755.0,PHI,,,,Burks,A. Burks,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
557,PT09M34.00S,2020-08-22T00:41:43.1Z,4,REGULAR,2pt,jumpshot,[],202689,23.078186596583443,54.23560049019608,1610612738,76,78,2020-08-22T00:41:47Z,5510000,-21.0,164.0,1,left,MISS K. Walker 17' jumpshot,[202689],1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,17.12,Missed,,,,,,,,,,,,,,,,,,,
558,PT09M31.00S,2020-08-22T00:41:46.1Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,76,78,2020-08-22T00:41:47Z,5520000,,,0,,S. Milton REBOUND (Off:0 Def:4),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,557.0,4.0,4.0,0.0,,,,,,,,,,,
559,PT09M22.00S,2020-08-22T00:41:54.0Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1629003,92.85479632063075,45.41207107843137,1610612755,78,78,2020-08-22T00:41:57Z,5530000,-23.0,15.0,1,right,S. Milton layup (12 PTS),[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,3.05,Made,12.0,,,,,,,,,,,,,,,,,,
560,PT09M13.00S,2020-08-22T00:42:07.1Z,4,REGULAR,foul,personal,[],202692,,,1610612738,78,78,2020-08-22T00:42:14Z,5540000,,,0,,A. Burks FOUL personal (2 PF),"[202692, 203935]",1610612755.0,PHI,,,,Burks,A. Burks,,,,,,,,,,,,,,,2882.0,,2.0,0.0,Smart,203935.0,,,,,
562,PT09M13.00S,2020-08-22T00:42:13.2Z,4,REGULAR,substitution,out,[],203118,,,1610612738,78,78,2020-08-22T00:42:21Z,5560000,,,0,,substitution out Scott,[203118],1610612755.0,PHI,,,,Scott,M. Scott,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M13.00S,2020-08-22T00:42:13.2Z,4,REGULAR,substitution,out,[],1629003,,,1610612738,78,78,2020-08-22T00:42:21Z,5570000,,,0,,substitution out Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M13.00S,2020-08-22T00:42:13.2Z,4,REGULAR,substitution,in,[],1626196,,,1610612738,78,78,2020-08-22T00:42:21Z,5580000,,,0,,substitution in Richardson,[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M13.00S,2020-08-22T00:42:13.2Z,4,REGULAR,substitution,in,[],202699,,,1610612738,78,78,2020-08-22T00:42:21Z,5590000,,,0,,substitution in Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M03.00S,2020-08-22T00:42:38.3Z,4,REGULAR,3pt,jumpshot,[],1628369,20.581471747700395,93.69638480392157,1610612738,78,81,2020-08-22T00:42:43Z,5600000,-218.0,141.0,1,left,J. Tatum 26' 3PT  (12 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.31,Made,12.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,,
568,PT08M46.00S,2020-08-22T00:42:54.5Z,4,REGULAR,3pt,jumpshot,[],1626196,76.03482260183968,11.588541666666668,1610612755,78,81,2020-08-22T00:43:00Z,5620000,-192.0,173.0,1,right,MISS J. Richardson 26' 3PT,[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
569,PT08M44.00S,2020-08-22T00:42:56.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,78,81,2020-08-22T00:43:00Z,5630000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,,
570,PT08M44.00S,2020-08-22T00:43:00.5Z,4,REGULAR,stoppage,outofbounds,[],0,,,1610612738,78,81,2020-08-22T00:43:00Z,5640000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M26.00S,2020-08-22T00:43:29.5Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628464,14.4053876478318,44.18658088235294,1610612738,78,83,2020-08-22T00:44:01Z,5650000,29.0,83.0,1,left,D. Theis 9' jumpshot (6 PTS) (M. Smart 3 AST),"[1628464, 203935]",1610612738.0,BOS,pullup,,,Theis,D. Theis,,,,,9.31,Made,6.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,,
573,PT08M11.00S,2020-08-22T00:43:44.1Z,4,REGULAR,2pt,jumpshot,[],1629680,95.74572930354796,75.80422794117648,1610612755,78,83,2020-08-22T00:43:50Z,5670000,129.0,-13.0,1,right,MISS M. Thybulle 13' jumpshot,[1629680],1610612755.0,PHI,turnaround,,,Thybulle,M. Thybulle,,,,,12.92,Missed,,,,,,,,,,,,,,,,,,,
574,PT08M08.00S,2020-08-22T00:43:47.1Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612755,78,83,2020-08-22T00:43:50Z,5680000,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,573.0,2.0,1.0,1.0,,,,,,,,,,,
575,PT08M01.00S,2020-08-22T00:43:56.8Z,4,REGULAR,turnover,traveling,[],1629680,,,1610612755,78,83,2020-08-22T00:44:03Z,5690000,,,0,,M. Thybulle TURNOVER traveling (1 TOV),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,2004.0,1.0,,,,,,,,,
576,PT07M45.00S,2020-08-22T00:44:32.3Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover']",1628369,7.835085413929041,54.72579656862745,1610612738,78,85,2020-08-22T00:44:36Z,5700000,-24.0,21.0,1,left,J. Tatum layup (14 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.56,Made,14.0,,,,,,,,,,,,,,,,,,
577,PT07M44.00S,2020-08-22T00:44:38.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,78,85,2020-08-22T00:44:38Z,5710000,,,0,,timeout full,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M44.00S,2020-08-22T00:46:24.8Z,4,REGULAR,substitution,out,[],202692,,,1610612755,78,85,2020-08-22T00:47:34Z,5720000,,,0,,substitution out Burks,[202692],1610612755.0,PHI,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M44.00S,2020-08-22T00:46:24.8Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,78,85,2020-08-22T00:47:34Z,5730000,,,0,,substitution out Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M44.00S,2020-08-22T00:46:24.8Z,4,REGULAR,substitution,in,[],1629003,,,1610612755,78,85,2020-08-22T00:47:34Z,5740000,,,0,,substitution in Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M44.00S,2020-08-22T00:46:24.8Z,4,REGULAR,substitution,in,[],201143,,,1610612755,78,85,2020-08-22T00:47:34Z,5750000,,,0,,substitution in Horford,[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M44.00S,2020-08-22T00:46:24.8Z,4,REGULAR,substitution,out,[],203935,,,1610612755,78,85,2020-08-22T00:47:57Z,5760000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M44.00S,2020-08-22T00:46:24.8Z,4,REGULAR,substitution,in,[],1627759,,,1610612755,78,85,2020-08-22T00:47:57Z,5770000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M30.00S,2020-08-22T00:48:27.8Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203954,89.56964520367937,46.392463235294116,1610612755,78,85,2020-08-22T00:48:36Z,5780000,-18.0,46.0,1,right,MISS J. Embiid layup Blocked,"[203954, 1628464]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,5.41,Missed,,,,,,,,,,,,,,,Theis,1628464.0,,,
596,PT07M30.00S,2020-08-22T00:48:27.8Z,4,REGULAR,block,,[],1628464,,,1610612755,78,85,2020-08-22T00:49:47Z,5785000,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M25.00S,2020-08-22T00:48:32.8Z,4,REGULAR,rebound,offensive,[],1629003,,,1610612755,78,85,2020-08-22T00:49:47Z,5790000,,,0,,S. Milton REBOUND (Off:1 Def:4),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,584.0,5.0,4.0,1.0,,,,,,,,,,,
586,PT07M20.00S,2020-08-22T00:48:38.1Z,4,REGULAR,3pt,jumpshot,['2ndchance'],1629003,68.67608409986859,70.90226715686273,1610612755,78,85,2020-08-22T00:48:44Z,5800000,105.0,242.0,1,right,MISS S. Milton 27' 3PT Blocked,"[1629003, 1628369]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,26.86,Missed,,,,,,,,,,,,,,,Tatum,1628369.0,,,
587,PT07M20.00S,2020-08-22T00:48:38.1Z,4,REGULAR,block,,[],1628369,,,1610612755,78,85,2020-08-22T00:48:41Z,5810000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M16.00S,2020-08-22T00:48:42.1Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,78,85,2020-08-22T00:48:44Z,5820000,,,0,,D. Theis REBOUND (Off:0 Def:4),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,586.0,4.0,4.0,0.0,,,,,,,,,,,
589,PT07M14.00S,2020-08-22T00:48:44.1Z,4,REGULAR,turnover,lostball,[],1628464,,,1610612738,78,85,2020-08-22T00:48:48Z,5830000,,,0,,D. Theis TURNOVER lostball (2 TOV) Stolen,"[1628464, 1626196]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,2.0,,,,,,,Richardson,1626196.0,
590,PT07M14.00S,2020-08-22T00:48:44.1Z,4,REGULAR,steal,,[],1626196,,,1610612755,78,85,2020-08-22T00:48:46Z,5840000,,,0,,J. Richardson STEAL (2 STL),[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M10.00S,2020-08-22T00:48:48.9Z,4,REGULAR,2pt,layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1626196,90.3580814717477,56.196384803921575,1610612755,80,85,2020-08-22T00:49:13Z,5850000,31.0,38.0,1,right,J. Richardson layup (14 PTS) (T. Harris 4 AST),"[1626196, 202699]",1610612755.0,PHI,runningalleyoop,,,Richardson,J. Richardson,,,,,5.35,Made,14.0,T. Harris,202699.0,4.0,,,,,,,,,,,,,,,
593,PT07M10.00S,2020-08-22T00:48:54.4Z,4,REGULAR,violation,defensivegoaltending,[],1628464,,,1610612755,80,85,2020-08-22T00:49:13Z,5870000,,,0,,D. Theis violation defensivegoaltending,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,1162.0,,,,,,,,,,
594,PT07M10.00S,2020-08-22T00:49:23.2Z,4,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612755,80,85,2020-08-22T00:49:39Z,5880000,,,0,,D. Theis FOUL personal (4 PF) (Richardson 1freethrow),"[1628464, 1626196]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,2882.0,,4.0,0.0,Richardson,1626196.0,,,,,
597,PT07M10.00S,2020-08-22T00:50:06.0Z,4,REGULAR,freethrow,1of1,"['fromturnover', 'fastbreak']",1626196,,,1610612755,81,85,2020-08-22T00:50:06Z,5900000,,,0,,J. Richardson freethrow 1of1 (15 PTS),[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
598,PT06M57.00S,2020-08-22T00:50:22.4Z,4,REGULAR,2pt,dunk,['pointsinthepaint'],1628464,9.543363994743759,53.990502450980394,1610612738,81,87,2020-08-22T00:50:26Z,5910000,-20.0,37.0,1,left,D. Theis dunk (8 PTS) (J. Brown 3 AST),"[1628464, 1627759]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,4.72,Made,8.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,,
600,PT06M33.00S,2020-08-22T00:50:46.3Z,4,REGULAR,2pt,jumpshot,['pointsinthepaint'],1629003,84.44480946123521,62.814031862745104,1610612755,81,87,2020-08-22T00:50:51Z,5930000,64.0,94.0,1,right,MISS S. Milton 12' jumpshot,[1629003],1610612755.0,PHI,drivingfloating,,,Milton,S. Milton,,,,,11.81,Missed,,,,,,,,,,,,,,,,,,,
601,PT06M29.00S,2020-08-22T00:50:50.4Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612755,81,87,2020-08-22T00:50:50Z,5940000,,,0,,J. Richardson REBOUND (Off:2 Def:1),[1626196],1610612755.0,PHI,,,,Richardson,J. Richardson,,,,,,,,,,,600.0,3.0,1.0,2.0,,,,,,,,,,,
602,PT06M29.00S,2020-08-22T00:50:50.4Z,4,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",1626196,95.0,50.0,1610612755,83,87,2020-08-22T00:50:50Z,5950000,0.0,-6.0,1,right,J. Richardson layup (17 PTS),[1626196],1610612755.0,PHI,tip,,,Richardson,J. Richardson,,,,,0.0,Made,17.0,,,,,,,,,,,,,,,,,,
603,PT06M17.00S,2020-08-22T00:51:02.3Z,4,REGULAR,turnover,badpass,[],1627759,,,1610612738,83,87,2020-08-22T00:51:11Z,5960000,,,0,,J. Brown TURNOVER badpass (3 TOV) Stolen,"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,3.0,,,,,,,Horford,201143.0,
604,PT06M17.00S,2020-08-22T00:51:02.3Z,4,REGULAR,steal,,[],201143,,,1610612755,83,87,2020-08-22T00:51:05Z,5970000,,,0,,A. Horford STEAL (1 STL),[201143],1610612755.0,PHI,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M07.00S,2020-08-22T00:51:12.3Z,4,REGULAR,3pt,jumpshot,['fromturnover'],1629003,75.3777923784494,14.774816176470587,1610612755,86,87,2020-08-22T00:51:20Z,5980000,-176.0,179.0,1,right,S. Milton 26' 3PT  (15 PTS) (J. Embiid 1 AST),"[1629003, 203954]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,25.5,Made,15.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,,
607,PT06M06.00S,2020-08-22T00:51:21.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,86,87,2020-08-22T00:51:22Z,6000000,,,0,,timeout full,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M06.00S,2020-08-22T00:54:05.9Z,4,REGULAR,substitution,out,[],1629641,,,1610612738,86,87,2020-08-22T00:54:35Z,6010000,,,0,,substitution out Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M06.00S,2020-08-22T00:54:05.9Z,4,REGULAR,substitution,in,[],203935,,,1610612738,86,87,2020-08-22T00:54:35Z,6020000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M48.00S,2020-08-22T00:55:11.8Z,4,REGULAR,2pt,layup,['pointsinthepaint'],1627759,6.652431011826544,55.4610906862745,1610612738,86,89,2020-08-22T00:55:45Z,6030000,-27.0,10.0,1,left,J. Brown layup (15 PTS),[1627759],1610612738.0,BOS,drivingfingerroll,,,Brown,J. Brown,,,,,3.14,Made,15.0,,,,,,,,,,,,,,,,,,
611,PT05M32.00S,2020-08-22T00:55:27.5Z,4,REGULAR,2pt,layup,['pointsinthepaint'],203954,90.48948751642575,51.78462009803921,1610612755,88,89,2020-08-22T00:55:33Z,6040000,9.0,37.0,1,right,J. Embiid layup (26 PTS) (S. Milton 3 AST),"[203954, 1629003]",1610612755.0,PHI,drivingreverse,,,Embiid,J. Embiid,,,,,4.33,Made,26.0,S. Milton,1629003.0,3.0,,,,,,,,,,,,,,,
613,PT05M17.00S,2020-08-22T00:55:42.3Z,4,REGULAR,3pt,jumpshot,[],1628464,11.908672798948752,4.725796568627451,1610612738,88,89,2020-08-22T00:55:47Z,6060000,226.0,59.0,1,left,MISS D. Theis 24' 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
614,PT05M14.00S,2020-08-22T00:55:45.3Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,88,89,2020-08-22T00:55:47Z,6070000,,,0,,S. Milton REBOUND (Off:1 Def:5),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,613.0,6.0,5.0,1.0,,,,,,,,,,,
615,PT05M01.00S,2020-08-22T00:55:58.0Z,4,REGULAR,2pt,hook,['pointsinthepaint'],203954,84.83902759526939,34.627757352941174,1610612755,88,89,2020-08-22T00:56:05Z,6080000,-77.0,90.0,1,right,MISS J. Embiid 12' hook,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,12.26,Missed,,,,,,,,,,,,,,,,,,,
616,PT04M59.00S,2020-08-22T00:55:59.8Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,88,89,2020-08-22T00:55:59Z,6090000,,,0,,D. Theis REBOUND (Off:0 Def:5),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,615.0,5.0,5.0,0.0,,,,,,,,,,,
617,PT04M50.00S,2020-08-22T00:56:10.2Z,4,REGULAR,turnover,badpass,[],202689,,,1610612738,88,89,2020-08-22T00:56:15Z,6100000,,,0,,K. Walker TURNOVER badpass (1 TOV) Stolen,"[202689, 203954]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,1.0,,,,,,,Embiid,203954.0,
618,PT04M50.00S,2020-08-22T00:56:10.2Z,4,REGULAR,steal,,[],203954,,,1610612755,88,89,2020-08-22T00:56:12Z,6110000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M38.00S,2020-08-22T00:56:21.4Z,4,REGULAR,2pt,jumpshot,"['pointsinthepaint', 'fromturnover']",1629003,87.86136662286465,42.96109068627451,1610612755,90,89,2020-08-22T00:57:22Z,6120000,-35.0,62.0,1,right,S. Milton 8' jumpshot (17 PTS),[1629003],1610612755.0,PHI,drivingfloating,,,Milton,S. Milton,,,,,7.58,Made,17.0,,,,,,,,,,,,,,,,,,
