actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
277,PT05M55.00S,2020-01-21T01:29:13.6Z,2,REGULAR,substitution,out,[],200765,,,1610612747,52,44,2020-01-21T01:29:44Z,2670000,,,0,,substitution out Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M55.00S,2020-01-21T01:29:13.6Z,2,REGULAR,substitution,in,[],1627759,,,1610612747,52,44,2020-01-21T01:29:44Z,2680000,,,0,,substitution in Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M55.00S,2020-01-21T01:29:13.6Z,2,REGULAR,substitution,in,[],1627936,,,1610612747,52,44,2020-01-21T01:29:44Z,2690000,,,0,,substitution in Caruso,[1627936],1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M55.00S,2020-01-21T01:29:13.6Z,2,REGULAR,substitution,in,[],202340,,,1610612747,52,44,2020-01-21T01:29:44Z,2700000,,,0,,substitution in Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M43.00S,2020-01-21T01:30:17.4Z,2,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612747,52,44,2020-01-21T01:30:29Z,2710000,,,0,,J. Tatum FOUL personal (1 PF) (Kuzma 2freethrow),"[1628369, 1628398]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,204058.0,1.0,0.0,Kuzma,1628398.0,,,,,,
283,PT05M43.00S,2020-01-21T01:30:45.0Z,2,REGULAR,freethrow,1of2,[],1628398,,,1610612747,52,44,2020-01-21T01:31:03Z,2730000,,,0,,MISS K. Kuzma freethrow 1of2,[1628398],1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,,
284,PT05M43.00S,2020-01-21T01:30:45.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,52,44,2020-01-21T01:31:03Z,2740000,,,0,,Team offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,283.0,,,,,,,,,,,,,,
285,PT05M43.00S,2020-01-21T01:30:45.0Z,2,REGULAR,freethrow,2of2,[],1628398,,,1610612747,52,44,2020-01-21T01:31:03Z,2750000,,,0,,MISS K. Kuzma freethrow 2of2,[1628398],1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,,
286,PT05M43.00S,2020-01-21T01:30:45.0Z,2,REGULAR,rebound,defensive,[],202683,,,1610612738,52,44,2020-01-21T01:31:03Z,2760000,,,0,,E. Kanter REBOUND (Off:4 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,285.0,6.0,2.0,4.0,,,,,,,,,,,
288,PT05M27.00S,2020-01-21T01:31:20.3Z,2,REGULAR,foul,personal,['2freethrow'],201980,,,1610612738,52,44,2020-01-21T01:31:26Z,2780000,,,0,,D. Green FOUL personal (1 PF) (Brown 2freethrow),"[201980, 1627759]",1610612747.0,LAL,shooting,,,Green,D. Green,,,,,,,,,,,,,,,204059.0,1.0,0.0,Brown,1627759.0,,,,,,
290,PT05M27.00S,2020-01-21T01:31:44.5Z,2,REGULAR,freethrow,1of2,[],1627759,,,1610612738,53,44,2020-01-21T01:31:44Z,2800000,,,0,,J. Brown freethrow 1of2 (6 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
291,PT05M27.00S,2020-01-21T01:31:56.8Z,2,REGULAR,freethrow,2of2,[],1627759,,,1610612738,53,44,2020-01-21T01:31:56Z,2810000,,,0,,MISS J. Brown freethrow 2of2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
292,PT05M25.00S,2020-01-21T01:31:57.6Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612747,53,44,2020-01-21T01:31:57Z,2820000,,,0,,K. Kuzma REBOUND (Off:1 Def:1),[1628398],1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,,,,,,291.0,2.0,1.0,1.0,,,,,,,,,,,
293,PT05M11.00S,2020-01-21T01:32:15.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612747,53,44,2020-01-21T01:32:27Z,2830000,,,0,,J. Tatum FOUL personal (2 PF) (Caruso inpenalty),"[1628369, 1627936]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1146.0,2.0,0.0,Caruso,1627936.0,,,,,,
295,PT05M11.00S,2020-01-21T01:32:49.6Z,2,REGULAR,freethrow,1of2,[],1627936,,,1610612747,53,44,2020-01-21T01:32:49Z,2850000,,,0,,MISS A. Caruso freethrow 1of2,[1627936],1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,,Missed,,,,,,,,,,,,,,,,,,,
296,PT05M11.00S,2020-01-21T01:32:49.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,53,44,2020-01-21T01:32:49Z,2860000,,,0,,Team offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,,,,
297,PT05M11.00S,2020-01-21T01:32:50.4Z,2,REGULAR,substitution,out,[],203935,,,1610612747,53,44,2020-01-21T01:32:53Z,2870000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M11.00S,2020-01-21T01:32:50.4Z,2,REGULAR,substitution,in,[],202689,,,1610612747,53,44,2020-01-21T01:32:53Z,2880000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M11.00S,2020-01-21T01:33:07.2Z,2,REGULAR,freethrow,2of2,[],1627936,,,1610612747,53,45,2020-01-21T01:33:07Z,2890000,,,0,,A. Caruso freethrow 2of2 (1 PTS),[1627936],1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
300,PT04M55.00S,2020-01-21T01:33:26.2Z,2,REGULAR,2pt,jumpshot,[],1628369,80.23981603153744,70.65716911764706,1610612738,53,45,2020-01-21T01:34:18Z,2900000,103.0,133.0,1,right,MISS J. Tatum 17' jumpshot,[1628369],1610612738.0,BOS,stepback,,,Tatum,J. Tatum,,,,,17.29,Missed,,,,,,,,,,,,,,,,,,,
301,PT04M54.00S,2020-01-21T01:33:27.2Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612747,53,45,2020-01-21T01:33:38Z,2910000,,,0,,K. Kuzma REBOUND (Off:1 Def:2),[1628398],1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,,,,,,300.0,3.0,2.0,1.0,,,,,,,,,,,
302,PT04M37.00S,2020-01-21T01:33:45.2Z,2,REGULAR,turnover,outofbounds,[],1628398,,,1610612747,53,45,2020-01-21T01:33:54Z,2920000,,,0,,K. Kuzma TURNOVER outofbounds (1 TOV),[1628398],1610612747.0,LAL,badpass,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,204058.0,,,,,,,1.0,,,
303,PT04M20.00S,2020-01-21T01:34:09.5Z,2,REGULAR,2pt,jumpshot,['fromturnover'],202689,75.77201051248358,75.06893382352942,1610612738,55,45,2020-01-21T01:34:18Z,2930000,125.0,175.0,1,right,K. Walker 22' jumpshot (9 PTS) (J. Brown 2 AST),"[202689, 1627759]",1610612738.0,BOS,stepback,,,Walker,K. Walker,,,,,21.99,Made,9.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,,
305,PT03M56.00S,2020-01-21T01:34:33.7Z,2,REGULAR,2pt,hook,['pointsinthepaint'],203076,15.588042049934298,40.510110294117645,1610612747,55,45,2020-01-21T01:34:37Z,2950000,47.0,94.0,1,left,MISS A. Davis 11' hook,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,11.02,Missed,,,,,,,,,,,,,,,,,,,
306,PT03M54.00S,2020-01-21T01:34:35.3Z,2,REGULAR,rebound,defensive,[],202689,,,1610612738,55,45,2020-01-21T01:34:35Z,2960000,,,0,,K. Walker REBOUND (Off:1 Def:1),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,305.0,2.0,1.0,1.0,,,,,,,,,,,
307,PT03M48.00S,2020-01-21T01:34:41.0Z,2,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",202683,94.69448094612353,52.029718137254896,1610612738,57,45,2020-01-21T01:35:16Z,2970000,10.0,-3.0,1,right,E. Kanter layup (12 PTS) (K. Walker 2 AST),"[202683, 202689]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,1.05,Made,12.0,K. Walker,202689.0,2.0,,,,,,,,,,,,,,,
309,PT03M36.00S,2020-01-21T01:34:53.9Z,2,REGULAR,2pt,jumpshot,[],202340,20.45006570302234,24.823835784313726,1610612747,57,47,2020-01-21T01:34:56Z,2990000,126.0,140.0,1,left,A. Bradley 19' jumpshot (6 PTS),[202340],1610612747.0,LAL,pullup,,,Bradley,A. Bradley,,,,,19.22,Made,6.0,,,,,,,,,,,,,,,,,,
310,PT03M23.00S,2020-01-21T01:35:08.3Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612738,57,47,2020-01-21T01:35:19Z,3000000,,,0,,A. Caruso FOUL personal (1 PF) (Hayward 2freethrow),"[1627936, 202330]",1610612747.0,LAL,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,1146.0,1.0,0.0,Hayward,202330.0,,,,,,
312,PT03M23.00S,2020-01-21T01:35:41.1Z,2,REGULAR,freethrow,1of2,[],202330,,,1610612738,57,47,2020-01-21T01:35:41Z,3020000,,,0,,MISS G. Hayward freethrow 1of2,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,,
313,PT03M23.00S,2020-01-21T01:35:41.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,57,47,2020-01-21T01:35:41Z,3030000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,
314,PT03M23.00S,2020-01-21T01:35:41.6Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,57,47,2020-01-21T01:35:54Z,3040000,,,0,,substitution out Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M23.00S,2020-01-21T01:35:41.6Z,2,REGULAR,substitution,out,[],203076,,,1610612738,57,47,2020-01-21T01:35:54Z,3050000,,,0,,substitution out Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M23.00S,2020-01-21T01:35:41.6Z,2,REGULAR,substitution,out,[],1627936,,,1610612738,57,47,2020-01-21T01:35:54Z,3060000,,,0,,substitution out Caruso,[1627936],1610612747.0,LAL,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M23.00S,2020-01-21T01:35:41.6Z,2,REGULAR,substitution,in,[],203935,,,1610612738,57,47,2020-01-21T01:35:54Z,3070000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M23.00S,2020-01-21T01:35:41.6Z,2,REGULAR,substitution,in,[],201580,,,1610612738,57,47,2020-01-21T01:35:54Z,3080000,,,0,,substitution in McGee,[201580],1610612747.0,LAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M23.00S,2020-01-21T01:35:41.6Z,2,REGULAR,substitution,in,[],2544,,,1610612738,57,47,2020-01-21T01:35:54Z,3090000,,,0,,substitution in James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M23.00S,2020-01-21T01:36:11.4Z,2,REGULAR,freethrow,2of2,[],202330,,,1610612738,58,47,2020-01-21T01:36:11Z,3100000,,,0,,G. Hayward freethrow 2of2 (9 PTS),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
321,PT03M10.00S,2020-01-21T01:36:25.2Z,2,REGULAR,2pt,layup,['pointsinthepaint'],2544,10.200394218134035,42.96109068627451,1610612747,58,49,2020-01-21T01:36:29Z,3110000,35.0,43.0,1,left,L. James 6' layup (11 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,6.03,Made,11.0,,,,,,,,,,,,,,,,,,
322,PT02M51.00S,2020-01-21T01:36:45.3Z,2,REGULAR,foul,personal,['2freethrow'],201580,,,1610612738,58,49,2020-01-21T01:36:54Z,3120000,,,0,,J. McGee FOUL personal (1 PF) (Walker 2freethrow),"[201580, 202689]",1610612747.0,LAL,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,204058.0,1.0,0.0,Walker,202689.0,,,,,,
324,PT02M51.00S,2020-01-21T01:37:13.3Z,2,REGULAR,freethrow,1of2,[],202689,,,1610612738,59,49,2020-01-21T01:37:13Z,3140000,,,0,,K. Walker freethrow 1of2 (10 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
325,PT02M51.00S,2020-01-21T01:37:30.9Z,2,REGULAR,freethrow,2of2,[],202689,,,1610612738,60,49,2020-01-21T01:37:30Z,3150000,,,0,,K. Walker freethrow 2of2 (11 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
326,PT02M38.00S,2020-01-21T01:37:46.4Z,2,REGULAR,2pt,hook,['pointsinthepaint'],201580,13.354139290407357,50.55912990196079,1610612747,60,49,2020-01-21T01:37:56Z,3160000,-3.0,73.0,1,left,MISS J. McGee 8' hook,[201580],1610612747.0,LAL,driving,,,McGee,J. McGee,,,,,7.85,Missed,,,,,,,,,,,,,,,,,,,
327,PT02M37.00S,2020-01-21T01:37:47.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,60,49,2020-01-21T01:37:56Z,3170000,,,0,,Team defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,326.0,,,,,,,,,,,,,,
328,PT02M37.00S,2020-01-21T01:37:51.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612738,60,49,2020-01-21T01:37:57Z,3180000,,,0,,J. McGee FOUL personal (2 PF) (Kanter inpenalty),"[201580, 202683]",1610612747.0,LAL,looseball,,,McGee,J. McGee,,,,,,,,,,,,,,,1146.0,2.0,0.0,Kanter,202683.0,,,,,,
330,PT02M37.00S,2020-01-21T01:38:24.1Z,2,REGULAR,freethrow,1of2,[],202683,,,1610612738,61,49,2020-01-21T01:38:24Z,3200000,,,0,,E. Kanter freethrow 1of2 (13 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
331,PT02M37.00S,2020-01-21T01:38:45.3Z,2,REGULAR,freethrow,2of2,[],202683,,,1610612738,62,49,2020-01-21T01:38:45Z,3210000,,,0,,E. Kanter freethrow 2of2 (14 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
332,PT02M31.00S,2020-01-21T01:39:00.6Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612747,62,49,2020-01-21T01:39:00Z,3220000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M25.00S,2020-01-21T01:39:13.5Z,2,REGULAR,2pt,dunk,['pointsinthepaint'],1628398,6.915243101182654,50.06893382352941,1610612747,62,51,2020-01-21T01:39:19Z,3230000,0.0,13.0,1,left,K. Kuzma dunk (4 PTS) (A. Bradley 1 AST),"[1628398, 202340]",1610612747.0,LAL,driving,,,Kuzma,K. Kuzma,,,,,1.8,Made,4.0,A. Bradley,202340.0,1.0,,,,,,,,,,,,,,,
335,PT02M12.00S,2020-01-21T01:39:26.5Z,2,REGULAR,3pt,jumpshot,[],1627759,90.88370565045992,3.010110294117647,1610612738,65,51,2020-01-21T01:39:30Z,3250000,-235.0,33.0,1,right,J. Brown 24' 3PT  (9 PTS) (K. Walker 3 AST),"[1627759, 202689]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.81,Made,9.0,K. Walker,202689.0,3.0,,,,,,,,,,,,,,,
337,PT02M00.00S,2020-01-21T01:39:38.6Z,2,REGULAR,2pt,dunk,['pointsinthepaint'],201580,6.389618922470433,50.06893382352941,1610612747,65,53,2020-01-21T01:39:42Z,3270000,0.0,8.0,1,left,J. McGee dunk (7 PTS) (A. Bradley 2 AST),"[201580, 202340]",1610612747.0,LAL,alleyoop,,,McGee,J. McGee,,,,,1.31,Made,7.0,A. Bradley,202340.0,2.0,,,,,,,,,,,,,,,
339,PT01M47.00S,2020-01-21T01:39:51.6Z,2,REGULAR,3pt,jumpshot,[],202330,69.72733245729303,68.94148284313727,1610612738,65,53,2020-01-21T01:40:01Z,3290000,95.0,232.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
340,PT01M45.00S,2020-01-21T01:39:53.6Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,65,53,2020-01-21T01:40:01Z,3300000,,,0,,E. Kanter REBOUND (Off:5 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,339.0,7.0,2.0,5.0,,,,,,,,,,,
341,PT01M42.00S,2020-01-21T01:39:56.6Z,2,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202683,94.56307490144546,49.333639705882355,1610612738,67,53,2020-01-21T01:40:03Z,3310000,-3.0,-1.0,1,right,E. Kanter layup (16 PTS),[202683],1610612738.0,BOS,putback,,,Kanter,E. Kanter,,,,,0.53,Made,16.0,,,,,,,,,,,,,,,,,,
342,PT01M19.00S,2020-01-21T01:40:19.7Z,2,REGULAR,2pt,jumpshot,[],1628398,9.543363994743759,33.40226715686275,1610612747,67,53,2020-01-21T01:40:23Z,3320000,83.0,37.0,1,left,MISS K. Kuzma 9' jumpshot,[1628398],1610612747.0,LAL,drivingfloating,,,Kuzma,K. Kuzma,,,,,9.33,Missed,,,,,,,,,,,,,,,,,,,
343,PT01M17.00S,2020-01-21T01:40:21.7Z,2,REGULAR,rebound,defensive,[],202330,,,1610612738,67,53,2020-01-21T01:40:23Z,3330000,,,0,,G. Hayward REBOUND (Off:1 Def:2),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,342.0,3.0,2.0,1.0,,,,,,,,,,,
344,PT01M12.00S,2020-01-21T01:40:26.3Z,2,REGULAR,2pt,layup,"['pointsinthepaint', 'fastbreak']",202689,93.64323258869908,45.41207107843137,1610612738,67,53,2020-01-21T01:40:32Z,3340000,-23.0,7.0,1,right,MISS K. Walker layup,[202689],1610612738.0,BOS,running,,,Walker,K. Walker,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
345,PT01M09.00S,2020-01-21T01:40:29.6Z,2,REGULAR,rebound,offensive,[],202683,,,1610612738,67,53,2020-01-21T01:40:29Z,3350000,,,0,,E. Kanter REBOUND (Off:6 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,344.0,8.0,2.0,6.0,,,,,,,,,,,
346,PT01M09.00S,2020-01-21T01:40:29.6Z,2,REGULAR,2pt,layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",202683,95.0,50.0,1610612738,69,53,2020-01-21T01:40:38Z,3360000,0.0,-6.0,1,right,E. Kanter layup (18 PTS),[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Made,18.0,,,,,,,,,,,,,,,,,,
347,PT00M56.20S,2020-01-21T01:40:48.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202683,,,1610612747,69,53,2020-01-21T01:41:04Z,3370000,,,0,,E. Kanter FOUL personal (2 PF) (James inpenalty),"[202683, 2544]",1610612738.0,BOS,shooting,,,Kanter,E. Kanter,,,,,,,,,,,,,,,204058.0,2.0,0.0,James,2544.0,,,,,,
349,PT00M56.20S,2020-01-21T01:41:18.1Z,2,REGULAR,freethrow,1of2,[],2544,,,1610612747,69,54,2020-01-21T01:41:18Z,3390000,,,0,,L. James freethrow 1of2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
350,PT00M56.20S,2020-01-21T01:41:32.6Z,2,REGULAR,freethrow,2of2,[],2544,,,1610612747,69,55,2020-01-21T01:41:32Z,3400000,,,0,,L. James freethrow 2of2 (13 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
351,PT00M39.70S,2020-01-21T01:41:52.7Z,2,REGULAR,turnover,lostball,[],202689,,,1610612738,69,55,2020-01-21T01:41:57Z,3410000,,,0,,K. Walker TURNOVER lostball (1 TOV) Stolen,"[202689, 202340]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,1.0,Bradley,202340.0,
352,PT00M39.70S,2020-01-21T01:41:52.7Z,2,REGULAR,steal,,[],202340,,,1610612747,69,55,2020-01-21T01:41:55Z,3420000,,,0,,A. Bradley STEAL (1 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M38.50S,2020-01-21T01:42:17.2Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612747,69,55,2020-01-21T01:42:17Z,3430000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M38.50S,2020-01-21T01:42:22.0Z,2,REGULAR,substitution,out,[],202683,,,1610612747,69,55,2020-01-21T01:42:29Z,3440000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M38.50S,2020-01-21T01:42:22.0Z,2,REGULAR,substitution,in,[],1629684,,,1610612747,69,55,2020-01-21T01:42:29Z,3450000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M27.90S,2020-01-21T01:42:53.2Z,2,REGULAR,3pt,jumpshot,['fromturnover'],2544,29.25427069645204,80.4610906862745,1610612747,69,55,2020-01-21T01:42:59Z,3460000,-152.0,222.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,,
357,PT00M26.00S,2020-01-21T01:42:55.1Z,2,REGULAR,rebound,defensive,[],202689,,,1610612738,69,55,2020-01-21T01:42:59Z,3470000,,,0,,K. Walker REBOUND (Off:1 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,356.0,3.0,2.0,1.0,,,,,,,,,,,
358,PT00M03.80S,2020-01-21T01:43:18.2Z,2,REGULAR,turnover,outofbounds,[],203935,,,1610612738,69,55,2020-01-21T01:43:24Z,3480000,,,0,,M. Smart TURNOVER outofbounds (1 TOV),[203935],1610612738.0,BOS,badpass,,,Smart,M. Smart,,,,,,,,,,,,,,,1146.0,,,,,,,1.0,,,
359,PT00M01.40S,2020-01-21T01:43:28.6Z,2,REGULAR,3pt,jumpshot,['fromturnover'],201580,53.17017082785808,48.59834558823529,1610612747,69,55,2020-01-21T01:43:37Z,3490000,7.0,447.0,1,left,MISS J. McGee 45' 3PT,[201580],1610612747.0,LAL,running,,,McGee,J. McGee,,,,,45.29,Missed,,,,,,,,,,,,,,,,,,,
360,PT00M01.40S,2020-01-21T01:43:28.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,69,55,2020-01-21T01:43:37Z,3500000,,,0,,Team offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,
361,PT00M00.00S,2020-01-21T01:43:38.0Z,2,REGULAR,period,end,[],0,,,1610612747,69,55,2020-01-21T01:43:38Z,3510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2020-01-21T01:59:29.0Z,3,REGULAR,substitution,out,['startperiod'],203935,,,1610612747,69,55,2020-01-21T01:59:49Z,3520000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2020-01-21T01:59:29.0Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612747,69,55,2020-01-21T01:59:49Z,3530000,,,0,,substitution out Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2020-01-21T01:59:29.0Z,3,REGULAR,substitution,out,['startperiod'],1628398,,,1610612747,69,55,2020-01-21T01:59:49Z,3540000,,,0,,substitution out Kuzma,[1628398],1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2020-01-21T01:59:29.0Z,3,REGULAR,substitution,in,['startperiod'],1628369,,,1610612747,69,55,2020-01-21T01:59:49Z,3550000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2020-01-21T01:59:29.0Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612747,69,55,2020-01-21T01:59:49Z,3560000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2020-01-21T01:59:29.0Z,3,REGULAR,substitution,in,['startperiod'],203076,,,1610612747,69,55,2020-01-21T01:59:49Z,3570000,,,0,,substitution in Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2020-01-21T02:00:16.9Z,3,REGULAR,period,start,[],0,,,1610612738,69,55,2020-01-21T02:00:16Z,3580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT11M41.00S,2020-01-21T02:00:37.6Z,3,REGULAR,turnover,outofbounds,[],202689,,,1610612738,69,55,2020-01-21T02:00:43Z,3590000,,,0,,K. Walker TURNOVER outofbounds (2 TOV),[202689],1610612738.0,BOS,lostball,,,Walker,K. Walker,,,,,,,,,,,,,,,204059.0,,,,,,,2.0,,,
