actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
269,PT03M25.00S,2020-01-23T01:25:17.3Z,2,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint']",1626145,90.3580814717477,58.892463235294116,1610612763,49,42,2020-01-23T01:25:35Z,2680000,44.0,38.0,1,right,MISS T. Jones 6' layup Blocked,"[1626145, 1629750]",1610612763.0,MEM,runningfingerroll,,,Jones,T. Jones,,,,,6.23,Missed,,,,,,,,,,,,,,,,,Green,1629750.0,
270,PT03M25.00S,2020-01-23T01:25:17.3Z,2,REGULAR,block,,[],1629750,,,1610612763,49,42,2020-01-23T01:25:19Z,2690000,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M24.00S,2020-01-23T01:25:18.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,49,42,2020-01-23T01:25:35Z,2700000,,,0,,Team offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,,
272,PT03M24.00S,2020-01-23T01:25:22.1Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612763,49,42,2020-01-23T01:25:22Z,2710000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M14.00S,2020-01-23T01:25:49.3Z,2,REGULAR,turnover,badpass,[],1628991,,,1610612763,49,42,2020-01-23T01:27:35Z,2720000,,,0,,J. Jackson Jr. TURNOVER badpass (2 TOV) Stolen,"[1628991, 1628369]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,2.0,Tatum,1628369.0,,,
274,PT03M14.00S,2020-01-23T01:25:49.3Z,2,REGULAR,steal,,[],1628369,,,1610612738,49,42,2020-01-23T01:25:51Z,2730000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M10.00S,2020-01-23T01:25:54.4Z,2,REGULAR,foul,personal,['2freethrow'],203109,,,1610612738,49,42,2020-01-23T01:26:11Z,2740000,,,0,,J. Crowder FOUL personal (1 PF) (Green 2freethrow),"[203109, 1629750]",1610612763.0,MEM,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,200832.0,1.0,0.0,Green,1629750.0,,,,,,,,,
277,PT03M10.00S,2020-01-23T01:26:24.8Z,2,REGULAR,freethrow,1of2,"['fromturnover', 'fastbreak']",1629750,,,1610612738,50,42,2020-01-23T01:26:46Z,2760000,,,0,,J. Green freethrow 1of2 (4 PTS),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
278,PT03M10.00S,2020-01-23T01:26:25.4Z,2,REGULAR,substitution,out,[],1626145,,,1610612738,50,42,2020-01-23T01:26:29Z,2770000,,,0,,substitution out Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M10.00S,2020-01-23T01:26:25.4Z,2,REGULAR,substitution,in,[],1629630,,,1610612738,50,42,2020-01-23T01:26:29Z,2780000,,,0,,substitution in Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M10.00S,2020-01-23T01:26:24.8Z,2,REGULAR,freethrow,2of2,"['fastbreak', 'fromturnover']",1629750,,,1610612738,50,42,2020-01-23T01:26:46Z,2790000,,,0,,MISS J. Green freethrow 2of2,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
281,PT03M10.00S,2020-01-23T01:26:24.8Z,2,REGULAR,rebound,defensive,[],203109,,,1610612763,50,42,2020-01-23T01:26:46Z,2800000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612763.0,MEM,,,,Crowder,J. Crowder,,,,,,,280.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
282,PT02M53.00S,2020-01-23T01:26:57.3Z,2,REGULAR,2pt,hook,['pointsinthepaint'],1628991,86.41590013140605,50.80422794117647,1610612763,50,42,2020-01-23T01:27:02Z,2810000,4.0,75.0,1,right,MISS J. Jackson Jr. 8' hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,8.08,Missed,,,,,,,,,,,,,,,,,,,
283,PT02M51.00S,2020-01-23T01:26:59.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,50,42,2020-01-23T01:27:02Z,2820000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,282.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
284,PT02M45.00S,2020-01-23T01:27:05.1Z,2,REGULAR,turnover,badpass,[],202330,,,1610612738,50,42,2020-01-23T01:27:09Z,2830000,,,0,,G. Hayward TURNOVER badpass (1 TOV) Stolen,"[202330, 1629001]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0,,,
285,PT02M45.00S,2020-01-23T01:27:05.1Z,2,REGULAR,steal,,[],1629001,,,1610612763,50,42,2020-01-23T01:28:19Z,2840000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M42.00S,2020-01-23T01:27:08.3Z,2,REGULAR,turnover,badpass,[],1629630,,,1610612763,50,42,2020-01-23T01:27:12Z,2850000,,,0,,J. Morant TURNOVER badpass (1 TOV) Stolen,"[1629630, 1628369]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,,
287,PT02M42.00S,2020-01-23T01:27:08.3Z,2,REGULAR,steal,,[],1628369,,,1610612738,50,42,2020-01-23T01:27:10Z,2860000,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M40.00S,2020-01-23T01:27:10.9Z,2,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover']",1628369,9.280551905387648,45.90226715686275,1610612738,52,42,2020-01-23T01:29:38Z,2870000,20.0,35.0,1,left,J. Tatum dunk (16 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,4.51,Made,,,,,16.0,,,,,,M. Smart,203935.0,3.0,,,,,,
290,PT02M18.00S,2020-01-23T01:27:33.1Z,2,REGULAR,turnover,lostball,[],1628991,,,1610612763,52,42,2020-01-23T01:31:05Z,2890000,,,0,,J. Jackson Jr. TURNOVER lostball (3 TOV) Stolen,"[1628991, 1629750]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,3.0,Green,1629750.0,,,
291,PT02M18.00S,2020-01-23T01:27:33.1Z,2,REGULAR,steal,,[],1629750,,,1610612738,52,42,2020-01-23T01:27:35Z,2900000,,,0,,J. Green STEAL (1 STL),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M12.00S,2020-01-23T01:27:41.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612738,52,42,2020-01-23T01:28:00Z,2910000,,,0,,J. Jackson Jr. FOUL personal (2 PF) (Theis inpenalty),"[1628991, 1628464]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,203593.0,2.0,0.0,Theis,1628464.0,,,,,,,,,
294,PT02M12.00S,2020-01-23T01:28:08.7Z,2,REGULAR,freethrow,1of2,['fromturnover'],1628464,,,1610612738,52,42,2020-01-23T01:28:08Z,2930000,,,0,,MISS D. Theis freethrow 1of2,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
295,PT02M12.00S,2020-01-23T01:28:08.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,52,42,2020-01-23T01:28:08Z,2940000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,294.0,,,,,,,,,,,,,,,,,,
296,PT02M12.00S,2020-01-23T01:28:23.1Z,2,REGULAR,freethrow,2of2,['fromturnover'],1628464,,,1610612738,53,42,2020-01-23T01:28:23Z,2950000,,,0,,D. Theis freethrow 2of2 (12 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
297,PT01M59.00S,2020-01-23T01:28:37.4Z,2,REGULAR,turnover,badpass,[],1629001,,,1610612763,53,42,2020-01-23T01:31:54Z,2960000,,,0,,D. Melton TURNOVER badpass (2 TOV) Stolen,"[1629001, 202330]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,2.0,Hayward,202330.0,,,
298,PT01M59.00S,2020-01-23T01:28:37.4Z,2,REGULAR,steal,,[],202330,,,1610612738,53,42,2020-01-23T01:28:39Z,2970000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M44.00S,2020-01-23T01:28:52.1Z,2,REGULAR,3pt,jumpshot,['fromturnover'],202330,6.783837056504599,3.5003063725490198,1610612738,53,42,2020-01-23T01:28:56Z,2980000,232.0,11.0,1,left,MISS G. Hayward 23' 3PT,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
300,PT01M42.00S,2020-01-23T01:28:54.1Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,53,42,2020-01-23T01:28:56Z,2990000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,299.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
301,PT01M19.00S,2020-01-23T01:29:16.9Z,2,REGULAR,2pt,jumpshot,['pointsinthepaint'],203109,86.02168199737189,37.56893382352941,1610612763,53,42,2020-01-23T01:29:22Z,3000000,-62.0,79.0,1,right,MISS J. Crowder 10' jumpshot Blocked,"[203109, 1628464]",1610612763.0,MEM,turnaroundfadeaway,,,Crowder,J. Crowder,,,,,10.48,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0,
302,PT01M19.00S,2020-01-23T01:29:16.9Z,2,REGULAR,block,,[],1628464,,,1610612763,53,42,2020-01-23T01:29:19Z,3010000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M16.00S,2020-01-23T01:29:19.9Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,53,42,2020-01-23T01:29:22Z,3020000,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,301.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
304,PT01M12.00S,2020-01-23T01:29:24.2Z,2,REGULAR,3pt,jumpshot,['fastbreak'],1628369,24.26084099868594,13.794424019607842,1610612738,53,42,2020-01-23T01:29:35Z,3030000,181.0,176.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,,
305,PT01M08.00S,2020-01-23T01:29:28.7Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,53,42,2020-01-23T01:29:28Z,3040000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,304.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
306,PT01M08.00S,2020-01-23T01:29:31.4Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612738,53,42,2020-01-23T01:29:31Z,3050000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M08.00S,2020-01-23T01:29:35.1Z,2,REGULAR,substitution,out,[],203935,,,1610612738,53,42,2020-01-23T01:29:46Z,3060000,,,0,,substitution out Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M08.00S,2020-01-23T01:29:35.1Z,2,REGULAR,substitution,out,[],1628991,,,1610612738,53,42,2020-01-23T01:29:46Z,3070000,,,0,,substitution out Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M08.00S,2020-01-23T01:29:35.1Z,2,REGULAR,substitution,in,[],202689,,,1610612738,53,42,2020-01-23T01:29:46Z,3080000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M08.00S,2020-01-23T01:29:35.1Z,2,REGULAR,substitution,in,[],202685,,,1610612738,53,42,2020-01-23T01:29:46Z,3090000,,,0,,substitution in Valanciunas,[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M56.60S,2020-01-23T01:30:10.3Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1628369,29.25427069645204,74.33363970588235,1610612738,56,42,2020-01-23T01:33:27Z,3100000,-122.0,222.0,1,left,J. Tatum 26' 3PT  (19 PTS) (D. Theis 1 AST),"[1628369, 1628464]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.84,Made,,,,,19.0,,,,,,D. Theis,1628464.0,1.0,,,,,,
313,PT00M35.30S,2020-01-23T01:30:34.5Z,2,REGULAR,2pt,layup,['pointsinthepaint'],203109,91.14651773981603,57.91207107843137,1610612763,56,42,2020-01-23T01:30:45Z,3120000,40.0,31.0,1,right,MISS J. Crowder layup,[203109],1610612763.0,MEM,driving,,,Crowder,J. Crowder,,,,,5.37,Missed,,,,,,,,,,,,,,,,,,,
314,PT00M33.00S,2020-01-23T01:30:40.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,56,42,2020-01-23T01:30:40Z,3130000,,,0,,Team offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,313.0,,,,,,,,,,,,,,,,,,
315,PT00M33.00S,2020-01-23T01:30:41.9Z,2,REGULAR,stoppage,outofbounds,[],0,,,1610612763,56,42,2020-01-23T01:30:41Z,3140000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M31.20S,2020-01-23T01:31:06.3Z,2,REGULAR,3pt,jumpshot,['2ndchance'],1629634,71.04139290407359,20.412071078431374,1610612763,56,42,2020-01-23T01:32:35Z,3190000,-148.0,220.0,1,right,MISS B. Clarke 27' 3PT Blocked,"[1629634, 1628464]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,26.94,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0,
317,PT00M31.20S,2020-01-23T01:31:06.3Z,2,REGULAR,block,,[],1628464,,,1610612763,56,42,2020-01-23T01:31:08Z,3200000,,,0,,D. Theis BLOCK (2 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M31.00S,2020-01-23T01:31:06.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,56,42,2020-01-23T01:32:27Z,3210000,,,0,,Team offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,,,
319,PT00M31.00S,2020-01-23T01:31:11.1Z,2,REGULAR,turnover,shotclock,['team'],0,,,1610612763,56,42,2020-01-23T01:32:35Z,3215000,,,0,,Team TURNOVER shotclock,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,203593.0,,,,,,,,,,,,,
320,PT00M13.90S,2020-01-23T01:31:39.6Z,2,REGULAR,2pt,jumpshot,['fromturnover'],1628369,9.149145860709593,79.48069852941177,1610612738,58,42,2020-01-23T01:34:28Z,3220000,-147.0,34.0,1,left,J. Tatum 15' jumpshot (21 PTS) (K. Walker 2 AST),"[1628369, 202689]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,15.25,Made,,,,,21.0,,,,,,K. Walker,202689.0,2.0,,,,,,
321,PT00M01.30S,2020-01-23T01:31:54.6Z,2,REGULAR,2pt,layup,['pointsinthepaint'],202685,93.9060446780552,53.255208333333336,1610612763,58,44,2020-01-23T01:31:59Z,3230000,16.0,5.0,1,right,J. Valanciunas layup (11 PTS) (J. Morant 4 AST),"[202685, 1629630]",1610612763.0,MEM,cutting,,,Valanciunas,J. Valanciunas,,,,,1.93,Made,,,,,11.0,,,,,,J. Morant,1629630.0,4.0,,,,,,
323,PT00M00.00S,2020-01-23T01:32:01.0Z,2,REGULAR,period,end,[],0,,,1610612738,58,44,2020-01-23T01:32:01Z,3250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2020-01-23T01:46:28.0Z,3,REGULAR,substitution,out,['startperiod'],1629750,,,1610612738,58,44,2020-01-23T01:47:06Z,3260000,,,0,,substitution out Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2020-01-23T01:46:28.0Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612738,58,44,2020-01-23T01:47:06Z,3270000,,,0,,substitution out Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2020-01-23T01:46:28.0Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612738,58,44,2020-01-23T01:47:06Z,3280000,,,0,,substitution out Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2020-01-23T01:46:28.0Z,3,REGULAR,substitution,in,['startperiod'],203935,,,1610612738,58,44,2020-01-23T01:47:06Z,3290000,,,0,,substitution in Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2020-01-23T01:46:28.0Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612738,58,44,2020-01-23T01:47:06Z,3300000,,,0,,substitution in Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2020-01-23T01:46:28.0Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612738,58,44,2020-01-23T01:47:06Z,3310000,,,0,,substitution in Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2020-01-23T01:47:38.6Z,3,REGULAR,period,start,[],0,,,1610612738,58,44,2020-01-23T01:47:38Z,3320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M36.00S,2020-01-23T01:48:05.0Z,3,REGULAR,turnover,shotclock,['team'],0,,,1610612738,58,44,2020-01-23T01:48:15Z,3330000,,,0,,Team TURNOVER shotclock,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M21.00S,2020-01-23T01:48:30.1Z,3,REGULAR,3pt,jumpshot,['fromturnover'],1628991,8.360709592641262,4.235600490196079,1610612763,58,47,2020-01-23T01:48:34Z,3340000,229.0,26.0,1,left,J. Jackson Jr. 23' 3PT  (13 PTS) (J. Morant 5 AST),"[1628991, 1629630]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.1,Made,,,,,13.0,,,,,,J. Morant,1629630.0,5.0,,,,,,
335,PT10M59.00S,2020-01-23T01:48:53.0Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612738,58,47,2020-01-23T01:49:04Z,3360000,,,0,,D. Brooks FOUL personal (2 PF) (Smart 2freethrow),"[1628415, 203935]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,,2715.0,2.0,0.0,Smart,203935.0,,,,,,,,,
337,PT10M59.00S,2020-01-23T01:49:13.8Z,3,REGULAR,freethrow,1of2,[],203935,,,1610612738,59,47,2020-01-23T01:49:13Z,3380000,,,0,,M. Smart freethrow 1of2 (3 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
338,PT10M59.00S,2020-01-23T01:49:27.0Z,3,REGULAR,freethrow,2of2,[],203935,,,1610612738,60,47,2020-01-23T01:49:27Z,3390000,,,0,,M. Smart freethrow 2of2 (4 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
341,PT10M49.00S,2020-01-23T01:49:38.3Z,3,REGULAR,turnover,badpass,[],1628415,,,1610612763,60,47,2020-01-23T01:49:57Z,3420000,,,0,,D. Brooks TURNOVER badpass (3 TOV) Stolen,"[1628415, 1628464]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,3.0,Theis,1628464.0,,,
342,PT10M49.00S,2020-01-23T01:49:38.3Z,3,REGULAR,steal,,[],1628464,,,1610612738,60,47,2020-01-23T01:49:57Z,3430000,,,0,,D. Theis STEAL (2 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT10M47.00S,2020-01-23T01:49:52.1Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612738,60,47,2020-01-23T01:49:52Z,3440000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT10M40.00S,2020-01-23T01:50:01.7Z,3,REGULAR,2pt,dunk,"['pointsinthepaint', 'fromturnover']",1628369,90.22667542706965,55.21599264705882,1610612738,60,47,2020-01-23T01:56:45Z,3450000,26.0,39.0,1,right,MISS J. Tatum dunk Blocked,"[1628369, 202685]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,5.19,Missed,,,,,,,,,,,,,,,,,Valanciunas,202685.0,
381,PT10M40.00S,2020-01-23T01:50:01.7Z,3,REGULAR,block,,[],202685,,,1610612738,60,47,2020-01-23T01:56:28Z,3455000,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M37.00S,2020-01-23T01:50:04.7Z,3,REGULAR,rebound,defensive,[],203109,,,1610612763,60,47,2020-01-23T01:50:09Z,3460000,,,0,,J. Crowder REBOUND (Off:0 Def:6),[203109],1610612763.0,MEM,,,,Crowder,J. Crowder,,,,,,,344.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
346,PT10M35.00S,2020-01-23T01:50:06.6Z,3,REGULAR,turnover,badpass,[],203109,,,1610612763,60,47,2020-01-23T01:50:13Z,3470000,,,0,,J. Crowder TURNOVER badpass (2 TOV) Stolen,"[203109, 202689]",1610612763.0,MEM,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,2.0,Walker,202689.0,,,
347,PT10M35.00S,2020-01-23T01:50:06.6Z,3,REGULAR,steal,,[],202689,,,1610612738,60,47,2020-01-23T01:50:08Z,3480000,,,0,,K. Walker STEAL (1 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M35.00S,2020-01-23T01:50:09.9Z,3,REGULAR,foul,personal,[],203109,,,1610612738,60,47,2020-01-23T01:50:24Z,3490000,,,0,,J. Crowder FOUL personal (2 PF),"[203109, 202689]",1610612763.0,MEM,take,,,Crowder,J. Crowder,,,,,,,,,,,,203593.0,2.0,0.0,Walker,202689.0,,,,,,,,,
350,PT10M22.00S,2020-01-23T01:50:38.7Z,3,REGULAR,turnover,badpass,[],1628369,,,1610612738,60,47,2020-01-23T01:50:42Z,3510000,,,0,,J. Tatum TURNOVER badpass (1 TOV) Stolen,"[1628369, 203109]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,1.0,Crowder,203109.0,,,
351,PT10M22.00S,2020-01-23T01:50:38.7Z,3,REGULAR,steal,,[],203109,,,1610612763,60,47,2020-01-23T01:51:25Z,3520000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612763.0,MEM,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M16.00S,2020-01-23T01:50:44.0Z,3,REGULAR,2pt,layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203109,7.440867279894875,41.24540441176471,1610612763,60,47,2020-01-23T01:54:51Z,3530000,44.0,17.0,1,left,MISS J. Crowder layup,[203109],1610612763.0,MEM,driving,,,Crowder,J. Crowder,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,,
353,PT10M15.00S,2020-01-23T01:50:45.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,60,47,2020-01-23T01:54:51Z,3540000,,,0,,Team offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,352.0,,,,,,,,,,,,,,,,,,
354,PT10M15.00S,2020-01-23T01:50:49.2Z,3,REGULAR,stoppage,outofbounds,[],0,,,1610612763,60,47,2020-01-23T01:50:49Z,3550000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT10M03.00S,2020-01-23T01:51:09.8Z,3,REGULAR,3pt,jumpshot,"['fromturnover', '2ndchance']",1628991,11.12023653088042,95.90226715686273,1610612763,60,47,2020-01-23T01:51:19Z,3560000,-230.0,52.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,,
356,PT10M00.00S,2020-01-23T01:51:12.8Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612738,60,47,2020-01-23T01:51:19Z,3570000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,355.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
357,PT09M49.00S,2020-01-23T01:51:23.2Z,3,REGULAR,3pt,jumpshot,[],203935,93.64323258869908,3.990502450980392,1610612738,63,47,2020-01-23T01:51:32Z,3580000,-230.0,7.0,1,right,M. Smart 23' 3PT  (7 PTS) (K. Walker 3 AST),"[203935, 202689]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.04,Made,,,,,7.0,,,,,,K. Walker,202689.0,3.0,,,,,,
