actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
457,PT01M35.00S,2022-06-03T02:48:55.4Z,3,REGULAR,steal,,[],1628369,,,1610612738,87,72,2022-06-03T02:48:57Z,4490000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M31.00S,2022-06-03T02:48:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,8.492115637319317,38.970588235294116,1610612738,87,74,2022-06-03T02:49:00Z,4500000,55.0,27.0,1,left,J. Brown 6' Layup (14 PTS) (J. Tatum 9 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,6.15,Made,,,,,14.0,J. Tatum,1628369.0,9.0,,,,,,,,,,,
463,PT01M10.00S,2022-06-03T02:49:26.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,87,74,2022-06-03T02:49:26Z,4550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M07.00S,2022-06-03T02:49:37.4Z,3,REGULAR,2pt,Jump Shot,[],201939,93.64323258869908,75.98039215686273,1610612744,87,74,2022-06-03T02:57:12Z,4560000,130.0,7.0,1,right,MISS S. Curry 13' Jump Shot,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,13.01,Missed,,,,,,,,,,,,,,,,,,,
465,PT01M04.00S,2022-06-03T02:49:40.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,87,74,2022-06-03T02:49:40Z,4570000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,464.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
466,PT00M52.40S,2022-06-03T02:49:54.8Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612738,87,74,2022-06-03T02:50:00Z,4580000,,,0,,A. Wiggins shooting personal FOUL (3 PF) (White 2 FT),"[203952, 1628401]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,202058.0,3.0,0.0,White,1628401.0,,,,,,
468,PT00M52.40S,2022-06-03T02:50:20.8Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,87,75,2022-06-03T02:50:20Z,4600000,,,0,,D. White Free Throw 1 of 2 (12 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
469,PT00M52.40S,2022-06-03T02:50:23.4Z,3,REGULAR,substitution,out,[],203952,,,1610612738,87,75,2022-06-03T02:50:30Z,4610000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M52.40S,2022-06-03T02:50:23.4Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,87,75,2022-06-03T02:50:30Z,4620000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M52.40S,2022-06-03T02:50:23.4Z,3,REGULAR,substitution,in,[],202691,,,1610612738,87,75,2022-06-03T02:50:30Z,4630000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M52.40S,2022-06-03T02:50:23.4Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,87,75,2022-06-03T02:50:30Z,4640000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M52.40S,2022-06-03T02:50:49.5Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,87,76,2022-06-03T02:50:49Z,4650000,,,0,,D. White Free Throw 2 of 2 (13 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
474,PT00M36.50S,2022-06-03T02:51:07.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612744,87,76,2022-06-03T02:51:13Z,4660000,,,0,,P. Pritchard personal FOUL (1 PF) (Poole 2 FT),"[1630202, 1629673]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,101284.0,1.0,0.0,Poole,1629673.0,,,,,,
476,PT00M36.50S,2022-06-03T02:51:44.7Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,88,76,2022-06-03T02:51:44Z,4680000,,,0,,J. Poole Free Throw 1 of 2 (8 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
477,PT00M36.50S,2022-06-03T02:51:45.5Z,3,REGULAR,substitution,out,[],201939,,,1610612744,88,76,2022-06-03T02:51:48Z,4690000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M36.50S,2022-06-03T02:51:45.5Z,3,REGULAR,substitution,in,[],2738,,,1610612744,88,76,2022-06-03T02:51:48Z,4700000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M36.50S,2022-06-03T02:52:07.0Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,89,76,2022-06-03T02:52:07Z,4710000,,,0,,J. Poole Free Throw 2 of 2 (9 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
480,PT00M26.30S,2022-06-03T02:52:21.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,13.61695137976347,40.931372549019606,1610612738,89,76,2022-06-03T02:52:24Z,4720000,45.0,75.0,1,left,MISS J. Brown 8' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,8.8,Missed,,,,,,,,,,,,,,,,,,,
481,PT00M25.60S,2022-06-03T02:52:25.6Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,89,76,2022-06-03T02:52:25Z,4730000,,,0,,R. Williams III REBOUND (Off:2 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,480.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
482,PT00M25.60S,2022-06-03T02:52:25.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612738,89,78,2022-06-03T02:53:02Z,4740000,0.0,0.0,1,left,R. Williams III tip DUNK (6 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
483,PT00M06.30S,2022-06-03T02:52:48.3Z,3,REGULAR,3pt,Jump Shot,[],2738,84.57621550591328,96.81372549019608,1610612744,92,78,2022-06-03T02:52:50Z,4750000,234.0,92.0,1,right,A. Iguodala 25' 3PT  (5 PTS) (J. Poole 2 AST),"[2738, 1629673]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,25.17,Made,,,,,5.0,J. Poole,1629673.0,2.0,,,,,,,,,,,
487,PT00M01.60S,2022-06-03T02:53:32.0Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,92,79,2022-06-03T02:55:09Z,4765000,,,0,,D. White Free Throw 1 of 2 (14 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
490,PT00M01.60S,2022-06-03T02:53:32.0Z,3,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,92,80,2022-06-03T02:55:09Z,4767500,,,0,,D. White Free Throw 2 of 2 (15 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
485,PT00M01.60S,2022-06-03T02:53:33.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2738,,,1610612738,92,80,2022-06-03T02:57:12Z,4770000,,,0,,A. Iguodala shooting personal FOUL (2 PF) (White 2 FT),"[2738, 1628401]",1610612744.0,GSW,shooting,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,202058.0,2.0,0.0,White,1628401.0,,,,,,
488,PT00M01.60S,2022-06-03T02:53:34.0Z,3,REGULAR,substitution,out,[],203490,,,1610612738,92,80,2022-06-03T02:53:36Z,4800000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M01.60S,2022-06-03T02:53:34.0Z,3,REGULAR,substitution,in,[],1626172,,,1610612738,92,80,2022-06-03T02:53:36Z,4810000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M00.40S,2022-06-03T02:54:00.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,35.69316688567674,84.06862745098039,1610612744,92,80,2022-06-03T02:55:32Z,4815000,170.0,552.0,1,right,MISS J. Poole 57' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,57.77,Missed,,,,,,,,,,,,,,,,,,,
492,PT00M00.10S,2022-06-03T02:54:01.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,92,80,2022-06-03T02:55:32Z,4817500,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,,
493,PT00M00.00S,2022-06-03T02:54:09.5Z,3,REGULAR,period,end,[],0,,,1610612744,92,80,2022-06-03T02:54:09Z,4850000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-06-03T02:56:50.5Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,92,80,2022-06-03T02:57:47Z,4860000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-06-03T02:56:50.5Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612744,92,80,2022-06-03T02:57:47Z,4870000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-06-03T02:56:50.5Z,4,REGULAR,substitution,in,['startperiod'],203490,,,1610612744,92,80,2022-06-03T02:57:47Z,4880000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-06-03T02:56:50.5Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612744,92,80,2022-06-03T02:57:47Z,4890000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-06-03T02:57:58.0Z,4,REGULAR,period,start,[],0,,,1610612738,92,80,2022-06-03T02:57:58Z,4900000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M36.00S,2022-06-03T02:58:21.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,10.068988173455978,58.57843137254902,1610612738,92,80,2022-06-03T02:58:24Z,4910000,-43.0,42.0,1,left,MISS J. Tatum 6' driving floating bank Shot,[1628369],1610612738.0,BOS,driving floating bank,,,Tatum,J. Tatum,,,,,6.01,Missed,,,,,,,,,,,,,,,,,,,
500,PT11M34.00S,2022-06-03T02:58:23.6Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,92,80,2022-06-03T02:58:29Z,4920000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,499.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
501,PT11M22.00S,2022-06-03T02:58:34.8Z,4,REGULAR,3pt,Jump Shot,[],202691,67.62483574244416,65.68627450980392,1610612744,92,80,2022-06-03T02:58:37Z,4930000,78.0,252.0,1,right,MISS K. Thompson 26' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
502,PT11M19.00S,2022-06-03T02:58:38.1Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,92,80,2022-06-03T02:58:38Z,4940000,,,0,,R. Williams III REBOUND (Off:2 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,501.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
503,PT11M09.00S,2022-06-03T02:58:47.9Z,4,REGULAR,2pt,Jump Shot,[],1627759,22.815374507227332,63.23529411764706,1610612738,92,82,2022-06-03T02:58:51Z,4950000,-66.0,162.0,1,left,J. Brown 17' step back Jump Shot (16 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,17.5,Made,,,,,16.0,,,,,,,,,,,,,,
504,PT10M47.00S,2022-06-03T02:59:10.0Z,4,REGULAR,3pt,Jump Shot,[],1629673,69.07030223390277,18.872549019607842,1610612744,92,82,2022-06-03T02:59:12Z,4960000,-156.0,238.0,1,right,MISS J. Poole 28' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,28.45,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M44.00S,2022-06-03T02:59:12.9Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,92,82,2022-06-03T02:59:12Z,4970000,,,0,,R. Williams III REBOUND (Off:2 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,504.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
506,PT10M38.00S,2022-06-03T02:59:19.0Z,4,REGULAR,2pt,Jump Shot,[],1628369,25.700147831800262,72.81709558823529,1610612738,92,82,2022-06-03T03:01:39Z,4980000,-114.0,189.0,1,left,MISS J. Tatum 22' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,22.09,Missed,,,,,,,,,,,,,,,,,,,
507,PT10M35.00S,2022-06-03T02:59:22.0Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,92,82,2022-06-03T02:59:22Z,4990000,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,506.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
508,PT10M19.00S,2022-06-03T02:59:38.0Z,4,REGULAR,2pt,Jump Shot,[],2738,86.81011826544021,22.54901960784314,1610612744,92,82,2022-06-03T02:59:40Z,5000000,-137.0,71.0,1,right,MISS A. Iguodala 15' turnaround fadeaway Shot,[2738],1610612744.0,GSW,turnaround fadeaway,,,Iguodala,A. Iguodala,,,,,15.48,Missed,,,,,,,,,,,,,,,,,,,
509,PT10M17.00S,2022-06-03T02:59:40.0Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,92,82,2022-06-03T02:59:54Z,5010000,,,0,,P. Pritchard REBOUND (Off:1 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,508.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
510,PT10M09.00S,2022-06-03T02:59:50.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,92,82,2022-06-03T02:59:50Z,5020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M01.00S,2022-06-03T03:00:08.4Z,4,REGULAR,3pt,Jump Shot,[],1627759,30.831143232588698,29.901960784313726,1610612738,92,85,2022-06-03T03:00:11Z,5030000,100.0,237.0,1,left,J. Brown 25' 3PT pullup (19 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.77,Made,,,,,19.0,,,,,,,,,,,,,,
512,PT09M43.00S,2022-06-03T03:00:27.1Z,4,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,92,85,2022-06-03T03:00:29Z,5040000,,,0,,J. Poole bad pass out-of-bounds TURNOVER (4 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,,,,,,,,,,,101284.0,,,,,,,4.0,,,
513,PT09M35.00S,2022-06-03T03:00:42.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629057,6.258212877792378,46.568627450980394,1610612738,92,87,2022-06-03T03:00:44Z,5050000,17.0,6.0,1,left,R. Williams III alley-oop DUNK (8 PTS) (J. Brown 1 AST),"[1629057, 1627759]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,1.83,Made,,,,,8.0,J. Brown,1627759.0,1.0,,,,,,,,,,,
515,PT09M35.00S,2022-06-03T03:00:47.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,92,87,2022-06-03T03:00:47Z,5070000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M35.00S,2022-06-03T03:03:34.7Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,92,87,2022-06-03T03:04:11Z,5080000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M35.00S,2022-06-03T03:03:34.7Z,4,REGULAR,substitution,in,[],201939,,,1610612744,92,87,2022-06-03T03:04:11Z,5090000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M26.00S,2022-06-03T03:04:36.3Z,4,REGULAR,turnover,bad pass,[],2738,,,1610612744,92,87,2022-06-03T03:04:37Z,5100000,,,0,,A. Iguodala bad pass TURNOVER (1 TO),"[2738, 1627759]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,1.0,Brown,1627759.0,
519,PT09M26.00S,2022-06-03T03:04:36.3Z,4,REGULAR,steal,,[],1627759,,,1610612738,92,87,2022-06-03T03:04:38Z,5110000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M22.00S,2022-06-03T03:04:39.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630202,8.886333771353483,55.392156862745104,1610612738,92,89,2022-06-03T03:05:16Z,5120000,-27.0,31.0,1,left,P. Pritchard running Layup (5 PTS) (J. Brown 2 AST),"[1630202, 1627759]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,4.11,Made,,,,,5.0,J. Brown,1627759.0,2.0,,,,,,,,,,,
522,PT09M03.00S,2022-06-03T03:04:59.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.14651773981603,41.911764705882355,1610612744,92,89,2022-06-03T03:05:01Z,5140000,-40.0,31.0,1,right,MISS S. Curry cutting Layup - blocked,"[201939, 1629057]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,5.07,Missed,,,,,,,,,,,,,,Williams III,1629057.0,,,,
523,PT09M03.00S,2022-06-03T03:04:59.2Z,4,REGULAR,block,,[],1629057,,,1610612744,92,89,2022-06-03T03:05:02Z,5150000,,,0,,R. Williams III BLOCK (4 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M01.00S,2022-06-03T03:05:01.2Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,92,89,2022-06-03T03:05:12Z,5160000,,,0,,P. Pritchard REBOUND (Off:1 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,522.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
525,PT08M56.00S,2022-06-03T03:05:06.3Z,4,REGULAR,turnover,bad pass,[],1627759,,,1610612738,92,89,2022-06-03T03:05:07Z,5170000,,,0,,J. Brown bad pass TURNOVER (4 TO),"[1627759, 201939]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,4.0,Curry,201939.0,
526,PT08M56.00S,2022-06-03T03:05:06.3Z,4,REGULAR,steal,,[],201939,,,1610612744,92,89,2022-06-03T03:05:08Z,5180000,,,0,,S. Curry STEAL (3 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M44.00S,2022-06-03T03:05:17.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",2738,91.93495400788436,56.372549019607845,1610612744,94,89,2022-06-03T03:05:20Z,5190000,32.0,23.0,1,right,A. Iguodala cutting DUNK (7 PTS) (D. Green 5 AST),"[2738, 203110]",1610612744.0,GSW,cutting,,,Iguodala,A. Iguodala,,,,,3.95,Made,,,,,7.0,D. Green,203110.0,5.0,,,,,,,,,,,
529,PT08M22.00S,2022-06-03T03:05:39.1Z,4,REGULAR,3pt,Jump Shot,[],1627759,12.697109067017081,96.56862745098039,1610612738,94,92,2022-06-03T03:05:41Z,5210000,-233.0,67.0,1,left,J. Brown 24' 3PT  (22 PTS) (D. White 3 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.22,Made,,,,,22.0,D. White,1628401.0,3.0,,,,,,,,,,,
531,PT07M54.00S,2022-06-03T03:06:07.5Z,4,REGULAR,3pt,Jump Shot,[],202691,78.9257555847569,94.11764705882352,1610612744,97,92,2022-06-03T03:06:09Z,5230000,221.0,146.0,1,right,K. Thompson 26' 3PT  (13 PTS) (S. Curry 4 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,26.43,Made,,,,,13.0,S. Curry,201939.0,4.0,,,,,,,,,,,
533,PT07M38.00S,2022-06-03T03:06:24.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.966491458607096,54.41176470588235,1610612738,97,94,2022-06-03T03:06:27Z,5250000,-22.0,22.0,1,left,J. Brown driving Layup (24 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.15,Made,,,,,24.0,,,,,,,,,,,,,,
534,PT07M18.00S,2022-06-03T03:06:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,91.80354796320631,45.34313725490196,1610612744,99,94,2022-06-03T03:06:46Z,5260000,-23.0,25.0,1,right,D. Green cutting Layup (4 PTS) (A. Iguodala 3 AST),"[203110, 2738]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,3.38,Made,,,,,4.0,A. Iguodala,2738.0,3.0,,,,,,,,,,,
536,PT07M09.00S,2022-06-03T03:06:53.1Z,4,REGULAR,3pt,Jump Shot,[],1630202,4.944152431011826,95.09803921568627,1610612738,99,97,2022-06-03T03:06:55Z,5280000,-225.0,-6.0,1,left,P. Pritchard 3PT  (8 PTS) (J. Tatum 10 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,22.56,Made,,,,,8.0,J. Tatum,1628369.0,10.0,,,,,,,,,,,
538,PT06M47.00S,2022-06-03T03:07:14.6Z,4,REGULAR,2pt,Jump Shot,[],201939,74.58935611038108,62.00980392156863,1610612744,101,97,2022-06-03T03:07:18Z,5300000,60.0,186.0,1,right,S. Curry 19' step back Jump Shot (32 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,19.58,Made,,,,,32.0,,,,,,,,,,,,,,
539,PT06M34.00S,2022-06-03T03:07:30.8Z,4,REGULAR,foul,personal,[],2738,,,1610612738,101,97,2022-06-03T03:07:34Z,5310000,,,0,,A. Iguodala personal FOUL (3 PF),"[2738, 1628369]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,1830.0,3.0,0.0,Tatum,1628369.0,,,,,,
541,PT06M34.00S,2022-06-03T03:07:35.8Z,4,REGULAR,substitution,out,[],2738,,,1610612738,101,97,2022-06-03T03:07:50Z,5330000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M34.00S,2022-06-03T03:07:35.8Z,4,REGULAR,substitution,out,[],203110,,,1610612738,101,97,2022-06-03T03:07:50Z,5340000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M34.00S,2022-06-03T03:07:35.8Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,101,97,2022-06-03T03:07:50Z,5350000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M34.00S,2022-06-03T03:07:35.8Z,4,REGULAR,substitution,in,[],203952,,,1610612738,101,97,2022-06-03T03:07:50Z,5360000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M34.00S,2022-06-03T03:07:35.8Z,4,REGULAR,substitution,in,[],1626172,,,1610612738,101,97,2022-06-03T03:07:50Z,5370000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M34.00S,2022-06-03T03:07:35.8Z,4,REGULAR,substitution,in,[],201143,,,1610612738,101,97,2022-06-03T03:07:50Z,5380000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M22.00S,2022-06-03T03:08:09.6Z,4,REGULAR,3pt,Jump Shot,[],1628401,26.62614980289093,10.53921568627451,1610612738,101,100,2022-06-03T03:08:12Z,5390000,197.0,198.0,1,left,D. White 27' 3PT  (18 PTS) (J. Brown 3 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,27.94,Made,,,,,18.0,J. Brown,1627759.0,3.0,,,,,,,,,,,
549,PT06M05.00S,2022-06-03T03:08:27.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,89.83245729303549,60.29411764705882,1610612744,103,100,2022-06-03T03:08:30Z,5410000,51.0,43.0,1,right,S. Curry 6' driving finger roll Layup (34 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,6.72,Made,,,,,34.0,,,,,,,,,,,,,,
