actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
285,PT03M48.00S,2022-06-09T02:02:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,91.93495400788436,46.568627450980394,1610612738,56,47,2022-06-09T02:03:11Z,2800000,-17.0,23.0,1,right,MISS J. Tatum putback Layup - blocked,"[1628369, 202691]",1610612738.0,BOS,putback,,,Tatum,J. Tatum,,,,,2.9,Missed,,,,,,,,,,,,,,,,,Thompson,202691.0
286,PT03M48.00S,2022-06-09T02:02:58.4Z,2,REGULAR,block,,[],202691,,,1610612738,56,47,2022-06-09T02:03:00Z,2810000,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M47.00S,2022-06-09T02:02:59.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,56,47,2022-06-09T02:03:11Z,2820000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,,,
289,PT03M32.00S,2022-06-09T02:03:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.703679369250986,53.18627450980392,1610612744,56,49,2022-06-09T02:03:27Z,2840000,-16.0,20.0,1,left,S. Curry driving Layup (12 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,2.55,Made,12.0,,,,,,,,,,,,,,,,,
290,PT03M23.00S,2022-06-09T02:03:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,90.09526938239159,59.80392156862745,1610612738,58,49,2022-06-09T02:03:49Z,2850000,49.0,41.0,1,right,D. White 6' driving Layup (6 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,6.36,Made,6.0,,,,,,,,,,,,,,,,,
291,PT03M23.00S,2022-06-09T02:03:37.4Z,2,REGULAR,foul,personal,['1freethrow'],203110,,,1610612738,58,49,2022-06-09T02:03:44Z,2860000,,,0,,D. Green shooting personal FOUL (2 PF) (White 1 FT),"[203110, 1628401]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,,,,,2004.0,2.0,0.0,White,1628401.0,,,,,
293,PT03M23.00S,2022-06-09T02:04:01.8Z,2,REGULAR,substitution,out,[],1629673,,,1610612738,58,49,2022-06-09T02:04:53Z,2880000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M23.00S,2022-06-09T02:04:01.8Z,2,REGULAR,substitution,in,[],1627780,,,1610612738,58,49,2022-06-09T02:04:53Z,2890000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M23.00S,2022-06-09T02:04:22.2Z,2,REGULAR,freethrow,1 of 1,[],1628401,,,1610612738,59,49,2022-06-09T02:04:22Z,2900000,,,0,,D. White Free Throw 1 of 1 (7 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
296,PT03M01.00S,2022-06-09T02:04:46.6Z,2,REGULAR,3pt,Jump Shot,[],202691,32.40801576872536,25.0,1610612744,59,49,2022-06-09T02:05:25Z,2910000,125.0,252.0,1,left,MISS K. Thompson 28' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,28.14,Missed,,,,,,,,,,,,,,,,,,
297,PT03M00.00S,2022-06-09T02:04:47.6Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,59,49,2022-06-09T02:04:59Z,2920000,,,0,,D. Green REBOUND (Off:1 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,296.0,1.0,0.0,1.0,,,,,,,,,,
298,PT02M59.00S,2022-06-09T02:04:54.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,59,49,2022-06-09T02:05:03Z,2930000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,
299,PT02M37.00S,2022-06-09T02:05:22.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,85.54533508541394,48.59451593137255,1610612738,59,49,2022-06-09T02:06:04Z,2940000,-7.0,83.0,1,right,MISS J. Tatum 8' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,8.37,Missed,,,,,,,,,,,,,,,,,,
300,PT02M36.00S,2022-06-09T02:05:23.2Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,59,49,2022-06-09T02:05:29Z,2950000,,,0,,D. Green REBOUND (Off:1 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,299.0,2.0,1.0,1.0,,,,,,,,,,
301,PT02M30.00S,2022-06-09T02:05:28.7Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,59,49,2022-06-09T02:05:53Z,2960000,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 201143]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,2.0,Horford,201143.0,,
302,PT02M30.00S,2022-06-09T02:05:28.7Z,2,REGULAR,steal,,[],201143,,,1610612738,59,49,2022-06-09T02:05:30Z,2970000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M28.00S,2022-06-09T02:05:32.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,92.59198423127464,48.03921568627451,1610612738,61,49,2022-06-09T02:06:36Z,2980000,-10.0,17.0,1,right,J. Brown running DUNK (19 PTS) (J. Tatum 5 AST),"[1627759, 1628369]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,1.97,Made,19.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,,
305,PT02M28.00S,2022-06-09T02:05:43.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,61,49,2022-06-09T02:05:43Z,3000000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M28.00S,2022-06-09T02:07:00.9Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,61,49,2022-06-09T02:07:18Z,3010000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M28.00S,2022-06-09T02:07:00.9Z,2,REGULAR,substitution,in,[],203490,,,1610612744,61,49,2022-06-09T02:07:18Z,3020000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M13.00S,2022-06-09T02:07:41.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,6.258212877792378,52.69607843137255,1610612744,61,51,2022-06-09T02:07:45Z,3030000,-13.0,6.0,1,left,A. Wiggins cutting Layup (13 PTS) (O. Porter Jr. 1 AST),"[203952, 203490]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,1.49,Made,13.0,O. Porter Jr.,203490.0,1.0,,,,,,,,,,,,,,
310,PT01M48.00S,2022-06-09T02:08:06.2Z,2,REGULAR,3pt,Jump Shot,[],1627759,66.5735873850197,65.44117647058823,1610612738,64,51,2022-06-09T02:08:10Z,3050000,77.0,262.0,1,right,J. Brown 27' 3PT  (22 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.28,Made,22.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,
312,PT01M35.00S,2022-06-09T02:08:18.7Z,2,REGULAR,3pt,Jump Shot,[],203952,25.706307490144546,82.1078431372549,1610612744,64,51,2022-06-09T02:08:23Z,3070000,-161.0,189.0,1,left,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,
313,PT01M33.00S,2022-06-09T02:08:20.7Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,64,51,2022-06-09T02:08:23Z,3080000,,,0,,J. Brown REBOUND (Off:3 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,312.0,7.0,4.0,3.0,,,,,,,,,,
314,PT01M19.00S,2022-06-09T02:08:34.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.32917214191852,44.6078431372549,1610612738,64,51,2022-06-09T02:08:38Z,3090000,-27.0,20.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,
315,PT01M17.00S,2022-06-09T02:08:36.9Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,64,51,2022-06-09T02:08:38Z,3100000,,,0,,D. Green REBOUND (Off:1 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,314.0,3.0,2.0,1.0,,,,,,,,,,
316,PT01M13.00S,2022-06-09T02:08:41.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203490,25.312089356110377,16.666666666666664,1610612744,64,54,2022-06-09T02:10:30Z,3110000,167.0,185.0,1,left,O. Porter Jr. 24' 3PT running (3 PTS) (D. Green 1 AST),"[203490, 203110]",1610612744.0,GSW,running,,,Porter Jr.,O. Porter Jr.,,,,,24.93,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
318,PT00M54.90S,2022-06-09T02:09:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,93.11760840998686,53.18627450980392,1610612738,66,54,2022-06-09T02:09:04Z,3130000,16.0,12.0,1,right,M. Smart driving Layup (8 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,2.0,Made,8.0,,,,,,,,,,,,,,,,,
319,PT00M47.50S,2022-06-09T02:09:10.2Z,2,REGULAR,2pt,Jump Shot,[],201939,15.588042049934298,73.77450980392157,1610612744,66,56,2022-06-09T02:09:14Z,3140000,-119.0,94.0,1,left,S. Curry 15' step back Jump Shot (14 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,15.16,Made,14.0,,,,,,,,,,,,,,,,,
320,PT00M31.60S,2022-06-09T02:09:28.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,90.75229960578186,63.48039215686274,1610612738,68,56,2022-06-09T02:11:55Z,3150000,67.0,34.0,1,right,M. Smart 7' bank Jump Shot (10 PTS),[203935],1610612738.0,BOS,bank,,,Smart,M. Smart,,,,,7.57,Made,10.0,,,,,,,,,,,,,,,,,
321,PT00M17.90S,2022-06-09T02:09:44.4Z,2,REGULAR,3pt,Jump Shot,[],202691,14.273981603153747,4.901960784313726,1610612744,68,56,2022-06-09T02:09:50Z,3160000,225.0,82.0,1,left,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,23.98,Missed,,,,,,,,,,,,,,,,,,
322,PT00M15.10S,2022-06-09T02:09:49.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,68,56,2022-06-09T02:09:49Z,3170000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,,
324,PT00M15.10S,2022-06-09T02:09:54.5Z,2,REGULAR,substitution,out,[],201939,,,1610612738,68,56,2022-06-09T02:10:09Z,3190000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M15.10S,2022-06-09T02:09:54.5Z,2,REGULAR,substitution,out,[],203490,,,1610612738,68,56,2022-06-09T02:10:09Z,3200000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M15.10S,2022-06-09T02:09:54.5Z,2,REGULAR,substitution,in,[],1627780,,,1610612738,68,56,2022-06-09T02:10:09Z,3210000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M15.10S,2022-06-09T02:09:54.5Z,2,REGULAR,substitution,in,[],2738,,,1610612738,68,56,2022-06-09T02:10:09Z,3220000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M01.30S,2022-06-09T02:10:32.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,90.48948751642575,2.696078431372549,1610612738,68,56,2022-06-09T02:13:04Z,3230000,-237.0,37.0,1,right,MISS J. Brown fadeaway 3PT,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,
329,PT00M00.60S,2022-06-09T02:10:33.5Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,68,56,2022-06-09T02:10:46Z,3240000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,328.0,2.0,2.0,0.0,,,,,,,,,,
330,PT00M00.00S,2022-06-09T02:10:39.6Z,2,REGULAR,period,end,[],0,,,1610612744,68,56,2022-06-09T02:10:39Z,3250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-06-09T02:26:02.2Z,3,REGULAR,substitution,out,['startperiod'],1628401,,,1610612744,68,56,2022-06-09T02:26:17Z,3260000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-06-09T02:26:02.2Z,3,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,68,56,2022-06-09T02:26:17Z,3270000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-06-09T02:26:02.2Z,3,REGULAR,substitution,out,['startperiod'],2738,,,1610612744,68,56,2022-06-09T02:26:17Z,3280000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-06-09T02:26:02.2Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612744,68,56,2022-06-09T02:26:17Z,3290000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-06-09T02:26:02.2Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,68,56,2022-06-09T02:26:17Z,3300000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-06-09T02:26:02.2Z,3,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,68,56,2022-06-09T02:26:17Z,3310000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-06-09T02:26:37.7Z,3,REGULAR,period,start,[],0,,,1610612738,68,56,2022-06-09T02:26:37Z,3320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M43.00S,2022-06-09T02:26:53.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,7.835085413929041,46.81372549019608,1610612738,70,56,2022-06-09T02:27:56Z,3330000,16.0,21.0,1,left,R. Williams III Layup (6 PTS) (J. Brown 4 AST),"[1629057, 1627759]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,2.64,Made,6.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,,
340,PT11M17.00S,2022-06-09T02:27:19.2Z,3,REGULAR,2pt,Jump Shot,[],203952,74.06373193166885,29.166666666666668,1610612744,70,56,2022-06-09T02:28:10Z,3350000,-104.0,191.0,1,right,MISS A. Wiggins 21' driving floating Shot,[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,21.78,Missed,,,,,,,,,,,,,,,,,,
341,PT11M15.00S,2022-06-09T02:27:21.2Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,70,56,2022-06-09T02:27:23Z,3360000,,,0,,R. Williams III REBOUND (Off:2 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,340.0,5.0,3.0,2.0,,,,,,,,,,
342,PT10M59.00S,2022-06-09T02:27:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.046649145860711,53.92156862745098,1610612738,70,56,2022-06-09T02:27:43Z,3370000,-20.0,14.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.39,Missed,,,,,,,,,,,,,,,,,,
343,PT10M58.00S,2022-06-09T02:27:38.8Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,70,56,2022-06-09T02:27:43Z,3380000,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,342.0,3.0,3.0,0.0,,,,,,,,,,
344,PT10M53.00S,2022-06-09T02:27:44.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626172,92.85479632063075,50.0,1610612744,70,58,2022-06-09T02:29:46Z,3390000,0.0,15.0,1,right,K. Looney running DUNK (6 PTS) (D. Green 2 AST),"[1626172, 203110]",1610612744.0,GSW,running,,,Looney,K. Looney,,,,,1.47,Made,6.0,D. Green,203110.0,2.0,,,,,,,,,,,,,,
346,PT10M38.00S,2022-06-09T02:27:58.1Z,3,REGULAR,3pt,Jump Shot,[],1627759,30.042706964520367,68.13725490196079,1610612738,70,58,2022-06-09T02:28:03Z,3410000,-91.0,230.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,
347,PT10M36.00S,2022-06-09T02:28:00.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,70,58,2022-06-09T02:28:03Z,3420000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,346.0,2.0,2.0,0.0,,,,,,,,,,
348,PT10M32.00S,2022-06-09T02:28:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203110,93.38042049934296,51.71568627450981,1610612744,70,58,2022-06-09T02:28:14Z,3430000,9.0,10.0,1,right,MISS D. Green running Layup - blocked,"[203110, 1629057]",1610612744.0,GSW,running,,,Green,D. Green,,,,,1.3,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
377,PT10M32.00S,2022-06-09T02:28:04.4Z,3,REGULAR,block,,[],1629057,,,1610612744,70,58,2022-06-09T02:33:16Z,3440000,,,0,,R. Williams III BLOCK (3 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
350,PT10M32.00S,2022-06-09T02:28:04.4Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,70,58,2022-06-09T02:28:23Z,3450000,,,0,,J. Brown REBOUND (Off:3 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,348.0,8.0,5.0,3.0,,,,,,,,,,
351,PT10M25.00S,2022-06-09T02:28:11.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201143,7.440867279894875,46.81372549019608,1610612738,72,58,2022-06-09T02:28:19Z,3460000,16.0,17.0,1,left,A. Horford Layup (9 PTS) (J. Brown 5 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,2.36,Made,9.0,J. Brown,1627759.0,5.0,,,,,,,,,,,,,,
353,PT10M11.00S,2022-06-09T02:28:25.4Z,3,REGULAR,3pt,Jump Shot,[],201939,74.45795006570303,85.5392156862745,1610612744,72,61,2022-06-09T02:31:40Z,3480000,178.0,188.0,1,right,S. Curry 25' 3PT pullup (17 PTS) (D. Green 3 AST),"[201939, 203110]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,25.84,Made,17.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,
355,PT09M50.00S,2022-06-09T02:28:47.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,16.63929040735874,35.049019607843135,1610612738,72,61,2022-06-09T02:29:01Z,3500000,75.0,104.0,1,left,MISS M. Smart 12' driving floating Shot,[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,12.8,Missed,,,,,,,,,,,,,,,,,,
356,PT09M49.00S,2022-06-09T02:28:48.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,72,61,2022-06-09T02:29:01Z,3510000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,355.0,,,,,,,,,,,,,
357,PT09M49.00S,2022-06-09T02:28:54.7Z,3,REGULAR,foul,personal,[],1629057,,,1610612744,72,61,2022-06-09T02:29:12Z,3520000,,,0,,R. Williams III loose ball personal FOUL (3 PF),"[1629057, 203952]",1610612738.0,BOS,loose ball,,,Williams III,R. Williams III,,,,,,,,,,,,,,,2004.0,3.0,0.0,Wiggins,203952.0,,,,,
359,PT09M40.00S,2022-06-09T02:29:19.9Z,3,REGULAR,3pt,Jump Shot,[],201939,65.91655716162943,53.18627450980392,1610612744,72,64,2022-06-09T02:29:24Z,3540000,16.0,268.0,1,right,S. Curry 26' 3PT pullup (20 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,26.84,Made,20.0,,,,,,,,,,,,,,,,,
360,PT09M26.00S,2022-06-09T02:29:36.1Z,3,REGULAR,foul,offensive,[],203935,,,1610612738,72,64,2022-06-09T02:29:43Z,3550000,,,0,,M. Smart charge offensive FOUL (1 PF),"[203935, 201939]",1610612738.0,BOS,charge,,,Smart,M. Smart,,,,,,,,,,,,,,,2004.0,1.0,0.0,Curry,201939.0,,,,,
362,PT09M26.00S,2022-06-09T02:29:36.1Z,3,REGULAR,turnover,offensive foul,[],203935,,,1610612738,72,64,2022-06-09T02:29:36Z,3570000,,,0,,M. Smart offensive foul TURNOVER (4 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,2004.0,,,,,4.0,,,,
363,PT09M20.00S,2022-06-09T02:29:57.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,91.67214191852825,54.65686274509803,1610612744,72,64,2022-06-09T02:30:03Z,3580000,23.0,26.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,3.48,Missed,,,,,,,,,,,,,,,,,,
365,PT09M18.00S,2022-06-09T02:29:59.6Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,72,64,2022-06-09T02:30:03Z,3600000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,363.0,4.0,4.0,0.0,,,,,,,,,,
366,PT09M11.00S,2022-06-09T02:30:06.7Z,3,REGULAR,foul,personal,['3freethrow'],201939,,,1610612738,72,64,2022-06-09T02:30:18Z,3610000,,,0,,S. Curry shooting personal FOUL (4 PF) (Smart 3 FT),"[201939, 203935]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,2004.0,4.0,0.0,Smart,203935.0,,,,,
368,PT09M11.00S,2022-06-09T02:30:41.3Z,3,REGULAR,freethrow,1 of 3,[],203935,,,1610612738,73,64,2022-06-09T02:30:41Z,3630000,,,0,,M. Smart Free Throw 1 of 3 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
369,PT09M11.00S,2022-06-09T02:30:56.5Z,3,REGULAR,freethrow,2 of 3,[],203935,,,1610612738,74,64,2022-06-09T02:30:56Z,3640000,,,0,,M. Smart Free Throw 2 of 3 (12 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
370,PT09M11.00S,2022-06-09T02:30:57.1Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,74,64,2022-06-09T02:31:03Z,3650000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M11.00S,2022-06-09T02:30:57.1Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,74,64,2022-06-09T02:31:03Z,3660000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M11.00S,2022-06-09T02:31:18.9Z,3,REGULAR,freethrow,3 of 3,[],203935,,,1610612738,75,64,2022-06-09T02:31:18Z,3670000,,,0,,M. Smart Free Throw 3 of 3 (13 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
373,PT09M03.00S,2022-06-09T02:31:31.4Z,3,REGULAR,turnover,out-of-bounds,[],1626172,,,1610612744,75,64,2022-06-09T02:32:16Z,3680000,,,0,,K. Looney bad pass out-of-bounds TURNOVER (3 TO),[1626172],1610612744.0,GSW,bad pass,,,Looney,K. Looney,,,,,,,,,,,,,,,2004.0,,,,,3.0,,,,
374,PT09M01.00S,2022-06-09T02:31:37.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627759,5.863994743758213,49.01960784313725,1610612738,77,64,2022-06-09T02:34:03Z,3690000,5.0,3.0,1,left,J. Brown cutting DUNK (24 PTS) (A. Horford 4 AST),"[1627759, 201143]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,0.55,Made,24.0,A. Horford,201143.0,4.0,,,,,,,,,,,,,,
376,PT09M01.00S,2022-06-09T02:31:44.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,77,64,2022-06-09T02:31:44Z,3710000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M01.00S,2022-06-09T02:35:09.6Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,77,64,2022-06-09T02:35:26Z,3720000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
