actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
562,PT06M52.00S,2022-05-28T02:58:04.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,89,92,2022-05-28T02:58:06Z,5490000,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,561.0,8.0,8.0,0.0,,,,,,,,,,,,
563,PT06M40.00S,2022-05-28T02:58:19.2Z,4,REGULAR,foul,personal,['2freethrow'],200782,,,1610612738,89,92,2022-05-28T02:58:31Z,5500000,,,0,,P. Tucker shooting personal FOUL (5 PF) (Tatum 2 FT),"[200782, 1628369]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,,,,2715.0,,,,,5.0,0.0,Tatum,1628369.0,,,
565,PT06M40.00S,2022-05-28T02:58:58.2Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,90,92,2022-05-28T02:58:58Z,5520000,,,0,,J. Tatum Free Throw 1 of 2 (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,25.0,,,,,,,,,,
566,PT06M40.00S,2022-05-28T02:58:59.1Z,4,REGULAR,substitution,out,[],200782,,,1610612738,90,92,2022-05-28T02:59:01Z,5530000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M40.00S,2022-05-28T02:58:59.1Z,4,REGULAR,substitution,in,[],203506,,,1610612738,90,92,2022-05-28T02:59:01Z,5540000,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M40.00S,2022-05-28T02:59:20.5Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,91,92,2022-05-28T02:59:20Z,5550000,,,0,,J. Tatum Free Throw 2 of 2 (26 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,26.0,,,,,,,,,,
569,PT06M23.00S,2022-05-28T02:59:39.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,92.37844940867281,56.885723039215684,1610612748,91,94,2022-05-28T03:00:18Z,5560000,34.0,19.0,1,right,J. Butler driving floating bank Jump Shot (40 PTS),[202710],1610612748.0,MIA,driving floating bank,,,Butler,J. Butler,,,,,,,,3.93,Made,,,,,,40.0,,,,,,,,,,
570,PT06M06.00S,2022-05-28T02:59:55.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,6.652431011826544,55.88235294117647,1610612738,91,94,2022-05-28T03:00:01Z,5570000,-29.0,10.0,1,left,MISS D. White Layup,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,3.11,Missed,,,,,,,,,,,,,,,,
571,PT06M05.00S,2022-05-28T02:59:56.8Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,91,94,2022-05-28T03:00:01Z,5580000,,,0,,B. Adebayo REBOUND (Off:3 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,570.0,9.0,6.0,3.0,,,,,,,,,,,,
572,PT05M42.00S,2022-05-28T03:00:23.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,91,94,2022-05-28T03:00:31Z,5590000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,,
573,PT05M31.00S,2022-05-28T03:00:57.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201143,27.151773981603156,21.07843137254902,1610612738,94,94,2022-05-28T03:01:02Z,5600000,145.0,203.0,1,left,A. Horford 24' 3PT  (3 PTS) (D. White 5 AST),"[201143, 1628401]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,24.9,Made,,,,,,3.0,D. White,1628401.0,5.0,,,,,,,
575,PT05M05.00S,2022-05-28T03:01:23.1Z,4,REGULAR,3pt,Jump Shot,[],202710,71.56701708278581,84.80392156862744,1610612748,94,94,2022-05-28T03:01:28Z,5620000,174.0,215.0,1,right,MISS J. Butler 27' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,27.64,Missed,,,,,,,,,,,,,,,,
576,PT05M03.00S,2022-05-28T03:01:25.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,94,94,2022-05-28T03:01:28Z,5630000,,,0,,J. Brown REBOUND (Off:2 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,575.0,6.0,4.0,2.0,,,,,,,,,,,,
577,PT04M43.00S,2022-05-28T03:01:45.5Z,4,REGULAR,3pt,Jump Shot,[],1628401,10.200394218134035,2.696078431372549,1610612738,97,94,2022-05-28T03:01:49Z,5640000,237.0,43.0,1,left,D. White 24' 3PT  (22 PTS) (A. Horford 5 AST),"[1628401, 201143]",1610612738.0,BOS,,,,White,D. White,,,,,,,,24.04,Made,,,,,,22.0,A. Horford,201143.0,5.0,,,,,,,
579,PT04M42.00S,2022-05-28T03:01:51.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,97,94,2022-05-28T03:01:51Z,5660000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT04M42.00S,2022-05-28T03:03:17.0Z,4,REGULAR,substitution,out,[],1629216,,,1610612748,97,94,2022-05-28T03:03:34Z,5670000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M42.00S,2022-05-28T03:03:17.0Z,4,REGULAR,substitution,out,[],203506,,,1610612748,97,94,2022-05-28T03:03:34Z,5680000,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M42.00S,2022-05-28T03:03:17.0Z,4,REGULAR,substitution,in,[],1629622,,,1610612748,97,94,2022-05-28T03:03:34Z,5690000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M42.00S,2022-05-28T03:03:17.0Z,4,REGULAR,substitution,in,[],200782,,,1610612748,97,94,2022-05-28T03:03:34Z,5700000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M21.00S,2022-05-28T03:03:56.0Z,4,REGULAR,3pt,Jump Shot,[],200768,76.2976346911958,86.02941176470588,1610612748,97,97,2022-05-28T03:04:02Z,5710000,180.0,170.0,1,right,K. Lowry 24' 3PT  (16 PTS) (J. Butler 8 AST),"[200768, 202710]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,24.79,Made,,,,,,16.0,J. Butler,202710.0,8.0,,,,,,,
586,PT03M59.00S,2022-05-28T03:04:17.6Z,4,REGULAR,3pt,Jump Shot,[],203935,7.703679369250986,95.58823529411765,1610612738,97,97,2022-05-28T03:04:33Z,5730000,-228.0,20.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,22.88,Missed,,,,,,,,,,,,,,,,
587,PT03M58.00S,2022-05-28T03:04:18.6Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,97,97,2022-05-28T03:04:33Z,5740000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,586.0,2.0,2.0,0.0,,,,,,,,,,,,
589,PT03M58.00S,2022-05-28T03:05:03.3Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612748,97,97,2022-05-28T03:05:03Z,5760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M36.00S,2022-05-28T03:05:29.4Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612748,97,97,2022-05-28T03:05:36Z,5770000,,,0,,J. Brown shooting personal FOUL (5 PF) (Lowry 2 FT),"[1627759, 200768]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,2715.0,,,,,5.0,0.0,Lowry,200768.0,,,
592,PT03M36.00S,2022-05-28T03:06:06.8Z,4,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,97,98,2022-05-28T03:06:06Z,5790000,,,0,,K. Lowry Free Throw 1 of 2 (17 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,Made,,,,,,17.0,,,,,,,,,,
593,PT03M36.00S,2022-05-28T03:06:19.2Z,4,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,97,99,2022-05-28T03:06:19Z,5800000,,,0,,K. Lowry Free Throw 2 of 2 (18 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,Made,,,,,,18.0,,,,,,,,,,
594,PT03M27.00S,2022-05-28T03:06:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612738,97,99,2022-05-28T03:06:44Z,5810000,,,0,,K. Lowry personal FOUL (5 PF) (Smart 2 FT),"[200768, 203935]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,2534.0,,,,,5.0,0.0,Smart,203935.0,,,
596,PT03M27.00S,2022-05-28T03:06:57.0Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,98,99,2022-05-28T03:06:57Z,5830000,,,0,,M. Smart Free Throw 1 of 2 (13 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Made,,,,,,13.0,,,,,,,,,,
597,PT03M27.00S,2022-05-28T03:07:10.3Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,99,99,2022-05-28T03:07:10Z,5840000,,,0,,M. Smart Free Throw 2 of 2 (14 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Made,,,,,,14.0,,,,,,,,,,
598,PT03M11.00S,2022-05-28T03:07:33.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,99,99,2022-05-28T03:07:33Z,5850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M07.00S,2022-05-28T03:08:01.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.86793692509855,45.09803921568628,1610612748,99,99,2022-05-28T03:08:13Z,5860000,-25.0,109.0,1,right,MISS B. Adebayo 11' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,,,,11.12,Missed,,,,,,,,,,,,,,,,
600,PT03M05.00S,2022-05-28T03:08:03.4Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,99,99,2022-05-28T03:08:13Z,5870000,,,0,,A. Horford REBOUND (Off:2 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,599.0,8.0,6.0,2.0,,,,,,,,,,,,
601,PT02M41.00S,2022-05-28T03:08:26.3Z,4,REGULAR,3pt,Jump Shot,[],203935,28.728646517739815,22.058823529411764,1610612738,99,99,2022-05-28T03:09:02Z,5880000,140.0,218.0,1,left,MISS M. Smart 25' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,,,,25.85,Missed,,,,,,,,,,,,,,,,
602,PT02M39.00S,2022-05-28T03:08:28.3Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,99,99,2022-05-28T03:08:32Z,5890000,,,0,,K. Lowry REBOUND (Off:0 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,601.0,4.0,4.0,0.0,,,,,,,,,,,,
603,PT02M36.00S,2022-05-28T03:08:32.1Z,4,REGULAR,turnover,lost ball,[],200768,,,1610612748,99,99,2022-05-28T03:08:37Z,5900000,,,0,,K. Lowry lost ball TURNOVER (2 TO),"[200768, 1628401]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,2.0,White,1628401.0,,,,,,,,,,,,,,,,,,
604,PT02M36.00S,2022-05-28T03:08:32.1Z,4,REGULAR,steal,,[],1628401,,,1610612738,99,99,2022-05-28T03:08:35Z,5910000,,,0,,D. White STEAL (3 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M18.00S,2022-05-28T03:08:57.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612738,99,99,2022-05-28T03:09:24Z,5920000,,,0,,K. Lowry personal FOUL (6 PF) (Brown 2 FT),"[200768, 1627759]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,2534.0,,,,,6.0,0.0,Brown,1627759.0,,,
607,PT02M18.00S,2022-05-28T03:09:18.6Z,4,REGULAR,substitution,out,[],200768,,,1610612738,99,99,2022-05-28T03:09:21Z,5940000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M18.00S,2022-05-28T03:09:18.6Z,4,REGULAR,substitution,in,[],203506,,,1610612738,99,99,2022-05-28T03:09:21Z,5950000,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M18.00S,2022-05-28T03:09:34.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627759,,,1610612738,99,99,2022-05-28T03:09:53Z,5960000,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,Missed,,,,,,,,,,,,,,,,
610,PT02M18.00S,2022-05-28T03:09:34.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,99,99,2022-05-28T03:09:53Z,5970000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,609.0,,,,,,,,,,,,,,,
611,PT02M18.00S,2022-05-28T03:09:34.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627759,,,1610612738,99,99,2022-05-28T03:09:53Z,5980000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,Missed,,,,,,,,,,,,,,,,
612,PT02M18.00S,2022-05-28T03:09:34.0Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,99,99,2022-05-28T03:09:53Z,5990000,,,0,,P. Tucker REBOUND (Off:2 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,611.0,4.0,2.0,2.0,,,,,,,,,,,,
613,PT02M06.00S,2022-05-28T03:10:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.19776609724047,52.450980392156865,1610612748,99,101,2022-05-28T03:10:09Z,6000000,12.0,21.0,1,right,J. Butler driving Layup (42 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,,,,2.42,Made,,,,,,42.0,,,,,,,,,,
614,PT02M06.00S,2022-05-28T03:10:07.0Z,4,REGULAR,foul,personal,['1freethrow'],201143,,,1610612748,99,101,2022-05-28T03:10:11Z,6010000,,,0,,A. Horford shooting personal FOUL (4 PF) (Butler 1 FT),"[201143, 202710]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,2534.0,,,,,4.0,0.0,Butler,202710.0,,,
616,PT02M06.00S,2022-05-28T03:10:29.0Z,4,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,99,102,2022-05-28T03:10:29Z,6030000,,,0,,J. Butler Free Throw 1 of 1 (43 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,,,,,,43.0,,,,,,,,,,
617,PT01M48.00S,2022-05-28T03:10:51.5Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,99,102,2022-05-28T03:10:55Z,6040000,,,0,,J. Tatum lost ball TURNOVER (7 TO),"[1628369, 200782]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,7.0,Tucker,200782.0,,,,,,,,,,,,,,,,,,
618,PT01M48.00S,2022-05-28T03:10:51.5Z,4,REGULAR,steal,,[],200782,,,1610612748,99,102,2022-05-28T03:10:53Z,6050000,,,0,,P. Tucker STEAL (2 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M45.00S,2022-05-28T03:10:57.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612748,99,102,2022-05-28T03:11:48Z,6060000,,,0,,D. White take personal FOUL (3 PF) (Tucker 2 FT),"[1628401, 200782]",1610612738.0,BOS,take,,,White,D. White,,,,,,,,,,,,,,2004.0,,,,,3.0,0.0,Tucker,200782.0,,,
621,PT01M45.00S,2022-05-28T03:11:32.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],200782,,,1610612748,99,103,2022-05-28T03:11:32Z,6080000,,,0,,P. Tucker Free Throw 1 of 2 (9 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Made,,,,,,9.0,,,,,,,,,,
622,PT01M45.00S,2022-05-28T03:11:54.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],200782,,,1610612748,99,104,2022-05-28T03:11:54Z,6090000,,,0,,P. Tucker Free Throw 2 of 2 (10 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Made,,,,,,10.0,,,,,,,,,,
623,PT01M29.00S,2022-05-28T03:12:14.9Z,4,REGULAR,3pt,Jump Shot,[],201143,12.959921156373195,97.79411764705883,1610612738,99,104,2022-05-28T03:12:21Z,6100000,-239.0,69.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,24.88,Missed,,,,,,,,,,,,,,,,
624,PT01M27.00S,2022-05-28T03:12:16.9Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,99,104,2022-05-28T03:12:21Z,6110000,,,0,,P. Tucker REBOUND (Off:2 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,623.0,5.0,3.0,2.0,,,,,,,,,,,,
625,PT01M25.00S,2022-05-28T03:12:22.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612748,99,104,2022-05-28T03:12:43Z,6120000,,,0,,D. White personal FOUL (4 PF) (Tucker 2 FT),"[1628401, 200782]",1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,2715.0,,,,,4.0,0.0,Tucker,200782.0,,,
627,PT01M25.00S,2022-05-28T03:13:11.3Z,4,REGULAR,freethrow,1 of 2,[],200782,,,1610612748,99,104,2022-05-28T03:13:11Z,6140000,,,0,,MISS P. Tucker Free Throw 1 of 2,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Missed,,,,,,,,,,,,,,,,
628,PT01M25.00S,2022-05-28T03:13:11.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,99,104,2022-05-28T03:13:11Z,6150000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,627.0,,,,,,,,,,,,,,,
629,PT01M25.00S,2022-05-28T03:13:31.5Z,4,REGULAR,freethrow,2 of 2,[],200782,,,1610612748,99,105,2022-05-28T03:13:31Z,6160000,,,0,,P. Tucker Free Throw 2 of 2 (11 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,Made,,,,,,11.0,,,,,,,,,,
630,PT01M25.00S,2022-05-28T03:13:36.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,99,105,2022-05-28T03:13:36Z,6170000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M13.00S,2022-05-28T03:15:30.1Z,4,REGULAR,3pt,Jump Shot,[],1628401,24.392247043363994,86.76470588235294,1610612738,99,105,2022-05-28T03:15:40Z,6180000,-184.0,177.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,25.5,Missed,,,,,,,,,,,,,,,,
632,PT01M11.00S,2022-05-28T03:15:32.1Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,99,105,2022-05-28T03:15:55Z,6190000,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,631.0,9.0,8.0,1.0,,,,,,,,,,,,
633,PT01M08.00S,2022-05-28T03:15:36.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628369,8.229303547963205,50.73529411764706,1610612738,101,105,2022-05-28T03:15:44Z,6200000,-4.0,25.0,1,left,J. Tatum driving floating Jump Shot (28 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,,,,2.52,Made,,,,,,28.0,,,,,,,,,,
635,PT00M46.40S,2022-05-28T03:16:09.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,101,105,2022-05-28T03:16:09Z,6220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M43.90S,2022-05-28T03:16:27.5Z,4,REGULAR,2pt,Jump Shot,[],202710,81.68528252299606,83.08823529411765,1610612748,101,107,2022-05-28T03:16:31Z,6230000,165.0,120.0,1,right,J. Butler 20' turnaround Jump Shot (45 PTS) (M. Strus 2 AST),"[202710, 1629622]",1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,,,,20.42,Made,,,,,,45.0,M. Strus,1629622.0,2.0,,,,,,,
638,PT00M40.70S,2022-05-28T03:17:09.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612738,101,107,2022-05-28T03:19:13Z,6250000,,,0,,M. Strus personal FOUL (6 PF) (Tatum 2 FT),"[1629622, 1628369]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,2715.0,,,,,6.0,0.0,Tatum,1628369.0,,,
640,PT00M40.70S,2022-05-28T03:17:31.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,101,107,2022-05-28T03:19:18Z,6270000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M40.70S,2022-05-28T03:17:46.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,101,107,2022-05-28T03:19:31Z,6290000,,,0,,,[],1610612748.0,MIA,stands,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,,
643,PT00M40.70S,2022-05-28T03:19:20.3Z,4,REGULAR,substitution,out,[],1629622,,,1610612738,101,107,2022-05-28T03:19:29Z,6300000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M40.70S,2022-05-28T03:19:20.3Z,4,REGULAR,substitution,in,[],1629216,,,1610612738,101,107,2022-05-28T03:19:29Z,6310000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M40.70S,2022-05-28T03:19:50.1Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,102,107,2022-05-28T03:20:12Z,6320000,,,0,,J. Tatum Free Throw 1 of 2 (29 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,29.0,,,,,,,,,,
646,PT00M40.70S,2022-05-28T03:19:50.1Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,103,107,2022-05-28T03:20:12Z,6330000,,,0,,J. Tatum Free Throw 2 of 2 (30 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,,,,,,30.0,,,,,,,,,,
647,PT00M19.30S,2022-05-28T03:20:40.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,80.89684625492772,43.13725490196079,1610612748,103,107,2022-05-28T03:21:37Z,6340000,-34.0,127.0,1,right,MISS J. Butler 13' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,,,,13.16,Missed,,,,,,,,,,,,,,,,
648,PT00M17.60S,2022-05-28T03:20:42.6Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,103,107,2022-05-28T03:20:48Z,6350000,,,0,,A. Horford REBOUND (Off:2 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,647.0,9.0,7.0,2.0,,,,,,,,,,,,
651,PT00M12.10S,2022-05-28T03:21:31.1Z,4,REGULAR,instantreplay,request,[],0,,,1610612738,103,107,2022-05-28T03:26:50Z,6380000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,,Charge - Defender Not in Restricted Area
652,PT00M12.10S,2022-05-28T03:22:31.5Z,4,REGULAR,foul,offensive,['inpenalty'],1627759,,,1610612738,103,107,2022-05-28T03:22:42Z,6390000,,,0,,J. Brown charge offensive FOUL (6 PF),"[1627759, 203506]",1610612738.0,BOS,charge,,,Brown,J. Brown,,,,,,,,,,,,,,2534.0,,,,,6.0,0.0,Oladipo,203506.0,,,
654,PT00M12.10S,2022-05-28T03:22:31.5Z,4,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,103,107,2022-05-28T03:22:31Z,6410000,,,0,,J. Brown offensive foul TURNOVER (4 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,4.0,,,,,,,,,2534.0,,,,,,,,,,,
655,PT00M12.10S,2022-05-28T03:22:31.6Z,4,REGULAR,substitution,out,[],1627759,,,1610612748,103,107,2022-05-28T03:23:14Z,6420000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M12.10S,2022-05-28T03:22:31.6Z,4,REGULAR,substitution,in,[],1629684,,,1610612748,103,107,2022-05-28T03:23:14Z,6430000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M10.90S,2022-05-28T03:23:04.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612748,103,107,2022-05-28T03:23:35Z,6440000,,,0,,J. Tatum take personal FOUL (4 PF) (Butler 2 FT),"[1628369, 202710]",1610612738.0,BOS,take,,,Tatum,J. Tatum,,,,,,,,,,,,,,2004.0,,,,,4.0,0.0,Butler,202710.0,,,
659,PT00M10.90S,2022-05-28T03:23:36.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,103,108,2022-05-28T03:23:36Z,6460000,,,0,,J. Butler Free Throw 1 of 2 (46 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,,,,,,46.0,,,,,,,,,,
