actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,value,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
456,PT00M00.00S,2022-04-24T01:26:22.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,72,81,2022-04-24T01:26:22Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,
457,PT00M00.00S,2022-04-24T01:26:25.0Z,3,REGULAR,period,end,[],0,,,1610612751,72,81,2022-04-24T01:26:25Z,4390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-04-24T01:26:36.6Z,4,REGULAR,substitution,out,['startperiod'],1628971,,,1610612751,72,81,2022-04-24T01:29:30Z,4400000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-04-24T01:26:36.6Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612751,72,81,2022-04-24T01:29:30Z,4410000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2022-04-24T01:30:06.3Z,4,REGULAR,period,start,[],0,,,1610612738,72,81,2022-04-24T01:30:06Z,4420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT11M53.00S,2022-04-24T01:30:16.5Z,4,REGULAR,foul,personal,[],203552,,,1610612738,72,81,2022-04-24T01:30:29Z,4430000,,,0,,S. Curry personal FOUL (4 PF),"[203552, 1627759]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,1148.0,4.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,,
463,PT11M40.00S,2022-04-24T01:30:38.4Z,4,REGULAR,3pt,Jump Shot,[],203935,29.122864651773984,73.2843137254902,1610612738,72,81,2022-04-24T01:30:48Z,4450000,-116.0,221.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,25.0,Missed,,,,,,,,,,,,,,
464,PT11M36.00S,2022-04-24T01:30:42.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,72,81,2022-04-24T01:34:36Z,4460000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,463.0,,,,,,,,,,,,,
465,PT11M36.00S,2022-04-24T01:31:15.4Z,4,REGULAR,jumpball,recovered,[],1628369,,,1610612738,72,81,2022-04-24T01:34:31Z,4470000,,,0,,Jump Ball R. Williams III vs. B. Griffin: Tip to J. Tatum,"[1628369, 1629057, 201933]",1610612738.0,BOS,heldball,J. Tatum,1628369.0,Tatum,J. Tatum,Williams III,1629057.0,Griffin,201933.0,,,,,,,,,,,,,,,,,,,,,
468,PT11M29.00S,2022-04-24T01:31:20.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,8.754927726675426,22.058823529411764,1610612738,72,81,2022-04-24T01:32:17Z,4500000,140.0,30.0,1,left,MISS J. Tatum 14' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,,,14.28,Missed,,,,,,,,,,,,,,
469,PT11M26.00S,2022-04-24T01:31:23.3Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,72,81,2022-04-24T01:32:17Z,4510000,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,468.0,1.0,0.0,1.0,,,,,,,,,,
470,PT11M24.00S,2022-04-24T01:31:25.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,27.151773981603156,17.401960784313726,1610612738,72,81,2022-04-24T01:31:29Z,4520000,163.0,203.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,26.01,Missed,,,,,,,,,,,,,,
471,PT11M20.00S,2022-04-24T01:31:28.9Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,72,81,2022-04-24T01:31:28Z,4530000,,,0,,K. Durant REBOUND (Off:1 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,470.0,7.0,6.0,1.0,,,,,,,,,,
472,PT11M14.00S,2022-04-24T01:31:35.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,94.1688567674113,49.26470588235294,1610612751,74,81,2022-04-24T01:31:40Z,4540000,-4.0,2.0,1,right,K. Durant driving DUNK (14 PTS) (K. Irving 7 AST),"[201142, 202681]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,,,,,,0.44,Made,,,,,,,,,14.0,K. Irving,202681.0,7.0,,
474,PT10M49.00S,2022-04-24T01:31:59.4Z,4,REGULAR,turnover,bad pass,[],1629684,,,1610612738,74,81,2022-04-24T01:32:03Z,4560000,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 203552]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,1.0,Curry,203552.0,,,,,,
475,PT10M49.00S,2022-04-24T01:31:59.4Z,4,REGULAR,steal,,[],203552,,,1610612751,74,81,2022-04-24T01:32:01Z,4570000,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT10M46.00S,2022-04-24T01:32:04.3Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201988,95.74572930354796,2.941176470588235,1610612751,74,81,2022-04-24T01:36:02Z,4580000,-235.0,-13.0,1,right,MISS P. Mills running 3PT,[201988],1610612751.0,BKN,running,,,Mills,P. Mills,,,,,,,,,,23.56,Missed,,,,,,,,,,,,,,
477,PT10M44.00S,2022-04-24T01:32:06.3Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,74,81,2022-04-24T01:36:02Z,4590000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,476.0,4.0,3.0,1.0,,,,,,,,,,
478,PT10M30.00S,2022-04-24T01:32:23.9Z,4,REGULAR,foul,personal,[],202681,,,1610612738,74,81,2022-04-24T01:32:36Z,4600000,,,0,,K. Irving personal FOUL (5 PF),"[202681, 1627759]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,1148.0,5.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,,
480,PT10M30.00S,2022-04-24T01:32:33.8Z,4,REGULAR,substitution,out,[],203935,,,1610612738,74,81,2022-04-24T01:32:38Z,4620000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT10M30.00S,2022-04-24T01:32:33.8Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,74,81,2022-04-24T01:32:38Z,4630000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT10M24.00S,2022-04-24T01:32:47.2Z,4,REGULAR,3pt,Jump Shot,[],1629684,6.915243101182654,2.941176470588235,1610612738,74,81,2022-04-24T01:32:52Z,4640000,235.0,13.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,23.56,Missed,,,,,,,,,,,,,,
483,PT10M20.00S,2022-04-24T01:32:51.2Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,74,81,2022-04-24T01:32:52Z,4650000,,,0,,K. Durant REBOUND (Off:1 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,482.0,8.0,7.0,1.0,,,,,,,,,,
484,PT10M13.00S,2022-04-24T01:32:59.9Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612751,74,81,2022-04-24T01:33:10Z,4660000,,,0,,G. Williams shooting personal FOUL (3 PF) (Griffin 2 FT),"[1629684, 201933]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,1148.0,3.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,,
486,PT10M13.00S,2022-04-24T01:33:43.2Z,4,REGULAR,freethrow,1 of 2,[],201933,,,1610612751,75,81,2022-04-24T01:33:43Z,4680000,,,0,,B. Griffin Free Throw 1 of 2 (1 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,Made,,,,,,,,,1.0,,,,,
487,PT10M13.00S,2022-04-24T01:33:43.9Z,4,REGULAR,substitution,out,[],202681,,,1610612751,75,81,2022-04-24T01:33:47Z,4690000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT10M13.00S,2022-04-24T01:33:43.9Z,4,REGULAR,substitution,in,[],201609,,,1610612751,75,81,2022-04-24T01:33:47Z,4700000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M13.00S,2022-04-24T01:34:04.4Z,4,REGULAR,freethrow,2 of 2,[],201933,,,1610612751,76,81,2022-04-24T01:34:04Z,4710000,,,0,,B. Griffin Free Throw 2 of 2 (2 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,Made,,,,,,,,,2.0,,,,,
490,PT10M00.00S,2022-04-24T01:34:23.0Z,4,REGULAR,foul,personal,[],201933,,,1610612738,76,81,2022-04-24T01:34:28Z,4720000,,,0,,B. Griffin personal FOUL (1 PF),"[201933, 1628369]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,200834.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,,
492,PT09M51.00S,2022-04-24T01:35:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.046649145860711,46.07843137254902,1610612738,76,81,2022-04-24T01:35:23Z,4740000,20.0,14.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 201933]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,,2.39,Missed,,,,,,,,,,,,,Griffin,201933.0
493,PT09M51.00S,2022-04-24T01:35:03.2Z,4,REGULAR,block,,[],201933,,,1610612738,76,81,2022-04-24T01:35:06Z,4750000,,,0,,B. Griffin BLOCK (1 BLK),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M51.00S,2022-04-24T01:35:03.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,76,81,2022-04-24T01:39:59Z,4760000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,492.0,,,,,,,,,,,,,
494,PT09M51.00S,2022-04-24T01:35:22.8Z,4,REGULAR,jumpball,recovered,[],201933,,,1610612751,76,81,2022-04-24T01:38:34Z,4770000,,,0,,Jump Ball B. Griffin vs. J. Tatum: Tip to B. Griffin,"[201933, 201933, 1628369]",1610612751.0,BKN,heldball,B. Griffin,201933.0,Griffin,B. Griffin,Griffin,201933.0,Tatum,1628369.0,,,,,,,,,,,,,,,,,,,,,
498,PT09M44.00S,2022-04-24T01:35:29.7Z,4,REGULAR,foul,personal,[],1628369,,,1610612751,76,81,2022-04-24T01:35:46Z,4800000,,,0,,J. Tatum personal FOUL (3 PF),"[1628369, 201142]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,202026.0,3.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,,
500,PT09M34.00S,2022-04-24T01:35:58.6Z,4,REGULAR,turnover,bad pass,[],201142,,,1610612751,76,81,2022-04-24T01:36:02Z,4820000,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 1630202]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,4.0,Pritchard,1630202.0,,,,,,
501,PT09M34.00S,2022-04-24T01:35:58.6Z,4,REGULAR,steal,,[],1630202,,,1610612738,76,81,2022-04-24T01:36:00Z,4830000,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M27.00S,2022-04-24T01:36:05.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,5.469776609724048,44.85294117647059,1610612738,76,83,2022-04-24T01:36:30Z,4840000,26.0,-1.0,1,left,J. Brown driving finger roll Layup (16 PTS) (P. Pritchard 1 AST),"[1627759, 1630202]",1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,,,,,,2.57,Made,,,,,,,,,16.0,P. Pritchard,1630202.0,1.0,,
504,PT09M00.00S,2022-04-24T01:36:32.4Z,4,REGULAR,2pt,Jump Shot,[],203552,70.77858081471747,45.34313725490196,1610612751,78,83,2022-04-24T01:36:39Z,4860000,-23.0,222.0,1,right,S. Curry 22' step back Jump Shot (4 PTS) (K. Durant 6 AST),"[203552, 201142]",1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,,,,,,22.34,Made,,,,,,,,,4.0,K. Durant,201142.0,6.0,,
506,PT08M36.00S,2022-04-24T01:36:55.2Z,4,REGULAR,3pt,Jump Shot,[],1627759,32.14520367936925,49.50980392156863,1610612738,78,86,2022-04-24T01:36:59Z,4880000,2.0,250.0,1,left,J. Brown 24' 3PT step back (19 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,,,,,,24.97,Made,,,,,,,,,19.0,,,,,
507,PT08M17.00S,2022-04-24T01:37:14.7Z,4,REGULAR,3pt,Jump Shot,[],201933,93.77463863337714,3.9215686274509802,1610612751,81,86,2022-04-24T01:37:22Z,4890000,-230.0,6.0,1,right,B. Griffin 3PT  (5 PTS) (S. Curry 2 AST),"[201933, 203552]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,23.05,Made,,,,,,,,,5.0,S. Curry,203552.0,2.0,,
509,PT07M54.00S,2022-04-24T01:37:45.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.469776609724048,44.85294117647059,1610612738,81,88,2022-04-24T01:37:51Z,4910000,26.0,-1.0,1,left,J. Brown driving Layup (21 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,,,2.57,Made,,,,,,,,,21.0,,,,,
510,PT07M42.00S,2022-04-24T01:37:57.1Z,4,REGULAR,3pt,Jump Shot,[],201933,67.62483574244416,62.745098039215684,1610612751,84,88,2022-04-24T01:38:09Z,4920000,64.0,252.0,1,right,B. Griffin 25' 3PT  (8 PTS) (K. Durant 7 AST),"[201933, 201142]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,25.97,Made,,,,,,,,,8.0,K. Durant,201142.0,7.0,,
512,PT07M18.00S,2022-04-24T01:38:21.7Z,4,REGULAR,3pt,Jump Shot,[],1628369,4.812746386333772,96.07843137254902,1610612738,84,91,2022-04-24T01:38:25Z,4940000,-230.0,-7.0,1,left,J. Tatum 3PT  (28 PTS) (J. Brown 5 AST),"[1628369, 1627759]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,23.05,Made,,,,,,,,,28.0,J. Brown,1627759.0,5.0,,
514,PT06M58.00S,2022-04-24T01:38:41.2Z,4,REGULAR,3pt,Jump Shot,[],201933,69.20170827858082,29.901960784313726,1610612751,84,91,2022-04-24T01:38:47Z,4960000,-100.0,237.0,1,right,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,25.74,Missed,,,,,,,,,,,,,,
515,PT06M56.00S,2022-04-24T01:38:43.2Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,84,91,2022-04-24T01:38:47Z,4970000,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,514.0,2.0,1.0,1.0,,,,,,,,,,
516,PT06M37.00S,2022-04-24T01:39:03.0Z,4,REGULAR,2pt,Jump Shot,[],1627759,26.62614980289093,39.950980392156865,1610612738,84,93,2022-04-24T01:39:08Z,4980000,50.0,198.0,1,left,J. Brown 20' step back Jump Shot (23 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,,,,,,20.41,Made,,,,,,,,,23.0,,,,,
517,PT06M29.00S,2022-04-24T01:39:16.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,84,93,2022-04-24T01:39:16Z,4990000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT06M29.00S,2022-04-24T01:39:17.5Z,4,REGULAR,substitution,out,[],201988,,,1610612751,84,93,2022-04-24T01:42:35Z,5000000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT06M29.00S,2022-04-24T01:39:17.5Z,4,REGULAR,substitution,out,[],201609,,,1610612751,84,93,2022-04-24T01:42:35Z,5010000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M29.00S,2022-04-24T01:39:17.5Z,4,REGULAR,substitution,out,[],1630202,,,1610612751,84,93,2022-04-24T01:42:35Z,5020000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M29.00S,2022-04-24T01:39:17.5Z,4,REGULAR,substitution,out,[],1629057,,,1610612751,84,93,2022-04-24T01:42:35Z,5030000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M29.00S,2022-04-24T01:39:17.5Z,4,REGULAR,substitution,in,[],202681,,,1610612751,84,93,2022-04-24T01:42:35Z,5040000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M29.00S,2022-04-24T01:39:17.5Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,84,93,2022-04-24T01:42:35Z,5050000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M29.00S,2022-04-24T01:39:17.5Z,4,REGULAR,substitution,in,[],201143,,,1610612751,84,93,2022-04-24T01:42:35Z,5060000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M29.00S,2022-04-24T01:39:17.5Z,4,REGULAR,substitution,in,[],203935,,,1610612751,84,93,2022-04-24T01:42:35Z,5070000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M26.00S,2022-04-24T01:42:54.0Z,4,REGULAR,turnover,bad pass,[],1628971,,,1610612751,84,93,2022-04-24T01:43:35Z,5080000,,,0,,B. Brown bad pass TURNOVER (5 TO),"[1628971, 1629684]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,5.0,Williams,1629684.0,,,,,,
527,PT06M26.00S,2022-04-24T01:42:54.0Z,4,REGULAR,steal,,[],1629684,,,1610612738,84,93,2022-04-24T01:42:59Z,5090000,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M25.00S,2022-04-24T01:43:00.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,7.178055190538765,48.529411764705884,1610612738,84,95,2022-04-24T01:43:24Z,5100000,7.0,15.0,1,left,J. Tatum running Layup (30 PTS) (G. Williams 1 AST),"[1628369, 1629684]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,,,,,,1.67,Made,,,,,,,,,30.0,G. Williams,1629684.0,1.0,,
530,PT06M25.00S,2022-04-24T01:43:11.0Z,4,REGULAR,foul,personal,['1freethrow'],201142,,,1610612738,84,95,2022-04-24T01:43:22Z,5120000,,,0,,K. Durant shooting personal FOUL (3 PF) (Tatum 1 FT),"[201142, 1628369]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,200834.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,,
532,PT06M25.00S,2022-04-24T01:43:35.0Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628369,,,1610612738,84,96,2022-04-24T01:43:35Z,5140000,,,0,,J. Tatum Free Throw 1 of 1 (31 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,31.0,,,,,
533,PT06M14.00S,2022-04-24T01:43:47.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,86.81011826544021,58.08823529411765,1610612751,84,96,2022-04-24T01:44:08Z,5150000,40.0,71.0,1,right,MISS K. Irving 8' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,,,,,,8.21,Missed,,,,,,,,,,,,,,
534,PT06M12.00S,2022-04-24T01:43:49.5Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,84,96,2022-04-24T01:44:08Z,5160000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,533.0,2.0,2.0,0.0,,,,,,,,,,
535,PT05M54.00S,2022-04-24T01:44:10.0Z,4,REGULAR,turnover,backcourt,[],1628369,,,1610612738,84,96,2022-04-24T01:44:17Z,5170000,,,0,,J. Tatum backcourt TURNOVER (6 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,200834.0,,,,,,,,,,,,6.0,,,,,,,,
536,PT05M54.00S,2022-04-24T01:44:15.3Z,4,REGULAR,substitution,out,[],203552,,,1610612751,84,96,2022-04-24T01:44:22Z,5180000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT05M54.00S,2022-04-24T01:44:15.3Z,4,REGULAR,substitution,in,[],201988,,,1610612751,84,96,2022-04-24T01:44:22Z,5190000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT05M45.00S,2022-04-24T01:44:36.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628971,89.04402102496715,54.65686274509803,1610612751,84,96,2022-04-24T01:46:20Z,5200000,23.0,50.0,1,right,MISS B. Brown floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,,,,,,5.56,Missed,,,,,,,,,,,,,,
539,PT05M43.00S,2022-04-24T01:44:38.0Z,4,REGULAR,rebound,offensive,[],201933,,,1610612751,84,96,2022-04-24T01:46:20Z,5210000,,,0,,B. Griffin REBOUND (Off:1 Def:0),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,538.0,1.0,0.0,1.0,,,,,,,,,,
540,PT05M41.00S,2022-04-24T01:44:39.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201933,92.9862023653088,51.9607843137255,1610612751,84,96,2022-04-24T01:46:27Z,5220000,10.0,13.0,1,right,MISS B. Griffin putback Layup,[201933],1610612751.0,BKN,putback,,,Griffin,B. Griffin,,,,,,,,,,1.66,Missed,,,,,,,,,,,,,,
541,PT05M40.00S,2022-04-24T01:44:40.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,84,96,2022-04-24T01:46:27Z,5230000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,
542,PT05M40.00S,2022-04-24T01:44:43.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,84,96,2022-04-24T01:44:43Z,5240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M35.00S,2022-04-24T01:45:02.6Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612751,84,96,2022-04-24T01:48:41Z,5250000,,,0,,J. Tatum shooting personal FOUL (4 PF) (Durant 2 FT),"[1628369, 201142]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,200834.0,4.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,,
545,PT05M35.00S,2022-04-24T01:45:21.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,84,96,2022-04-24T01:45:22Z,5270000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT05M35.00S,2022-04-24T01:45:23.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612751,84,96,2022-04-24T01:46:35Z,5280000,,,0,,,[],1610612738.0,BOS,stands,,,,,,,,,1148.0,,,,,,,,,,,,,,,,,,,,
548,PT05M35.00S,2022-04-24T01:49:09.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201142,,,1610612751,85,96,2022-04-24T01:49:09Z,5300000,,,0,,K. Durant Free Throw 1 of 2 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,,,15.0,,,,,
549,PT05M35.00S,2022-04-24T01:49:11.1Z,4,REGULAR,substitution,out,[],201933,,,1610612751,85,96,2022-04-24T01:49:18Z,5310000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT05M35.00S,2022-04-24T01:49:11.1Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,85,96,2022-04-24T01:49:18Z,5320000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT05M35.00S,2022-04-24T01:49:32.2Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201142,,,1610612751,86,96,2022-04-24T01:49:32Z,5330000,,,0,,K. Durant Free Throw 2 of 2 (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,,,16.0,,,,,
552,PT05M21.00S,2022-04-24T01:49:47.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,5.995400788436268,53.18627450980392,1610612738,86,96,2022-04-24T02:02:59Z,5340000,-16.0,4.0,1,left,MISS G. Williams cutting Layup - blocked,"[1629684, 202681]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,,,,,,1.64,Missed,,,,,,,,,,,,,Irving,202681.0
