actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
271,PT05M42.00S,2022-04-25T23:50:40.1Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,36,42,2022-04-25T23:50:40Z,2670000,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
272,PT05M26.00S,2022-04-25T23:50:56.0Z,2,REGULAR,3pt,Jump Shot,[],203552,32.013797634691194,55.392156862745104,1610612751,36,42,2022-04-25T23:51:01Z,2680000,-27.0,248.0,1,left,MISS S. Curry 24' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
273,PT05M23.00S,2022-04-25T23:50:59.0Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,36,42,2022-04-25T23:51:01Z,2690000,,,0,,D. White REBOUND (Off:0 Def:6),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,272.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
274,PT05M04.00S,2022-04-25T23:51:17.9Z,2,REGULAR,3pt,Jump Shot,[],1627759,96.13994743758212,95.34313725490196,1610612738,36,42,2022-04-25T23:51:24Z,2700000,227.0,-16.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,,
275,PT05M02.00S,2022-04-25T23:51:19.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,36,42,2022-04-25T23:52:50Z,2710000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,
276,PT05M02.00S,2022-04-25T23:51:27.1Z,2,REGULAR,foul,personal,[],201142,,,1610612738,36,42,2022-04-25T23:53:01Z,2720000,,,0,,K. Durant loose ball personal FOUL (3 PF),"[201142, 1628464]",1610612751.0,BKN,loose ball,,,Durant,K. Durant,,,,,,,,,,,1162.0,3.0,0.0,Theis,1628464.0,,,,,,,,,,
279,PT05M02.00S,2022-04-25T23:51:42.6Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,36,42,2022-04-25T23:51:49Z,2750000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M02.00S,2022-04-25T23:51:42.6Z,2,REGULAR,substitution,out,[],1628464,,,1610612738,36,42,2022-04-25T23:51:49Z,2760000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M02.00S,2022-04-25T23:51:42.6Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,36,42,2022-04-25T23:51:49Z,2770000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M02.00S,2022-04-25T23:51:42.6Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,36,42,2022-04-25T23:51:49Z,2780000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M55.00S,2022-04-25T23:52:01.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203935,68.80749014454665,32.59803921568628,1610612738,36,45,2022-04-25T23:52:58Z,2790000,-87.0,241.0,1,right,M. Smart 25' 3PT  (5 PTS) (G. Williams 1 AST),"[203935, 1629684]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.59,Made,,,,,,,,,,5.0,G. Williams,1629684.0,1.0,,,,,,
285,PT04M39.00S,2022-04-25T23:52:18.8Z,2,REGULAR,3pt,Jump Shot,[],201142,31.61957950065703,48.77450980392157,1610612751,39,45,2022-04-25T23:52:33Z,2810000,6.0,245.0,1,left,K. Durant 24' 3PT  (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,24.48,Made,,,,,,,,,,16.0,,,,,,,,,
286,PT04M25.00S,2022-04-25T23:52:32.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,89.83245729303549,50.73529411764706,1610612738,39,45,2022-04-25T23:54:26Z,2820000,4.0,43.0,1,right,MISS J. Tatum driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,4.33,Missed,,,,,,,,,,,,,,,,,,,
287,PT04M23.00S,2022-04-25T23:52:34.6Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,39,45,2022-04-25T23:52:38Z,2830000,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,286.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
288,PT04M17.00S,2022-04-25T23:52:41.0Z,2,REGULAR,2pt,Jump Shot,[],202681,15.588042049934298,68.87254901960785,1610612751,41,45,2022-04-25T23:52:46Z,2840000,-94.0,94.0,1,left,K. Irving 13' driving floating Jump Shot (7 PTS) (S. Curry 1 AST),"[202681, 203552]",1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,13.32,Made,,,,,,,,,,7.0,S. Curry,203552.0,1.0,,,,,,
289,PT04M03.00S,2022-04-25T23:52:56.9Z,2,REGULAR,foul,personal,[],1629651,,,1610612738,41,45,2022-04-25T23:53:14Z,2850000,,,0,,N. Claxton personal FOUL (2 PF),"[1629651, 1629057]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,2882.0,2.0,0.0,Williams III,1629057.0,,,,,,,,,,
291,PT03M54.00S,2022-04-25T23:53:22.2Z,2,REGULAR,3pt,Jump Shot,[],203935,67.88764783180025,62.745098039215684,1610612738,41,45,2022-04-25T23:53:26Z,2870000,64.0,249.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
292,PT03M51.00S,2022-04-25T23:53:25.2Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,41,45,2022-04-25T23:53:26Z,2880000,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,291.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
293,PT03M48.00S,2022-04-25T23:53:28.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203552,26.49474375821288,18.627450980392158,1610612751,41,45,2022-04-25T23:53:41Z,2890000,157.0,197.0,1,left,MISS S. Curry 25' 3PT - blocked,"[203552, 1629684]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,25.15,Missed,,,,,,,,,,,,,,,,,Williams,1629684.0,
294,PT03M48.00S,2022-04-25T23:53:28.9Z,2,REGULAR,block,,[],1629684,,,1610612751,41,45,2022-04-25T23:53:32Z,2900000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M42.00S,2022-04-25T23:53:34.9Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,41,45,2022-04-25T23:53:41Z,2910000,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,293.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
296,PT03M36.00S,2022-04-25T23:53:39.9Z,2,REGULAR,3pt,Jump Shot,[],1629684,95.6143232588699,3.1862745098039214,1610612738,41,45,2022-04-25T23:56:53Z,2920000,-234.0,-11.0,1,right,MISS G. Williams step back 3PT,[1629684],1610612738.0,BOS,step back,,,Williams,G. Williams,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,,
297,PT03M34.00S,2022-04-25T23:53:41.9Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,41,45,2022-04-25T23:53:43Z,2930000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,296.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
298,PT03M29.00S,2022-04-25T23:53:46.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203552,7.440867279894875,3.1862745098039214,1610612751,44,45,2022-04-25T23:53:59Z,2940000,234.0,17.0,1,left,S. Curry 3PT  (10 PTS) (K. Durant 3 AST),"[203552, 201142]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,23.47,Made,,,,,,,,,,10.0,K. Durant,201142.0,3.0,,,,,,
300,PT03M29.00S,2022-04-25T23:53:56.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,44,45,2022-04-25T23:53:56Z,2960000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M06.00S,2022-04-25T23:57:52.2Z,2,REGULAR,3pt,Jump Shot,[],1629684,66.70499342969777,47.05882352941176,1610612738,44,48,2022-04-25T23:57:57Z,2970000,-15.0,260.0,1,right,G. Williams 26' 3PT  (6 PTS) (J. Tatum 3 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,26.09,Made,,,,,,,,,,6.0,J. Tatum,1628369.0,3.0,,,,,,
304,PT02M43.00S,2022-04-25T23:58:15.7Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612751,44,48,2022-04-25T23:58:23Z,2990000,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1629057]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,2.0,Williams III,1629057.0,,,
305,PT02M43.00S,2022-04-25T23:58:15.7Z,2,REGULAR,steal,,[],1629057,,,1610612738,44,48,2022-04-25T23:58:42Z,3000000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M40.00S,2022-04-25T23:58:20.2Z,2,REGULAR,foul,personal,[],201988,,,1610612738,44,48,2022-04-25T23:58:38Z,3010000,,,0,,P. Mills personal FOUL (1 PF),"[201988, 1628369]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,2882.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,
308,PT02M28.00S,2022-04-25T23:58:49.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,68.41327201051249,37.745098039215684,1610612738,44,48,2022-04-25T23:58:53Z,3030000,-61.0,244.0,1,right,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
309,PT02M25.00S,2022-04-25T23:58:52.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,44,48,2022-04-25T23:58:53Z,3040000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,308.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
310,PT02M11.00S,2022-04-25T23:59:09.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,44,48,2022-04-25T23:59:09Z,3050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M07.00S,2022-04-25T23:59:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,18.74178712220762,57.59803921568627,1610612751,46,48,2022-04-25T23:59:31Z,3060000,-38.0,124.0,1,left,K. Durant 12' turnaround Jump Shot (18 PTS) (N. Claxton 2 AST),"[201142, 1629651]",1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,12.94,Made,,,,,,,,,,18.0,N. Claxton,1629651.0,2.0,,,,,,
313,PT01M48.00S,2022-04-25T23:59:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,90.3580814717477,50.98039215686274,1610612738,46,48,2022-04-25T23:59:49Z,3080000,5.0,38.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 1629651]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.84,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0,
314,PT01M48.00S,2022-04-25T23:59:45.5Z,2,REGULAR,block,,[],1629651,,,1610612738,46,48,2022-04-25T23:59:47Z,3090000,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M46.00S,2022-04-25T23:59:47.5Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,46,48,2022-04-25T23:59:49Z,3100000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,313.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
316,PT01M44.00S,2022-04-25T23:59:50.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",201142,19.66162943495401,37.00980392156863,1610612751,46,48,2022-04-25T23:59:55Z,3110000,65.0,132.0,1,left,MISS K. Durant 14' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,14.74,Missed,,,,,,,,,,,,,,,,,,,
317,PT01M40.00S,2022-04-25T23:59:54.9Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,46,48,2022-04-25T23:59:55Z,3120000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,316.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
318,PT01M36.00S,2022-04-25T23:59:58.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627759,93.24901445466492,49.50980392156863,1610612738,46,50,2022-04-26T00:00:10Z,3130000,-2.0,11.0,1,right,J. Brown running DUNK (10 PTS) (M. Smart 7 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,1.13,Made,,,,,,,,,,10.0,M. Smart,203935.0,7.0,,,,,,
320,PT01M14.00S,2022-04-26T00:00:19.5Z,2,REGULAR,2pt,Jump Shot,[],201142,23.603810775295663,30.392156862745097,1610612751,46,50,2022-04-26T00:00:33Z,3150000,98.0,169.0,1,left,MISS K. Durant 19' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,19.57,Missed,,,,,,,,,,,,,,,,,,,
321,PT01M12.00S,2022-04-26T00:00:21.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,46,50,2022-04-26T00:00:33Z,3160000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,,
322,PT01M12.00S,2022-04-26T00:00:26.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,46,50,2022-04-26T00:00:26Z,3170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M55.10S,2022-04-26T00:00:51.1Z,2,REGULAR,3pt,Jump Shot,[],1629684,93.51182654402102,3.6764705882352944,1610612738,46,53,2022-04-26T00:00:56Z,3180000,-232.0,8.0,1,right,G. Williams 3PT  (9 PTS) (J. Tatum 4 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.18,Made,,,,,,,,,,9.0,J. Tatum,1628369.0,4.0,,,,,,
325,PT00M49.70S,2022-04-26T00:01:04.7Z,2,REGULAR,foul,personal,[],203935,,,1610612751,46,53,2022-04-26T00:01:11Z,3200000,,,0,,M. Smart personal FOUL (2 PF),"[203935, 201142]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,101283.0,2.0,0.0,Durant,201142.0,,,,,,,,,,
327,PT00M42.10S,2022-04-26T00:01:31.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,9.411957950065702,48.529411764705884,1610612751,48,53,2022-04-26T00:01:44Z,3220000,7.0,36.0,1,left,N. Claxton cutting Layup (6 PTS) (K. Irving 3 AST),"[1629651, 202681]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,3.68,Made,,,,,,,,,,6.0,K. Irving,202681.0,3.0,,,,,,
329,PT00M42.10S,2022-04-26T00:01:34.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629057,,,1610612751,48,53,2022-04-26T00:02:08Z,3240000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Claxton 1 FT),"[1629057, 1629651]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,2882.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,
331,PT00M42.10S,2022-04-26T00:01:52.3Z,2,REGULAR,substitution,out,[],202681,,,1610612751,48,53,2022-04-26T00:01:58Z,3260000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M42.10S,2022-04-26T00:01:52.3Z,2,REGULAR,substitution,in,[],1628971,,,1610612751,48,53,2022-04-26T00:01:58Z,3270000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M42.10S,2022-04-26T00:02:21.4Z,2,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,48,53,2022-04-26T00:02:23Z,3280000,,,0,,MISS N. Claxton Free Throw 1 of 1,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
334,PT00M40.00S,2022-04-26T00:02:23.5Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,48,53,2022-04-26T00:02:23Z,3290000,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,333.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
335,PT00M33.30S,2022-04-26T00:02:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,88.64980289093299,50.245098039215684,1610612738,48,55,2022-04-26T00:02:42Z,3300000,1.0,54.0,1,right,J. Brown floating Jump Shot (12 PTS),[1627759],1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,5.42,Made,,,,,,,,,,12.0,,,,,,,,,
336,PT00M25.30S,2022-04-26T00:02:42.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612751,48,55,2022-04-26T00:02:57Z,3310000,,,0,,G. Williams shooting personal FOUL (1 PF) (Durant 2 FT),"[1629684, 201142]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,2882.0,1.0,0.0,Durant,201142.0,,,,,,,,,,
338,PT00M25.30S,2022-04-26T00:03:11.2Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,49,55,2022-04-26T00:03:11Z,3330000,,,0,,K. Durant Free Throw 1 of 2 (19 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,19.0,,,,,,,,,
339,PT00M25.30S,2022-04-26T00:03:12.5Z,2,REGULAR,substitution,out,[],203552,,,1610612751,49,55,2022-04-26T00:03:15Z,3340000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M25.30S,2022-04-26T00:03:12.5Z,2,REGULAR,substitution,in,[],202681,,,1610612751,49,55,2022-04-26T00:03:15Z,3350000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M25.30S,2022-04-26T00:03:35.1Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,50,55,2022-04-26T00:03:35Z,3360000,,,0,,K. Durant Free Throw 2 of 2 (20 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,20.0,,,,,,,,,
342,PT00M02.10S,2022-04-26T00:04:02.2Z,2,REGULAR,3pt,Jump Shot,[],1629684,94.30026281208936,3.6764705882352944,1610612738,50,58,2022-04-26T00:04:07Z,3370000,-232.0,1.0,1,right,G. Williams 3PT  (12 PTS) (J. Tatum 5 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.16,Made,,,,,,,,,,12.0,J. Tatum,1628369.0,5.0,,,,,,
344,PT00M00.00S,2022-04-26T00:04:17.7Z,2,REGULAR,period,end,[],0,,,1610612751,50,58,2022-04-26T00:04:17Z,3390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-04-26T00:18:57.3Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612751,50,58,2022-04-26T00:20:25Z,3400000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-04-26T00:18:57.3Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612751,50,58,2022-04-26T00:20:25Z,3410000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-04-26T00:18:57.3Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612751,50,58,2022-04-26T00:20:25Z,3420000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-04-26T00:18:57.3Z,3,REGULAR,substitution,in,['startperiod'],203552,,,1610612751,50,58,2022-04-26T00:20:25Z,3430000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-04-26T00:18:57.3Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612751,50,58,2022-04-26T00:20:25Z,3440000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-04-26T00:18:57.3Z,3,REGULAR,substitution,in,['startperiod'],201143,,,1610612751,50,58,2022-04-26T00:20:25Z,3450000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-04-26T00:20:27.6Z,3,REGULAR,period,start,[],0,,,1610612738,50,58,2022-04-26T00:20:27Z,3460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M50.00S,2022-04-26T00:20:40.1Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,50,58,2022-04-26T00:20:46Z,3470000,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (4 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,,,,,,,2882.0,,,,,,,,,4.0,,,,,
353,PT11M30.00S,2022-04-26T00:21:07.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628971,89.83245729303549,55.392156862745104,1610612751,52,58,2022-04-26T00:21:10Z,3480000,27.0,43.0,1,right,B. Brown floating Jump Shot (2 PTS) (K. Durant 4 AST),"[1628971, 201142]",1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,5.09,Made,,,,,,,,,,2.0,K. Durant,201142.0,4.0,,,,,,
355,PT11M13.00S,2022-04-26T00:21:23.5Z,3,REGULAR,3pt,Jump Shot,[],203935,2.9730617608409986,97.30392156862744,1610612738,52,58,2022-04-26T00:21:28Z,3500000,-237.0,-25.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
356,PT11M11.00S,2022-04-26T00:21:25.5Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,52,58,2022-04-26T00:21:28Z,3510000,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,355.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
357,PT11M02.00S,2022-04-26T00:21:39.2Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,52,58,2022-04-26T00:21:48Z,3520000,,,0,,K. Durant lost ball out-of-bounds TURNOVER (3 TO),[201142],1610612751.0,BKN,lost ball,,,Durant,K. Durant,,,,,,,,,,,1162.0,,,,,,,,,3.0,,,,,
358,PT10M53.00S,2022-04-26T00:22:04.5Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612738,52,58,2022-04-26T00:22:19Z,3530000,,,0,,B. Brown shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628971, 1628369]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,2882.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,
360,PT10M53.00S,2022-04-26T00:22:38.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,52,59,2022-04-26T00:22:38Z,3550000,,,0,,J. Tatum Free Throw 1 of 2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
361,PT10M53.00S,2022-04-26T00:22:54.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,52,60,2022-04-26T00:22:54Z,3560000,,,0,,J. Tatum Free Throw 2 of 2 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,14.0,,,,,,,,,
362,PT10M38.00S,2022-04-26T00:23:11.3Z,3,REGULAR,3pt,Jump Shot,[],1628971,93.51182654402102,3.431372549019608,1610612751,52,60,2022-04-26T00:23:16Z,3570000,-233.0,8.0,1,right,MISS B. Brown 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
363,PT10M34.00S,2022-04-26T00:23:15.3Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,52,60,2022-04-26T00:23:16Z,3580000,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,362.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
364,PT10M32.00S,2022-04-26T00:23:19.5Z,3,REGULAR,violation,kicked ball,[],1628464,,,1610612751,52,60,2022-04-26T00:23:24Z,3590000,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,1162.0,,,,,,,,,,,,,,
365,PT10M28.00S,2022-04-26T00:23:36.1Z,3,REGULAR,foul,personal,[],1628464,,,1610612751,52,60,2022-04-26T00:23:47Z,3600000,,,0,,D. Theis personal FOUL (3 PF),"[1628464, 203552]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,101283.0,3.0,0.0,Curry,203552.0,,,,,,,,,,
