actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
545,PT00M33.10S,2022-05-01T18:59:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.258212877792378,48.28431372549019,1610612749,69,78,2022-05-01T19:01:02Z,5330000,9.0,6.0,1,left,J. Holiday driving Layup (16 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,,,1.07,Made,16.0,,,,,,,,,,,,,,,,
546,PT00M27.00S,2022-05-01T18:59:49.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,72.35545335085413,16.176470588235293,1610612738,69,78,2022-05-01T19:01:07Z,5340000,-169.0,207.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,26.76,Missed,,,,,,,,,,,,,,,,,
547,PT00M25.00S,2022-05-01T18:59:51.3Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,69,78,2022-05-01T19:01:07Z,5350000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,546.0,5.0,4.0,1.0,,,,,,,,,
548,PT00M21.80S,2022-05-01T18:59:54.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628369,94.40999984741211,50.0,1610612738,69,78,2022-05-01T19:04:01Z,5360000,0.0,0.0,1,right,MISS J. Tatum tip DUNK,[1628369],1610612738.0,BOS,tip,,,Tatum,J. Tatum,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
549,PT00M20.60S,2022-05-01T18:59:56.0Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612738,69,78,2022-05-01T19:04:01Z,5370000,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,548.0,3.0,2.0,1.0,,,,,,,,,
550,PT00M19.60S,2022-05-01T18:59:58.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,90.62089356110381,47.05882352941176,1610612738,69,78,2022-05-01T19:04:10Z,5380000,-15.0,36.0,1,right,MISS G. Williams driving Layup,[1629684],1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,,,3.86,Missed,,,,,,,,,,,,,,,,,
552,PT00M18.60S,2022-05-01T18:59:59.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,69,78,2022-05-01T19:04:10Z,5390000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,550.0,,,,,,,,,,,,
553,PT00M18.60S,2022-05-01T19:00:11.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626192,,,1610612738,69,78,2022-05-01T19:00:20Z,5400000,,,0,,P. Connaughton shooting personal FOUL (4 PF) (Tatum 2 FT),"[1626192, 1628369]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,1162.0,,,,,,,,,,,,,,4.0,0.0,Tatum,1628369.0,,,
555,PT00M18.60S,2022-05-01T19:00:26.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,70,78,2022-05-01T19:03:04Z,5420000,,,0,,J. Tatum Free Throw 1 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,
561,PT00M18.60S,2022-05-01T19:00:26.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,70,78,2022-05-01T19:03:04Z,5425000,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,
562,PT00M18.60S,2022-05-01T19:00:26.0Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,70,78,2022-05-01T19:03:04Z,5427500,,,0,,J. Holiday REBOUND (Off:0 Def:5),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,561.0,5.0,5.0,0.0,,,,,,,,,
556,PT00M18.60S,2022-05-01T19:00:31.0Z,3,REGULAR,substitution,out,[],201143,,,1610612749,70,78,2022-05-01T19:03:04Z,5430000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT00M18.60S,2022-05-01T19:00:31.0Z,3,REGULAR,substitution,out,[],1628975,,,1610612749,70,78,2022-05-01T19:03:04Z,5440000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT00M18.60S,2022-05-01T19:00:31.0Z,3,REGULAR,substitution,in,[],1629057,,,1610612749,70,78,2022-05-01T19:03:04Z,5450000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT00M18.60S,2022-05-01T19:00:31.0Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,70,78,2022-05-01T19:03:04Z,5460000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT00M03.30S,2022-05-01T19:01:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,9.280551905387648,46.568627450980394,1610612749,70,78,2022-05-01T19:10:18Z,5465000,17.0,35.0,1,left,MISS B. Lopez cutting Layup - blocked,"[201572, 1629684]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,,,3.87,Missed,,,,,,,,,,,,,,,Williams,1629684.0,
606,PT00M03.30S,2022-05-01T19:01:11.1Z,3,REGULAR,block,,[],1629684,,,1610612749,70,78,2022-05-01T19:10:21Z,5466250,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT00M02.30S,2022-05-01T19:01:12.1Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,70,78,2022-05-01T19:01:22Z,5467500,,,0,,R. Williams III REBOUND (Off:3 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,563.0,8.0,5.0,3.0,,,,,,,,,
565,PT00M01.00S,2022-05-01T19:01:17.7Z,3,REGULAR,3pt,Jump Shot,[],1629057,35.8245729303548,20.833333333333336,1610612738,70,78,2022-05-01T19:11:22Z,5468750,-146.0,551.0,1,right,MISS R. Williams III 56' 3PT,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,56.97,Missed,,,,,,,,,,,,,,,,,
566,PT00M00.70S,2022-05-01T19:01:18.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,70,78,2022-05-01T19:11:22Z,5469375,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,565.0,,,,,,,,,,,,
567,PT00M00.00S,2022-05-01T19:01:24.1Z,3,REGULAR,period,end,[],0,,,1610612738,70,78,2022-05-01T19:02:14Z,5530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2022-05-01T19:04:30.9Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,70,78,2022-05-01T19:04:54Z,5540000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2022-05-01T19:04:30.9Z,4,REGULAR,substitution,out,['startperiod'],201572,,,1610612738,70,78,2022-05-01T19:04:54Z,5550000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2022-05-01T19:04:30.9Z,4,REGULAR,substitution,out,['startperiod'],1626171,,,1610612738,70,78,2022-05-01T19:04:54Z,5560000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT12M00.00S,2022-05-01T19:04:30.9Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612738,70,78,2022-05-01T19:04:54Z,5570000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT12M00.00S,2022-05-01T19:04:30.9Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612738,70,78,2022-05-01T19:04:54Z,5580000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT12M00.00S,2022-05-01T19:04:30.9Z,4,REGULAR,substitution,in,['startperiod'],1628975,,,1610612738,70,78,2022-05-01T19:04:54Z,5590000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT12M00.00S,2022-05-01T19:05:01.6Z,4,REGULAR,period,start,[],0,,,1610612749,70,78,2022-05-01T19:05:01Z,5600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT11M46.00S,2022-05-01T19:05:14.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,16.376478318002626,62.99019607843137,1610612749,70,80,2022-05-01T19:05:20Z,5610000,-65.0,101.0,1,left,J. Holiday 12' driving floating Jump Shot (18 PTS) (G. Antetokounmpo 10 AST),"[201950, 203507]",1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,,,12.04,Made,18.0,G. Antetokounmpo,203507.0,10.0,,,,,,,,,,,,,
576,PT11M23.00S,2022-05-01T19:05:37.6Z,4,REGULAR,3pt,Jump Shot,[],1630202,74.72076215505913,11.27450980392157,1610612738,70,80,2022-05-01T19:05:42Z,5620000,-194.0,185.0,1,right,MISS P. Pritchard 26' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,26.78,Missed,,,,,,,,,,,,,,,,,
577,PT11M21.00S,2022-05-01T19:05:39.6Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,70,80,2022-05-01T19:05:42Z,5630000,,,0,,J. Holiday REBOUND (Off:0 Def:6),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,576.0,6.0,6.0,0.0,,,,,,,,,
579,PT11M07.00S,2022-05-01T19:05:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.492115637319317,58.57843137254902,1610612749,70,80,2022-05-01T19:06:01Z,5640000,-43.0,27.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,,,5.08,Missed,,,,,,,,,,,,,,,,,
580,PT11M04.00S,2022-05-01T19:05:57.4Z,4,REGULAR,rebound,offensive,[],201950,,,1610612749,70,80,2022-05-01T19:06:01Z,5650000,,,0,,J. Holiday REBOUND (Off:1 Def:6),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,579.0,7.0,6.0,1.0,,,,,,,,,
581,PT11M03.00S,2022-05-01T19:05:56.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,6.783837056504599,52.20588235294118,1610612749,70,80,2022-05-01T19:06:05Z,5660000,-11.0,11.0,1,left,MISS J. Holiday putback Layup,[201950],1610612749.0,MIL,putback,,,Holiday,J. Holiday,,,,,,,1.58,Missed,,,,,,,,,,,,,,,,,
582,PT11M02.00S,2022-05-01T19:05:57.8Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,70,80,2022-05-01T19:14:54Z,5670000,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,581.0,4.0,3.0,1.0,,,,,,,,,
583,PT10M54.00S,2022-05-01T19:06:06.6Z,4,REGULAR,2pt,Jump Shot,[],1627759,90.3580814717477,23.284313725490197,1610612738,70,80,2022-05-01T19:14:53Z,5680000,-134.0,38.0,1,right,MISS J. Brown 13' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,,,13.89,Missed,,,,,,,,,,,,,,,,,
584,PT10M51.00S,2022-05-01T19:06:09.2Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,70,80,2022-05-01T19:06:09Z,5690000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,583.0,10.0,9.0,1.0,,,,,,,,,
585,PT10M41.00S,2022-05-01T19:06:23.6Z,4,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612749,70,80,2022-05-01T19:06:30Z,5700000,,,0,,R. Williams III shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629057, 203507]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,1162.0,,,,,,,,,,,,,,3.0,0.0,Antetokounmpo,203507.0,,,
587,PT10M41.00S,2022-05-01T19:07:12.6Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,70,80,2022-05-01T19:07:41Z,5720000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,
588,PT10M41.00S,2022-05-01T19:07:12.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,70,80,2022-05-01T19:07:41Z,5730000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,587.0,,,,,,,,,,,,
589,PT10M41.00S,2022-05-01T19:07:12.6Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,70,80,2022-05-01T19:07:41Z,5740000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,
590,PT10M41.00S,2022-05-01T19:07:12.6Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,70,80,2022-05-01T19:07:41Z,5750000,,,0,,J. Brown REBOUND (Off:2 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,589.0,7.0,5.0,2.0,,,,,,,,,
591,PT10M28.00S,2022-05-01T19:07:54.3Z,4,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612738,70,80,2022-05-01T19:08:06Z,5760000,,,0,,G. Allen shooting personal FOUL (2 PF) (White 2 FT),"[1628960, 1628401]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,2530.0,,,,,,,,,,,,,,2.0,0.0,White,1628401.0,,,
593,PT10M28.00S,2022-05-01T19:08:20.0Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,71,80,2022-05-01T19:08:20Z,5780000,,,0,,D. White Free Throw 1 of 2 (9 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
594,PT10M28.00S,2022-05-01T19:08:20.9Z,4,REGULAR,substitution,out,[],201950,,,1610612738,71,80,2022-05-01T19:08:25Z,5790000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT10M28.00S,2022-05-01T19:08:20.9Z,4,REGULAR,substitution,in,[],1626171,,,1610612738,71,80,2022-05-01T19:08:25Z,5800000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT10M28.00S,2022-05-01T19:08:41.6Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,72,80,2022-05-01T19:08:41Z,5810000,,,0,,D. White Free Throw 2 of 2 (10 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
597,PT10M15.00S,2022-05-01T19:08:56.1Z,4,REGULAR,2pt,Jump Shot,[],203507,23.340998685939553,27.205882352941174,1610612749,72,80,2022-05-01T19:18:25Z,5820000,114.0,167.0,1,left,MISS G. Antetokounmpo 20' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,20.21,Missed,,,,,,,,,,,,,,,,,
598,PT10M11.00S,2022-05-01T19:09:00.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,72,80,2022-05-01T19:09:20Z,5830000,,,0,,J. Brown REBOUND (Off:2 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,597.0,8.0,6.0,2.0,,,,,,,,,
599,PT10M03.00S,2022-05-01T19:09:07.3Z,4,REGULAR,3pt,Jump Shot,[],1630202,76.5604467805519,9.313725490196079,1610612738,72,80,2022-05-01T19:09:23Z,5840000,-203.0,168.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,26.37,Missed,,,,,,,,,,,,,,,,,
600,PT10M01.00S,2022-05-01T19:09:09.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,72,80,2022-05-01T19:09:23Z,5850000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,599.0,11.0,10.0,1.0,,,,,,,,,
601,PT09M56.00S,2022-05-01T19:09:16.8Z,4,REGULAR,foul,personal,[],1629057,,,1610612749,72,80,2022-05-01T19:09:41Z,5860000,,,0,,R. Williams III personal FOUL (4 PF),"[1629057, 203507]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,2530.0,,,,,,,,,,,,,,4.0,0.0,Antetokounmpo,203507.0,,,
603,PT09M56.00S,2022-05-01T19:09:48.7Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612749,72,80,2022-05-01T19:09:48Z,5880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT09M48.00S,2022-05-01T19:10:00.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,72,80,2022-05-01T19:10:00Z,5890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT09M43.00S,2022-05-01T19:10:18.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,20.18725361366623,38.970588235294116,1610612749,72,82,2022-05-01T19:10:27Z,5900000,55.0,137.0,1,left,G. Antetokounmpo 14' fadeaway Jump Shot (19 PTS),[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,,,14.79,Made,19.0,,,,,,,,,,,,,,,,
607,PT09M17.00S,2022-05-01T19:10:45.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,65.52233902759527,45.588235294117645,1610612738,72,82,2022-05-01T19:10:55Z,5910000,-22.0,272.0,1,right,MISS P. Pritchard 27' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,,,27.25,Missed,,,,,,,,,,,,,,,,,
608,PT09M13.00S,2022-05-01T19:10:49.4Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,72,82,2022-05-01T19:10:55Z,5920000,,,0,,B. Portis REBOUND (Off:0 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,607.0,9.0,9.0,0.0,,,,,,,,,
609,PT08M58.00S,2022-05-01T19:11:03.2Z,4,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612749,72,82,2022-05-01T19:17:28Z,5930000,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Carter 2 FT),"[1630202, 1628975]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,200832.0,,,,,,,,,,,,,,1.0,0.0,Carter,1628975.0,,,
611,PT08M58.00S,2022-05-01T19:11:33.4Z,4,REGULAR,freethrow,1 of 2,[],1628975,,,1610612749,72,83,2022-05-01T19:16:57Z,5950000,,,0,,J. Carter Free Throw 1 of 2 (4 PTS),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
612,PT08M58.00S,2022-05-01T19:11:34.0Z,4,REGULAR,substitution,out,[],1628401,,,1610612749,72,83,2022-05-01T19:11:47Z,5960000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT08M58.00S,2022-05-01T19:11:34.0Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,72,83,2022-05-01T19:11:47Z,5970000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT08M58.00S,2022-05-01T19:11:34.0Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,72,83,2022-05-01T19:11:47Z,5980000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT08M58.00S,2022-05-01T19:11:34.0Z,4,REGULAR,substitution,in,[],1628369,,,1610612749,72,83,2022-05-01T19:11:47Z,5990000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT08M58.00S,2022-05-01T19:11:34.0Z,4,REGULAR,substitution,in,[],201950,,,1610612749,72,83,2022-05-01T19:11:47Z,6000000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT08M58.00S,2022-05-01T19:11:34.0Z,4,REGULAR,substitution,in,[],202083,,,1610612749,72,83,2022-05-01T19:11:47Z,6010000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT08M58.00S,2022-05-01T19:11:33.4Z,4,REGULAR,freethrow,2 of 2,[],1628975,,,1610612749,72,84,2022-05-01T19:16:57Z,6020000,,,0,,J. Carter Free Throw 2 of 2 (5 PTS),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
619,PT08M46.00S,2022-05-01T19:12:18.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,71.04139290407359,15.441176470588236,1610612738,72,84,2022-05-01T19:12:26Z,6030000,-173.0,220.0,1,right,MISS P. Pritchard 27' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,27.95,Missed,,,,,,,,,,,,,,,,,
620,PT08M43.00S,2022-05-01T19:12:21.0Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,72,84,2022-05-01T19:12:26Z,6040000,,,0,,J. Holiday REBOUND (Off:1 Def:7),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,619.0,8.0,7.0,1.0,,,,,,,,,
621,PT08M37.00S,2022-05-01T19:12:27.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626171,5.075558475689881,95.34313725490196,1610612749,72,87,2022-05-01T19:20:34Z,6050000,-227.0,-5.0,1,left,B. Portis 3PT running (15 PTS) (G. Antetokounmpo 11 AST),"[1626171, 203507]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,,,22.68,Made,15.0,G. Antetokounmpo,203507.0,11.0,,,,,,,,,,,,,
623,PT08M37.00S,2022-05-01T19:12:31.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,72,87,2022-05-01T19:12:31Z,6070000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT08M37.00S,2022-05-01T19:15:41.7Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,72,87,2022-05-01T19:15:56Z,6080000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT08M37.00S,2022-05-01T19:15:41.7Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,72,87,2022-05-01T19:15:56Z,6090000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT08M37.00S,2022-05-01T19:15:41.7Z,4,REGULAR,substitution,in,[],203935,,,1610612738,72,87,2022-05-01T19:15:56Z,6100000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M37.00S,2022-05-01T19:15:41.7Z,4,REGULAR,substitution,in,[],201143,,,1610612738,72,87,2022-05-01T19:15:56Z,6110000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT08M16.00S,2022-05-01T19:16:28.9Z,4,REGULAR,3pt,Jump Shot,[],201143,69.20170827858082,23.52941176470588,1610612738,75,87,2022-05-01T19:16:33Z,6120000,-132.0,237.0,1,right,A. Horford 27' 3PT  (12 PTS) (J. Tatum 5 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,27.15,Made,12.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,
630,PT07M54.00S,2022-05-01T19:16:50.3Z,4,REGULAR,2pt,Jump Shot,[],1628975,23.390275952693823,72.57199754901961,1610612749,75,89,2022-05-01T19:16:57Z,6140000,-113.0,167.0,1,left,J. Carter 20' fadeaway Jump Shot (7 PTS) (G. Antetokounmpo 12 AST),"[1628975, 203507]",1610612749.0,MIL,fadeaway,,,Carter,J. Carter,,,,,,,20.19,Made,7.0,G. Antetokounmpo,203507.0,12.0,,,,,,,,,,,,,
632,PT07M42.00S,2022-05-01T19:17:02.1Z,4,REGULAR,turnover,bad pass,[],201143,,,1610612738,75,89,2022-05-01T19:17:07Z,6160000,,,0,,A. Horford bad pass TURNOVER (2 TO),"[201143, 201950]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,2.0,,,,,,,,,,,Holiday,201950.0,,,,,,,
633,PT07M42.00S,2022-05-01T19:17:02.1Z,4,REGULAR,steal,,[],201950,,,1610612749,75,89,2022-05-01T19:17:04Z,6170000,,,0,,J. Holiday STEAL (3 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
