actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
283,PT01M11.00S,2022-05-03T23:58:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.67214191852825,52.450980392156865,1610612749,60,40,2022-05-03T23:58:49Z,2720000,12.0,26.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
284,PT01M09.00S,2022-05-03T23:58:46.5Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,60,40,2022-05-03T23:58:49Z,2730000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,,,,,
286,PT01M02.00S,2022-05-03T23:58:53.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,18.74178712220762,39.21568627450981,1610612738,62,40,2022-05-03T23:58:59Z,2740000,54.0,124.0,1,left,J. Brown 13' turnaround fadeaway Jump Shot (22 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,13.49,Made,,,,,,,22.0,,,,,,,,,,,,
287,PT00M42.30S,2022-05-03T23:59:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,90.75229960578186,53.92156862745098,1610612749,62,40,2022-05-03T23:59:20Z,2750000,20.0,34.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,3.96,Missed,,,,,,,,,,,,,,,,,,,
288,PT00M40.90S,2022-05-03T23:59:17.2Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,62,40,2022-05-03T23:59:17Z,2760000,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,287.0,6.0,6.0,0.0,,,,,,,,,,,,,
289,PT00M36.60S,2022-05-03T23:59:23.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,62,40,2022-05-03T23:59:23Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M36.60S,2022-05-03T23:59:30.5Z,2,REGULAR,substitution,out,[],1628975,,,1610612738,62,40,2022-05-03T23:59:46Z,2780000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M36.60S,2022-05-03T23:59:30.5Z,2,REGULAR,substitution,out,[],1628960,,,1610612738,62,40,2022-05-03T23:59:46Z,2790000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT00M36.60S,2022-05-03T23:59:30.5Z,2,REGULAR,substitution,in,[],201572,,,1610612738,62,40,2022-05-03T23:59:46Z,2800000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M36.60S,2022-05-03T23:59:30.5Z,2,REGULAR,substitution,in,[],202083,,,1610612738,62,40,2022-05-03T23:59:46Z,2810000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M23.60S,2022-05-04T00:00:09.1Z,2,REGULAR,3pt,Jump Shot,[],1627759,33.196452036793694,40.931372549019606,1610612738,65,40,2022-05-04T00:00:14Z,2820000,45.0,260.0,1,left,J. Brown 26' 3PT  (25 PTS) (G. Williams 2 AST),"[1627759, 1629684]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.34,Made,,,,,,,25.0,G. Williams,1629684.0,2.0,,,,,,,,,
296,PT00M01.00S,2022-05-04T00:00:37.0Z,2,REGULAR,2pt,Jump Shot,[],201950,96.40275952693824,11.519607843137255,1610612749,65,40,2022-05-04T00:00:48Z,2840000,-192.0,-19.0,1,right,MISS J. Holiday 19' Jump Shot,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,19.33,Missed,,,,,,,,,,,,,,,,,,,
297,PT00M01.00S,2022-05-04T00:00:37.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,65,40,2022-05-04T00:00:48Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,
298,PT00M00.00S,2022-05-04T00:00:44.8Z,2,REGULAR,period,end,[],0,,,1610612749,65,40,2022-05-04T00:00:44Z,2860000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-05-04T00:16:35.0Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612749,65,40,2022-05-04T00:16:51Z,2870000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2022-05-04T00:16:35.0Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612749,65,40,2022-05-04T00:16:51Z,2880000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-05-04T00:16:35.0Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,65,40,2022-05-04T00:16:51Z,2890000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2022-05-04T00:16:35.0Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612749,65,40,2022-05-04T00:16:51Z,2900000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-05-04T00:16:35.0Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612749,65,40,2022-05-04T00:16:51Z,2910000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-05-04T00:16:35.0Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612749,65,40,2022-05-04T00:16:51Z,2920000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-05-04T00:17:10.2Z,3,REGULAR,period,start,[],0,,,1610612749,65,40,2022-05-04T00:17:10Z,2930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT11M50.00S,2022-05-04T00:17:22.9Z,3,REGULAR,foul,offensive,[],201572,,,1610612749,65,40,2022-05-04T00:17:43Z,2940000,,,0,,B. Lopez offensive FOUL (3 PF),"[201572, 201143]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Horford,201143.0,
308,PT11M50.00S,2022-05-04T00:17:22.9Z,3,REGULAR,turnover,offensive foul,[],201572,,,1610612749,65,40,2022-05-04T00:17:22Z,2960000,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,1.0,,,2004.0,,,,,
309,PT11M45.00S,2022-05-04T00:17:46.1Z,3,REGULAR,foul,personal,[],203507,,,1610612738,65,40,2022-05-04T00:18:06Z,2970000,,,0,,G. Antetokounmpo personal FOUL (1 PF),"[203507, 1628401]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,White,1628401.0,
311,PT11M36.00S,2022-05-04T00:18:08.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,86.28449408672799,96.32352941176471,1610612738,65,40,2022-05-04T00:18:14Z,2990000,232.0,76.0,1,right,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,,
312,PT11M32.00S,2022-05-04T00:18:12.5Z,3,REGULAR,rebound,offensive,[],1628401,,,1610612738,65,40,2022-05-04T00:18:14Z,3000000,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,311.0,2.0,1.0,1.0,,,,,,,,,,,,,
313,PT11M20.00S,2022-05-04T00:18:24.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628369,94.43166885676742,4.411764705882353,1610612738,65,40,2022-05-04T00:18:29Z,3010000,-228.0,0.0,1,right,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
314,PT11M17.00S,2022-05-04T00:18:27.0Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,65,40,2022-05-04T00:18:29Z,3020000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,313.0,4.0,4.0,0.0,,,,,,,,,,,,,
315,PT11M11.00S,2022-05-04T00:18:32.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,10.726018396846255,50.98039215686274,1610612749,65,40,2022-05-04T00:18:40Z,3030000,-5.0,48.0,1,left,MISS B. Lopez driving floating Shot,[201572],1610612749.0,MIL,driving floating,,,Lopez,B. Lopez,,,,,4.85,Missed,,,,,,,,,,,,,,,,,,,
316,PT11M09.00S,2022-05-04T00:18:34.9Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,65,40,2022-05-04T00:18:40Z,3040000,,,0,,A. Horford REBOUND (Off:0 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,315.0,7.0,7.0,0.0,,,,,,,,,,,,,
317,PT11M02.00S,2022-05-04T00:18:41.8Z,3,REGULAR,3pt,Jump Shot,[],1628401,70.38436268068331,79.16666666666666,1610612738,65,40,2022-05-04T00:18:48Z,3050000,146.0,226.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,,
318,PT10M59.00S,2022-05-04T00:18:44.8Z,3,REGULAR,rebound,defensive,[],202083,,,1610612749,65,40,2022-05-04T00:18:48Z,3060000,,,0,,W. Matthews REBOUND (Off:0 Def:2),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,317.0,2.0,2.0,0.0,,,,,,,,,,,,,
319,PT10M54.00S,2022-05-04T00:18:52.7Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612749,65,40,2022-05-04T00:19:19Z,3070000,,,0,,A. Horford shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[201143, 203507]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Antetokounmpo,203507.0,
321,PT10M54.00S,2022-05-04T00:19:28.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,65,41,2022-05-04T00:19:54Z,3090000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
322,PT10M54.00S,2022-05-04T00:19:28.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,65,41,2022-05-04T00:19:54Z,3100000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
323,PT10M51.00S,2022-05-04T00:19:31.2Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,65,41,2022-05-04T00:19:54Z,3110000,,,0,,A. Horford REBOUND (Off:0 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,322.0,8.0,8.0,0.0,,,,,,,,,,,,,
324,PT10M28.00S,2022-05-04T00:20:41.1Z,3,REGULAR,jumpball,recovered,[],201572,,,1610612738,65,41,2022-05-04T00:20:41Z,3120000,,,0,,Jump Ball G. Antetokounmpo vs. J. Tatum: Tip to B. Lopez,"[201572, 203507, 1628369]",1610612749.0,MIL,heldball,B. Lopez,201572.0,Lopez,B. Lopez,Antetokounmpo,203507.0,Tatum,1628369.0,,,,,,,,,,,,,,,,,,,,,
327,PT10M28.00S,2022-05-04T00:20:41.1Z,3,REGULAR,turnover,lost ball,[],1628369,,,1610612738,65,41,2022-05-04T00:20:41Z,3150000,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 203507]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,,,,,
328,PT10M28.00S,2022-05-04T00:20:41.1Z,3,REGULAR,steal,,[],203507,,,1610612749,65,41,2022-05-04T00:20:41Z,3160000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT10M25.00S,2022-05-04T00:20:46.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,7.440867279894875,45.588235294117645,1610612749,65,43,2022-05-04T00:21:11Z,3170000,22.0,17.0,1,left,G. Antetokounmpo running Layup (8 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,2.81,Made,,,,,,,8.0,,,,,,,,,,,,
330,PT10M25.00S,2022-05-04T00:20:51.0Z,3,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612749,65,43,2022-05-04T00:21:10Z,3180000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1629057, 203507]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Antetokounmpo,203507.0,
332,PT10M25.00S,2022-05-04T00:21:27.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203507,,,1610612749,65,43,2022-05-04T00:21:33Z,3200000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
333,PT10M25.00S,2022-05-04T00:21:27.9Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,65,43,2022-05-04T00:21:33Z,3210000,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,332.0,3.0,2.0,1.0,,,,,,,,,,,,,
334,PT10M13.00S,2022-05-04T00:21:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,91.27792378449409,48.03921568627451,1610612738,67,43,2022-05-04T00:21:44Z,3220000,-10.0,29.0,1,right,R. Williams III driving Layup (6 PTS) (J. Brown 3 AST),"[1629057, 1627759]",1610612738.0,BOS,driving,,,Williams III,R. Williams III,,,,,3.11,Made,,,,,,,6.0,J. Brown,1627759.0,3.0,,,,,,,,,
336,PT10M05.00S,2022-05-04T00:21:45.6Z,3,REGULAR,3pt,Jump Shot,[],203507,22.946780551905388,86.51960784313727,1610612749,67,46,2022-05-04T00:22:28Z,3240000,-183.0,163.0,1,left,G. Antetokounmpo 24' 3PT pullup (11 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,24.49,Made,,,,,,,11.0,,,,,,,,,,,,
337,PT09M47.00S,2022-05-04T00:22:03.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,85.49605781865965,4.411764705882353,1610612738,70,46,2022-05-04T00:22:07Z,3250000,-228.0,84.0,1,right,J. Tatum 24' 3PT  (13 PTS) (J. Brown 4 AST),"[1628369, 1627759]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.28,Made,,,,,,,13.0,J. Brown,1627759.0,4.0,,,,,,,,,
339,PT09M35.00S,2022-05-04T00:22:16.1Z,3,REGULAR,turnover,lost ball,[],203507,,,1610612749,70,46,2022-05-04T00:22:20Z,3270000,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 1628369]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,3.0,Tatum,1628369.0,,,,,,
340,PT09M35.00S,2022-05-04T00:22:16.1Z,3,REGULAR,steal,,[],1628369,,,1610612738,70,46,2022-05-04T00:22:18Z,3280000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT09M31.00S,2022-05-04T00:22:21.5Z,3,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612738,70,46,2022-05-04T00:25:12Z,3290000,,,0,,B. Portis flagrant-type-1 personal FOUL (2 PF) (Horford 2 FT),"[1626171, 201143]",1610612749.0,MIL,flagrant-type-1,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Horford,201143.0,
344,PT09M31.00S,2022-05-04T00:23:59.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612738,70,46,2022-05-04T00:25:03Z,3320000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,Common Foul to Flagrant 1
345,PT09M31.00S,2022-05-04T00:25:15.5Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,70,46,2022-05-04T00:25:27Z,3330000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M31.00S,2022-05-04T00:25:15.5Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,70,46,2022-05-04T00:25:27Z,3340000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT09M31.00S,2022-05-04T00:25:37.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201143,,,1610612738,71,46,2022-05-04T00:26:12Z,3350000,,,0,,A. Horford flagrant Free Throw 1 of 2 (10 PTS),[201143],1610612738.0,BOS,flagrant,,,Horford,A. Horford,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
348,PT09M31.00S,2022-05-04T00:25:37.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201143,,,1610612738,72,46,2022-05-04T00:26:12Z,3360000,,,0,,A. Horford flagrant Free Throw 2 of 2 (11 PTS),[201143],1610612738.0,BOS,flagrant,,,Horford,A. Horford,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
349,PT09M22.00S,2022-05-04T00:26:14.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,81.2910643889619,93.87254901960785,1610612738,72,46,2022-05-04T00:26:29Z,3370000,219.0,123.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
350,PT09M19.00S,2022-05-04T00:26:17.6Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,72,46,2022-05-04T00:26:17Z,3380000,,,0,,B. Lopez REBOUND (Off:1 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,349.0,4.0,3.0,1.0,,,,,,,,,,,,,
351,PT09M09.00S,2022-05-04T00:26:28.2Z,3,REGULAR,2pt,Jump Shot,[],203507,24.52365308804205,46.32352941176471,1610612749,72,48,2022-05-04T00:26:53Z,3390000,18.0,178.0,1,left,G. Antetokounmpo 17' pullup Jump Shot (13 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,17.89,Made,,,,,,,13.0,,,,,,,,,,,,
352,PT08M59.00S,2022-05-04T00:26:41.2Z,3,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,72,48,2022-05-04T00:26:50Z,3400000,,,0,,D. White step out-of-bounds TURNOVER (2 TO),[1628401],1610612738.0,BOS,step,,,White,D. White,,,,,,,,,,,,,,,,,2.0,,,,,,,,
353,PT08M47.00S,2022-05-04T00:27:05.5Z,3,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,72,48,2022-05-04T00:27:14Z,3410000,,,0,,J. Holiday lost ball out-of-bounds TURNOVER (3 TO),[201950],1610612749.0,MIL,lost ball,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,3.0,,,2714.0,,,,,
354,PT08M24.00S,2022-05-04T00:27:36.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,70.77858081471747,79.16666666666666,1610612738,72,48,2022-05-04T00:28:12Z,3420000,146.0,222.0,1,right,MISS G. Williams 26' step back 3PT,[1629684],1610612738.0,BOS,step back,,,Williams,G. Williams,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
355,PT08M21.00S,2022-05-04T00:27:39.9Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,72,48,2022-05-04T00:27:43Z,3430000,,,0,,B. Lopez REBOUND (Off:1 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,354.0,5.0,4.0,1.0,,,,,,,,,,,,,
356,PT08M15.00S,2022-05-04T00:27:45.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201950,28.465834428383708,25.98039215686275,1610612749,72,48,2022-05-04T00:27:57Z,3440000,120.0,215.0,1,left,MISS J. Holiday 24' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
357,PT08M11.00S,2022-05-04T00:27:49.3Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,72,48,2022-05-04T00:27:49Z,3450000,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,356.0,5.0,4.0,1.0,,,,,,,,,,,,,
358,PT07M58.00S,2022-05-04T00:28:05.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612749,72,48,2022-05-04T00:28:18Z,3460000,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,204059.0,,,,,
359,PT07M37.00S,2022-05-04T00:28:37.9Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,72,48,2022-05-04T00:28:42Z,3470000,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 201950]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,2.0,Holiday,201950.0,,,,,,
360,PT07M37.00S,2022-05-04T00:28:37.9Z,3,REGULAR,steal,,[],201950,,,1610612749,72,48,2022-05-04T00:28:39Z,3480000,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M35.00S,2022-05-04T00:28:48.3Z,3,REGULAR,foul,personal,[],1628401,,,1610612749,72,48,2022-05-04T00:29:19Z,3490000,,,0,,D. White take personal FOUL (4 PF),"[1628401, 203507]",1610612738.0,BOS,take,,,White,D. White,,,,,,,,,,,,,,,,,,,,204059.0,4.0,0.0,Antetokounmpo,203507.0,
363,PT07M35.00S,2022-05-04T00:28:53.5Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,72,48,2022-05-04T00:29:01Z,3510000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT07M35.00S,2022-05-04T00:28:53.5Z,3,REGULAR,substitution,in,[],1628960,,,1610612749,72,48,2022-05-04T00:29:01Z,3520000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M27.00S,2022-05-04T00:29:16.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,6.521024967148489,56.127450980392155,1610612749,72,48,2022-05-04T00:29:28Z,3530000,-31.0,9.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,,
366,PT07M24.00S,2022-05-04T00:29:19.3Z,3,REGULAR,rebound,offensive,[],201950,,,1610612749,72,48,2022-05-04T00:29:28Z,3540000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,365.0,2.0,1.0,1.0,,,,,,,,,,,,,
367,PT07M24.00S,2022-05-04T00:29:20.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201950,5.590000152587891,50.0,1610612749,72,50,2022-05-04T00:29:33Z,3550000,0.0,0.0,1,left,J. Holiday tip Layup (13 PTS),[201950],1610612749.0,MIL,tip,,,Holiday,J. Holiday,,,,,0.0,Made,,,,,,,13.0,,,,,,,,,,,,
368,PT07M18.00S,2022-05-04T00:29:27.6Z,3,REGULAR,foul,personal,[],201950,,,1610612738,72,50,2022-05-04T00:29:39Z,3560000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1627759]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Brown,1627759.0,
370,PT07M18.00S,2022-05-04T00:29:41.3Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,72,50,2022-05-04T00:29:54Z,3580000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M18.00S,2022-05-04T00:29:41.3Z,3,REGULAR,substitution,out,[],201950,,,1610612738,72,50,2022-05-04T00:29:54Z,3590000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M18.00S,2022-05-04T00:29:41.3Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,72,50,2022-05-04T00:29:54Z,3600000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M18.00S,2022-05-04T00:29:41.3Z,3,REGULAR,substitution,in,[],1628975,,,1610612738,72,50,2022-05-04T00:29:54Z,3610000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
