actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
349,PT08M07.00S,2022-05-26T02:06:21.8Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],201143,,,1610612738,46,48,2022-05-26T02:06:21Z,3470000,,,0,,A. Horford Free Throw 1 of 1 (15 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
350,PT07M48.00S,2022-05-26T02:06:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,9.017739816031538,52.20588235294118,1610612748,46,48,2022-05-26T02:06:50Z,3480000,-11.0,32.0,1,left,MISS K. Lowry driving floating Shot,[200768],1610612748.0,MIA,driving floating,,,Lowry,K. Lowry,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,
351,PT07M47.00S,2022-05-26T02:06:45.1Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,46,48,2022-05-26T02:06:50Z,3490000,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,350.0,6.0,6.0,0.0,,,,,,,,,,,,,,
352,PT07M47.00S,2022-05-26T02:06:52.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612738,46,48,2022-05-26T02:07:19Z,3500000,,,0,,D. Robinson take personal FOUL (3 PF) (Tatum 2 FT),"[1629130, 1628369]",1610612748.0,MIA,take,,,Robinson,D. Robinson,,,,,,,,,,,200834.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,
354,PT07M47.00S,2022-05-26T02:07:25.8Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,46,48,2022-05-26T02:07:25Z,3520000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,
355,PT07M47.00S,2022-05-26T02:07:25.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,46,48,2022-05-26T02:07:25Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,354.0,,,,,,,,,,,,,,,,,
356,PT07M47.00S,2022-05-26T02:07:51.6Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,46,49,2022-05-26T02:07:51Z,3540000,,,0,,J. Tatum Free Throw 2 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
357,PT07M34.00S,2022-05-26T02:08:10.8Z,3,REGULAR,foul,personal,[],1627759,,,1610612748,46,49,2022-05-26T02:08:26Z,3550000,,,0,,J. Brown personal FOUL (3 PF),"[1627759, 200768]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,200834.0,3.0,0.0,Lowry,200768.0,,,,,,,,,
359,PT07M28.00S,2022-05-26T02:08:42.1Z,3,REGULAR,3pt,Jump Shot,[],200768,20.844283837056505,94.36274509803921,1610612748,46,49,2022-05-26T02:09:23Z,3570000,-222.0,143.0,1,left,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,
360,PT07M23.00S,2022-05-26T02:08:47.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,46,49,2022-05-26T02:17:55Z,3580000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,359.0,6.0,5.0,1.0,,,,,,,,,,,,,,
361,PT07M10.00S,2022-05-26T02:08:58.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,93.64323258869908,52.94117647058824,1610612738,46,49,2022-05-26T02:09:06Z,3590000,15.0,7.0,1,right,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,
362,PT07M09.00S,2022-05-26T02:08:59.8Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,46,49,2022-05-26T02:09:06Z,3600000,,,0,,P. Tucker REBOUND (Off:4 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,361.0,8.0,4.0,4.0,,,,,,,,,,,,,,
363,PT06M53.00S,2022-05-26T02:09:17.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.389618922470433,47.794117647058826,1610612748,48,49,2022-05-26T02:09:22Z,3610000,11.0,8.0,1,left,J. Butler driving Layup (9 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,1.34,Made,,,,,,,,,,9.0,,,,,,,,
364,PT06M24.00S,2022-05-26T02:09:45.1Z,3,REGULAR,3pt,Jump Shot,[],203935,92.85479632063075,3.1862745098039214,1610612738,48,52,2022-05-26T02:09:50Z,3620000,-234.0,15.0,1,right,M. Smart 3PT  (5 PTS) (J. Tatum 7 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.46,Made,,,,,,,,,,5.0,J. Tatum,1628369.0,7.0,,,,,
366,PT06M02.00S,2022-05-26T02:10:08.1Z,3,REGULAR,3pt,Jump Shot,[],1629130,10.726018396846255,2.941176470588235,1610612748,51,52,2022-05-26T02:10:12Z,3640000,235.0,48.0,1,left,D. Robinson 24' 3PT pullup (8 PTS),[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,24.02,Made,,,,,,,,,,8.0,,,,,,,,
367,PT05M42.00S,2022-05-26T02:10:31.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612738,51,52,2022-05-26T02:10:53Z,3650000,,,0,,K. Lowry shooting personal FOUL (3 PF) (Horford 2 FT),"[200768, 201143]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,201639.0,3.0,0.0,Horford,201143.0,,,,,,,,,
369,PT05M42.00S,2022-05-26T02:10:43.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,51,52,2022-05-26T02:10:43Z,3670000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M42.00S,2022-05-26T02:12:27.1Z,3,REGULAR,substitution,out,[],1628389,,,1610612738,51,52,2022-05-26T02:14:19Z,3680000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M42.00S,2022-05-26T02:12:27.1Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,51,52,2022-05-26T02:14:19Z,3690000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M42.00S,2022-05-26T02:12:27.1Z,3,REGULAR,substitution,in,[],203506,,,1610612738,51,52,2022-05-26T02:14:19Z,3700000,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M42.00S,2022-05-26T02:12:27.1Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,51,52,2022-05-26T02:14:19Z,3710000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M42.00S,2022-05-26T02:15:07.2Z,3,REGULAR,freethrow,1 of 2,[],201143,,,1610612738,51,53,2022-05-26T02:23:12Z,3720000,,,0,,A. Horford Free Throw 1 of 2 (16 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
376,PT05M42.00S,2022-05-26T02:15:07.2Z,3,REGULAR,freethrow,2 of 2,[],201143,,,1610612738,51,53,2022-05-26T02:23:12Z,3740000,,,0,,MISS A. Horford Free Throw 2 of 2,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Missed,,,,,,,,,,,,,,,,,,
377,PT05M40.00S,2022-05-26T02:15:09.2Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,51,53,2022-05-26T02:23:12Z,3750000,,,0,,P. Tucker REBOUND (Off:4 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,376.0,9.0,5.0,4.0,,,,,,,,,,,,,,
458,PT05M25.00S,2022-05-26T02:15:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,7.35873850197109,48.79748774509804,1610612748,51,53,2022-05-26T02:31:49Z,3775000,6.0,17.0,1,left,MISS D. Robinson driving Layup,[1629130],1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,1.77,Missed,,,,,,,,,,,,,,,,,,
459,PT05M24.00S,2022-05-26T02:15:27.7Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,51,53,2022-05-26T02:31:49Z,3777500,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,458.0,3.0,3.0,0.0,,,,,,,,,,,,,,
380,PT05M22.00S,2022-05-26T02:15:30.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612738,51,53,2022-05-26T02:15:59Z,3780000,,,0,,K. Lowry shooting personal FOUL (4 PF) (Tatum 2 FT),"[200768, 1628369]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,200834.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,
382,PT05M22.00S,2022-05-26T02:16:04.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628369,,,1610612738,51,54,2022-05-26T02:31:49Z,3800000,,,0,,J. Tatum Free Throw 1 of 2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
383,PT05M22.00S,2022-05-26T02:16:05.8Z,3,REGULAR,substitution,out,[],200768,,,1610612738,51,54,2022-05-26T02:16:10Z,3810000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M22.00S,2022-05-26T02:16:05.8Z,3,REGULAR,substitution,in,[],1629216,,,1610612738,51,54,2022-05-26T02:16:10Z,3820000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M22.00S,2022-05-26T02:16:26.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628369,,,1610612738,51,55,2022-05-26T02:31:49Z,3830000,,,0,,J. Tatum Free Throw 2 of 2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
386,PT05M07.00S,2022-05-26T02:16:43.9Z,3,REGULAR,3pt,Jump Shot,[],200782,7.440867279894875,3.1862745098039214,1610612748,51,55,2022-05-26T02:16:50Z,3840000,234.0,17.0,1,left,MISS P. Tucker 3PT - blocked,"[200782, 1629057]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.47,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
387,PT05M07.00S,2022-05-26T02:16:43.9Z,3,REGULAR,block,,[],1629057,,,1610612748,51,55,2022-05-26T02:16:47Z,3850000,,,0,,R. Williams III BLOCK (3 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M07.00S,2022-05-26T02:16:43.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,51,55,2022-05-26T02:16:50Z,3860000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,386.0,,,,,,,,,,,,,,,,,
389,PT05M07.00S,2022-05-26T02:16:49.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,51,55,2022-05-26T02:16:49Z,3870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M02.00S,2022-05-26T02:17:05.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203506,23.078186596583443,89.2156862745098,1610612748,51,55,2022-05-26T02:17:12Z,3880000,-196.0,164.0,1,left,MISS V. Oladipo 25' 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
391,PT04M59.00S,2022-05-26T02:17:08.5Z,3,REGULAR,rebound,offensive,[],1629130,,,1610612748,51,55,2022-05-26T02:17:12Z,3890000,,,0,,D. Robinson REBOUND (Off:1 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,390.0,2.0,1.0,1.0,,,,,,,,,,,,,,
392,PT04M55.00S,2022-05-26T02:17:11.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202710,33.196452036793694,47.30392156862745,1610612748,51,55,2022-05-26T02:17:20Z,3900000,13.0,260.0,1,left,MISS J. Butler 25' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,
393,PT04M55.00S,2022-05-26T02:17:11.0Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,51,55,2022-05-26T02:17:20Z,3910000,,,0,,J. Butler REBOUND (Off:2 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,392.0,4.0,2.0,2.0,,,,,,,,,,,,,,
394,PT04M50.00S,2022-05-26T02:17:17.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203506,21.23850197109067,93.38235294117648,1610612748,51,55,2022-05-26T02:17:23Z,3920000,-217.0,147.0,1,left,MISS V. Oladipo 26' 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,
395,PT04M50.00S,2022-05-26T02:17:17.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,51,55,2022-05-26T02:17:23Z,3930000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,394.0,7.0,6.0,1.0,,,,,,,,,,,,,,
396,PT04M31.00S,2022-05-26T02:17:35.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,75.3777923784494,15.196078431372548,1610612738,51,55,2022-05-26T02:17:40Z,3940000,-174.0,179.0,1,right,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,
397,PT04M31.00S,2022-05-26T02:17:37.8Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,51,55,2022-05-26T02:17:37Z,3950000,,,0,,R. Williams III REBOUND (Off:2 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,396.0,7.0,5.0,2.0,,,,,,,,,,,,,,
398,PT04M31.00S,2022-05-26T02:17:44.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612738,51,55,2022-05-26T02:17:52Z,3960000,,,0,,D. Robinson personal FOUL (4 PF) (Williams III 2 FT),"[1629130, 1629057]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,201639.0,4.0,0.0,Williams III,1629057.0,,,,,,,,,
400,PT04M31.00S,2022-05-26T02:18:12.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629057,,,1610612738,51,56,2022-05-26T02:18:12Z,3980000,,,0,,R. Williams III Free Throw 1 of 2 (5 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
401,PT04M31.00S,2022-05-26T02:18:31.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629057,,,1610612738,51,57,2022-05-26T02:18:31Z,3990000,,,0,,R. Williams III Free Throw 2 of 2 (6 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
402,PT04M17.00S,2022-05-26T02:18:47.2Z,3,REGULAR,2pt,Jump Shot,[],1629216,19.267411300919843,21.813725490196077,1610612748,53,57,2022-05-26T02:18:52Z,4000000,141.0,129.0,1,left,G. Vincent 19' pullup Jump Shot (6 PTS),[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,19.08,Made,,,,,,,,,,6.0,,,,,,,,
403,PT03M56.00S,2022-05-26T02:19:09.0Z,3,REGULAR,2pt,Jump Shot,[],1628369,73.53810775295663,56.61764705882353,1610612738,53,59,2022-05-26T02:19:13Z,4010000,33.0,196.0,1,right,J. Tatum 19' pullup Jump Shot (11 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,19.9,Made,,,,,,,,,,11.0,,,,,,,,
404,PT03M31.00S,2022-05-26T02:19:34.1Z,3,REGULAR,2pt,Jump Shot,[],1629216,14.931011826544022,21.568627450980394,1610612748,55,59,2022-05-26T02:19:40Z,4020000,142.0,88.0,1,left,G. Vincent 16' step back Jump Shot (8 PTS),[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,16.72,Made,,,,,,,,,,8.0,,,,,,,,
405,PT03M10.00S,2022-05-26T02:19:54.0Z,3,REGULAR,3pt,Jump Shot,[],201143,93.11760840998686,97.30392156862744,1610612738,55,59,2022-05-26T02:20:01Z,4030000,237.0,12.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,
406,PT03M07.00S,2022-05-26T02:19:57.0Z,3,REGULAR,rebound,defensive,[],203506,,,1610612748,55,59,2022-05-26T02:20:01Z,4040000,,,0,,V. Oladipo REBOUND (Off:0 Def:5),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,405.0,5.0,5.0,0.0,,,,,,,,,,,,,,
407,PT03M06.00S,2022-05-26T02:20:01.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612748,55,59,2022-05-26T02:20:09Z,4050000,,,0,,D. White shooting personal FOUL (2 PF) (Oladipo 2 FT),"[1628401, 203506]",1610612738.0,BOS,shooting,,,White,D. White,,,,,,,,,,,201639.0,2.0,0.0,Oladipo,203506.0,,,,,,,,,
409,PT03M06.00S,2022-05-26T02:20:30.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203506,,,1610612748,56,59,2022-05-26T02:21:00Z,4070000,,,0,,V. Oladipo Free Throw 1 of 2 (3 PTS),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
410,PT03M06.00S,2022-05-26T02:20:31.8Z,3,REGULAR,substitution,out,[],203935,,,1610612748,56,59,2022-05-26T02:20:44Z,4080000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M06.00S,2022-05-26T02:20:31.8Z,3,REGULAR,substitution,out,[],201143,,,1610612748,56,59,2022-05-26T02:20:44Z,4090000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M06.00S,2022-05-26T02:20:31.8Z,3,REGULAR,substitution,in,[],1627759,,,1610612748,56,59,2022-05-26T02:20:44Z,4100000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M06.00S,2022-05-26T02:20:31.8Z,3,REGULAR,substitution,in,[],1629684,,,1610612748,56,59,2022-05-26T02:20:44Z,4110000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M06.00S,2022-05-26T02:20:30.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203506,,,1610612748,56,59,2022-05-26T02:21:00Z,4120000,,,0,,MISS V. Oladipo Free Throw 2 of 2,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,Missed,,,,,,,,,,,,,,,,,,
415,PT03M04.00S,2022-05-26T02:20:32.6Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,56,59,2022-05-26T02:21:00Z,4130000,,,0,,G. Williams REBOUND (Off:0 Def:6),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,414.0,6.0,6.0,0.0,,,,,,,,,,,,,,
416,PT02M50.00S,2022-05-26T02:21:10.7Z,3,REGULAR,3pt,Jump Shot,[],1627759,75.24638633377135,9.313725490196079,1610612738,56,59,2022-05-26T02:21:16Z,4140000,-203.0,180.0,1,right,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,
417,PT02M47.00S,2022-05-26T02:21:13.7Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,56,59,2022-05-26T02:21:16Z,4150000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,416.0,1.0,1.0,0.0,,,,,,,,,,,,,,
418,PT02M44.00S,2022-05-26T02:21:24.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612748,56,59,2022-05-26T02:21:40Z,4160000,,,0,,G. Williams shooting personal FOUL (3 PF) (Vincent 2 FT),"[1629684, 1629216]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,200834.0,3.0,0.0,Vincent,1629216.0,,,,,,,,,
420,PT02M44.00S,2022-05-26T02:21:36.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,56,59,2022-05-26T02:21:36Z,4180000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M44.00S,2022-05-26T02:21:42.1Z,3,REGULAR,substitution,out,[],200782,,,1610612748,56,59,2022-05-26T02:25:03Z,4190000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M44.00S,2022-05-26T02:21:42.1Z,3,REGULAR,substitution,in,[],1628389,,,1610612748,56,59,2022-05-26T02:25:03Z,4200000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M44.00S,2022-05-26T02:25:28.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629216,,,1610612748,57,59,2022-05-26T02:25:28Z,4210000,,,0,,G. Vincent Free Throw 1 of 2 (9 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
424,PT02M44.00S,2022-05-26T02:25:45.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629216,,,1610612748,58,59,2022-05-26T02:25:45Z,4220000,,,0,,G. Vincent Free Throw 2 of 2 (10 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
425,PT02M31.00S,2022-05-26T02:26:00.1Z,3,REGULAR,3pt,Jump Shot,[],1629684,91.40932982917214,2.941176470588235,1610612738,58,62,2022-05-26T02:26:06Z,4230000,-235.0,28.0,1,right,G. Williams 3PT  (5 PTS) (J. Brown 1 AST),"[1629684, 1627759]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.7,Made,,,,,,,,,,5.0,J. Brown,1627759.0,1.0,,,,,
427,PT02M03.00S,2022-05-26T02:26:27.1Z,3,REGULAR,3pt,Jump Shot,[],1629216,32.40801576872536,44.6078431372549,1610612748,58,62,2022-05-26T02:26:32Z,4250000,27.0,252.0,1,left,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,
428,PT02M01.00S,2022-05-26T02:26:29.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,58,62,2022-05-26T02:26:32Z,4260000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,427.0,8.0,7.0,1.0,,,,,,,,,,,,,,
429,PT01M40.00S,2022-05-26T02:26:50.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,80.50262812089356,63.970588235294116,1610612738,58,64,2022-05-26T02:26:56Z,4270000,70.0,131.0,1,right,J. Brown 14' fadeaway Jump Shot (10 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,14.83,Made,,,,,,,,,,10.0,,,,,,,,
430,PT01M28.00S,2022-05-26T02:27:02.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,17.427726675427067,41.66666666666667,1610612748,58,64,2022-05-26T02:27:06Z,4280000,42.0,111.0,1,left,MISS B. Adebayo 11' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,11.89,Missed,,,,,,,,,,,,,,,,,,
431,PT01M25.00S,2022-05-26T02:27:05.4Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,58,64,2022-05-26T02:27:06Z,4290000,,,0,,R. Williams III REBOUND (Off:2 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,430.0,8.0,6.0,2.0,,,,,,,,,,,,,,
432,PT01M17.00S,2022-05-26T02:27:23.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612738,58,64,2022-05-26T02:27:30Z,4300000,,,0,,B. Adebayo personal FOUL (2 PF) (White 2 FT),"[1628389, 1628401]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,1830.0,2.0,0.0,White,1628401.0,,,,,,,,,
434,PT01M17.00S,2022-05-26T02:28:02.4Z,3,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,58,64,2022-05-26T02:28:02Z,4320000,,,0,,MISS D. White Free Throw 1 of 2,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Missed,,,,,,,,,,,,,,,,,,
435,PT01M17.00S,2022-05-26T02:28:02.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,58,64,2022-05-26T02:28:02Z,4330000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,434.0,,,,,,,,,,,,,,,,,
436,PT01M17.00S,2022-05-26T02:28:03.2Z,3,REGULAR,substitution,out,[],202710,,,1610612738,58,64,2022-05-26T02:28:15Z,4340000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
