actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
287,PT05M55.00S,2022-04-17T20:29:59.9Z,2,REGULAR,substitution,out,[],202681,,,1610612738,42,44,2022-04-17T20:30:04Z,2830000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M55.00S,2022-04-17T20:29:59.9Z,2,REGULAR,substitution,in,[],201609,,,1610612738,42,44,2022-04-17T20:30:04Z,2840000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M48.00S,2022-04-17T20:30:11.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,91.27792378449409,57.107843137254896,1610612738,44,44,2022-04-17T20:30:15Z,2850000,36.0,29.0,1,right,J. Brown turnaround fadeaway Jump Shot (4 PTS) (D. White 2 AST),"[1627759, 1628401]",1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,4.62,Made,,,,,,,,,,4.0,D. White,1628401.0,2.0,,,,,,
290,PT05M32.00S,2022-04-17T20:30:27.2Z,2,REGULAR,2pt,Jump Shot,[],201142,21.632720105124836,67.15686274509804,1610612751,44,46,2022-04-17T20:31:52Z,2860000,-86.0,151.0,1,left,K. Durant 17' pullup Jump Shot (6 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,17.35,Made,,,,,,,,,,6.0,,,,,,,,,
291,PT05M32.00S,2022-04-17T20:30:33.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203935,,,1610612751,44,46,2022-04-17T20:30:38Z,2870000,,,0,,M. Smart shooting personal FOUL (2 PF) (Durant 1 FT),"[203935, 201142]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,2534.0,2.0,0.0,Durant,201142.0,,,,,,,,,,
294,PT05M32.00S,2022-04-17T20:30:59.0Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,44,47,2022-04-17T20:30:59Z,2890000,,,0,,K. Durant Free Throw 1 of 1 (7 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
295,PT05M22.00S,2022-04-17T20:31:12.9Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612738,44,47,2022-04-17T20:31:43Z,2900000,,,0,,A. Drummond personal FOUL (3 PF) (Brown 2 FT),"[203083, 1627759]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,2534.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,
297,PT05M22.00S,2022-04-17T20:31:39.7Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,44,47,2022-04-17T20:32:01Z,2920000,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
298,PT05M22.00S,2022-04-17T20:31:39.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,44,47,2022-04-17T20:32:01Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,297.0,,,,,,,,,,,,,,,,,,
299,PT05M22.00S,2022-04-17T20:31:39.7Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,44,47,2022-04-17T20:32:01Z,2940000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
300,PT05M22.00S,2022-04-17T20:31:39.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,44,47,2022-04-17T20:32:05Z,2950000,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,299.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
301,PT05M00.00S,2022-04-17T20:32:19.3Z,2,REGULAR,3pt,Jump Shot,[],203552,30.17411300919842,26.715686274509803,1610612751,44,47,2022-04-17T20:32:24Z,2960000,116.0,231.0,1,left,MISS S. Curry 25' step back 3PT,[203552],1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
302,PT04M58.00S,2022-04-17T20:32:21.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,44,47,2022-04-17T20:32:40Z,2970000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,
303,PT04M58.00S,2022-04-17T20:32:27.1Z,2,REGULAR,foul,personal,[],203083,,,1610612738,44,47,2022-04-17T20:32:43Z,2980000,,,0,,A. Drummond loose ball personal FOUL (4 PF),"[203083, 1628401]",1610612751.0,BKN,loose ball,,,Drummond,A. Drummond,,,,,,,,,,,2534.0,4.0,0.0,White,1628401.0,,,,,,,,,,
305,PT04M58.00S,2022-04-17T20:32:41.1Z,2,REGULAR,substitution,out,[],203083,,,1610612738,44,47,2022-04-17T20:32:59Z,3000000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M58.00S,2022-04-17T20:32:41.1Z,2,REGULAR,substitution,out,[],203552,,,1610612738,44,47,2022-04-17T20:32:59Z,3010000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M58.00S,2022-04-17T20:32:41.1Z,2,REGULAR,substitution,in,[],201988,,,1610612738,44,47,2022-04-17T20:32:59Z,3020000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M58.00S,2022-04-17T20:32:41.1Z,2,REGULAR,substitution,in,[],1629651,,,1610612738,44,47,2022-04-17T20:32:59Z,3030000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M40.00S,2022-04-17T20:33:14.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628369,91.27792378449409,64.95098039215686,1610612738,46,47,2022-04-17T20:33:28Z,3040000,75.0,29.0,1,right,J. Tatum 8' driving bank Hook (8 PTS),[1628369],1610612738.0,BOS,driving bank,,,Tatum,J. Tatum,,,,,8.04,Made,,,,,,,,,,8.0,,,,,,,,,
310,PT04M26.00S,2022-04-17T20:33:31.2Z,2,REGULAR,foul,offensive,[],1629651,,,1610612751,46,47,2022-04-17T20:33:38Z,3050000,,,0,,N. Claxton charge offensive FOUL (1 PF),"[1629651, 203935]",1610612751.0,BKN,charge,,,Claxton,N. Claxton,,,,,,,,,,,2534.0,1.0,0.0,Smart,203935.0,,,,,,,,,,
312,PT04M26.00S,2022-04-17T20:33:31.2Z,2,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,46,47,2022-04-17T20:33:31Z,3070000,,,0,,N. Claxton offensive foul TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,2534.0,,,,,,,,,1.0,,,,,
313,PT04M26.00S,2022-04-17T20:33:40.6Z,2,REGULAR,substitution,out,[],1628971,,,1610612738,46,47,2022-04-17T20:33:43Z,3080000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT04M26.00S,2022-04-17T20:33:40.6Z,2,REGULAR,substitution,in,[],202681,,,1610612738,46,47,2022-04-17T20:33:43Z,3090000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT04M14.00S,2022-04-17T20:34:04.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203935,91.67214191852825,64.4607843137255,1610612738,46,47,2022-04-17T20:34:07Z,3100000,72.0,26.0,1,right,MISS M. Smart 7' driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,7.68,Missed,,,,,,,,,,,,,,,,,,,
316,PT04M12.00S,2022-04-17T20:34:06.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,46,47,2022-04-17T20:34:07Z,3110000,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,315.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
317,PT04M07.00S,2022-04-17T20:34:11.0Z,2,REGULAR,turnover,lost ball,[],201142,,,1610612751,46,47,2022-04-17T20:34:14Z,3120000,,,0,,K. Durant lost ball TURNOVER (4 TO),"[201142, 1627759]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,4.0,Brown,1627759.0,,,
318,PT04M07.00S,2022-04-17T20:34:11.0Z,2,REGULAR,steal,,[],1627759,,,1610612738,46,47,2022-04-17T20:34:12Z,3130000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M53.00S,2022-04-17T20:34:25.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,91.93495400788436,79.41176470588235,1610612738,48,47,2022-04-17T20:34:29Z,3140000,147.0,23.0,1,right,J. Tatum 14' turnaround fadeaway Jump Shot (10 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,14.89,Made,,,,,,,,,,10.0,,,,,,,,,
320,PT03M38.00S,2022-04-17T20:34:39.8Z,2,REGULAR,2pt,Jump Shot,[],201609,22.815374507227332,43.627450980392155,1610612751,48,49,2022-04-17T20:35:28Z,3150000,32.0,162.0,1,left,G. Dragic 16' step back Jump Shot (6 PTS),[201609],1610612751.0,BKN,step back,,,Dragic,G. Dragic,,,,,16.51,Made,,,,,,,,,,6.0,,,,,,,,,
321,PT03M17.00S,2022-04-17T20:35:00.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,67.36202365308804,31.862745098039213,1610612738,51,49,2022-04-17T20:35:04Z,3160000,-91.0,254.0,1,right,J. Tatum 27' 3PT  (13 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.0,Made,,,,,,,,,,13.0,M. Smart,203935.0,3.0,,,,,,
322,PT03M04.00S,2022-04-17T20:35:13.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,8.360709592641262,50.73529411764706,1610612751,51,49,2022-04-17T20:36:39Z,3170000,-4.0,26.0,1,left,MISS K. Durant driving floating bank Shot,[201142],1610612751.0,BKN,driving floating bank,,,Durant,K. Durant,,,,,2.64,Missed,,,,,,,,,,,,,,,,,,,
323,PT03M02.00S,2022-04-17T20:35:15.9Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,51,49,2022-04-17T20:37:01Z,3180000,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,322.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
324,PT02M59.00S,2022-04-17T20:35:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,93.11760840998686,52.94117647058824,1610612738,53,49,2022-04-17T20:35:23Z,3190000,15.0,12.0,1,right,J. Brown running Layup (6 PTS) (D. White 3 AST),"[1627759, 1628401]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,1.91,Made,,,,,,,,,,6.0,D. White,1628401.0,3.0,,,,,,
326,PT02M51.00S,2022-04-17T20:35:33.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,53,49,2022-04-17T20:35:33Z,3210000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M41.00S,2022-04-17T20:39:26.4Z,2,REGULAR,2pt,Jump Shot,[],201142,21.632720105124836,31.61764705882353,1610612751,53,49,2022-04-17T20:39:30Z,3220000,92.0,151.0,1,left,MISS K. Durant 17' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,17.66,Missed,,,,,,,,,,,,,,,,,,,
329,PT02M39.00S,2022-04-17T20:39:28.4Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,53,49,2022-04-17T20:39:30Z,3230000,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,328.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
330,PT02M18.00S,2022-04-17T20:39:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.51182654402102,52.450980392156865,1610612738,55,49,2022-04-17T20:39:52Z,3240000,12.0,8.0,1,right,J. Tatum driving finger roll Layup (15 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,1.5,Made,,,,,,,,,,15.0,,,,,,,,,
331,PT02M02.00S,2022-04-17T20:40:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,6.652431011826544,50.0,1610612751,55,49,2022-04-17T20:40:16Z,3250000,0.0,10.0,1,left,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,1.0,Missed,,,,,,,,,,,,,,,,,,,
332,PT02M00.00S,2022-04-17T20:40:07.8Z,2,REGULAR,rebound,offensive,[],201609,,,1610612751,55,49,2022-04-17T20:40:41Z,3260000,,,0,,G. Dragic REBOUND (Off:1 Def:0),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,331.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
333,PT01M57.00S,2022-04-17T20:40:10.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201609,17.73981603153745,70.12101715686273,1610612751,55,51,2022-04-17T20:40:33Z,3270000,-101.0,114.0,1,left,G. Dragic 15' Jump Shot (8 PTS),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,15.23,Made,,,,,,,,,,8.0,,,,,,,,,
335,PT01M43.00S,2022-04-17T20:40:26.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201988,,,1610612738,55,51,2022-04-17T20:40:36Z,3290000,,,0,,P. Mills personal FOUL (2 PF) (Brown 2 FT),"[201988, 1627759]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,2534.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
337,PT01M43.00S,2022-04-17T20:40:51.8Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,56,51,2022-04-17T20:40:51Z,3310000,,,0,,J. Brown Free Throw 1 of 2 (7 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
338,PT01M43.00S,2022-04-17T20:41:05.1Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,57,51,2022-04-17T20:41:05Z,3320000,,,0,,J. Brown Free Throw 2 of 2 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
339,PT01M31.00S,2022-04-17T20:41:18.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,7.835085413929041,50.0,1610612751,57,53,2022-04-17T20:41:21Z,3330000,0.0,21.0,1,left,N. Claxton DUNK (5 PTS) (G. Dragic 1 AST),"[1629651, 201609]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,2.11,Made,,,,,,,,,,5.0,G. Dragic,201609.0,1.0,,,,,,
341,PT01M11.00S,2022-04-17T20:41:37.7Z,2,REGULAR,3pt,Jump Shot,[],203935,90.48948751642575,4.411764705882353,1610612738,57,53,2022-04-17T20:41:42Z,3350000,-228.0,37.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
342,PT01M09.00S,2022-04-17T20:41:39.7Z,2,REGULAR,rebound,defensive,[],201609,,,1610612751,57,53,2022-04-17T20:41:42Z,3360000,,,0,,G. Dragic REBOUND (Off:1 Def:1),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,341.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
343,PT01M06.00S,2022-04-17T20:41:44.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201609,12.302890932982917,55.392156862745104,1610612751,57,55,2022-04-17T20:41:51Z,3370000,-27.0,63.0,1,left,G. Dragic 6' running finger roll Layup (10 PTS),[201609],1610612751.0,BKN,running finger roll,,,Dragic,G. Dragic,,,,,6.86,Made,,,,,,,,,,10.0,,,,,,,,,
344,PT01M06.00S,2022-04-17T20:41:49.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627759,,,1610612751,57,55,2022-04-17T20:41:55Z,3380000,,,0,,J. Brown shooting personal FOUL (2 PF) (Dragic 1 FT),"[1627759, 201609]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,2534.0,2.0,0.0,Dragic,201609.0,,,,,,,,,,
346,PT01M06.00S,2022-04-17T20:42:20.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],201609,,,1610612751,57,56,2022-04-17T20:42:20Z,3400000,,,0,,G. Dragic Free Throw 1 of 1 (11 PTS),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
347,PT00M52.80S,2022-04-17T20:42:37.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,75.90341655716163,87.99019607843137,1610612738,57,56,2022-04-17T20:42:44Z,3410000,190.0,174.0,1,right,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
348,PT00M50.70S,2022-04-17T20:42:39.9Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,57,56,2022-04-17T20:42:44Z,3420000,,,0,,N. Claxton REBOUND (Off:0 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,347.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
349,PT00M45.20S,2022-04-17T20:42:45.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,10.988830486202366,36.029411764705884,1610612751,57,58,2022-04-17T20:43:44Z,3430000,70.0,51.0,1,left,K. Irving 8' running pullup Jump Shot (15 PTS),[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,8.64,Made,,,,,,,,,,15.0,,,,,,,,,
350,PT00M36.60S,2022-04-17T20:42:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,86.81011826544021,34.31372549019608,1610612738,57,58,2022-04-17T20:43:02Z,3440000,-78.0,71.0,1,right,MISS M. Smart 10' driving Layup - blocked,"[203935, 1629651]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,10.61,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0,
351,PT00M36.60S,2022-04-17T20:42:56.2Z,2,REGULAR,block,,[],1629651,,,1610612738,57,58,2022-04-17T20:42:58Z,3450000,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT00M35.10S,2022-04-17T20:42:57.7Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,57,58,2022-04-17T20:43:02Z,3460000,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,350.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
353,PT00M35.10S,2022-04-17T20:42:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,92.85479632063075,49.50980392156863,1610612738,59,58,2022-04-17T20:43:06Z,3470000,-2.0,15.0,1,right,M. Smart putback Layup (5 PTS),[203935],1610612738.0,BOS,putback,,,Smart,M. Smart,,,,,1.49,Made,,,,,,,,,,5.0,,,,,,,,,
354,PT00M27.30S,2022-04-17T20:43:07.5Z,2,REGULAR,3pt,Jump Shot,[],201988,11.12023653088042,4.411764705882353,1610612751,59,61,2022-04-17T20:43:13Z,3480000,228.0,52.0,1,left,P. Mills 3PT  (3 PTS) (K. Irving 2 AST),"[201988, 202681]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.38,Made,,,,,,,,,,3.0,K. Irving,202681.0,2.0,,,,,,
356,PT00M07.10S,2022-04-17T20:43:33.9Z,2,REGULAR,3pt,Jump Shot,[],1627759,74.32654402102497,84.06862745098039,1610612738,59,61,2022-04-17T20:43:39Z,3500000,170.0,189.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
357,PT00M04.90S,2022-04-17T20:43:38.0Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,59,61,2022-04-17T20:43:38Z,3510000,,,0,,M. Smart REBOUND (Off:2 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,356.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
358,PT00M04.90S,2022-04-17T20:43:38.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,92.19776609724047,48.77450980392157,1610612738,61,61,2022-04-17T20:43:41Z,3520000,-6.0,21.0,1,right,M. Smart putback Layup (7 PTS),[203935],1610612738.0,BOS,putback,,,Smart,M. Smart,,,,,2.17,Made,,,,,,,,,,7.0,,,,,,,,,
359,PT00M01.30S,2022-04-17T20:43:44.3Z,2,REGULAR,turnover,bad pass,[],201988,,,1610612751,61,61,2022-04-17T20:43:49Z,3530000,,,0,,P. Mills bad pass TURNOVER (1 TO),"[201988, 1628401]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,1.0,White,1628401.0,,,
360,PT00M01.30S,2022-04-17T20:43:44.3Z,2,REGULAR,steal,,[],1628401,,,1610612738,61,61,2022-04-17T20:43:45Z,3540000,,,0,,D. White STEAL (3 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M00.00S,2022-04-17T20:43:48.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203935,47.38830486202366,17.647058823529413,1610612738,61,61,2022-04-17T20:43:52Z,3550000,-162.0,442.0,1,right,MISS M. Smart 47' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,47.07,Missed,,,,,,,,,,,,,,,,,,,
362,PT00M00.00S,2022-04-17T20:43:48.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,61,61,2022-04-17T20:43:52Z,3560000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,361.0,,,,,,,,,,,,,,,,,,
363,PT00M00.00S,2022-04-17T20:43:50.2Z,2,REGULAR,period,end,[],0,,,1610612738,61,61,2022-04-17T20:43:50Z,3570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-04-17T20:58:35.7Z,3,REGULAR,substitution,out,['startperiod'],1628401,,,1610612738,61,61,2022-04-17T20:59:09Z,3580000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-04-17T20:58:35.7Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612738,61,61,2022-04-17T20:59:09Z,3590000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-04-17T20:58:35.7Z,3,REGULAR,substitution,out,['startperiod'],201609,,,1610612738,61,61,2022-04-17T20:59:09Z,3600000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-04-17T20:58:35.7Z,3,REGULAR,substitution,out,['startperiod'],1629651,,,1610612738,61,61,2022-04-17T20:59:09Z,3610000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-04-17T20:58:35.7Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612738,61,61,2022-04-17T20:59:09Z,3620000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-04-17T20:58:35.7Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612738,61,61,2022-04-17T20:59:09Z,3630000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-04-17T20:58:35.7Z,3,REGULAR,substitution,in,['startperiod'],203552,,,1610612738,61,61,2022-04-17T20:59:09Z,3640000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-04-17T20:58:35.7Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612738,61,61,2022-04-17T20:59:09Z,3650000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-04-17T20:59:20.3Z,3,REGULAR,period,start,[],0,,,1610612738,61,61,2022-04-17T20:59:20Z,3660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT11M43.00S,2022-04-17T20:59:37.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201143,12.697109067017081,41.42156862745098,1610612738,63,61,2022-04-17T20:59:43Z,3670000,43.0,67.0,1,left,A. Horford 7' driving Hook (16 PTS),[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,7.95,Made,,,,,,,,,,16.0,,,,,,,,,
374,PT11M25.00S,2022-04-17T20:59:53.8Z,3,REGULAR,2pt,Jump Shot,[],201142,85.10183968462549,26.47058823529412,1610612751,63,61,2022-04-17T20:59:58Z,3680000,-118.0,88.0,1,right,MISS K. Durant 14' fadeaway bank Shot,[201142],1610612751.0,BKN,fadeaway bank,,,Durant,K. Durant,,,,,14.66,Missed,,,,,,,,,,,,,,,,,,,
