actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
440,PT03M22.00S,2022-05-30T02:29:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,94.1688567674113,52.450980392156865,1610612738,67,78,2022-05-30T02:29:53Z,4280000,12.0,2.0,1,right,J. Tatum cutting Layup (19 PTS) (A. Horford 3 AST),"[1628369, 201143]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,1.25,Made,,,,,19.0,,,,A. Horford,201143.0,3.0,,,,,,,,
442,PT03M22.00S,2022-05-30T02:29:44.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,67,78,2022-05-30T02:29:45Z,4300000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M03.00S,2022-05-30T02:31:40.5Z,3,REGULAR,3pt,Jump Shot,[],200768,27.94021024967148,79.41176470588235,1610612748,70,78,2022-05-30T02:32:10Z,4310000,-147.0,210.0,1,left,K. Lowry 25' 3PT pullup (8 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,25.65,Made,,,,,8.0,,,,,,,,,,,,,,
446,PT02M34.00S,2022-05-30T02:32:08.6Z,3,REGULAR,3pt,Jump Shot,[],201143,92.85479632063075,3.1862745098039214,1610612738,70,78,2022-05-30T02:32:15Z,4320000,-234.0,15.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,,
447,PT02M34.00S,2022-05-30T02:32:08.6Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612738,70,78,2022-05-30T02:32:32Z,4330000,,,0,,G. Williams REBOUND (Off:3 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,446.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
448,PT02M34.00S,2022-05-30T02:32:34.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,91.93495400788436,46.32352941176471,1610612738,70,80,2022-05-30T02:35:20Z,4340000,-18.0,23.0,1,right,G. Williams putback Layup (9 PTS),[1629684],1610612738.0,BOS,putback,,,Williams,G. Williams,,,,,2.97,Made,,,,,9.0,,,,,,,,,,,,,,
449,PT02M17.00S,2022-05-30T02:33:09.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,7.835085413929041,47.05882352941176,1610612748,70,80,2022-05-30T02:33:14Z,4350000,15.0,21.0,1,left,MISS M. Strus driving Layup,[1629622],1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,2.57,Missed,,,,,,,,,,,,,,,,,,,
450,PT02M17.00S,2022-05-30T02:33:09.7Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,70,80,2022-05-30T02:33:14Z,4360000,,,0,,A. Horford REBOUND (Off:1 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,449.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
451,PT02M02.00S,2022-05-30T02:33:24.4Z,3,REGULAR,3pt,Jump Shot,[],1629684,91.67214191852825,1.9607843137254901,1610612738,70,80,2022-05-30T02:33:29Z,4370000,-240.0,26.0,1,right,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,,
452,PT01M58.00S,2022-05-30T02:33:28.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,70,80,2022-05-30T02:33:29Z,4380000,,,0,,B. Adebayo REBOUND (Off:4 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,451.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
453,PT01M47.00S,2022-05-30T02:33:42.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,10.726018396846255,50.73529411764706,1610612748,72,80,2022-05-30T02:33:56Z,4390000,-4.0,48.0,1,left,K. Lowry driving floating bank Jump Shot (10 PTS) (B. Adebayo 3 AST),"[200768, 1628389]",1610612748.0,MIA,driving floating bank,,,Lowry,K. Lowry,,,,,4.84,Made,,,,,10.0,,,,B. Adebayo,1628389.0,3.0,,,,,,,,
454,PT01M47.00S,2022-05-30T02:33:46.3Z,3,REGULAR,foul,personal,['1freethrow'],1628369,,,1610612748,72,80,2022-05-30T02:34:05Z,4400000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Lowry 1 FT),"[1628369, 200768]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Lowry,200768.0,,,
457,PT01M47.00S,2022-05-30T02:33:54.0Z,3,REGULAR,substitution,out,[],1629622,,,1610612748,72,80,2022-05-30T02:34:37Z,4420000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M47.00S,2022-05-30T02:33:54.0Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,72,80,2022-05-30T02:34:37Z,4430000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M47.00S,2022-05-30T02:34:15.7Z,3,REGULAR,freethrow,1 of 1,[],200768,,,1610612748,73,80,2022-05-30T02:34:15Z,4440000,,,0,,K. Lowry Free Throw 1 of 1 (11 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
460,PT01M30.00S,2022-05-30T02:34:33.7Z,3,REGULAR,3pt,Jump Shot,[],201143,70.51576872536137,24.264705882352942,1610612738,73,80,2022-05-30T02:34:39Z,4450000,-129.0,225.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
461,PT01M26.00S,2022-05-30T02:34:37.7Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,73,80,2022-05-30T02:34:39Z,4460000,,,0,,J. Butler REBOUND (Off:0 Def:6),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,460.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
462,PT01M17.00S,2022-05-30T02:34:47.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,10.85742444152431,40.68627450980392,1610612748,73,80,2022-05-30T02:34:51Z,4470000,47.0,50.0,1,left,MISS J. Butler 6' turnaround Shot,[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,6.81,Missed,,,,,,,,,,,,,,,,,,,
463,PT01M13.00S,2022-05-30T02:34:51.6Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,73,80,2022-05-30T02:34:51Z,4480000,,,0,,A. Horford REBOUND (Off:1 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,462.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
464,PT01M10.00S,2022-05-30T02:34:54.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,93.38042049934296,44.85294117647059,1610612738,73,82,2022-05-30T02:36:19Z,4490000,-26.0,10.0,1,right,J. Brown running Layup (23 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,2.75,Made,,,,,23.0,,,,,,,,,,,,,,
465,PT00M55.90S,2022-05-30T02:35:10.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,7.30946123521682,51.225490196078425,1610612748,75,82,2022-05-30T02:35:26Z,4500000,-6.0,16.0,1,left,J. Butler cutting DUNK (31 PTS) (K. Lowry 3 AST),"[202710, 200768]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,1.73,Made,,,,,31.0,,,,K. Lowry,200768.0,3.0,,,,,,,,
467,PT00M35.40S,2022-05-30T02:35:38.3Z,3,REGULAR,2pt,Jump Shot,[],203935,84.57621550591328,81.37254901960785,1610612738,75,82,2022-05-30T02:35:43Z,4520000,157.0,92.0,1,right,MISS M. Smart 18' pullup Shot,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,18.21,Missed,,,,,,,,,,,,,,,,,,,
468,PT00M32.50S,2022-05-30T02:35:41.2Z,3,REGULAR,rebound,defensive,[],203506,,,1610612748,75,82,2022-05-30T02:35:43Z,4530000,,,0,,V. Oladipo REBOUND (Off:0 Def:4),[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,467.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
469,PT00M27.30S,2022-05-30T02:35:46.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203506,25.969119579500656,7.598039215686274,1610612748,75,82,2022-05-30T02:38:20Z,4540000,212.0,192.0,1,left,MISS V. Oladipo 28' pullup 3PT,[203506],1610612748.0,MIA,pullup,,,Oladipo,V. Oladipo,,,,,28.58,Missed,,,,,,,,,,,,,,,,,,,
470,PT00M25.90S,2022-05-30T02:35:47.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,75,82,2022-05-30T02:36:04Z,4550000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,469.0,,,,,,,,,,,,,,,,,,
471,PT00M25.90S,2022-05-30T02:35:52.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,75,82,2022-05-30T02:35:52Z,4560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M07.50S,2022-05-30T02:36:21.6Z,3,REGULAR,foul,offensive,[],203935,,,1610612738,75,82,2022-05-30T02:38:08Z,4570000,,,0,,M. Smart offensive FOUL (3 PF),"[203935, 200768]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Lowry,200768.0,,,
474,PT00M07.50S,2022-05-30T02:36:21.6Z,3,REGULAR,turnover,offensive foul,[],203935,,,1610612738,75,82,2022-05-30T02:38:03Z,4590000,,,0,,M. Smart offensive foul TURNOVER (1 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,1.0,,,,,,1162.0,,,,,,,
476,PT00M07.50S,2022-05-30T02:36:34.2Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,75,82,2022-05-30T02:36:42Z,4610000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M07.50S,2022-05-30T02:36:34.2Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,75,82,2022-05-30T02:37:44Z,4615000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M03.50S,2022-05-30T02:36:52.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],200768,26.363337713534822,84.06862745098039,1610612748,75,82,2022-05-30T02:40:29Z,4620000,-170.0,195.0,1,left,MISS K. Lowry 25' pullup 3PT - blocked,"[200768, 1628369]",1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,25.91,Missed,,,,,,,,,,,,,,,,,Tatum,1628369.0,
478,PT00M03.50S,2022-05-30T02:36:52.5Z,3,REGULAR,block,,[],1628369,,,1610612748,75,82,2022-05-30T02:36:58Z,4630000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M02.50S,2022-05-30T02:36:53.5Z,3,REGULAR,rebound,offensive,[],200768,,,1610612748,75,82,2022-05-30T02:39:54Z,4640000,,,0,,K. Lowry REBOUND (Off:1 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,477.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
480,PT00M00.40S,2022-05-30T02:37:13.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",200768,8.886333771353483,51.71568627450981,1610612748,75,82,2022-05-30T02:40:16Z,4650000,-9.0,31.0,1,left,MISS K. Lowry driving Layup,[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,3.22,Missed,,,,,,,,,,,,,,,,,,,
481,PT00M00.10S,2022-05-30T02:37:13.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,75,82,2022-05-30T02:40:16Z,4660000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,,,,
486,PT00M00.00S,2022-05-30T02:38:12.9Z,3,REGULAR,period,end,[],0,,,1610612748,75,82,2022-05-30T02:38:12Z,4700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-05-30T02:40:06.5Z,4,REGULAR,substitution,out,['startperiod'],200768,,,1610612748,75,82,2022-05-30T02:40:29Z,4710000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-05-30T02:40:06.5Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612748,75,82,2022-05-30T02:40:29Z,4720000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-05-30T02:40:06.5Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612748,75,82,2022-05-30T02:40:29Z,4730000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-05-30T02:40:06.5Z,4,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,75,82,2022-05-30T02:40:29Z,4740000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-05-30T02:40:06.5Z,4,REGULAR,substitution,in,['startperiod'],1629057,,,1610612748,75,82,2022-05-30T02:40:29Z,4750000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-05-30T02:40:06.5Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612748,75,82,2022-05-30T02:40:29Z,4760000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-05-30T02:40:38.7Z,4,REGULAR,period,start,[],0,,,1610612738,75,82,2022-05-30T02:40:38Z,4770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M38.00S,2022-05-30T02:40:59.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,84.31340341655716,51.225490196078425,1610612738,75,82,2022-05-30T02:41:11Z,4780000,6.0,95.0,1,right,MISS D. White 9' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,9.52,Missed,,,,,,,,,,,,,,,,,,,
495,PT11M38.00S,2022-05-30T02:40:59.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,75,82,2022-05-30T02:41:11Z,4790000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,494.0,,,,,,,,,,,,,,,,,,
496,PT11M38.00S,2022-05-30T02:41:05.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,75,82,2022-05-30T02:41:05Z,4800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M28.00S,2022-05-30T02:41:22.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,8.229303547963205,50.73529411764706,1610612748,77,82,2022-05-30T02:41:30Z,4810000,-4.0,25.0,1,left,B. Adebayo alley-oop DUNK (23 PTS) (G. Vincent 1 AST),"[1628389, 1629216]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,2.52,Made,,,,,23.0,,,,G. Vincent,1629216.0,1.0,,,,,,,,
513,PT11M04.00S,2022-05-30T02:41:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,93.77463863337714,43.627450980392155,1610612738,77,82,2022-05-30T02:46:48Z,4845000,-32.0,6.0,1,right,MISS R. Williams III Layup - blocked,"[1629057, 1629622]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,3.25,Missed,,,,,,,,,,,,,,,,,Strus,1629622.0,
514,PT11M04.00S,2022-05-30T02:41:49.4Z,4,REGULAR,block,,[],1629622,,,1610612738,77,82,2022-05-30T02:46:48Z,4847500,,,0,,M. Strus BLOCK (2 BLK),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M04.00S,2022-05-30T02:41:49.4Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,77,82,2022-05-30T02:46:48Z,4848750,,,0,,M. Strus REBOUND (Off:0 Def:5),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,513.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
501,PT10M57.00S,2022-05-30T02:41:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.389618922470433,49.26470588235294,1610612748,79,82,2022-05-30T02:46:48Z,4850000,4.0,8.0,1,left,J. Butler running Layup (33 PTS) (M. Strus 2 AST),"[202710, 1629622]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,0.85,Made,,,,,33.0,,,,M. Strus,1629622.0,2.0,,,,,,,,
503,PT10M56.00S,2022-05-30T02:42:05.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,79,82,2022-05-30T02:42:05Z,4870000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M56.00S,2022-05-30T02:42:41.7Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,79,82,2022-05-30T02:45:38Z,4880000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M56.00S,2022-05-30T02:42:41.7Z,4,REGULAR,substitution,in,[],201143,,,1610612738,79,82,2022-05-30T02:45:38Z,4890000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M38.00S,2022-05-30T02:45:54.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,85.23324572930355,50.0,1610612738,79,82,2022-05-30T02:45:59Z,4900000,0.0,86.0,1,right,MISS D. White 8' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,,
507,PT10M35.00S,2022-05-30T02:45:57.6Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,79,82,2022-05-30T02:45:59Z,4910000,,,0,,J. Butler REBOUND (Off:0 Def:7),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,506.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
508,PT10M27.00S,2022-05-30T02:46:06.9Z,4,REGULAR,3pt,Jump Shot,[],202710,27.020367936925098,19.11764705882353,1610612748,79,82,2022-05-30T02:46:11Z,4920000,154.0,201.0,1,left,MISS J. Butler 25' pullup 3PT,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
509,PT10M24.00S,2022-05-30T02:46:09.9Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,79,82,2022-05-30T02:46:11Z,4930000,,,0,,M. Smart REBOUND (Off:0 Def:7),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,508.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
510,PT10M17.00S,2022-05-30T02:46:21.7Z,4,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612738,79,82,2022-05-30T02:46:30Z,4940000,,,0,,M. Strus shooting personal FOUL (4 PF) (Tatum 2 FT),"[1629622, 1628369]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,1148.0,4.0,0.0,Tatum,1628369.0,,,
512,PT10M17.00S,2022-05-30T02:46:43.7Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,79,83,2022-05-30T02:46:43Z,4960000,,,0,,J. Tatum Free Throw 1 of 2 (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
516,PT10M17.00S,2022-05-30T02:46:58.0Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,79,84,2022-05-30T02:46:58Z,4970000,,,0,,J. Tatum Free Throw 2 of 2 (21 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
517,PT10M00.00S,2022-05-30T02:47:18.7Z,4,REGULAR,3pt,Jump Shot,[],203506,9.017739816031538,2.696078431372549,1610612748,79,84,2022-05-30T02:47:31Z,4980000,237.0,32.0,1,left,MISS V. Oladipo 3PT,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,23.87,Missed,,,,,,,,,,,,,,,,,,,
518,PT09M58.00S,2022-05-30T02:47:20.7Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,79,84,2022-05-30T02:47:31Z,4990000,,,0,,M. Smart REBOUND (Off:0 Def:8),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,517.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
519,PT09M50.00S,2022-05-30T02:47:28.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,93.77463863337714,53.431372549019606,1610612738,79,86,2022-05-30T02:48:12Z,5000000,17.0,6.0,1,right,G. Williams Layup (11 PTS) (J. Tatum 6 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,1.82,Made,,,,,11.0,,,,J. Tatum,1628369.0,6.0,,,,,,,,
521,PT09M35.00S,2022-05-30T02:47:44.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.799605781865965,50.98039215686274,1610612748,79,86,2022-05-30T02:48:29Z,5020000,-5.0,87.0,1,left,MISS B. Adebayo 8' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,8.67,Missed,,,,,,,,,,,,,,,,,,,
522,PT09M35.00S,2022-05-30T02:47:44.5Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,79,86,2022-05-30T02:48:29Z,5030000,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,521.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
523,PT09M21.00S,2022-05-30T02:48:04.6Z,4,REGULAR,foul,personal,[],1628389,,,1610612738,79,86,2022-05-30T02:48:15Z,5040000,,,0,,B. Adebayo personal FOUL (3 PF),"[1628389, 1628401]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,1148.0,3.0,0.0,White,1628401.0,,,
525,PT09M21.00S,2022-05-30T02:48:20.3Z,4,REGULAR,substitution,out,[],1629622,,,1610612738,79,86,2022-05-30T02:48:24Z,5060000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M21.00S,2022-05-30T02:48:20.3Z,4,REGULAR,substitution,in,[],200768,,,1610612738,79,86,2022-05-30T02:48:24Z,5070000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M21.00S,2022-05-30T02:48:40.7Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612738,79,86,2022-05-30T02:48:40Z,5080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M21.00S,2022-05-30T02:49:00.7Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,79,86,2022-05-30T02:49:31Z,5090000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M21.00S,2022-05-30T02:49:00.7Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,79,86,2022-05-30T02:49:31Z,5100000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M18.00S,2022-05-30T02:49:46.8Z,4,REGULAR,foul,offensive,[],1627759,,,1610612738,79,86,2022-05-30T02:53:21Z,5110000,,,0,,J. Brown charge offensive FOUL (4 PF),"[1627759, 200768]",1610612738.0,BOS,charge,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,1148.0,4.0,0.0,Lowry,200768.0,,,
534,PT09M18.00S,2022-05-30T02:49:46.8Z,4,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,79,86,2022-05-30T02:49:46Z,5125000,,,0,,J. Brown offensive foul TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,2.0,,,,,,1148.0,,,,,,,
532,PT09M18.00S,2022-05-30T02:50:00.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,79,86,2022-05-30T02:49:46Z,5130000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M18.00S,2022-05-30T02:50:06.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612748,79,86,2022-05-30T02:52:56Z,5140000,,,0,,,[],1610612748.0,MIA,overturned,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,Corrected to Offensive Foul on J. Brown
535,PT09M06.00S,2022-05-30T02:53:54.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,22.158344283837057,88.72549019607843,1610612748,79,86,2022-05-30T02:54:05Z,5150000,-194.0,156.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
536,PT09M04.00S,2022-05-30T02:53:56.1Z,4,REGULAR,rebound,offensive,[],202710,,,1610612748,79,86,2022-05-30T02:54:05Z,5160000,,,0,,J. Butler REBOUND (Off:1 Def:7),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,535.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
537,PT09M04.00S,2022-05-30T02:54:01.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,79,86,2022-05-30T02:54:01Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
