actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
444,PT02M31.00S,2022-06-11T02:44:45.9Z,3,REGULAR,substitution,in,[],202691,,,1610612744,73,73,2022-06-11T02:45:08Z,4370000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M27.00S,2022-06-11T02:45:20.2Z,3,REGULAR,2pt,Jump Shot,[],201939,93.64323258869908,72.54901960784314,1610612744,73,73,2022-06-11T02:45:30Z,4380000,113.0,7.0,1,right,MISS S. Curry 11' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,11.29,Missed,,,,,,,,,,,,,,,,,,
446,PT02M25.00S,2022-06-11T02:45:22.2Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,73,73,2022-06-11T02:45:30Z,4390000,,,0,,K. Looney REBOUND (Off:4 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,445.0,,10.0,6.0,4.0,,,,
447,PT02M25.00S,2022-06-11T02:45:24.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,73,73,2022-06-11T02:45:37Z,4400000,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
448,PT02M23.00S,2022-06-11T02:45:26.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,73,73,2022-06-11T02:45:37Z,4410000,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,447.0,,8.0,8.0,0.0,,,,
450,PT02M10.00S,2022-06-11T02:45:55.8Z,3,REGULAR,3pt,Jump Shot,[],201143,14.536793692509855,2.941176470588235,1610612738,73,73,2022-06-11T02:46:05Z,4430000,235.0,84.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
451,PT02M08.00S,2022-06-11T02:45:57.8Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,73,73,2022-06-11T02:46:05Z,4440000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,450.0,,3.0,2.0,1.0,,,,
452,PT02M06.00S,2022-06-11T02:46:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,9.149145860709593,55.392156862745104,1610612738,73,73,2022-06-11T02:46:20Z,4450000,-27.0,34.0,1,left,MISS M. Smart putback Layup - blocked,"[203935, 1627780]",1610612738.0,BOS,putback,,,Smart,M. Smart,,,,,4.3,Missed,,,,,,,,,,,,,,,Payton II,1627780.0,,
453,PT02M06.00S,2022-06-11T02:46:00.2Z,3,REGULAR,block,,[],1627780,,,1610612738,73,73,2022-06-11T02:46:01Z,4460000,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M04.00S,2022-06-11T02:46:02.2Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,73,73,2022-06-11T02:46:20Z,4470000,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,452.0,,9.0,8.0,1.0,,,,
455,PT02M03.00S,2022-06-11T02:46:03.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,7.835085413929041,50.245098039215684,1610612738,75,73,2022-06-11T02:46:27Z,4480000,-1.0,21.0,1,left,J. Tatum putback Layup (20 PTS),[1628369],1610612738.0,BOS,putback,,,Tatum,J. Tatum,,,,,2.11,Made,20.0,,,,,,,,,,,,,,,,,
456,PT01M57.00S,2022-06-11T02:46:13.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612744,75,73,2022-06-11T02:46:56Z,4490000,,,0,,J. Brown personal FOUL (4 PF) (Payton II 2 FT),"[1627759, 1627780]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,201640.0,4.0,0.0,Payton II,1627780.0,,,,,,,,,
458,PT01M57.00S,2022-06-11T02:47:14.0Z,3,REGULAR,freethrow,1 of 2,[],1627780,,,1610612744,75,73,2022-06-11T02:47:14Z,4510000,,,0,,MISS G. Payton II Free Throw 1 of 2,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Missed,,,,,,,,,,,,,,,,,,
459,PT01M57.00S,2022-06-11T02:47:14.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,75,73,2022-06-11T02:47:14Z,4520000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,458.0,,,,,,,,
460,PT01M57.00S,2022-06-11T02:47:14.6Z,3,REGULAR,substitution,out,[],1627759,,,1610612744,75,73,2022-06-11T02:47:16Z,4530000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M57.00S,2022-06-11T02:47:14.6Z,3,REGULAR,substitution,in,[],1629684,,,1610612744,75,73,2022-06-11T02:47:16Z,4540000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M57.00S,2022-06-11T02:47:28.7Z,3,REGULAR,freethrow,2 of 2,[],1627780,,,1610612744,75,74,2022-06-11T02:47:28Z,4550000,,,0,,G. Payton II Free Throw 2 of 2 (3 PTS),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
463,PT01M42.00S,2022-06-11T02:47:46.2Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.802233902759525,26.225490196078432,1610612738,75,74,2022-06-11T02:48:00Z,4560000,119.0,256.0,1,left,MISS J. Tatum 28' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,28.21,Missed,,,,,,,,,,,,,,,,,,
464,PT01M40.00S,2022-06-11T02:47:48.2Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,75,74,2022-06-11T02:48:00Z,4570000,,,0,,M. Smart REBOUND (Off:2 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,463.0,,4.0,2.0,2.0,,,,
465,PT01M35.00S,2022-06-11T02:47:52.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,12.828515111695138,34.55882352941176,1610612738,75,74,2022-06-11T02:49:03Z,4580000,77.0,68.0,1,left,MISS D. White 10' driving floating bank Shot,[1628401],1610612738.0,BOS,driving floating bank,,,White,D. White,,,,,10.29,Missed,,,,,,,,,,,,,,,,,,
466,PT01M33.00S,2022-06-11T02:47:54.9Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,75,74,2022-06-11T02:48:24Z,4590000,,,0,,K. Looney REBOUND (Off:4 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,465.0,,11.0,7.0,4.0,,,,
467,PT01M25.00S,2022-06-11T02:48:02.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,93.77463863337714,50.98039215686274,1610612744,75,76,2022-06-11T02:49:31Z,4600000,5.0,6.0,1,right,G. Payton II cutting DUNK (5 PTS) (J. Poole 1 AST),"[1627780, 1629673]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,0.77,Made,5.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
469,PT01M14.00S,2022-06-11T02:48:13.5Z,3,REGULAR,3pt,Jump Shot,[],201143,34.247700394218136,35.53921568627451,1610612738,78,76,2022-06-11T02:48:21Z,4620000,72.0,269.0,1,left,A. Horford 27' 3PT  (5 PTS) (M. Smart 5 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,27.89,Made,5.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,
471,PT00M58.50S,2022-06-11T02:48:30.0Z,3,REGULAR,3pt,Jump Shot,[],201939,90.55929697766098,4.189644607843137,1610612744,78,79,2022-06-11T02:50:36Z,4640000,-229.0,36.0,1,right,S. Curry 3PT step back (33 PTS) (G. Payton II 1 AST),"[201939, 1627780]",1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,23.19,Made,33.0,G. Payton II,1627780.0,1.0,,,,,,,,,,,,,,
473,PT00M43.70S,2022-06-11T02:48:48.6Z,3,REGULAR,3pt,Jump Shot,[],203935,33.196452036793694,72.30392156862744,1610612738,78,79,2022-06-11T02:48:55Z,4660000,-112.0,260.0,1,left,MISS M. Smart 28' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,28.24,Missed,,,,,,,,,,,,,,,,,,
474,PT00M41.30S,2022-06-11T02:48:51.0Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,78,79,2022-06-11T02:48:55Z,4670000,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,473.0,,3.0,2.0,1.0,,,,
475,PT00M35.60S,2022-06-11T02:48:58.8Z,3,REGULAR,foul,offensive,[],1627780,,,1610612744,78,79,2022-06-11T02:49:14Z,4680000,,,0,,G. Payton II offensive FOUL (1 PF),"[1627780, 1628401]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,201640.0,1.0,0.0,White,1628401.0,,,,,,,,,
477,PT00M35.60S,2022-06-11T02:48:58.8Z,3,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,78,79,2022-06-11T02:48:58Z,4700000,,,0,,G. Payton II offensive foul TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,201640.0,,,,,,1.0,,,,,,,
491,PT00M31.60S,2022-06-11T02:49:08.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,9.411957950065702,46.568627450980394,1610612738,78,79,2022-06-11T02:51:14Z,4705000,17.0,36.0,1,left,MISS D. White driving Layup - blocked,"[1628401, 1629673]",1610612738.0,BOS,driving,,,White,D. White,,,,,3.99,Missed,,,,,,,,,,,,,,,Poole,1629673.0,,
492,PT00M31.60S,2022-06-11T02:49:08.8Z,3,REGULAR,block,,[],1629673,,,1610612738,78,79,2022-06-11T02:51:14Z,4707500,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M31.60S,2022-06-11T02:49:08.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,78,79,2022-06-11T02:51:14Z,4708750,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,491.0,,,,,,,,
482,PT00M31.60S,2022-06-11T02:49:32.4Z,3,REGULAR,substitution,out,[],202691,,,1610612738,78,79,2022-06-11T02:49:38Z,4750000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M31.60S,2022-06-11T02:49:32.4Z,3,REGULAR,substitution,in,[],203952,,,1610612738,78,79,2022-06-11T02:49:38Z,4760000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M29.40S,2022-06-11T02:49:46.6Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628369,26.231931668856767,70.58823529411765,1610612738,78,79,2022-06-11T02:52:42Z,4770000,-103.0,194.0,1,left,MISS J. Tatum 21' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,21.97,Missed,,,,,,,,,,,,,,,,,,
485,PT00M25.90S,2022-06-11T02:49:50.1Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,78,79,2022-06-11T02:50:02Z,4780000,,,0,,G. Payton II REBOUND (Off:1 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,484.0,,4.0,3.0,1.0,,,,
486,PT00M06.40S,2022-06-11T02:50:09.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,66.5735873850197,24.264705882352942,1610612744,78,79,2022-06-11T02:53:06Z,4790000,-129.0,262.0,1,right,MISS J. Poole 29' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,29.16,Missed,,,,,,,,,,,,,,,,,,
487,PT00M02.30S,2022-06-11T02:50:13.5Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,78,79,2022-06-11T02:50:31Z,4800000,,,0,,A. Wiggins REBOUND (Off:1 Def:9),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,486.0,,10.0,9.0,1.0,,,,
488,PT00M00.20S,2022-06-11T02:50:15.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,73.80091984231275,83.08823529411765,1610612744,78,79,2022-06-11T02:50:33Z,4810000,165.0,194.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,
489,PT00M00.20S,2022-06-11T02:50:15.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,78,79,2022-06-11T02:50:33Z,4820000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,488.0,,,,,,,,
490,PT00M00.00S,2022-06-11T02:50:21.6Z,3,REGULAR,period,end,[],0,,,1610612744,78,79,2022-06-11T02:50:21Z,4830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612744,78,79,2022-06-11T02:54:01Z,4840000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612744,78,79,2022-06-11T02:54:01Z,4850000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612744,78,79,2022-06-11T02:54:01Z,4860000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,78,79,2022-06-11T02:54:01Z,4870000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,78,79,2022-06-11T02:54:01Z,4880000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,78,79,2022-06-11T02:54:01Z,4890000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612744,78,79,2022-06-11T02:54:01Z,4900000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612744,78,79,2022-06-11T02:54:01Z,4910000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,in,['startperiod'],1629057,,,1610612744,78,79,2022-06-11T02:54:01Z,4920000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,in,['startperiod'],202357,,,1610612744,78,79,2022-06-11T02:54:01Z,4930000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,78,79,2022-06-11T02:54:01Z,4940000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-06-11T02:53:15.8Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,78,79,2022-06-11T02:54:01Z,4950000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-06-11T02:54:03.3Z,4,REGULAR,period,start,[],0,,,1610612738,78,79,2022-06-11T02:54:03Z,4960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M45.00S,2022-06-11T02:54:18.1Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,78,79,2022-06-11T02:54:29Z,4970000,,,0,,J. Tatum lost ball TURNOVER (6 TO),"[1628369, 203110]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,6.0,,,,,,Green,203110.0
508,PT11M45.00S,2022-06-11T02:54:18.1Z,4,REGULAR,steal,,[],203110,,,1610612744,78,79,2022-06-11T02:54:22Z,4980000,,,0,,D. Green STEAL (4 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M43.00S,2022-06-11T02:54:27.2Z,4,REGULAR,foul,personal,[],1628369,,,1610612744,78,79,2022-06-11T02:54:37Z,4990000,,,0,,J. Tatum personal FOUL (3 PF),"[1628369, 203110]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,1148.0,3.0,0.0,Green,203110.0,,,,,,,,,
511,PT11M30.00S,2022-06-11T02:54:56.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,93.42969776609723,61.78768382352941,1610612744,78,79,2022-06-11T02:55:01Z,5010000,59.0,9.0,1,right,MISS A. Wiggins driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,5.96,Missed,,,,,,,,,,,,,,,,,,
512,PT11M29.00S,2022-06-11T02:54:57.4Z,4,REGULAR,rebound,offensive,[],203110,,,1610612744,78,79,2022-06-11T02:55:09Z,5020000,,,0,,D. Green REBOUND (Off:3 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,511.0,,5.0,2.0,3.0,,,,
513,PT11M28.00S,2022-06-11T02:54:59.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202357,85.23324572930355,96.81372549019608,1610612744,78,79,2022-06-11T02:55:06Z,5030000,234.0,86.0,1,right,MISS N. Bjelica 24' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,
514,PT11M27.00S,2022-06-11T02:55:00.6Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,78,79,2022-06-11T02:55:06Z,5040000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,513.0,,3.0,2.0,1.0,,,,
515,PT11M16.00S,2022-06-11T02:55:10.6Z,4,REGULAR,3pt,Jump Shot,[],1628401,11.383048620236531,98.2843137254902,1610612738,81,79,2022-06-11T02:55:15Z,5050000,-241.0,55.0,1,left,D. White 24' 3PT  (16 PTS) (J. Tatum 4 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,24.75,Made,16.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
517,PT11M01.00S,2022-06-11T02:55:25.5Z,4,REGULAR,2pt,Jump Shot,[],1629673,76.82325886990802,43.38235294117647,1610612744,81,81,2022-06-11T02:55:29Z,5070000,-33.0,165.0,1,right,J. Poole 16' pullup Jump Shot (12 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,16.87,Made,12.0,,,,,,,,,,,,,,,,,
518,PT10M46.00S,2022-06-11T02:55:40.0Z,4,REGULAR,3pt,Jump Shot,[],1628369,18.396846254927727,2.9641544117647056,1610612738,84,81,2022-06-11T02:55:49Z,5080000,235.0,120.0,1,left,J. Tatum 26' 3PT step back (23 PTS) (R. Williams III 3 AST),"[1628369, 1629057]",1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.42,Made,23.0,R. Williams III,1629057.0,3.0,,,,,,,,,,,,,,
520,PT10M25.00S,2022-06-11T02:56:01.3Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612744,84,81,2022-06-11T02:56:05Z,5100000,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1629057]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1.0,,,,,,Williams III,1629057.0
521,PT10M25.00S,2022-06-11T02:56:01.3Z,4,REGULAR,steal,,[],1629057,,,1610612738,84,81,2022-06-11T02:56:03Z,5110000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M21.00S,2022-06-11T02:56:05.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630202,29.122864651773984,81.61764705882352,1610612738,84,81,2022-06-11T02:56:51Z,5120000,-158.0,221.0,1,left,MISS P. Pritchard 27' running pullup 3PT,[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,
523,PT10M18.00S,2022-06-11T02:56:08.5Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,84,81,2022-06-11T02:56:20Z,5130000,,,0,,J. Tatum REBOUND (Off:2 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,522.0,,10.0,8.0,2.0,,,,
524,PT10M10.00S,2022-06-11T02:56:17.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627759,32.276609724047304,78.18627450980392,1610612738,84,81,2022-06-11T02:57:46Z,5140000,-141.0,251.0,1,left,MISS J. Brown 28' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,28.78,Missed,,,,,,,,,,,,,,,,,,
525,PT10M08.00S,2022-06-11T02:56:19.0Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,84,81,2022-06-11T02:56:30Z,5150000,,,0,,D. Green REBOUND (Off:3 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,524.0,,6.0,3.0,3.0,,,,
526,PT10M00.00S,2022-06-11T02:56:26.4Z,4,REGULAR,3pt,Jump Shot,[],202691,76.2976346911958,88.72549019607843,1610612744,84,84,2022-06-11T02:56:35Z,5160000,194.0,170.0,1,right,K. Thompson 25' 3PT  (13 PTS) (D. Green 6 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.78,Made,13.0,D. Green,203110.0,6.0,,,,,,,,,,,,,,
528,PT09M31.00S,2022-06-11T02:56:55.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,15.588042049934298,55.88235294117647,1610612738,86,84,2022-06-11T02:57:01Z,5180000,-29.0,94.0,1,left,J. Brown 9' turnaround fadeaway Jump Shot (17 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,9.85,Made,17.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
529,PT09M13.00S,2022-06-11T02:57:14.4Z,4,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,86,84,2022-06-11T02:57:20Z,5190000,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (2 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,,,,,,,201640.0,,,,,,2.0,,,,,,,
530,PT09M13.00S,2022-06-11T02:57:25.8Z,4,REGULAR,substitution,out,[],202691,,,1610612738,86,84,2022-06-11T02:57:34Z,5200000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M13.00S,2022-06-11T02:57:25.8Z,4,REGULAR,substitution,in,[],201939,,,1610612738,86,84,2022-06-11T02:57:34Z,5210000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M59.00S,2022-06-11T02:57:55.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,26.231931668856767,15.931372549019606,1610612738,86,84,2022-06-11T02:58:02Z,5220000,170.0,194.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,
533,PT08M57.00S,2022-06-11T02:57:57.2Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,86,84,2022-06-11T02:58:02Z,5230000,,,0,,A. Wiggins REBOUND (Off:1 Def:10),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,532.0,,11.0,10.0,1.0,,,,
534,PT08M49.00S,2022-06-11T02:58:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.56307490144546,52.450980392156865,1610612744,86,86,2022-06-11T02:59:25Z,5240000,12.0,-1.0,1,right,J. Poole driving finger roll Layup (14 PTS) (A. Wiggins 2 AST),"[1629673, 203952]",1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,1.24,Made,14.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,
