actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
270,PT04M05.00S,2021-05-23T01:10:50.8Z,2,REGULAR,3pt,Jump Shot,[],203935,68.54467805519053,29.235600490196077,1610612738,35,43,2021-05-23T01:11:01Z,2680000,-104.0,243.0,1,right,M. Smart 26' 3PT pullup (6 PTS) (E. Fournier 2 AST),"[203935, 203095]",1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,,,,26.44,Made,,,,,,6.0,E. Fournier,203095.0,2.0,,,,,,,
272,PT03M48.00S,2021-05-23T01:11:06.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,8.492115637319317,62.32383578431373,1610612751,37,43,2021-05-23T01:11:12Z,2700000,-62.0,27.0,1,left,K. Irving 6' turnaround fadeaway bank Jump Shot (9 PTS),[202681],1610612751.0,BKN,turnaround fadeaway bank,,,Irving,K. Irving,,,,,,,,6.74,Made,,,,,,9.0,,,,,,,,,,
273,PT03M32.00S,2021-05-23T01:11:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,92.46057818659659,55.4610906862745,1610612738,37,43,2021-05-23T01:12:15Z,2710000,27.0,18.0,1,right,MISS A. Nesmith driving Layup,[1630174],1610612738.0,BOS,driving,,,Nesmith,A. Nesmith,,,,,,,,3.29,Missed,,,,,,,,,,,,,,,,
274,PT03M27.00S,2021-05-23T01:11:28.3Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,37,43,2021-05-23T01:11:28Z,2720000,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,
276,PT03M27.00S,2021-05-23T01:11:36.1Z,2,REGULAR,foul,offensive,[],201142,,,1610612751,37,43,2021-05-23T01:11:59Z,2740000,,,0,,K. Durant charge offensive FOUL (1 PF),"[201142, 203935]",1610612751.0,BKN,charge,,,Durant,K. Durant,,,,,,,,,,,,,,1198.0,,,,,1.0,0.0,Smart,203935.0,,,
278,PT03M27.00S,2021-05-23T01:11:36.1Z,2,REGULAR,turnover,offensive foul,[],201142,,,1610612751,37,43,2021-05-23T01:11:36Z,2760000,,,0,,K. Durant offensive foul TURNOVER (2 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,2.0,,,,,,,,,1198.0,,,,,,,,,,,
279,PT03M27.00S,2021-05-23T01:11:44.7Z,2,REGULAR,substitution,out,[],1630174,,,1610612738,37,43,2021-05-23T01:11:49Z,2770000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M27.00S,2021-05-23T01:11:44.7Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,37,43,2021-05-23T01:11:49Z,2780000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M27.00S,2021-05-23T01:11:44.7Z,2,REGULAR,substitution,out,[],201935,,,1610612738,37,43,2021-05-23T01:15:32Z,2785000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M27.00S,2021-05-23T01:11:44.7Z,2,REGULAR,substitution,in,[],203925,,,1610612738,37,43,2021-05-23T01:15:32Z,2787500,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M13.00S,2021-05-23T01:12:15.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202681,,,1610612738,37,43,2021-05-23T01:12:29Z,2790000,,,0,,K. Irving shooting personal FOUL (1 PF) (Smart 2 FT),"[202681, 203935]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,,,,201639.0,,,,,1.0,0.0,Smart,203935.0,,,
283,PT03M13.00S,2021-05-23T01:12:36.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203935,,,1610612738,37,43,2021-05-23T01:12:36Z,2810000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Missed,,,,,,,,,,,,,,,,
284,PT03M13.00S,2021-05-23T01:12:36.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,37,43,2021-05-23T01:12:36Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,283.0,,,,,,,,,,,,,,,
285,PT03M13.00S,2021-05-23T01:12:51.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203935,,,1610612738,37,44,2021-05-23T01:12:51Z,2830000,,,0,,M. Smart Free Throw 2 of 2 (7 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Made,,,,,,7.0,,,,,,,,,,
286,PT02M55.00S,2021-05-23T01:13:12.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628971,14.273981603153747,46.63756127450981,1610612751,37,44,2021-05-23T01:14:06Z,2840000,17.0,82.0,1,left,MISS B. Brown 8' Hook - blocked,"[1628971, 1629057]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,8.34,Missed,,,,,,,,,,,,,,Williams III,1629057.0,
287,PT02M55.00S,2021-05-23T01:13:12.1Z,2,REGULAR,block,,[],1629057,,,1610612751,37,44,2021-05-23T01:13:15Z,2850000,,,0,,R. Williams III BLOCK (4 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M51.00S,2021-05-23T01:13:16.1Z,2,REGULAR,rebound,offensive,[],201142,,,1610612751,37,44,2021-05-23T01:13:17Z,2860000,,,0,,K. Durant REBOUND (Off:1 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,286.0,6.0,5.0,1.0,,,,,,,,,,,,
289,PT02M49.00S,2021-05-23T01:13:20.8Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612751,37,44,2021-05-23T01:13:45Z,2870000,,,0,,R. Williams III shooting personal FOUL (1 PF) (Griffin 2 FT),"[1629057, 201933]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,1198.0,,,,,1.0,0.0,Griffin,201933.0,,,
291,PT02M49.00S,2021-05-23T01:13:47.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612751,37,44,2021-05-23T01:13:57Z,2890000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support 2 FTs
292,PT02M49.00S,2021-05-23T01:13:53.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201933,,,1610612751,38,44,2021-05-23T01:14:19Z,2900000,,,0,,B. Griffin Free Throw 1 of 2 (1 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,Made,,,,,,1.0,,,,,,,,,,
293,PT02M49.00S,2021-05-23T01:13:53.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201933,,,1610612751,38,44,2021-05-23T01:14:19Z,2910000,,,0,,MISS B. Griffin Free Throw 2 of 2,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,Missed,,,,,,,,,,,,,,,,
294,PT02M46.00S,2021-05-23T01:13:56.1Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,38,44,2021-05-23T01:14:19Z,2920000,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,293.0,3.0,2.0,1.0,,,,,,,,,,,,
295,PT02M30.00S,2021-05-23T01:14:34.5Z,2,REGULAR,3pt,Jump Shot,[],203935,70.38436268068331,79.97089460784314,1610612738,38,47,2021-05-23T01:14:39Z,2930000,150.0,226.0,1,right,M. Smart 27' 3PT  (10 PTS) (J. Tatum 1 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,27.11,Made,,,,,,10.0,J. Tatum,1628369.0,1.0,,,,,,,
297,PT02M18.00S,2021-05-23T01:14:46.2Z,2,REGULAR,3pt,Jump Shot,[],203925,27.020367936925098,20.902267156862745,1610612751,41,47,2021-05-23T01:14:53Z,2950000,145.0,201.0,1,left,J. Harris 24' 3PT  (7 PTS) (K. Durant 1 AST),"[203925, 201142]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,24.85,Made,,,,,,7.0,K. Durant,201142.0,1.0,,,,,,,
299,PT02M02.00S,2021-05-23T01:15:02.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,93.11760840998686,50.314031862745104,1610612738,41,49,2021-05-23T01:15:07Z,2970000,2.0,12.0,1,right,R. Williams III DUNK (4 PTS) (J. Tatum 2 AST),"[1629057, 1628369]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,1.23,Made,,,,,,4.0,J. Tatum,1628369.0,2.0,,,,,,,
301,PT01M35.00S,2021-05-23T01:15:29.9Z,2,REGULAR,turnover,lost ball,[],201142,,,1610612751,41,49,2021-05-23T01:15:46Z,2990000,,,0,,K. Durant lost ball TURNOVER (3 TO),"[201142, 203095]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,3.0,Fournier,203095.0,,,,,,,,,,,,,,,,,,
304,PT01M35.00S,2021-05-23T01:15:29.9Z,2,REGULAR,steal,,[],203095,,,1610612738,41,49,2021-05-23T01:17:22Z,3000000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M20.00S,2021-05-23T01:15:44.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,78.79434954007884,32.421875,1610612738,41,49,2021-05-23T01:15:52Z,3010000,-88.0,147.0,1,right,MISS J. Tatum 17' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,17.11,Missed,,,,,,,,,,,,,,,,
306,PT01M17.00S,2021-05-23T01:15:47.6Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,41,49,2021-05-23T01:15:52Z,3020000,,,0,,K. Durant REBOUND (Off:1 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,305.0,7.0,6.0,1.0,,,,,,,,,,,,
307,PT01M14.00S,2021-05-23T01:15:53.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612751,41,49,2021-05-23T01:16:06Z,3030000,,,0,,J. Tatum personal FOUL (1 PF) (Durant 2 FT),"[1628369, 201142]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,1198.0,,,,,1.0,0.0,Durant,201142.0,,,
309,PT01M14.00S,2021-05-23T01:16:18.4Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,42,49,2021-05-23T01:16:18Z,3050000,,,0,,K. Durant Free Throw 1 of 2 (13 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Made,,,,,,13.0,,,,,,,,,,
310,PT01M14.00S,2021-05-23T01:16:35.6Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,43,49,2021-05-23T01:16:35Z,3060000,,,0,,K. Durant Free Throw 2 of 2 (14 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Made,,,,,,14.0,,,,,,,,,,
311,PT01M02.00S,2021-05-23T01:16:49.8Z,2,REGULAR,3pt,Jump Shot,[],203095,90.09526938239159,4.235600490196079,1610612738,43,52,2021-05-23T01:16:55Z,3070000,-229.0,41.0,1,right,E. Fournier 3PT  (8 PTS) (J. Tatum 3 AST),"[203095, 1628369]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,23.24,Made,,,,,,8.0,J. Tatum,1628369.0,3.0,,,,,,,
312,PT00M53.30S,2021-05-23T01:17:00.1Z,2,REGULAR,3pt,Jump Shot,[],202681,32.013797634691194,51.294424019607845,1610612751,43,52,2021-05-23T01:18:39Z,3080000,-6.0,248.0,1,left,MISS K. Irving 24' step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,,,,24.85,Missed,,,,,,,,,,,,,,,,
313,PT00M51.30S,2021-05-23T01:17:02.1Z,2,REGULAR,rebound,offensive,[],201933,,,1610612751,43,52,2021-05-23T01:18:39Z,3090000,,,0,,B. Griffin REBOUND (Off:1 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,312.0,2.0,1.0,1.0,,,,,,,,,,,,
314,PT00M49.30S,2021-05-23T01:17:05.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201142,11.514454664914586,27.029718137254903,1610612751,45,52,2021-05-23T01:18:49Z,3100000,115.0,56.0,1,left,K. Durant 12' pullup Jump Shot (16 PTS) (B. Griffin 3 AST),"[201142, 201933]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,12.77,Made,,,,,,16.0,B. Griffin,201933.0,3.0,,,,,,,
317,PT00M35.00S,2021-05-23T01:17:22.4Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,45,52,2021-05-23T01:20:20Z,3120000,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 201933]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,2.0,Griffin,201933.0,,,,,,,,,,,,,,,,,,
318,PT00M35.00S,2021-05-23T01:17:22.4Z,2,REGULAR,steal,,[],201933,,,1610612751,45,52,2021-05-23T01:19:11Z,3130000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M32.20S,2021-05-23T01:17:26.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628971,5.732588699080158,49.57873774509804,1610612751,47,52,2021-05-23T01:20:37Z,3140000,2.0,1.0,1,left,B. Brown running Layup (2 PTS) (K. Irving 1 AST),"[1628971, 202681]",1610612751.0,BKN,running,,,Brown,B. Brown,,,,,,,,0.25,Made,,,,,,2.0,K. Irving,202681.0,1.0,,,,,,,
321,PT00M15.90S,2021-05-23T01:17:48.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612738,47,52,2021-05-23T01:18:04Z,3160000,,,0,,B. Brown shooting personal FOUL (1 PF) (Smart 2 FT),"[1628971, 203935]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,201639.0,,,,,1.0,0.0,Smart,203935.0,,,
323,PT00M15.90S,2021-05-23T01:18:21.3Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612738,47,52,2021-05-23T01:18:21Z,3180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M15.90S,2021-05-23T01:19:23.7Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,47,52,2021-05-23T01:19:23Z,3190000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Missed,,,,,,,,,,,,,,,,
325,PT00M15.90S,2021-05-23T01:19:23.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,47,52,2021-05-23T01:19:23Z,3200000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,
326,PT00M15.90S,2021-05-23T01:19:25.4Z,2,REGULAR,substitution,out,[],1628971,,,1610612738,47,52,2021-05-23T01:19:30Z,3210000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M15.90S,2021-05-23T01:19:25.4Z,2,REGULAR,substitution,in,[],201935,,,1610612738,47,52,2021-05-23T01:19:30Z,3220000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M15.90S,2021-05-23T01:19:43.0Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,47,53,2021-05-23T01:19:43Z,3230000,,,0,,M. Smart Free Throw 2 of 2 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Made,,,,,,11.0,,,,,,,,,,
329,PT00M02.40S,2021-05-23T01:19:59.4Z,2,REGULAR,3pt,Jump Shot,[],201142,30.305519053876477,71.8826593137255,1610612751,47,53,2021-05-23T01:20:07Z,3240000,-109.0,232.0,1,left,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,25.69,Missed,,,,,,,,,,,,,,,,
330,PT00M02.40S,2021-05-23T01:19:59.4Z,2,REGULAR,rebound,offensive,[],202681,,,1610612751,47,53,2021-05-23T01:20:07Z,3250000,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,329.0,3.0,2.0,1.0,,,,,,,,,,,,
331,PT00M00.00S,2021-05-23T01:20:08.1Z,2,REGULAR,period,end,[],0,,,1610612751,47,53,2021-05-23T01:20:08Z,3260000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M00.00S,2021-05-23T01:20:35.9Z,2,REGULAR,instantreplay,request,[],0,,,1610612751,47,53,2021-05-23T01:21:15Z,3270000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End Period - No Basket
333,PT12M00.00S,2021-05-23T01:33:27.7Z,3,REGULAR,substitution,out,['startperiod'],203953,,,1610612751,47,53,2021-05-23T01:35:16Z,3280000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-05-23T01:33:27.7Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612751,47,53,2021-05-23T01:35:16Z,3290000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-05-23T01:33:27.7Z,3,REGULAR,substitution,in,['startperiod'],202684,,,1610612751,47,53,2021-05-23T01:35:16Z,3300000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-05-23T01:33:27.7Z,3,REGULAR,substitution,in,['startperiod'],202689,,,1610612751,47,53,2021-05-23T01:35:16Z,3310000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-05-23T01:35:49.9Z,3,REGULAR,period,start,[],0,,,1610612738,47,53,2021-05-23T01:35:49Z,3320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M49.00S,2021-05-23T01:36:00.3Z,3,REGULAR,2pt,Jump Shot,[],1628369,13.091327201051248,67.71599264705883,1610612738,47,53,2021-05-23T01:36:08Z,3330000,-89.0,71.0,1,left,MISS J. Tatum 11' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,,,,11.33,Missed,,,,,,,,,,,,,,,,
339,PT11M47.00S,2021-05-23T01:36:02.3Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,47,53,2021-05-23T01:36:08Z,3340000,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,338.0,3.0,2.0,1.0,,,,,,,,,,,,
340,PT11M47.00S,2021-05-23T01:36:06.3Z,3,REGULAR,foul,personal,[],1628369,,,1610612751,47,53,2021-05-23T01:36:32Z,3350000,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 201933]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,1198.0,,,,,2.0,0.0,Griffin,201933.0,,,
342,PT11M33.00S,2021-05-23T01:36:30.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,88.25558475689881,49.82383578431372,1610612751,49,53,2021-05-23T01:36:36Z,3370000,-1.0,58.0,1,right,K. Durant turnaround Jump Shot (18 PTS),[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,,,,5.79,Made,,,,,,18.0,,,,,,,,,,
343,PT11M19.00S,2021-05-23T01:36:51.2Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,49,53,2021-05-23T01:37:45Z,3380000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,2.0,,,,,,,,,201639.0,,,,,,,,,,,
344,PT11M09.00S,2021-05-23T01:37:07.2Z,3,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612751,49,53,2021-05-23T01:37:24Z,3390000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Durant 2 FT),"[1628369, 201142]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,2004.0,,,,,3.0,0.0,Durant,201142.0,,,
346,PT11M09.00S,2021-05-23T01:37:31.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,50,53,2021-05-23T01:37:31Z,3410000,,,0,,K. Durant Free Throw 1 of 2 (19 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Made,,,,,,19.0,,,,,,,,,,
347,PT11M09.00S,2021-05-23T01:37:50.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,51,53,2021-05-23T01:37:50Z,3420000,,,0,,K. Durant Free Throw 2 of 2 (20 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Made,,,,,,20.0,,,,,,,,,,
348,PT11M01.00S,2021-05-23T01:38:03.9Z,3,REGULAR,foul,personal,[],201933,,,1610612738,51,53,2021-05-23T01:38:17Z,3430000,,,0,,B. Griffin personal FOUL (2 PF),"[201933, 202689]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,1198.0,,,,,2.0,0.0,Walker,202689.0,,,
350,PT10M51.00S,2021-05-23T01:38:26.3Z,3,REGULAR,3pt,Jump Shot,[],202689,25.706307490144546,82.17677696078431,1610612738,51,53,2021-05-23T01:38:34Z,3450000,-161.0,189.0,1,left,MISS K. Walker 24' step back 3PT,[202689],1610612738.0,BOS,step back,,,Walker,K. Walker,,,,,,,,24.83,Missed,,,,,,,,,,,,,,,,
351,PT10M47.00S,2021-05-23T01:38:30.3Z,3,REGULAR,rebound,offensive,[],202684,,,1610612738,51,53,2021-05-23T01:38:34Z,3460000,,,0,,T. Thompson REBOUND (Off:2 Def:2),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,350.0,4.0,2.0,2.0,,,,,,,,,,,,
352,PT10M44.00S,2021-05-23T01:38:33.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202684,7.5722733245729295,51.294424019607845,1610612738,51,53,2021-05-23T01:38:39Z,3470000,-6.0,19.0,1,left,MISS T. Thompson Hook - blocked,"[202684, 201142]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,1.98,Missed,,,,,,,,,,,,,,Durant,201142.0,
353,PT10M44.00S,2021-05-23T01:38:33.9Z,3,REGULAR,block,,[],201142,,,1610612738,51,53,2021-05-23T01:38:36Z,3480000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT10M40.00S,2021-05-23T01:38:37.9Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,51,53,2021-05-23T01:38:39Z,3490000,,,0,,K. Durant REBOUND (Off:1 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,352.0,8.0,7.0,1.0,,,,,,,,,,,,
355,PT10M27.00S,2021-05-23T01:38:54.5Z,3,REGULAR,foul,personal,[],202689,,,1610612751,51,53,2021-05-23T01:39:07Z,3500000,,,0,,K. Walker personal FOUL (4 PF),"[202689, 201933]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,1198.0,,,,,4.0,0.0,Griffin,201933.0,,,
361,PT10M22.00S,2021-05-23T01:39:33.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,51,53,2021-05-23T01:39:33Z,3560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT10M13.00S,2021-05-23T01:39:45.6Z,3,REGULAR,3pt,Jump Shot,[],201935,73.14388961892247,85.36305147058823,1610612751,54,53,2021-05-23T01:40:43Z,3570000,177.0,200.0,1,right,J. Harden 26' 3PT step back (11 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,26.69,Made,,,,,,11.0,,,,,,,,,,
363,PT09M53.00S,2021-05-23T01:40:05.6Z,3,REGULAR,3pt,Jump Shot,[],203935,28.991458607095925,74.82383578431373,1610612738,54,53,2021-05-23T01:41:14Z,3580000,-124.0,220.0,1,left,MISS M. Smart 25' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,,,,25.26,Missed,,,,,,,,,,,,,,,,
364,PT09M48.00S,2021-05-23T01:40:10.6Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,54,53,2021-05-23T01:40:10Z,3590000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,363.0,5.0,5.0,0.0,,,,,,,,,,,,
365,PT09M45.00S,2021-05-23T01:40:13.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202681,66.3107752956636,60.60814950980392,1610612751,54,53,2021-05-23T01:40:20Z,3600000,53.0,264.0,1,right,MISS K. Irving 26' running pullup 3PT,[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,,,,26.95,Missed,,,,,,,,,,,,,,,,
366,PT09M41.00S,2021-05-23T01:40:17.6Z,3,REGULAR,rebound,defensive,[],203095,,,1610612738,54,53,2021-05-23T01:40:20Z,3610000,,,0,,E. Fournier REBOUND (Off:1 Def:4),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,365.0,5.0,4.0,1.0,,,,,,,,,,,,
367,PT09M35.00S,2021-05-23T01:40:23.6Z,3,REGULAR,3pt,Jump Shot,[],203935,33.98488830486202,41.490502450980394,1610612738,54,53,2021-05-23T01:40:28Z,3620000,43.0,267.0,1,left,MISS M. Smart 27' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,,,,27.04,Missed,,,,,,,,,,,,,,,,
