actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
256,PT07M44.00S,2021-05-30T23:50:01.3Z,2,REGULAR,3pt,Jump Shot,[],203095,68.41327201051249,19.186580882352942,1610612738,40,47,2021-05-30T23:50:09Z,2490000,-154.0,244.0,1,right,MISS E. Fournier 28' 3PT,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,28.89,Missed,,,,,,,,,,,,,,,,,,,
257,PT07M41.00S,2021-05-30T23:50:04.3Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,40,47,2021-05-30T23:50:09Z,2500000,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,256.0,2.0,2.0,0.0,,,,,,,,
258,PT07M31.00S,2021-05-30T23:50:13.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,6.915243101182654,52.51991421568627,1610612751,40,49,2021-05-30T23:50:17Z,2510000,-13.0,13.0,1,left,J. Harden driving finger roll Layup (11 PTS),[201935],1610612751.0,BKN,driving finger roll,,,Harden,J. Harden,,,,,1.77,Made,11.0,,,,,,,,,,,,,,,,,,
259,PT07M10.00S,2021-05-30T23:50:37.5Z,2,REGULAR,foul,personal,['2freethrow'],201935,,,1610612738,40,49,2021-05-30T23:50:44Z,2520000,,,0,,J. Harden shooting personal FOUL (1 PF) (Langford 2 FT),"[201935, 1629641]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Langford,1629641.0,,,
261,PT07M10.00S,2021-05-30T23:51:04.8Z,2,REGULAR,freethrow,1 of 2,[],1629641,,,1610612738,41,49,2021-05-30T23:53:42Z,2540000,,,0,,R. Langford Free Throw 1 of 2 (3 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
266,PT07M10.00S,2021-05-30T23:51:04.8Z,2,REGULAR,freethrow,2 of 2,[],1629641,,,1610612738,42,49,2021-05-30T23:53:42Z,2545000,,,0,,R. Langford Free Throw 2 of 2 (4 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
262,PT07M10.00S,2021-05-30T23:51:05.4Z,2,REGULAR,substitution,out,[],204020,,,1610612751,42,49,2021-05-30T23:53:42Z,2550000,,,0,,SUB out: T. Johnson,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M10.00S,2021-05-30T23:51:05.4Z,2,REGULAR,substitution,out,[],203925,,,1610612751,42,49,2021-05-30T23:53:42Z,2560000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M10.00S,2021-05-30T23:51:05.4Z,2,REGULAR,substitution,in,[],202681,,,1610612751,42,49,2021-05-30T23:53:42Z,2570000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT07M10.00S,2021-05-30T23:51:05.4Z,2,REGULAR,substitution,in,[],201142,,,1610612751,42,49,2021-05-30T23:53:42Z,2580000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M53.00S,2021-05-30T23:51:46.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628971,12.434296977660972,50.06893382352941,1610612751,42,51,2021-05-30T23:53:08Z,2585000,0.0,64.0,1,left,B. Brown 6' turnaround Hook (2 PTS) (J. Harden 4 AST),"[1628971, 201935]",1610612751.0,BKN,turnaround,,,Brown,B. Brown,,,,,6.44,Made,2.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,,,
269,PT06M40.00S,2021-05-30T23:52:05.7Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612738,42,51,2021-05-30T23:52:17Z,2620000,,,0,,B. Brown shooting personal FOUL (1 PF) (Langford 2 FT),"[1628971, 1629641]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Langford,1629641.0,,,
271,PT06M40.00S,2021-05-30T23:52:25.9Z,2,REGULAR,freethrow,1 of 2,[],1629641,,,1610612738,43,51,2021-05-30T23:52:25Z,2640000,,,0,,R. Langford Free Throw 1 of 2 (5 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
272,PT06M40.00S,2021-05-30T23:52:44.8Z,2,REGULAR,freethrow,2 of 2,[],1629641,,,1610612738,44,51,2021-05-30T23:52:44Z,2650000,,,0,,R. Langford Free Throw 2 of 2 (6 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
273,PT06M19.00S,2021-05-30T23:53:06.2Z,2,REGULAR,3pt,Jump Shot,[],202681,31.09395532194481,73.59834558823529,1610612751,44,54,2021-05-30T23:53:13Z,2660000,-118.0,240.0,1,left,K. Irving 26' 3PT  (15 PTS) (J. Harden 5 AST),"[202681, 201935]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.73,Made,15.0,J. Harden,201935.0,5.0,,,,,,,,,,,,,,,
275,PT06M03.00S,2021-05-30T23:53:22.0Z,2,REGULAR,3pt,Jump Shot,[],203095,92.72339027595268,96.39246323529412,1610612738,47,54,2021-05-30T23:53:29Z,2680000,232.0,16.0,1,right,E. Fournier 3PT  (8 PTS) (J. Tatum 2 AST),"[203095, 1628369]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,23.25,Made,8.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,,
277,PT05M38.00S,2021-05-30T23:53:47.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,7.178055190538765,51.78462009803921,1610612751,47,56,2021-05-30T23:53:51Z,2700000,-9.0,15.0,1,left,J. Harden driving finger roll Layup (13 PTS),[201935],1610612751.0,BKN,driving finger roll,,,Harden,J. Harden,,,,,1.74,Made,13.0,,,,,,,,,,,,,,,,,,
278,PT05M09.00S,2021-05-30T23:54:18.6Z,2,REGULAR,3pt,Jump Shot,[],203095,68.9388961892247,75.3140318627451,1610612738,47,56,2021-05-30T23:54:38Z,2710000,127.0,239.0,1,right,MISS E. Fournier 27' 3PT,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,,
279,PT05M09.00S,2021-05-30T23:54:18.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,47,56,2021-05-30T23:54:38Z,2720000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,
280,PT05M09.00S,2021-05-30T23:54:23.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612738,47,56,2021-05-30T23:54:30Z,2730000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,
281,PT05M02.00S,2021-05-30T23:54:39.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202681,25.837713534822605,69.18658088235294,1610612751,47,56,2021-05-30T23:54:43Z,2740000,-96.0,190.0,1,left,MISS K. Irving 21' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,21.32,Missed,,,,,,,,,,,,,,,,,,,
282,PT05M00.00S,2021-05-30T23:54:41.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,47,56,2021-05-30T23:54:43Z,2750000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,281.0,3.0,3.0,0.0,,,,,,,,
283,PT04M56.00S,2021-05-30T23:54:46.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,89.22470433639947,60.38602941176471,1610612738,47,56,2021-05-30T23:54:57Z,2760000,52.0,49.0,1,right,MISS J. Tatum 7' running Layup - blocked,"[1628369, 1628971]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,7.12,Missed,,,,,,,,,,,,,,,,,Brown,1628971.0,
284,PT04M56.00S,2021-05-30T23:54:46.0Z,2,REGULAR,block,,[],1628971,,,1610612738,47,56,2021-05-30T23:54:50Z,2770000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M51.00S,2021-05-30T23:54:51.0Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,47,56,2021-05-30T23:54:57Z,2780000,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,283.0,3.0,3.0,0.0,,,,,,,,
286,PT04M50.00S,2021-05-30T23:54:51.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,7.440867279894875,53.990502450980394,1610612751,47,56,2021-05-30T23:55:16Z,2790000,-20.0,17.0,1,left,MISS B. Brown running Layup,[1628971],1610612751.0,BKN,running,,,Brown,B. Brown,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
288,PT04M49.00S,2021-05-30T23:54:52.9Z,2,REGULAR,rebound,offensive,[],201933,,,1610612751,47,56,2021-05-30T23:55:16Z,2810000,,,0,,B. Griffin REBOUND (Off:1 Def:0),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,286.0,1.0,0.0,1.0,,,,,,,,
289,PT04M45.00S,2021-05-30T23:54:56.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202681,7.966491458607096,96.14736519607843,1610612751,47,56,2021-05-30T23:55:21Z,2820000,-231.0,22.0,1,left,MISS K. Irving 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
290,PT04M45.00S,2021-05-30T23:54:56.3Z,2,REGULAR,rebound,defensive,[],202684,,,1610612738,47,56,2021-05-30T23:55:21Z,2830000,,,0,,T. Thompson REBOUND (Off:1 Def:2),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,289.0,3.0,2.0,1.0,,,,,,,,
291,PT04M45.00S,2021-05-30T23:55:13.1Z,2,REGULAR,foul,technical,['1freethrow'],1628369,,,1610612738,47,56,2021-05-30T23:55:24Z,2840000,,,0,,J. Tatum technical FOUL (1 Tech),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,201246.0,1.0,1.0,,,,,
292,PT04M45.00S,2021-05-30T23:55:37.3Z,2,REGULAR,freethrow,1 of 1,[],202681,,,1610612738,47,57,2021-05-30T23:55:37Z,2850000,,,0,,K. Irving technical Free Throw 1 of 1 (16 PTS),[202681],1610612751.0,BKN,technical,,,Irving,K. Irving,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
293,PT04M32.00S,2021-05-30T23:56:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,86.33377135348226,61.12132352941176,1610612738,47,57,2021-05-30T23:56:31Z,2860000,56.0,76.0,1,right,MISS J. Tatum 9' driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,9.42,Missed,,,,,,,,,,,,,,,,,,,
295,PT04M32.00S,2021-05-30T23:56:15.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,47,57,2021-05-30T23:56:31Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,
296,PT04M32.00S,2021-05-30T23:56:20.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,47,57,2021-05-30T23:56:20Z,2890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M32.00S,2021-05-30T23:56:21.5Z,2,REGULAR,substitution,out,[],203095,,,1610612738,47,57,2021-05-30T23:56:27Z,2900000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M32.00S,2021-05-30T23:56:21.5Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,47,57,2021-05-30T23:56:27Z,2910000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M23.00S,2021-05-30T23:56:45.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203935,68.80749014454665,21.88265931372549,1610612738,47,57,2021-05-30T23:56:53Z,2920000,-141.0,241.0,1,right,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,27.88,Missed,,,,,,,,,,,,,,,,,,,
300,PT04M21.00S,2021-05-30T23:56:47.2Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,47,57,2021-05-30T23:56:53Z,2930000,,,0,,K. Irving REBOUND (Off:1 Def:5),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,299.0,6.0,5.0,1.0,,,,,,,,
301,PT04M14.00S,2021-05-30T23:56:54.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202681,7.703679369250986,47.86305147058824,1610612751,47,59,2021-05-30T23:57:00Z,2940000,11.0,20.0,1,left,K. Irving running finger roll Layup (18 PTS),[202681],1610612751.0,BKN,running finger roll,,,Irving,K. Irving,,,,,2.26,Made,18.0,,,,,,,,,,,,,,,,,,
302,PT04M08.00S,2021-05-30T23:57:02.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612738,47,59,2021-05-30T23:57:10Z,2950000,,,0,,B. Brown shooting personal FOUL (2 PF) (Smart 2 FT),"[1628971, 203935]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Smart,203935.0,,,
304,PT04M08.00S,2021-05-30T23:57:35.1Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,48,59,2021-05-30T23:57:35Z,2970000,,,0,,M. Smart Free Throw 1 of 2 (10 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
305,PT04M08.00S,2021-05-30T23:57:35.7Z,2,REGULAR,substitution,out,[],201933,,,1610612738,48,59,2021-05-30T23:57:46Z,2980000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M08.00S,2021-05-30T23:57:35.7Z,2,REGULAR,substitution,in,[],203925,,,1610612738,48,59,2021-05-30T23:57:46Z,2990000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M08.00S,2021-05-30T23:58:00.5Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,49,59,2021-05-30T23:58:00Z,3000000,,,0,,M. Smart Free Throw 2 of 2 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
308,PT03M55.00S,2021-05-30T23:58:15.3Z,2,REGULAR,3pt,Jump Shot,[],201935,30.305519053876477,74.57873774509804,1610612751,49,59,2021-05-30T23:59:24Z,3010000,-123.0,232.0,1,left,MISS J. Harden 26' pullup 3PT,[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
309,PT03M52.00S,2021-05-30T23:58:18.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,49,59,2021-05-30T23:58:20Z,3020000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,308.0,4.0,4.0,0.0,,,,,,,,
310,PT03M50.00S,2021-05-30T23:58:24.1Z,2,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,49,59,2021-05-30T23:58:31Z,3030000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (1 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,1.0,,,,,,,1179.0,,,,,,,
311,PT03M37.00S,2021-05-30T23:58:42.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202681,27.414586070959263,78.01011029411765,1610612751,49,62,2021-05-30T23:58:48Z,3040000,-140.0,205.0,1,left,K. Irving 24' 3PT  (21 PTS) (J. Harden 6 AST),"[202681, 201935]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,24.85,Made,21.0,J. Harden,201935.0,6.0,,,,,,,,,,,,,,,
313,PT03M20.00S,2021-05-30T23:58:59.2Z,2,REGULAR,3pt,Jump Shot,[],203935,66.17936925098554,28.745404411764707,1610612738,49,62,2021-05-30T23:59:07Z,3060000,-106.0,265.0,1,right,MISS M. Smart 28' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,28.59,Missed,,,,,,,,,,,,,,,,,,,
314,PT03M18.00S,2021-05-30T23:59:01.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,49,62,2021-05-30T23:59:07Z,3070000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,
315,PT03M18.00S,2021-05-30T23:59:06.1Z,2,REGULAR,foul,personal,[],202684,,,1610612751,49,62,2021-05-30T23:59:12Z,3080000,,,0,,T. Thompson loose ball personal FOUL (3 PF),"[202684, 201935]",1610612738.0,BOS,loose ball,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,1179.0,3.0,0.0,Harden,201935.0,,,
317,PT03M09.00S,2021-05-30T23:59:24.8Z,2,REGULAR,3pt,Jump Shot,[],202681,32.802233902759525,62.56893382352941,1610612751,49,62,2021-05-31T00:01:27Z,3100000,-63.0,256.0,1,left,MISS K. Irving 26' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
318,PT03M08.00S,2021-05-30T23:59:25.8Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612751,49,62,2021-05-30T23:59:33Z,3110000,,,0,,B. Brown REBOUND (Off:1 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,317.0,4.0,3.0,1.0,,,,,,,,
319,PT03M08.00S,2021-05-30T23:59:30.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628971,5.590000152587891,50.0,1610612751,49,62,2021-05-30T23:59:40Z,3120000,0.0,0.0,1,left,MISS B. Brown tip Layup,[1628971],1610612751.0,BKN,tip,,,Brown,B. Brown,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
320,PT03M06.00S,2021-05-30T23:59:32.1Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,49,62,2021-05-30T23:59:40Z,3130000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,319.0,1.0,1.0,0.0,,,,,,,,
321,PT02M56.00S,2021-05-30T23:59:38.3Z,2,REGULAR,3pt,Jump Shot,[],1629684,92.9862023653088,95.90226715686273,1610612738,52,62,2021-05-31T00:02:40Z,3140000,230.0,13.0,1,right,G. Williams 3PT step back (3 PTS) (T. Thompson 1 AST),"[1629684, 202684]",1610612738.0,BOS,step back,,,Williams,G. Williams,,,,,22.99,Made,3.0,T. Thompson,202684.0,1.0,,,,,,,,,,,,,,,
323,PT02M39.00S,2021-05-30T23:59:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,7.178055190538765,55.21599264705882,1610612751,52,64,2021-05-31T00:00:03Z,3160000,-26.0,15.0,1,left,J. Harden driving Layup (15 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,3.01,Made,15.0,,,,,,,,,,,,,,,,,,
324,PT02M37.00S,2021-05-31T00:00:06.4Z,2,REGULAR,stoppage,other,[],0,,,1610612738,52,64,2021-05-31T00:03:07Z,3170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M27.00S,2021-05-31T00:00:32.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,85.75886990801577,62.814031862745104,1610612738,54,64,2021-05-31T00:00:37Z,3180000,64.0,81.0,1,right,M. Smart 10' driving floating Jump Shot (13 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,10.36,Made,13.0,,,,,,,,,,,,,,,,,,
326,PT01M59.00S,2021-05-31T00:01:00.8Z,2,REGULAR,2pt,Jump Shot,[],202681,10.463206307490145,68.45128676470588,1610612751,54,66,2021-05-31T00:01:07Z,3190000,-92.0,46.0,1,left,K. Irving 10' fadeaway bank Jump Shot (23 PTS) (J. Harden 7 AST),"[202681, 201935]",1610612751.0,BKN,fadeaway bank,,,Irving,K. Irving,,,,,10.31,Made,23.0,J. Harden,201935.0,7.0,,,,,,,,,,,,,,,
328,PT01M40.00S,2021-05-31T00:01:19.7Z,2,REGULAR,3pt,Jump Shot,[],1629641,91.01511169513797,96.39246323529412,1610612738,54,66,2021-05-31T00:01:39Z,3210000,232.0,32.0,1,right,MISS R. Langford 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
329,PT01M39.00S,2021-05-31T00:01:20.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,54,66,2021-05-31T00:01:39Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,328.0,,,,,,,,,,,
330,PT01M39.00S,2021-05-31T00:01:35.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612738,54,66,2021-05-31T00:05:02Z,3230000,,,0,,B. Brown loose ball personal FOUL (3 PF) (Thompson 2 FT),"[1628971, 202684]",1610612751.0,BKN,loose ball,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Thompson,202684.0,,,
332,PT01M39.00S,2021-05-31T00:01:44.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,54,66,2021-05-31T00:01:45Z,3250000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M39.00S,2021-05-31T00:04:42.7Z,2,REGULAR,substitution,out,[],1629641,,,1610612738,54,66,2021-05-31T00:05:00Z,3260000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M39.00S,2021-05-31T00:04:42.7Z,2,REGULAR,substitution,in,[],203095,,,1610612738,54,66,2021-05-31T00:05:00Z,3270000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M39.00S,2021-05-31T00:05:20.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202684,,,1610612738,55,66,2021-05-31T00:05:48Z,3280000,,,0,,T. Thompson Free Throw 1 of 2 (3 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
336,PT01M39.00S,2021-05-31T00:05:20.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202684,,,1610612738,55,66,2021-05-31T00:05:48Z,3290000,,,0,,MISS T. Thompson Free Throw 2 of 2,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
337,PT01M39.00S,2021-05-31T00:05:20.4Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,55,66,2021-05-31T00:05:48Z,3300000,,,0,,K. Durant REBOUND (Off:1 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,336.0,3.0,2.0,1.0,,,,,,,,
338,PT01M25.00S,2021-05-31T00:05:57.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,55,66,2021-05-31T00:05:57Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M15.00S,2021-05-31T00:06:26.9Z,2,REGULAR,2pt,Jump Shot,[],201142,17.427726675427067,16.245404411764707,1610612751,55,68,2021-05-31T00:06:34Z,3320000,169.0,111.0,1,left,K. Durant 20' turnaround Jump Shot (19 PTS) (J. Harris 3 AST),"[201142, 203925]",1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,20.22,Made,19.0,J. Harris,203925.0,3.0,,,,,,,,,,,,,,,
341,PT01M00.00S,2021-05-31T00:06:42.0Z,2,REGULAR,3pt,Jump Shot,[],203095,64.86530880420499,35.36305147058824,1610612738,55,68,2021-05-31T00:07:01Z,3340000,-73.0,278.0,1,right,MISS E. Fournier 28' pullup 3PT,[203095],1610612738.0,BOS,pullup,,,Fournier,E. Fournier,,,,,28.73,Missed,,,,,,,,,,,,,,,,,,,
342,PT00M58.30S,2021-05-31T00:06:43.7Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,55,68,2021-05-31T00:06:50Z,3350000,,,0,,B. Brown REBOUND (Off:1 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,341.0,5.0,4.0,1.0,,,,,,,,
343,PT00M45.90S,2021-05-31T00:06:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,18.084756898817346,39.03952205882353,1610612751,55,68,2021-05-31T00:07:40Z,3360000,55.0,117.0,1,left,MISS K. Irving 12' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,12.97,Missed,,,,,,,,,,,,,,,,,,,
344,PT00M42.30S,2021-05-31T00:07:00.9Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612751,55,68,2021-05-31T00:07:04Z,3370000,,,0,,B. Brown REBOUND (Off:2 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,343.0,6.0,4.0,2.0,,,,,,,,
345,PT00M37.50S,2021-05-31T00:07:05.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203925,18.084756898817346,95.65716911764706,1610612751,55,71,2021-05-31T00:07:11Z,3380000,-228.0,117.0,1,left,J. Harris 25' 3PT  (8 PTS) (K. Durant 2 AST),"[203925, 201142]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,25.68,Made,8.0,K. Durant,201142.0,2.0,,,,,,,,,,,,,,,
