actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
359,PT11M19.00S,2021-03-15T01:25:52.7Z,3,REGULAR,freethrow,2 of 3,[],202689,,,1610612738,55,70,2021-03-15T01:25:52Z,3540000,,,0,,K. Walker Free Throw 2 of 3 (6 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
360,PT11M19.00S,2021-03-15T01:26:07.0Z,3,REGULAR,freethrow,3 of 3,[],202689,,,1610612738,55,71,2021-03-15T01:26:07Z,3550000,,,0,,K. Walker Free Throw 3 of 3 (7 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
361,PT11M00.00S,2021-03-15T01:26:28.4Z,3,REGULAR,3pt,Jump Shot,[],1629645,89.04402102496715,96.6375612745098,1610612745,55,71,2021-03-15T01:27:44Z,3560000,233.0,50.0,1,right,MISS K. Porter Jr. step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,23.86,Missed,,,,,,,,,,,,,,,,,,,
362,PT11M00.00S,2021-03-15T01:26:28.4Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,55,71,2021-03-15T01:27:27Z,3570000,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,361.0,2.0,2.0,0.0,,,,,,
363,PT10M51.00S,2021-03-15T01:26:37.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202689,31.09395532194481,67.22579656862744,1610612738,55,74,2021-03-15T01:28:04Z,3580000,-86.0,240.0,1,left,K. Walker 25' 3PT pullup (10 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.48,Made,10.0,,,,,,,,,,,,,,,,,,
364,PT10M35.00S,2021-03-15T01:26:53.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203506,87.59855453350855,51.53952205882353,1610612745,55,74,2021-03-15T01:28:20Z,3590000,8.0,64.0,1,right,MISS V. Oladipo 6' driving floating Shot,[203506],1610612745.0,HOU,driving floating,,,Oladipo,V. Oladipo,,,,,6.46,Missed,,,,,,,,,,,,,,,,,,,
365,PT10M32.00S,2021-03-15T01:26:56.4Z,3,REGULAR,rebound,offensive,[],1628383,,,1610612745,55,74,2021-03-15T01:27:46Z,3600000,,,0,,J. Patton REBOUND (Off:2 Def:0),[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,,,,,,364.0,2.0,0.0,2.0,,,,,,
366,PT10M32.00S,2021-03-15T01:26:56.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628383,94.40999984741211,50.0,1610612745,57,74,2021-03-15T01:26:56Z,3610000,0.0,0.0,1,right,J. Patton tip Layup (7 PTS),[1628383],1610612745.0,HOU,tip,,,Patton,J. Patton,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,,
367,PT10M20.00S,2021-03-15T01:27:08.4Z,3,REGULAR,3pt,Jump Shot,[],202689,32.53942181340342,60.60814950980392,1610612738,57,77,2021-03-15T01:27:18Z,3620000,-53.0,253.0,1,left,K. Walker 25' 3PT pullup (13 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.89,Made,13.0,,,,,,,,,,,,,,,,,,
368,PT10M02.00S,2021-03-15T01:27:26.6Z,3,REGULAR,turnover,lost ball,[],203506,,,1610612745,57,77,2021-03-15T01:29:39Z,3630000,,,0,,V. Oladipo lost ball TURNOVER (2 TO),"[203506, 202689]",1610612745.0,HOU,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,2.0,Walker,202689.0,,,
369,PT10M02.00S,2021-03-15T01:27:26.6Z,3,REGULAR,steal,,[],202689,,,1610612738,57,77,2021-03-15T01:27:28Z,3640000,,,0,,K. Walker STEAL (1 STL),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT09M59.00S,2021-03-15T01:27:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,7.703679369250986,52.27481617647059,1610612738,57,79,2021-03-15T01:28:10Z,3650000,-11.0,20.0,1,left,J. Tatum Layup (14 PTS) (K. Walker 3 AST),"[1628369, 202689]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,2.29,Made,14.0,K. Walker,202689.0,3.0,,,,,,,,,,,,,,,
372,PT09M59.00S,2021-03-15T01:27:45.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,57,79,2021-03-15T01:27:45Z,3670000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M44.00S,2021-03-15T01:30:43.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203506,82.07950065703022,50.55912990196079,1610612745,59,79,2021-03-15T01:30:51Z,3680000,3.0,116.0,1,right,V. Oladipo 11' fadeaway Jump Shot (21 PTS),[203506],1610612745.0,HOU,fadeaway,,,Oladipo,V. Oladipo,,,,,11.6,Made,21.0,,,,,,,,,,,,,,,,,,
374,PT09M23.00S,2021-03-15T01:31:03.7Z,3,REGULAR,3pt,Jump Shot,[],1627759,32.276609724047304,48.10814950980392,1610612738,59,82,2021-03-15T01:31:13Z,3690000,9.0,251.0,1,left,J. Brown 25' 3PT pullup (24 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.11,Made,24.0,,,,,,,,,,,,,,,,,,
375,PT09M10.00S,2021-03-15T01:31:16.2Z,3,REGULAR,3pt,Jump Shot,[],1628383,93.9060446780552,96.14736519607843,1610612745,59,82,2021-03-15T01:31:22Z,3700000,231.0,5.0,1,right,MISS J. Patton 3PT,[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,,
376,PT09M08.00S,2021-03-15T01:31:18.2Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,59,82,2021-03-15T01:31:22Z,3710000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,375.0,4.0,4.0,0.0,,,,,,
377,PT08M56.00S,2021-03-15T01:31:31.2Z,3,REGULAR,turnover,lost ball,[],202684,,,1610612738,59,82,2021-03-15T01:31:36Z,3720000,,,0,,T. Thompson lost ball TURNOVER (2 TO),"[202684, 1630256]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,2.0,Tate,1630256.0,,,
378,PT08M56.00S,2021-03-15T01:31:31.2Z,3,REGULAR,steal,,[],1630256,,,1610612745,59,82,2021-03-15T01:31:33Z,3730000,,,0,,J. Tate STEAL (4 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M43.00S,2021-03-15T01:31:43.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628425,74.32654402102497,17.22579656862745,1610612745,59,82,2021-03-15T01:31:49Z,3740000,-164.0,189.0,1,right,MISS S. Brown 25' 3PT,[1628425],1610612745.0,HOU,,,,Brown,S. Brown,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,,
380,PT08M42.00S,2021-03-15T01:31:44.8Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,59,82,2021-03-15T01:31:58Z,3750000,,,0,,T. Thompson REBOUND (Off:5 Def:6),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,379.0,11.0,6.0,5.0,,,,,,
381,PT08M34.00S,2021-03-15T01:31:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202689,9.280551905387648,43.69638480392157,1610612738,59,82,2021-03-15T01:32:51Z,3760000,32.0,35.0,1,left,MISS K. Walker driving reverse Layup - blocked,"[202689, 1628383]",1610612738.0,BOS,driving reverse,,,Walker,K. Walker,,,,,4.69,Missed,,,,,,,,,,,,,,,,,Patton,1628383.0,
382,PT08M34.00S,2021-03-15T01:31:53.1Z,3,REGULAR,block,,[],1628383,,,1610612738,59,82,2021-03-15T01:31:55Z,3770000,,,0,,J. Patton BLOCK (1 BLK),[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M33.00S,2021-03-15T01:31:54.1Z,3,REGULAR,rebound,defensive,[],1628383,,,1610612745,59,82,2021-03-15T01:32:04Z,3780000,,,0,,J. Patton REBOUND (Off:2 Def:1),[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,,,,,,381.0,3.0,1.0,2.0,,,,,,
384,PT08M22.00S,2021-03-15T01:32:05.5Z,3,REGULAR,3pt,Jump Shot,[],1628383,74.58935611038108,14.039522058823529,1610612745,59,82,2021-03-15T01:32:29Z,3790000,-180.0,186.0,1,right,MISS J. Patton 25' 3PT,[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
385,PT08M22.00S,2021-03-15T01:32:05.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,59,82,2021-03-15T01:32:38Z,3800000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,384.0,,,,,,,,,
386,PT08M22.00S,2021-03-15T01:32:10.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,59,82,2021-03-15T01:32:10Z,3810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M22.00S,2021-03-15T01:32:10.9Z,3,REGULAR,substitution,out,[],1628383,,,1610612738,59,82,2021-03-15T01:32:14Z,3820000,,,0,,SUB out: J. Patton,[1628383],1610612745.0,HOU,,,,Patton,J. Patton,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M22.00S,2021-03-15T01:32:10.9Z,3,REGULAR,substitution,in,[],1630231,,,1610612738,59,82,2021-03-15T01:32:14Z,3830000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M03.00S,2021-03-15T01:32:41.4Z,3,REGULAR,2pt,Jump Shot,[],1628369,22.421156373193167,41.24540441176471,1610612738,59,82,2021-03-15T01:32:55Z,3840000,44.0,158.0,1,left,MISS J. Tatum 16' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,16.42,Missed,,,,,,,,,,,,,,,,,,,
390,PT08M02.00S,2021-03-15T01:32:42.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,59,82,2021-03-15T01:32:55Z,3850000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,389.0,,,,,,,,,
391,PT08M02.00S,2021-03-15T01:32:46.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,59,82,2021-03-15T01:32:46Z,3860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M53.00S,2021-03-15T01:32:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,93.64323258869908,47.61795343137255,1610612745,59,82,2021-03-15T01:33:11Z,3870000,-12.0,7.0,1,right,MISS K. Martin Jr. cutting Layup,[1630231],1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.4,Missed,,,,,,,,,,,,,,,,,,,
393,PT07M52.00S,2021-03-15T01:32:58.7Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612745,59,82,2021-03-15T01:33:45Z,3880000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:0),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,392.0,2.0,0.0,2.0,,,,,,
394,PT07M51.00S,2021-03-15T01:33:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,92.06636005256242,48.10814950980392,1610612745,61,82,2021-03-15T01:33:58Z,3890000,-9.0,22.0,1,right,K. Martin Jr. Layup (7 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,2.41,Made,7.0,,,,,,,,,,,,,,,,,,
395,PT07M43.00S,2021-03-15T01:33:16.8Z,3,REGULAR,foul,offensive,[],202689,,,1610612738,61,82,2021-03-15T01:33:34Z,3900000,,,0,,K. Walker offensive FOUL (1 PF),"[202689, 203506]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,203593.0,1.0,0.0,Oladipo,203506.0,,,,,,,,,,
397,PT07M43.00S,2021-03-15T01:33:16.8Z,3,REGULAR,turnover,offensive foul,[],202689,,,1610612738,61,82,2021-03-15T01:33:16Z,3920000,,,0,,K. Walker offensive foul TURNOVER (3 TO),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,203593.0,,,,,,,,,3.0,,,,,
398,PT07M34.00S,2021-03-15T01:33:31.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203506,90.75229960578186,55.4610906862745,1610612745,61,82,2021-03-15T01:33:42Z,3930000,27.0,34.0,1,right,MISS V. Oladipo driving reverse Layup,[203506],1610612745.0,HOU,driving reverse,,,Oladipo,V. Oladipo,,,,,4.39,Missed,,,,,,,,,,,,,,,,,,,
399,PT07M33.00S,2021-03-15T01:33:33.1Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,61,82,2021-03-15T01:33:33Z,3940000,,,0,,T. Thompson REBOUND (Off:5 Def:7),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,398.0,12.0,7.0,5.0,,,,,,
400,PT07M19.00S,2021-03-15T01:33:46.7Z,3,REGULAR,3pt,Jump Shot,[],1628400,8.623521681997373,5.46109068627451,1610612738,61,82,2021-03-15T01:33:56Z,3950000,223.0,29.0,1,left,MISS S. Ojeleye 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,,
401,PT07M17.00S,2021-03-15T01:33:48.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,61,82,2021-03-15T01:33:56Z,3960000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,
402,PT07M17.00S,2021-03-15T01:33:51.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,61,82,2021-03-15T01:33:51Z,3970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M58.00S,2021-03-15T01:34:25.5Z,3,REGULAR,turnover,lost ball,[],1630231,,,1610612745,61,82,2021-03-15T01:34:30Z,3980000,,,0,,K. Martin Jr. lost ball TURNOVER (1 TO),"[1630231, 202684]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,1.0,Thompson,202684.0,,,
404,PT06M58.00S,2021-03-15T01:34:25.5Z,3,REGULAR,steal,,[],202684,,,1610612738,61,82,2021-03-15T01:34:27Z,3990000,,,0,,T. Thompson STEAL (1 STL),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M50.00S,2021-03-15T01:34:33.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202684,8.754927726675426,51.049325980392155,1610612738,61,84,2021-03-15T01:34:39Z,4000000,-5.0,30.0,1,left,T. Thompson cutting DUNK (8 PTS) (J. Tatum 5 AST),"[202684, 1628369]",1610612738.0,BOS,cutting,,,Thompson,T. Thompson,,,,,3.03,Made,8.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,,,
407,PT06M35.00S,2021-03-15T01:34:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,89.70105124835742,51.049325980392155,1610612745,61,84,2021-03-15T01:34:55Z,4020000,5.0,44.0,1,right,MISS K. Martin Jr. cutting Layup,[1630231],1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,4.46,Missed,,,,,,,,,,,,,,,,,,,
408,PT06M32.00S,2021-03-15T01:34:51.5Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,61,84,2021-03-15T01:34:55Z,4030000,,,0,,T. Thompson REBOUND (Off:5 Def:8),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,407.0,13.0,8.0,5.0,,,,,,
409,PT06M19.00S,2021-03-15T01:35:04.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202684,11.383048620236531,52.76501225490197,1610612738,61,84,2021-03-15T01:35:11Z,4040000,-14.0,55.0,1,left,MISS T. Thompson cutting DUNK - blocked,"[202684, 1630256]",1610612738.0,BOS,cutting,,,Thompson,T. Thompson,,,,,5.62,Missed,,,,,,,,,,,,,,,,,Tate,1630256.0,
410,PT06M19.00S,2021-03-15T01:35:04.5Z,3,REGULAR,block,,[],1630256,,,1610612738,61,84,2021-03-15T01:35:06Z,4050000,,,0,,J. Tate BLOCK (1 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M16.00S,2021-03-15T01:35:07.5Z,3,REGULAR,rebound,defensive,[],203506,,,1610612745,61,84,2021-03-15T01:35:11Z,4060000,,,0,,V. Oladipo REBOUND (Off:1 Def:3),[203506],1610612745.0,HOU,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,409.0,4.0,3.0,1.0,,,,,,
412,PT06M13.00S,2021-03-15T01:35:13.0Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612745,61,84,2021-03-15T01:35:24Z,4070000,,,0,,J. Brown shooting personal FOUL (3 PF) (Oladipo 2 FT),"[1627759, 203506]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,1199.0,3.0,0.0,Oladipo,203506.0,,,,,,,,,,
414,PT06M13.00S,2021-03-15T01:35:42.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203506,,,1610612745,62,84,2021-03-15T01:35:42Z,4090000,,,0,,V. Oladipo Free Throw 1 of 2 (22 PTS),[203506],1610612745.0,HOU,,,,Oladipo,V. Oladipo,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
415,PT06M13.00S,2021-03-15T01:35:43.9Z,3,REGULAR,substitution,out,[],202689,,,1610612745,62,84,2021-03-15T01:35:50Z,4100000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M13.00S,2021-03-15T01:35:43.9Z,3,REGULAR,substitution,out,[],202684,,,1610612745,62,84,2021-03-15T01:35:50Z,4110000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M13.00S,2021-03-15T01:35:43.9Z,3,REGULAR,substitution,in,[],1629057,,,1610612745,62,84,2021-03-15T01:35:50Z,4120000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M13.00S,2021-03-15T01:35:43.9Z,3,REGULAR,substitution,in,[],203935,,,1610612745,62,84,2021-03-15T01:35:50Z,4130000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M13.00S,2021-03-15T01:36:03.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203506,,,1610612745,63,84,2021-03-15T01:36:03Z,4140000,,,0,,V. Oladipo Free Throw 2 of 2 (23 PTS),[203506],1610612745.0,HOU,,,,Oladipo,V. Oladipo,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
420,PT05M54.00S,2021-03-15T01:36:23.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.389618922470433,49.08854166666667,1610612738,63,86,2021-03-15T01:36:27Z,4150000,5.0,8.0,1,left,R. Williams III DUNK (10 PTS) (S. Ojeleye 1 AST),"[1629057, 1628400]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,0.89,Made,10.0,S. Ojeleye,1628400.0,1.0,,,,,,,,,,,,,,,
422,PT05M43.00S,2021-03-15T01:36:36.5Z,3,REGULAR,3pt,Jump Shot,[],1628425,94.30026281208936,4.725796568627451,1610612745,63,86,2021-03-15T01:36:46Z,4170000,-226.0,1.0,1,right,MISS S. Brown 3PT,[1628425],1610612745.0,HOU,,,,Brown,S. Brown,,,,,22.64,Missed,,,,,,,,,,,,,,,,,,,
423,PT05M43.00S,2021-03-15T01:36:38.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,63,86,2021-03-15T01:36:38Z,4180000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,422.0,,,,,,,,,
424,PT05M43.00S,2021-03-15T01:36:40.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,63,86,2021-03-15T01:36:40Z,4190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M28.00S,2021-03-15T01:36:58.2Z,3,REGULAR,2pt,Jump Shot,[],1627759,23.078186596583443,49.08854166666667,1610612738,63,86,2021-03-15T01:37:05Z,4200000,5.0,164.0,1,left,MISS J. Brown 16' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,16.45,Missed,,,,,,,,,,,,,,,,,,,
426,PT05M26.00S,2021-03-15T01:37:00.2Z,3,REGULAR,rebound,defensive,[],203506,,,1610612745,63,86,2021-03-15T01:37:05Z,4210000,,,0,,V. Oladipo REBOUND (Off:1 Def:4),[203506],1610612745.0,HOU,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,425.0,5.0,4.0,1.0,,,,,,
427,PT05M20.00S,2021-03-15T01:37:06.5Z,3,REGULAR,3pt,Jump Shot,[],203506,70.51576872536137,79.48069852941177,1610612745,63,86,2021-03-15T01:37:11Z,4220000,147.0,225.0,1,right,MISS V. Oladipo 26' 3PT,[203506],1610612745.0,HOU,,,,Oladipo,V. Oladipo,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
428,PT05M19.00S,2021-03-15T01:37:07.5Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,63,86,2021-03-15T01:37:11Z,4230000,,,0,,R. Williams III REBOUND (Off:3 Def:7),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,427.0,10.0,7.0,3.0,,,,,,
429,PT05M07.00S,2021-03-15T01:37:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.389618922470433,54.48069852941176,1610612738,63,88,2021-03-15T01:37:26Z,4240000,-22.0,8.0,1,left,J. Tatum driving finger roll Layup (16 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,2.37,Made,16.0,,,,,,,,,,,,,,,,,,
430,PT04M50.00S,2021-03-15T01:37:36.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,81.553876478318,47.127757352941174,1610612745,63,88,2021-03-15T01:37:44Z,4250000,-14.0,121.0,1,right,MISS K. Porter Jr. 12' fadeaway Shot,[1629645],1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,12.18,Missed,,,,,,,,,,,,,,,,,,,
431,PT04M48.00S,2021-03-15T01:37:38.8Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,63,88,2021-03-15T01:37:44Z,4260000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,430.0,5.0,5.0,0.0,,,,,,
432,PT04M48.00S,2021-03-15T01:37:41.4Z,3,REGULAR,foul,personal,[],1630256,,,1610612738,63,88,2021-03-15T01:38:00Z,4270000,,,0,,J. Tate take personal FOUL (1 PF),"[1630256, 1628369]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,203593.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,
434,PT04M48.00S,2021-03-15T01:37:48.9Z,3,REGULAR,substitution,out,[],1630256,,,1610612738,63,88,2021-03-15T01:38:07Z,4290000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M48.00S,2021-03-15T01:37:48.9Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,63,88,2021-03-15T01:38:07Z,4300000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M48.00S,2021-03-15T01:37:48.9Z,3,REGULAR,substitution,in,[],1628021,,,1610612738,63,88,2021-03-15T01:38:07Z,4310000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M48.00S,2021-03-15T01:37:48.9Z,3,REGULAR,substitution,in,[],201952,,,1610612738,63,88,2021-03-15T01:38:07Z,4320000,,,0,,SUB in: J. Teague,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M32.00S,2021-03-15T01:38:27.6Z,3,REGULAR,3pt,Jump Shot,[],1628400,8.229303547963205,4.235600490196079,1610612738,63,88,2021-03-15T01:38:33Z,4330000,229.0,25.0,1,left,MISS S. Ojeleye 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,23.02,Missed,,,,,,,,,,,,,,,,,,,
439,PT04M31.00S,2021-03-15T01:38:28.6Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,63,88,2021-03-15T01:38:39Z,4340000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,438.0,3.0,1.0,2.0,,,,,,
440,PT04M16.00S,2021-03-15T01:38:43.3Z,3,REGULAR,2pt,Jump Shot,[],203506,76.95466491458606,32.421875,1610612745,65,88,2021-03-15T01:38:50Z,4350000,-88.0,164.0,1,right,V. Oladipo 18' step back Jump Shot (25 PTS),[203506],1610612745.0,HOU,step back,,,Oladipo,V. Oladipo,,,,,18.62,Made,25.0,,,,,,,,,,,,,,,,,,
441,PT04M01.00S,2021-03-15T01:38:58.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.1268068331143235,54.970894607843135,1610612738,65,88,2021-03-15T01:39:06Z,4360000,-25.0,5.0,1,left,MISS J. Tatum reverse Layup,[1628369],1610612738.0,BOS,reverse,,,Tatum,J. Tatum,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,,
