actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
458,PT00M45.10S,2021-05-29T02:23:25.5Z,3,REGULAR,3pt,Jump Shot,[],201935,68.67608409986859,76.78462009803921,1610612751,96,82,2021-05-29T02:24:43Z,4530000,134.0,242.0,1,right,J. Harden 27' 3PT step back (26 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,27.65,Made,,,,,26.0,,,,,,,,,,,,,,
459,PT00M32.20S,2021-05-29T02:23:44.2Z,3,REGULAR,3pt,Jump Shot,[],1629641,5.075558475689881,95.90226715686273,1610612738,96,82,2021-05-29T02:23:52Z,4540000,-230.0,-5.0,1,left,MISS R. Langford 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,22.96,Missed,,,,,,,,,,,,,,,,,,,
460,PT00M27.70S,2021-05-29T02:23:48.7Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,96,82,2021-05-29T02:23:52Z,4550000,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,459.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
461,PT00M06.30S,2021-05-29T02:24:10.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,80.50262812089356,51.53952205882353,1610612751,96,84,2021-05-29T02:24:25Z,4560000,8.0,131.0,1,right,K. Irving 13' pullup Jump Shot (8 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,13.1,Made,,,,,8.0,,,,,,,,,,,,,,
462,PT00M02.20S,2021-05-29T02:24:18.2Z,3,REGULAR,3pt,Jump Shot,[],1628369,38.18988173455979,77.27481617647058,1610612738,96,84,2021-05-29T02:25:44Z,4562500,-136.0,306.0,1,left,MISS J. Tatum 33' running pullup 3PT - blocked,"[1628369, 201142]",1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,33.55,Missed,,,,,,,,,,,,,,,,,Durant,201142.0,
463,PT00M02.20S,2021-05-29T02:24:18.2Z,3,REGULAR,block,,[],201142,,,1610612738,96,84,2021-05-29T02:24:20Z,4563750,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M01.70S,2021-05-29T02:24:18.7Z,3,REGULAR,rebound,offensive,[],1629641,,,1610612738,96,84,2021-05-29T02:25:44Z,4564375,,,0,,R. Langford REBOUND (Off:2 Def:3),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,462.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
465,PT00M01.50S,2021-05-29T02:24:29.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629641,21.681997371879106,93.96446078431373,1610612738,96,84,2021-05-29T02:25:44Z,4565000,-220.0,151.0,1,left,MISS R. Langford 26' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,,
466,PT00M00.10S,2021-05-29T02:24:30.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,96,84,2021-05-29T02:25:33Z,4567500,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,465.0,,,,,,,,,,,,,,,,,,
467,PT00M00.00S,2021-05-29T02:24:32.6Z,3,REGULAR,period,end,[],0,,,1610612738,96,84,2021-05-29T02:24:32Z,4620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,96,84,2021-05-29T02:27:41Z,4630000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,96,84,2021-05-29T02:27:41Z,4640000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,96,84,2021-05-29T02:27:41Z,4650000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612738,96,84,2021-05-29T02:27:41Z,4660000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,out,['startperiod'],202681,,,1610612738,96,84,2021-05-29T02:27:41Z,4670000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,out,['startperiod'],1629651,,,1610612738,96,84,2021-05-29T02:27:41Z,4680000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,in,['startperiod'],202684,,,1610612738,96,84,2021-05-29T02:27:41Z,4690000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,in,['startperiod'],203095,,,1610612738,96,84,2021-05-29T02:27:41Z,4700000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,in,['startperiod'],202689,,,1610612738,96,84,2021-05-29T02:27:41Z,4710000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,in,['startperiod'],204020,,,1610612738,96,84,2021-05-29T02:27:41Z,4720000,,,0,,SUB in: T. Johnson,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,in,['startperiod'],203925,,,1610612738,96,84,2021-05-29T02:27:41Z,4730000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2021-05-29T02:25:54.3Z,4,REGULAR,substitution,in,['startperiod'],201933,,,1610612738,96,84,2021-05-29T02:27:41Z,4740000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2021-05-29T02:27:59.8Z,4,REGULAR,period,start,[],0,,,1610612751,96,84,2021-05-29T02:27:59Z,4750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M40.00S,2021-05-29T02:28:19.1Z,4,REGULAR,3pt,Jump Shot,[],201935,68.15045992115637,71.14736519607843,1610612751,96,87,2021-05-29T02:28:25Z,4760000,106.0,247.0,1,right,J. Harden 26' 3PT step back (29 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,26.86,Made,,,,,29.0,,,,,,,,,,,,,,
482,PT11M18.00S,2021-05-29T02:28:40.9Z,4,REGULAR,3pt,Jump Shot,[],203095,33.327858081471746,60.11795343137255,1610612738,99,87,2021-05-29T02:28:49Z,4770000,-51.0,261.0,1,left,E. Fournier 26' 3PT step back (13 PTS),[203095],1610612738.0,BOS,step back,,,Fournier,E. Fournier,,,,,26.57,Made,,,,,13.0,,,,,,,,,,,,,,
483,PT11M05.00S,2021-05-29T02:28:55.4Z,4,REGULAR,3pt,Jump Shot,[],203925,66.3107752956636,37.07873774509804,1610612751,99,87,2021-05-29T02:29:05Z,4780000,-65.0,264.0,1,right,MISS J. Harris 27' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
484,PT11M03.00S,2021-05-29T02:28:57.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,99,87,2021-05-29T02:29:05Z,4790000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,483.0,,,,,,,,,,,,,,,,,,
485,PT11M03.00S,2021-05-29T02:29:00.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,99,87,2021-05-29T02:29:00Z,4800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT10M43.00S,2021-05-29T02:29:19.5Z,4,REGULAR,3pt,Jump Shot,[],203095,9.543363994743759,3.5003063725490198,1610612738,99,87,2021-05-29T02:29:29Z,4810000,232.0,37.0,1,left,MISS E. Fournier 3PT,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
487,PT10M39.00S,2021-05-29T02:29:23.5Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612738,99,87,2021-05-29T02:29:29Z,4820000,,,0,,A. Nesmith REBOUND (Off:1 Def:0),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,486.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
488,PT10M34.00S,2021-05-29T02:29:28.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,6.915243101182654,41.73560049019608,1610612738,101,87,2021-05-29T02:29:33Z,4830000,41.0,13.0,1,left,T. Thompson driving Layup (17 PTS) (A. Nesmith 1 AST),"[202684, 1630174]",1610612738.0,BOS,driving,,,Thompson,T. Thompson,,,,,4.32,Made,,,,,17.0,,,,,,A. Nesmith,1630174.0,1.0,,,,,,
490,PT10M15.00S,2021-05-29T02:29:47.3Z,4,REGULAR,3pt,Jump Shot,[],204020,78.9257555847569,6.441482843137254,1610612751,101,87,2021-05-29T02:29:53Z,4850000,-218.0,146.0,1,right,MISS T. Johnson 26' 3PT,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
491,PT10M11.00S,2021-05-29T02:29:51.3Z,4,REGULAR,rebound,defensive,[],202684,,,1610612738,101,87,2021-05-29T02:29:53Z,4860000,,,0,,T. Thompson REBOUND (Off:8 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,490.0,11.0,3.0,8.0,,,,,,,,,,,,,,,
492,PT10M08.00S,2021-05-29T02:29:54.2Z,4,REGULAR,turnover,lost ball,[],202689,,,1610612738,101,87,2021-05-29T02:29:58Z,4870000,,,0,,K. Walker lost ball TURNOVER (4 TO),"[202689, 201935]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,4.0,Harden,201935.0,,,
493,PT10M08.00S,2021-05-29T02:29:54.2Z,4,REGULAR,steal,,[],201935,,,1610612751,101,87,2021-05-29T02:29:56Z,4880000,,,0,,J. Harden STEAL (1 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M01.00S,2021-05-29T02:30:04.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,101,87,2021-05-29T02:30:04Z,4890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT10M01.00S,2021-05-29T02:30:12.1Z,4,REGULAR,substitution,out,[],204020,,,1610612751,101,87,2021-05-29T02:30:18Z,4900000,,,0,,SUB out: T. Johnson,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M01.00S,2021-05-29T02:30:12.1Z,4,REGULAR,substitution,in,[],201142,,,1610612751,101,87,2021-05-29T02:30:18Z,4910000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M49.00S,2021-05-29T02:30:38.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201142,83.26215505913272,73.59834558823529,1610612751,101,87,2021-05-29T02:30:45Z,4920000,118.0,105.0,1,right,MISS K. Durant 15' turnaround fadeaway Shot,[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,15.78,Missed,,,,,,,,,,,,,,,,,,,
498,PT09M47.00S,2021-05-29T02:30:40.1Z,4,REGULAR,rebound,defensive,[],202684,,,1610612738,101,87,2021-05-29T02:30:45Z,4930000,,,0,,T. Thompson REBOUND (Off:8 Def:4),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,497.0,12.0,4.0,8.0,,,,,,,,,,,,,,,
499,PT09M32.00S,2021-05-29T02:30:55.2Z,4,REGULAR,3pt,Jump Shot,[],202689,32.90489487516426,49.19194240196079,1610612738,101,87,2021-05-29T02:31:12Z,4940000,4.0,257.0,1,left,MISS K. Walker 25' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
500,PT09M25.00S,2021-05-29T02:31:02.2Z,4,REGULAR,rebound,offensive,[],202684,,,1610612738,101,87,2021-05-29T02:31:12Z,4950000,,,0,,T. Thompson REBOUND (Off:9 Def:4),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,499.0,13.0,4.0,9.0,,,,,,,,,,,,,,,
501,PT09M25.00S,2021-05-29T02:31:02.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202684,5.590000152587891,50.0,1610612738,103,87,2021-05-29T02:31:02Z,4960000,0.0,0.0,1,left,T. Thompson putback DUNK (19 PTS),[202684],1610612738.0,BOS,putback,,,Thompson,T. Thompson,,,,,0.0,Made,,,,,19.0,,,,,,,,,,,,,,
502,PT09M15.00S,2021-05-29T02:31:12.0Z,4,REGULAR,3pt,Jump Shot,[],201935,74.98357424441524,88.30422794117648,1610612751,103,90,2021-05-29T02:31:58Z,4970000,192.0,183.0,1,right,J. Harden 26' 3PT  (32 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,26.47,Made,,,,,32.0,,,,,,,,,,,,,,
503,PT09M15.00S,2021-05-29T02:31:16.9Z,4,REGULAR,foul,personal,['1freethrow'],203095,,,1610612751,103,90,2021-05-29T02:31:23Z,4980000,,,0,,E. Fournier shooting personal FOUL (5 PF) (Harden 1 FT),"[203095, 201935]",1610612738.0,BOS,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,201638.0,5.0,0.0,Harden,201935.0,,,,,,,,,
505,PT09M15.00S,2021-05-29T02:31:48.4Z,4,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,103,91,2021-05-29T02:31:48Z,5000000,,,0,,J. Harden Free Throw 1 of 1 (33 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,33.0,,,,,,,,,,,,,,
506,PT09M01.00S,2021-05-29T02:32:03.6Z,4,REGULAR,2pt,Jump Shot,[],202689,20.05584756898817,71.39246323529412,1610612738,105,91,2021-05-29T02:32:08Z,5010000,-107.0,136.0,1,left,K. Walker 17' pullup Jump Shot (4 PTS) (T. Thompson 1 AST),"[202689, 202684]",1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,17.3,Made,,,,,4.0,,,,,,T. Thompson,202684.0,1.0,,,,,,
508,PT08M48.00S,2021-05-29T02:32:22.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,105,91,2021-05-29T02:32:22Z,5030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M48.00S,2021-05-29T02:32:23.7Z,4,REGULAR,substitution,out,[],203095,,,1610612751,105,91,2021-05-29T02:32:31Z,5040000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M48.00S,2021-05-29T02:32:23.7Z,4,REGULAR,substitution,out,[],1629013,,,1610612751,105,91,2021-05-29T02:32:31Z,5050000,,,0,,SUB out: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M48.00S,2021-05-29T02:32:23.7Z,4,REGULAR,substitution,in,[],203935,,,1610612751,105,91,2021-05-29T02:32:31Z,5060000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M48.00S,2021-05-29T02:32:23.7Z,4,REGULAR,substitution,in,[],202681,,,1610612751,105,91,2021-05-29T02:32:31Z,5070000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M48.00S,2021-05-29T02:32:35.2Z,4,REGULAR,substitution,out,[],1630174,,,1610612751,105,91,2021-05-29T02:32:40Z,5080000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M48.00S,2021-05-29T02:32:35.2Z,4,REGULAR,substitution,in,[],1628369,,,1610612751,105,91,2021-05-29T02:32:40Z,5090000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M43.00S,2021-05-29T02:32:58.2Z,4,REGULAR,3pt,Jump Shot,[],201935,85.89027595269383,2.2748161764705883,1610612751,105,94,2021-05-29T02:33:04Z,5100000,-239.0,80.0,1,right,J. Harden 25' 3PT step back (36 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.17,Made,,,,,36.0,,,,,,,,,,,,,,
516,PT08M26.00S,2021-05-29T02:33:15.9Z,4,REGULAR,turnover,out-of-bounds,[],202689,,,1610612738,105,94,2021-05-29T02:33:28Z,5110000,,,0,,K. Walker bad pass out-of-bounds TURNOVER (5 TO),[202689],1610612738.0,BOS,bad pass,,,Walker,K. Walker,,,,,,,,,,,,201638.0,,,,,,,,5.0,,,,,
517,PT08M11.00S,2021-05-29T02:33:37.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203925,74.32654402102497,12.078737745098039,1610612751,105,94,2021-05-29T02:33:43Z,5120000,-190.0,189.0,1,right,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
518,PT08M08.00S,2021-05-29T02:33:40.4Z,4,REGULAR,rebound,defensive,[],1629641,,,1610612738,105,94,2021-05-29T02:33:43Z,5130000,,,0,,R. Langford REBOUND (Off:2 Def:4),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,517.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
519,PT07M55.00S,2021-05-29T02:33:53.3Z,4,REGULAR,3pt,Jump Shot,[],203935,32.013797634691194,34.872855392156865,1610612738,105,94,2021-05-29T02:33:58Z,5140000,76.0,248.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
520,PT07M54.00S,2021-05-29T02:33:54.3Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,105,94,2021-05-29T02:33:58Z,5150000,,,0,,K. Durant REBOUND (Off:0 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,519.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
521,PT07M42.00S,2021-05-29T02:34:12.7Z,4,REGULAR,violation,kicked ball,[],1628369,,,1610612751,105,94,2021-05-29T02:34:17Z,5160000,,,0,,J. Tatum kicked ball VIOLATION,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,2715.0,,,,,,,,,,,,,
522,PT07M36.00S,2021-05-29T02:34:29.0Z,4,REGULAR,3pt,Jump Shot,[],202681,65.78515111695138,53.255208333333336,1610612751,105,97,2021-05-29T02:34:34Z,5170000,16.0,269.0,1,right,K. Irving 26' 3PT  (11 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.96,Made,,,,,11.0,,,,,,,,,,,,,,
523,PT07M35.00S,2021-05-29T02:34:36.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,105,97,2021-05-29T02:34:36Z,5180000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M35.00S,2021-05-29T02:36:05.0Z,4,REGULAR,substitution,out,[],1629641,,,1610612738,105,97,2021-05-29T02:37:45Z,5190000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M35.00S,2021-05-29T02:36:05.0Z,4,REGULAR,substitution,in,[],1630174,,,1610612738,105,97,2021-05-29T02:37:45Z,5200000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M26.00S,2021-05-29T02:38:22.9Z,4,REGULAR,foul,personal,[],201935,,,1610612738,105,97,2021-05-29T02:38:30Z,5210000,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1628369]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,200832.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
528,PT07M17.00S,2021-05-29T02:38:53.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,6.1268068331143235,41.98069852941176,1610612738,105,97,2021-05-29T02:39:01Z,5230000,40.0,5.0,1,left,MISS K. Walker Jump Shot,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,4.04,Missed,,,,,,,,,,,,,,,,,,,
529,PT07M14.00S,2021-05-29T02:38:56.1Z,4,REGULAR,rebound,defensive,[],203925,,,1610612751,105,97,2021-05-29T02:39:01Z,5240000,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,528.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
530,PT07M10.00S,2021-05-29T02:39:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.85479632063075,60.11795343137255,1610612751,105,97,2021-05-29T02:39:20Z,5250000,51.0,15.0,1,right,MISS K. Irving driving Layup - blocked,"[202681, 1630174]",1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,5.27,Missed,,,,,,,,,,,,,,,,,Nesmith,1630174.0,
531,PT07M10.00S,2021-05-29T02:39:03.4Z,4,REGULAR,block,,[],1630174,,,1610612751,105,97,2021-05-29T02:39:06Z,5260000,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M07.00S,2021-05-29T02:39:06.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,105,97,2021-05-29T02:39:20Z,5270000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,,
533,PT07M07.00S,2021-05-29T02:39:08.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,105,97,2021-05-29T02:39:08Z,5280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M03.00S,2021-05-29T02:39:24.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201142,80.6340341655716,25.06893382352941,1610612751,105,97,2021-05-29T02:39:30Z,5290000,-125.0,130.0,1,right,MISS K. Durant 17' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,17.98,Missed,,,,,,,,,,,,,,,,,,,
535,PT06M59.00S,2021-05-29T02:39:28.4Z,4,REGULAR,rebound,offensive,[],201935,,,1610612751,105,97,2021-05-29T02:39:30Z,5300000,,,0,,J. Harden REBOUND (Off:1 Def:6),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,534.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
536,PT06M53.00S,2021-05-29T02:39:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201142,90.62089356110381,40.26501225490196,1610612751,105,97,2021-05-29T02:39:45Z,5310000,-49.0,36.0,1,right,MISS K. Durant 6' driving Layup,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,6.04,Missed,,,,,,,,,,,,,,,,,,,
537,PT06M51.00S,2021-05-29T02:39:35.4Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,105,97,2021-05-29T02:39:45Z,5320000,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,536.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
538,PT06M51.00S,2021-05-29T02:39:44.2Z,4,REGULAR,foul,personal,[],201933,,,1610612738,105,97,2021-05-29T02:39:58Z,5330000,,,0,,B. Griffin loose ball personal FOUL (5 PF),"[201933, 203935]",1610612751.0,BKN,loose ball,,,Griffin,B. Griffin,,,,,,,,,,,,2715.0,5.0,0.0,Smart,203935.0,,,,,,,,,
541,PT06M51.00S,2021-05-29T02:40:18.4Z,4,REGULAR,substitution,out,[],201933,,,1610612738,105,97,2021-05-29T02:40:33Z,5360000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M51.00S,2021-05-29T02:40:18.4Z,4,REGULAR,substitution,in,[],1628971,,,1610612738,105,97,2021-05-29T02:40:33Z,5370000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M51.00S,2021-05-29T02:40:36.8Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612738,105,97,2021-05-29T02:40:36Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M34.00S,2021-05-29T02:40:53.9Z,4,REGULAR,2pt,Jump Shot,[],1628369,23.866622864651774,42.715992647058826,1610612738,107,97,2021-05-29T02:40:59Z,5390000,36.0,172.0,1,left,J. Tatum 17' turnaround Jump Shot (42 PTS),[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,17.56,Made,,,,,42.0,,,,,,,,,,,,,,
