actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
271,PT05M03.00S,2021-03-12T01:31:55.9Z,2,REGULAR,substitution,in,[],1628971,,,1610612751,42,41,2021-03-12T01:32:15Z,2660000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M03.00S,2021-03-12T01:31:55.9Z,2,REGULAR,substitution,in,[],204020,,,1610612751,42,41,2021-03-12T01:32:15Z,2670000,,,0,,SUB in: T. Johnson,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M03.00S,2021-03-12T01:31:55.9Z,2,REGULAR,substitution,in,[],1628369,,,1610612751,42,41,2021-03-12T01:32:15Z,2680000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M03.00S,2021-03-12T01:31:55.9Z,2,REGULAR,substitution,in,[],203935,,,1610612751,42,41,2021-03-12T01:32:15Z,2690000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M03.00S,2021-03-12T01:32:22.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612751,43,41,2021-03-12T01:32:22Z,2700000,,,0,,J. Harden Free Throw 2 of 2 (11 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
276,PT04M52.00S,2021-03-12T01:32:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,86.5473061760841,63.30422794117647,1610612738,43,43,2021-03-12T01:32:39Z,2710000,67.0,74.0,1,right,M. Smart 9' pullup Jump Shot (7 PTS),[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,9.95,Made,,,,,7.0,,,,,,,,,,,,,,
277,PT04M41.00S,2021-03-12T01:32:48.6Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612751,43,43,2021-03-12T01:33:02Z,2720000,,,0,,M. Smart shooting personal FOUL (1 PF) (Irving 2 FT),"[203935, 202681]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,1830.0,1.0,0.0,Irving,202681.0,,,,,,
279,PT04M41.00S,2021-03-12T01:33:22.7Z,2,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,44,43,2021-03-12T01:33:22Z,2740000,,,0,,K. Irving Free Throw 1 of 2 (9 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
280,PT04M41.00S,2021-03-12T01:33:23.6Z,2,REGULAR,substitution,out,[],201935,,,1610612751,44,43,2021-03-12T01:33:31Z,2750000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M41.00S,2021-03-12T01:33:23.6Z,2,REGULAR,substitution,out,[],202684,,,1610612751,44,43,2021-03-12T01:33:31Z,2760000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M41.00S,2021-03-12T01:33:23.6Z,2,REGULAR,substitution,in,[],1629013,,,1610612751,44,43,2021-03-12T01:33:31Z,2770000,,,0,,SUB in: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M41.00S,2021-03-12T01:33:23.6Z,2,REGULAR,substitution,in,[],1628464,,,1610612751,44,43,2021-03-12T01:33:31Z,2780000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M41.00S,2021-03-12T01:33:44.6Z,2,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,45,43,2021-03-12T01:33:44Z,2790000,,,0,,K. Irving Free Throw 2 of 2 (10 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
285,PT04M29.00S,2021-03-12T01:33:57.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,91.27792378449409,64.77481617647058,1610612738,45,45,2021-03-12T01:34:01Z,2800000,74.0,29.0,1,right,D. Theis 7' Jump Shot (4 PTS) (K. Walker 2 AST),"[1628464, 202689]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,7.96,Made,,,,,4.0,K. Walker,202689.0,2.0,,,,,,,,,,,
287,PT04M14.00S,2021-03-12T01:34:12.2Z,2,REGULAR,3pt,Jump Shot,[],1629013,8.229303547963205,96.39246323529412,1610612751,45,45,2021-03-12T01:34:17Z,2820000,-232.0,25.0,1,left,MISS L. Shamet 3PT,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
288,PT04M11.00S,2021-03-12T01:34:15.2Z,2,REGULAR,rebound,offensive,[],202681,,,1610612751,45,45,2021-03-12T01:44:49Z,2830000,,,0,,K. Irving REBOUND (Off:1 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,287.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
289,PT04M04.00S,2021-03-12T01:34:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,4.812746386333772,51.049325980392155,1610612751,47,45,2021-03-12T01:34:28Z,2840000,-5.0,-7.0,1,left,K. Irving driving Layup (12 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,0.9,Made,,,,,12.0,,,,,,,,,,,,,,
290,PT04M04.00S,2021-03-12T01:34:26.8Z,2,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612751,47,45,2021-03-12T01:34:43Z,2850000,,,0,,D. Theis shooting personal FOUL (1 PF) (Irving 1 FT),"[1628464, 202681]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,1830.0,1.0,0.0,Irving,202681.0,,,,,,
292,PT04M04.00S,2021-03-12T01:34:50.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],202681,,,1610612751,48,45,2021-03-12T01:34:50Z,2870000,,,0,,K. Irving Free Throw 1 of 1 (13 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
293,PT03M54.00S,2021-03-12T01:35:01.4Z,2,REGULAR,3pt,Jump Shot,[],202689,68.01905387647832,59.13756127450981,1610612738,48,45,2021-03-12T01:35:09Z,2880000,46.0,248.0,1,right,MISS K. Walker 25' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
294,PT03M54.00S,2021-03-12T01:35:01.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,48,45,2021-03-12T01:35:09Z,2890000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,,
295,PT03M54.00S,2021-03-12T01:35:06.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,48,45,2021-03-12T01:35:06Z,2900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M46.00S,2021-03-12T01:35:18.3Z,2,REGULAR,3pt,Jump Shot,[],202681,32.670827858081466,53.74540441176471,1610612751,51,45,2021-03-12T01:35:31Z,2910000,-19.0,255.0,1,left,K. Irving 25' 3PT pullup (16 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,25.53,Made,,,,,16.0,,,,,,,,,,,,,,
297,PT03M40.00S,2021-03-12T01:35:28.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,51,45,2021-03-12T01:35:28Z,2920000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M24.00S,2021-03-12T01:39:09.6Z,2,REGULAR,3pt,Jump Shot,[],1628369,65.91655716162943,50.80422794117647,1610612738,51,45,2021-03-12T01:39:16Z,2930000,4.0,268.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
299,PT03M20.00S,2021-03-12T01:39:13.6Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,51,45,2021-03-12T01:39:16Z,2940000,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,298.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
300,PT03M05.00S,2021-03-12T01:39:28.5Z,2,REGULAR,turnover,lost ball,[],1628971,,,1610612751,51,45,2021-03-12T01:39:32Z,2950000,,,0,,B. Brown lost ball TURNOVER (2 TO),"[1628971, 1627759]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0,,,
301,PT03M05.00S,2021-03-12T01:39:28.5Z,2,REGULAR,steal,,[],1627759,,,1610612738,51,45,2021-03-12T01:39:30Z,2960000,,,0,,J. Brown STEAL (3 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M01.00S,2021-03-12T01:39:32.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203935,72.35545335085413,80.4610906862745,1610612738,51,45,2021-03-12T01:39:44Z,2970000,152.0,207.0,1,right,MISS M. Smart 25' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
303,PT03M00.00S,2021-03-12T01:39:39.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,51,45,2021-03-12T01:39:39Z,2980000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,,,
304,PT03M00.00S,2021-03-12T01:39:40.4Z,2,REGULAR,foul,personal,['2freethrow'],204020,,,1610612738,51,45,2021-03-12T01:40:26Z,2990000,,,0,,T. Johnson shooting personal FOUL (2 PF) (Theis 2 FT),"[204020, 1628464]",1610612751.0,BKN,shooting,,,Johnson,T. Johnson,,,,,,,,,,,,,,,1830.0,2.0,0.0,Theis,1628464.0,,,,,,
308,PT03M00.00S,2021-03-12T01:40:27.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628464,,,1610612738,51,46,2021-03-12T01:40:27Z,3010000,,,0,,D. Theis Free Throw 1 of 2 (5 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
309,PT03M00.00S,2021-03-12T01:40:28.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628464,,,1610612738,51,47,2021-03-12T01:40:28Z,3020000,,,0,,D. Theis Free Throw 2 of 2 (6 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
310,PT02M37.00S,2021-03-12T01:40:37.8Z,2,REGULAR,2pt,Jump Shot,[],1629013,20.581471747700395,48.353247549019606,1610612751,51,47,2021-03-12T01:48:26Z,3030000,8.0,141.0,1,left,MISS L. Shamet 14' driving floating Shot,[1629013],1610612751.0,BKN,driving floating,,,Shamet,L. Shamet,,,,,14.12,Missed,,,,,,,,,,,,,,,,,,,
311,PT02M34.00S,2021-03-12T01:40:40.8Z,2,REGULAR,rebound,offensive,[],201599,,,1610612751,51,47,2021-03-12T01:40:42Z,3040000,,,0,,D. Jordan REBOUND (Off:1 Def:5),[201599],1610612751.0,BKN,,,,Jordan,D. Jordan,,,,,,,310.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
312,PT02M34.00S,2021-03-12T01:40:41.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,5.590000152587891,50.0,1610612751,51,47,2021-03-12T01:40:41Z,3050000,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612751.0,BKN,tip,,,Jordan,D. Jordan,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
313,PT02M33.00S,2021-03-12T01:40:41.8Z,2,REGULAR,rebound,offensive,[],201599,,,1610612751,51,47,2021-03-12T01:40:41Z,3060000,,,0,,D. Jordan REBOUND (Off:2 Def:5),[201599],1610612751.0,BKN,,,,Jordan,D. Jordan,,,,,,,312.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
314,PT02M28.00S,2021-03-12T01:40:47.1Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612751,51,47,2021-03-12T01:40:51Z,3070000,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1627759]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0,,,
315,PT02M28.00S,2021-03-12T01:40:47.1Z,2,REGULAR,steal,,[],1627759,,,1610612738,51,47,2021-03-12T01:40:49Z,3080000,,,0,,J. Brown STEAL (4 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M24.00S,2021-03-12T01:40:51.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628464,92.9862023653088,50.80422794117647,1610612738,51,47,2021-03-12T01:49:56Z,3090000,4.0,13.0,1,right,MISS D. Theis running Layup,[1628464],1610612738.0,BOS,running,,,Theis,D. Theis,,,,,1.4,Missed,,,,,,,,,,,,,,,,,,,
317,PT02M21.00S,2021-03-12T01:40:54.4Z,2,REGULAR,rebound,defensive,[],202681,,,1610612751,51,47,2021-03-12T01:49:56Z,3100000,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,316.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
318,PT02M18.00S,2021-03-12T01:40:57.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,7.966491458607096,45.90226715686275,1610612751,51,47,2021-03-12T01:41:08Z,3110000,20.0,22.0,1,left,MISS B. Brown driving Layup - blocked,"[1628971, 203935]",1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,3.04,Missed,,,,,,,,,,,,,,,,,Smart,203935.0,
319,PT02M18.00S,2021-03-12T01:40:57.3Z,2,REGULAR,block,,[],203935,,,1610612751,51,47,2021-03-12T01:41:00Z,3120000,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M14.00S,2021-03-12T01:41:01.3Z,2,REGULAR,rebound,offensive,[],202681,,,1610612751,51,47,2021-03-12T01:41:08Z,3130000,,,0,,K. Irving REBOUND (Off:2 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,318.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
321,PT02M11.00S,2021-03-12T01:41:04.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],204020,22.552562417871222,13.059129901960784,1610612751,54,47,2021-03-12T01:41:11Z,3140000,185.0,159.0,1,left,T. Johnson 24' 3PT  (3 PTS) (K. Irving 2 AST),"[204020, 202681]",1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,24.4,Made,,,,,3.0,K. Irving,202681.0,2.0,,,,,,,,,,,
323,PT02M01.00S,2021-03-12T01:41:15.8Z,2,REGULAR,foul,personal,[],1628971,,,1610612738,54,47,2021-03-12T01:41:55Z,3160000,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 1628369]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Tatum,1628369.0,,,,,,
325,PT02M01.00S,2021-03-12T01:41:42.4Z,2,REGULAR,substitution,out,[],1628971,,,1610612738,54,47,2021-03-12T01:41:45Z,3180000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M01.00S,2021-03-12T01:41:42.4Z,2,REGULAR,substitution,in,[],201935,,,1610612738,54,47,2021-03-12T01:41:45Z,3190000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M53.00S,2021-03-12T01:41:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.11760840998686,49.57873774509804,1610612738,54,49,2021-03-12T01:51:39Z,3200000,-2.0,12.0,1,right,J. Tatum driving Layup (9 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.24,Made,,,,,9.0,,,,,,,,,,,,,,
328,PT01M32.00S,2021-03-12T01:42:15.1Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612751,54,49,2021-03-12T01:42:21Z,3210000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (6 TO),[201935],1610612751.0,BKN,bad pass,,,Harden,J. Harden,,,,,,,,,,,,,,,1627529.0,,,,,6.0,,,,,
329,PT01M09.00S,2021-03-12T01:42:45.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,86.28449408672799,74.33363970588235,1610612738,54,51,2021-03-12T01:42:51Z,3220000,122.0,76.0,1,right,J. Tatum 14' turnaround fadeaway Jump Shot (11 PTS),[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,14.37,Made,,,,,11.0,,,,,,,,,,,,,,
330,PT00M51.00S,2021-03-12T01:43:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,8.360709592641262,48.353247549019606,1610612751,56,51,2021-03-12T01:43:18Z,3230000,8.0,26.0,1,left,K. Irving turnaround Jump Shot (18 PTS) (T. Johnson 1 AST),"[202681, 204020]",1610612751.0,BKN,turnaround,,,Irving,K. Irving,,,,,2.74,Made,,,,,18.0,T. Johnson,204020.0,1.0,,,,,,,,,,,
332,PT00M36.80S,2021-03-12T01:43:22.9Z,2,REGULAR,3pt,Jump Shot,[],1628464,67.36202365308804,60.11795343137255,1610612738,56,54,2021-03-12T01:43:27Z,3250000,51.0,254.0,1,right,D. Theis 25' 3PT  (9 PTS) (M. Smart 1 AST),"[1628464, 203935]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,25.93,Made,,,,,9.0,M. Smart,203935.0,1.0,,,,,,,,,,,
336,PT00M30.60S,2021-03-12T01:43:47.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612751,56,54,2021-03-12T01:44:01Z,3290000,,,0,,M. Smart loose ball personal FOUL (2 PF) (Jordan 2 FT),"[203935, 201599]",1610612738.0,BOS,loose ball,,,Smart,M. Smart,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Jordan,201599.0,,,,,,
338,PT00M30.60S,2021-03-12T01:44:20.8Z,2,REGULAR,freethrow,1 of 2,[],201599,,,1610612751,56,54,2021-03-12T01:45:31Z,3310000,,,0,,MISS D. Jordan Free Throw 1 of 2,[201599],1610612751.0,BKN,,,,Jordan,D. Jordan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
339,PT00M30.60S,2021-03-12T01:44:20.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,56,54,2021-03-12T01:44:52Z,3320000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,338.0,,,,,,,,,,,,,,,,,,
340,PT00M30.60S,2021-03-12T01:44:26.0Z,2,REGULAR,substitution,out,[],204020,,,1610612751,56,54,2021-03-12T01:44:30Z,3330000,,,0,,SUB out: T. Johnson,[204020],1610612751.0,BKN,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M30.60S,2021-03-12T01:44:26.0Z,2,REGULAR,substitution,in,[],203925,,,1610612751,56,54,2021-03-12T01:44:30Z,3340000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M30.60S,2021-03-12T01:44:20.8Z,2,REGULAR,freethrow,2 of 2,[],201599,,,1610612751,56,54,2021-03-12T01:45:31Z,3350000,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612751.0,BKN,,,,Jordan,D. Jordan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
343,PT00M27.50S,2021-03-12T01:44:23.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,56,54,2021-03-12T01:44:52Z,3360000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,342.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
344,PT00M10.10S,2021-03-12T01:45:08.3Z,2,REGULAR,3pt,Jump Shot,[],1627759,69.07030223390277,28.745404411764707,1610612738,56,54,2021-03-12T01:45:20Z,3370000,-106.0,238.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
345,PT00M07.00S,2021-03-12T01:45:11.6Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,56,54,2021-03-12T01:45:11Z,3380000,,,0,,M. Smart REBOUND (Off:1 Def:0),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,344.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
346,PT00M07.00S,2021-03-12T01:45:15.7Z,2,REGULAR,foul,personal,['2freethrow'],201935,,,1610612738,56,54,2021-03-12T01:45:27Z,3390000,,,0,,J. Harden shooting personal FOUL (3 PF) (Smart 2 FT),"[201935, 203935]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Smart,203935.0,,,,,,
348,PT00M07.00S,2021-03-12T01:45:48.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203935,,,1610612738,56,54,2021-03-12T01:45:48Z,3410000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
349,PT00M07.00S,2021-03-12T01:45:48.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,56,54,2021-03-12T01:45:48Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,348.0,,,,,,,,,,,,,,,,,,
350,PT00M07.00S,2021-03-12T01:46:10.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203935,,,1610612738,56,55,2021-03-12T01:46:10Z,3430000,,,0,,M. Smart Free Throw 2 of 2 (8 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
351,PT00M00.10S,2021-03-12T01:46:21.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203925,9.937582128777924,62.07873774509803,1610612751,58,55,2021-03-12T01:46:32Z,3440000,-60.0,41.0,1,left,J. Harris 7' driving floating Jump Shot (5 PTS) (J. Harden 3 AST),"[203925, 201935]",1610612751.0,BKN,driving floating,,,Harris,J. Harris,,,,,7.29,Made,,,,,5.0,J. Harden,201935.0,3.0,,,,,,,,,,,
353,PT00M00.00S,2021-03-12T01:46:30.9Z,2,REGULAR,period,end,[],0,,,1610612738,58,55,2021-03-12T01:46:30Z,3460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2021-03-12T02:01:42.9Z,3,REGULAR,substitution,out,['startperiod'],1629013,,,1610612738,58,55,2021-03-12T02:02:48Z,3470000,,,0,,SUB out: L. Shamet,[1629013],1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-03-12T02:01:42.9Z,3,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,58,55,2021-03-12T02:02:48Z,3480000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2021-03-12T02:01:42.9Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612738,58,55,2021-03-12T02:02:48Z,3490000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2021-03-12T02:01:42.9Z,3,REGULAR,substitution,in,['startperiod'],202684,,,1610612738,58,55,2021-03-12T02:02:48Z,3500000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2021-03-12T02:03:09.2Z,3,REGULAR,period,start,[],0,,,1610612738,58,55,2021-03-12T02:03:09Z,3510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M47.00S,2021-03-12T02:03:21.4Z,3,REGULAR,2pt,Jump Shot,[],1628369,9.806176084099869,19.921875,1610612738,58,57,2021-03-12T02:03:26Z,3520000,150.0,40.0,1,left,J. Tatum 15' step back Jump Shot (13 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,15.56,Made,,,,,13.0,,,,,,,,,,,,,,
360,PT11M22.00S,2021-03-12T02:03:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.64323258869908,45.166973039215684,1610612751,58,57,2021-03-12T02:03:53Z,3530000,-24.0,7.0,1,right,MISS J. Harden driving Layup - blocked,"[201935, 1628464]",1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,2.53,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0,
361,PT11M22.00S,2021-03-12T02:03:47.5Z,3,REGULAR,block,,[],1628464,,,1610612751,58,57,2021-03-12T02:03:51Z,3540000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M22.00S,2021-03-12T02:03:47.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,58,57,2021-03-12T02:03:53Z,3550000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,
363,PT11M22.00S,2021-03-12T02:03:54.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,58,57,2021-03-12T02:03:54Z,3560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
