actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
436,PT04M44.00S,2021-03-25T01:15:36.8Z,3,REGULAR,substitution,in,[],201950,,,1610612749,90,72,2021-03-25T01:15:44Z,4260000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M27.00S,2021-03-25T01:16:05.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,9.543363994743759,47.127757352941174,1610612749,92,72,2021-03-25T01:16:09Z,4270000,14.0,37.0,1,left,K. Middleton driving floating Jump Shot (18 PTS),[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,3.99,Made,18.0,,,,,,,,,,,,,,,,,
438,PT04M16.00S,2021-03-25T01:16:16.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,66.44218134034165,63.30422794117647,1610612738,92,72,2021-03-25T01:16:21Z,4280000,67.0,263.0,1,right,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,
439,PT04M13.00S,2021-03-25T01:16:19.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,92,72,2021-03-25T01:16:21Z,4290000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,438.0,2.0,2.0,0.0,,,,,,,,,,
440,PT04M01.00S,2021-03-25T01:16:35.1Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629684,,,1610612749,92,72,2021-03-25T01:24:19Z,4300000,,,0,,G. Williams shooting personal FOUL (2 PF) (Middleton 3 FT),"[1629684, 203114]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Middleton,203114.0,,,
498,PT04M01.00S,2021-03-25T01:17:16.1Z,3,REGULAR,freethrow,1 of 3,[],203114,,,1610612749,92,72,2021-03-25T01:28:10Z,4355000,,,0,,MISS K. Middleton Free Throw 1 of 3,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Missed,,,,,,,,,,,,,,,,,,
499,PT04M01.00S,2021-03-25T01:17:16.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,92,72,2021-03-25T01:28:10Z,4377500,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,498.0,,,,,,,,,,,,,
500,PT04M01.00S,2021-03-25T01:17:16.1Z,3,REGULAR,freethrow,2 of 3,[],203114,,,1610612749,93,72,2021-03-25T01:28:10Z,4388750,,,0,,K. Middleton Free Throw 2 of 3 (19 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
503,PT04M01.00S,2021-03-25T01:17:36.6Z,3,REGULAR,substitution,out,[],1627759,,,1610612749,93,72,2021-03-25T01:28:23Z,4391562,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
504,PT04M01.00S,2021-03-25T01:17:36.6Z,3,REGULAR,substitution,out,[],1628464,,,1610612749,93,72,2021-03-25T01:28:23Z,4392968,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
505,PT04M01.00S,2021-03-25T01:17:36.6Z,3,REGULAR,substitution,out,[],203935,,,1610612749,93,72,2021-03-25T01:28:23Z,4393671,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
506,PT04M01.00S,2021-03-25T01:17:36.6Z,3,REGULAR,substitution,in,[],1628369,,,1610612749,93,72,2021-03-25T01:28:23Z,4394023,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
507,PT04M01.00S,2021-03-25T01:17:36.6Z,3,REGULAR,substitution,in,[],1629057,,,1610612749,93,72,2021-03-25T01:28:23Z,4394199,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
508,PT04M01.00S,2021-03-25T01:17:36.6Z,3,REGULAR,substitution,in,[],201952,,,1610612749,93,72,2021-03-25T01:28:23Z,4394287,,,0,,SUB in: J. Teague,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,
501,PT04M01.00S,2021-03-25T01:17:16.1Z,3,REGULAR,freethrow,3 of 3,[],203114,,,1610612749,93,72,2021-03-25T01:28:10Z,4394375,,,0,,MISS K. Middleton Free Throw 3 of 3,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Missed,,,,,,,,,,,,,,,,,,
502,PT04M01.00S,2021-03-25T01:17:16.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,93,72,2021-03-25T01:28:10Z,4397187,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,501.0,6.0,5.0,1.0,,,,,,,,,,
450,PT03M46.00S,2021-03-25T01:17:57.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202689,91.5407358738502,37.56893382352941,1610612738,93,74,2021-03-25T01:18:02Z,4400000,-62.0,27.0,1,right,K. Walker 6' driving Layup (13 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,6.78,Made,13.0,,,,,,,,,,,,,,,,,
451,PT03M39.00S,2021-03-25T01:18:03.9Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,93,74,2021-03-25T01:18:08Z,4410000,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 201952]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,2.0,Teague,201952.0
452,PT03M39.00S,2021-03-25T01:18:03.9Z,3,REGULAR,steal,,[],201952,,,1610612738,93,74,2021-03-25T01:18:06Z,4420000,,,0,,J. Teague STEAL (1 STL),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M36.00S,2021-03-25T01:18:07.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202689,92.32917214191852,53.50030637254902,1610612738,93,76,2021-03-25T01:18:13Z,4430000,18.0,20.0,1,right,K. Walker running Layup (15 PTS) (J. Teague 1 AST),"[202689, 201952]",1610612738.0,BOS,running,,,Walker,K. Walker,,,,,2.63,Made,15.0,J. Teague,201952.0,1.0,,,,,,,,,,,,,,
455,PT03M21.00S,2021-03-25T01:18:22.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.623521681997373,51.53952205882353,1610612749,93,76,2021-03-25T01:18:32Z,4450000,-8.0,29.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,
457,PT03M20.00S,2021-03-25T01:18:23.5Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,93,76,2021-03-25T01:26:36Z,4470000,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,455.0,3.0,3.0,0.0,,,,,,,,,,
458,PT03M08.00S,2021-03-25T01:18:35.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628369,91.80354796320631,52.27481617647059,1610612738,93,76,2021-03-25T01:18:47Z,4480000,11.0,25.0,1,right,MISS J. Tatum driving Hook,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,
459,PT03M03.00S,2021-03-25T01:18:40.0Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,93,76,2021-03-25T01:18:40Z,4490000,,,0,,R. Williams III REBOUND (Off:3 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,458.0,4.0,1.0,3.0,,,,,,,,,,
460,PT03M03.00S,2021-03-25T01:18:40.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,94.40999984741211,50.0,1610612738,93,78,2021-03-25T01:18:40Z,4500000,0.0,0.0,1,right,R. Williams III tip Layup (6 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
461,PT02M53.00S,2021-03-25T01:18:54.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,93,78,2021-03-25T01:18:54Z,4510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M40.00S,2021-03-25T01:19:18.5Z,3,REGULAR,3pt,Jump Shot,[],200782,7.703679369250986,3.990502450980392,1610612749,93,78,2021-03-25T01:19:23Z,4520000,230.0,20.0,1,left,MISS P. Tucker 3PT,[200782],1610612749.0,MIL,,,,Tucker,P. Tucker,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,
463,PT02M37.00S,2021-03-25T01:19:21.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,93,78,2021-03-25T01:19:21Z,4530000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,462.0,7.0,6.0,1.0,,,,,,,,,,
464,PT02M20.00S,2021-03-25T01:19:38.8Z,3,REGULAR,3pt,Jump Shot,[],1629684,94.69448094612353,3.2552083333333335,1610612738,93,78,2021-03-25T01:19:45Z,4540000,-234.0,-3.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.37,Missed,,,,,,,,,,,,,,,,,,
465,PT02M16.00S,2021-03-25T01:19:42.8Z,3,REGULAR,rebound,offensive,[],201952,,,1610612738,93,78,2021-03-25T01:19:45Z,4550000,,,0,,J. Teague REBOUND (Off:2 Def:1),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,464.0,3.0,1.0,2.0,,,,,,,,,,
466,PT02M14.00S,2021-03-25T01:19:44.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202689,66.83639947437582,69.67677696078431,1610612738,93,78,2021-03-25T01:19:48Z,4560000,98.0,259.0,1,right,MISS K. Walker 27' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,27.72,Missed,,,,,,,,,,,,,,,,,,
467,PT02M13.00S,2021-03-25T01:19:46.4Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,93,78,2021-03-25T01:19:46Z,4570000,,,0,,R. Williams III REBOUND (Off:4 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,466.0,5.0,1.0,4.0,,,,,,,,,,
468,PT02M11.00S,2021-03-25T01:19:48.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202689,66.44218134034165,43.20618872549019,1610612738,93,81,2021-03-25T01:19:52Z,4580000,-34.0,263.0,1,right,K. Walker 26' 3PT  (18 PTS) (R. Williams III 1 AST),"[202689, 1629057]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.51,Made,18.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,,,,
470,PT02M11.00S,2021-03-25T01:19:58.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,93,81,2021-03-25T01:19:58Z,4600000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M11.00S,2021-03-25T01:21:14.6Z,3,REGULAR,substitution,out,[],203114,,,1610612749,93,81,2021-03-25T01:21:40Z,4610000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M11.00S,2021-03-25T01:21:14.6Z,3,REGULAR,substitution,in,[],203507,,,1610612749,93,81,2021-03-25T01:21:40Z,4620000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M00.00S,2021-03-25T01:22:01.4Z,3,REGULAR,2pt,Jump Shot,[],201950,20.45006570302234,74.33363970588235,1610612749,95,81,2021-03-25T01:30:40Z,4630000,-122.0,140.0,1,left,J. Holiday 18' step back Jump Shot (11 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,18.53,Made,11.0,,,,,,,,,,,,,,,,,
476,PT01M43.00S,2021-03-25T01:22:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202689,92.72339027595268,53.990502450980394,1610612738,95,83,2021-03-25T01:22:16Z,4640000,20.0,16.0,1,right,K. Walker driving Layup (20 PTS) (J. Teague 2 AST),"[202689, 201952]",1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,2.56,Made,20.0,J. Teague,201952.0,2.0,,,,,,,,,,,,,,
477,PT01M28.00S,2021-03-25T01:22:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.5722733245729295,50.80422794117647,1610612749,97,83,2021-03-25T01:22:39Z,4650000,-4.0,19.0,1,left,J. Holiday cutting Layup (13 PTS) (B. Portis 1 AST),"[201950, 1626171]",1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,1.91,Made,13.0,B. Portis,1626171.0,1.0,,,,,,,,,,,,,,
479,PT01M02.00S,2021-03-25T01:22:51.0Z,3,REGULAR,2pt,Jump Shot,[],1628369,78.26872536136662,45.90226715686275,1610612738,97,83,2021-03-25T01:22:57Z,4670000,-20.0,152.0,1,right,MISS J. Tatum 15' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,15.32,Missed,,,,,,,,,,,,,,,,,,
480,PT01M01.00S,2021-03-25T01:22:52.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,97,83,2021-03-25T01:22:57Z,4680000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,479.0,,,,,,,,,,,,,
481,PT01M01.00S,2021-03-25T01:22:57.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,97,83,2021-03-25T01:22:57Z,4690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M01.00S,2021-03-25T01:23:00.6Z,3,REGULAR,substitution,out,[],200782,,,1610612749,97,83,2021-03-25T01:23:05Z,4700000,,,0,,SUB out: P. Tucker,[200782],1610612749.0,MIL,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M01.00S,2021-03-25T01:23:00.6Z,3,REGULAR,substitution,in,[],1630241,,,1610612749,97,83,2021-03-25T01:23:05Z,4710000,,,0,,SUB in: S. Merrill,[1630241],1610612749.0,MIL,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M47.80S,2021-03-25T01:23:23.9Z,3,REGULAR,3pt,Jump Shot,[],1626171,8.886333771353483,3.990502450980392,1610612749,100,83,2021-03-25T01:23:30Z,4720000,230.0,31.0,1,left,B. Portis 3PT  (18 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.21,Made,18.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,
486,PT00M34.90S,2021-03-25T01:23:41.0Z,3,REGULAR,3pt,Jump Shot,[],1629684,94.69448094612353,3.990502450980392,1610612738,100,86,2021-03-25T01:23:45Z,4740000,-230.0,-3.0,1,right,G. Williams 3PT  (3 PTS) (K. Walker 4 AST),"[1629684, 202689]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.0,Made,3.0,K. Walker,202689.0,4.0,,,,,,,,,,,,,,
488,PT00M17.40S,2021-03-25T01:23:59.4Z,3,REGULAR,2pt,Jump Shot,[],201950,6.783837056504599,69.43167892156863,1610612749,100,86,2021-03-25T01:32:45Z,4760000,-97.0,11.0,1,left,MISS J. Holiday 9' fadeaway Shot,[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,9.79,Missed,,,,,,,,,,,,,,,,,,
489,PT00M14.90S,2021-03-25T01:24:01.9Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,100,86,2021-03-25T01:24:01Z,4770000,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,488.0,4.0,4.0,0.0,,,,,,,,,,
490,PT00M10.80S,2021-03-25T01:24:10.3Z,3,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612738,100,86,2021-03-25T01:25:09Z,4780000,,,0,,G. Williams lost ball out-of-bounds TURNOVER (1 TO),[1629684],1610612738.0,BOS,lost ball,,,Williams,G. Williams,,,,,,,,,,,,,,,,,201246.0,,,,,1.0,,
491,PT00M10.80S,2021-03-25T01:24:24.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,100,86,2021-03-25T01:24:24Z,4790000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M10.80S,2021-03-25T01:24:35.5Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612749,100,86,2021-03-25T01:33:11Z,4810000,,,0,,,[],1610612738.0,BOS,stands,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
497,PT00M00.00S,2021-03-25T01:26:29.1Z,3,REGULAR,period,end,[],0,,,1610612749,100,86,2021-03-25T01:26:29Z,4820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2021-03-25T01:29:11.1Z,4,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,100,86,2021-03-25T01:29:34Z,4830000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-03-25T01:29:11.1Z,4,REGULAR,substitution,out,['startperiod'],202689,,,1610612749,100,86,2021-03-25T01:29:34Z,4840000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-03-25T01:29:11.1Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612749,100,86,2021-03-25T01:29:34Z,4850000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-03-25T01:29:11.1Z,4,REGULAR,substitution,in,['startperiod'],203935,,,1610612749,100,86,2021-03-25T01:29:34Z,4860000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-03-25T01:29:59.1Z,4,REGULAR,period,start,[],0,,,1610612749,100,86,2021-03-25T01:29:59Z,4870000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M42.00S,2021-03-25T01:30:15.6Z,4,REGULAR,3pt,Jump Shot,[],1626171,8.754927726675426,4.4806985294117645,1610612749,100,86,2021-03-25T01:30:21Z,4880000,228.0,30.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,
515,PT11M42.00S,2021-03-25T01:30:15.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,100,86,2021-03-25T01:30:21Z,4890000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,514.0,,,,,,,,,,,,,
516,PT11M42.00S,2021-03-25T01:30:22.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,100,86,2021-03-25T01:30:22Z,4900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M25.00S,2021-03-25T01:30:43.6Z,4,REGULAR,2pt,Jump Shot,[],1628369,91.27792378449409,76.53952205882352,1610612738,100,86,2021-03-25T01:34:08Z,4910000,133.0,29.0,1,right,MISS J. Tatum 13' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,13.59,Missed,,,,,,,,,,,,,,,,,,
518,PT11M22.00S,2021-03-25T01:30:46.6Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,100,86,2021-03-25T01:39:21Z,4920000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,517.0,3.0,3.0,0.0,,,,,,,,,,
519,PT11M18.00S,2021-03-25T01:30:51.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201950,31.35676741130092,72.37285539215686,1610612749,100,86,2021-03-25T01:35:32Z,4930000,-112.0,242.0,1,left,MISS J. Holiday 26' running pullup 3PT,[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,
520,PT11M15.00S,2021-03-25T01:30:54.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,100,86,2021-03-25T01:30:57Z,4940000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,519.0,8.0,7.0,1.0,,,,,,,,,,
521,PT11M05.00S,2021-03-25T01:31:03.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201952,82.07950065703022,45.166973039215684,1610612738,100,88,2021-03-25T01:31:10Z,4950000,-24.0,116.0,1,right,J. Teague 11' driving floating Jump Shot (10 PTS),[201952],1610612738.0,BOS,driving floating,,,Teague,J. Teague,,,,,11.85,Made,10.0,,,,,,,,,,,,,,,,,
522,PT10M52.00S,2021-03-25T01:31:16.9Z,4,REGULAR,3pt,Jump Shot,[],1630241,34.247700394218136,66.73560049019608,1610612749,100,88,2021-03-25T01:31:21Z,4960000,-84.0,269.0,1,left,MISS S. Merrill 28' 3PT,[1630241],1610612749.0,MIL,,,,Merrill,S. Merrill,,,,,28.21,Missed,,,,,,,,,,,,,,,,,,
523,PT10M49.00S,2021-03-25T01:31:19.5Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,100,88,2021-03-25T01:31:19Z,4970000,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,522.0,4.0,3.0,1.0,,,,,,,,,,
524,PT10M42.00S,2021-03-25T01:31:27.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,10.988830486202366,3.2552083333333335,1610612749,103,88,2021-03-25T01:31:31Z,4980000,234.0,51.0,1,left,B. Portis 3PT  (21 PTS) (G. Antetokounmpo 6 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.92,Made,21.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,,,,
527,PT10M23.00S,2021-03-25T01:31:51.7Z,4,REGULAR,foul,personal,['2freethrow'],1630241,,,1610612738,103,88,2021-03-25T01:32:05Z,5000000,,,0,,S. Merrill shooting personal FOUL (1 PF) (Smart 2 FT),"[1630241, 203935]",1610612749.0,MIL,shooting,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Smart,203935.0,,,
529,PT10M23.00S,2021-03-25T01:32:08.3Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,103,89,2021-03-25T01:32:08Z,5020000,,,0,,M. Smart Free Throw 1 of 2 (6 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
530,PT10M23.00S,2021-03-25T01:32:21.0Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,103,90,2021-03-25T01:32:21Z,5030000,,,0,,M. Smart Free Throw 2 of 2 (7 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
531,PT10M03.00S,2021-03-25T01:32:43.5Z,4,REGULAR,2pt,Jump Shot,[],203507,25.837713534822605,45.90226715686275,1610612749,105,90,2021-03-25T01:32:48Z,5040000,20.0,190.0,1,left,G. Antetokounmpo 19' turnaround fadeaway Jump Shot (10 PTS),[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,19.15,Made,10.0,,,,,,,,,,,,,,,,,
532,PT09M47.00S,2021-03-25T01:33:02.4Z,4,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612738,105,90,2021-03-25T01:33:18Z,5050000,,,0,,B. Portis shooting personal FOUL (2 PF) (Smart 2 FT),"[1626171, 203935]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Smart,203935.0,,,
534,PT09M47.00S,2021-03-25T01:33:23.3Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,105,91,2021-03-25T01:33:23Z,5070000,,,0,,M. Smart Free Throw 1 of 2 (8 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
535,PT09M47.00S,2021-03-25T01:33:26.5Z,4,REGULAR,substitution,out,[],1630241,,,1610612738,105,91,2021-03-25T01:33:31Z,5080000,,,0,,SUB out: S. Merrill,[1630241],1610612749.0,MIL,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M47.00S,2021-03-25T01:33:26.5Z,4,REGULAR,substitution,in,[],203114,,,1610612738,105,91,2021-03-25T01:33:31Z,5090000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M47.00S,2021-03-25T01:33:40.9Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,105,92,2021-03-25T01:33:41Z,5100000,,,0,,M. Smart Free Throw 2 of 2 (9 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
538,PT09M32.00S,2021-03-25T01:33:57.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,19.92444152431012,34.13756127450981,1610612749,105,92,2021-03-25T01:34:03Z,5110000,79.0,135.0,1,left,MISS J. Holiday 15' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,15.64,Missed,,,,,,,,,,,,,,,,,,
539,PT09M32.00S,2021-03-25T01:34:00.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,105,92,2021-03-25T01:34:00Z,5120000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,538.0,,,,,,,,,,,,,
