actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
269,PT02M08.00S,2021-03-23T01:56:23.5Z,2,REGULAR,freethrow,3 of 3,[],203935,,,1610612738,58,60,2021-03-23T01:56:23Z,2650000,,,0,,M. Smart Free Throw 3 of 3 (12 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
270,PT01M47.00S,2021-03-23T01:56:46.2Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,58,60,2021-03-23T01:56:49Z,2660000,,,0,,J. Morant bad pass TURNOVER (2 TO),"[1629630, 203935]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,2.0,Smart,203935.0,,,
271,PT01M47.00S,2021-03-23T01:56:46.2Z,2,REGULAR,steal,,[],203935,,,1610612738,58,60,2021-03-23T01:56:47Z,2670000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT01M41.00S,2021-03-23T01:56:52.8Z,2,REGULAR,turnover,bad pass,[],201952,,,1610612738,58,60,2021-03-23T01:56:56Z,2680000,,,0,,J. Teague bad pass TURNOVER (1 TO),"[201952, 203937]",1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0,,,
273,PT01M41.00S,2021-03-23T01:56:52.8Z,2,REGULAR,steal,,[],203937,,,1610612763,58,60,2021-03-23T01:56:54Z,2690000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT01M41.00S,2021-03-23T01:56:56.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,58,60,2021-03-23T01:56:56Z,2700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT01M22.00S,2021-03-23T01:57:25.1Z,2,REGULAR,turnover,lost ball,[],1629634,,,1610612763,58,60,2021-03-23T02:00:59Z,2710000,,,0,,B. Clarke lost ball TURNOVER (1 TO),"[1629634, 1627759]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,1.0,Brown,1627759.0,,,
276,PT01M22.00S,2021-03-23T01:57:25.1Z,2,REGULAR,steal,,[],1627759,,,1610612738,58,60,2021-03-23T02:00:59Z,2720000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M20.00S,2021-03-23T01:57:29.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,58,60,2021-03-23T01:57:29Z,2730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M13.00S,2021-03-23T01:57:54.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201952,30.042706964520367,28.255208333333332,1610612738,58,63,2021-03-23T01:57:58Z,2740000,109.0,230.0,1,left,J. Teague 25' 3PT  (12 PTS) (R. Williams III 2 AST),"[201952, 1629057]",1610612738.0,BOS,,,,Teague,J. Teague,,,,,25.43,Made,12.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,,,,,
280,PT00M57.20S,2021-03-23T01:58:10.4Z,2,REGULAR,3pt,Jump Shot,[],203937,91.93495400788436,3.5003063725490198,1610612763,58,63,2021-03-23T01:58:14Z,2760000,-232.0,23.0,1,right,MISS K. Anderson 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,23.37,Missed,,,,,,,,,,,,,,,,,,,
281,PT00M54.50S,2021-03-23T01:58:13.1Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612738,58,63,2021-03-23T01:58:14Z,2770000,,,0,,S. Ojeleye REBOUND (Off:0 Def:2),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,280.0,2.0,2.0,0.0,,,,,,,,,,,
282,PT00M49.40S,2021-03-23T01:58:21.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612738,58,63,2021-03-23T01:58:41Z,2780000,,,0,,G. Allen shooting personal FOUL (2 PF) (Williams III 2 FT),"[1628960, 1629057]",1610612763.0,MEM,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,,1148.0,2.0,0.0,Williams III,1629057.0,,,,,,
284,PT00M49.40S,2021-03-23T01:58:48.4Z,2,REGULAR,freethrow,1 of 2,[],1629057,,,1610612738,58,63,2021-03-23T01:58:48Z,2800000,,,0,,MISS R. Williams III Free Throw 1 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
285,PT00M49.40S,2021-03-23T01:58:48.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,58,63,2021-03-23T01:58:48Z,2810000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,284.0,,,,,,,,,,,,,,
286,PT00M49.40S,2021-03-23T01:59:00.0Z,2,REGULAR,substitution,out,[],1627759,,,1610612738,58,63,2021-03-23T01:59:11Z,2820000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M49.40S,2021-03-23T01:59:00.0Z,2,REGULAR,substitution,in,[],1630174,,,1610612738,58,63,2021-03-23T01:59:11Z,2830000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M49.40S,2021-03-23T01:59:20.9Z,2,REGULAR,freethrow,2 of 2,[],1629057,,,1610612738,58,64,2021-03-23T01:59:20Z,2840000,,,0,,R. Williams III Free Throw 2 of 2 (7 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
289,PT00M33.80S,2021-03-23T01:59:39.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,94.82588699080158,50.80422794117647,1610612763,60,64,2021-03-23T01:59:47Z,2850000,4.0,-4.0,1,right,B. Clarke cutting Layup (4 PTS) (J. Morant 4 AST),"[1629634, 1629630]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,0.56,Made,4.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,,
291,PT00M14.30S,2021-03-23T02:00:09.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612738,60,64,2021-03-23T02:00:17Z,2870000,,,0,,K. Anderson shooting personal FOUL (1 PF) (Teague 2 FT),"[203937, 201952]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,201637.0,1.0,0.0,Teague,201952.0,,,,,,
293,PT00M14.30S,2021-03-23T02:00:32.9Z,2,REGULAR,freethrow,1 of 2,[],201952,,,1610612738,60,65,2021-03-23T02:00:32Z,2890000,,,0,,J. Teague Free Throw 1 of 2 (13 PTS),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
294,PT00M14.30S,2021-03-23T02:00:33.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,60,65,2021-03-23T02:00:44Z,2900000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M14.30S,2021-03-23T02:00:33.5Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,60,65,2021-03-23T02:00:44Z,2910000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M14.30S,2021-03-23T02:00:53.9Z,2,REGULAR,freethrow,2 of 2,[],201952,,,1610612738,60,65,2021-03-23T02:00:53Z,2920000,,,0,,MISS J. Teague Free Throw 2 of 2,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,Missed,,,,,,,,,,,,,,,,,,,
297,PT00M12.50S,2021-03-23T02:00:55.5Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,60,65,2021-03-23T02:00:55Z,2930000,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,296.0,2.0,2.0,0.0,,,,,,,,,,,
298,PT00M00.80S,2021-03-23T02:01:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.24901445466492,46.63756127450981,1610612763,60,65,2021-03-23T02:01:10Z,2940000,-17.0,11.0,1,right,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,2.01,Missed,,,,,,,,,,,,,,,,,,,
299,PT00M00.80S,2021-03-23T02:01:07.1Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,60,65,2021-03-23T02:01:10Z,2950000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,298.0,1.0,1.0,0.0,,,,,,,,,,,
300,PT00M00.00S,2021-03-23T02:01:16.1Z,2,REGULAR,period,end,[],0,,,1610612738,60,65,2021-03-23T02:01:16Z,2960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2021-03-23T02:15:54.1Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612738,60,65,2021-03-23T02:16:43Z,2970000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2021-03-23T02:15:54.1Z,3,REGULAR,substitution,out,['startperiod'],1630174,,,1610612738,60,65,2021-03-23T02:16:43Z,2980000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2021-03-23T02:15:54.1Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,60,65,2021-03-23T02:16:43Z,2990000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2021-03-23T02:15:54.1Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612738,60,65,2021-03-23T02:16:43Z,3000000,,,0,,SUB in: J. Valanciunas,[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2021-03-23T02:15:54.1Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,60,65,2021-03-23T02:16:43Z,3010000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2021-03-23T02:15:54.1Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612738,60,65,2021-03-23T02:16:43Z,3020000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2021-03-23T02:16:47.1Z,3,REGULAR,period,start,[],0,,,1610612763,60,65,2021-03-23T02:16:47Z,3030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT11M42.00S,2021-03-23T02:17:08.1Z,3,REGULAR,foul,personal,[],1628464,,,1610612763,60,65,2021-03-23T02:17:17Z,3040000,,,0,,D. Theis personal FOUL (1 PF),"[1628464, 202685]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,1148.0,1.0,0.0,Valanciunas,202685.0,,,,,,
310,PT11M34.00S,2021-03-23T02:17:34.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,7.178055190538765,49.08854166666667,1610612763,62,65,2021-03-23T02:17:37Z,3060000,5.0,15.0,1,left,K. Anderson driving floating Jump Shot (4 PTS) (J. Morant 5 AST),"[203937, 1629630]",1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,1.57,Made,4.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,,
312,PT11M20.00S,2021-03-23T02:17:47.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628400,94.95729303547962,54.970894607843135,1610612738,62,65,2021-03-23T02:17:50Z,3080000,25.0,-5.0,1,right,MISS S. Ojeleye cutting Layup - blocked,"[1628400, 203937]",1610612738.0,BOS,cutting,,,Ojeleye,S. Ojeleye,,,,,2.54,Missed,,,,,,,,,,,,,,,,,Anderson,203937.0,
313,PT11M20.00S,2021-03-23T02:17:47.4Z,3,REGULAR,block,,[],203937,,,1610612738,62,65,2021-03-23T02:17:49Z,3090000,,,0,,K. Anderson BLOCK (2 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT11M17.00S,2021-03-23T02:17:50.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612763,62,65,2021-03-23T02:17:50Z,3100000,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,312.0,5.0,3.0,2.0,,,,,,,,,,,
315,PT11M12.00S,2021-03-23T02:17:55.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",202685,14.4053876478318,40.26501225490196,1610612763,64,65,2021-03-23T02:18:04Z,3110000,49.0,83.0,1,left,J. Valanciunas 9' driving Hook (8 PTS) (K. Anderson 3 AST),"[202685, 203937]",1610612763.0,MEM,driving,,,Valanciunas,J. Valanciunas,,,,,9.61,Made,8.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,,,,
317,PT10M55.00S,2021-03-23T02:18:11.9Z,3,REGULAR,3pt,Jump Shot,[],1628400,87.99277266754271,95.41207107843137,1610612738,64,68,2021-03-23T02:18:15Z,3130000,227.0,60.0,1,right,S. Ojeleye 3PT  (6 PTS) (D. Theis 3 AST),"[1628400, 1628464]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,23.5,Made,6.0,D. Theis,1628464.0,3.0,,,,,,,,,,,,,,,
319,PT10M42.00S,2021-03-23T02:18:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203937,9.937582128777924,39.77481617647059,1610612763,64,68,2021-03-23T02:18:29Z,3150000,51.0,41.0,1,left,MISS K. Anderson 6' driving Layup,[203937],1610612763.0,MEM,driving,,,Anderson,K. Anderson,,,,,6.55,Missed,,,,,,,,,,,,,,,,,,,
320,PT10M40.00S,2021-03-23T02:18:27.8Z,3,REGULAR,rebound,offensive,[],202685,,,1610612763,64,68,2021-03-23T02:18:27Z,3160000,,,0,,J. Valanciunas REBOUND (Off:3 Def:3),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,319.0,6.0,3.0,3.0,,,,,,,,,,,
321,PT10M34.00S,2021-03-23T02:18:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,7.5722733245729295,52.27481617647059,1610612763,64,68,2021-03-23T02:18:36Z,3170000,-11.0,19.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,2.19,Missed,,,,,,,,,,,,,,,,,,,
322,PT10M32.00S,2021-03-23T02:18:35.3Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,64,68,2021-03-23T02:18:36Z,3180000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,321.0,4.0,3.0,1.0,,,,,,,,,,,
323,PT10M26.00S,2021-03-23T02:18:41.6Z,3,REGULAR,turnover,bad pass,[],1628464,,,1610612738,64,68,2021-03-23T02:18:44Z,3190000,,,0,,D. Theis bad pass TURNOVER (1 TO),"[1628464, 203937]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0,,,
324,PT10M26.00S,2021-03-23T02:18:41.6Z,3,REGULAR,steal,,[],203937,,,1610612763,64,68,2021-03-23T02:18:43Z,3200000,,,0,,K. Anderson STEAL (2 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT10M23.00S,2021-03-23T02:18:47.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,64,68,2021-03-23T02:18:47Z,3210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT10M21.00S,2021-03-23T02:19:09.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,6.652431011826544,48.84344362745098,1610612763,66,68,2021-03-23T02:20:03Z,3220000,6.0,10.0,1,left,J. Morant cutting finger roll Layup (14 PTS) (K. Anderson 4 AST),"[1629630, 203937]",1610612763.0,MEM,cutting finger roll,,,Morant,J. Morant,,,,,1.16,Made,14.0,K. Anderson,203937.0,4.0,,,,,,,,,,,,,,,
328,PT10M12.00S,2021-03-23T02:19:23.9Z,3,REGULAR,foul,personal,['2freethrow'],203937,,,1610612738,66,68,2021-03-23T02:19:32Z,3240000,,,0,,K. Anderson shooting personal FOUL (2 PF) (Teague 2 FT),"[203937, 201952]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,201637.0,2.0,0.0,Teague,201952.0,,,,,,
330,PT10M12.00S,2021-03-23T02:19:42.9Z,3,REGULAR,freethrow,1 of 2,[],201952,,,1610612738,66,69,2021-03-23T02:19:42Z,3260000,,,0,,J. Teague Free Throw 1 of 2 (14 PTS),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
331,PT10M12.00S,2021-03-23T02:19:55.7Z,3,REGULAR,freethrow,2 of 2,[],201952,,,1610612738,66,69,2021-03-23T02:19:55Z,3270000,,,0,,MISS J. Teague Free Throw 2 of 2,[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,Missed,,,,,,,,,,,,,,,,,,,
332,PT10M10.00S,2021-03-23T02:19:56.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612763,66,69,2021-03-23T02:19:56Z,3280000,,,0,,J. Valanciunas REBOUND (Off:3 Def:4),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,331.0,7.0,4.0,3.0,,,,,,,,,,,
333,PT10M00.00S,2021-03-23T02:20:06.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,5.732588699080158,50.80422794117647,1610612763,68,69,2021-03-23T02:20:13Z,3290000,-4.0,1.0,1,left,J. Valanciunas cutting DUNK (10 PTS) (D. Brooks 3 AST),"[202685, 1628415]",1610612763.0,MEM,cutting,,,Valanciunas,J. Valanciunas,,,,,0.42,Made,10.0,D. Brooks,1628415.0,3.0,,,,,,,,,,,,,,,
335,PT09M41.00S,2021-03-23T02:20:25.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201952,86.67871222076215,54.48069852941176,1610612738,68,69,2021-03-23T02:20:28Z,3310000,22.0,73.0,1,right,MISS J. Teague 7' driving Layup,[201952],1610612738.0,BOS,driving,,,Teague,J. Teague,,,,,7.61,Missed,,,,,,,,,,,,,,,,,,,
336,PT09M38.00S,2021-03-23T02:20:28.1Z,3,REGULAR,rebound,defensive,[],202685,,,1610612763,68,69,2021-03-23T02:20:28Z,3320000,,,0,,J. Valanciunas REBOUND (Off:3 Def:5),[202685],1610612763.0,MEM,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,335.0,8.0,5.0,3.0,,,,,,,,,,,
337,PT09M35.00S,2021-03-23T02:20:32.9Z,3,REGULAR,foul,personal,[],1627759,,,1610612763,68,69,2021-03-23T02:20:35Z,3330000,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1628415]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,1155.0,1.0,0.0,Brooks,1628415.0,,,,,,
339,PT09M26.00S,2021-03-23T02:20:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.1268068331143235,47.86305147058824,1610612763,70,69,2021-03-23T02:21:02Z,3350000,11.0,5.0,1,left,J. Valanciunas cutting finger roll Layup (12 PTS) (D. Brooks 4 AST),"[202685, 1628415]",1610612763.0,MEM,cutting finger roll,,,Valanciunas,J. Valanciunas,,,,,1.19,Made,12.0,D. Brooks,1628415.0,4.0,,,,,,,,,,,,,,,
341,PT09M04.00S,2021-03-23T02:21:20.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,89.56964520367937,53.74540441176471,1610612738,70,69,2021-03-23T02:21:24Z,3370000,19.0,46.0,1,right,MISS D. Theis floating Shot,[1628464],1610612738.0,BOS,floating,,,Theis,D. Theis,,,,,4.92,Missed,,,,,,,,,,,,,,,,,,,
342,PT09M02.00S,2021-03-23T02:21:22.3Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,70,69,2021-03-23T02:21:22Z,3380000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,341.0,2.0,2.0,0.0,,,,,,,,,,,
343,PT08M58.00S,2021-03-23T02:21:26.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,7.966491458607096,49.57873774509804,1610612763,72,69,2021-03-23T02:21:30Z,3390000,2.0,22.0,1,left,J. Morant running Layup (16 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,2.25,Made,16.0,,,,,,,,,,,,,,,,,,
344,PT08M48.00S,2021-03-23T02:21:37.4Z,3,REGULAR,3pt,Jump Shot,[],1628400,94.1688567674113,4.235600490196079,1610612738,72,69,2021-03-23T02:22:00Z,3400000,-229.0,2.0,1,right,MISS S. Ojeleye running 3PT,[1628400],1610612738.0,BOS,running,,,Ojeleye,S. Ojeleye,,,,,22.88,Missed,,,,,,,,,,,,,,,,,,,
345,PT08M48.00S,2021-03-23T02:21:37.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,72,69,2021-03-23T02:22:00Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,344.0,,,,,,,,,,,,,,
346,PT08M48.00S,2021-03-23T02:21:43.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,72,69,2021-03-23T02:21:43Z,3420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT08M48.00S,2021-03-23T02:21:49.4Z,3,REGULAR,substitution,out,[],1628464,,,1610612738,72,69,2021-03-23T02:21:56Z,3430000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M48.00S,2021-03-23T02:21:49.4Z,3,REGULAR,substitution,in,[],1629057,,,1610612738,72,69,2021-03-23T02:21:56Z,3440000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT08M37.00S,2021-03-23T02:22:10.8Z,3,REGULAR,turnover,bad pass,[],201952,,,1610612738,72,69,2021-03-23T02:22:38Z,3450000,,,0,,J. Teague bad pass TURNOVER (2 TO),[201952],1610612738.0,BOS,,,,Teague,J. Teague,,,,,,,,,,,,,,,,,,,,2.0,,,,,
351,PT08M37.00S,2021-03-23T02:22:16.4Z,3,REGULAR,foul,personal,[],201952,,,1610612763,72,69,2021-03-23T02:23:20Z,3470000,,,0,,J. Teague loose ball personal FOUL (2 PF),"[201952, 202685]",1610612738.0,BOS,loose ball,,,Teague,J. Teague,,,,,,,,,,,,,,,1155.0,2.0,0.0,Valanciunas,202685.0,,,,,,
353,PT08M26.00S,2021-03-23T02:22:42.9Z,3,REGULAR,turnover,bad pass,[],1628415,,,1610612763,72,69,2021-03-23T02:22:46Z,3490000,,,0,,D. Brooks bad pass TURNOVER (1 TO),"[1628415, 1629057]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,1.0,Williams III,1629057.0,,,
354,PT08M26.00S,2021-03-23T02:22:42.9Z,3,REGULAR,steal,,[],1629057,,,1610612738,72,69,2021-03-23T02:22:44Z,3500000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT08M20.00S,2021-03-23T02:22:48.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627759,76.42904073587385,12.568933823529413,1610612738,72,69,2021-03-23T02:22:53Z,3510000,-187.0,169.0,1,right,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
356,PT08M18.00S,2021-03-23T02:22:50.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,72,69,2021-03-23T02:22:53Z,3520000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,355.0,,,,,,,,,,,,,,
357,PT08M18.00S,2021-03-23T02:22:53.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,72,69,2021-03-23T02:22:53Z,3530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT08M13.00S,2021-03-23T02:22:59.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,7.835085413929041,49.57873774509804,1610612763,74,69,2021-03-23T02:23:04Z,3540000,2.0,21.0,1,left,D. Brooks driving Layup (14 PTS) (K. Anderson 5 AST),"[1628415, 203937]",1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,2.12,Made,14.0,K. Anderson,203937.0,5.0,,,,,,,,,,,,,,,
360,PT08M12.00S,2021-03-23T02:23:05.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,74,69,2021-03-23T02:23:05Z,3560000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M58.00S,2021-03-23T02:26:08.8Z,3,REGULAR,3pt,Jump Shot,[],203935,69.72733245729303,68.94148284313727,1610612738,74,69,2021-03-23T02:26:15Z,3570000,95.0,232.0,1,right,MISS M. Smart 25' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
