actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
649,PT02M51.00S,2021-04-10T01:53:41.1Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,122,111,2021-04-10T01:53:41Z,6360000,,,0,,J. Tatum Free Throw 2 of 2 (46 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,46.0,,,,,,,,,,,,,,,,,,
650,PT02M41.00S,2021-04-10T01:53:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,89.56964520367937,44.43167892156863,1610612750,122,113,2021-04-10T01:54:00Z,6370000,-28.0,46.0,1,right,D. Russell driving finger roll Layup (11 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,5.33,Made,11.0,,,,,,,,,,,,,,,,,,
651,PT02M17.00S,2021-04-10T01:54:18.6Z,4,REGULAR,3pt,Jump Shot,[],203935,33.196452036793694,46.88265931372549,1610612738,122,113,2021-04-10T01:54:26Z,6380000,16.0,260.0,1,left,MISS M. Smart 26' step back 3PT,[203935],1610612738.0,BOS,step back,,,Smart,M. Smart,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
652,PT02M15.00S,2021-04-10T01:54:20.6Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,122,113,2021-04-10T01:54:26Z,6390000,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,651.0,3.0,3.0,0.0,,,,,,,,,
653,PT02M05.00S,2021-04-10T01:54:32.1Z,4,REGULAR,3pt,Jump Shot,[],1626157,68.9388961892247,73.10814950980392,1610612750,122,116,2021-04-10T01:54:44Z,6400000,116.0,239.0,1,right,K. Towns 26' 3PT  (27 PTS) (D. Russell 7 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.59,Made,27.0,D. Russell,1626156.0,7.0,,,,,,,,,,,,,,,
655,PT01M42.00S,2021-04-10T01:54:54.3Z,4,REGULAR,3pt,Jump Shot,[],1627759,32.670827858081466,56.44148284313726,1610612738,122,116,2021-04-10T01:55:01Z,6420000,-32.0,255.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
656,PT01M40.00S,2021-04-10T01:54:56.3Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,122,116,2021-04-10T01:55:01Z,6430000,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,655.0,4.0,3.0,1.0,,,,,,,,,
657,PT01M29.00S,2021-04-10T01:55:07.2Z,4,REGULAR,3pt,Jump Shot,[],1626156,65.52233902759527,42.96109068627451,1610612750,122,119,2021-04-10T01:55:12Z,6440000,-35.0,272.0,1,right,D. Russell 27' 3PT pullup (14 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,27.39,Made,14.0,,,,,,,,,,,,,,,,,,
658,PT01M29.00S,2021-04-10T01:55:13.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,122,119,2021-04-10T01:55:13Z,6450000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M29.00S,2021-04-10T01:56:30.6Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,122,119,2021-04-10T01:56:39Z,6460000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M29.00S,2021-04-10T01:56:30.6Z,4,REGULAR,substitution,in,[],202689,,,1610612738,122,119,2021-04-10T01:56:39Z,6470000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M07.00S,2021-04-10T01:57:08.6Z,4,REGULAR,2pt,Jump Shot,[],1628369,20.97568988173456,22.863051470588236,1610612738,122,119,2021-04-10T01:57:19Z,6480000,136.0,145.0,1,left,MISS J. Tatum 19' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,19.84,Missed,,,,,,,,,,,,,,,,,,,
662,PT01M05.00S,2021-04-10T01:57:10.6Z,4,REGULAR,rebound,offensive,[],203935,,,1610612738,122,119,2021-04-10T01:57:19Z,6490000,,,0,,M. Smart REBOUND (Off:2 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,661.0,5.0,3.0,2.0,,,,,,,,,
663,PT01M05.00S,2021-04-10T01:57:13.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,122,119,2021-04-10T01:57:28Z,6500000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M05.00S,2021-04-10T01:57:23.3Z,4,REGULAR,substitution,out,[],202684,,,1610612750,122,119,2021-04-10T01:57:26Z,6510000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M05.00S,2021-04-10T01:57:23.3Z,4,REGULAR,substitution,in,[],1629684,,,1610612750,122,119,2021-04-10T01:57:26Z,6520000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M54.00S,2021-04-10T01:57:44.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,91.40932982917214,48.353247549019606,1610612750,122,121,2021-04-10T01:57:50Z,6530000,-8.0,28.0,1,right,D. Russell driving finger roll Layup (16 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,2.95,Made,16.0,,,,,,,,,,,,,,,,,,
667,PT00M31.20S,2021-04-10T01:58:08.2Z,4,REGULAR,3pt,Jump Shot,[],1628369,13.222733245729303,94.67677696078431,1610612738,122,121,2021-04-10T01:58:18Z,6540000,-223.0,72.0,1,left,MISS J. Tatum fadeaway 3PT,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
668,PT00M28.40S,2021-04-10T01:58:11.0Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,122,121,2021-04-10T01:58:18Z,6550000,,,0,,D. Russell REBOUND (Off:0 Def:4),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,667.0,4.0,4.0,0.0,,,,,,,,,
669,PT00M25.60S,2021-04-10T01:58:14.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,65.65374507227332,61.34344362745098,1610612750,122,121,2021-04-10T01:58:27Z,6560000,57.0,270.0,1,right,MISS D. Russell 27' running pullup 3PT,[1626156],1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,27.63,Missed,,,,,,,,,,,,,,,,,,,
670,PT00M23.00S,2021-04-10T01:58:16.6Z,4,REGULAR,rebound,defensive,[],202689,,,1610612738,122,121,2021-04-10T01:58:27Z,6570000,,,0,,K. Walker REBOUND (Off:0 Def:5),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,669.0,5.0,5.0,0.0,,,,,,,,,
671,PT00M17.30S,2021-04-10T01:58:22.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628369,5.863994743758213,50.55912990196079,1610612738,124,121,2021-04-10T02:04:55Z,6580000,-3.0,3.0,1,left,J. Tatum running DUNK (48 PTS) (J. Brown 3 AST),"[1628369, 1627759]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,0.38,Made,48.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,,
673,PT00M17.30S,2021-04-10T01:58:34.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,124,121,2021-04-10T01:58:34Z,6600000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M17.30S,2021-04-10T01:59:37.2Z,4,REGULAR,substitution,out,[],1629006,,,1610612750,124,121,2021-04-10T01:59:57Z,6610000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M17.30S,2021-04-10T01:59:37.2Z,4,REGULAR,substitution,in,[],1627823,,,1610612750,124,121,2021-04-10T01:59:57Z,6620000,,,0,,SUB in: J. Hernangomez,[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M09.70S,2021-04-10T02:00:28.0Z,4,REGULAR,3pt,Jump Shot,[],1626156,66.83639947437582,70.90226715686273,1610612750,124,124,2021-04-10T02:00:35Z,6630000,105.0,259.0,1,right,D. Russell 27' 3PT bank (19 PTS) (K. Towns 5 AST),"[1626156, 1626157]",1610612750.0,MIN,bank,,,Russell,D. Russell,,,,,27.95,Made,19.0,K. Towns,1626157.0,5.0,,,,,,,,,,,,,,,
678,PT00M08.60S,2021-04-10T02:00:40.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,124,124,2021-04-10T02:00:40Z,6650000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M08.60S,2021-04-10T02:01:44.7Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,124,124,2021-04-10T02:02:08Z,6660000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M08.60S,2021-04-10T02:01:44.7Z,4,REGULAR,substitution,out,[],1627823,,,1610612738,124,124,2021-04-10T02:02:08Z,6670000,,,0,,SUB out: J. Hernangomez,[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M08.60S,2021-04-10T02:01:44.7Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,124,124,2021-04-10T02:02:08Z,6680000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M08.60S,2021-04-10T02:01:44.7Z,4,REGULAR,substitution,in,[],1629006,,,1610612738,124,124,2021-04-10T02:02:08Z,6690000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.70S,2021-04-10T02:02:33.7Z,4,REGULAR,2pt,Jump Shot,[],1628369,23.866622864651774,27.76501225490196,1610612738,124,124,2021-04-10T02:03:00Z,6700000,111.0,172.0,1,left,MISS J. Tatum 20' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,20.46,Missed,,,,,,,,,,,,,,,,,,,
684,PT00M00.60S,2021-04-10T02:02:33.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,124,124,2021-04-10T02:03:00Z,6710000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,683.0,,,,,,,,,,,,
685,PT00M00.00S,2021-04-10T02:02:38.3Z,4,REGULAR,period,end,[],0,,,1610612738,124,124,2021-04-10T02:02:38Z,6720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT05M00.00S,2021-04-10T02:05:31.2Z,5,OVERTIME,period,start,[],0,,,0,124,124,2021-04-10T02:05:31Z,6730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT04M56.00S,2021-04-10T02:05:37.6Z,5,OVERTIME,jumpball,recovered,[],0,,,1610612738,124,124,2021-04-10T02:05:37Z,6750000,,,0,,Jump Ball R. Williams III vs. K. Towns: Tip to Team (BOS),"[1629057, 1626157]",1610612738.0,BOS,startperiod,Team (BOS),,,,Williams III,1629057.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,
691,PT04M41.00S,2021-04-10T02:05:56.6Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],202689,18.610381077529567,44.18658088235294,1610612738,124,124,2021-04-10T02:06:02Z,6780000,29.0,122.0,1,left,MISS K. Walker 12' driving floating Shot,[202689],1610612738.0,BOS,driving floating,,,Walker,K. Walker,,,,,12.58,Missed,,,,,,,,,,,,,,,,,,,
692,PT04M38.00S,2021-04-10T02:05:59.6Z,5,OVERTIME,rebound,offensive,[],202689,,,1610612738,124,124,2021-04-10T02:06:02Z,6790000,,,0,,K. Walker REBOUND (Off:1 Def:5),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,691.0,6.0,5.0,1.0,,,,,,,,,
693,PT04M37.00S,2021-04-10T02:06:00.1Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1627759,26.231931668856767,18.45128676470588,1610612738,124,124,2021-04-10T02:06:05Z,6800000,158.0,194.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
694,PT04M36.00S,2021-04-10T02:06:01.1Z,5,OVERTIME,rebound,defensive,[],1626157,,,1610612750,124,124,2021-04-10T02:06:05Z,6810000,,,0,,K. Towns REBOUND (Off:2 Def:10),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,693.0,12.0,10.0,2.0,,,,,,,,,
695,PT04M19.00S,2021-04-10T02:06:21.2Z,5,OVERTIME,foul,offensive,[],1626157,,,1610612750,124,124,2021-04-10T02:06:29Z,6820000,,,0,,K. Towns charge offensive FOUL (2 PF),"[1626157, 203935]",1610612750.0,MIN,charge,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,202053.0,2.0,1.0,Smart,203935.0,
697,PT04M19.00S,2021-04-10T02:06:21.2Z,5,OVERTIME,turnover,offensive foul,[],1626157,,,1610612750,124,124,2021-04-10T02:06:21Z,6840000,,,0,,K. Towns offensive foul TURNOVER (6 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,6.0,,,202053.0,,,,,
698,PT04M10.00S,2021-04-10T02:06:48.4Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628369,5.863994743758213,50.06893382352941,1610612738,126,124,2021-04-10T02:06:52Z,6850000,0.0,3.0,1,left,J. Tatum cutting DUNK (50 PTS) (R. Williams III 5 AST),"[1628369, 1629057]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,0.26,Made,50.0,R. Williams III,1629057.0,5.0,,,,,,,,,,,,,,,
700,PT03M52.00S,2021-04-10T02:07:05.8Z,5,OVERTIME,3pt,Jump Shot,[],1626157,67.88764783180025,68.2061887254902,1610612750,126,127,2021-04-10T02:07:10Z,6870000,91.0,249.0,1,right,K. Towns 26' 3PT  (30 PTS) (A. Edwards 5 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.55,Made,30.0,A. Edwards,1630162.0,5.0,,,,,,,,,,,,,,,
702,PT03M39.00S,2021-04-10T02:07:19.1Z,5,OVERTIME,3pt,Jump Shot,[],202689,31.167871222076215,28.278186274509803,1610612738,126,127,2021-04-10T02:07:25Z,6890000,109.0,240.0,1,left,MISS K. Walker 26' 3PT,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,,
703,PT03M37.00S,2021-04-10T02:07:21.1Z,5,OVERTIME,rebound,defensive,[],1630162,,,1610612750,126,127,2021-04-10T02:07:25Z,6900000,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,702.0,5.0,4.0,1.0,,,,,,,,,
704,PT03M23.00S,2021-04-10T02:07:35.5Z,5,OVERTIME,3pt,Jump Shot,[],1626157,66.3107752956636,41.24540441176471,1610612750,126,127,2021-04-10T02:07:43Z,6910000,-44.0,264.0,1,right,MISS K. Towns 26' step back 3PT,[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,,
705,PT03M20.00S,2021-04-10T02:07:38.5Z,5,OVERTIME,rebound,defensive,[],202689,,,1610612738,126,127,2021-04-10T02:07:43Z,6920000,,,0,,K. Walker REBOUND (Off:1 Def:6),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,704.0,7.0,6.0,1.0,,,,,,,,,
706,PT03M12.00S,2021-04-10T02:07:46.1Z,5,OVERTIME,3pt,Jump Shot,[],1627759,10.5946123521682,3.010110294117647,1610612738,129,127,2021-04-10T02:07:50Z,6930000,235.0,47.0,1,left,J. Brown 3PT  (22 PTS) (K. Walker 8 AST),"[1627759, 202689]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.96,Made,22.0,K. Walker,202689.0,8.0,,,,,,,,,,,,,,,
708,PT02M44.00S,2021-04-10T02:08:14.5Z,5,OVERTIME,3pt,Jump Shot,[],1626156,62.89421813403416,70.41207107843137,1610612750,129,127,2021-04-10T02:08:24Z,6950000,102.0,296.0,1,right,MISS D. Russell 31' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,31.34,Missed,,,,,,,,,,,,,,,,,,,
709,PT02M40.00S,2021-04-10T02:08:18.5Z,5,OVERTIME,rebound,defensive,[],1628369,,,1610612738,129,127,2021-04-10T02:08:24Z,6960000,,,0,,J. Tatum REBOUND (Off:1 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,708.0,10.0,9.0,1.0,,,,,,,,,
710,PT02M23.00S,2021-04-10T02:08:35.0Z,5,OVERTIME,3pt,Jump Shot,[],202689,27.677398160315374,78.01011029411765,1610612738,132,127,2021-04-10T02:08:39Z,6970000,-140.0,208.0,1,left,K. Walker 25' 3PT  (14 PTS) (J. Tatum 4 AST),"[202689, 1628369]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,25.05,Made,14.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,,
712,PT02M05.00S,2021-04-10T02:08:53.5Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],1626156,88.25558475689881,60.853247549019606,1610612750,132,129,2021-04-10T02:09:00Z,6990000,54.0,58.0,1,right,D. Russell 7' turnaround Hook (21 PTS) (K. Towns 6 AST),"[1626156, 1626157]",1610612750.0,MIN,turnaround,,,Russell,D. Russell,,,,,7.94,Made,21.0,K. Towns,1626157.0,6.0,,,,,,,,,,,,,,,
714,PT01M48.00S,2021-04-10T02:09:10.3Z,5,OVERTIME,3pt,Jump Shot,[],202689,10.200394218134035,95.65716911764706,1610612738,135,129,2021-04-10T02:09:15Z,7010000,-228.0,43.0,1,left,K. Walker 3PT  (17 PTS) (M. Smart 8 AST),"[202689, 203935]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,23.24,Made,17.0,M. Smart,203935.0,8.0,,,,,,,,,,,,,,,
716,PT01M48.00S,2021-04-10T02:09:23.0Z,5,OVERTIME,instantreplay,request,[],0,,,1610612750,135,129,2021-04-10T02:09:59Z,7030000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1151.0,,,,,Support 3pt FG
717,PT01M44.00S,2021-04-10T02:10:36.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1626156,92.19776609724047,48.84344362745098,1610612750,135,131,2021-04-10T02:10:43Z,7040000,-6.0,21.0,1,right,D. Russell cutting finger roll Layup (23 PTS) (K. Towns 7 AST),"[1626156, 1626157]",1610612750.0,MIN,cutting finger roll,,,Russell,D. Russell,,,,,2.16,Made,23.0,K. Towns,1626157.0,7.0,,,,,,,,,,,,,,,
719,PT01M44.00S,2021-04-10T02:10:38.5Z,5,OVERTIME,foul,personal,['1freethrow'],1627759,,,1610612750,135,131,2021-04-10T02:10:48Z,7060000,,,0,,J. Brown shooting personal FOUL (5 PF) (Russell 1 FT),"[1627759, 1626156]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,1151.0,5.0,0.0,Russell,1626156.0,
721,PT01M44.00S,2021-04-10T02:11:21.2Z,5,OVERTIME,freethrow,1 of 1,[],1626156,,,1610612750,135,132,2021-04-10T02:11:21Z,7080000,,,0,,D. Russell Free Throw 1 of 1 (24 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
722,PT01M25.00S,2021-04-10T02:11:42.0Z,5,OVERTIME,foul,personal,['3freethrow'],1626157,,,1610612738,135,132,2021-04-10T02:11:55Z,7090000,,,0,,K. Towns shooting personal FOUL (3 PF) (Tatum 3 FT),"[1626157, 1628369]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,202053.0,3.0,1.0,Tatum,1628369.0,
724,PT01M25.00S,2021-04-10T02:12:16.6Z,5,OVERTIME,freethrow,1 of 3,[],1628369,,,1610612738,136,132,2021-04-10T02:12:16Z,7110000,,,0,,J. Tatum Free Throw 1 of 3 (51 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,51.0,,,,,,,,,,,,,,,,,,
725,PT01M25.00S,2021-04-10T02:12:35.9Z,5,OVERTIME,freethrow,2 of 3,[],1628369,,,1610612738,137,132,2021-04-10T02:12:35Z,7120000,,,0,,J. Tatum Free Throw 2 of 3 (52 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,52.0,,,,,,,,,,,,,,,,,,
726,PT01M25.00S,2021-04-10T02:12:36.4Z,5,OVERTIME,substitution,out,[],1629057,,,1610612738,137,132,2021-04-10T02:12:41Z,7130000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT01M25.00S,2021-04-10T02:12:36.4Z,5,OVERTIME,substitution,in,[],202684,,,1610612738,137,132,2021-04-10T02:12:41Z,7140000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT01M25.00S,2021-04-10T02:12:53.7Z,5,OVERTIME,freethrow,3 of 3,[],1628369,,,1610612738,138,132,2021-04-10T02:12:53Z,7150000,,,0,,J. Tatum Free Throw 3 of 3 (53 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,53.0,,,,,,,,,,,,,,,,,,
729,PT01M14.00S,2021-04-10T02:13:05.9Z,5,OVERTIME,3pt,Jump Shot,[],1626156,69.33311432325887,74.33363970588235,1610612750,138,132,2021-04-10T02:13:14Z,7160000,122.0,236.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
730,PT01M11.00S,2021-04-10T02:13:08.9Z,5,OVERTIME,rebound,defensive,[],203935,,,1610612738,138,132,2021-04-10T02:13:14Z,7170000,,,0,,M. Smart REBOUND (Off:2 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,729.0,6.0,4.0,2.0,,,,,,,,,
731,PT00M48.10S,2021-04-10T02:13:33.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],202684,6.915243101182654,46.392463235294116,1610612738,140,132,2021-04-10T02:13:54Z,7180000,18.0,13.0,1,left,T. Thompson Layup (7 PTS) (K. Walker 9 AST),"[202684, 202689]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,2.19,Made,7.0,K. Walker,202689.0,9.0,,,,,,,,,,,,,,,
733,PT00M47.60S,2021-04-10T02:13:38.5Z,5,OVERTIME,timeout,full,['team'],0,,,1610612750,140,132,2021-04-10T02:13:38Z,7200000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,PT00M47.60S,2021-04-10T02:14:47.6Z,5,OVERTIME,substitution,out,[],1629006,,,1610612750,140,132,2021-04-10T02:15:06Z,7210000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT00M47.60S,2021-04-10T02:14:47.6Z,5,OVERTIME,substitution,in,[],1627823,,,1610612750,140,132,2021-04-10T02:15:06Z,7220000,,,0,,SUB in: J. Hernangomez,[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT00M45.70S,2021-04-10T02:15:34.4Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1630183,92.06636005256242,47.61795343137255,1610612750,140,134,2021-04-10T02:15:39Z,7230000,-12.0,22.0,1,right,J. McDaniels cutting DUNK (11 PTS) (D. Russell 8 AST),"[1630183, 1626156]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,2.51,Made,11.0,D. Russell,1626156.0,8.0,,,,,,,,,,,,,,,
738,PT00M45.00S,2021-04-10T02:15:47.3Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1627823,,,1610612738,140,134,2021-04-10T02:15:57Z,7250000,,,0,,J. Hernangomez take personal FOUL (2 PF) (Smart 2 FT),"[1627823, 203935]",1610612750.0,MIN,take,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Smart,203935.0,
740,PT00M45.00S,2021-04-10T02:16:21.5Z,5,OVERTIME,freethrow,1 of 2,[],203935,,,1610612738,140,134,2021-04-10T02:16:21Z,7270000,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
741,PT00M45.00S,2021-04-10T02:16:21.5Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612738,140,134,2021-04-10T02:16:21Z,7280000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,740.0,,,,,,,,,,,,
742,PT00M45.00S,2021-04-10T02:16:39.4Z,5,OVERTIME,freethrow,2 of 2,[],203935,,,1610612738,141,134,2021-04-10T02:16:39Z,7290000,,,0,,M. Smart Free Throw 2 of 2 (24 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
743,PT00M37.80S,2021-04-10T02:16:51.9Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1626156,91.93495400788436,48.84344362745098,1610612750,141,136,2021-04-10T02:16:57Z,7300000,-6.0,23.0,1,right,D. Russell driving finger roll Layup (26 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,2.4,Made,26.0,,,,,,,,,,,,,,,,,,
