actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
546,PT09M08.00S,2021-02-20T02:19:58.9Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,100,85,2021-02-20T02:31:29Z,5150000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,545.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
547,PT09M01.00S,2021-02-20T02:20:09.8Z,4,REGULAR,turnover,traveling,[],201568,,,1610612737,100,85,2021-02-20T02:20:16Z,5160000,,,0,,D. Gallinari traveling TURNOVER (1 TO),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,1188.0,1.0,,,,,,,
548,PT08M49.00S,2021-02-20T02:20:31.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628400,22.946780551905388,88.54932598039215,1610612738,100,85,2021-02-20T02:20:39Z,5170000,-193.0,163.0,1,left,MISS S. Ojeleye 25' 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
549,PT08M47.00S,2021-02-20T02:20:33.9Z,4,REGULAR,rebound,offensive,[],1629750,,,1610612738,100,85,2021-02-20T02:20:39Z,5180000,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,548.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
550,PT08M43.00S,2021-02-20T02:20:38.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628400,17.95335085413929,92.9610906862745,1610612738,103,85,2021-02-20T02:20:44Z,5190000,-215.0,116.0,1,left,S. Ojeleye 24' 3PT  (5 PTS) (J. Tatum 5 AST),"[1628400, 1628369]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,24.43,Made,,,,,5.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,
552,PT08M27.00S,2021-02-20T02:20:54.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629164,80.23981603153744,56.93167892156863,1610612737,103,85,2021-02-20T02:21:04Z,5210000,35.0,133.0,1,right,MISS B. Goodwin 13' Jump Shot - blocked,"[1629164, 1629057]",1610612737.0,ATL,,,,Goodwin,B. Goodwin,,,,,13.76,Missed,,,,,,,,,Williams III,1629057.0,,,,,,,,,
553,PT08M27.00S,2021-02-20T02:20:54.0Z,4,REGULAR,block,,[],1629057,,,1610612737,103,85,2021-02-20T02:20:56Z,5220000,,,0,,R. Williams III BLOCK (4 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M25.00S,2021-02-20T02:20:56.0Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,103,85,2021-02-20T02:21:04Z,5230000,,,0,,C. Capela REBOUND (Off:7 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,552.0,12.0,5.0,7.0,,,,,,,,,,,,,,,
555,PT08M16.00S,2021-02-20T02:21:05.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201568,77.08607095926413,69.18658088235294,1610612737,103,85,2021-02-20T02:21:18Z,5240000,96.0,163.0,1,right,MISS D. Gallinari 18' step back Shot,[201568],1610612737.0,ATL,step back,,,Gallinari,D. Gallinari,,,,,18.9,Missed,,,,,,,,,,,,,,,,,,,
556,PT08M15.00S,2021-02-20T02:21:06.7Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,103,85,2021-02-20T02:21:18Z,5250000,,,0,,C. Capela REBOUND (Off:8 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,555.0,13.0,5.0,8.0,,,,,,,,,,,,,,,
557,PT08M14.00S,2021-02-20T02:21:10.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,103,87,2021-02-20T02:21:23Z,5260000,0.0,0.0,1,right,C. Capela tip Layup (20 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Made,,,,,20.0,,,,,,,,,,,,,,
558,PT07M58.00S,2021-02-20T02:21:22.5Z,4,REGULAR,3pt,Jump Shot,[],1630202,19.267411300919843,93.94148284313727,1610612738,103,87,2021-02-20T02:21:30Z,5270000,-220.0,129.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
559,PT07M56.00S,2021-02-20T02:21:24.5Z,4,REGULAR,rebound,defensive,[],203524,,,1610612737,103,87,2021-02-20T02:21:30Z,5280000,,,0,,S. Hill REBOUND (Off:0 Def:4),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,558.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
560,PT07M44.00S,2021-02-20T02:21:37.3Z,4,REGULAR,3pt,Jump Shot,[],203524,74.85216819973719,10.853247549019608,1610612737,103,90,2021-02-20T02:22:23Z,5290000,-196.0,184.0,1,right,S. Hill 26' 3PT  (12 PTS) (D. Gallinari 2 AST),"[203524, 201568]",1610612737.0,ATL,,,,Hill,S. Hill,,,,,26.85,Made,,,,,12.0,D. Gallinari,201568.0,2.0,,,,,,,,,,,
562,PT07M44.00S,2021-02-20T02:21:58.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,103,90,2021-02-20T02:21:58Z,5310000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M44.00S,2021-02-20T02:23:05.2Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,103,90,2021-02-20T02:24:33Z,5320000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M44.00S,2021-02-20T02:23:05.2Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,103,90,2021-02-20T02:24:33Z,5330000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M44.00S,2021-02-20T02:23:05.2Z,4,REGULAR,substitution,out,[],1629750,,,1610612738,103,90,2021-02-20T02:24:33Z,5340000,,,0,,SUB out: J. Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M44.00S,2021-02-20T02:23:05.2Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,103,90,2021-02-20T02:24:33Z,5350000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M44.00S,2021-02-20T02:23:05.2Z,4,REGULAR,substitution,in,[],202689,,,1610612738,103,90,2021-02-20T02:24:33Z,5360000,,,0,,SUB in: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M44.00S,2021-02-20T02:23:05.2Z,4,REGULAR,substitution,in,[],1628464,,,1610612738,103,90,2021-02-20T02:24:33Z,5370000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M33.00S,2021-02-20T02:24:46.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,103,90,2021-02-20T02:24:46Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M21.00S,2021-02-20T02:25:11.8Z,4,REGULAR,2pt,Jump Shot,[],1627759,20.71287779237845,59.13756127450981,1610612738,103,90,2021-02-20T02:25:20Z,5390000,-46.0,142.0,1,left,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,14.94,Missed,,,,,,,,,,,,,,,,,,,
571,PT07M19.00S,2021-02-20T02:25:13.8Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,103,90,2021-02-20T02:25:20Z,5400000,,,0,,C. Capela REBOUND (Off:8 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,570.0,14.0,6.0,8.0,,,,,,,,,,,,,,,
572,PT07M05.00S,2021-02-20T02:25:27.6Z,4,REGULAR,3pt,Jump Shot,[],201568,74.90144546649145,11.366421568627452,1610612737,103,90,2021-02-20T02:25:37Z,5410000,-193.0,183.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
573,PT07M03.00S,2021-02-20T02:25:29.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,103,90,2021-02-20T02:25:37Z,5420000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,572.0,,,,,,,,,,,,,,,,,,
574,PT07M02.00S,2021-02-20T02:25:37.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,103,90,2021-02-20T02:25:37Z,5430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M53.00S,2021-02-20T02:25:47.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202689,7.835085413929041,44.18658088235294,1610612738,105,90,2021-02-20T02:25:53Z,5440000,29.0,21.0,1,left,K. Walker driving Layup (24 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,3.59,Made,,,,,24.0,,,,,,,,,,,,,,
576,PT06M53.00S,2021-02-20T02:25:54.4Z,4,REGULAR,foul,personal,['1freethrow'],203991,,,1610612738,105,90,2021-02-20T02:26:01Z,5450000,,,0,,C. Capela shooting personal FOUL (1 PF) (Walker 1 FT),"[203991, 202689]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,,,101283.0,,,,1.0,0.0,Walker,202689.0,
578,PT06M53.00S,2021-02-20T02:26:18.2Z,4,REGULAR,freethrow,1 of 1,[],202689,,,1610612738,106,90,2021-02-20T02:26:18Z,5470000,,,0,,K. Walker Free Throw 1 of 1 (25 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,25.0,,,,,,,,,,,,,,
579,PT06M40.00S,2021-02-20T02:26:37.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628400,,,1610612737,106,90,2021-02-20T02:26:48Z,5480000,,,0,,S. Ojeleye shooting personal FOUL (2 PF) (Gallinari 2 FT),"[1628400, 201568]",1610612738.0,BOS,shooting,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,101283.0,,,,2.0,0.0,Gallinari,201568.0,
581,PT06M40.00S,2021-02-20T02:27:04.9Z,4,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,106,91,2021-02-20T02:27:04Z,5500000,,,0,,D. Gallinari Free Throw 1 of 2 (5 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
582,PT06M40.00S,2021-02-20T02:27:06.4Z,4,REGULAR,substitution,out,[],1628400,,,1610612737,106,91,2021-02-20T02:27:20Z,5510000,,,0,,SUB out: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M40.00S,2021-02-20T02:27:06.4Z,4,REGULAR,substitution,out,[],1629164,,,1610612737,106,91,2021-02-20T02:27:20Z,5520000,,,0,,SUB out: B. Goodwin,[1629164],1610612737.0,ATL,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M40.00S,2021-02-20T02:27:06.4Z,4,REGULAR,substitution,out,[],203524,,,1610612737,106,91,2021-02-20T02:27:20Z,5530000,,,0,,SUB out: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M40.00S,2021-02-20T02:27:06.4Z,4,REGULAR,substitution,out,[],203503,,,1610612737,106,91,2021-02-20T02:27:20Z,5540000,,,0,,SUB out: T. Snell,[203503],1610612737.0,ATL,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M40.00S,2021-02-20T02:27:06.4Z,4,REGULAR,substitution,in,[],1628369,,,1610612737,106,91,2021-02-20T02:27:20Z,5550000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M40.00S,2021-02-20T02:27:06.4Z,4,REGULAR,substitution,in,[],1628989,,,1610612737,106,91,2021-02-20T02:27:20Z,5560000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M40.00S,2021-02-20T02:27:06.4Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,106,91,2021-02-20T02:27:20Z,5570000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M40.00S,2021-02-20T02:27:06.4Z,4,REGULAR,substitution,in,[],1629629,,,1610612737,106,91,2021-02-20T02:27:20Z,5580000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M40.00S,2021-02-20T02:27:30.6Z,4,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,106,92,2021-02-20T02:27:30Z,5590000,,,0,,D. Gallinari Free Throw 2 of 2 (6 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
591,PT06M20.00S,2021-02-20T02:27:51.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,5.913272010512484,43.98743872549019,1610612738,106,92,2021-02-20T02:27:59Z,5600000,30.0,3.0,1,left,MISS P. Pritchard driving Layup - blocked,"[1630202, 203991]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,3.03,Missed,,,,,,,,,Capela,203991.0,,,,,,,,,
592,PT06M20.00S,2021-02-20T02:27:51.4Z,4,REGULAR,block,,[],203991,,,1610612738,106,92,2021-02-20T02:27:54Z,5610000,,,0,,C. Capela BLOCK (4 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M18.00S,2021-02-20T02:27:53.4Z,4,REGULAR,rebound,defensive,[],1629629,,,1610612737,106,92,2021-02-20T02:27:59Z,5620000,,,0,,C. Reddish REBOUND (Off:1 Def:3),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,591.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
594,PT06M09.00S,2021-02-20T02:28:02.2Z,4,REGULAR,2pt,Jump Shot,[],201568,79.45137976346912,37.07873774509804,1610612737,106,92,2021-02-20T02:28:08Z,5630000,-65.0,141.0,1,right,MISS D. Gallinari 15' pullup Shot,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,15.48,Missed,,,,,,,,,,,,,,,,,,,
595,PT06M07.00S,2021-02-20T02:28:04.2Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,106,92,2021-02-20T02:28:08Z,5640000,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,594.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
596,PT05M55.00S,2021-02-20T02:28:16.2Z,4,REGULAR,2pt,Jump Shot,[],1628369,8.886333771353483,30.215992647058826,1610612738,108,92,2021-02-20T02:28:22Z,5650000,99.0,31.0,1,left,J. Tatum 10' fadeaway Jump Shot (25 PTS),[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,10.36,Made,,,,,25.0,,,,,,,,,,,,,,
597,PT05M44.00S,2021-02-20T02:28:27.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,89.96386333771353,51.294424019607845,1610612737,108,94,2021-02-20T02:28:32Z,5660000,6.0,42.0,1,right,C. Capela cutting DUNK (22 PTS) (T. Young 10 AST),"[203991, 1629027]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,4.23,Made,,,,,22.0,T. Young,1629027.0,10.0,,,,,,,,,,,
599,PT05M28.00S,2021-02-20T02:28:42.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,25.18068331143233,11.588541666666668,1610612738,108,94,2021-02-20T02:28:48Z,5680000,192.0,184.0,1,left,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
600,PT05M26.00S,2021-02-20T02:28:44.4Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,108,94,2021-02-20T02:28:48Z,5690000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,599.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
601,PT05M18.00S,2021-02-20T02:28:52.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203991,88.51839684625493,49.08854166666667,1610612737,108,94,2021-02-20T02:28:59Z,5700000,-5.0,55.0,1,right,MISS C. Capela Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,5.56,Missed,,,,,,,,,,,,,,,,,,,
602,PT05M17.00S,2021-02-20T02:28:53.9Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,108,94,2021-02-20T02:28:59Z,5710000,,,0,,C. Capela REBOUND (Off:9 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,601.0,15.0,6.0,9.0,,,,,,,,,,,,,,,
603,PT05M15.00S,2021-02-20T02:28:57.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,93.03547963206307,51.5625,1610612737,108,96,2021-02-20T02:29:12Z,5720000,8.0,13.0,1,right,C. Capela putback Layup (24 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,1.52,Made,,,,,24.0,,,,,,,,,,,,,,
604,PT05M06.00S,2021-02-20T02:29:07.9Z,4,REGULAR,turnover,traveling,[],1628369,,,1610612738,108,96,2021-02-20T02:29:23Z,5730000,,,0,,J. Tatum traveling TURNOVER (6 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,1188.0,6.0,,,,,,,
605,PT04M50.00S,2021-02-20T02:29:40.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,67.7562417871222,80.21599264705883,1610612737,108,99,2021-02-20T02:29:45Z,5740000,151.0,251.0,1,right,T. Young 29' 3PT pullup (27 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,29.26,Made,,,,,27.0,,,,,,,,,,,,,,
606,PT04M50.00S,2021-02-20T02:29:58.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,108,99,2021-02-20T02:29:58Z,5750000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M50.00S,2021-02-20T02:31:42.3Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,108,99,2021-02-20T02:32:15Z,5760000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M50.00S,2021-02-20T02:31:42.3Z,4,REGULAR,substitution,out,[],203991,,,1610612738,108,99,2021-02-20T02:32:15Z,5770000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M50.00S,2021-02-20T02:31:42.3Z,4,REGULAR,substitution,in,[],202684,,,1610612738,108,99,2021-02-20T02:32:15Z,5780000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M50.00S,2021-02-20T02:31:42.3Z,4,REGULAR,substitution,in,[],1628381,,,1610612738,108,99,2021-02-20T02:32:15Z,5790000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M31.00S,2021-02-20T02:32:55.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,7.178055190538765,43.20618872549019,1610612738,110,99,2021-02-20T02:33:03Z,5800000,34.0,15.0,1,left,D. Theis cutting DUNK (6 PTS) (J. Tatum 6 AST),"[1628464, 1628369]",1610612738.0,BOS,cutting,,,Theis,D. Theis,,,,,3.72,Made,,,,,6.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,
614,PT04M16.00S,2021-02-20T02:33:10.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,82.21090670170827,54.48069852941176,1610612737,110,99,2021-02-20T02:33:24Z,5820000,22.0,115.0,1,right,MISS T. Young 11' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,11.69,Missed,,,,,,,,,,,,,,,,,,,
615,PT04M13.00S,2021-02-20T02:33:13.2Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612738,110,99,2021-02-20T02:33:24Z,5830000,,,0,,D. Theis REBOUND (Off:1 Def:6),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,614.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
616,PT04M10.00S,2021-02-20T02:33:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,9.806176084099869,50.314031862745104,1610612738,110,99,2021-02-20T02:33:36Z,5840000,-2.0,40.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1629629]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.97,Missed,,,,,,,,,Reddish,1629629.0,,,,,,,,,
617,PT04M10.00S,2021-02-20T02:33:24.0Z,4,REGULAR,block,,[],1629629,,,1610612738,110,99,2021-02-20T02:34:49Z,5850000,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M08.00S,2021-02-20T02:33:26.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,110,99,2021-02-20T02:33:36Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,616.0,,,,,,,,,,,,,,,,,,
619,PT04M08.00S,2021-02-20T02:33:34.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,110,99,2021-02-20T02:33:34Z,5870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M08.00S,2021-02-20T02:33:42.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,110,99,2021-02-20T02:33:42Z,5880000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M54.00S,2021-02-20T02:35:19.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628464,5.469776609724048,51.53952205882353,1610612738,112,99,2021-02-20T02:35:29Z,5890000,-8.0,-1.0,1,left,D. Theis alley-oop DUNK (8 PTS) (T. Thompson 2 AST),"[1628464, 202684]",1610612738.0,BOS,alley-oop,,,Theis,D. Theis,,,,,0.78,Made,,,,,8.0,T. Thompson,202684.0,2.0,,,,,,,,,,,
623,PT03M40.00S,2021-02-20T02:35:34.5Z,4,REGULAR,3pt,Jump Shot,[],201568,65.52233902759527,26.784620098039213,1610612737,112,102,2021-02-20T02:35:41Z,5910000,-116.0,272.0,1,right,D. Gallinari 29' 3PT  (9 PTS) (T. Young 11 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,29.54,Made,,,,,9.0,T. Young,1629027.0,11.0,,,,,,,,,,,
625,PT03M24.00S,2021-02-20T02:35:50.5Z,4,REGULAR,2pt,Jump Shot,[],1628464,16.376478318002626,66.24540441176471,1610612738,114,102,2021-02-20T02:35:58Z,5930000,-81.0,101.0,1,left,D. Theis 12' turnaround Jump Shot (10 PTS) (K. Walker 6 AST),"[1628464, 202689]",1610612738.0,BOS,turnaround,,,Theis,D. Theis,,,,,12.99,Made,,,,,10.0,K. Walker,202689.0,6.0,,,,,,,,,,,
627,PT03M13.00S,2021-02-20T02:36:03.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202684,,,1610612737,114,102,2021-02-20T02:36:14Z,5950000,,,0,,T. Thompson shooting personal FOUL (2 PF) (Young 2 FT),"[202684, 1629027]",1610612738.0,BOS,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,202026.0,,,,2.0,0.0,Young,1629027.0,
629,PT03M13.00S,2021-02-20T02:36:24.3Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,114,103,2021-02-20T02:36:24Z,5970000,,,0,,T. Young Free Throw 1 of 2 (28 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,28.0,,,,,,,,,,,,,,
630,PT03M13.00S,2021-02-20T02:36:36.4Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,114,104,2021-02-20T02:36:36Z,5980000,,,0,,T. Young Free Throw 2 of 2 (29 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,29.0,,,,,,,,,,,,,,
631,PT02M56.00S,2021-02-20T02:36:56.3Z,4,REGULAR,3pt,Jump Shot,[],202689,23.915900131406044,85.38602941176471,1610612738,117,104,2021-02-20T02:37:02Z,5990000,-177.0,172.0,1,left,K. Walker 24' 3PT pullup (28 PTS),[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,24.69,Made,,,,,28.0,,,,,,,,,,,,,,
632,PT02M42.00S,2021-02-20T02:37:10.1Z,4,REGULAR,3pt,Jump Shot,[],201568,63.15703022339028,43.20618872549019,1610612737,117,104,2021-02-20T02:37:17Z,6000000,-34.0,294.0,1,right,MISS D. Gallinari 29' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,29.58,Missed,,,,,,,,,,,,,,,,,,,
633,PT02M40.00S,2021-02-20T02:37:12.1Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,117,104,2021-02-20T02:37:17Z,6010000,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,632.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
