actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
263,PT02M45.00S,2021-04-22T23:55:35.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,80.89684625492772,45.166973039215684,1610612756,45,37,2021-04-22T23:55:39Z,2570000,-24.0,127.0,1,right,D. Booker 12' pullup Jump Shot (9 PTS) (C. Payne 1 AST),"[1626164, 1626166]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,12.94,Made,,,,,9.0,C. Payne,1626166.0,1.0,,,,,,,,,,,
264,PT02M23.00S,2021-04-22T23:55:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202689,10.85742444152431,45.166973039215684,1610612738,47,37,2021-04-22T23:56:02Z,2580000,24.0,50.0,1,left,K. Walker driving finger roll Layup (16 PTS),[202689],1610612738.0,BOS,driving finger roll,,,Walker,K. Walker,,,,,5.52,Made,,,,,16.0,,,,,,,,,,,,,,
265,PT02M12.00S,2021-04-22T23:56:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,90.09526938239159,44.676776960784316,1610612756,47,37,2021-04-22T23:56:13Z,2590000,-27.0,41.0,1,right,MISS C. Payne driving finger roll Layup,[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,4.85,Missed,,,,,,,,,,,,,,,,,,,
266,PT02M10.00S,2021-04-22T23:56:09.2Z,2,REGULAR,rebound,defensive,[],202689,,,1610612738,47,37,2021-04-22T23:56:13Z,2600000,,,0,,K. Walker REBOUND (Off:0 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
267,PT02M07.00S,2021-04-22T23:56:14.7Z,2,REGULAR,foul,personal,[],1628969,,,1610612738,47,37,2021-04-22T23:56:24Z,2610000,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 203935]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Smart,203935.0,,,,,,
269,PT02M00.00S,2021-04-22T23:56:43.3Z,2,REGULAR,3pt,Jump Shot,[],202689,30.436925098554536,67.9610906862745,1610612738,47,37,2021-04-22T23:56:50Z,2630000,-90.0,234.0,1,left,MISS K. Walker 25' pullup 3PT,[202689],1610612738.0,BOS,pullup,,,Walker,K. Walker,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,,
270,PT01M58.00S,2021-04-22T23:56:45.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,47,37,2021-04-22T23:56:50Z,2640000,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,269.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
271,PT01M48.00S,2021-04-22T23:56:57.3Z,2,REGULAR,foul,offensive,[],1626164,,,1610612756,47,37,2021-04-22T23:57:09Z,2650000,,,0,,D. Booker charge offensive FOUL (1 PF),"[1626164, 202689]",1610612756.0,PHX,charge,,,Booker,D. Booker,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Walker,202689.0,,,,,,
273,PT01M48.00S,2021-04-22T23:56:57.3Z,2,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,47,37,2021-04-22T23:57:09Z,2670000,,,0,,D. Booker offensive foul TURNOVER (1 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,1627962.0,,,,,1.0,,,,,
274,PT01M25.00S,2021-04-22T23:57:40.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202684,12.302890932982917,36.34344362745098,1610612738,47,37,2021-04-22T23:58:16Z,2680000,68.0,63.0,1,left,MISS T. Thompson 9' Hook,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,9.3,Missed,,,,,,,,,,,,,,,,,,,
275,PT01M23.00S,2021-04-22T23:57:42.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,47,37,2021-04-22T23:58:16Z,2690000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,
276,PT01M23.00S,2021-04-22T23:57:44.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612738,47,37,2021-04-22T23:57:53Z,2700000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,
277,PT01M23.00S,2021-04-22T23:57:50.4Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,47,37,2021-04-22T23:57:59Z,2710000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M23.00S,2021-04-22T23:57:50.4Z,2,REGULAR,substitution,in,[],101108,,,1610612756,47,37,2021-04-22T23:57:59Z,2720000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M12.00S,2021-04-22T23:58:14.3Z,2,REGULAR,turnover,out-of-bounds,[],101108,,,1610612756,47,37,2021-04-22T23:58:32Z,2730000,,,0,,C. Paul bad pass out-of-bounds TURNOVER (2 TO),[101108],1610612756.0,PHX,bad pass,,,Paul,C. Paul,,,,,,,,,,,,,,,1662.0,,,,,2.0,,,,,
281,PT01M00.00S,2021-04-22T23:58:33.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203935,26.231931668856767,79.48069852941177,1610612738,47,37,2021-04-23T00:00:32Z,2740000,-147.0,194.0,1,left,MISS M. Smart 24' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,,
282,PT00M58.40S,2021-04-22T23:58:35.2Z,2,REGULAR,rebound,offensive,[],202684,,,1610612738,47,37,2021-04-22T23:58:44Z,2750000,,,0,,T. Thompson REBOUND (Off:3 Def:5),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,281.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
283,PT00M55.20S,2021-04-22T23:58:39.3Z,2,REGULAR,turnover,bad pass,[],202684,,,1610612738,47,37,2021-04-22T23:58:47Z,2760000,,,0,,T. Thompson bad pass TURNOVER (3 TO),"[202684, 1629028]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,3.0,Ayton,1629028.0,,,
284,PT00M55.20S,2021-04-22T23:58:39.3Z,2,REGULAR,steal,,[],1629028,,,1610612756,47,37,2021-04-22T23:58:40Z,2770000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT00M48.50S,2021-04-22T23:58:47.1Z,2,REGULAR,foul,personal,[],1630174,,,1610612756,47,37,2021-04-22T23:58:59Z,2780000,,,0,,A. Nesmith personal FOUL (2 PF),"[1630174, 101108]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Paul,101108.0,,,,,,
287,PT00M44.70S,2021-04-22T23:59:15.7Z,2,REGULAR,foul,offensive,[],1626164,,,1610612756,47,37,2021-04-22T23:59:32Z,2800000,,,0,,D. Booker offensive FOUL (2 PF),"[1626164, 1630174]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Nesmith,1630174.0,,,,,,
289,PT00M44.70S,2021-04-22T23:59:15.7Z,2,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,47,37,2021-04-22T23:59:15Z,2820000,,,0,,D. Booker offensive foul TURNOVER (2 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,1627962.0,,,,,2.0,,,,,
290,PT00M44.70S,2021-04-22T23:59:33.6Z,2,REGULAR,substitution,out,[],1626164,,,1610612738,47,37,2021-04-22T23:59:36Z,2830000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M44.70S,2021-04-22T23:59:33.6Z,2,REGULAR,substitution,in,[],1628470,,,1610612738,47,37,2021-04-22T23:59:36Z,2840000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT00M44.70S,2021-04-22T23:59:54.9Z,2,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612738,47,37,2021-04-23T00:00:03Z,2850000,,,0,,TEAM foul technical,[],1610612756.0,PHX,bench,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,,,,
293,PT00M44.70S,2021-04-23T00:00:17.4Z,2,REGULAR,freethrow,1 of 1,[],202689,,,1610612738,48,37,2021-04-23T00:00:17Z,2860000,,,0,,K. Walker technical Free Throw 1 of 1 (17 PTS),[202689],1610612738.0,BOS,technical,,,Walker,K. Walker,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
294,PT00M35.00S,2021-04-23T00:00:39.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202689,6.1268068331143235,54.48069852941176,1610612738,50,37,2021-04-23T00:00:44Z,2870000,-22.0,5.0,1,left,K. Walker driving Layup (19 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,2.3,Made,,,,,19.0,,,,,,,,,,,,,,
295,PT00M28.00S,2021-04-23T00:00:54.3Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,50,37,2021-04-23T00:01:02Z,2880000,,,0,,C. Paul bad pass TURNOVER (3 TO),"[101108, 203935]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,3.0,Smart,203935.0,,,
296,PT00M28.00S,2021-04-23T00:00:54.3Z,2,REGULAR,steal,,[],203935,,,1610612738,50,37,2021-04-23T00:00:55Z,2890000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M23.50S,2021-04-23T00:00:58.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630174,11.777266754270697,95.90226715686273,1610612738,50,37,2021-04-23T00:01:09Z,2900000,-230.0,58.0,1,left,MISS A. Nesmith 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
298,PT00M21.10S,2021-04-23T00:01:01.2Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,50,37,2021-04-23T00:01:09Z,2910000,,,0,,M. Smart REBOUND (Off:2 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,297.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
299,PT00M08.40S,2021-04-23T00:01:13.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630174,18.74178712220762,91.98069852941177,1610612738,53,37,2021-04-23T00:01:18Z,2920000,-210.0,124.0,1,left,A. Nesmith 24' 3PT  (6 PTS) (K. Walker 3 AST),"[1630174, 202689]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,24.36,Made,,,,,6.0,K. Walker,202689.0,3.0,,,,,,,,,,,
301,PT00M01.00S,2021-04-23T00:01:26.2Z,2,REGULAR,3pt,Jump Shot,[],101108,67.7562417871222,70.16697303921569,1610612756,53,37,2021-04-23T00:01:37Z,2940000,101.0,251.0,1,right,MISS C. Paul 27' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
302,PT00M00.40S,2021-04-23T00:01:26.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,53,37,2021-04-23T00:01:37Z,2950000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,
303,PT00M00.00S,2021-04-23T00:01:30.5Z,2,REGULAR,period,end,[],0,,,1610612756,53,37,2021-04-23T00:01:30Z,2960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2021-04-23T00:16:31.4Z,3,REGULAR,substitution,out,['startperiod'],1630174,,,1610612756,53,37,2021-04-23T00:16:52Z,2970000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2021-04-23T00:16:31.4Z,3,REGULAR,substitution,out,['startperiod'],1628470,,,1610612756,53,37,2021-04-23T00:16:52Z,2980000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2021-04-23T00:16:31.4Z,3,REGULAR,substitution,in,['startperiod'],1628369,,,1610612756,53,37,2021-04-23T00:16:52Z,2990000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2021-04-23T00:16:31.4Z,3,REGULAR,substitution,in,['startperiod'],1626164,,,1610612756,53,37,2021-04-23T00:16:52Z,3000000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2021-04-23T00:17:03.7Z,3,REGULAR,period,start,[],0,,,1610612738,53,37,2021-04-23T00:17:03Z,3010000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M43.00S,2021-04-23T00:17:19.7Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,53,37,2021-04-23T00:17:26Z,3020000,,,0,,J. Tatum bad pass TURNOVER (3 TO),"[1628369, 101108]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,3.0,Paul,101108.0,,,
310,PT11M43.00S,2021-04-23T00:17:19.7Z,3,REGULAR,steal,,[],101108,,,1610612756,53,37,2021-04-23T00:17:21Z,3030000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT11M39.00S,2021-04-23T00:17:24.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,6.521024967148489,47.86305147058824,1610612756,53,39,2021-04-23T00:17:34Z,3040000,11.0,9.0,1,left,D. Booker running Layup (11 PTS) (C. Paul 1 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,1.39,Made,,,,,11.0,C. Paul,101108.0,1.0,,,,,,,,,,,
313,PT11M18.00S,2021-04-23T00:17:44.1Z,3,REGULAR,2pt,Jump Shot,[],203935,78.26872536136662,38.30422794117647,1610612738,53,39,2021-04-23T00:17:51Z,3060000,-58.0,152.0,1,right,MISS M. Smart 16' turnaround fadeaway Shot,[203935],1610612738.0,BOS,turnaround fadeaway,,,Smart,M. Smart,,,,,16.27,Missed,,,,,,,,,,,,,,,,,,,
314,PT11M16.00S,2021-04-23T00:17:46.1Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,53,39,2021-04-23T00:17:51Z,3070000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,313.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
315,PT11M01.00S,2021-04-23T00:18:02.0Z,3,REGULAR,2pt,Jump Shot,[],1629028,10.200394218134035,71.8826593137255,1610612756,53,39,2021-04-23T00:18:11Z,3080000,-109.0,43.0,1,left,MISS D. Ayton 11' turnaround fadeaway Shot,[1629028],1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,11.77,Missed,,,,,,,,,,,,,,,,,,,
316,PT10M59.00S,2021-04-23T00:18:04.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,53,39,2021-04-23T00:18:11Z,3090000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,315.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
317,PT10M53.00S,2021-04-23T00:18:11.8Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612738,53,39,2021-04-23T00:19:26Z,3100000,,,0,,D. Ayton shooting personal FOUL (2 PF) (Thompson 2 FT),"[1629028, 202684]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Thompson,202684.0,,,,,,
319,PT10M53.00S,2021-04-23T00:18:41.0Z,3,REGULAR,freethrow,1 of 2,[],202684,,,1610612738,54,39,2021-04-23T00:19:20Z,3120000,,,0,,T. Thompson Free Throw 1 of 2 (5 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
320,PT10M53.00S,2021-04-23T00:18:41.0Z,3,REGULAR,freethrow,2 of 2,[],202684,,,1610612738,55,39,2021-04-23T00:19:20Z,3130000,,,0,,T. Thompson Free Throw 2 of 2 (6 PTS),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
321,PT10M33.00S,2021-04-23T00:19:28.5Z,3,REGULAR,3pt,Jump Shot,[],1626164,22.815374507227332,87.56893382352942,1610612756,55,39,2021-04-23T00:19:35Z,3140000,-188.0,162.0,1,left,MISS D. Booker 24' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
322,PT10M31.00S,2021-04-23T00:19:30.5Z,3,REGULAR,rebound,defensive,[],202684,,,1610612738,55,39,2021-04-23T00:19:35Z,3150000,,,0,,T. Thompson REBOUND (Off:3 Def:6),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,321.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
323,PT10M15.00S,2021-04-23T00:19:46.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,84.1819973718791,40.510110294117645,1610612738,57,39,2021-04-23T00:19:56Z,3160000,-47.0,96.0,1,right,K. Walker 10' driving floating Jump Shot (21 PTS) (J. Tatum 6 AST),"[202689, 1628369]",1610612738.0,BOS,driving floating,,,Walker,K. Walker,,,,,10.72,Made,,,,,21.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,
325,PT09M59.00S,2021-04-23T00:20:02.9Z,3,REGULAR,2pt,Jump Shot,[],101108,12.746386333771353,23.621323529411764,1610612756,57,41,2021-04-23T00:20:08Z,3180000,132.0,67.0,1,left,C. Paul 14' pullup Jump Shot (14 PTS) (M. Bridges 3 AST),"[101108, 1628969]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.81,Made,,,,,14.0,M. Bridges,1628969.0,3.0,,,,,,,,,,,
326,PT09M48.00S,2021-04-23T00:20:24.1Z,3,REGULAR,violation,kicked ball,[],1629028,,,1610612738,57,41,2021-04-23T00:20:33Z,3190000,,,0,,D. Ayton kicked ball VIOLATION,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,1662.0,,,,,,,,,,
328,PT09M39.00S,2021-04-23T00:20:40.1Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612738,57,41,2021-04-23T00:20:50Z,3200000,,,0,,D. Ayton shooting personal FOUL (3 PF) (Walker 2 FT),"[1629028, 202689]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,1662.0,3.0,0.0,Walker,202689.0,,,,,,
330,PT09M39.00S,2021-04-23T00:21:09.7Z,3,REGULAR,freethrow,1 of 2,[],202689,,,1610612738,58,41,2021-04-23T00:21:09Z,3220000,,,0,,K. Walker Free Throw 1 of 2 (22 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
331,PT09M39.00S,2021-04-23T00:21:28.5Z,3,REGULAR,freethrow,2 of 2,[],202689,,,1610612738,59,41,2021-04-23T00:21:28Z,3230000,,,0,,K. Walker Free Throw 2 of 2 (23 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
332,PT09M33.00S,2021-04-23T00:21:40.1Z,3,REGULAR,turnover,traveling,[],1626164,,,1610612756,59,41,2021-04-23T00:21:47Z,3240000,,,0,,D. Booker traveling TURNOVER (3 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,1662.0,,,,,3.0,,,,,
333,PT09M25.00S,2021-04-23T00:22:07.3Z,3,REGULAR,turnover,traveling,[],1628369,,,1610612738,59,41,2021-04-23T00:22:16Z,3250000,,,0,,J. Tatum traveling TURNOVER (4 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1662.0,,,,,4.0,,,,,
334,PT09M22.00S,2021-04-23T00:22:15.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628969,11.12023653088042,3.2552083333333335,1610612756,59,41,2021-04-23T00:22:25Z,3260000,234.0,52.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,,
335,PT09M21.00S,2021-04-23T00:22:16.9Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,59,41,2021-04-23T00:22:25Z,3270000,,,0,,D. Booker REBOUND (Off:2 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,334.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
336,PT09M20.00S,2021-04-23T00:22:19.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626164,5.590000152587891,50.0,1610612756,59,43,2021-04-23T00:22:32Z,3280000,0.0,0.0,1,left,D. Booker tip Layup (13 PTS),[1626164],1610612756.0,PHX,tip,,,Booker,D. Booker,,,,,0.0,Made,,,,,13.0,,,,,,,,,,,,,,
337,PT08M58.00S,2021-04-23T00:22:39.2Z,3,REGULAR,2pt,Jump Shot,[],1628369,82.60512483574244,76.78462009803921,1610612738,59,43,2021-04-23T00:25:11Z,3290000,134.0,111.0,1,right,MISS J. Tatum 17' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,17.39,Missed,,,,,,,,,,,,,,,,,,,
338,PT08M55.00S,2021-04-23T00:22:42.2Z,3,REGULAR,rebound,offensive,[],202684,,,1610612738,59,43,2021-04-23T00:22:47Z,3300000,,,0,,T. Thompson REBOUND (Off:4 Def:6),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,337.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
339,PT08M53.00S,2021-04-23T00:22:44.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202689,80.50262812089356,48.59834558823529,1610612738,61,43,2021-04-23T00:26:00Z,3310000,-7.0,131.0,1,right,K. Walker 13' Jump Shot (25 PTS) (T. Thompson 1 AST),"[202689, 202684]",1610612738.0,BOS,,,,Walker,K. Walker,,,,,13.1,Made,,,,,25.0,T. Thompson,202684.0,1.0,,,,,,,,,,,
341,PT08M38.00S,2021-04-23T00:23:00.9Z,3,REGULAR,foul,offensive,[],1626164,,,1610612756,61,43,2021-04-23T00:23:13Z,3330000,,,0,,D. Booker charge offensive FOUL (3 PF),"[1626164, 202689]",1610612756.0,PHX,charge,,,Booker,D. Booker,,,,,,,,,,,,,,,1662.0,3.0,0.0,Walker,202689.0,,,,,,
343,PT08M38.00S,2021-04-23T00:23:00.9Z,3,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,61,43,2021-04-23T00:23:00Z,3350000,,,0,,D. Booker offensive foul TURNOVER (4 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,1662.0,,,,,4.0,,,,,
344,PT08M22.00S,2021-04-23T00:23:27.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629641,83.52496714848883,3.5003063725490198,1610612738,61,43,2021-04-23T00:23:35Z,3360000,-232.0,102.0,1,right,MISS R. Langford 25' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
345,PT08M20.00S,2021-04-23T00:23:29.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,61,43,2021-04-23T00:23:35Z,3370000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,344.0,,,,,,,,,,,,,,,,,,
346,PT08M20.00S,2021-04-23T00:23:34.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,61,43,2021-04-23T00:23:34Z,3380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT08M01.00S,2021-04-23T00:23:53.4Z,3,REGULAR,2pt,Jump Shot,[],1628969,12.614980289093298,29.312193627450984,1610612756,61,45,2021-04-23T00:23:59Z,3390000,103.0,66.0,1,left,M. Bridges 12' turnaround fadeaway Jump Shot (6 PTS),[1628969],1610612756.0,PHX,turnaround fadeaway,,,Bridges,M. Bridges,,,,,12.27,Made,,,,,6.0,,,,,,,,,,,,,,
348,PT07M42.00S,2021-04-23T00:24:14.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202684,92.9862023653088,57.421875,1610612738,63,45,2021-04-23T00:26:59Z,3400000,37.0,13.0,1,right,T. Thompson Layup (8 PTS) (M. Smart 2 AST),"[202684, 203935]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,3.94,Made,,,,,8.0,M. Smart,203935.0,2.0,,,,,,,,,,,
350,PT07M42.00S,2021-04-23T00:24:16.1Z,3,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612738,63,45,2021-04-23T00:24:27Z,3420000,,,0,,D. Booker shooting personal FOUL (4 PF) (Thompson 1 FT),"[1626164, 202684]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,1627961.0,4.0,0.0,Thompson,202684.0,,,,,,
352,PT07M42.00S,2021-04-23T00:24:37.2Z,3,REGULAR,substitution,out,[],1626164,,,1610612738,63,45,2021-04-23T00:25:11Z,3440000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT07M42.00S,2021-04-23T00:24:37.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612738,63,45,2021-04-23T00:25:11Z,3450000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
