actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
281,PT04M09.00S,2021-02-12T01:25:40.1Z,2,REGULAR,rebound,offensive,[],202684,,,1610612738,51,45,2021-02-12T01:25:42Z,2740000,,,0,,T. Thompson REBOUND (Off:4 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,280.0,7.0,3.0,4.0,,,,,,,,,,
282,PT04M06.00S,2021-02-12T01:25:58.5Z,2,REGULAR,foul,personal,[],1628449,,,1610612738,51,45,2021-02-12T01:26:28Z,2750000,,,0,,C. Boucher personal FOUL (3 PF),"[1628449, 202689]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Walker,202689.0,,
284,PT04M06.00S,2021-02-12T01:26:12.5Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,51,45,2021-02-12T01:26:31Z,2770000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M06.00S,2021-02-12T01:26:12.5Z,2,REGULAR,substitution,out,[],202684,,,1610612738,51,45,2021-02-12T01:26:31Z,2780000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M06.00S,2021-02-12T01:26:12.5Z,2,REGULAR,substitution,out,[],1628449,,,1610612738,51,45,2021-02-12T01:26:31Z,2790000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M06.00S,2021-02-12T01:26:12.5Z,2,REGULAR,substitution,out,[],1627761,,,1610612738,51,45,2021-02-12T01:26:31Z,2800000,,,0,,SUB out: D. Bembry,[1627761],1610612761.0,TOR,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M06.00S,2021-02-12T01:26:12.5Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,51,45,2021-02-12T01:26:31Z,2810000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M06.00S,2021-02-12T01:26:12.5Z,2,REGULAR,substitution,in,[],1628464,,,1610612738,51,45,2021-02-12T01:26:31Z,2820000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M06.00S,2021-02-12T01:26:12.5Z,2,REGULAR,substitution,in,[],200768,,,1610612738,51,45,2021-02-12T01:26:31Z,2830000,,,0,,SUB in: K. Lowry,[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M06.00S,2021-02-12T01:26:12.5Z,2,REGULAR,substitution,in,[],203382,,,1610612738,51,45,2021-02-12T01:26:31Z,2840000,,,0,,SUB in: A. Baynes,[203382],1610612761.0,TOR,,,,Baynes,A. Baynes,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M55.00S,2021-02-12T01:26:39.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628400,88.91261498028909,4.970894607843137,1610612738,54,45,2021-02-12T01:26:46Z,2850000,-225.0,52.0,1,right,S. Ojeleye 3PT  (14 PTS) (J. Brown 6 AST),"[1628400, 1627759]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,23.1,Made,14.0,J. Brown,1627759.0,6.0,,,,,,,,,,,,,,
294,PT03M39.00S,2021-02-12T01:26:54.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,8.623521681997373,47.127757352941174,1610612761,54,47,2021-02-12T01:47:09Z,2870000,14.0,29.0,1,left,N. Powell driving finger roll Layup (11 PTS) (K. Lowry 5 AST),"[1626181, 200768]",1610612761.0,TOR,driving finger roll,,,Powell,N. Powell,,,,,3.2,Made,11.0,K. Lowry,200768.0,5.0,,,,,,,,,,,,,,
295,PT03M24.00S,2021-02-12T01:27:11.0Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,54,47,2021-02-12T01:27:22Z,2880000,,,0,,J. Brown bad pass TURNOVER (4 TO),"[1627759, 1627783]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,4.0,Siakam,1627783.0,,,,,,,
296,PT03M24.00S,2021-02-12T01:27:11.0Z,2,REGULAR,steal,,[],1627783,,,1610612761,54,47,2021-02-12T01:27:13Z,2890000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M12.00S,2021-02-12T01:27:22.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627832,13.87976346911958,43.20618872549019,1610612761,54,47,2021-02-12T01:27:34Z,2900000,34.0,78.0,1,left,MISS F. VanVleet 8' floating Shot,[1627832],1610612761.0,TOR,floating,,,VanVleet,F. VanVleet,,,,,8.51,Missed,,,,,,,,,,,,,,,,,,
298,PT03M10.00S,2021-02-12T01:27:24.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,54,47,2021-02-12T01:27:34Z,2910000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,,,
299,PT03M10.00S,2021-02-12T01:27:28.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,54,47,2021-02-12T01:27:28Z,2920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M58.00S,2021-02-12T01:27:55.8Z,2,REGULAR,2pt,Jump Shot,[],1628400,92.06636005256242,70.16697303921569,1610612738,54,47,2021-02-12T01:28:04Z,2930000,101.0,22.0,1,right,MISS S. Ojeleye 10' Jump Shot,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,10.32,Missed,,,,,,,,,,,,,,,,,,
302,PT02M55.00S,2021-02-12T01:27:58.8Z,2,REGULAR,rebound,defensive,[],200768,,,1610612761,54,47,2021-02-12T01:28:04Z,2940000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,301.0,1.0,1.0,0.0,,,,,,,,,,
303,PT02M50.00S,2021-02-12T01:28:06.7Z,2,REGULAR,foul,personal,['2freethrow'],1628400,,,1610612761,54,47,2021-02-12T01:28:18Z,2950000,,,0,,S. Ojeleye shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628400, 1627783]",1610612738.0,BOS,shooting,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Siakam,1627783.0,,
305,PT02M50.00S,2021-02-12T01:28:21.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,54,47,2021-02-12T01:28:21Z,2970000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M50.00S,2021-02-12T01:30:38.4Z,2,REGULAR,substitution,out,[],1627759,,,1610612761,54,47,2021-02-12T01:31:02Z,2980000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M50.00S,2021-02-12T01:30:38.4Z,2,REGULAR,substitution,out,[],1626181,,,1610612761,54,47,2021-02-12T01:31:02Z,2990000,,,0,,SUB out: N. Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M50.00S,2021-02-12T01:30:38.4Z,2,REGULAR,substitution,in,[],1630202,,,1610612761,54,47,2021-02-12T01:31:02Z,3000000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M50.00S,2021-02-12T01:30:38.4Z,2,REGULAR,substitution,in,[],1627761,,,1610612761,54,47,2021-02-12T01:31:02Z,3010000,,,0,,SUB in: D. Bembry,[1627761],1610612761.0,TOR,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M50.00S,2021-02-12T01:31:23.7Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,54,48,2021-02-12T01:31:23Z,3020000,,,0,,P. Siakam Free Throw 1 of 2 (9 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
312,PT02M50.00S,2021-02-12T01:31:47.6Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,54,49,2021-02-12T01:31:47Z,3030000,,,0,,P. Siakam Free Throw 2 of 2 (10 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
313,PT02M36.00S,2021-02-12T01:32:07.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612738,54,49,2021-02-12T01:32:30Z,3040000,,,0,,K. Lowry shooting personal FOUL (2 PF) (Tatum 2 FT),"[200768, 1628369]",1610612761.0,TOR,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,1628953.0,2.0,0.0,Tatum,1628369.0,,
315,PT02M36.00S,2021-02-12T01:32:32.1Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,55,49,2021-02-12T01:32:32Z,3060000,,,0,,J. Tatum Free Throw 1 of 2 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
316,PT02M36.00S,2021-02-12T01:32:42.8Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,56,49,2021-02-12T01:32:42Z,3070000,,,0,,J. Tatum Free Throw 2 of 2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
317,PT02M21.00S,2021-02-12T01:32:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,12.697109067017081,39.28462009803921,1610612761,56,49,2021-02-12T01:33:10Z,3080000,54.0,67.0,1,left,MISS P. Siakam 8' turnaround Shot,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,8.57,Missed,,,,,,,,,,,,,,,,,,
318,PT02M19.00S,2021-02-12T01:33:00.8Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612738,56,49,2021-02-12T01:33:10Z,3090000,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,317.0,2.0,1.0,1.0,,,,,,,,,,
319,PT02M08.00S,2021-02-12T01:33:15.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203382,,,1610612738,56,49,2021-02-12T01:33:50Z,3100000,,,0,,A. Baynes shooting personal FOUL (2 PF) (Ojeleye 2 FT),"[203382, 1628400]",1610612761.0,TOR,shooting,,,Baynes,A. Baynes,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Ojeleye,1628400.0,,
321,PT02M08.00S,2021-02-12T01:33:59.4Z,2,REGULAR,freethrow,1 of 2,[],1628400,,,1610612738,57,49,2021-02-12T01:33:59Z,3120000,,,0,,S. Ojeleye Free Throw 1 of 2 (15 PTS),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
322,PT02M08.00S,2021-02-12T01:34:02.8Z,2,REGULAR,substitution,out,[],1627832,,,1610612738,57,49,2021-02-12T01:34:06Z,3130000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M08.00S,2021-02-12T01:34:02.8Z,2,REGULAR,substitution,in,[],1629056,,,1610612738,57,49,2021-02-12T01:34:06Z,3140000,,,0,,SUB in: T. Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M08.00S,2021-02-12T01:34:18.6Z,2,REGULAR,freethrow,2 of 2,[],1628400,,,1610612738,58,49,2021-02-12T01:34:18Z,3150000,,,0,,S. Ojeleye Free Throw 2 of 2 (16 PTS),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
325,PT01M52.00S,2021-02-12T01:34:39.5Z,2,REGULAR,3pt,Jump Shot,[],1627783,5.732588699080158,95.16697303921569,1610612761,58,52,2021-02-12T01:34:44Z,3160000,-226.0,1.0,1,left,P. Siakam 3PT  (13 PTS) (T. Davis 1 AST),"[1627783, 1629056]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,22.58,Made,13.0,T. Davis,1629056.0,1.0,,,,,,,,,,,,,,
327,PT01M35.00S,2021-02-12T01:34:57.0Z,2,REGULAR,3pt,Jump Shot,[],1628400,89.17542706964521,94.921875,1610612738,58,52,2021-02-12T01:35:02Z,3180000,225.0,49.0,1,right,MISS S. Ojeleye 3PT,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,
328,PT01M33.00S,2021-02-12T01:34:59.0Z,2,REGULAR,rebound,defensive,[],203382,,,1610612761,58,52,2021-02-12T01:35:02Z,3190000,,,0,,A. Baynes REBOUND (Off:1 Def:3),[203382],1610612761.0,TOR,,,,Baynes,A. Baynes,,,,,,,,,,,327.0,4.0,3.0,1.0,,,,,,,,,,
329,PT01M16.00S,2021-02-12T01:35:16.1Z,2,REGULAR,3pt,Jump Shot,[],200768,21.50131406044678,91.73560049019608,1610612761,58,55,2021-02-12T01:35:24Z,3200000,-209.0,150.0,1,left,K. Lowry 25' 3PT step back (15 PTS),[200768],1610612761.0,TOR,step back,,,Lowry,K. Lowry,,,,,25.68,Made,15.0,,,,,,,,,,,,,,,,,
330,PT00M59.70S,2021-02-12T01:35:33.0Z,2,REGULAR,3pt,Jump Shot,[],1628400,90.09526938239159,94.921875,1610612738,61,55,2021-02-12T01:35:40Z,3210000,225.0,41.0,1,right,S. Ojeleye 3PT  (19 PTS) (J. Tatum 6 AST),"[1628400, 1628369]",1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,22.82,Made,19.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,,,,
332,PT00M47.70S,2021-02-12T01:35:48.3Z,2,REGULAR,turnover,lost ball,[],200768,,,1610612761,61,55,2021-02-12T01:35:53Z,3230000,,,0,,K. Lowry lost ball TURNOVER (3 TO),"[200768, 1628464]",1610612761.0,TOR,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,3.0,Theis,1628464.0,,,,,,,
333,PT00M47.70S,2021-02-12T01:35:48.3Z,2,REGULAR,steal,,[],1628464,,,1610612738,61,55,2021-02-12T01:36:17Z,3240000,,,0,,D. Theis STEAL (1 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M42.80S,2021-02-12T01:35:53.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630202,94.1688567674113,2.7650122549019605,1610612738,64,55,2021-02-12T01:36:01Z,3250000,-236.0,2.0,1,right,P. Pritchard 3PT  (14 PTS) (J. Tatum 7 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,23.62,Made,14.0,J. Tatum,1628369.0,7.0,,,,,,,,,,,,,,
336,PT00M38.50S,2021-02-12T01:36:10.7Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612761,64,55,2021-02-12T01:36:43Z,3270000,,,0,,D. Theis shooting personal FOUL (2 PF) (Siakam 2 FT),"[1628464, 1627783]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Siakam,1627783.0,,
338,PT00M38.50S,2021-02-12T01:36:49.6Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,64,55,2021-02-12T01:36:49Z,3290000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,
339,PT00M38.50S,2021-02-12T01:36:49.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,64,55,2021-02-12T01:36:49Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,338.0,,,,,,,,,,,,,
340,PT00M38.50S,2021-02-12T01:37:10.7Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,64,56,2021-02-12T01:37:10Z,3310000,,,0,,P. Siakam Free Throw 2 of 2 (14 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
341,PT00M32.50S,2021-02-12T01:37:20.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627761,,,1610612738,64,56,2021-02-12T01:37:39Z,3320000,,,0,,D. Bembry personal FOUL (1 PF) (Walker 2 FT),"[1627761, 202689]",1610612761.0,TOR,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Walker,202689.0,,
343,PT00M32.50S,2021-02-12T01:37:54.1Z,2,REGULAR,freethrow,1 of 2,[],202689,,,1610612738,65,56,2021-02-12T01:37:54Z,3340000,,,0,,K. Walker Free Throw 1 of 2 (9 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
344,PT00M32.50S,2021-02-12T01:37:56.4Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,65,56,2021-02-12T01:38:05Z,3350000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M32.50S,2021-02-12T01:37:56.4Z,2,REGULAR,substitution,in,[],1629750,,,1610612738,65,56,2021-02-12T01:38:05Z,3360000,,,0,,SUB in: J. Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M32.50S,2021-02-12T01:38:19.0Z,2,REGULAR,freethrow,2 of 2,[],202689,,,1610612738,66,56,2021-02-12T01:38:19Z,3370000,,,0,,K. Walker Free Throw 2 of 2 (10 PTS),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
347,PT00M27.50S,2021-02-12T01:38:33.8Z,2,REGULAR,3pt,Jump Shot,[],1627783,28.991458607095925,27.029718137254903,1610612761,66,56,2021-02-12T01:38:39Z,3380000,115.0,220.0,1,left,MISS P. Siakam 24' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,
348,PT00M24.40S,2021-02-12T01:38:36.9Z,2,REGULAR,rebound,defensive,[],202689,,,1610612738,66,56,2021-02-12T01:38:39Z,3390000,,,0,,K. Walker REBOUND (Off:0 Def:2),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,347.0,2.0,2.0,0.0,,,,,,,,,,
349,PT00M01.00S,2021-02-12T01:39:02.9Z,2,REGULAR,2pt,Jump Shot,[],1629750,80.3712220762155,66.24540441176471,1610612738,66,56,2021-02-12T01:39:26Z,3400000,81.0,132.0,1,right,MISS J. Green 15' floating Shot,[1629750],1610612738.0,BOS,floating,,,Green,J. Green,,,,,15.5,Missed,,,,,,,,,,,,,,,,,,
350,PT00M00.10S,2021-02-12T01:39:03.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,66,56,2021-02-12T01:54:13Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,349.0,,,,,,,,,,,,,
351,PT00M00.00S,2021-02-12T01:39:09.0Z,2,REGULAR,period,end,[],0,,,1610612738,66,56,2021-02-12T01:39:09Z,3420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2021-02-12T01:53:44.6Z,3,REGULAR,substitution,out,['startperiod'],1629750,,,1610612738,66,56,2021-02-12T01:54:04Z,3430000,,,0,,SUB out: J. Green,[1629750],1610612738.0,BOS,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2021-02-12T01:53:44.6Z,3,REGULAR,substitution,out,['startperiod'],1629056,,,1610612738,66,56,2021-02-12T01:54:04Z,3440000,,,0,,SUB out: T. Davis,[1629056],1610612761.0,TOR,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2021-02-12T01:53:44.6Z,3,REGULAR,substitution,out,['startperiod'],1627761,,,1610612738,66,56,2021-02-12T01:54:04Z,3450000,,,0,,SUB out: D. Bembry,[1627761],1610612761.0,TOR,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-02-12T01:53:44.6Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,66,56,2021-02-12T01:54:04Z,3460000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2021-02-12T01:53:44.6Z,3,REGULAR,substitution,in,['startperiod'],1627832,,,1610612738,66,56,2021-02-12T01:54:04Z,3470000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2021-02-12T01:53:44.6Z,3,REGULAR,substitution,in,['startperiod'],1626181,,,1610612738,66,56,2021-02-12T01:54:04Z,3480000,,,0,,SUB in: N. Powell,[1626181],1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2021-02-12T01:54:18.3Z,3,REGULAR,period,start,[],0,,,1610612761,66,56,2021-02-12T01:54:18Z,3490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M46.00S,2021-02-12T01:54:31.8Z,3,REGULAR,3pt,Jump Shot,[],1627832,70.25295663600527,82.421875,1610612761,66,56,2021-02-12T02:05:01Z,3500000,162.0,227.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,27.9,Missed,,,,,,,,,,,,,,,,,,
360,PT11M44.00S,2021-02-12T01:54:33.8Z,3,REGULAR,rebound,defensive,[],1628400,,,1610612738,66,56,2021-02-12T01:54:36Z,3510000,,,0,,S. Ojeleye REBOUND (Off:1 Def:3),[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,359.0,4.0,3.0,1.0,,,,,,,,,,
361,PT11M29.00S,2021-02-12T01:54:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,11.383048620236531,61.588541666666664,1610612738,68,56,2021-02-12T01:54:54Z,3520000,-58.0,55.0,1,left,D. Theis 7' Jump Shot (8 PTS) (K. Walker 2 AST),"[1628464, 202689]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,7.95,Made,8.0,K. Walker,202689.0,2.0,,,,,,,,,,,,,,
363,PT11M17.00S,2021-02-12T01:55:01.0Z,3,REGULAR,turnover,bad pass,[],1626181,,,1610612761,68,56,2021-02-12T01:55:07Z,3540000,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1628464]",1610612761.0,TOR,,,,Powell,N. Powell,,,,,,,,,,,,,,,1.0,Theis,1628464.0,,,,,,,
364,PT11M17.00S,2021-02-12T01:55:01.0Z,3,REGULAR,steal,,[],1628464,,,1610612738,68,56,2021-02-12T01:55:02Z,3550000,,,0,,D. Theis STEAL (2 STL),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
365,PT11M07.00S,2021-02-12T01:55:10.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,6.258212877792378,49.333639705882355,1610612738,70,56,2021-02-12T01:55:14Z,3560000,3.0,6.0,1,left,J. Tatum cutting Layup (11 PTS) (D. Theis 2 AST),"[1628369, 1628464]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,0.71,Made,11.0,D. Theis,1628464.0,2.0,,,,,,,,,,,,,,
367,PT10M49.00S,2021-02-12T01:55:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203382,92.46057818659659,50.314031862745104,1610612761,70,58,2021-02-12T01:55:34Z,3580000,2.0,18.0,1,right,A. Baynes cutting Layup (6 PTS) (F. VanVleet 5 AST),"[203382, 1627832]",1610612761.0,TOR,cutting,,,Baynes,A. Baynes,,,,,1.85,Made,6.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,,,,,
369,PT10M36.00S,2021-02-12T01:55:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.229303547963205,46.88265931372549,1610612738,72,58,2021-02-12T01:55:50Z,3600000,16.0,25.0,1,left,J. Brown driving finger roll Layup (4 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,2.94,Made,4.0,,,,,,,,,,,,,,,,,
370,PT10M28.00S,2021-02-12T01:55:49.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200768,90.75229960578186,54.72579656862745,1610612761,72,60,2021-02-12T01:55:54Z,3610000,24.0,34.0,1,right,K. Lowry driving Layup (17 PTS) (F. VanVleet 6 AST),"[200768, 1627832]",1610612761.0,TOR,driving,,,Lowry,K. Lowry,,,,,4.17,Made,17.0,F. VanVleet,1627832.0,6.0,,,,,,,,,,,,,,
372,PT10M11.00S,2021-02-12T01:56:07.7Z,3,REGULAR,turnover,bad pass,[],202689,,,1610612738,72,60,2021-02-12T01:56:22Z,3630000,,,0,,K. Walker bad pass TURNOVER (3 TO),[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,3.0,,,,,,,,,
373,PT10M11.00S,2021-02-12T01:56:17.6Z,3,REGULAR,foul,personal,[],1628464,,,1610612761,72,60,2021-02-12T01:56:31Z,3640000,,,0,,D. Theis loose ball personal FOUL (3 PF),"[1628464, 200768]",1610612738.0,BOS,loose ball,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,1628953.0,3.0,0.0,Lowry,200768.0,,
375,PT10M01.00S,2021-02-12T01:56:45.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,73.53810775295663,13.059129901960784,1610612761,72,63,2021-02-12T02:05:21Z,3660000,-185.0,196.0,1,right,F. VanVleet 26' 3PT pullup (5 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,26.95,Made,5.0,,,,,,,,,,,,,,,,,
