actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
459,PT00M55.00S,2021-04-04T23:44:38.7Z,3,REGULAR,2pt,Jump Shot,[],203095,28.69990144546649,39.45695465686275,1610612738,93,68,2021-04-05T00:00:21Z,4410000,53.0,217.0,1,left,MISS E. Fournier 22' Jump Shot,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,22.36,Missed,,,,,,,,,,,,,,,,,,,
460,PT00M50.70S,2021-04-04T23:44:43.0Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,93,68,2021-04-04T23:44:46Z,4420000,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,459.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
461,PT00M47.30S,2021-04-04T23:44:47.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203469,91.80354796320631,46.392463235294116,1610612766,93,70,2021-04-04T23:46:42Z,4430000,-18.0,25.0,1,right,C. Zeller running DUNK (7 PTS) (B. Wanamaker 2 AST),"[203469, 202954]",1610612766.0,CHA,running,,,Zeller,C. Zeller,,,,,3.04,Made,,,,,,,,,,7.0,B. Wanamaker,202954.0,2.0,,,,,,
464,PT00M43.40S,2021-04-04T23:44:58.0Z,3,REGULAR,turnover,bad pass,[],203095,,,1610612738,93,70,2021-04-04T23:45:45Z,4445000,,,0,,E. Fournier bad pass TURNOVER (1 TO),"[203095, 203469]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,1.0,Zeller,203469.0,,,
465,PT00M43.40S,2021-04-04T23:44:58.0Z,3,REGULAR,steal,,[],203469,,,1610612766,93,70,2021-04-04T23:44:59Z,4447500,,,0,,C. Zeller STEAL (1 STL),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M41.50S,2021-04-04T23:45:03.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,93.64323258869908,4.235600490196079,1610612766,93,70,2021-04-04T23:45:45Z,4450000,-229.0,7.0,1,right,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,22.89,Missed,,,,,,,,,,,,,,,,,,,
467,PT00M39.50S,2021-04-04T23:45:05.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,93,70,2021-04-04T23:45:15Z,4455000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,466.0,,,,,,,,,,,,,,,,,,
468,PT00M39.50S,2021-04-04T23:45:09.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,93,70,2021-04-04T23:45:45Z,4500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M28.30S,2021-04-04T23:45:23.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,10.068988173455978,40.510110294117645,1610612738,95,70,2021-04-04T23:45:31Z,4510000,47.0,42.0,1,left,R. Williams III 6' alley-oop Layup (14 PTS) (E. Fournier 5 AST),"[1629057, 203095]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,6.34,Made,,,,,,,,,,14.0,E. Fournier,203095.0,5.0,,,,,,
471,PT00M06.60S,2021-04-04T23:45:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202954,91.5407358738502,56.44148284313726,1610612766,95,70,2021-04-04T23:45:53Z,4530000,32.0,27.0,1,right,MISS B. Wanamaker driving Layup,[202954],1610612766.0,CHA,driving,,,Wanamaker,B. Wanamaker,,,,,4.2,Missed,,,,,,,,,,,,,,,,,,,
472,PT00M04.60S,2021-04-04T23:45:49.8Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,95,70,2021-04-04T23:45:49Z,4540000,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,471.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
473,PT00M01.00S,2021-04-04T23:45:54.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,28.33442838370565,21.147365196078432,1610612738,98,70,2021-04-04T23:46:09Z,4550000,144.0,214.0,1,left,J. Tatum 25' 3PT  (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.79,Made,,,,,,,,,,22.0,,,,,,,,,
474,PT00M00.00S,2021-04-04T23:45:58.8Z,3,REGULAR,period,end,[],0,,,1610612766,98,70,2021-04-04T23:45:58Z,4560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M00.00S,2021-04-04T23:46:16.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612766,98,70,2021-04-04T23:46:39Z,4570000,,,0,,,[],,,support,,,,,,,,,,,,,,,202049.0,,,,,,,,,,,,,,End Period - Good Basket
476,PT12M00.00S,2021-04-04T23:47:35.5Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612766,98,70,2021-04-04T23:48:28Z,4580000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2021-04-04T23:47:35.5Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612766,98,70,2021-04-04T23:48:28Z,4590000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2021-04-04T23:47:35.5Z,4,REGULAR,substitution,out,['startperiod'],202954,,,1610612766,98,70,2021-04-04T23:48:28Z,4600000,,,0,,SUB out: B. Wanamaker,[202954],1610612766.0,CHA,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2021-04-04T23:47:35.5Z,4,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,98,70,2021-04-04T23:48:28Z,4610000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2021-04-04T23:47:35.5Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612766,98,70,2021-04-04T23:48:28Z,4620000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2021-04-04T23:47:35.5Z,4,REGULAR,substitution,in,['startperiod'],1630174,,,1610612766,98,70,2021-04-04T23:48:28Z,4630000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-04-04T23:47:35.5Z,4,REGULAR,substitution,in,['startperiod'],1629667,,,1610612766,98,70,2021-04-04T23:48:28Z,4640000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-04-04T23:47:35.5Z,4,REGULAR,substitution,in,['startperiod'],1628997,,,1610612766,98,70,2021-04-04T23:48:28Z,4650000,,,0,,SUB in: C. Martin,[1628997],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-04-04T23:48:47.5Z,4,REGULAR,period,start,[],0,,,1610612738,98,70,2021-04-04T23:48:47Z,4660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT11M44.00S,2021-04-04T23:49:03.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,20.318659658344284,43.20618872549019,1610612738,98,70,2021-04-04T23:49:14Z,4670000,34.0,138.0,1,left,MISS R. Langford 14' driving floating Shot,[1629641],1610612738.0,BOS,driving floating,,,Langford,R. Langford,,,,,14.26,Missed,,,,,,,,,,,,,,,,,,,
486,PT11M41.00S,2021-04-04T23:49:06.5Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,98,70,2021-04-04T23:49:14Z,4680000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,485.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
487,PT11M26.00S,2021-04-04T23:49:22.0Z,4,REGULAR,foul,personal,['2freethrow'],203095,,,1610612766,98,70,2021-04-04T23:49:45Z,4690000,,,0,,E. Fournier shooting personal FOUL (2 PF) (Graham 2 FT),"[203095, 1628984]",1610612738.0,BOS,shooting,,,Fournier,E. Fournier,,,,,,,,,,,1627524.0,2.0,0.0,Graham,1628984.0,,,,,,,,,,
489,PT11M26.00S,2021-04-04T23:49:47.7Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612766,98,71,2021-04-04T23:50:09Z,4710000,,,0,,D. Graham Free Throw 1 of 2 (11 PTS),[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
490,PT11M26.00S,2021-04-04T23:49:47.7Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612766,98,71,2021-04-04T23:50:09Z,4720000,,,0,,MISS D. Graham Free Throw 2 of 2,[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,,Missed,,,,,,,,,,,,,,,,,,,
491,PT11M26.00S,2021-04-04T23:49:47.7Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,98,71,2021-04-04T23:50:09Z,4730000,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,490.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
492,PT11M04.00S,2021-04-04T23:50:24.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,7.966491458607096,41.73560049019608,1610612738,98,71,2021-04-04T23:50:35Z,4740000,41.0,22.0,1,left,MISS P. Pritchard driving finger roll Layup,[1630202],1610612738.0,BOS,driving finger roll,,,Pritchard,P. Pritchard,,,,,4.7,Missed,,,,,,,,,,,,,,,,,,,
493,PT11M01.00S,2021-04-04T23:50:27.4Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,98,71,2021-04-04T23:50:35Z,4750000,,,0,,R. Williams III REBOUND (Off:4 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,492.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
494,PT10M59.00S,2021-04-04T23:50:29.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629641,4.944152431011826,95.41207107843137,1610612738,98,71,2021-04-04T23:50:38Z,4760000,-227.0,-6.0,1,left,MISS R. Langford 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,22.72,Missed,,,,,,,,,,,,,,,,,,,
495,PT10M58.00S,2021-04-04T23:50:30.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,98,71,2021-04-04T23:50:38Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,494.0,,,,,,,,,,,,,,,,,,
496,PT10M58.00S,2021-04-04T23:50:33.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,98,71,2021-04-04T23:50:33Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M52.00S,2021-04-04T23:50:53.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,26.231931668856767,15.755208333333334,1610612738,98,71,2021-04-04T23:50:59Z,4790000,171.0,194.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
498,PT10M50.00S,2021-04-04T23:50:55.4Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612766,98,71,2021-04-04T23:50:59Z,4800000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,497.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
499,PT10M43.00S,2021-04-04T23:51:05.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,98,71,2021-04-04T23:51:05Z,4810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M43.00S,2021-04-04T23:51:23.4Z,4,REGULAR,substitution,out,[],1628984,,,1610612766,98,71,2021-04-04T23:51:26Z,4820000,,,0,,SUB out: D. Graham,[1628984],1610612766.0,CHA,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT10M43.00S,2021-04-04T23:51:23.4Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,98,71,2021-04-04T23:51:26Z,4830000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT10M43.00S,2021-04-04T23:51:36.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,98,71,2021-04-04T23:51:36Z,4840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M32.00S,2021-04-04T23:51:58.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,87.72996057818659,61.588541666666664,1610612766,98,71,2021-04-04T23:52:06Z,4850000,58.0,63.0,1,right,MISS J. McDaniels 8' fadeaway Shot - blocked,"[1629667, 1629057]",1610612766.0,CHA,fadeaway,,,McDaniels,J. McDaniels,,,,,8.54,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0,
504,PT10M32.00S,2021-04-04T23:51:58.5Z,4,REGULAR,block,,[],1629057,,,1610612766,98,71,2021-04-04T23:52:01Z,4860000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M28.00S,2021-04-04T23:52:02.5Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,98,71,2021-04-04T23:52:06Z,4870000,,,0,,R. Williams III REBOUND (Off:4 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,503.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
506,PT10M20.00S,2021-04-04T23:52:09.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,10.068988173455978,41.00030637254902,1610612738,98,71,2021-04-04T23:52:20Z,4880000,45.0,42.0,1,left,MISS E. Fournier 6' driving finger roll Layup,[203095],1610612738.0,BOS,driving finger roll,,,Fournier,E. Fournier,,,,,6.16,Missed,,,,,,,,,,,,,,,,,,,
507,PT10M17.00S,2021-04-04T23:52:12.9Z,4,REGULAR,rebound,defensive,[],203469,,,1610612766,98,71,2021-04-04T23:52:20Z,4890000,,,0,,C. Zeller REBOUND (Off:4 Def:3),[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,506.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
508,PT10M10.00S,2021-04-04T23:52:19.5Z,4,REGULAR,2pt,Jump Shot,[],1626179,84.97043363994744,69.18658088235294,1610612766,98,71,2021-04-04T23:52:34Z,4900000,96.0,89.0,1,right,MISS T. Rozier 13' floating Shot,[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,13.07,Missed,,,,,,,,,,,,,,,,,,,
509,PT10M06.00S,2021-04-04T23:52:23.5Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612766,98,71,2021-04-04T23:54:33Z,4910000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,508.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
515,PT10M05.00S,2021-04-04T23:52:29.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628998,93.9060446780552,50.80422794117647,1610612766,98,71,2021-04-04T23:54:33Z,4915000,4.0,5.0,1,right,MISS C. Martin tip Layup,[1628998],1610612766.0,CHA,tip,,,Martin,C. Martin,,,,,0.62,Missed,,,,,,,,,,,,,,,,,,,
516,PT10M03.00S,2021-04-04T23:52:31.3Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,98,71,2021-04-04T23:54:11Z,4917500,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,515.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
510,PT09M50.00S,2021-04-04T23:52:39.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629057,11.514454664914586,38.05912990196079,1610612738,100,71,2021-04-04T23:54:10Z,4920000,60.0,56.0,1,left,R. Williams III 8' turnaround Jump Shot (16 PTS) (E. Fournier 6 AST),"[1629057, 203095]",1610612738.0,BOS,turnaround,,,Williams III,R. Williams III,,,,,8.16,Made,,,,,,,,,,16.0,E. Fournier,203095.0,6.0,,,,,,
512,PT09M30.00S,2021-04-04T23:52:59.8Z,4,REGULAR,3pt,Jump Shot,[],1626179,87.07293035479631,3.5003063725490198,1610612766,100,74,2021-04-04T23:53:07Z,4940000,-232.0,69.0,1,right,T. Rozier 24' 3PT  (19 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.25,Made,,,,,,,,,,19.0,,,,,,,,,
513,PT09M10.00S,2021-04-04T23:53:20.0Z,4,REGULAR,3pt,Jump Shot,[],203095,26.62614980289093,81.19638480392157,1610612738,103,74,2021-04-04T23:53:40Z,4950000,-156.0,198.0,1,left,E. Fournier 25' 3PT  (17 PTS) (R. Langford 1 AST),"[203095, 1629641]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.19,Made,,,,,,,,,,17.0,R. Langford,1629641.0,1.0,,,,,,
517,PT08M54.00S,2021-04-04T23:53:36.7Z,4,REGULAR,foul,personal,['3freethrow'],1629057,,,1610612766,103,74,2021-04-04T23:55:04Z,4970000,,,0,,R. Williams III shooting personal FOUL (5 PF) (Rozier 3 FT),"[1629057, 1626179]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,2005.0,5.0,0.0,Rozier,1626179.0,,,,,,,,,,
519,PT08M54.00S,2021-04-04T23:54:13.2Z,4,REGULAR,freethrow,1 of 3,[],1626179,,,1610612766,103,75,2021-04-04T23:55:09Z,4990000,,,0,,T. Rozier Free Throw 1 of 3 (20 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,,,,20.0,,,,,,,,,
520,PT08M54.00S,2021-04-04T23:54:13.2Z,4,REGULAR,freethrow,2 of 3,[],1626179,,,1610612766,103,76,2021-04-04T23:55:09Z,5000000,,,0,,T. Rozier Free Throw 2 of 3 (21 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,,,,21.0,,,,,,,,,
521,PT08M54.00S,2021-04-04T23:54:31.8Z,4,REGULAR,substitution,out,[],1629057,,,1610612766,103,76,2021-04-04T23:54:39Z,5010000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M54.00S,2021-04-04T23:54:31.8Z,4,REGULAR,substitution,out,[],203469,,,1610612766,103,76,2021-04-04T23:54:39Z,5020000,,,0,,SUB out: C. Zeller,[203469],1610612766.0,CHA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M54.00S,2021-04-04T23:54:31.8Z,4,REGULAR,substitution,in,[],1629021,,,1610612766,103,76,2021-04-04T23:54:39Z,5030000,,,0,,SUB in: M. Wagner,[1629021],1610612738.0,BOS,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M54.00S,2021-04-04T23:54:31.8Z,4,REGULAR,substitution,in,[],1630208,,,1610612766,103,76,2021-04-04T23:54:39Z,5040000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M54.00S,2021-04-04T23:54:13.2Z,4,REGULAR,freethrow,3 of 3,[],1626179,,,1610612766,103,77,2021-04-04T23:55:09Z,5050000,,,0,,T. Rozier Free Throw 3 of 3 (22 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,,,,22.0,,,,,,,,,
526,PT08M37.00S,2021-04-04T23:55:16.5Z,4,REGULAR,3pt,Jump Shot,[],203095,26.363337713534822,79.23560049019608,1610612738,103,77,2021-04-04T23:55:23Z,5060000,-146.0,195.0,1,left,MISS E. Fournier 24' 3PT,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,,
527,PT08M34.00S,2021-04-04T23:55:19.5Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,103,77,2021-04-04T23:55:23Z,5070000,,,0,,T. Rozier REBOUND (Off:1 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,526.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
528,PT08M28.00S,2021-04-04T23:55:26.5Z,4,REGULAR,2pt,Layup,[],1626179,90.62089356110381,31.44148284313725,1610612766,103,77,2021-04-04T23:55:41Z,5080000,-93.0,36.0,1,right,MISS T. Rozier 9' driving Layup - blocked,"[1626179, 203095]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,9.94,Missed,,,,,,,,,,,,,,,,,Fournier,203095.0,
529,PT08M28.00S,2021-04-04T23:55:26.5Z,4,REGULAR,block,,[],203095,,,1610612766,103,77,2021-04-04T23:55:29Z,5090000,,,0,,E. Fournier BLOCK (1 BLK),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M27.00S,2021-04-04T23:55:27.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,103,77,2021-04-04T23:55:48Z,5100000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,,,,
531,PT08M27.00S,2021-04-04T23:55:31.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,103,77,2021-04-04T23:55:31Z,5110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M27.00S,2021-04-04T23:55:32.0Z,4,REGULAR,substitution,out,[],203095,,,1610612766,103,77,2021-04-04T23:55:35Z,5120000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M27.00S,2021-04-04T23:55:32.0Z,4,REGULAR,substitution,in,[],1629684,,,1610612766,103,77,2021-04-04T23:55:35Z,5130000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M16.00S,2021-04-04T23:55:57.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,69.20170827858082,73.10814950980392,1610612766,103,77,2021-04-04T23:59:43Z,5140000,116.0,237.0,1,right,MISS T. Rozier 26' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
535,PT08M14.00S,2021-04-04T23:56:01.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,103,77,2021-04-04T23:56:01Z,5150000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,534.0,,,,,,,,,,,,,,,,,,
536,PT08M14.00S,2021-04-04T23:56:03.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,103,77,2021-04-04T23:56:03Z,5160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M14.00S,2021-04-04T23:56:06.0Z,4,REGULAR,substitution,out,[],1626179,,,1610612738,103,77,2021-04-04T23:56:18Z,5170000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M14.00S,2021-04-04T23:56:06.0Z,4,REGULAR,substitution,out,[],1628998,,,1610612738,103,77,2021-04-04T23:56:18Z,5180000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M14.00S,2021-04-04T23:56:06.0Z,4,REGULAR,substitution,in,[],1628970,,,1610612738,103,77,2021-04-04T23:56:18Z,5190000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M14.00S,2021-04-04T23:56:06.0Z,4,REGULAR,substitution,in,[],202954,,,1610612738,103,77,2021-04-04T23:56:18Z,5200000,,,0,,SUB in: B. Wanamaker,[202954],1610612766.0,CHA,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M54.00S,2021-04-04T23:56:42.1Z,4,REGULAR,3pt,Jump Shot,[],1629021,27.677398160315374,79.48069852941177,1610612738,106,77,2021-04-04T23:56:46Z,5210000,-147.0,208.0,1,left,M. Wagner 25' 3PT  (3 PTS) (P. Pritchard 2 AST),"[1629021, 1630202]",1610612738.0,BOS,,,,Wagner,M. Wagner,,,,,25.47,Made,,,,,,,,,,3.0,P. Pritchard,1630202.0,2.0,,,,,,
543,PT07M38.00S,2021-04-04T23:57:00.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,88.78120893561103,63.05912990196079,1610612766,106,79,2021-04-04T23:57:24Z,5230000,65.0,53.0,1,right,J. McDaniels 8' driving Layup (7 PTS) (B. Wanamaker 3 AST),"[1629667, 202954]",1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,8.41,Made,,,,,,,,,,7.0,B. Wanamaker,202954.0,3.0,,,,,,
544,PT07M38.00S,2021-04-04T23:57:08.6Z,4,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612766,106,79,2021-04-04T23:57:17Z,5240000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (McDaniels 1 FT),"[1630174, 1629667]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,1627524.0,1.0,0.0,McDaniels,1629667.0,,,,,,,,,,
546,PT07M38.00S,2021-04-04T23:57:21.2Z,4,REGULAR,freethrow,1 of 1,[],1629667,,,1610612766,106,79,2021-04-04T23:57:21Z,5260000,,,0,,MISS J. McDaniels Free Throw 1 of 1,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Missed,,,,,,,,,,,,,,,,,,,
