actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
443,PT06M02.00S,2021-04-28T00:36:40.5Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,64,69,2021-04-28T00:36:45Z,4360000,,,0,,A. Pokusevski REBOUND (Off:1 Def:5),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,442.0,6.0,5.0,1.0,,,,,,,,
444,PT05M55.00S,2021-04-28T00:36:48.5Z,3,REGULAR,turnover,lost ball,[],1630177,,,1610612760,64,69,2021-04-28T00:36:54Z,4370000,,,0,,T. Maledon lost ball TURNOVER (4 TO),"[1630177, 1627759]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,4.0,Brown,1627759.0,,,,,,,,,,,,
445,PT05M55.00S,2021-04-28T00:36:48.5Z,3,REGULAR,steal,,[],1627759,,,1610612738,64,69,2021-04-28T00:36:50Z,4380000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M49.00S,2021-04-28T00:36:56.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,5.338370565045992,49.82383578431372,1610612738,66,69,2021-04-28T00:37:09Z,4390000,1.0,-2.0,1,left,J. Brown driving Layup (22 PTS) (M. Smart 5 AST),"[1627759, 203935]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,0.25,Made,22.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,,
448,PT05M49.00S,2021-04-28T00:36:58.9Z,3,REGULAR,foul,personal,['1freethrow'],1630197,,,1610612738,66,69,2021-04-28T00:37:45Z,4410000,,,0,,A. Pokusevski shooting personal FOUL (3 PF) (Brown 1 FT),"[1630197, 1627759]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,1627963.0,3.0,0.0,Brown,1627759.0,,,
450,PT05M49.00S,2021-04-28T00:37:18.6Z,3,REGULAR,substitution,out,[],203095,,,1610612738,66,69,2021-04-28T00:37:23Z,4430000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M49.00S,2021-04-28T00:37:18.6Z,3,REGULAR,substitution,out,[],1630177,,,1610612738,66,69,2021-04-28T00:37:23Z,4440000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M49.00S,2021-04-28T00:37:18.6Z,3,REGULAR,substitution,in,[],1629641,,,1610612738,66,69,2021-04-28T00:37:23Z,4450000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M49.00S,2021-04-28T00:37:18.6Z,3,REGULAR,substitution,in,[],1629660,,,1610612738,66,69,2021-04-28T00:37:23Z,4460000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M49.00S,2021-04-28T00:37:32.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627759,,,1610612738,67,69,2021-04-28T00:37:32Z,4470000,,,0,,J. Brown Free Throw 1 of 1 (23 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
455,PT05M29.00S,2021-04-28T00:37:54.6Z,3,REGULAR,3pt,Jump Shot,[],1630197,62.76281208935611,57.176776960784316,1610612760,67,69,2021-04-28T00:38:01Z,4480000,36.0,298.0,1,right,MISS A. Pokusevski 29' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,29.97,Missed,,,,,,,,,,,,,,,,,,,
456,PT05M26.00S,2021-04-28T00:37:57.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,67,69,2021-04-28T00:38:01Z,4490000,,,0,,J. Brown REBOUND (Off:0 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,455.0,8.0,8.0,0.0,,,,,,,,
457,PT05M20.00S,2021-04-28T00:38:26.1Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612738,67,69,2021-04-28T00:38:26Z,4500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M15.00S,2021-04-28T00:38:33.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,9.280551905387648,50.55912990196079,1610612738,69,69,2021-04-28T00:38:40Z,4510000,-3.0,35.0,1,left,J. Brown driving floating Jump Shot (25 PTS) (L. Kornet 2 AST),"[1627759, 1628436]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,3.48,Made,25.0,L. Kornet,1628436.0,2.0,,,,,,,,,,,,,,,
459,PT04M59.00S,2021-04-28T00:38:49.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,86.67871222076215,43.69638480392157,1610612760,69,71,2021-04-28T00:38:53Z,4520000,-32.0,73.0,1,right,A. Pokusevski 7' driving floating Jump Shot (12 PTS) (I. Roby 1 AST),"[1630197, 1629676]",1610612760.0,OKC,driving floating,,,Pokusevski,A. Pokusevski,,,,,7.92,Made,12.0,I. Roby,1629676.0,1.0,,,,,,,,,,,,,,,
461,PT04M46.00S,2021-04-28T00:39:01.7Z,3,REGULAR,3pt,Jump Shot,[],203935,31.61957950065703,27.27481617647059,1610612738,69,71,2021-04-28T00:39:10Z,4530000,114.0,245.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
462,PT04M44.00S,2021-04-28T00:39:03.7Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612760,69,71,2021-04-28T00:39:10Z,4540000,,,0,,T. Jerome REBOUND (Off:0 Def:2),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,461.0,2.0,2.0,0.0,,,,,,,,
463,PT04M36.00S,2021-04-28T00:39:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,90.88370565045992,56.93167892156863,1610612760,69,71,2021-04-28T00:39:19Z,4550000,35.0,33.0,1,right,MISS L. Dort driving reverse Layup,[1629652],1610612760.0,OKC,driving reverse,,,Dort,L. Dort,,,,,4.8,Missed,,,,,,,,,,,,,,,,,,,
464,PT04M34.00S,2021-04-28T00:39:14.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,69,71,2021-04-28T00:39:19Z,4560000,,,0,,J. Brown REBOUND (Off:0 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,463.0,9.0,9.0,0.0,,,,,,,,
465,PT04M19.00S,2021-04-28T00:39:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,7.178055190538765,53.74540441176471,1610612738,71,71,2021-04-28T00:39:34Z,4570000,-19.0,15.0,1,left,P. Pritchard driving reverse Layup (22 PTS),[1630202],1610612738.0,BOS,driving reverse,,,Pritchard,P. Pritchard,,,,,2.4,Made,22.0,,,,,,,,,,,,,,,,,,
467,PT03M59.00S,2021-04-28T00:39:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,88.91261498028909,44.43167892156863,1610612760,71,71,2021-04-28T00:39:54Z,4590000,-28.0,52.0,1,right,MISS I. Roby driving Layup,[1629676],1610612760.0,OKC,driving,,,Roby,I. Roby,,,,,5.87,Missed,,,,,,,,,,,,,,,,,,,
468,PT03M57.00S,2021-04-28T00:39:51.2Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,71,71,2021-04-28T00:39:54Z,4600000,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,467.0,2.0,2.0,0.0,,,,,,,,
469,PT03M57.00S,2021-04-28T00:39:59.1Z,3,REGULAR,foul,personal,[],1629660,,,1610612738,71,71,2021-04-28T00:44:54Z,4610000,,,0,,T. Jerome take personal FOUL (3 PF),"[1629660, 1630202]",1610612760.0,OKC,take,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Pritchard,1630202.0,,,
471,PT03M57.00S,2021-04-28T00:40:08.5Z,3,REGULAR,substitution,out,[],203935,,,1610612738,71,71,2021-04-28T00:40:22Z,4630000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M57.00S,2021-04-28T00:40:08.5Z,3,REGULAR,substitution,out,[],1629647,,,1610612738,71,71,2021-04-28T00:40:22Z,4640000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M57.00S,2021-04-28T00:40:08.5Z,3,REGULAR,substitution,out,[],1630197,,,1610612738,71,71,2021-04-28T00:40:22Z,4650000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M57.00S,2021-04-28T00:40:08.5Z,3,REGULAR,substitution,out,[],1629676,,,1610612738,71,71,2021-04-28T00:40:22Z,4660000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M57.00S,2021-04-28T00:40:08.5Z,3,REGULAR,substitution,in,[],203095,,,1610612738,71,71,2021-04-28T00:40:22Z,4670000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M57.00S,2021-04-28T00:40:08.5Z,3,REGULAR,substitution,in,[],1629004,,,1610612738,71,71,2021-04-28T00:40:22Z,4680000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612760.0,OKC,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M57.00S,2021-04-28T00:40:08.5Z,3,REGULAR,substitution,in,[],1628396,,,1610612738,71,71,2021-04-28T00:40:22Z,4690000,,,0,,SUB in: T. Bradley,[1628396],1610612760.0,OKC,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M57.00S,2021-04-28T00:40:08.5Z,3,REGULAR,substitution,in,[],1629026,,,1610612738,71,71,2021-04-28T00:40:22Z,4700000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M48.00S,2021-04-28T00:40:37.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,7.835085413929041,39.28462009803921,1610612738,73,71,2021-04-28T00:40:58Z,4710000,54.0,21.0,1,left,R. Langford driving floating Jump Shot (4 PTS) (J. Brown 3 AST),"[1629641, 1627759]",1610612738.0,BOS,driving floating,,,Langford,R. Langford,,,,,5.76,Made,4.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,,
481,PT03M48.00S,2021-04-28T00:40:42.7Z,3,REGULAR,foul,personal,['1freethrow'],1629004,,,1610612738,73,71,2021-04-28T00:40:57Z,4720000,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Langford 1 FT),"[1629004, 1629641]",1610612760.0,OKC,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Langford,1629641.0,,,
483,PT03M48.00S,2021-04-28T00:40:59.2Z,3,REGULAR,freethrow,1 of 1,[],1629641,,,1610612738,74,71,2021-04-28T00:40:59Z,4740000,,,0,,R. Langford Free Throw 1 of 1 (5 PTS),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
484,PT03M21.00S,2021-04-28T00:41:21.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,88.69908015768725,40.349264705882355,1610612760,74,73,2021-04-28T00:41:28Z,4750000,-48.0,54.0,1,right,T. Jerome 7' fadeaway Jump Shot (4 PTS),[1629660],1610612760.0,OKC,fadeaway,,,Jerome,T. Jerome,,,,,7.22,Made,4.0,,,,,,,,,,,,,,,,,,
485,PT03M03.00S,2021-04-28T00:41:40.5Z,3,REGULAR,3pt,Jump Shot,[],1627759,23.866622864651774,15.265012254901961,1610612738,74,73,2021-04-28T00:41:46Z,4760000,174.0,172.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
486,PT02M59.00S,2021-04-28T00:41:44.5Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,74,73,2021-04-28T00:41:46Z,4770000,,,0,,K. Williams REBOUND (Off:2 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,485.0,4.0,2.0,2.0,,,,,,,,
487,PT02M54.00S,2021-04-28T00:41:48.7Z,3,REGULAR,turnover,lost ball,[],1629026,,,1610612760,74,73,2021-04-28T00:41:54Z,4780000,,,0,,K. Williams lost ball TURNOVER (2 TO),"[1629026, 1627759]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,2.0,Brown,1627759.0,,,,,,,,,,,,
488,PT02M54.00S,2021-04-28T00:41:48.7Z,3,REGULAR,steal,,[],1627759,,,1610612738,74,73,2021-04-28T00:41:51Z,4790000,,,0,,J. Brown STEAL (3 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M52.00S,2021-04-28T00:41:52.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,5.601182654402102,50.06893382352941,1610612738,76,73,2021-04-28T00:47:11Z,4800000,0.0,0.0,1,left,J. Brown running finger roll Layup (27 PTS),[1627759],1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,0.04,Made,27.0,,,,,,,,,,,,,,,,,,
490,PT02M52.00S,2021-04-28T00:42:02.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,76,73,2021-04-28T00:42:02Z,4810000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M41.00S,2021-04-28T00:44:55.2Z,3,REGULAR,3pt,Jump Shot,[],1629660,70.77858081471747,80.95128676470588,1610612760,76,76,2021-04-28T00:45:00Z,4820000,155.0,222.0,1,right,T. Jerome 27' 3PT  (7 PTS) (L. Dort 1 AST),"[1629660, 1629652]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,27.08,Made,7.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,,,
493,PT02M22.00S,2021-04-28T00:45:14.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.521024967148489,50.80422794117647,1610612738,78,76,2021-04-28T00:45:20Z,4840000,-4.0,9.0,1,left,J. Brown driving finger roll Layup (29 PTS) (L. Kornet 3 AST),"[1627759, 1628436]",1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,0.97,Made,29.0,L. Kornet,1628436.0,3.0,,,,,,,,,,,,,,,
495,PT02M07.00S,2021-04-28T00:45:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,90.48948751642575,42.22579656862745,1610612760,78,76,2021-04-28T00:45:40Z,4860000,-39.0,37.0,1,right,MISS L. Dort driving floating bank Shot,[1629652],1610612760.0,OKC,driving floating bank,,,Dort,L. Dort,,,,,5.36,Missed,,,,,,,,,,,,,,,,,,,
496,PT02M04.00S,2021-04-28T00:45:31.0Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612738,78,76,2021-04-28T00:45:31Z,4870000,,,0,,R. Langford REBOUND (Off:1 Def:3),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,495.0,4.0,3.0,1.0,,,,,,,,
497,PT01M55.00S,2021-04-28T00:45:45.2Z,3,REGULAR,turnover,out-of-bounds,[],203095,,,1610612738,78,76,2021-04-28T00:45:50Z,4880000,,,0,,E. Fournier bad pass out-of-bounds TURNOVER (3 TO),[203095],1610612738.0,BOS,bad pass,,,Fournier,E. Fournier,,,,,,,,,,,3.0,,,,,,,200833.0,,,,,,,
499,PT01M46.00S,2021-04-28T00:45:59.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,71.82982917214193,17.47089460784314,1610612760,78,76,2021-04-28T00:46:04Z,4890000,-163.0,212.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
500,PT01M44.00S,2021-04-28T00:46:01.4Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612738,78,76,2021-04-28T00:46:04Z,4900000,,,0,,L. Kornet REBOUND (Off:1 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,499.0,4.0,3.0,1.0,,,,,,,,
501,PT01M40.00S,2021-04-28T00:46:06.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,7.30946123521682,44.43167892156863,1610612738,78,76,2021-04-28T00:46:16Z,4910000,28.0,16.0,1,left,MISS P. Pritchard running Layup - blocked,"[1630202, 1629652]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,3.22,Missed,,,,,,,,,,,,,,,,,Dort,1629652.0,
502,PT01M40.00S,2021-04-28T00:46:06.4Z,3,REGULAR,block,,[],1629652,,,1610612738,78,76,2021-04-28T00:46:08Z,4920000,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M37.00S,2021-04-28T00:46:09.4Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612760,78,76,2021-04-28T00:46:16Z,4930000,,,0,,T. Jerome REBOUND (Off:0 Def:3),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,501.0,3.0,3.0,0.0,,,,,,,,
504,PT01M34.00S,2021-04-28T00:46:12.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,93.64323258869908,3.7454044117647056,1610612760,78,76,2021-04-28T00:46:20Z,4940000,-231.0,7.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612760.0,OKC,,,,Mykhailiuk,S. Mykhailiuk,,,,,23.14,Missed,,,,,,,,,,,,,,,,,,,
505,PT01M30.00S,2021-04-28T00:46:16.4Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,78,76,2021-04-28T00:46:20Z,4950000,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,504.0,3.0,3.0,0.0,,,,,,,,
506,PT01M15.00S,2021-04-28T00:46:30.8Z,3,REGULAR,3pt,Jump Shot,[],203095,25.969119579500656,15.510110294117647,1610612738,78,76,2021-04-28T00:46:36Z,4960000,172.0,192.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
507,PT01M12.00S,2021-04-28T00:46:33.8Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612760,78,76,2021-04-28T00:46:36Z,4970000,,,0,,T. Jerome REBOUND (Off:0 Def:4),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,506.0,4.0,4.0,0.0,,,,,,,,
508,PT01M07.00S,2021-04-28T00:46:45.4Z,3,REGULAR,foul,personal,[],203095,,,1610612760,78,76,2021-04-28T00:47:00Z,4980000,,,0,,E. Fournier personal FOUL (3 PF),"[203095, 1629004]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Mykhailiuk,1629004.0,,,
510,PT01M07.00S,2021-04-28T00:46:53.0Z,3,REGULAR,substitution,out,[],1627759,,,1610612760,78,76,2021-04-28T00:46:59Z,5000000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M07.00S,2021-04-28T00:46:53.0Z,3,REGULAR,substitution,out,[],1628396,,,1610612760,78,76,2021-04-28T00:46:59Z,5010000,,,0,,SUB out: T. Bradley,[1628396],1610612760.0,OKC,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M07.00S,2021-04-28T00:46:53.0Z,3,REGULAR,substitution,in,[],203935,,,1610612760,78,76,2021-04-28T00:46:59Z,5020000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M07.00S,2021-04-28T00:46:53.0Z,3,REGULAR,substitution,in,[],1629647,,,1610612760,78,76,2021-04-28T00:46:59Z,5030000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M58.40S,2021-04-28T00:47:13.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,90.75229960578186,44.18658088235294,1610612760,78,76,2021-04-28T00:47:18Z,5040000,-29.0,34.0,1,right,MISS T. Jerome driving Layup - blocked,"[1629660, 1628436]",1610612760.0,OKC,driving,,,Jerome,T. Jerome,,,,,4.51,Missed,,,,,,,,,,,,,,,,,Kornet,1628436.0,
515,PT00M58.40S,2021-04-28T00:47:13.3Z,3,REGULAR,block,,[],1628436,,,1610612760,78,76,2021-04-28T00:47:15Z,5050000,,,0,,L. Kornet BLOCK (2 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M55.80S,2021-04-28T00:47:15.9Z,3,REGULAR,rebound,defensive,[],203095,,,1610612738,78,76,2021-04-28T00:47:18Z,5060000,,,0,,E. Fournier REBOUND (Off:0 Def:7),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,514.0,7.0,7.0,0.0,,,,,,,,
517,PT00M42.80S,2021-04-28T00:47:28.9Z,3,REGULAR,turnover,bad pass,[],1629641,,,1610612738,78,76,2021-04-28T00:47:37Z,5070000,,,0,,R. Langford bad pass TURNOVER (1 TO),"[1629641, 1629660]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,1.0,Jerome,1629660.0,,,,,,,,,,,,
518,PT00M42.80S,2021-04-28T00:47:28.9Z,3,REGULAR,steal,,[],1629660,,,1610612760,78,76,2021-04-28T00:48:05Z,5080000,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M28.50S,2021-04-28T00:47:43.2Z,3,REGULAR,turnover,lost ball,[],1629660,,,1610612760,78,76,2021-04-28T00:48:29Z,5090000,,,0,,T. Jerome lost ball TURNOVER (2 TO),"[1629660, 203095]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,2.0,Fournier,203095.0,,,,,,,,,,,,
520,PT00M28.50S,2021-04-28T00:47:43.2Z,3,REGULAR,steal,,[],203095,,,1610612738,78,76,2021-04-28T00:47:44Z,5100000,,,0,,E. Fournier STEAL (3 STL),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M07.60S,2021-04-28T00:48:04.2Z,3,REGULAR,turnover,bad pass,[],1628436,,,1610612738,78,76,2021-04-28T00:48:09Z,5110000,,,0,,L. Kornet bad pass TURNOVER (1 TO),"[1628436, 1629026]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,1.0,Williams,1629026.0,,,,,,,,,,,,
522,PT00M07.60S,2021-04-28T00:48:04.2Z,3,REGULAR,steal,,[],1629026,,,1610612760,78,76,2021-04-28T00:48:06Z,5120000,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M04.20S,2021-04-28T00:48:12.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612760,78,76,2021-04-28T00:48:42Z,5130000,,,0,,M. Smart shooting personal FOUL (4 PF) (Dort 2 FT),"[203935, 1629652]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,1627963.0,4.0,0.0,Dort,1629652.0,,,
525,PT00M04.20S,2021-04-28T00:48:44.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629652,,,1610612760,78,77,2021-04-28T00:48:44Z,5150000,,,0,,L. Dort Free Throw 1 of 2 (17 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
526,PT00M04.20S,2021-04-28T00:49:04.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629652,,,1610612760,78,78,2021-04-28T00:49:04Z,5160000,,,0,,L. Dort Free Throw 2 of 2 (18 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
527,PT00M00.20S,2021-04-28T00:49:10.0Z,3,REGULAR,3pt,Jump Shot,[],1630202,22.815374507227332,87.32383578431373,1610612738,78,78,2021-04-28T00:49:15Z,5170000,-187.0,162.0,1,left,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,,
528,PT00M00.20S,2021-04-28T00:49:10.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,78,78,2021-04-28T00:49:15Z,5180000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,
529,PT00M00.00S,2021-04-28T00:49:13.4Z,3,REGULAR,period,end,[],0,,,1610612738,78,78,2021-04-28T00:49:13Z,5190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2021-04-28T00:51:18.4Z,4,REGULAR,substitution,out,['startperiod'],1629652,,,1610612738,78,78,2021-04-28T00:51:47Z,5200000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
