actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
442,PT03M57.00S,2021-05-15T19:33:48.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,65,83,2021-05-15T19:33:48Z,4360000,,,0,,K. Towns Free Throw 2 of 2 (24 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,,,24.0,,,,,,,,,,,,
443,PT03M37.00S,2021-05-15T19:34:10.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,77.21747700394218,88.54932598039215,1610612738,65,86,2021-05-15T19:34:18Z,4370000,193.0,162.0,1,right,J. Tatum 25' 3PT  (23 PTS) (E. Fournier 6 AST),"[1628369, 203095]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.16,Made,,,,,,,23.0,E. Fournier,203095.0,6.0,,,,,,,,,
445,PT03M23.00S,2021-05-15T19:34:24.6Z,3,REGULAR,3pt,Jump Shot,[],1627823,28.465834428383708,23.108149509803923,1610612750,65,86,2021-05-15T19:34:29Z,4390000,134.0,215.0,1,left,MISS J. Hernangomez 25' 3PT,[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
446,PT03M19.00S,2021-05-15T19:34:28.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,86,2021-05-15T19:34:29Z,4400000,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,445.0,9.0,7.0,2.0,,,,,,,,,,,,,
447,PT03M13.00S,2021-05-15T19:34:39.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,65,86,2021-05-15T19:34:39Z,4410000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M13.00S,2021-05-15T19:37:08.1Z,3,REGULAR,substitution,out,[],1630162,,,1610612738,65,86,2021-05-15T19:37:22Z,4420000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M13.00S,2021-05-15T19:37:08.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612738,65,86,2021-05-15T19:37:22Z,4430000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M13.00S,2021-05-15T19:37:08.1Z,3,REGULAR,substitution,out,[],1628400,,,1610612738,65,86,2021-05-15T19:37:22Z,4440000,,,0,,SUB out: S. Ojeleye,[1628400],1610612738.0,BOS,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M13.00S,2021-05-15T19:37:08.1Z,3,REGULAR,substitution,out,[],1628436,,,1610612738,65,86,2021-05-15T19:37:22Z,4450000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M13.00S,2021-05-15T19:37:08.1Z,3,REGULAR,substitution,out,[],203095,,,1610612738,65,86,2021-05-15T19:37:22Z,4460000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M13.00S,2021-05-15T19:37:08.1Z,3,REGULAR,substitution,in,[],1627774,,,1610612738,65,86,2021-05-15T19:37:22Z,4470000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M13.00S,2021-05-15T19:37:08.1Z,3,REGULAR,substitution,in,[],1629675,,,1610612738,65,86,2021-05-15T19:37:22Z,4480000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M13.00S,2021-05-15T19:37:08.1Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,65,86,2021-05-15T19:37:22Z,4490000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M13.00S,2021-05-15T19:37:08.1Z,3,REGULAR,substitution,in,[],203953,,,1610612738,65,86,2021-05-15T19:37:22Z,4500000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M13.00S,2021-05-15T19:37:08.1Z,3,REGULAR,substitution,in,[],1629641,,,1610612738,65,86,2021-05-15T19:37:22Z,4510000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M04.00S,2021-05-15T19:37:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.51182654402102,51.294424019607845,1610612738,65,86,2021-05-15T19:37:47Z,4520000,6.0,8.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
459,PT03M03.00S,2021-05-15T19:37:42.9Z,3,REGULAR,rebound,defensive,[],1627823,,,1610612750,65,86,2021-05-15T19:37:47Z,4530000,,,0,,J. Hernangomez REBOUND (Off:0 Def:4),[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,,,,,458.0,4.0,4.0,0.0,,,,,,,,,,,,,
460,PT02M54.00S,2021-05-15T19:37:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,6.521024967148489,50.80422794117647,1610612750,67,86,2021-05-15T19:37:56Z,4540000,-4.0,9.0,1,left,J. McLaughlin driving Layup (2 PTS) (N. Reid 1 AST),"[1629162, 1629675]",1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,0.97,Made,,,,,,,2.0,N. Reid,1629675.0,1.0,,,,,,,,,
461,PT02M39.00S,2021-05-15T19:38:06.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,69.33311432325887,68.94148284313727,1610612738,67,86,2021-05-15T19:38:12Z,4550000,95.0,236.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
462,PT02M36.00S,2021-05-15T19:38:09.6Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612750,67,86,2021-05-15T19:38:12Z,4560000,,,0,,J. Okogie REBOUND (Off:0 Def:2),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,461.0,2.0,2.0,0.0,,,,,,,,,,,,,
463,PT02M31.00S,2021-05-15T19:38:14.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629162,28.86005256241787,71.39246323529412,1610612750,67,86,2021-05-15T19:38:30Z,4570000,-107.0,219.0,1,left,MISS J. McLaughlin 24' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,24.36,Missed,,,,,,,,,,,,,,,,,,,
464,PT02M26.00S,2021-05-15T19:38:19.7Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,67,86,2021-05-15T19:38:19Z,4580000,,,0,,N. Reid REBOUND (Off:2 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,463.0,2.0,0.0,2.0,,,,,,,,,,,,,
465,PT02M26.00S,2021-05-15T19:38:19.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,5.590000152587891,50.0,1610612750,69,86,2021-05-15T19:38:19Z,4590000,0.0,0.0,1,left,N. Reid putback Layup (4 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,,
466,PT02M13.00S,2021-05-15T19:38:33.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,93.77463863337714,51.78462009803921,1610612738,69,86,2021-05-15T19:38:36Z,4600000,9.0,6.0,1,right,MISS P. Pritchard driving finger roll Layup,[1630202],1610612738.0,BOS,driving finger roll,,,Pritchard,P. Pritchard,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
467,PT02M11.00S,2021-05-15T19:38:35.5Z,3,REGULAR,rebound,defensive,[],1627774,,,1610612750,69,86,2021-05-15T19:38:36Z,4610000,,,0,,J. Layman REBOUND (Off:0 Def:1),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,466.0,1.0,1.0,0.0,,,,,,,,,,,,,
468,PT02M04.00S,2021-05-15T19:38:44.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203953,,,1610612750,69,86,2021-05-15T19:39:00Z,4620000,,,0,,J. Parker shooting personal FOUL (1 PF) (Reid 2 FT),"[203953, 1629675]",1610612738.0,BOS,shooting,,,Parker,J. Parker,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Reid,1629675.0,,,,
470,PT02M04.00S,2021-05-15T19:39:09.7Z,3,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,70,86,2021-05-15T19:39:09Z,4640000,,,0,,N. Reid Free Throw 1 of 2 (5 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
471,PT02M04.00S,2021-05-15T19:39:17.6Z,3,REGULAR,substitution,out,[],1628369,,,1610612750,70,86,2021-05-15T19:39:22Z,4650000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M04.00S,2021-05-15T19:39:17.6Z,3,REGULAR,substitution,in,[],1630174,,,1610612750,70,86,2021-05-15T19:39:22Z,4660000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M04.00S,2021-05-15T19:39:35.3Z,3,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,70,86,2021-05-15T19:39:35Z,4670000,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
474,PT02M04.00S,2021-05-15T19:39:39.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,70,86,2021-05-15T19:39:39Z,4680000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,
475,PT02M04.00S,2021-05-15T19:39:41.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627823,,,1610612738,70,86,2021-05-15T19:39:49Z,4690000,,,0,,J. Hernangomez loose ball personal FOUL (1 PF) (Williams 2 FT),"[1627823, 1629684]",1610612750.0,MIN,loose ball,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Williams,1629684.0,,,,
478,PT02M04.00S,2021-05-15T19:40:18.9Z,3,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,70,86,2021-05-15T19:40:18Z,4710000,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
479,PT02M04.00S,2021-05-15T19:40:18.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,70,86,2021-05-15T19:40:18Z,4720000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,478.0,,,,,,,,,,,,,,,,
480,PT02M04.00S,2021-05-15T19:40:34.2Z,3,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,70,87,2021-05-15T19:40:34Z,4730000,,,0,,G. Williams Free Throw 2 of 2 (5 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
481,PT01M47.00S,2021-05-15T19:40:52.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,7.835085413929041,49.82383578431372,1610612750,72,87,2021-05-15T19:40:56Z,4740000,1.0,21.0,1,left,J. McLaughlin driving finger roll Layup (4 PTS) (N. Reid 2 AST),"[1629162, 1629675]",1610612750.0,MIN,driving finger roll,,,McLaughlin,J. McLaughlin,,,,,2.11,Made,,,,,,,4.0,N. Reid,1629675.0,2.0,,,,,,,,,
483,PT01M26.00S,2021-05-15T19:41:13.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,91.27792378449409,35.853247549019606,1610612738,72,87,2021-05-15T19:41:22Z,4760000,-71.0,29.0,1,right,MISS G. Williams 7' turnaround Shot - blocked,"[1629684, 1629675]",1610612738.0,BOS,turnaround,,,Williams,G. Williams,,,,,7.66,Missed,Reid,1629675.0,,,,,,,,,,,,,,,,,
484,PT01M26.00S,2021-05-15T19:41:13.4Z,3,REGULAR,block,,[],1629675,,,1610612738,72,87,2021-05-15T19:41:17Z,4770000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M21.00S,2021-05-15T19:41:18.4Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612738,72,87,2021-05-15T19:41:22Z,4780000,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,483.0,4.0,3.0,1.0,,,,,,,,,,,,,
486,PT01M21.00S,2021-05-15T19:41:19.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630202,88.64980289093299,51.294424019607845,1610612738,72,87,2021-05-15T19:42:57Z,4790000,6.0,54.0,1,right,MISS P. Pritchard floating Shot,[1630202],1610612738.0,BOS,floating,,,Pritchard,P. Pritchard,,,,,5.46,Missed,,,,,,,,,,,,,,,,,,,
487,PT01M20.00S,2021-05-15T19:41:20.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,72,87,2021-05-15T19:42:57Z,4800000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,
488,PT01M20.00S,2021-05-15T19:41:24.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,72,87,2021-05-15T19:41:24Z,4810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M12.00S,2021-05-15T19:41:33.4Z,3,REGULAR,turnover,lost ball,[],1629675,,,1610612750,72,87,2021-05-15T19:41:37Z,4820000,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 1630202]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,1.0,Pritchard,1630202.0,
490,PT01M12.00S,2021-05-15T19:41:33.4Z,3,REGULAR,steal,,[],1630202,,,1610612738,72,87,2021-05-15T19:41:35Z,4830000,,,0,,P. Pritchard STEAL (4 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M04.00S,2021-05-15T19:41:40.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629684,93.77463863337714,51.294424019607845,1610612738,72,89,2021-05-15T19:41:46Z,4840000,6.0,6.0,1,right,G. Williams cutting Layup (7 PTS) (J. Parker 1 AST),"[1629684, 203953]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,0.88,Made,,,,,,,7.0,J. Parker,203953.0,1.0,,,,,,,,,
493,PT00M43.90S,2021-05-15T19:42:01.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,13.222733245729303,53.74540441176471,1610612750,72,89,2021-05-15T19:42:10Z,4860000,-19.0,72.0,1,left,MISS N. Reid 7' turnaround bank Shot,[1629675],1610612750.0,MIN,turnaround bank,,,Reid,N. Reid,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,,
494,PT00M42.70S,2021-05-15T19:42:04.1Z,3,REGULAR,rebound,offensive,[],1629006,,,1610612750,72,89,2021-05-15T19:42:04Z,4870000,,,0,,J. Okogie REBOUND (Off:1 Def:2),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,493.0,3.0,2.0,1.0,,,,,,,,,,,,,
495,PT00M42.70S,2021-05-15T19:42:08.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629641,,,1610612750,72,89,2021-05-15T19:42:22Z,4880000,,,0,,R. Langford shooting personal FOUL (2 PF) (Okogie 2 FT),"[1629641, 1629006]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Okogie,1629006.0,,,,
497,PT00M42.70S,2021-05-15T19:42:33.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629006,,,1610612750,73,89,2021-05-15T19:42:33Z,4900000,,,0,,J. Okogie Free Throw 1 of 2 (5 PTS),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
498,PT00M42.70S,2021-05-15T19:42:51.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629006,,,1610612750,74,89,2021-05-15T19:42:51Z,4910000,,,0,,J. Okogie Free Throw 2 of 2 (6 PTS),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
499,PT00M33.70S,2021-05-15T19:43:04.5Z,3,REGULAR,3pt,Jump Shot,[],1630202,73.53810775295663,78.99050245098039,1610612738,74,89,2021-05-15T19:43:10Z,4920000,145.0,196.0,1,right,MISS P. Pritchard 24' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,,
500,PT00M30.60S,2021-05-15T19:43:07.6Z,3,REGULAR,rebound,defensive,[],1629006,,,1610612750,74,89,2021-05-15T19:43:10Z,4930000,,,0,,J. Okogie REBOUND (Off:1 Def:3),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,499.0,4.0,3.0,1.0,,,,,,,,,,,,,
501,PT00M22.30S,2021-05-15T19:43:15.8Z,3,REGULAR,2pt,Jump Shot,[],1627823,10.85742444152431,29.480698529411764,1610612750,74,89,2021-05-15T19:43:22Z,4940000,103.0,50.0,1,left,MISS J. Hernangomez 11' driving bank Shot,[1627823],1610612750.0,MIN,driving bank,,,Hernangomez,J. Hernangomez,,,,,11.4,Missed,,,,,,,,,,,,,,,,,,,
502,PT00M17.30S,2021-05-15T19:43:20.8Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,74,89,2021-05-15T19:43:20Z,4950000,,,0,,P. Pritchard REBOUND (Off:0 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,501.0,4.0,4.0,0.0,,,,,,,,,,,,,
503,PT00M00.70S,2021-05-15T19:43:37.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,92.06636005256242,56.68658088235294,1610612738,74,89,2021-05-15T19:43:42Z,4960000,33.0,22.0,1,right,MISS R. Langford driving Layup - blocked,"[1629641, 1629006]",1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,4.0,Missed,Okogie,1629006.0,,,,,,,,,,,,,,,,,
504,PT00M00.70S,2021-05-15T19:43:37.4Z,3,REGULAR,block,,[],1629006,,,1610612738,74,89,2021-05-15T19:43:39Z,4970000,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M00.60S,2021-05-15T19:43:37.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,74,89,2021-05-15T19:43:42Z,4980000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,,,,
506,PT00M00.60S,2021-05-15T19:43:42.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,74,89,2021-05-15T19:43:42Z,4990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M00.00S,2021-05-15T19:43:55.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203953,91.5407358738502,84.1375612745098,1610612738,74,89,2021-05-15T19:44:01Z,5000000,171.0,27.0,1,right,MISS J. Parker 17' fadeaway Shot,[203953],1610612738.0,BOS,fadeaway,,,Parker,J. Parker,,,,,17.28,Missed,,,,,,,,,,,,,,,,,,,
508,PT00M00.00S,2021-05-15T19:43:59.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,74,89,2021-05-15T19:43:59Z,5010000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,507.0,,,,,,,,,,,,,,,,
509,PT00M00.00S,2021-05-15T19:44:00.3Z,3,REGULAR,period,end,[],0,,,1610612738,74,89,2021-05-15T19:44:00Z,5020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-05-15T19:46:14.7Z,4,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,74,89,2021-05-15T19:46:40Z,5030000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-05-15T19:46:14.7Z,4,REGULAR,substitution,in,['startperiod'],1629682,,,1610612738,74,89,2021-05-15T19:46:40Z,5040000,,,0,,SUB in: T. Waters,[1629682],1610612738.0,BOS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-05-15T19:46:45.1Z,4,REGULAR,period,start,[],0,,,1610612750,74,89,2021-05-15T19:46:45Z,5050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M50.00S,2021-05-15T19:46:54.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,7.046649145860711,49.82383578431372,1610612750,74,89,2021-05-15T19:47:00Z,5060000,1.0,14.0,1,left,MISS J. McLaughlin driving finger roll Layup,[1629162],1610612750.0,MIN,driving finger roll,,,McLaughlin,J. McLaughlin,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,,
514,PT11M48.00S,2021-05-15T19:46:56.1Z,4,REGULAR,rebound,offensive,[],1629162,,,1610612750,74,89,2021-05-15T19:47:17Z,5070000,,,0,,J. McLaughlin REBOUND (Off:1 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,513.0,2.0,1.0,1.0,,,,,,,,,,,,,
515,PT11M46.00S,2021-05-15T19:46:58.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627823,30.17411300919842,31.196384803921568,1610612750,74,89,2021-05-15T19:47:05Z,5080000,94.0,231.0,1,left,MISS J. Hernangomez 24' 3PT,[1627823],1610612750.0,MIN,,,,Hernangomez,J. Hernangomez,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,,
516,PT11M41.00S,2021-05-15T19:47:03.1Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,74,89,2021-05-15T19:47:03Z,5090000,,,0,,G. Williams REBOUND (Off:1 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,515.0,5.0,4.0,1.0,,,,,,,,,,,,,
517,PT11M21.00S,2021-05-15T19:47:26.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,74,89,2021-05-15T19:47:26Z,5100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT11M20.00S,2021-05-15T19:47:43.2Z,4,REGULAR,2pt,Jump Shot,[],1629641,83.13074901445466,76.29442401960785,1610612738,74,89,2021-05-15T19:48:19Z,5110000,131.0,106.0,1,right,MISS R. Langford 16' turnaround Shot,[1629641],1610612738.0,BOS,turnaround,,,Langford,R. Langford,,,,,16.9,Missed,,,,,,,,,,,,,,,,,,,
519,PT11M19.00S,2021-05-15T19:47:44.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,74,89,2021-05-15T19:48:19Z,5120000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,518.0,,,,,,,,,,,,,,,,
520,PT11M19.00S,2021-05-15T19:47:46.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,74,89,2021-05-15T19:47:55Z,5130000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,,
521,PT11M04.00S,2021-05-15T19:48:10.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627774,20.844283837056505,89.28462009803921,1610612750,74,89,2021-05-15T19:48:27Z,5140000,-196.0,143.0,1,left,MISS J. Layman 24' 3PT,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,24.32,Missed,,,,,,,,,,,,,,,,,,,
522,PT11M02.00S,2021-05-15T19:48:12.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,74,89,2021-05-15T19:48:28Z,5150000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,521.0,,,,,,,,,,,,,,,,
523,PT11M02.00S,2021-05-15T19:48:15.1Z,4,REGULAR,foul,personal,[],1629006,,,1610612738,74,89,2021-05-15T19:48:32Z,5160000,,,0,,J. Okogie loose ball personal FOUL (1 PF),"[1629006, 1629641]",1610612750.0,MIN,loose ball,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Langford,1629641.0,,,,
525,PT10M47.00S,2021-05-15T19:48:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,94.56307490144546,49.333639705882355,1610612738,74,89,2021-05-15T19:48:46Z,5180000,-3.0,-1.0,1,right,MISS G. Williams driving reverse Layup - blocked,"[1629684, 1629675]",1610612738.0,BOS,driving reverse,,,Williams,G. Williams,,,,,0.36,Missed,Reid,1629675.0,,,,,,,,,,,,,,,,,
526,PT10M47.00S,2021-05-15T19:48:40.8Z,4,REGULAR,block,,[],1629675,,,1610612738,74,89,2021-05-15T19:48:43Z,5190000,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M43.00S,2021-05-15T19:48:44.8Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612738,74,89,2021-05-15T19:48:46Z,5200000,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,525.0,3.0,2.0,1.0,,,,,,,,,,,,,
