actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
447,PT02M44.00S,2021-06-02T01:25:02.9Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,80,73,2021-06-02T01:25:05Z,4440000,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,446.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
448,PT02M29.00S,2021-06-02T01:25:18.7Z,3,REGULAR,3pt,Jump Shot,[],1629013,94.43166885676742,3.010110294117647,1610612751,80,73,2021-06-02T01:25:25Z,4450000,-235.0,0.0,1,right,MISS L. Shamet 3PT - blocked,"[1629013, 1628369]",1610612751.0,BKN,,,,Shamet,L. Shamet,,,,,23.49,Missed,,,,,Tatum,1628369.0,,,,,,,,,,,,,
449,PT02M29.00S,2021-06-02T01:25:18.7Z,3,REGULAR,block,,[],1628369,,,1610612751,80,73,2021-06-02T01:25:23Z,4460000,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M29.00S,2021-06-02T01:25:18.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,80,73,2021-06-02T01:25:25Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,,
451,PT02M29.00S,2021-06-02T01:25:25.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,80,73,2021-06-02T01:25:25Z,4480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M29.00S,2021-06-02T01:25:30.3Z,3,REGULAR,substitution,out,[],203953,,,1610612751,80,73,2021-06-02T01:25:38Z,4490000,,,0,,SUB out: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M29.00S,2021-06-02T01:25:30.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612751,80,73,2021-06-02T01:25:38Z,4500000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M25.00S,2021-06-02T01:25:48.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,82.9993429697766,13.549325980392158,1610612751,82,73,2021-06-02T01:25:59Z,4510000,-182.0,107.0,1,right,K. Durant 21' fadeaway Jump Shot (16 PTS) (K. Irving 3 AST),"[201142, 202681]",1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,21.15,Made,,,,,,,16.0,K. Irving,202681.0,3.0,,,,,,,,,
456,PT02M16.00S,2021-06-02T01:26:04.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,82,73,2021-06-02T01:27:20Z,4530000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M16.00S,2021-06-02T01:26:06.4Z,3,REGULAR,substitution,out,[],1629641,,,1610612738,82,73,2021-06-02T01:27:34Z,4540000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M16.00S,2021-06-02T01:26:06.4Z,3,REGULAR,substitution,in,[],203095,,,1610612738,82,73,2021-06-02T01:27:34Z,4550000,,,0,,SUB in: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M00.00S,2021-06-02T01:28:04.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.966491458607096,49.57873774509804,1610612738,82,73,2021-06-02T01:28:08Z,4560000,2.0,22.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
460,PT01M56.00S,2021-06-02T01:28:08.3Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,82,73,2021-06-02T01:28:08Z,4570000,,,0,,M. Smart REBOUND (Off:2 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,459.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
461,PT01M56.00S,2021-06-02T01:28:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,5.590000152587891,50.0,1610612738,82,75,2021-06-02T01:28:07Z,4580000,0.0,0.0,1,left,M. Smart tip Layup (12 PTS),[203935],1610612738.0,BOS,tip,,,Smart,M. Smart,,,,,0.0,Made,,,,,,,12.0,,,,,,,,,,,,
462,PT01M31.00S,2021-06-02T01:28:33.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628971,92.46057818659659,44.43167892156863,1610612751,82,75,2021-06-02T01:28:37Z,4590000,-28.0,18.0,1,right,MISS B. Brown alley-oop DUNK - blocked,"[1628971, 1629684]",1610612751.0,BKN,alley-oop,,,Brown,B. Brown,,,,,3.33,Missed,,,,,Williams,1629684.0,,,,,,,,,,,,,
463,PT01M31.00S,2021-06-02T01:28:33.4Z,3,REGULAR,block,,[],1629684,,,1610612751,82,75,2021-06-02T01:28:36Z,4600000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M27.00S,2021-06-02T01:28:37.4Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,82,75,2021-06-02T01:28:37Z,4610000,,,0,,M. Smart REBOUND (Off:2 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,462.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
465,PT01M13.00S,2021-06-02T01:28:51.1Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,82,75,2021-06-02T01:28:58Z,4620000,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 201935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,2.0,Harden,201935.0,
466,PT01M13.00S,2021-06-02T01:28:51.1Z,3,REGULAR,steal,,[],201935,,,1610612751,82,75,2021-06-02T01:28:53Z,4630000,,,0,,J. Harden STEAL (2 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M11.00S,2021-06-02T01:28:55.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612751,82,75,2021-06-02T01:29:14Z,4640000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Irving 2 FT),"[1630174, 202681]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Irving,202681.0,,,,
469,PT01M11.00S,2021-06-02T01:29:36.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202681,,,1610612751,83,75,2021-06-02T01:29:36Z,4660000,,,0,,K. Irving Free Throw 1 of 2 (19 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
470,PT01M11.00S,2021-06-02T01:29:56.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202681,,,1610612751,84,75,2021-06-02T01:29:56Z,4670000,,,0,,K. Irving Free Throw 2 of 2 (20 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
471,PT01M00.00S,2021-06-02T01:30:12.0Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,84,75,2021-06-02T01:30:17Z,4680000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (3 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,,,,,,,,,,,,,2534.0,,,,,3.0,,,
472,PT00M47.20S,2021-06-02T01:30:33.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629013,93.77463863337714,52.029718137254896,1610612751,84,75,2021-06-02T01:30:39Z,4690000,10.0,6.0,1,right,MISS L. Shamet cutting Layup - blocked,"[1629013, 1629684]",1610612751.0,BKN,cutting,,,Shamet,L. Shamet,,,,,1.17,Missed,,,,,Williams,1629684.0,,,,,,,,,,,,,
473,PT00M47.20S,2021-06-02T01:30:33.7Z,3,REGULAR,block,,[],1629684,,,1610612751,84,75,2021-06-02T01:30:36Z,4700000,,,0,,G. Williams BLOCK (2 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M47.20S,2021-06-02T01:30:33.7Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,84,75,2021-06-02T01:30:39Z,4710000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,472.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
475,PT00M47.20S,2021-06-02T01:30:38.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628971,94.40999984741211,50.0,1610612751,86,75,2021-06-02T01:30:38Z,4720000,0.0,0.0,1,right,B. Brown tip Layup (6 PTS),[1628971],1610612751.0,BKN,tip,,,Brown,B. Brown,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,,
476,PT00M37.70S,2021-06-02T01:30:51.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612738,86,75,2021-06-02T01:31:14Z,4730000,,,0,,B. Brown shooting personal FOUL (1 PF) (Tatum 2 FT),"[1628971, 1628369]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Tatum,1628369.0,,,,
478,PT00M37.70S,2021-06-02T01:31:17.8Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,86,76,2021-06-02T01:31:17Z,4750000,,,0,,J. Tatum Free Throw 1 of 2 (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
479,PT00M37.70S,2021-06-02T01:31:20.0Z,3,REGULAR,substitution,out,[],1628971,,,1610612738,86,76,2021-06-02T01:31:27Z,4760000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M37.70S,2021-06-02T01:31:20.0Z,3,REGULAR,substitution,out,[],1630174,,,1610612738,86,76,2021-06-02T01:31:27Z,4770000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M37.70S,2021-06-02T01:31:20.0Z,3,REGULAR,substitution,in,[],203925,,,1610612738,86,76,2021-06-02T01:31:27Z,4780000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M37.70S,2021-06-02T01:31:20.0Z,3,REGULAR,substitution,in,[],1629641,,,1610612738,86,76,2021-06-02T01:31:27Z,4790000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M37.70S,2021-06-02T01:31:50.2Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,86,77,2021-06-02T01:31:50Z,4800000,,,0,,J. Tatum Free Throw 2 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
484,PT00M36.50S,2021-06-02T01:32:06.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,86,77,2021-06-02T01:32:06Z,4810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M19.00S,2021-06-02T01:32:25.3Z,3,REGULAR,3pt,Jump Shot,[],201935,68.80749014454665,69.18658088235294,1610612751,86,77,2021-06-02T01:32:30Z,4820000,96.0,241.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
486,PT00M15.20S,2021-06-02T01:32:29.1Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,86,77,2021-06-02T01:32:29Z,4830000,,,0,,M. Smart REBOUND (Off:2 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,485.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
487,PT00M00.10S,2021-06-02T01:32:44.2Z,3,REGULAR,2pt,Jump Shot,[],1628369,26.10052562417871,69.921875,1610612738,86,79,2021-06-02T01:32:49Z,4840000,-100.0,193.0,1,left,J. Tatum 21' step back Jump Shot (20 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,21.7,Made,,,,,,,20.0,,,,,,,,,,,,
488,PT00M00.00S,2021-06-02T01:32:47.4Z,3,REGULAR,period,end,[],0,,,1610612751,86,79,2021-06-02T01:32:47Z,4850000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M00.00S,2021-06-02T01:32:10.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612751,86,79,2021-06-02T01:34:23Z,4860000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,End Period - Good Basket
490,PT12M00.00S,2021-06-02T01:33:24.8Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,86,79,2021-06-02T01:36:10Z,4870000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-06-02T01:33:24.8Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612751,86,79,2021-06-02T01:36:10Z,4890000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-06-02T01:33:24.8Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,86,79,2021-06-02T01:36:10Z,4900000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-06-02T01:33:24.8Z,4,REGULAR,substitution,in,['startperiod'],202684,,,1610612751,86,79,2021-06-02T01:36:10Z,4910000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-06-02T01:33:24.8Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612751,86,79,2021-06-02T01:36:10Z,4920000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-06-02T01:33:24.8Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612751,86,79,2021-06-02T01:36:21Z,4930000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-06-02T01:36:25.0Z,4,REGULAR,period,start,[],0,,,1610612738,86,79,2021-06-02T01:36:25Z,4940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M46.00S,2021-06-02T01:36:39.1Z,4,REGULAR,3pt,Jump Shot,[],203095,30.56833114323259,29.235600490196077,1610612738,86,79,2021-06-02T01:36:44Z,4950000,104.0,235.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
499,PT11M42.00S,2021-06-02T01:36:43.1Z,4,REGULAR,rebound,defensive,[],203925,,,1610612751,86,79,2021-06-02T01:36:44Z,4960000,,,0,,J. Harris REBOUND (Off:0 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,498.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
500,PT11M31.00S,2021-06-02T01:36:55.4Z,4,REGULAR,foul,personal,['2freethrow'],203095,,,1610612751,86,79,2021-06-02T01:37:12Z,4970000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Harden 2 FT),"[203095, 201935]",1610612738.0,BOS,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Harden,201935.0,,,,
502,PT11M31.00S,2021-06-02T01:37:23.7Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,86,79,2021-06-02T01:37:23Z,4990000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
503,PT11M31.00S,2021-06-02T01:37:23.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,86,79,2021-06-02T01:37:23Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,502.0,,,,,,,,,,,,,,,,,,
504,PT11M31.00S,2021-06-02T01:37:42.0Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,87,79,2021-06-02T01:37:42Z,5010000,,,0,,J. Harden Free Throw 2 of 2 (22 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
505,PT11M16.00S,2021-06-02T01:37:58.6Z,4,REGULAR,3pt,Jump Shot,[],203095,28.86005256241787,24.333639705882355,1610612738,87,79,2021-06-02T01:38:04Z,5020000,128.0,219.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
506,PT11M12.00S,2021-06-02T01:38:02.6Z,4,REGULAR,rebound,offensive,[],202684,,,1610612738,87,79,2021-06-02T01:38:04Z,5030000,,,0,,T. Thompson REBOUND (Off:4 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,505.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
507,PT11M11.00S,2021-06-02T01:38:03.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202684,10.988830486202366,45.166973039215684,1610612738,87,79,2021-06-02T01:38:07Z,5040000,24.0,51.0,1,left,MISS T. Thompson Hook,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,5.63,Missed,,,,,,,,,,,,,,,,,,,
508,PT11M08.00S,2021-06-02T01:38:06.7Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,87,79,2021-06-02T01:39:30Z,5050000,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,507.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
513,PT11M02.00S,2021-06-02T01:38:11.9Z,4,REGULAR,3pt,Jump Shot,[],203925,67.7562417871222,40.01991421568628,1610612751,87,79,2021-06-02T01:38:23Z,5100000,-50.0,251.0,1,right,MISS J. Harris 25' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
514,PT11M01.00S,2021-06-02T01:38:16.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,87,79,2021-06-02T01:38:16Z,5110000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,513.0,,,,,,,,,,,,,,,,,,
515,PT11M01.00S,2021-06-02T01:38:18.1Z,4,REGULAR,foul,personal,[],1630202,,,1610612751,87,79,2021-06-02T01:38:26Z,5120000,,,0,,P. Pritchard loose ball personal FOUL (1 PF),"[1630202, 1629651]",1610612738.0,BOS,loose ball,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Claxton,1629651.0,,,,
517,PT10M58.00S,2021-06-02T01:38:42.8Z,4,REGULAR,foul,personal,[],203095,,,1610612751,87,79,2021-06-02T01:38:52Z,5140000,,,0,,E. Fournier personal FOUL (4 PF),"[203095, 1629651]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,1193.0,4.0,0.0,Claxton,1629651.0,,,,
519,PT10M48.00S,2021-06-02T01:39:05.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201935,94.69448094612353,97.37285539215686,1610612751,90,79,2021-06-02T01:39:09Z,5160000,237.0,-3.0,1,right,J. Harden 3PT step back (25 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,23.69,Made,,,,,,,25.0,,,,,,,,,,,,
520,PT10M33.00S,2021-06-02T01:39:22.4Z,4,REGULAR,foul,personal,[],203925,,,1610612738,90,79,2021-06-02T01:39:37Z,5170000,,,0,,J. Harris personal FOUL (4 PF),"[203925, 1628369]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,2534.0,4.0,0.0,Tatum,1628369.0,,,,
522,PT10M33.00S,2021-06-02T01:39:37.5Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,90,79,2021-06-02T01:39:46Z,5190000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M33.00S,2021-06-02T01:39:37.5Z,4,REGULAR,substitution,in,[],203935,,,1610612738,90,79,2021-06-02T01:39:46Z,5200000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M28.00S,2021-06-02T01:39:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.229303547963205,45.65716911764706,1610612738,90,79,2021-06-02T01:40:02Z,5210000,22.0,25.0,1,left,MISS M. Smart driving Layup - blocked,"[203935, 1629651]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,3.3,Missed,,,,,Claxton,1629651.0,,,,,,,,,,,,,
525,PT10M28.00S,2021-06-02T01:39:54.0Z,4,REGULAR,block,,[],1629651,,,1610612738,90,79,2021-06-02T01:39:58Z,5220000,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M28.00S,2021-06-02T01:39:54.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,90,79,2021-06-02T01:40:02Z,5230000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,,
527,PT10M28.00S,2021-06-02T01:40:00.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,90,79,2021-06-02T01:40:00Z,5240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M23.00S,2021-06-02T01:40:04.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203935,9.280551905387648,33.40226715686275,1610612738,90,79,2021-06-02T01:40:14Z,5250000,83.0,35.0,1,left,MISS M. Smart 9' Jump Shot,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,9.0,Missed,,,,,,,,,,,,,,,,,,,
529,PT10M23.00S,2021-06-02T01:40:04.4Z,4,REGULAR,rebound,offensive,[],203095,,,1610612738,90,79,2021-06-02T01:40:14Z,5260000,,,0,,E. Fournier REBOUND (Off:2 Def:4),[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,528.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
530,PT10M23.00S,2021-06-02T01:40:13.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203095,5.590000152587891,50.0,1610612738,90,81,2021-06-02T01:40:13Z,5270000,0.0,0.0,1,left,E. Fournier tip Layup (11 PTS),[203095],1610612738.0,BOS,tip,,,Fournier,E. Fournier,,,,,0.0,Made,,,,,,,11.0,,,,,,,,,,,,
531,PT10M23.00S,2021-06-02T01:40:15.0Z,4,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612738,90,81,2021-06-02T01:40:23Z,5280000,,,0,,N. Claxton shooting personal FOUL (1 PF) (Fournier 1 FT),"[1629651, 203095]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Fournier,203095.0,,,,
533,PT10M23.00S,2021-06-02T01:40:29.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203095,,,1610612738,90,81,2021-06-02T01:40:32Z,5300000,,,0,,MISS E. Fournier Free Throw 1 of 1,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
534,PT10M20.00S,2021-06-02T01:40:32.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,90,81,2021-06-02T01:40:32Z,5310000,,,0,,J. Harden REBOUND (Off:1 Def:9),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,533.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
535,PT10M00.00S,2021-06-02T01:40:51.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.24901445466492,50.06893382352941,1610612751,92,81,2021-06-02T01:41:01Z,5320000,0.0,11.0,1,right,N. Claxton DUNK (4 PTS) (J. Harris 4 AST),"[1629651, 203925]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,1.1,Made,,,,,,,4.0,J. Harris,203925.0,4.0,,,,,,,,,
537,PT09M48.00S,2021-06-02T01:41:02.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,13.61695137976347,45.166973039215684,1610612738,92,81,2021-06-02T01:41:07Z,5340000,24.0,75.0,1,left,MISS E. Fournier 7' driving floating Shot,[203095],1610612738.0,BOS,driving floating,,,Fournier,E. Fournier,,,,,7.93,Missed,,,,,,,,,,,,,,,,,,,
538,PT09M45.00S,2021-06-02T01:41:05.7Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,92,81,2021-06-02T01:41:07Z,5350000,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,537.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
539,PT09M36.00S,2021-06-02T01:41:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,91.80354796320631,43.451286764705884,1610612751,92,81,2021-06-02T01:41:29Z,5360000,-33.0,25.0,1,right,MISS J. Harden driving Layup - blocked,"[201935, 202684]",1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,4.09,Missed,,,,,Thompson,202684.0,,,,,,,,,,,,,
