actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
510,PT09M11.00S,2023-04-22T01:05:02.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,9.149145860709593,95.34313725490196,1610612737,105,101,2023-04-22T01:05:06Z,5010000,False,-227.0,34.0,1,left,S. Bey 3PT  (15 PTS) (O. Okongwu 1 AST),"[1630180, 1630168]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,22.92,Made,,15.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,,
512,PT08M54.00S,2023-04-22T01:05:18.6Z,4,REGULAR,3pt,Jump Shot,[],203935,75.3777923784494,14.460784313725492,1610612738,105,101,2023-04-22T01:05:23Z,5030000,False,-178.0,179.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
513,PT08M51.00S,2023-04-22T01:05:21.6Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,105,101,2023-04-22T01:05:23Z,5040000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,512.0,,,,,3.0,2.0,1.0,,,,,,,,,,
514,PT08M42.00S,2023-04-22T01:05:31.2Z,4,REGULAR,turnover,lost ball,[],1627749,,,1610612737,105,101,2023-04-22T01:05:37Z,5050000,False,,,0,,D. Murray lost ball TURNOVER (2 TO),"[1627749, 203935]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Smart,203935.0,,
515,PT08M42.00S,2023-04-22T01:05:31.2Z,4,REGULAR,steal,,[],203935,,,1610612738,105,101,2023-04-22T01:05:36Z,5060000,False,,,0,,M. Smart STEAL (3 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
516,PT08M38.00S,2023-04-22T01:05:40.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,105,101,2023-04-22T01:05:40Z,5070000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M38.00S,2023-04-22T01:08:19.4Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,105,101,2023-04-22T01:09:08Z,5080000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M38.00S,2023-04-22T01:08:19.4Z,4,REGULAR,substitution,out,[],1629057,,,1610612738,105,101,2023-04-22T01:09:08Z,5090000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M38.00S,2023-04-22T01:08:19.4Z,4,REGULAR,substitution,in,[],201143,,,1610612738,105,101,2023-04-22T01:09:08Z,5100000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M38.00S,2023-04-22T01:08:19.4Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,105,101,2023-04-22T01:09:08Z,5110000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M22.00S,2023-04-22T01:09:43.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,90.3580814717477,48.28431372549019,1610612738,105,103,2023-04-22T01:09:47Z,5120000,False,-9.0,38.0,1,right,M. Smart driving floating Jump Shot (19 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,3.91,Made,,19.0,,,,,,,,,,,,,,,,
522,PT08M08.00S,2023-04-22T01:09:56.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,19.004599211563733,46.81372549019608,1610612737,107,103,2023-04-22T01:10:01Z,5130000,False,16.0,126.0,1,left,T. Young 12' pullup Jump Shot (19 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,12.71,Made,,19.0,,,,,,,,,,,,,,,,
523,PT07M52.00S,2023-04-22T01:10:13.5Z,4,REGULAR,3pt,Jump Shot,[],1628369,70.77858081471747,23.284313725490197,1610612738,107,103,2023-04-22T01:10:18Z,5140000,False,-134.0,222.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
524,PT07M49.00S,2023-04-22T01:10:16.5Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612737,107,103,2023-04-22T01:10:18Z,5150000,False,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,523.0,,,,,3.0,2.0,1.0,,,,,,,,,,
525,PT07M42.00S,2023-04-22T01:10:24.0Z,4,REGULAR,2pt,Jump Shot,[],1629027,21.50131406044678,49.01960784313725,1610612737,109,103,2023-04-22T01:10:28Z,5160000,False,5.0,150.0,1,left,T. Young 14' driving floating Jump Shot (21 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Center,14.97,Made,,21.0,,,,,,,,,,,,,,,,
526,PT07M25.00S,2023-04-22T01:10:40.1Z,4,REGULAR,3pt,Jump Shot,[],201143,73.27529566360053,20.833333333333336,1610612738,109,106,2023-04-22T01:10:45Z,5170000,False,-146.0,199.0,1,right,A. Horford 24' 3PT  (3 PTS) (J. Brown 3 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,24.65,Made,,3.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,
528,PT07M05.00S,2023-04-22T01:11:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,6.521024967148489,49.01960784313725,1610612737,111,106,2023-04-22T01:19:20Z,5190000,False,5.0,9.0,1,left,D. Hunter cutting Layup (10 PTS) (T. Young 9 AST),"[1629631, 1629027]",1610612737.0,ATL,cutting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.01,Made,,10.0,T. Young,1629027.0,9.0,,,,,,,,,,,,,
530,PT06M50.00S,2023-04-22T01:11:14.9Z,4,REGULAR,3pt,Jump Shot,[],203935,71.30420499342969,24.019607843137255,1610612738,111,106,2023-04-22T01:11:20Z,5210000,False,-130.0,217.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
531,PT06M47.00S,2023-04-22T01:11:17.9Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,111,106,2023-04-22T01:11:20Z,5220000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,530.0,,,,,4.0,3.0,1.0,,,,,,,,,,
532,PT06M39.00S,2023-04-22T01:11:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,10.5946123521682,49.754901960784316,1610612737,113,106,2023-04-22T01:11:32Z,5230000,False,1.0,47.0,1,left,T. Young driving finger roll Layup (23 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,,23.0,,,,,,,,,,,,,,,,
533,PT06M39.00S,2023-04-22T01:11:31.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,113,106,2023-04-22T01:11:39Z,5240000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M29.00S,2023-04-22T01:13:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201143,93.77463863337714,49.754901960784316,1610612738,113,108,2023-04-22T01:13:16Z,5250000,False,-1.0,6.0,1,right,A. Horford Layup (5 PTS) (M. Smart 7 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.61,Made,,5.0,M. Smart,203935.0,7.0,,,,,,,,,,,,,
536,PT06M17.00S,2023-04-22T01:13:30.0Z,4,REGULAR,foul,personal,[],1628401,,,1610612737,113,108,2023-04-22T01:13:35Z,5270000,False,,,0,,D. White personal FOUL (3 PF),"[1628401, 1629027]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,203591.0,3.0,0.0,Young,1629027.0,,,,,
538,PT06M07.00S,2023-04-22T01:13:54.2Z,4,REGULAR,3pt,Jump Shot,[],1629027,32.013797634691194,42.64705882352941,1610612737,113,108,2023-04-22T01:13:59Z,5290000,False,37.0,248.0,1,left,MISS T. Young 25' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.11,Missed,,,,,,,,,,,,,,,,,,
539,PT06M04.00S,2023-04-22T01:13:57.2Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,113,108,2023-04-22T01:13:59Z,5300000,False,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,538.0,,,,,3.0,3.0,0.0,,,,,,,,,,
540,PT05M59.00S,2023-04-22T01:14:01.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628369,90.3580814717477,50.98039215686274,1610612738,113,108,2023-04-22T01:20:46Z,5310000,False,5.0,38.0,1,right,MISS J. Tatum running pullup Shot - blocked,"[1628369, 1630168]",1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
541,PT05M59.00S,2023-04-22T01:14:01.8Z,4,REGULAR,block,,[],1630168,,,1610612738,113,108,2023-04-22T01:14:04Z,5320000,False,,,0,,O. Okongwu BLOCK (3 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT05M58.00S,2023-04-22T01:14:02.8Z,4,REGULAR,rebound,offensive,[],1628369,,,1610612738,113,108,2023-04-22T01:14:09Z,5330000,False,,,0,,J. Tatum REBOUND (Off:2 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,540.0,,,,,8.0,6.0,2.0,,,,,,,,,,
543,PT05M58.00S,2023-04-22T01:14:07.5Z,4,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,113,108,2023-04-22T01:14:14Z,5340000,False,,,0,,J. Tatum step out-of-bounds TURNOVER (4 TO),[1628369],1610612738.0,BOS,step,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,,,,,4.0,,,,
544,PT05M43.00S,2023-04-22T01:14:28.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,16.90210249671485,71.81372549019608,1610612737,115,108,2023-04-22T01:14:32Z,5350000,False,-109.0,106.0,1,left,D. Murray 15' pullup Jump Shot (20 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,15.24,Made,,20.0,,,,,,,,,,,,,,,,
545,PT05M25.00S,2023-04-22T01:14:45.4Z,4,REGULAR,3pt,Jump Shot,[],201143,88.64980289093299,5.88235294117647,1610612738,115,111,2023-04-22T01:14:50Z,5360000,False,-221.0,54.0,1,right,A. Horford 3PT  (8 PTS) (M. Smart 8 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,22.72,Made,,8.0,M. Smart,203935.0,8.0,,,,,,,,,,,,,
547,PT05M23.00S,2023-04-22T01:14:56.6Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,115,111,2023-04-22T01:15:01Z,5380000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,
548,PT05M04.00S,2023-04-22T01:15:19.1Z,4,REGULAR,2pt,Jump Shot,[],1627749,24.26084099868594,63.970588235294116,1610612737,115,111,2023-04-22T01:15:27Z,5390000,False,-70.0,176.0,1,left,MISS D. Murray 18' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,18.9,Missed,,,,,,,,,,,,,,,,,,
549,PT05M01.00S,2023-04-22T01:15:22.1Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,115,111,2023-04-22T01:15:27Z,5400000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left Center,,,548.0,,,,,5.0,3.0,2.0,,,,,,,,,,
550,PT05M00.00S,2023-04-22T01:15:23.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,18.74178712220762,93.62745098039215,1610612737,115,111,2023-04-22T01:15:31Z,5410000,False,-218.0,124.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
551,PT05M00.00S,2023-04-22T01:15:23.5Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612737,115,111,2023-04-22T01:15:31Z,5420000,False,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,550.0,,,,,4.0,2.0,2.0,,,,,,,,,,
552,PT04M55.00S,2023-04-22T01:15:27.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,5.590000152587891,50.0,1610612737,115,111,2023-04-22T01:15:27Z,5430000,False,0.0,0.0,1,left,MISS S. Bey tip Layup,[1630180],1610612737.0,ATL,tip,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
553,PT04M54.00S,2023-04-22T01:15:28.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,115,111,2023-04-22T01:15:28Z,5440000,False,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,552.0,,,,,9.0,7.0,2.0,,,,,,,,,,
554,PT04M50.00S,2023-04-22T01:15:33.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201143,97.45400788436268,95.58823529411765,1610612738,115,111,2023-04-22T01:22:25Z,5450000,False,228.0,-29.0,1,right,MISS A. Horford running 3PT,[201143],1610612738.0,BOS,running,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
555,PT04M49.00S,2023-04-22T01:15:34.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,115,111,2023-04-22T01:15:52Z,5460000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,554.0,,,,,,,,,,,,,,,,,
556,PT04M49.00S,2023-04-22T01:15:38.9Z,4,REGULAR,foul,personal,[],1630168,,,1610612738,115,111,2023-04-22T01:15:46Z,5470000,False,,,0,,O. Okongwu loose ball personal FOUL (5 PF),"[1630168, 1628401]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,5.0,0.0,White,1628401.0,,,,,
558,PT04M49.00S,2023-04-22T01:15:53.7Z,4,REGULAR,substitution,out,[],1630168,,,1610612738,115,111,2023-04-22T01:15:56Z,5490000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M49.00S,2023-04-22T01:15:53.7Z,4,REGULAR,substitution,in,[],203991,,,1610612738,115,111,2023-04-22T01:15:56Z,5500000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M36.00S,2023-04-22T01:16:19.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,67.88764783180025,56.61764705882353,1610612738,115,111,2023-04-22T01:16:25Z,5510000,False,33.0,249.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
561,PT04M33.00S,2023-04-22T01:16:22.9Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612737,115,111,2023-04-22T01:16:25Z,5520000,False,,,0,,S. Bey REBOUND (Off:2 Def:3),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,560.0,,,,,5.0,3.0,2.0,,,,,,,,,,
562,PT04M22.00S,2023-04-22T01:16:34.8Z,4,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612737,115,111,2023-04-22T01:16:59Z,5530000,False,,,0,,D. White shooting personal FOUL (4 PF) (Hunter 2 FT),"[1628401, 1629631]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,4.0,0.0,Hunter,1629631.0,,,,,
564,PT04M22.00S,2023-04-22T01:17:01.6Z,4,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,116,111,2023-04-22T01:18:02Z,5550000,False,,,0,,D. Hunter Free Throw 1 of 2 (11 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
565,PT04M22.00S,2023-04-22T01:17:16.3Z,4,REGULAR,substitution,out,[],203935,,,1610612737,116,111,2023-04-22T01:17:20Z,5560000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M22.00S,2023-04-22T01:17:16.3Z,4,REGULAR,substitution,in,[],1627763,,,1610612737,116,111,2023-04-22T01:17:20Z,5570000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M22.00S,2023-04-22T01:17:01.6Z,4,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,116,111,2023-04-22T01:18:02Z,5580000,False,,,0,,MISS D. Hunter Free Throw 2 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT04M21.00S,2023-04-22T01:17:02.6Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,116,111,2023-04-22T01:18:15Z,5590000,False,,,0,,J. Tatum REBOUND (Off:2 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,568.0,,,,,10.0,8.0,2.0,,,,,,,,,,
570,PT04M10.00S,2023-04-22T01:17:41.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,94.03745072273325,52.69607843137255,1610612738,116,113,2023-04-22T01:17:51Z,5600000,False,13.0,4.0,1,right,J. Tatum driving DUNK (25 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.39,Made,,25.0,,,,,,,,,,,,,,,,
571,PT04M07.00S,2023-04-22T01:17:47.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,116,113,2023-04-22T01:17:47Z,5610000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M55.00S,2023-04-22T01:19:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.966491458607096,45.83333333333333,1610612737,116,113,2023-04-22T01:19:50Z,5620000,False,21.0,22.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
573,PT03M53.00S,2023-04-22T01:19:44.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,116,113,2023-04-22T01:19:50Z,5630000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,572.0,,,,,,,,,,,,,,,,,
575,PT03M43.00S,2023-04-22T01:20:10.5Z,4,REGULAR,3pt,Jump Shot,[],1627763,72.22404730617609,22.54901960784314,1610612738,116,113,2023-04-22T01:20:16Z,5650000,False,-137.0,209.0,1,right,MISS M. Brogdon 24' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
576,PT03M38.00S,2023-04-22T01:20:15.5Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612737,116,113,2023-04-22T01:20:16Z,5660000,False,,,0,,S. Bey REBOUND (Off:2 Def:4),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,575.0,,,,,6.0,4.0,2.0,,,,,,,,,,
577,PT03M21.00S,2023-04-22T01:20:32.6Z,4,REGULAR,2pt,Jump Shot,[],1627749,15.719448094612352,70.58823529411765,1610612737,118,113,2023-04-22T01:29:29Z,5670000,False,-103.0,95.0,1,left,D. Murray 14' pullup Jump Shot (22 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,14.03,Made,,22.0,,,,,,,,,,,,,,,,
579,PT03M02.00S,2023-04-22T01:20:53.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,91.67214191852825,65.19607843137256,1610612738,118,115,2023-04-22T01:29:44Z,5690000,False,76.0,26.0,1,right,J. Tatum 8' driving floating bank Jump Shot (27 PTS) (M. Brogdon 5 AST),"[1628369, 1627763]",1610612738.0,BOS,driving floating bank,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,8.03,Made,,27.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,,,,
581,PT03M02.00S,2023-04-22T01:20:57.4Z,4,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612738,118,115,2023-04-22T01:21:09Z,5710000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Tatum 1 FT),"[1629631, 1628369]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,2.0,0.0,Tatum,1628369.0,,,,,
583,PT03M02.00S,2023-04-22T01:21:19.7Z,4,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,118,116,2023-04-22T01:21:19Z,5730000,False,,,0,,J. Tatum Free Throw 1 of 1 (28 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,28.0,,,,,,,,,,,,,,,,
584,PT02M45.00S,2023-04-22T01:21:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.258212877792378,46.81372549019608,1610612737,118,116,2023-04-22T01:30:27Z,5740000,False,16.0,6.0,1,left,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
585,PT02M44.00S,2023-04-22T01:21:40.6Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,118,116,2023-04-22T01:21:52Z,5750000,False,,,0,,C. Capela REBOUND (Off:4 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,584.0,,,,,11.0,7.0,4.0,,,,,,,,,,
586,PT02M44.00S,2023-04-22T01:21:42.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,5.590000152587891,50.0,1610612737,118,116,2023-04-22T01:21:56Z,5760000,False,0.0,0.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
587,PT02M43.00S,2023-04-22T01:21:43.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,118,116,2023-04-22T01:21:56Z,5770000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,586.0,,,,,,,,,,,,,,,,,
589,PT02M43.00S,2023-04-22T01:21:57.3Z,4,REGULAR,substitution,out,[],1627763,,,1610612737,118,116,2023-04-22T01:22:00Z,5790000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT02M43.00S,2023-04-22T01:21:57.3Z,4,REGULAR,substitution,in,[],203935,,,1610612737,118,116,2023-04-22T01:22:00Z,5800000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M35.00S,2023-04-22T01:22:16.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,7.440867279894875,75.49019607843137,1610612737,118,116,2023-04-22T01:22:24Z,5810000,False,-127.0,17.0,1,left,MISS D. Murray 12' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,12.87,Missed,,,,,,,,,,,,,,,,,,
592,PT02M33.00S,2023-04-22T01:22:18.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,118,116,2023-04-22T01:22:24Z,5820000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,591.0,,,,,,,,,,,,,,,,,
594,PT02M32.00S,2023-04-22T01:23:10.5Z,4,REGULAR,foul,personal,[],1628401,,,1610612737,118,116,2023-04-22T01:23:17Z,5840000,False,,,0,,D. White personal FOUL (5 PF),"[1628401, 1627749]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1162.0,5.0,0.0,Murray,1627749.0,,,,,
