actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
516,PT10M55.00S,2023-04-24T00:58:54.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,90,95,2023-04-24T00:58:54Z,5160000,False,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
517,PT10M55.00S,2023-04-24T00:58:54.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,90,95,2023-04-24T00:58:54Z,5170000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,516.0,,,,,,,,,,,
518,PT10M55.00S,2023-04-24T00:59:09.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,91,95,2023-04-24T00:59:09Z,5180000,False,,,0,,O. Okongwu Free Throw 2 of 2 (6 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
519,PT10M40.00S,2023-04-24T00:59:27.7Z,4,REGULAR,3pt,Jump Shot,[],1628369,68.01905387647832,38.23529411764706,1610612738,91,98,2023-04-24T00:59:57Z,5190000,False,-59.0,248.0,1,right,J. Tatum 25' 3PT pullup (18 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.5,Made,18.0,,,,,,,,,,,,,,,,,
520,PT10M25.00S,2023-04-24T00:59:45.1Z,4,REGULAR,foul,offensive,[],1630168,,,1610612737,91,98,2023-04-24T00:59:54Z,5200000,False,,,0,,O. Okongwu off-the-ball offensive FOUL (4 PF),"[1630168, 203935]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,204059.0,4.0,0.0,Smart,203935.0,,,
522,PT10M25.00S,2023-04-24T00:59:45.1Z,4,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,91,98,2023-04-24T00:59:45Z,5220000,False,,,0,,O. Okongwu offensive foul TURNOVER (2 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,204059.0,,,,,2.0,,
523,PT10M12.00S,2023-04-24T01:00:17.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203935,71.17279894875165,76.47058823529412,1610612738,91,98,2023-04-24T01:00:22Z,5230000,False,132.0,218.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
524,PT10M09.00S,2023-04-24T01:00:20.4Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612737,91,98,2023-04-24T01:00:22Z,5240000,False,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,523.0,3.0,2.0,1.0,,,,,,,,
525,PT10M04.00S,2023-04-24T01:00:26.8Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612737,91,98,2023-04-24T01:00:51Z,5250000,False,,,0,,J. Tatum shooting personal FOUL (1 PF) (Young 2 FT),"[1628369, 1629027]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,204058.0,1.0,0.0,Young,1629027.0,,,
527,PT10M04.00S,2023-04-24T01:00:52.1Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,92,98,2023-04-24T01:00:52Z,5270000,False,,,0,,T. Young Free Throw 1 of 2 (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
528,PT10M04.00S,2023-04-24T01:00:52.9Z,4,REGULAR,substitution,out,[],1630180,,,1610612737,92,98,2023-04-24T01:00:56Z,5280000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M04.00S,2023-04-24T01:00:52.9Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,92,98,2023-04-24T01:00:56Z,5290000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M04.00S,2023-04-24T01:01:09.3Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,93,98,2023-04-24T01:01:09Z,5300000,False,,,0,,T. Young Free Throw 2 of 2 (16 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
531,PT09M52.00S,2023-04-24T01:01:24.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203935,94.69448094612353,51.225490196078425,1610612738,93,100,2023-04-24T01:01:33Z,5310000,False,6.0,-3.0,1,right,M. Smart cutting DUNK (19 PTS) (A. Horford 5 AST),"[203935, 201143]",1610612738.0,BOS,cutting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,0.66,Made,19.0,A. Horford,201143.0,5.0,,,,,,,,,,,,,,
533,PT09M41.00S,2023-04-24T01:01:34.5Z,4,REGULAR,3pt,Jump Shot,[],1629027,29.38567674113009,79.16666666666666,1610612737,96,100,2023-04-24T01:01:58Z,5330000,False,-146.0,224.0,1,left,T. Young 26' 3PT pullup (19 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,26.7,Made,19.0,,,,,,,,,,,,,,,,,
534,PT09M22.00S,2023-04-24T01:01:53.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,81.42247043363994,41.42156862745098,1610612738,96,102,2023-04-24T01:01:57Z,5340000,False,-43.0,122.0,1,right,M. Brogdon 12' pullup Jump Shot (13 PTS),[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,12.94,Made,13.0,,,,,,,,,,,,,,,,,
535,PT09M12.00S,2023-04-24T01:02:03.2Z,4,REGULAR,3pt,Jump Shot,[],203992,31.488173455978973,38.48039215686275,1610612737,96,102,2023-04-24T01:02:08Z,5350000,False,58.0,243.0,1,left,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.02,Missed,,,,,,,,,,,,,,,,,,
536,PT09M09.00S,2023-04-24T01:02:06.2Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,96,102,2023-04-24T01:02:08Z,5360000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,535.0,6.0,6.0,0.0,,,,,,,,
537,PT09M06.00S,2023-04-24T01:02:12.4Z,4,REGULAR,foul,offensive,[],1627763,,,1610612738,96,102,2023-04-24T01:02:19Z,5370000,False,,,0,,M. Brogdon offensive FOUL (1 PF),"[1627763, 1629027]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,204058.0,1.0,0.0,Young,1629027.0,,,
539,PT09M06.00S,2023-04-24T01:02:12.4Z,4,REGULAR,turnover,offensive foul,[],1627763,,,1610612738,96,102,2023-04-24T01:02:12Z,5390000,False,,,0,,M. Brogdon offensive foul TURNOVER (3 TO),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,204058.0,,,,,3.0,,
540,PT08M57.00S,2023-04-24T01:02:38.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,32.53942181340342,60.78431372549019,1610612737,96,102,2023-04-24T01:02:44Z,5400000,False,-54.0,253.0,1,left,MISS D. Hunter 25' pullup 3PT,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
541,PT08M53.00S,2023-04-24T01:02:42.9Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,96,102,2023-04-24T01:02:44Z,5410000,False,,,0,,A. Horford REBOUND (Off:2 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,,,540.0,10.0,8.0,2.0,,,,,,,,
542,PT08M40.00S,2023-04-24T01:02:56.0Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612738,96,102,2023-04-24T01:03:23Z,5420000,False,,,0,,B. Bogdanovic shooting personal FOUL (5 PF) (Brogdon 2 FT),"[203992, 1627763]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,5.0,0.0,Brogdon,1627763.0,,,
544,PT08M40.00S,2023-04-24T01:03:24.3Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,96,102,2023-04-24T01:03:24Z,5440000,False,,,0,,MISS M. Brogdon Free Throw 1 of 2,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
545,PT08M40.00S,2023-04-24T01:03:24.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,96,102,2023-04-24T01:03:24Z,5450000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,544.0,,,,,,,,,,,
546,PT08M40.00S,2023-04-24T01:03:26.8Z,4,REGULAR,substitution,out,[],203992,,,1610612738,96,102,2023-04-24T01:03:31Z,5460000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M40.00S,2023-04-24T01:03:26.8Z,4,REGULAR,substitution,in,[],1630180,,,1610612738,96,102,2023-04-24T01:03:31Z,5470000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M40.00S,2023-04-24T01:03:40.6Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,96,103,2023-04-24T01:03:40Z,5480000,False,,,0,,M. Brogdon Free Throw 2 of 2 (14 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
549,PT08M30.00S,2023-04-24T01:03:52.8Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612737,96,103,2023-04-24T01:04:12Z,5490000,False,,,0,,J. Brown shooting personal FOUL (3 PF) (Young 2 FT),"[1627759, 1629027]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,3.0,0.0,Young,1629027.0,,,
551,PT08M30.00S,2023-04-24T01:04:18.6Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,97,103,2023-04-24T01:04:18Z,5510000,False,,,0,,T. Young Free Throw 1 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
552,PT08M30.00S,2023-04-24T01:04:20.5Z,4,REGULAR,substitution,out,[],203935,,,1610612737,97,103,2023-04-24T01:04:23Z,5520000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M30.00S,2023-04-24T01:04:20.5Z,4,REGULAR,substitution,in,[],1628401,,,1610612737,97,103,2023-04-24T01:04:23Z,5530000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M30.00S,2023-04-24T01:04:38.0Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,98,103,2023-04-24T01:04:38Z,5540000,False,,,0,,T. Young Free Throw 2 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
555,PT08M12.00S,2023-04-24T01:04:58.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,71.43561103810775,76.7156862745098,1610612738,98,106,2023-04-24T01:05:04Z,5550000,False,134.0,216.0,1,right,J. Tatum 25' 3PT  (21 PTS) (M. Brogdon 4 AST),"[1628369, 1627763]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.4,Made,21.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,,,
557,PT08M00.00S,2023-04-24T01:05:13.8Z,4,REGULAR,foul,offensive,[],1630168,,,1610612737,98,106,2023-04-24T01:05:20Z,5570000,False,,,0,,O. Okongwu off-the-ball offensive FOUL (5 PF),"[1630168, 1628401]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204059.0,5.0,0.0,White,1628401.0,,,
559,PT08M00.00S,2023-04-24T01:05:13.8Z,4,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,98,106,2023-04-24T01:05:13Z,5590000,False,,,0,,O. Okongwu offensive foul TURNOVER (3 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204059.0,,,,,3.0,,
560,PT08M00.00S,2023-04-24T01:05:21.4Z,4,REGULAR,substitution,out,[],1630180,,,1610612738,98,106,2023-04-24T01:05:24Z,5600000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M00.00S,2023-04-24T01:05:21.4Z,4,REGULAR,substitution,in,[],1628381,,,1610612738,98,106,2023-04-24T01:05:24Z,5610000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M50.00S,2023-04-24T01:05:48.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,69.46452036793693,68.13725490196079,1610612738,98,106,2023-04-24T01:05:53Z,5620000,False,91.0,235.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
563,PT07M47.00S,2023-04-24T01:05:51.5Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,98,106,2023-04-24T01:05:53Z,5630000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,562.0,4.0,4.0,0.0,,,,,,,,
564,PT07M36.00S,2023-04-24T01:06:02.5Z,4,REGULAR,3pt,Jump Shot,[],1629027,26.49474375821288,83.08823529411765,1610612737,98,106,2023-04-24T01:06:07Z,5640000,False,-165.0,197.0,1,left,MISS T. Young 25' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
565,PT07M33.00S,2023-04-24T01:06:05.5Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,98,106,2023-04-24T01:06:07Z,5650000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,564.0,3.0,3.0,0.0,,,,,,,,
566,PT07M20.00S,2023-04-24T01:06:18.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,93.11760840998686,49.50980392156863,1610612738,98,106,2023-04-24T01:06:24Z,5660000,False,-2.0,12.0,1,right,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
567,PT07M16.00S,2023-04-24T01:06:22.6Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,98,106,2023-04-24T01:06:24Z,5670000,False,,,0,,D. Hunter REBOUND (Off:2 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,566.0,6.0,4.0,2.0,,,,,,,,
568,PT07M10.00S,2023-04-24T01:06:28.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,10.85742444152431,50.49019607843137,1610612737,98,106,2023-04-24T01:06:37Z,5680000,False,-2.0,50.0,1,left,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,,
569,PT07M08.00S,2023-04-24T01:06:30.1Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,98,106,2023-04-24T01:06:37Z,5690000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,568.0,2.0,2.0,0.0,,,,,,,,
570,PT06M55.00S,2023-04-24T01:06:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.9862023653088,50.0,1610612738,98,106,2023-04-24T01:06:50Z,5700000,False,0.0,13.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
571,PT06M52.00S,2023-04-24T01:06:46.3Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,98,106,2023-04-24T01:06:50Z,5710000,False,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,570.0,4.0,3.0,1.0,,,,,,,,
572,PT06M52.00S,2023-04-24T01:06:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,94.40999984741211,50.0,1610612738,98,108,2023-04-24T01:06:46Z,5720000,False,0.0,0.0,1,right,J. Brown tip Layup (24 PTS),[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,0.0,Made,24.0,,,,,,,,,,,,,,,,,
573,PT06M47.00S,2023-04-24T01:06:54.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,98,108,2023-04-24T01:06:54Z,5730000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M47.00S,2023-04-24T01:09:38.6Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,98,108,2023-04-24T01:10:10Z,5740000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M47.00S,2023-04-24T01:09:38.6Z,4,REGULAR,substitution,out,[],201143,,,1610612737,98,108,2023-04-24T01:10:10Z,5750000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M47.00S,2023-04-24T01:09:38.6Z,4,REGULAR,substitution,in,[],203991,,,1610612737,98,108,2023-04-24T01:10:10Z,5760000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M47.00S,2023-04-24T01:09:38.6Z,4,REGULAR,substitution,in,[],1629057,,,1610612737,98,108,2023-04-24T01:10:10Z,5770000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M33.00S,2023-04-24T01:10:55.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,10.33180026281209,47.05882352941176,1610612737,98,108,2023-04-24T01:11:01Z,5780000,False,15.0,45.0,1,left,MISS D. Hunter driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,,
579,PT06M31.00S,2023-04-24T01:10:57.2Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612738,98,108,2023-04-24T01:11:01Z,5790000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,578.0,4.0,4.0,0.0,,,,,,,,
580,PT06M18.00S,2023-04-24T01:11:11.2Z,4,REGULAR,2pt,Jump Shot,[],1627759,88.78120893561103,74.75490196078431,1610612738,98,108,2023-04-24T01:11:16Z,5800000,False,124.0,53.0,1,right,MISS J. Brown 13' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,13.47,Missed,,,,,,,,,,,,,,,,,,
581,PT06M14.00S,2023-04-24T01:11:15.2Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,98,108,2023-04-24T01:11:16Z,5810000,False,,,0,,D. Hunter REBOUND (Off:2 Def:5),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,,,580.0,7.0,5.0,2.0,,,,,,,,
582,PT06M03.00S,2023-04-24T01:11:26.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,12.171484888304862,41.911764705882355,1610612737,98,108,2023-04-24T01:11:38Z,5820000,False,40.0,62.0,1,left,MISS J. Collins 7' pullup Shot - blocked,"[1628381, 1629057]",1610612737.0,ATL,pullup,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,Williams III,1629057.0,,,,,,,,,,,,
583,PT06M03.00S,2023-04-24T01:11:26.3Z,4,REGULAR,block,,[],1629057,,,1610612737,98,108,2023-04-24T01:11:29Z,5830000,False,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
584,PT06M02.00S,2023-04-24T01:11:27.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,98,108,2023-04-24T01:11:38Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,582.0,,,,,,,,,,,
586,PT05M58.00S,2023-04-24T01:11:46.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,23.209592641261498,35.53921568627451,1610612737,98,108,2023-04-24T01:11:56Z,5860000,False,72.0,166.0,1,left,MISS D. Murray 18' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,18.08,Missed,,,,,,,,,,,,,,,,,,
587,PT05M57.00S,2023-04-24T01:11:47.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,98,108,2023-04-24T01:11:56Z,5870000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,586.0,,,,,,,,,,,
588,PT05M57.00S,2023-04-24T01:11:54.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612737,98,108,2023-04-24T01:12:15Z,5880000,False,,,0,,J. Tatum loose ball personal FOUL (2 PF) (Collins 2 FT),"[1628369, 1628381]",1610612738.0,BOS,loose ball,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,2.0,0.0,Collins,1628381.0,,,
590,PT05M57.00S,2023-04-24T01:12:16.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612737,99,108,2023-04-24T01:12:16Z,5900000,False,,,0,,J. Collins Free Throw 1 of 2 (4 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
591,PT05M57.00S,2023-04-24T01:12:31.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612737,100,108,2023-04-24T01:12:31Z,5910000,False,,,0,,J. Collins Free Throw 2 of 2 (5 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
592,PT05M47.00S,2023-04-24T01:12:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,94.95729303547962,49.754901960784316,1610612738,100,108,2023-04-24T01:12:51Z,5920000,False,-1.0,-5.0,1,right,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,,,,,,,,,,,,,
593,PT05M42.00S,2023-04-24T01:12:49.0Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,100,108,2023-04-24T01:12:51Z,5930000,False,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,592.0,5.0,5.0,0.0,,,,,,,,
594,PT05M34.00S,2023-04-24T01:12:56.4Z,4,REGULAR,3pt,Jump Shot,[],1629631,33.722076215505915,45.83333333333333,1610612737,100,108,2023-04-24T01:13:04Z,5940000,False,21.0,264.0,1,left,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,26.53,Missed,,,,,,,,,,,,,,,,,,
595,PT05M31.00S,2023-04-24T01:12:59.4Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,100,108,2023-04-24T01:13:12Z,5950000,False,,,0,,R. Williams III REBOUND (Off:2 Def:12),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,,,594.0,14.0,12.0,2.0,,,,,,,,
596,PT05M30.00S,2023-04-24T01:13:05.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,100,108,2023-04-24T01:13:05Z,5960000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M30.00S,2023-04-24T01:14:32.7Z,4,REGULAR,substitution,out,[],1628381,,,1610612738,100,108,2023-04-24T01:16:19Z,5970000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
