actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M50.00S,2023-04-28T00:45:43.9Z,1,REGULAR,substitution,out,[],1628401,,,1610612737,15,18,2023-04-28T00:46:08Z,840000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M50.00S,2023-04-28T00:45:43.9Z,1,REGULAR,substitution,in,[],1629057,,,1610612737,15,18,2023-04-28T00:46:08Z,850000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M50.00S,2023-04-28T00:45:43.9Z,1,REGULAR,substitution,in,[],1627763,,,1610612737,15,18,2023-04-28T00:46:08Z,860000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M50.00S,2023-04-28T00:46:10.3Z,1,REGULAR,freethrow,1 of 1,[],1628381,,,1610612737,16,18,2023-04-28T00:46:10Z,870000,False,,,0,,J. Collins Free Throw 1 of 1 (3 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
88,PT05M37.00S,2023-04-28T00:46:22.8Z,1,REGULAR,foul,offensive,[],1627759,,,1610612738,16,18,2023-04-28T00:46:31Z,880000,False,,,0,,J. Brown charge offensive FOUL (1 PF),"[1627759, 203991]",1610612738.0,BOS,charge,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Capela,203991.0
90,PT05M37.00S,2023-04-28T00:46:22.8Z,1,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,16,18,2023-04-28T00:46:22Z,900000,False,,,0,,J. Brown offensive foul TURNOVER (2 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,,,,,,,200832.0,,,,
91,PT05M37.00S,2023-04-28T00:46:36.6Z,1,REGULAR,substitution,out,[],1628381,,,1610612737,16,18,2023-04-28T00:46:48Z,910000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M37.00S,2023-04-28T00:46:36.6Z,1,REGULAR,substitution,out,[],1627759,,,1610612737,16,18,2023-04-28T00:46:48Z,920000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M37.00S,2023-04-28T00:46:36.6Z,1,REGULAR,substitution,in,[],1630180,,,1610612737,16,18,2023-04-28T00:46:48Z,930000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M37.00S,2023-04-28T00:46:36.6Z,1,REGULAR,substitution,in,[],1630573,,,1610612737,16,18,2023-04-28T00:46:48Z,940000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M27.00S,2023-04-28T00:47:07.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,68.41327201051249,39.705882352941174,1610612737,19,18,2023-04-28T01:01:44Z,950000,False,-51.0,244.0,1,right,T. Young 24' 3PT step back (10 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,24.98,Made,10.0,,,,,,,,,,,,,,,,,
96,PT05M15.00S,2023-04-28T00:47:17.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,32.40801576872536,50.98039215686274,1610612738,19,21,2023-04-28T00:47:22Z,960000,False,-5.0,252.0,1,left,J. Tatum 25' 3PT pullup (5 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.21,Made,5.0,,,,,,,,,,,,,,,,,
97,PT05M04.00S,2023-04-28T00:47:29.5Z,1,REGULAR,3pt,Jump Shot,[],1627749,74.19513797634691,15.196078431372548,1610612737,19,21,2023-04-28T00:47:35Z,970000,False,-174.0,190.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
98,PT05M00.00S,2023-04-28T00:47:33.3Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,19,21,2023-04-28T00:47:33Z,980000,False,,,0,,C. Capela REBOUND (Off:3 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,97.0,4.0,1.0,3.0,,,,,,,
99,PT04M47.00S,2023-04-28T00:47:46.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,85.89027595269383,60.5392156862745,1610612737,19,21,2023-04-28T00:47:51Z,990000,False,53.0,80.0,1,right,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Right,9.59,Missed,,,,,,,,,,,,,,,,,,
100,PT04M44.00S,2023-04-28T00:47:49.2Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,19,21,2023-04-28T00:47:51Z,1000000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,
101,PT04M38.00S,2023-04-28T00:47:54.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,31.488173455978973,65.93137254901961,1610612738,19,24,2023-04-28T01:03:06Z,1010000,False,-80.0,243.0,1,left,M. Brogdon 25' 3PT running (3 PTS) (J. Tatum 3 AST),"[1627763, 1628369]",1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,25.62,Made,3.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,
103,PT04M16.00S,2023-04-28T00:48:17.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,94.03745072273325,52.450980392156865,1610612737,19,24,2023-04-28T00:48:21Z,1030000,False,12.0,4.0,1,right,MISS D. Hunter driving floating bank Shot,[1629631],1610612737.0,ATL,driving floating bank,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.28,Missed,,,,,,,,,,,,,,,,,,
104,PT04M12.00S,2023-04-28T00:48:21.2Z,1,REGULAR,rebound,offensive,[],1629631,,,1610612737,19,24,2023-04-28T00:48:21Z,1040000,False,,,0,,D. Hunter REBOUND (Off:1 Def:0),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,103.0,1.0,0.0,1.0,,,,,,,
105,PT04M12.00S,2023-04-28T00:48:20.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629631,94.40999984741211,50.0,1610612737,21,24,2023-04-28T00:48:20Z,1050000,False,0.0,0.0,1,right,D. Hunter tip Layup (4 PTS),[1629631],1610612737.0,ATL,tip,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
106,PT03M50.00S,2023-04-28T00:48:42.8Z,1,REGULAR,3pt,Jump Shot,[],1630573,24.78646517739816,85.29411764705883,1610612738,21,27,2023-04-28T00:48:48Z,1060000,False,-176.0,180.0,1,left,S. Hauser 25' 3PT  (3 PTS) (J. Tatum 4 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.25,Made,3.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
108,PT03M29.00S,2023-04-28T00:49:04.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630180,85.3646517739816,49.50980392156863,1610612737,21,27,2023-04-28T00:49:10Z,1080000,False,-2.0,85.0,1,right,MISS S. Bey 8' turnaround Hook,[1630180],1610612737.0,ATL,turnaround,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,8.51,Missed,,,,,,,,,,,,,,,,,,
109,PT03M28.00S,2023-04-28T00:49:06.9Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,21,27,2023-04-28T00:49:06Z,1090000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,108.0,1.0,0.0,1.0,,,,,,,
110,PT03M28.00S,2023-04-28T00:49:08.9Z,1,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612737,21,27,2023-04-28T00:49:32Z,1100000,False,,,0,,R. Williams III shooting personal FOUL (1 PF) (Bey 2 FT),"[1629057, 1630180]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Bey,1630180.0
112,PT03M28.00S,2023-04-28T00:49:36.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612737,22,27,2023-04-28T00:49:36Z,1120000,False,,,0,,S. Bey Free Throw 1 of 2 (1 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
113,PT03M28.00S,2023-04-28T00:49:36.8Z,1,REGULAR,substitution,out,[],1627749,,,1610612737,22,27,2023-04-28T00:49:41Z,1130000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M28.00S,2023-04-28T00:49:36.8Z,1,REGULAR,substitution,out,[],203991,,,1610612737,22,27,2023-04-28T00:49:41Z,1140000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M28.00S,2023-04-28T00:49:36.8Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,22,27,2023-04-28T00:49:41Z,1150000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M28.00S,2023-04-28T00:49:36.8Z,1,REGULAR,substitution,in,[],203992,,,1610612737,22,27,2023-04-28T00:49:41Z,1160000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M28.00S,2023-04-28T00:49:57.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612737,23,27,2023-04-28T00:49:57Z,1170000,False,,,0,,S. Bey Free Throw 2 of 2 (2 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
118,PT03M13.00S,2023-04-28T00:50:15.3Z,1,REGULAR,3pt,Jump Shot,[],1628369,29.25427069645204,74.01960784313727,1610612738,23,27,2023-04-28T00:50:21Z,1180000,False,-120.0,222.0,1,left,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
119,PT03M08.00S,2023-04-28T00:50:20.3Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612737,23,27,2023-04-28T00:50:21Z,1190000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,118.0,2.0,1.0,1.0,,,,,,,
120,PT03M02.00S,2023-04-28T00:50:25.9Z,1,REGULAR,3pt,Jump Shot,[],1630180,95.6143232588699,3.431372549019608,1610612737,26,27,2023-04-28T00:50:30Z,1200000,False,-233.0,-11.0,1,right,S. Bey 3PT  (5 PTS) (D. Hunter 1 AST),"[1630180, 1629631]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.31,Made,5.0,D. Hunter,1629631.0,1.0,,,,,,,,,,,,,,
122,PT03M01.00S,2023-04-28T00:50:32.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,26,27,2023-04-28T00:50:32Z,1220000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M01.00S,2023-04-28T00:52:37.3Z,1,REGULAR,substitution,out,[],203935,,,1610612738,26,27,2023-04-28T00:53:58Z,1230000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M01.00S,2023-04-28T00:52:37.3Z,1,REGULAR,substitution,in,[],1628401,,,1610612738,26,27,2023-04-28T00:53:58Z,1240000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M48.00S,2023-04-28T00:54:20.6Z,1,REGULAR,turnover,bad pass,[],1629057,,,1610612738,26,27,2023-04-28T00:54:26Z,1250000,False,,,0,,R. Williams III bad pass TURNOVER (1 TO),"[1629057, 1630180]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Bey,1630180.0,,,,,,,,,,,
126,PT02M48.00S,2023-04-28T00:54:20.6Z,1,REGULAR,steal,,[],1630180,,,1610612737,26,27,2023-04-28T00:54:23Z,1260000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
127,PT02M42.00S,2023-04-28T00:54:26.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630180,84.70762155059133,55.88235294117647,1610612737,26,27,2023-04-28T01:06:26Z,1270000,False,29.0,91.0,1,right,MISS S. Bey 9' running pullup Shot,[1630180],1610612737.0,ATL,running pullup,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,9.58,Missed,,,,,,,,,,,,,,,,,,
128,PT02M39.00S,2023-04-28T00:54:29.7Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,26,27,2023-04-28T00:54:31Z,1280000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,127.0,2.0,2.0,0.0,,,,,,,
129,PT02M32.00S,2023-04-28T00:54:37.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.389618922470433,49.01960784313725,1610612738,26,29,2023-04-28T00:54:41Z,1290000,False,5.0,8.0,1,left,R. Williams III alley-oop DUNK (2 PTS) (D. White 2 AST),"[1629057, 1628401]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.9,Made,2.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,
131,PT02M19.00S,2023-04-28T00:54:49.8Z,1,REGULAR,3pt,Jump Shot,[],203992,96.92838370565046,4.166666666666666,1610612737,26,29,2023-04-28T00:54:59Z,1310000,False,-229.0,-24.0,1,right,MISS B. Bogdanovic turnaround 3PT,[203992],1610612737.0,ATL,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
132,PT02M16.00S,2023-04-28T00:54:52.8Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,26,29,2023-04-28T00:54:59Z,1320000,False,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Left Corner 3,24+ Left,,,,,,,,,,131.0,3.0,3.0,0.0,,,,,,,
133,PT02M10.00S,2023-04-28T00:55:00.7Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612738,26,29,2023-04-28T00:55:19Z,1330000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630168, 1628369]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Tatum,1628369.0
135,PT02M10.00S,2023-04-28T00:55:28.8Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,26,30,2023-04-28T00:55:28Z,1350000,False,,,0,,J. Tatum Free Throw 1 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
136,PT02M10.00S,2023-04-28T00:55:43.8Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,26,31,2023-04-28T00:55:43Z,1360000,False,,,0,,J. Tatum Free Throw 2 of 2 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
137,PT01M59.00S,2023-04-28T00:55:56.4Z,1,REGULAR,3pt,Jump Shot,[],1629027,67.62483574244416,41.911764705882355,1610612737,29,31,2023-04-28T00:56:01Z,1370000,False,-40.0,252.0,1,right,T. Young 25' 3PT step back (13 PTS) (O. Okongwu 1 AST),"[1629027, 1630168]",1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.5,Made,13.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,,,
138,PT01M39.00S,2023-04-28T00:56:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.258212877792378,49.50980392156863,1610612738,29,31,2023-04-28T00:56:22Z,1380000,False,2.0,6.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.68,Missed,,,,,,,,,,,,,,,,,,
139,PT01M37.00S,2023-04-28T00:56:18.4Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,29,31,2023-04-28T00:56:22Z,1390000,False,,,0,,D. Hunter REBOUND (Off:1 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,138.0,2.0,1.0,1.0,,,,,,,
140,PT01M33.00S,2023-04-28T00:56:22.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,93.64323258869908,49.50980392156863,1610612737,29,31,2023-04-28T00:56:32Z,1400000,False,-2.0,7.0,1,right,MISS D. Hunter running Layup - blocked,"[1629631, 1629057]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,Williams III,1629057.0,,,,,
141,PT01M33.00S,2023-04-28T00:56:22.8Z,1,REGULAR,block,,[],1629057,,,1610612737,29,31,2023-04-28T00:56:25Z,1410000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M29.00S,2023-04-28T00:56:26.8Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,29,31,2023-04-28T00:56:32Z,1420000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,140.0,1.0,0.0,1.0,,,,,,,
143,PT01M28.00S,2023-04-28T00:56:26.7Z,1,REGULAR,turnover,bad pass,[],1630168,,,1610612737,29,31,2023-04-28T00:56:35Z,1430000,False,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 1629057]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Williams III,1629057.0,,,,,,,,,,,
144,PT01M28.00S,2023-04-28T00:56:26.7Z,1,REGULAR,steal,,[],1629057,,,1610612738,29,31,2023-04-28T00:56:28Z,1440000,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT01M24.00S,2023-04-28T00:56:34.8Z,1,REGULAR,foul,offensive,[],1628401,,,1610612738,29,31,2023-04-28T00:56:43Z,1450000,False,,,0,,D. White charge offensive FOUL (1 PF),"[1628401, 1629027]",1610612738.0,BOS,charge,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Young,1629027.0
147,PT01M24.00S,2023-04-28T00:56:34.8Z,1,REGULAR,turnover,offensive foul,[],1628401,,,1610612738,29,31,2023-04-28T00:56:34Z,1470000,False,,,0,,D. White offensive foul TURNOVER (1 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,,,,,1830.0,,,,
148,PT01M24.00S,2023-04-28T00:56:48.5Z,1,REGULAR,substitution,out,[],1629057,,,1610612737,29,31,2023-04-28T00:56:53Z,1480000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M24.00S,2023-04-28T00:56:48.5Z,1,REGULAR,substitution,in,[],1629684,,,1610612737,29,31,2023-04-28T00:56:53Z,1490000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M16.00S,2023-04-28T00:57:13.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612737,29,31,2023-04-28T00:57:40Z,1500000,False,,,0,,S. Hauser personal FOUL (1 PF) (Young 2 FT),"[1630573, 1629027]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Young,1629027.0
153,PT01M16.00S,2023-04-28T00:57:41.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,30,31,2023-04-28T00:57:41Z,1520000,False,,,0,,T. Young Free Throw 1 of 2 (14 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
155,PT01M16.00S,2023-04-28T00:57:48.5Z,1,REGULAR,substitution,out,[],1630573,,,1610612737,30,31,2023-04-28T00:57:54Z,1530000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M16.00S,2023-04-28T00:57:48.5Z,1,REGULAR,substitution,in,[],203935,,,1610612737,30,31,2023-04-28T00:57:54Z,1540000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M16.00S,2023-04-28T00:58:04.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,31,31,2023-04-28T00:58:04Z,1550000,False,,,0,,T. Young Free Throw 2 of 2 (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
158,PT01M01.00S,2023-04-28T00:58:24.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627763,6.1268068331143235,50.245098039215684,1610612738,31,33,2023-04-28T00:58:32Z,1560000,False,-1.0,5.0,1,left,M. Brogdon driving DUNK (5 PTS) (G. Williams 1 AST),"[1627763, 1629684]",1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.52,Made,5.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
160,PT00M48.80S,2023-04-28T00:58:42.0Z,1,REGULAR,3pt,Jump Shot,[],1629027,66.83639947437582,55.392156862745104,1610612737,34,33,2023-04-28T01:14:15Z,1580000,False,27.0,259.0,1,right,T. Young 26' 3PT step back (18 PTS) (S. Bey 1 AST),"[1629027, 1630180]",1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,26.06,Made,18.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
161,PT00M34.20S,2023-04-28T00:59:04.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,26.10052562417871,82.1078431372549,1610612738,34,33,2023-04-28T01:15:20Z,1590000,False,-161.0,193.0,1,left,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
162,PT00M31.80S,2023-04-28T00:59:07.0Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,34,33,2023-04-28T00:59:12Z,1600000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,161.0,2.0,1.0,1.0,,,,,,,
164,PT00M14.70S,2023-04-28T00:59:48.9Z,1,REGULAR,3pt,Jump Shot,[],1629027,69.99014454664915,79.41176470588235,1610612737,34,33,2023-04-28T00:59:53Z,1620000,False,147.0,230.0,1,right,MISS T. Young 27' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,,
165,PT00M11.10S,2023-04-28T00:59:52.4Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,34,33,2023-04-28T00:59:52Z,1630000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,164.0,1.0,1.0,0.0,,,,,,,
166,PT00M03.50S,2023-04-28T01:00:00.0Z,1,REGULAR,3pt,Jump Shot,[],1627763,33.196452036793694,40.44117647058824,1610612738,34,33,2023-04-28T01:20:25Z,1640000,False,48.0,260.0,1,left,MISS M. Brogdon 26' step back 3PT,[1627763],1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
167,PT00M00.80S,2023-04-28T01:00:02.7Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,34,33,2023-04-28T01:20:25Z,1650000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,166.0,2.0,1.0,1.0,,,,,,,
