actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
422,PT02M20.00S,2023-05-04T01:42:13.6Z,3,REGULAR,turnover,bad pass,[],1630178,,,1610612755,81,60,2023-05-04T01:42:17Z,4190000,False,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 1627759]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Brown,1627759.0
423,PT02M20.00S,2023-05-04T01:42:13.6Z,3,REGULAR,steal,,[],1627759,,,1610612738,81,60,2023-05-04T01:42:16Z,4200000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
424,PT02M19.00S,2023-05-04T01:42:16.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,9.149145860709593,48.77450980392157,1610612738,83,60,2023-05-04T01:42:21Z,4210000,False,6.0,34.0,1,left,D. White cutting Layup (15 PTS) (J. Brown 3 AST),"[1628401, 1627759]",1610612738.0,BOS,cutting,,,White,D. White,,,,,Restricted Area,0-8 Center,3.41,Made,15.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,
426,PT02M19.00S,2023-05-04T01:42:24.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,83,60,2023-05-04T01:42:24Z,4230000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M19.00S,2023-05-04T01:43:38.6Z,3,REGULAR,substitution,out,[],201143,,,1610612755,83,60,2023-05-04T01:43:59Z,4240000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M19.00S,2023-05-04T01:43:38.6Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,83,60,2023-05-04T01:43:59Z,4250000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M19.00S,2023-05-04T01:43:38.6Z,3,REGULAR,substitution,out,[],200782,,,1610612755,83,60,2023-05-04T01:43:59Z,4260000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M19.00S,2023-05-04T01:43:38.6Z,3,REGULAR,substitution,out,[],203954,,,1610612755,83,60,2023-05-04T01:43:59Z,4270000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M19.00S,2023-05-04T01:43:38.6Z,3,REGULAR,substitution,in,[],1629057,,,1610612755,83,60,2023-05-04T01:43:59Z,4280000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M19.00S,2023-05-04T01:43:38.6Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,83,60,2023-05-04T01:43:59Z,4290000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M19.00S,2023-05-04T01:43:38.6Z,3,REGULAR,substitution,in,[],1630194,,,1610612755,83,60,2023-05-04T01:43:59Z,4300000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M19.00S,2023-05-04T01:43:38.6Z,3,REGULAR,substitution,in,[],1629001,,,1610612755,83,60,2023-05-04T01:43:59Z,4310000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M05.00S,2023-05-04T01:44:08.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,89.48751642575559,49.16513480392157,1610612755,83,60,2023-05-04T01:48:35Z,4320000,False,-4.0,46.0,1,right,MISS J. Harden driving floating Shot,[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.65,Missed,,,,,,,,,,,,,,,,,,
438,PT02M03.00S,2023-05-04T01:44:10.3Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,83,60,2023-05-04T01:49:13Z,4330000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,437.0,3.0,3.0,0.0,,,,,,,,,,
439,PT01M59.00S,2023-05-04T01:44:14.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,30.042706964520367,22.30392156862745,1610612738,86,60,2023-05-04T01:49:25Z,4340000,False,138.0,230.0,1,left,M. Brogdon 26' 3PT running (16 PTS) (J. Brown 4 AST),"[1627763, 1627759]",1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,26.84,Made,16.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,,
441,PT01M46.00S,2023-05-04T01:44:27.1Z,3,REGULAR,3pt,Jump Shot,[],1627777,90.22667542706965,3.9215686274509802,1610612755,86,60,2023-05-04T01:45:00Z,4360000,False,-230.0,39.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
442,PT01M45.00S,2023-05-04T01:44:28.1Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612755,86,60,2023-05-04T01:45:00Z,4370000,False,,,0,,P. Reed REBOUND (Off:1 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Left Corner 3,24+ Left,,,,,,,441.0,3.0,2.0,1.0,,,,,,,,,,
443,PT01M41.00S,2023-05-04T01:44:31.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,94.1688567674113,49.754901960784316,1610612755,86,60,2023-05-04T01:50:05Z,4380000,False,-1.0,2.0,1,right,MISS P. Reed putback Layup,[1630194],1610612755.0,PHI,putback,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.26,Missed,,,,,,,,,,,,,,,,,,
444,PT01M40.00S,2023-05-04T01:44:33.5Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612755,86,60,2023-05-04T01:44:33Z,4390000,False,,,0,,P. Reed REBOUND (Off:2 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,443.0,4.0,2.0,2.0,,,,,,,,,,
445,PT01M39.00S,2023-05-04T01:44:34.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202699,68.41327201051249,35.049019607843135,1610612755,86,63,2023-05-04T01:45:07Z,4400000,False,-75.0,244.0,1,right,T. Harris 25' 3PT  (14 PTS) (P. Reed 2 AST),"[202699, 1630194]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,25.56,Made,14.0,P. Reed,1630194.0,2.0,,,,,,,,,,,,,,
447,PT01M12.00S,2023-05-04T01:45:00.7Z,3,REGULAR,3pt,Jump Shot,[],1629684,22.28975032851511,93.13725490196079,1610612738,89,63,2023-05-04T01:45:11Z,4420000,False,-216.0,157.0,1,left,G. Williams 26' 3PT  (6 PTS) (M. Brogdon 2 AST),"[1629684, 1627763]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,26.68,Made,6.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,,,
456,PT00M56.80S,2023-05-04T01:45:09.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,88.38699080157687,53.431372549019606,1610612755,89,63,2023-05-04T01:51:37Z,4435000,False,17.0,57.0,1,right,MISS J. Harden turnaround Shot,[201935],1610612755.0,PHI,turnaround,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,,,,,,,,,,
458,PT00M56.80S,2023-05-04T01:45:09.2Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,89,63,2023-05-04T01:46:05Z,4438750,False,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,456.0,5.0,4.0,1.0,,,,,,,,,,
451,PT00M52.20S,2023-05-04T01:45:22.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,30.56833114323259,22.30392156862745,1610612738,92,63,2023-05-04T01:52:12Z,4460000,False,138.0,235.0,1,left,M. Brogdon 27' 3PT running pullup (19 PTS) (R. Williams III 2 AST),"[1627763, 1629057]",1610612738.0,BOS,running pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,27.26,Made,19.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,,,,
453,PT00M38.10S,2023-05-04T01:45:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,94.30026281208936,46.32352941176471,1610612755,92,65,2023-05-04T01:52:35Z,4480000,False,-18.0,1.0,1,right,T. Harris driving Layup (16 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.84,Made,16.0,,,,,,,,,,,,,,,,,
454,PT00M30.10S,2023-05-04T01:45:51.8Z,3,REGULAR,foul,personal,[],201935,,,1610612738,92,65,2023-05-04T01:46:13Z,4490000,False,,,0,,J. Harden personal FOUL (2 PF),"[201935, 1627763]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202041.0,2.0,0.0,Brogdon,1627763.0,,,
459,PT00M30.10S,2023-05-04T01:46:05.2Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,92,65,2023-05-04T01:46:19Z,4510000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M30.10S,2023-05-04T01:46:05.2Z,3,REGULAR,substitution,out,[],201935,,,1610612738,92,65,2023-05-04T01:46:19Z,4520000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT00M30.10S,2023-05-04T01:46:05.2Z,3,REGULAR,substitution,out,[],202699,,,1610612738,92,65,2023-05-04T01:46:19Z,4530000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT00M30.10S,2023-05-04T01:46:05.2Z,3,REGULAR,substitution,in,[],203935,,,1610612738,92,65,2023-05-04T01:46:19Z,4540000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M30.10S,2023-05-04T01:46:05.2Z,3,REGULAR,substitution,in,[],1630178,,,1610612738,92,65,2023-05-04T01:46:19Z,4550000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M30.10S,2023-05-04T01:46:05.2Z,3,REGULAR,substitution,in,[],1629667,,,1610612738,92,65,2023-05-04T01:46:19Z,4560000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M22.10S,2023-05-04T01:46:30.9Z,3,REGULAR,3pt,Jump Shot,[],1627763,37.00722733245729,47.549019607843135,1610612738,92,65,2023-05-04T01:53:19Z,4570000,False,12.0,295.0,1,left,MISS M. Brogdon 29' pullup 3PT,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,29.57,Missed,,,,,,,,,,,,,,,,,,
466,PT00M20.80S,2023-05-04T01:46:32.2Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,92,65,2023-05-04T01:46:50Z,4580000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,465.0,2.0,2.0,0.0,,,,,,,,,,
467,PT00M03.00S,2023-05-04T01:46:50.1Z,3,REGULAR,2pt,Jump Shot,[],1630178,86.5473061760841,33.57843137254902,1610612755,92,65,2023-05-04T01:53:46Z,4590000,False,-82.0,74.0,1,right,MISS T. Maxey 11' driving floating bank Shot - blocked,"[1630178, 1629057]",1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,11.05,Missed,,,,,,,,,Williams III,1629057.0,,,,,,,,
468,PT00M03.00S,2023-05-04T01:46:50.1Z,3,REGULAR,block,,[],1629057,,,1610612755,92,65,2023-05-04T01:46:52Z,4600000,False,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
469,PT00M03.00S,2023-05-04T01:46:50.1Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,92,65,2023-05-04T01:46:57Z,4610000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:5),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,,,,467.0,5.0,5.0,0.0,,,,,,,,,,
470,PT00M00.70S,2023-05-04T01:46:56.0Z,3,REGULAR,3pt,Jump Shot,[],1627763,54.61563731931669,37.00980392156863,1610612738,92,65,2023-05-04T01:54:40Z,4620000,False,65.0,461.0,1,left,MISS M. Brogdon 46' pullup 3PT,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,46.55,Missed,,,,,,,,,,,,,,,,,,
471,PT00M00.10S,2023-05-04T01:46:56.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,92,65,2023-05-04T01:54:23Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,470.0,,,,,,,,,,,,,
472,PT00M00.00S,2023-05-04T01:46:59.5Z,3,REGULAR,period,end,[],0,,,1610612738,92,65,2023-05-04T01:46:59Z,4640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-05-04T01:49:57.8Z,4,REGULAR,substitution,out,['startperiod'],1628401,,,1610612738,92,65,2023-05-04T01:50:16Z,4650000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-05-04T01:49:57.8Z,4,REGULAR,substitution,in,['startperiod'],1630202,,,1610612738,92,65,2023-05-04T01:50:16Z,4660000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-05-04T01:50:33.1Z,4,REGULAR,period,start,[],0,,,1610612755,92,65,2023-05-04T01:50:33Z,4670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT11M41.00S,2023-05-04T01:50:52.1Z,4,REGULAR,2pt,Jump Shot,[],1630178,93.38042049934296,84.06862745098039,1610612755,92,65,2023-05-04T01:55:37Z,4680000,False,170.0,10.0,1,right,MISS T. Maxey 17' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right,17.06,Missed,,,,,,,,,,,,,,,,,,
478,PT11M39.00S,2023-05-04T01:50:54.1Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,92,65,2023-05-04T01:50:59Z,4690000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right,,,,,,,477.0,1.0,1.0,0.0,,,,,,,,,,
479,PT11M23.00S,2023-05-04T01:51:11.7Z,4,REGULAR,foul,personal,[],1630194,,,1610612738,92,65,2023-05-04T01:51:21Z,4700000,False,,,0,,P. Reed personal FOUL (2 PF),"[1630194, 1627763]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2534.0,2.0,0.0,Brogdon,1627763.0,,,
481,PT11M13.00S,2023-05-04T01:51:34.2Z,4,REGULAR,3pt,Jump Shot,[],1629684,10.463206307490145,98.2843137254902,1610612738,95,65,2023-05-04T01:51:39Z,4720000,False,-241.0,46.0,1,left,G. Williams 24' 3PT  (9 PTS) (M. Smart 2 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,24.57,Made,9.0,M. Smart,203935.0,2.0,,,,,,,,,,,,,,
483,PT10M55.00S,2023-05-04T01:51:51.4Z,4,REGULAR,3pt,Jump Shot,[],1629667,87.33574244415243,2.941176470588235,1610612755,95,68,2023-05-04T01:51:55Z,4740000,False,-235.0,67.0,1,right,J. McDaniels 24' 3PT  (3 PTS) (D. Melton 1 AST),"[1629667, 1629001]",1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,24.45,Made,3.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,
485,PT10M46.00S,2023-05-04T01:52:00.0Z,4,REGULAR,3pt,Jump Shot,[],1629684,12.697109067017081,98.52941176470588,1610612738,95,68,2023-05-04T01:52:07Z,4760000,False,-243.0,67.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,25.17,Missed,,,,,,,,,,,,,,,,,,
486,PT10M45.00S,2023-05-04T01:52:01.0Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,95,68,2023-05-04T01:52:07Z,4770000,False,,,0,,R. Williams III REBOUND (Off:2 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Left Corner 3,24+ Left,,,,,,,485.0,6.0,4.0,2.0,,,,,,,,,,
487,PT10M45.00S,2023-05-04T01:52:04.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612738,97,68,2023-05-04T01:52:13Z,4780000,False,0.0,0.0,1,left,R. Williams III tip Layup (2 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
488,PT10M33.00S,2023-05-04T01:52:13.0Z,4,REGULAR,3pt,Jump Shot,[],1629001,68.01905387647832,38.970588235294116,1610612755,97,68,2023-05-04T01:52:19Z,4790000,False,-55.0,248.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
489,PT10M32.00S,2023-05-04T01:52:14.0Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,97,68,2023-05-04T01:59:18Z,4800000,False,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,488.0,3.0,2.0,1.0,,,,,,,,,,
491,PT10M17.00S,2023-05-04T01:52:28.2Z,4,REGULAR,3pt,Jump Shot,[],1627763,29.911300919842315,69.11764705882352,1610612738,100,68,2023-05-04T01:59:56Z,4820000,False,-96.0,229.0,1,left,M. Brogdon 24' 3PT  (22 PTS) (G. Williams 4 AST),"[1627763, 1629684]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,24.79,Made,22.0,G. Williams,1629684.0,4.0,,,,,,,,,,,,,,
492,PT10M02.00S,2023-05-04T01:52:46.2Z,4,REGULAR,turnover,out-of-bounds,[],1629001,,,1610612755,100,68,2023-05-04T01:53:11Z,4830000,False,,,0,,D. Melton bad pass out-of-bounds TURNOVER (1 TO),[1629001],1610612755.0,PHI,bad pass,,,Melton,D. Melton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202041.0,,,,,1.0,,
494,PT10M02.00S,2023-05-04T01:52:53.7Z,4,REGULAR,substitution,out,[],1630178,,,1610612738,100,68,2023-05-04T01:53:01Z,4840000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT10M02.00S,2023-05-04T01:52:53.7Z,4,REGULAR,substitution,in,[],1630531,,,1610612738,100,68,2023-05-04T01:53:01Z,4850000,False,,,0,,SUB in: J. Springer,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M52.00S,2023-05-04T01:53:16.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203935,21.50131406044678,4.901960784313726,1610612738,100,68,2023-05-04T01:53:24Z,4860000,False,225.0,150.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,27.06,Missed,,,,,,,,,,,,,,,,,,
497,PT09M50.00S,2023-05-04T01:53:18.1Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,100,68,2023-05-04T01:53:24Z,4870000,False,,,0,,P. Reed REBOUND (Off:2 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,496.0,5.0,3.0,2.0,,,,,,,,,,
498,PT09M43.00S,2023-05-04T01:53:25.9Z,4,REGULAR,turnover,bad pass,[],1627777,,,1610612755,100,68,2023-05-04T01:53:30Z,4880000,False,,,0,,G. Niang bad pass TURNOVER (1 TO),"[1627777, 1629684]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Williams,1629684.0
499,PT09M43.00S,2023-05-04T01:53:25.9Z,4,REGULAR,steal,,[],1629684,,,1610612738,100,68,2023-05-04T01:53:30Z,4890000,False,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
500,PT09M37.00S,2023-05-04T01:53:31.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627763,34.247700394218136,36.76470588235294,1610612738,100,68,2023-05-04T02:01:42Z,4900000,False,66.0,269.0,1,left,MISS M. Brogdon 27' running pullup 3PT,[1627763],1610612738.0,BOS,running pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,27.74,Missed,,,,,,,,,,,,,,,,,,
501,PT09M35.00S,2023-05-04T01:53:33.9Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,100,68,2023-05-04T01:53:39Z,4910000,False,,,0,,P. Reed REBOUND (Off:2 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,500.0,6.0,4.0,2.0,,,,,,,,,,
502,PT09M20.00S,2023-05-04T01:53:47.5Z,4,REGULAR,3pt,Jump Shot,[],1627777,88.78120893561103,96.81372549019608,1610612755,100,71,2023-05-04T01:53:53Z,4920000,False,234.0,53.0,1,right,G. Niang 24' 3PT  (3 PTS) (D. Melton 2 AST),"[1627777, 1629001]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,24.0,Made,3.0,D. Melton,1629001.0,2.0,,,,,,,,,,,,,,
504,PT09M01.00S,2023-05-04T01:54:07.5Z,4,REGULAR,3pt,Jump Shot,[],1629684,29.911300919842315,19.362745098039216,1610612738,100,71,2023-05-04T01:54:13Z,4940000,False,153.0,229.0,1,left,MISS G. Williams 27' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,27.53,Missed,,,,,,,,,,,,,,,,,,
505,PT08M59.00S,2023-05-04T01:54:09.5Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,100,71,2023-05-04T01:54:13Z,4950000,False,,,0,,P. Reed REBOUND (Off:2 Def:5),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,504.0,7.0,5.0,2.0,,,,,,,,,,
507,PT08M36.00S,2023-05-04T01:54:36.6Z,4,REGULAR,substitution,out,[],1629001,,,1610612755,100,71,2023-05-04T01:54:42Z,4970000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M36.00S,2023-05-04T01:54:36.6Z,4,REGULAR,substitution,in,[],1629003,,,1610612755,100,71,2023-05-04T01:54:42Z,4980000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M35.00S,2023-05-04T01:55:04.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,100,71,2023-05-04T01:55:16Z,5010000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,202041.0,,,,,,,
512,PT08M24.00S,2023-05-04T01:55:24.2Z,4,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,100,71,2023-05-04T01:55:30Z,5020000,False,,,0,,M. Smart step out-of-bounds TURNOVER (1 TO),[203935],1610612738.0,BOS,step,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2534.0,,,,,1.0,,
513,PT08M24.00S,2023-05-04T01:55:28.0Z,4,REGULAR,substitution,out,[],203935,,,1610612755,100,71,2023-05-04T01:55:37Z,5030000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M24.00S,2023-05-04T01:55:28.0Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,100,71,2023-05-04T01:55:37Z,5040000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M24.00S,2023-05-04T01:55:28.0Z,4,REGULAR,substitution,in,[],1630573,,,1610612755,100,71,2023-05-04T01:55:37Z,5050000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
