actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
337,PT05M08.00S,2023-05-26T01:56:21.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.7365308804205,48.28431372549019,1610612748,76,57,2023-05-26T01:56:25Z,3310000,False,-9.0,110.0,1,right,B. Adebayo 11' Jump Shot (10 PTS) (K. Lowry 1 AST),"[1628389, 200768]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,11.01,Made,10.0,K. Lowry,200768.0,1.0,,,,,,,,,,,
339,PT04M40.00S,2023-05-26T01:56:48.9Z,3,REGULAR,2pt,Jump Shot,[],1627759,18.2161629434954,23.03921568627451,1610612738,76,57,2023-05-26T01:56:53Z,3330000,False,135.0,119.0,1,left,MISS J. Brown 17' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,17.96,Missed,,,,,,,,,,,,,,,
340,PT04M38.00S,2023-05-26T01:56:50.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,76,57,2023-05-26T01:56:53Z,3340000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,339.0,7.0,5.0,2.0,,,,,,,
341,PT04M32.00S,2023-05-26T01:56:57.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628389,92.59198423127464,42.8921568627451,1610612748,76,59,2023-05-26T01:58:08Z,3350000,False,-36.0,17.0,1,right,B. Adebayo running Layup (12 PTS),[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,3.94,Made,12.0,,,,,,,,,,,,,,
342,PT04M13.00S,2023-05-26T01:57:19.7Z,3,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612738,76,59,2023-05-26T01:57:31Z,3360000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Tatum 2 FT),"[1629312, 1628369]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Tatum,1628369.0
344,PT04M13.00S,2023-05-26T01:57:50.8Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,76,59,2023-05-26T01:57:50Z,3380000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
345,PT04M13.00S,2023-05-26T01:57:50.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,76,59,2023-05-26T01:57:50Z,3390000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,344.0,,,,,,,,,,
346,PT04M13.00S,2023-05-26T01:57:51.5Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,76,59,2023-05-26T01:58:03Z,3400000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT04M13.00S,2023-05-26T01:57:51.5Z,3,REGULAR,substitution,out,[],201143,,,1610612738,76,59,2023-05-26T01:58:03Z,3410000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT04M13.00S,2023-05-26T01:57:51.5Z,3,REGULAR,substitution,out,[],1629622,,,1610612738,76,59,2023-05-26T01:58:03Z,3420000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT04M13.00S,2023-05-26T01:57:51.5Z,3,REGULAR,substitution,out,[],200768,,,1610612738,76,59,2023-05-26T01:58:03Z,3430000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT04M13.00S,2023-05-26T01:57:51.5Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,76,59,2023-05-26T01:58:03Z,3440000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT04M13.00S,2023-05-26T01:57:51.5Z,3,REGULAR,substitution,in,[],1629057,,,1610612738,76,59,2023-05-26T01:58:03Z,3450000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT04M13.00S,2023-05-26T01:57:51.5Z,3,REGULAR,substitution,in,[],1628997,,,1610612738,76,59,2023-05-26T01:58:03Z,3460000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT04M13.00S,2023-05-26T01:57:51.5Z,3,REGULAR,substitution,in,[],1629130,,,1610612738,76,59,2023-05-26T01:58:03Z,3470000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT04M13.00S,2023-05-26T01:58:23.5Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,77,59,2023-05-26T01:58:23Z,3480000,False,,,0,,J. Tatum Free Throw 2 of 2 (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
355,PT04M03.00S,2023-05-26T01:58:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.50262812089356,43.627450980392155,1610612748,77,61,2023-05-26T01:59:19Z,3490000,False,-32.0,131.0,1,right,B. Adebayo 13' Jump Shot (14 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,13.46,Made,14.0,D. Robinson,1629130.0,2.0,,,,,,,,,,,
357,PT03M42.00S,2023-05-26T01:58:56.3Z,3,REGULAR,3pt,Jump Shot,[],1629684,28.07161629434954,81.12745098039215,1610612738,80,61,2023-05-26T01:59:00Z,3510000,False,-156.0,211.0,1,left,G. Williams 26' 3PT  (4 PTS) (J. Tatum 6 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,26.25,Made,4.0,J. Tatum,1628369.0,6.0,,,,,,,,,,,
359,PT03M20.00S,2023-05-26T01:59:18.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629312,92.32917214191852,51.71568627450981,1610612748,80,63,2023-05-26T02:04:05Z,3530000,False,9.0,20.0,1,right,H. Highsmith cutting DUNK (7 PTS) (J. Butler 5 AST),"[1629312, 202710]",1610612748.0,MIA,cutting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,2.14,Made,7.0,J. Butler,202710.0,5.0,,,,,,,,,,,
361,PT02M58.00S,2023-05-26T01:59:39.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,13.354139290407357,36.51960784313725,1610612738,82,63,2023-05-26T02:00:03Z,3550000,False,67.0,73.0,1,left,D. White 9' driving floating Jump Shot (19 PTS) (J. Tatum 7 AST),"[1628401, 1628369]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,9.94,Made,19.0,J. Tatum,1628369.0,7.0,,,,,,,,,,,
363,PT02M41.00S,2023-05-26T01:59:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,92.19776609724047,44.36274509803921,1610612748,82,63,2023-05-26T02:00:01Z,3570000,False,-28.0,21.0,1,right,MISS D. Robinson driving Layup,[1629130],1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,3.5,Missed,,,,,,,,,,,,,,,
364,PT02M39.00S,2023-05-26T01:59:59.9Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,82,63,2023-05-26T02:00:01Z,3580000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,363.0,6.0,6.0,0.0,,,,,,,
365,PT02M31.00S,2023-05-26T02:00:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,10.068988173455978,55.14705882352941,1610612738,82,63,2023-05-26T02:00:16Z,3590000,False,-26.0,42.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,4.93,Missed,,,,,,,,,,,,,,,
366,PT02M30.00S,2023-05-26T02:00:07.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,82,63,2023-05-26T02:00:16Z,3600000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,365.0,8.0,6.0,2.0,,,,,,,
367,PT02M25.00S,2023-05-26T02:00:13.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629130,93.24901445466492,55.14705882352941,1610612748,82,65,2023-05-26T02:00:20Z,3610000,False,26.0,11.0,1,right,D. Robinson running Layup (12 PTS) (B. Adebayo 3 AST),"[1629130, 1628389]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,2.8,Made,12.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,
369,PT02M03.00S,2023-05-26T02:00:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,10.249671484888305,47.08563112745098,1610612738,84,65,2023-05-26T02:03:24Z,3630000,False,15.0,44.0,1,left,M. Smart driving floating Jump Shot (17 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Made,17.0,,,,,,,,,,,,,,
370,PT01M47.00S,2023-05-26T02:00:51.5Z,3,REGULAR,turnover,bad pass,[],202710,,,1610612748,84,65,2023-05-26T02:01:40Z,3640000,False,,,0,,J. Butler bad pass TURNOVER (2 TO),"[202710, 203935]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,2.0,Smart,203935.0,,,,,,,,,,,,,,,,,
371,PT01M47.00S,2023-05-26T02:00:51.5Z,3,REGULAR,steal,,[],203935,,,1610612738,84,65,2023-05-26T02:00:53Z,3650000,False,,,0,,M. Smart STEAL (4 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
372,PT01M45.00S,2023-05-26T02:00:55.5Z,3,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612738,84,65,2023-05-26T02:01:29Z,3660000,False,,,0,,C. Martin shooting personal FOUL (2 PF) (Smart 2 FT),"[1628997, 203935]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Smart,203935.0
374,PT01M45.00S,2023-05-26T02:01:14.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,84,65,2023-05-26T02:01:15Z,3680000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT01M45.00S,2023-05-26T02:04:07.0Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,84,65,2023-05-26T02:04:34Z,3690000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT01M45.00S,2023-05-26T02:04:07.0Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,84,65,2023-05-26T02:04:34Z,3700000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT01M45.00S,2023-05-26T02:05:09.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203935,,,1610612738,84,65,2023-05-26T02:05:09Z,3710000,False,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
378,PT01M45.00S,2023-05-26T02:05:09.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,84,65,2023-05-26T02:05:09Z,3720000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,377.0,,,,,,,,,,
379,PT01M45.00S,2023-05-26T02:05:23.6Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203935,,,1610612738,85,65,2023-05-26T02:05:23Z,3730000,False,,,0,,M. Smart Free Throw 2 of 2 (18 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
380,PT01M20.00S,2023-05-26T02:05:49.5Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,85,65,2023-05-26T02:05:56Z,3740000,False,,,0,,B. Adebayo lost ball TURNOVER (6 TO),"[1628389, 203935]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,6.0,Smart,203935.0,,,,,,,,,,,,,,,,,
381,PT01M20.00S,2023-05-26T02:05:49.5Z,3,REGULAR,steal,,[],203935,,,1610612738,85,65,2023-05-26T02:05:56Z,3750000,False,,,0,,M. Smart STEAL (5 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
382,PT01M14.00S,2023-05-26T02:06:01.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203935,26.10052562417871,91.17647058823529,1610612738,88,65,2023-05-26T02:06:24Z,3760000,False,-206.0,193.0,1,left,M. Smart 28' 3PT  (21 PTS) (J. Tatum 8 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,28.21,Made,21.0,J. Tatum,1628369.0,8.0,,,,,,,,,,,
384,PT00M58.10S,2023-05-26T02:06:12.6Z,3,REGULAR,3pt,Jump Shot,[],1628997,70.77858081471747,81.12745098039215,1610612748,88,68,2023-05-26T02:06:26Z,3780000,False,156.0,222.0,1,right,C. Martin 27' 3PT  (12 PTS) (D. Robinson 3 AST),"[1628997, 1629130]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,27.13,Made,12.0,D. Robinson,1629130.0,3.0,,,,,,,,,,,
386,PT00M37.20S,2023-05-26T02:06:38.4Z,3,REGULAR,turnover,lost ball,[],1630202,,,1610612738,88,68,2023-05-26T02:06:42Z,3800000,False,,,0,,P. Pritchard lost ball TURNOVER (1 TO),"[1630202, 1629312]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,1.0,Highsmith,1629312.0,,,,,,,,,,,,,,,,,
387,PT00M37.20S,2023-05-26T02:06:38.4Z,3,REGULAR,steal,,[],1629312,,,1610612748,88,68,2023-05-26T02:06:41Z,3810000,False,,,0,,H. Highsmith STEAL (2 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
388,PT00M32.30S,2023-05-26T02:06:44.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,91.01511169513797,51.9607843137255,1610612748,88,70,2023-05-26T02:07:08Z,3820000,False,10.0,32.0,1,right,B. Adebayo running DUNK (16 PTS) (D. Robinson 4 AST),"[1628389, 1629130]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,3.35,Made,16.0,D. Robinson,1629130.0,4.0,,,,,,,,,,,
390,PT00M32.30S,2023-05-26T02:07:17.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612738,88,70,2023-05-26T02:08:09Z,3840000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT00M32.30S,2023-05-26T02:08:02.8Z,3,REGULAR,substitution,out,[],203935,,,1610612738,88,70,2023-05-26T02:08:26Z,3850000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT00M32.30S,2023-05-26T02:08:02.8Z,3,REGULAR,substitution,out,[],1630202,,,1610612738,88,70,2023-05-26T02:08:26Z,3860000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT00M32.30S,2023-05-26T02:08:02.8Z,3,REGULAR,substitution,in,[],1627759,,,1610612738,88,70,2023-05-26T02:08:26Z,3870000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT00M32.30S,2023-05-26T02:08:02.8Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,88,70,2023-05-26T02:08:26Z,3880000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT00M15.30S,2023-05-26T02:08:52.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,9.411957950065702,49.01960784313725,1610612738,90,70,2023-05-26T02:09:01Z,3890000,False,5.0,36.0,1,left,R. Williams III reverse DUNK (4 PTS) (J. Tatum 9 AST),"[1629057, 1628369]",1610612738.0,BOS,reverse,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,3.63,Made,4.0,J. Tatum,1628369.0,9.0,,,,,,,,,,,
397,PT00M01.30S,2023-05-26T02:09:08.9Z,3,REGULAR,2pt,Jump Shot,[],1628997,75.1149802890933,49.50980392156863,1610612748,90,72,2023-05-26T02:09:53Z,3910000,False,-2.0,181.0,1,right,C. Martin 18' pullup Jump Shot (14 PTS),[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,18.14,Made,14.0,,,,,,,,,,,,,,
398,PT00M00.00S,2023-05-26T02:09:17.2Z,3,REGULAR,period,end,[],0,,,1610612738,90,72,2023-05-26T02:09:17Z,3920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2023-05-26T02:11:53.8Z,4,REGULAR,substitution,out,['startperiod'],1629057,,,1610612738,90,72,2023-05-26T02:12:46Z,3930000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2023-05-26T02:11:53.8Z,4,REGULAR,substitution,out,['startperiod'],1628389,,,1610612738,90,72,2023-05-26T02:12:46Z,3940000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT12M00.00S,2023-05-26T02:11:53.8Z,4,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,90,72,2023-05-26T02:12:46Z,3950000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT12M00.00S,2023-05-26T02:11:53.8Z,4,REGULAR,substitution,in,['startperiod'],201567,,,1610612738,90,72,2023-05-26T02:12:46Z,3960000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT12M00.00S,2023-05-26T02:12:53.8Z,4,REGULAR,period,start,[],0,,,1610612748,90,72,2023-05-26T02:12:53Z,3970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT11M42.00S,2023-05-26T02:13:11.1Z,4,REGULAR,3pt,Jump Shot,[],1628997,70.38436268068331,73.0392156862745,1610612748,90,72,2023-05-26T02:13:43Z,3980000,False,115.0,226.0,1,right,MISS C. Martin 25' pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,25.36,Missed,,,,,,,,,,,,,,,
405,PT11M41.00S,2023-05-26T02:13:12.1Z,4,REGULAR,rebound,offensive,[],201567,,,1610612748,90,72,2023-05-26T02:13:17Z,3990000,False,,,0,,K. Love REBOUND (Off:1 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,404.0,3.0,2.0,1.0,,,,,,,
406,PT11M37.00S,2023-05-26T02:13:16.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201567,92.06636005256242,2.2058823529411766,1610612748,90,72,2023-05-26T02:13:21Z,4000000,False,-239.0,22.0,1,right,MISS K. Love 24' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,24.0,Missed,,,,,,,,,,,,,,,
407,PT11M36.00S,2023-05-26T02:13:17.1Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,90,72,2023-05-26T02:13:21Z,4010000,False,,,0,,A. Horford REBOUND (Off:3 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,,,,,406.0,9.0,6.0,3.0,,,,,,,
408,PT11M15.00S,2023-05-26T02:13:38.0Z,4,REGULAR,foul,personal,['3freethrow'],202710,,,1610612738,90,72,2023-05-26T02:13:49Z,4020000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (White 3 FT),"[202710, 1628401]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,White,1628401.0
410,PT11M15.00S,2023-05-26T02:14:10.4Z,4,REGULAR,freethrow,1 of 3,[],1628401,,,1610612738,91,72,2023-05-26T02:14:10Z,4040000,False,,,0,,D. White Free Throw 1 of 3 (20 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
411,PT11M15.00S,2023-05-26T02:14:24.9Z,4,REGULAR,freethrow,2 of 3,[],1628401,,,1610612738,91,72,2023-05-26T02:14:24Z,4050000,False,,,0,,MISS D. White Free Throw 2 of 3,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
412,PT11M15.00S,2023-05-26T02:14:24.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,91,72,2023-05-26T02:14:24Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,411.0,,,,,,,,,,
413,PT11M15.00S,2023-05-26T02:14:43.0Z,4,REGULAR,freethrow,3 of 3,[],1628401,,,1610612738,92,72,2023-05-26T02:14:43Z,4070000,False,,,0,,D. White Free Throw 3 of 3 (21 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
414,PT11M03.00S,2023-05-26T02:15:04.7Z,4,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,92,72,2023-05-26T02:15:10Z,4080000,False,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (1 TO),[1629130],1610612748.0,MIA,bad pass,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,,,1830.0,,,,
415,PT10M45.00S,2023-05-26T02:15:34.5Z,4,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612738,92,72,2023-05-26T02:15:43Z,4090000,False,,,0,,D. Robinson shooting personal FOUL (4 PF) (Williams 2 FT),"[1629130, 1629684]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1830.0,4.0,0.0,Williams,1629684.0
417,PT10M45.00S,2023-05-26T02:16:01.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629684,,,1610612738,93,72,2023-05-26T02:16:01Z,4110000,False,,,0,,G. Williams Free Throw 1 of 2 (5 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
418,PT10M45.00S,2023-05-26T02:16:14.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629684,,,1610612738,94,72,2023-05-26T02:16:14Z,4120000,False,,,0,,G. Williams Free Throw 2 of 2 (6 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
420,PT10M22.00S,2023-05-26T02:16:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.32917214191852,56.372549019607845,1610612748,94,72,2023-05-26T02:17:04Z,4140000,False,32.0,20.0,1,right,MISS C. Martin driving Layup,[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,3.74,Missed,,,,,,,,,,,,,,,
421,PT10M20.00S,2023-05-26T02:17:01.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,94,72,2023-05-26T02:17:04Z,4150000,False,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,420.0,7.0,7.0,0.0,,,,,,,
422,PT10M11.00S,2023-05-26T02:17:12.7Z,4,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612738,94,72,2023-05-26T02:17:23Z,4160000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (Tatum 2 FT),"[1629312, 1628369]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Tatum,1628369.0
424,PT10M11.00S,2023-05-26T02:17:35.2Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,95,72,2023-05-26T02:17:35Z,4180000,False,,,0,,J. Tatum Free Throw 1 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
